AveragePolicySurr,Iteration,MinEsReturn,MaxReturn,AverageAbsQYDiff,AverageAbsY,AverageY,AverageReturn,Epoch,StdEsReturn,QFunRegParamNorm,AverageAbsQ,AverageAction,PolicyRegParamNorm,AverageQ,AverageEsReturn,AverageDiscountedReturn,StdReturn,MinReturn,MaxEsReturn,AverageQLoss
-131.929,495,949.921297065,1219.82225697,1.25659991288,131.186967899,131.186629368,1132.67336058,495,0.0,98.4092,131.182,0.960055,75.3849,131.182,949.921297065,105.684092472,42.94139132,1043.84056405,949.921297065,19.5639
-132.072,496,840.033706021,1260.23609479,1.24219379081,131.33058228,131.330304969,1218.44233596,496,0.0,98.5715,131.323,0.946819,75.3807,131.323,840.033706021,108.362217659,29.6614182713,1160.09199921,840.033706021,17.8578
-132.134,497,883.466084269,1253.55002108,1.20075943661,131.363701837,131.36345601,1208.21815202,497,0.0,98.6142,131.361,0.947548,75.4639,131.361,883.466084269,110.699854452,24.4848276044,1176.10397487,883.466084269,16.0478
-132.08,498,897.236413311,1301.56172553,1.26164826407,131.34920888,131.348721362,1203.73095355,498,0.0,98.7097,131.343,0.9238,75.5507,131.343,897.236413311,106.722010728,69.9320017025,1124.43826767,897.236413311,19.5212
-132.053,499,773.711128646,1240.77476948,1.31665376287,131.221635239,131.221179315,1190.2786794,499,0.0,98.8604,131.217,0.967657,75.5597,131.217,773.711128646,103.055549178,27.2344197071,1153.2184307,773.711128646,21.6436
-132.248,500,864.646941193,1152.6274617,1.25380327488,131.389869122,131.389585487,1086.53930857,500,0.0,98.9518,131.386,0.951928,75.5986,131.386,864.646941193,100.573040546,44.4521079225,1018.09564432,864.646941193,19.6359
-132.302,501,874.248243958,1177.0070069,1.30648702283,131.514791845,131.514351362,1102.78978718,501,0.0,99.1195,131.505,0.954959,75.6732,131.505,874.248243958,101.051511353,46.7457062907,1038.29415275,874.248243958,22.4927
-132.351,502,871.895630429,1269.62302274,1.23876116267,131.578649034,131.578364451,1205.54218103,502,0.0,99.2523,131.572,0.954938,75.693,131.572,871.895630429,113.196367418,44.8922603859,1143.70183156,871.895630429,19.4652
-132.373,503,1007.14346924,1183.95159694,1.25207586722,131.612365759,131.612172351,1139.385384,503,0.0,99.3284,131.611,0.953267,75.7723,131.611,1007.14346924,104.710096085,42.870127913,1056.09348296,1007.14346924,18.0687
-132.165,504,861.51435455,1281.92461562,1.24276716651,131.423476296,131.423284978,1235.35490847,504,0.0,99.4597,131.417,0.953508,75.8406,131.417,861.51435455,112.169983078,35.1316141013,1176.11347422,861.51435455,19.9402
-132.289,505,852.553235247,1248.51539374,1.27275117643,131.523612378,131.523395355,1150.2507598,505,0.0,99.5518,131.521,0.959782,75.8859,131.521,852.553235247,107.953032234,41.4037238348,1094.32738753,852.553235247,19.7008
-132.31,506,706.332570769,1251.53311961,1.25597230838,131.522240793,131.52222608,1197.5194092,506,0.0,99.6252,131.515,0.951005,75.9421,131.515,706.332570769,107.242824457,41.1863813768,1106.0712652,706.332570769,17.8858
-132.364,507,856.093608863,1257.57586723,1.24350288578,131.63011187,131.629704715,1196.66931961,507,0.0,99.7316,131.627,0.949472,76.0378,131.627,856.093608863,105.476566117,35.7780395913,1128.61065304,856.093608863,18.5755
-132.222,508,830.445132129,1315.52518791,1.2012629363,131.482671934,131.482592412,1216.75961591,508,0.0,99.8173,131.477,0.958451,76.0925,131.477,830.445132129,105.891097124,59.236634175,1143.89766968,830.445132129,15.1043
-132.286,509,859.855917981,1357.26169824,1.20381528013,131.542403633,131.542198412,1306.82219207,509,0.0,99.9326,131.539,0.963407,76.1219,131.539,859.855917981,119.239519262,34.8791131041,1268.82895628,859.855917981,16.2434
-132.401,510,880.025322491,1171.40415749,1.29024180439,131.638654392,131.638385369,910.44969433,510,0.0,100.052,131.632,0.966143,76.1702,131.632,880.025322491,85.1461512667,461.162741597,-463.468386322,880.025322491,21.1476
-132.538,511,797.13150605,1277.88443824,1.17075942881,131.710534057,131.710496063,1187.98000869,511,0.0,100.1,131.706,0.963509,76.2804,131.706,797.13150605,104.842614467,40.3208174964,1141.41095677,797.13150605,14.8441
-132.517,512,923.804982557,1188.51789824,1.35261791224,131.687342559,131.687012383,1155.34840266,512,0.0,100.28,131.684,0.953343,76.2911,131.684,923.804982557,109.330650741,27.9255550954,1095.02246786,923.804982557,23.8635
-132.675,513,911.353613294,1292.13563325,1.15821185394,131.874509778,131.874334355,1241.09340811,513,0.0,100.377,131.867,0.960188,76.3194,131.867,911.353613294,112.744883107,44.8752326027,1175.48747443,911.353613294,14.0702
-132.645,514,787.190378565,1375.4312903,1.27465535897,131.869907973,131.869585699,1284.68416,514,0.0,100.478,131.865,0.947553,76.386,131.865,787.190378565,108.498699657,46.4373548046,1218.09375437,787.190378565,19.7121
-132.712,515,973.460952365,1350.32957803,1.18191446725,131.972757395,131.972608019,1289.84086794,515,0.0,100.559,131.972,0.927023,76.4872,131.972,973.460952365,109.274725775,43.6001372267,1208.08580254,973.460952365,14.6009
-132.72,516,850.296822377,1295.25169679,1.19758456486,131.962046553,131.961703185,1191.06477702,516,0.0,100.653,131.953,0.948082,76.5148,131.953,850.296822377,103.19644684,53.8970910996,1120.44921653,850.296822377,15.166
-132.717,517,867.401527736,1151.23023847,1.28854738725,131.968440342,131.968131402,1046.57656827,517,0.0,100.75,131.965,0.955663,76.5904,131.965,867.401527736,101.876164838,57.2493849245,979.393448712,867.401527736,19.9704
-132.784,518,820.631917365,1247.3048314,1.31873651087,131.988428458,131.987882718,1204.09111445,518,0.0,100.875,131.984,0.951229,76.6637,131.984,820.631917365,112.21302656,33.4705131199,1127.92255885,820.631917365,23.0436
-132.74,519,813.274264629,1293.63727621,1.2872073841,131.964509289,131.964099732,1220.07345659,519,0.0,100.998,131.955,0.951813,76.7405,131.955,813.274264629,105.710310693,40.6294336863,1136.08729464,813.274264629,19.7044
-132.898,520,839.862839934,1269.22935738,1.16123601703,132.152158213,132.151964148,1195.1738254,520,0.0,101.09,132.152,0.953092,76.7917,132.152,839.862839934,104.096411175,41.4692352021,1130.29972424,839.862839934,14.7954
-132.66,521,876.95416307,1292.58871397,1.426401245,131.901121806,131.900722053,1235.10057322,521,0.0,101.229,131.89,0.962248,76.8659,131.89,876.95416307,111.340132,41.5555910025,1166.59071073,876.95416307,28.3303
-132.733,522,847.816620858,1300.95094246,1.22729085012,131.973751563,131.973233455,1243.57594629,522,0.0,101.352,131.973,0.944211,76.9032,131.973,847.816620858,106.015257812,43.1924322602,1170.06222708,847.816620858,17.8702
-132.782,523,855.971170659,1321.23527206,1.26822912607,132.00548797,132.005152004,1242.19906759,523,0.0,101.476,131.999,0.951754,76.9803,131.999,855.971170659,107.157374913,45.0149441157,1194.08880961,855.971170659,18.7688
-132.802,524,850.699840848,1287.65356576,1.1743860042,132.051664664,132.051503797,1197.50365037,524,0.0,101.615,132.048,0.948276,77.0434,132.048,850.699840848,94.5315578789,51.4324152355,1099.78738622,850.699840848,14.2258
-132.833,525,869.37847682,1309.46779492,1.26349283385,132.098859174,132.098571043,1246.22990945,525,0.0,101.732,132.095,0.950559,77.1447,132.095,869.37847682,104.621074443,40.2179154966,1194.62281398,869.37847682,18.4636
-132.901,526,904.690240321,1287.93678889,1.23894276104,132.162970755,132.162686126,1241.02136805,526,0.0,101.867,132.161,0.951241,77.1734,132.161,904.690240321,105.155587209,30.900346824,1195.96648303,904.690240321,19.2008
-132.858,527,834.806632483,1304.31972305,1.27273720175,132.122267301,132.121933822,1266.82579956,527,0.0,101.954,132.112,0.945937,77.2543,132.112,834.806632483,111.521098859,29.5787389161,1219.13115705,834.806632483,18.5638
-132.766,528,875.960529088,1339.18816511,1.33056304448,132.023054308,132.022783852,1231.91420688,528,0.0,102.115,132.015,0.950131,77.2712,132.015,875.960529088,112.005735453,42.107103588,1185.63821346,875.960529088,23.5164
-132.805,529,939.391587246,1353.87283113,1.30267851431,132.064492849,132.06389373,1269.77319809,529,0.0,102.285,132.06,0.938464,77.3286,132.06,939.391587246,117.811624928,46.7613349947,1210.66272647,939.391587246,21.591
-132.783,530,941.759559049,1185.7330921,1.30240331292,132.022731945,132.02245334,1116.26541716,530,0.0,102.389,132.017,0.955403,77.4173,132.017,941.759559049,102.253452662,41.7292605161,1025.61453584,941.759559049,20.5015
-132.763,531,810.000904587,1389.27847904,1.12785404688,132.034816575,132.034620612,1334.85865377,531,0.0,102.461,132.03,0.928532,77.4392,132.03,810.000904587,112.282840459,38.7403188304,1270.97727949,810.000904587,12.2877
-132.827,532,893.818393474,1302.67041876,1.27683969661,132.061028355,132.060439021,1199.37260981,532,0.0,102.543,132.059,0.954251,77.5076,132.059,893.818393474,105.403377666,44.6434522297,1156.14943214,893.818393474,18.613
-132.75,533,988.244878458,1196.70913417,1.32343699505,131.995624496,131.995283189,1041.97183539,533,0.0,102.684,131.989,0.953961,77.562,131.989,988.244878458,115.015812839,340.469882221,25.581196055,988.244878458,22.1989
-132.742,534,822.015391561,1223.50938575,1.3858543854,131.960530457,131.960308809,1154.63335763,534,0.0,102.808,131.954,0.964936,77.6232,131.954,822.015391561,99.4347060439,41.5040067068,1101.70311635,822.015391561,26.0891
-132.811,535,952.73961364,1163.24433012,1.26222383545,132.074670177,132.074496756,1094.57207611,535,0.0,102.96,132.07,0.958867,77.6525,132.07,952.73961364,105.321545226,38.5025120792,1037.06098632,952.73961364,19.773
-132.756,536,976.462872499,1289.94203305,1.26735077226,132.053929561,132.05361315,1240.92694239,536,0.0,103.068,132.05,0.956215,77.6764,132.05,976.462872499,116.047365211,26.6803621317,1194.39840113,976.462872499,18.6945
-132.787,537,905.524329013,1214.64383492,1.25724300386,132.054886127,132.05447464,1148.04998366,537,0.0,103.186,132.05,0.949277,77.7445,132.05,905.524329013,108.462261411,44.1150606512,1074.40080758,905.524329013,18.7195
-132.766,538,967.795055385,1191.52906871,1.27821713832,131.986175215,131.985841687,1112.68340374,538,0.0,103.33,131.979,0.956511,77.8327,131.979,967.795055385,98.3808980882,47.1286967489,1037.3762478,967.795055385,20.6016
-132.851,539,904.654594519,1183.06909792,1.26176179958,132.055042877,132.054555401,1112.08840424,539,0.0,103.48,132.051,0.959044,77.8791,132.051,904.654594519,93.5759394369,68.9185312916,964.468458053,904.654594519,21.8597
-133.021,540,927.213064432,1271.60071519,1.16600095234,132.275513294,132.275377775,1219.13109257,540,0.0,103.57,132.272,0.951562,77.9064,132.272,927.213064432,102.837108065,31.3333996462,1145.18963665,927.213064432,14.0008
-133.062,541,820.403949997,1234.31626256,1.21559982445,132.283178514,132.283020978,1183.67670443,541,0.0,103.634,132.278,0.947137,77.9894,132.278,820.403949997,106.560683061,44.5497332511,1071.20028651,820.403949997,16.346
-133.008,542,875.071785998,1204.18618704,1.30966718044,132.245550179,132.245288761,1130.42311027,542,0.0,103.74,132.243,0.951775,78.0261,132.243,875.071785998,106.32516675,44.8818027359,1056.64515665,875.071785998,21.8046
-132.998,543,865.624891907,1302.03841995,1.30247875548,132.214208362,132.214033097,1188.72430021,543,0.0,103.827,132.209,0.958109,78.0957,132.209,865.624891907,100.914340726,44.0433845349,1141.63338638,865.624891907,19.7233
-133.052,544,845.30476567,1259.94638023,1.23133521535,132.309163038,132.308833733,1177.97865727,544,0.0,103.929,132.299,0.959333,78.1636,132.299,845.30476567,113.905524479,50.2846415439,1070.83177515,845.30476567,18.0637
-133.101,545,896.570194179,1227.26832385,1.27209547728,132.366502587,132.366336278,1143.1349105,545,0.0,104.055,132.36,0.951998,78.1865,132.36,896.570194179,106.753016851,55.0578314089,1068.91451319,896.570194179,18.3776
-133.182,546,801.409041137,1352.11502336,1.35914444208,132.431797844,132.431495432,1297.89954408,546,0.0,104.217,132.426,0.946033,78.2032,132.426,801.409041137,116.909882033,35.3042477609,1236.31217381,801.409041137,25.2221
-133.113,547,897.096966133,1266.68768827,1.22668364022,132.377517993,132.377406802,1185.16718582,547,0.0,104.326,132.376,0.94318,78.2137,132.376,897.096966133,101.553986356,35.3232040719,1133.80527908,897.096966133,17.1954
-133.133,548,863.582539268,1123.51609989,1.25718103537,132.398226197,132.397932179,1046.97920377,548,0.0,104.446,132.39,0.961233,78.359,132.39,863.582539268,91.7039978174,52.249234419,928.807352721,863.582539268,19.0514
-133.028,549,836.853759425,1313.2456954,1.35224200316,132.245072153,132.244794162,1199.80358454,549,0.0,104.659,132.238,0.942785,78.4366,132.238,836.853759425,115.563826916,74.9782383747,1095.21635689,836.853759425,25.0571
-133.162,550,908.828455728,1228.53947453,1.21801446724,132.362813345,132.362715429,1186.84246766,550,0.0,104.726,132.36,0.960682,78.4682,132.36,908.828455728,100.092577188,26.1151609828,1140.08286895,908.828455728,17.4371
-133.179,551,777.914886371,1336.21360627,1.26372114397,132.412046308,132.411835179,1253.32406239,551,0.0,104.85,132.41,0.954893,78.5434,132.41,777.914886371,111.917312433,74.9797809061,1048.55840382,777.914886371,19.3681
-133.227,552,811.227926094,1358.44520749,1.17482858541,132.502348869,132.502289967,1276.82466695,552,0.0,104.967,132.495,0.949114,78.5966,132.495,811.227926094,123.92591829,50.7719880659,1191.5877662,811.227926094,15.3619
-133.209,553,782.476860095,1299.04213428,1.23146799743,132.495969469,132.495803697,1251.88245698,553,0.0,105.011,132.488,0.945074,78.6495,132.488,782.476860095,114.339316767,27.2771257636,1205.00181303,782.476860095,17.4969
-133.23,554,903.139857687,1174.32120883,1.24011810086,132.48075115,132.480506657,1100.65354976,554,0.0,105.099,132.477,0.949651,78.7266,132.477,903.139857687,99.3381494589,37.0592536767,1049.62708394,903.139857687,19.6539
-133.268,555,926.364136797,1303.97501023,1.20920071483,132.535797895,132.53548154,1240.88014854,555,0.0,105.162,132.533,0.957139,78.731,132.533,926.364136797,103.776342995,33.4216756289,1189.52065566,926.364136797,16.3845
-133.308,556,870.755084494,1227.98173846,1.22200165569,132.519498976,132.519231432,1172.05328406,556,0.0,105.242,132.524,0.955385,78.8394,132.524,870.755084494,104.704839463,34.5926549601,1117.39599301,870.755084494,19.4839
-133.37,557,850.374566765,1215.45763204,1.29884283793,132.620076407,132.619703828,1163.57154841,557,0.0,105.368,132.602,0.953599,78.8738,132.602,850.374566765,111.826048258,32.9421000616,1086.56190511,850.374566765,19.7854
-133.268,558,822.099380596,1266.76745733,1.31694370309,132.482879118,132.482392155,1190.04906633,558,0.0,105.468,132.483,0.93256,78.934,132.483,822.099380596,99.5437906835,43.1562817979,1123.94797799,822.099380596,23.2133
-133.286,559,855.040143454,1248.86366592,1.25238475869,132.528998364,132.528725144,1168.27732195,559,0.0,105.582,132.52,0.951723,79.0227,132.52,855.040143454,107.866428233,50.6567491651,1090.01610433,855.040143454,18.778
-133.388,560,876.099452123,1338.12649262,1.20189996524,132.651556919,132.651393475,1253.86503618,560,0.0,105.675,132.649,0.935876,79.104,132.649,876.099452123,116.056218477,48.8978837371,1183.32938254,876.099452123,16.8929
-133.48,561,897.124644606,1309.535895,1.25617373596,132.674106516,132.673673192,1225.93297722,561,0.0,105.793,132.668,0.93715,79.1658,132.668,897.124644606,109.749271889,64.5021171768,1126.85084386,897.124644606,19.2223
-133.325,562,921.312677663,1317.00822412,1.33404660257,132.598857028,132.598349385,1229.67024839,562,0.0,105.976,132.591,0.958455,79.1906,132.591,921.312677663,111.718179296,48.3846583109,1127.74969856,921.312677663,23.6801
-133.403,563,881.03882741,1251.52191652,1.26778981879,132.661988731,132.661557302,1209.16907579,563,0.0,106.056,132.662,0.94988,79.2666,132.662,881.03882741,100.126400113,35.3974146063,1159.24329862,881.03882741,21.8905
-133.328,564,854.756889759,1118.25962415,1.27657443666,132.588877753,132.588661348,1055.60973269,564,0.0,106.157,132.58,0.9418,79.3351,132.58,854.756889759,96.7267694407,41.7861949146,963.845328987,854.756889759,20.8436
-133.267,565,773.409324386,1346.11758998,1.33605632078,132.525976377,132.525706234,1307.51023783,565,0.0,106.253,132.518,0.930165,79.3636,132.518,773.409324386,107.005835266,35.826195092,1237.27794712,773.409324386,24.0648
-133.344,566,834.643031414,1070.31081982,1.27998402618,132.642280527,132.642021155,906.468315381,566,0.0,106.341,132.643,0.942259,79.4288,132.643,834.643031414,94.2139696876,186.941825045,396.441455885,834.643031414,20.9729
-133.328,567,848.550668705,1338.60953025,1.25237399976,132.60321134,132.602684993,1314.46421102,567,0.0,106.504,132.6,0.922511,79.4434,132.6,848.550668705,112.575090041,16.5965897478,1273.62671617,848.550668705,20.2851
-133.356,568,868.343776657,1083.58413742,1.34830327893,132.611032156,132.610585834,1010.50256491,568,0.0,106.627,132.601,0.936164,79.5081,132.601,868.343776657,93.6914453485,47.6721279467,924.685492378,868.343776657,21.9923
-133.392,569,854.827999239,1148.21213504,1.28571407173,132.644905579,132.644594478,1111.87087197,569,0.0,106.715,132.64,0.950055,79.5517,132.64,854.827999239,104.32410944,26.2167982062,1060.69170621,854.827999239,21.8932
-133.395,570,844.368856972,1210.482878,1.19323327777,132.663128649,132.662846441,1164.68888788,570,0.0,106.801,132.661,0.949802,79.5207,132.661,844.368856972,103.174549794,36.1020019174,1100.07523132,844.368856972,14.8739
-133.275,571,827.316417547,1239.29101581,1.29723323993,132.533553135,132.533237985,1174.12132858,571,0.0,106.976,132.527,0.954403,79.5662,132.527,827.316417547,100.395363648,47.0609308155,1088.76668694,827.316417547,21.7241
-133.397,572,912.412031053,1313.42805077,1.25497246905,132.643205044,132.642959456,1247.0680639,572,0.0,107.077,132.641,0.95785,79.6081,132.641,912.412031053,116.005526728,45.345007481,1178.2813097,912.412031053,18.6055
-133.278,573,760.528218072,1278.26629611,1.31638539937,132.550917078,132.550513115,1207.68043674,573,0.0,107.188,132.54,0.952545,79.6068,132.54,760.528218072,103.531916006,52.8400929274,1112.76655376,760.528218072,22.8126
-133.435,574,752.307820614,1179.73470196,1.2725069953,132.679241353,132.679001535,1122.37693946,574,0.0,107.263,132.676,0.946025,79.663,132.676,752.307820614,94.5423838183,41.3932974053,1070.20958174,752.307820614,19.0981
-133.333,575,856.115505899,1302.87249142,1.32223906911,132.551601377,132.55124031,1162.9353239,575,0.0,107.394,132.547,0.960468,79.7499,132.547,856.115505899,94.6737858175,51.4300758913,1109.89916789,856.115505899,21.9926
-133.189,576,876.516407339,1192.37958104,1.32076152792,132.462976409,132.462561377,1093.88651564,576,0.0,107.5,132.457,0.949146,79.8902,132.457,876.516407339,90.2762394619,64.7580332183,1009.85792518,876.516407339,22.1251
-133.235,577,819.480276651,1227.48778968,1.23202868083,132.541509349,132.541178724,1117.00974846,577,0.0,107.611,132.536,0.942615,79.9224,132.536,819.480276651,98.3179345679,54.2831249729,1018.53059527,819.480276651,16.8875
-133.231,578,918.45880643,1070.77230294,1.3053947055,132.473487648,132.47307475,1012.03944927,578,0.0,107.751,132.47,0.936897,79.9391,132.47,918.45880643,95.6989140725,50.2591895496,897.471854181,918.45880643,20.9356
-133.314,579,892.269860374,1299.43607612,1.30115817875,132.564796627,132.564629597,1242.16780762,579,0.0,107.77,132.556,0.941863,79.9771,132.556,892.269860374,117.007159158,33.5392133507,1184.97332465,892.269860374,18.8865
-133.391,580,756.009819345,1206.78438103,1.35000483313,132.653533088,132.653315174,1141.81214547,580,0.0,107.852,132.651,0.958627,80.0411,132.651,756.009819345,99.8665526017,40.6820954433,1078.30368196,756.009819345,20.7352
-133.475,581,848.507929702,1304.52982275,1.25206297544,132.720859388,132.72056238,1217.73099977,581,0.0,107.922,132.714,0.946399,80.1128,132.714,848.507929702,107.154564142,56.7575693885,1125.26383151,848.507929702,18.8231
-133.357,582,863.726285619,1162.01153437,1.22571286819,132.579534161,132.579230975,1112.08827584,582,0.0,108.03,132.579,0.962129,80.1656,132.579,863.726285619,102.351147715,46.4211557033,1038.58522723,863.726285619,18.2675
-133.516,583,916.160037403,1196.01392909,1.2167605513,132.769766977,132.769398496,1158.32667742,583,0.0,108.122,132.766,0.958631,80.178,132.766,916.160037403,101.249615041,27.3902585038,1111.42466347,916.160037403,16.7036
-133.621,584,789.80139681,955.111247368,1.30771147314,132.829607573,132.829184206,906.866539879,584,0.0,108.234,132.818,0.976944,80.2391,132.818,789.80139681,91.9529561016,43.6557978123,828.846590143,789.80139681,20.8591
-133.497,585,748.405287998,1195.32860085,1.2806500978,132.739289636,132.739126043,1099.34523996,585,0.0,108.354,132.736,0.955819,80.2985,132.736,748.405287998,103.577134325,57.2545295567,1011.78060157,748.405287998,21.3504
-133.564,586,838.234305775,1315.65710848,1.25471252874,132.788803705,132.788517075,1200.0265283,586,0.0,108.473,132.785,0.960621,80.3477,132.785,838.234305775,108.024535066,46.607955619,1156.17702798,838.234305775,19.5353
-133.656,587,862.788725931,1200.81875202,1.27447413397,132.86953178,132.869173461,1090.75856352,587,0.0,108.528,132.863,0.96524,80.3189,132.863,862.788725931,92.1706553064,40.852928148,1043.00553959,862.788725931,19.9345
-133.678,588,904.528400038,1158.28473678,1.24953185993,132.930367119,132.929885467,1114.70323072,588,0.0,108.645,132.925,0.952706,80.3489,132.925,904.528400038,106.759466191,30.3584744711,1054.02699975,904.528400038,19.4814
-133.711,589,822.653589184,1177.84529237,1.27121138883,132.941830362,132.941654992,1116.49009892,589,0.0,108.71,132.934,0.942259,80.3868,132.934,822.653589184,98.9296288804,45.0839983716,1040.46263605,822.653589184,17.8143
-133.697,590,951.751842381,1210.46739582,1.17069797539,132.949461644,132.949068433,1175.72964028,590,0.0,108.772,132.946,0.950656,80.4477,132.946,951.751842381,105.682801583,21.2304682594,1138.5319583,951.751842381,15.8875
-133.695,591,900.462658714,1308.16762544,1.30522778154,132.942006002,132.941721397,1225.50081321,591,0.0,108.946,132.935,0.96378,80.5119,132.935,900.462658714,106.460647809,45.6048279469,1158.16417677,900.462658714,22.4224
-133.677,592,812.003016603,1255.54142474,1.30887146689,132.948129897,132.947919345,1150.31898703,592,0.0,109.031,132.947,0.940753,80.5766,132.947,812.003016603,105.817140005,54.1818040811,1099.87242962,812.003016603,20.5437
-133.648,593,870.9243244,1064.50748781,1.3212526905,132.907026659,132.906492718,999.766536762,593,0.0,109.146,132.902,0.961518,80.7005,132.902,870.9243244,90.239716691,42.6621443452,917.548096913,870.9243244,22.1048
-133.625,594,838.792904425,1259.72853062,1.36565748184,132.852805041,132.852337671,1200.0888738,594,0.0,109.301,132.845,0.944247,80.7419,132.845,838.792904425,108.255932398,34.3652105278,1146.38850925,838.792904425,25.8676
-133.611,595,792.571683771,1328.92802409,1.34028466124,132.845818116,132.845471435,1266.02248776,595,0.0,109.45,132.847,0.949952,80.7759,132.847,792.571683771,114.80171008,35.0404880308,1216.93419794,792.571683771,25.5006
-133.544,596,857.545878094,1234.82911122,1.34715108755,132.805077106,132.804534059,1208.16292572,596,0.0,109.524,132.792,0.96402,80.8593,132.792,857.545878094,106.595828698,20.8718975954,1174.60631832,857.545878094,22.1406
-133.554,597,832.199860932,1292.38392981,1.25452543051,132.817968255,132.81766283,1246.77280457,597,0.0,109.632,132.818,0.960246,80.9368,132.818,832.199860932,111.888190626,43.9163873753,1138.24681962,832.199860932,20.4866
-133.669,598,802.336773286,1250.14765262,1.25019089443,132.919387612,132.919158744,1184.10739727,598,0.0,109.702,132.909,0.962955,80.9805,132.909,802.336773286,101.660973109,40.6738189629,1129.5902039,802.336773286,19.0606
-133.573,599,904.030486691,1352.98482026,1.20709973496,132.839970731,132.83975055,1301.64455464,599,0.0,109.777,132.838,0.933086,81.049,132.838,904.030486691,115.612010046,28.3572859356,1257.92126339,904.030486691,17.0291
-133.671,600,852.342143315,1343.63008137,1.18780471265,132.971845038,132.971477914,1294.36017614,600,0.0,109.858,132.966,0.939672,81.1381,132.966,852.342143315,123.28290323,23.6756876232,1255.43592292,852.342143315,15.86
-133.6,601,900.519022017,1262.18385689,1.23712929566,132.880483687,132.880262513,1198.07830696,601,0.0,109.951,132.878,0.947313,81.1831,132.878,900.519022017,109.382340369,51.2432484609,1116.74301812,900.519022017,20.2019
-133.557,602,851.557657462,1160.5584579,1.29763632834,132.884499893,132.88406084,1098.16523172,602,0.0,109.986,132.88,0.930618,81.2356,132.88,851.557657462,100.823608078,36.5353663538,1027.76025388,851.557657462,18.3653
-133.518,603,916.547822112,1179.63052803,1.24183843747,132.838128317,132.837910673,1107.1925378,603,0.0,110.108,132.831,0.941659,81.3205,132.831,916.547822112,103.147423543,55.3048139691,967.044048934,916.547822112,20.1901
-133.641,604,915.397299783,1183.76888024,1.078475243,132.92894507,132.928723587,968.013152596,604,0.0,110.201,132.927,0.945997,81.3642,132.927,915.397299783,99.4730382972,485.016253813,-480.781909145,915.397299783,10.695
-133.498,605,949.294976465,1308.85214485,1.31727930819,132.748237822,132.748019452,1232.11890638,605,0.0,110.34,132.744,0.960639,81.4428,132.744,949.294976465,115.000414795,59.9512766402,1154.86288946,949.294976465,20.7241
-133.581,606,876.063256156,1255.4741378,1.2506532568,132.824986576,132.824749529,1197.89703048,606,0.0,110.458,132.82,0.946263,81.4555,132.82,876.063256156,114.155295022,35.9998843838,1130.10865996,876.063256156,19.6553
-133.509,607,883.824542494,1047.76960946,1.25128209894,132.797024775,132.796717933,965.376624245,607,0.0,110.532,132.791,0.959547,81.521,132.791,883.824542494,86.7505145214,35.6426029239,931.066868559,883.824542494,17.3786
-133.608,608,812.671878176,1073.65305879,1.35569515928,132.857196404,132.856767239,1028.42870579,608,0.0,110.698,132.852,0.95154,81.6242,132.852,812.671878176,96.8285139963,26.5639143271,979.014055432,812.671878176,24.9301
-133.551,609,811.322508712,1404.97647991,1.33396128745,132.80743059,132.80713483,1303.80420652,609,0.0,110.858,132.802,0.94905,81.638,132.802,811.322508712,118.44763051,57.8121401728,1208.51050236,811.322508712,23.0895
-133.6,610,846.190471988,1216.44021718,1.26107264254,132.879443059,132.879332873,1123.45538188,610,0.0,110.911,132.879,0.945331,81.6851,132.879,846.190471988,102.843760874,60.2220292307,1005.19206214,846.190471988,19.1969
-133.635,611,881.619289943,1249.93520222,1.28169157756,132.882902402,132.882482419,1166.09253016,611,0.0,111.038,132.872,0.956615,81.7956,132.872,881.619289943,106.076852628,45.3130842018,1088.52123137,881.619289943,21.2188
-133.834,612,877.22139693,1364.06999544,1.24176098247,133.026949624,133.026694496,1114.14311026,612,0.0,111.109,133.025,0.938867,81.8409,133.025,877.22139693,103.833749381,531.743645299,-474.966270132,877.22139693,18.1681
-133.8,613,823.193061332,1315.4421885,1.2163812574,133.034896189,133.03457979,1235.27282974,613,0.0,111.189,133.03,0.944732,81.9253,133.03,823.193061332,95.7878375682,54.1390105746,1136.17849666,823.193061332,15.4396
-133.85,614,843.643223861,1132.27452828,1.1844985127,133.058395685,133.05820588,1072.78986827,614,0.0,111.228,133.055,0.952844,82.042,133.055,843.643223861,102.437464211,41.9825767107,997.901672438,843.643223861,15.3
-133.957,615,772.469016347,1120.05281493,1.34247724132,133.14296827,133.142560487,1076.43051017,615,0.0,111.36,133.135,0.95997,82.0516,133.135,772.469016347,102.164926345,27.021703107,1041.41257565,772.469016347,21.2147
-133.973,616,879.467345707,1347.54909966,1.3077192784,133.202589097,133.202272877,1247.62121864,616,0.0,111.447,133.193,0.943702,82.1069,133.193,879.467345707,115.566769213,44.7326025183,1176.00956514,879.467345707,21.3369
-134.035,617,847.569816029,1266.03668645,1.29194659271,133.303252722,133.302926221,1013.28406963,617,0.0,111.568,133.302,0.953656,82.1572,133.302,847.569816029,98.2640760143,521.652812771,-546.199775841,847.569816029,20.0363
-133.889,618,774.268975679,1232.36590738,1.24021349966,133.132529655,133.132251102,1139.87754653,618,0.0,111.646,133.129,0.944076,82.204,133.129,774.268975679,92.4825660026,65.3809444538,1005.34333396,774.268975679,17.9982
