Epoch,QFunRegParamNorm,AverageAbsQYDiff,AverageQ,StdEsReturn,AverageEsReturn,MaxEsReturn,AverageAction,MinReturn,StdReturn,PolicyRegParamNorm,AverageReturn,MaxReturn,MinEsReturn,AverageDiscountedReturn,AverageAbsQ,AverageY,AverageQLoss,AverageAbsY,AveragePolicySurr,Iteration
814,133.833,7.71740524214,299.125,173.901483726,169.90952984,447.214617642,0.975637,1330.08398682,749.861324572,98.398,2659.99913914,3479.86807141,-4.71099204938,174.325363806,299.347,299.128972398,267.034,299.265227065,-302.858,814
815,133.897,7.64464471424,299.594,328.888339805,431.441324326,911.360649372,0.972326,218.059267324,936.959575374,98.4516,1674.64690425,3397.16236393,20.3224271205,226.730107767,299.824,299.606948469,259.979,299.744886084,-303.386,815
816,133.95,7.70553702124,299.707,381.991784962,644.419021805,982.066565687,0.969811,268.305453631,1019.78938866,98.4823,1413.6886534,3296.34178594,110.393678468,159.549369503,299.939,299.712927331,258.257,299.834423592,-303.49,816
817,134.023,7.6327334325,299.967,491.411344669,1324.39686151,1815.80820618,0.96702,211.342416628,624.243532025,98.505,1207.0862311,2841.29116315,832.985516839,163.611277176,300.208,299.97819275,262.746,300.11390893,-303.747,817
818,134.063,7.64403557267,300.383,655.397778415,593.83257435,1489.03843621,0.962694,510.963099779,781.98630214,98.574,1278.32350924,3504.01518092,-5.39217284661,219.247204187,300.633,300.398261557,262.703,300.533536107,-304.261,818
819,134.144,7.71303488001,300.602,361.063874103,398.829083675,944.5130186,0.969732,66.1825565011,526.265888766,98.6503,832.246140207,2086.65842628,-5.094386993,145.57904162,300.847,300.604628,265.665,300.741640541,-304.368,819
820,134.204,7.66557317359,300.625,283.372446966,261.585795195,684.846293398,0.970504,431.973438493,724.144853877,98.6838,1231.2396528,3491.48739342,-4.97160798014,214.688192496,300.842,300.622291083,272.543,300.733710706,-304.423,820
821,134.295,7.6145626287,300.946,166.377491321,171.774662695,516.946124952,0.960839,93.8935832334,378.760891867,98.716,623.060533144,2302.41112064,-5.616295524,162.867450091,301.168,300.95841142,250.657,301.065281096,-304.788,821
822,134.354,7.63818203015,301.042,238.55695001,548.076794143,769.604424892,0.965826,-154.9443362,592.938717834,98.8016,760.674959167,2353.23778559,146.533903109,138.422223941,301.255,301.04936203,261.147,301.161432976,-304.839,822
823,134.453,7.66235687228,301.261,346.99324848,583.99161008,1005.32369018,0.975274,697.65715108,833.295456929,98.8469,1939.14977143,3281.12164702,3.17432102801,234.524841198,301.467,301.274022146,257.973,301.375945718,-305.096,823
824,134.534,7.66139883022,301.481,232.391560391,203.143518154,654.030930399,0.969428,221.801176949,1021.9639944,98.8717,1253.24135981,3591.22282531,-5.63002257645,199.40254869,301.692,301.486363931,261.135,301.595662977,-305.333,824
825,134.595,7.76616257974,301.82,710.319261663,966.892763995,1918.64589034,0.971662,202.467282723,612.141783321,98.9019,1233.76389338,3650.56888523,212.709409479,202.809826156,302.032,301.82806009,286.693,301.955063382,-305.642,825
826,134.621,7.72934812103,301.636,206.619261518,377.232566254,662.811687,0.945701,136.307968068,649.072978435,99.0015,1154.43660862,2841.96597978,180.864062343,166.958791876,301.873,301.645417327,255.478,301.772518545,-305.507,826
827,134.682,7.75688771373,301.9,323.009220101,1144.91632093,1410.4265858,0.967956,367.007935012,588.215027187,99.0467,1118.69891414,2815.31279123,690.244027039,213.949318927,302.139,301.908381299,269.941,302.044538701,-305.759,827
828,134.779,7.75281553046,302.191,288.582273471,358.526599592,841.483927432,0.972781,270.476429331,892.350372576,99.1207,1769.30223299,3368.73622156,62.5460064548,220.723500177,302.417,302.200853256,266.91,302.333650153,-306.06,828
829,134.849,7.69048240882,302.025,368.35604025,387.220572427,1178.54074063,0.962954,349.709642595,361.333147123,99.2009,815.821881287,2162.56829664,-4.65514851801,200.479255428,302.267,302.027861934,245.451,302.153423134,-305.876,829
830,134.911,7.80567850884,302.13,221.430444192,390.701445286,742.154111544,0.963796,427.97275368,412.511273531,99.2397,1073.23609974,2215.35799842,82.8526691697,197.584907292,302.359,302.144349412,278.439,302.263373903,-305.975,830
831,134.977,7.73269774339,302.378,434.552033132,403.508157748,1278.79943302,0.97129,667.194037884,503.382491005,99.3081,1218.70148279,2469.39011326,-1.12917397723,189.287439624,302.597,302.380885924,265.28,302.485405207,-306.25,831
832,135.016,7.65413398479,302.748,242.627133137,257.01132066,628.5031805,0.963513,377.509646493,491.015030132,99.3859,1031.61401743,2211.0427741,-4.82957981586,200.627721768,302.98,302.759337198,250.187,302.871799673,-306.593,832
833,135.075,7.6036149966,303.147,627.910050594,840.500016982,1922.74810916,0.973648,469.294280161,747.207880249,99.4531,1477.54795609,3088.72968916,52.4199974443,214.863595011,303.344,303.150617286,252.657,303.259680463,-306.986,833
834,135.147,7.70462369924,303.475,274.605051727,297.218765785,708.10456109,0.969604,589.222093963,951.226288638,99.5295,1783.96671085,3453.75599139,-5.58574644723,212.061095312,303.681,303.485318388,270.528,303.590131592,-307.293,834
835,135.227,7.74807838677,303.601,309.754097753,577.794318312,983.896317546,0.977982,274.356162988,853.097511529,99.5647,1689.62613391,3097.88879103,133.157880592,197.770481152,303.807,303.604027109,272.158,303.717993171,-307.454,835
836,135.267,7.70515455998,303.834,344.114146829,326.491881152,958.598890208,0.969921,326.804809643,837.585393696,99.5976,1353.61797958,3570.15180835,-6.25585863043,204.669823044,304.049,303.834721355,261.151,303.948329509,-307.6,836
837,135.314,7.7310588601,303.541,537.986173287,493.281537011,1287.65416569,0.972778,463.574262281,709.582666937,99.664,1325.43527312,2881.30451522,-3.16044158304,218.464509987,303.776,303.55380252,271.672,303.690795592,-307.323,837
838,135.391,7.69777332808,303.812,272.413375705,284.12960946,724.364463776,0.97366,703.72311357,1009.10740135,99.6701,1962.79974927,3437.94087732,-2.93132663255,202.082929945,304.054,303.822732694,272.848,303.949239637,-307.603,838
839,135.412,7.64933639961,303.976,743.369684462,599.571332419,2019.19387343,0.972456,295.337106958,814.984093695,99.7199,1378.88547944,3485.46968675,-5.1308383785,199.120280844,304.199,303.982898365,263.769,304.11339739,-307.786,839
840,135.476,7.71221269959,304.475,378.205254335,331.491334556,1223.10939111,0.973261,801.554699291,824.467634851,99.7733,2300.46590274,3472.80721359,-5.56687823583,221.558263429,304.713,304.485017111,270.416,304.609475774,-308.314,840
841,135.544,7.64007474177,304.712,536.267560902,739.542577927,1419.78692962,0.974269,187.083933278,1108.08630508,99.8515,1581.16801236,3601.77825884,109.032623743,180.61283778,304.963,304.725016572,264.768,304.868116639,-308.458,841
842,135.628,7.72955569406,304.759,142.441801007,372.84223727,537.380516364,0.978956,706.637310679,754.90404837,99.9015,2080.72345878,3487.92886972,189.925862063,220.631922532,304.98,304.760048943,273.507,304.890197051,-308.554,842
843,135.674,7.75761549835,304.489,587.793051163,1126.44502946,1774.90305144,0.972704,103.116951907,837.31300135,99.9626,1758.61226228,3392.3048137,351.796600822,181.74318173,304.707,304.495648682,271.726,304.609701463,-308.305,843
844,135.772,7.80575939046,304.339,401.104024519,497.209040378,1042.04963856,0.976329,601.53029095,470.125695808,100.035,1443.38328968,2724.95468667,-5.07968300126,235.019677972,304.568,304.349909115,288.158,304.473626472,-308.042,844
845,135.839,7.66170965795,305.266,663.994478033,584.9197637,1889.37689909,0.973652,440.564150447,611.480296629,100.066,1093.05077645,2756.53371326,-5.12798851864,218.71824739,305.479,305.266756957,268.611,305.392120671,-308.996,845
846,135.941,7.65317460375,304.789,318.079667523,372.931780066,795.253799116,0.977109,603.149352463,1206.65743892,100.13,2476.80538526,3889.21489127,-3.32718478376,216.490222308,305.001,304.801071049,269.062,304.919600509,-308.56,846
847,136.023,7.76162027376,304.964,521.383033331,416.533332206,1392.0137011,0.972943,455.751178815,935.356234239,100.176,1604.64934694,3513.16239869,-1.73347977273,198.171674906,305.189,304.975469983,278.482,305.109349885,-308.704,847
848,136.078,7.71180617605,304.849,231.908705613,254.303823772,652.425781742,0.971039,541.841646235,1032.92027233,100.219,1691.02348679,3813.05521634,-4.13698580377,204.754451953,305.087,304.850509495,271.459,304.981700005,-308.575,848
849,136.155,7.70172423843,305.003,349.188452032,436.321100857,969.709022152,0.977767,881.194403564,737.966622227,100.259,2642.12648342,3451.0111219,-0.386098243364,201.922060418,305.224,305.00932404,261.667,305.126021791,-308.767,849
850,136.232,7.68984711654,305.275,472.281941166,1430.78028572,2082.04804839,0.970767,393.645338172,426.063552811,100.319,1151.78804412,2090.34784956,976.837893715,211.193799405,305.503,305.291908453,264.754,305.416981984,-309.091,850
851,136.295,7.64475649772,305.949,360.248154589,315.643189739,985.133319002,0.975411,483.183749015,736.377208395,100.358,1442.67691223,3630.54075156,-2.27309363377,226.078121888,306.167,305.949423989,254.333,306.076495979,-309.798,851
852,136.331,7.73197269697,306.04,327.639627849,627.942336171,1113.74396043,0.975156,399.077775801,833.384646733,100.414,1544.17051914,3777.09354451,82.3933447502,210.82196579,306.256,306.048483132,268.727,306.169092158,-309.899,852
853,136.388,7.5078360776,306.253,285.921386348,472.55716235,857.420650842,0.974276,812.708801405,810.216863849,100.455,1740.34800015,3812.84278414,73.6252019565,224.520225933,306.478,306.263154179,240.46,306.383516497,-310.092,853
854,136.466,7.72130651235,306.763,530.745635457,767.185921392,1495.89666954,0.977181,597.903978262,724.674496669,100.505,1589.02383575,2793.39103675,38.3201143953,220.844050801,306.983,306.768361363,271.156,306.893005208,-310.658,854
855,136.532,7.60410329166,307.0,453.924353841,389.430902982,1240.71005566,0.979162,133.658714128,606.494107844,100.558,1445.99112022,2495.57094536,3.89192591819,216.804732522,307.22,307.003656568,258.908,307.127168567,-310.864,855
856,136.594,7.7343747571,306.886,353.032170117,513.937144978,898.238171904,0.980975,478.946496965,920.099529825,100.633,1908.29919022,3299.6320281,-2.60196456612,217.791936698,307.101,306.891399315,276.176,307.007080733,-310.642,856
857,136.662,7.58388087321,307.27,323.867010216,356.060672456,966.253868296,0.979425,315.752321574,1070.76774198,100.629,2338.9104079,3487.44512337,-4.52810490668,186.314621448,307.491,307.281538316,260.047,307.420500459,-310.996,857
858,136.745,7.68338410236,307.195,237.454476688,267.187093895,544.238003706,0.977072,603.191126076,929.434794185,100.667,1864.39879194,3709.46484732,1.38231007026,208.510142565,307.401,307.210580952,259.659,307.322263097,-310.949,858
859,136.821,7.82484448857,306.921,510.119783809,673.559856317,1493.51966415,0.97906,319.740109001,791.745017794,100.706,2071.65539004,3101.08002821,-3.98306011684,158.004960904,307.15,306.927211007,276.125,307.041997765,-310.669,859
860,136.863,7.71459794242,307.18,325.780317644,386.870910578,951.573783835,0.979706,869.838997061,955.231016398,100.758,2464.22816698,3988.55361608,0.826721633155,227.658006147,307.401,307.190655837,269.529,307.296548208,-310.901,860
861,136.947,7.69145828138,307.647,768.15221926,700.492720642,1975.55771199,0.979662,434.078169193,945.1963158,100.811,1612.68663614,3237.65158507,-5.17592881355,195.159040835,307.852,307.651697734,267.641,307.758756963,-311.397,861
862,137.033,7.82130303421,307.676,393.903368157,495.219555192,976.22064758,0.977265,471.821718771,1091.1611644,100.901,1779.17513227,3830.95510002,-6.18810609093,215.765878565,307.889,307.684203275,287.02,307.801457906,-311.492,862
863,137.098,7.81617901745,307.707,528.055595381,520.203322354,1620.80769447,0.981119,914.031644015,834.153589118,100.958,2060.71396814,4070.62033774,2.50542311095,241.893906447,307.924,307.723507644,282.743,307.839686018,-311.539,863
864,137.194,7.76136941381,307.786,443.508845399,689.444063622,1081.14173624,0.978524,274.254229062,859.121630397,101.069,1561.76995254,3732.57038414,1.54468139739,218.971316411,307.992,307.784828073,268.691,307.880244646,-311.721,864
865,137.243,7.75589355617,308.314,204.991763396,288.010986957,546.631170537,0.973789,208.415210604,860.825731048,101.138,1464.37042247,3297.1345684,-5.51516282699,186.010455955,308.539,308.319423178,269.641,308.440596941,-312.092,865
866,137.295,7.7156436149,308.57,545.835600991,735.513707097,1294.23664248,0.9796,673.069908802,907.902941505,101.223,1834.39892124,3646.01316663,96.1745939424,220.531347342,308.773,308.577647223,263.524,308.6853772,-312.372,866
867,137.359,7.77673583153,308.5,202.639203392,577.605684193,816.137386657,0.981784,631.946734627,678.588219565,101.255,1624.46241019,3478.46038072,349.152962521,241.539432105,308.699,308.51062448,276.189,308.599375085,-312.332,867
868,137.415,7.66951273931,308.674,270.381420059,297.653653298,844.399692271,0.979257,280.13626786,396.716126477,101.292,1174.8182486,2592.3412502,-4.79246316433,211.136642055,308.88,308.675828479,255.06,308.776896969,-312.396,868
869,137.498,7.66747440585,309.215,337.843883421,366.763431124,993.888604634,0.975481,659.491277029,1048.06705558,101.327,2267.43312593,3662.62132913,11.1198709846,202.570218257,309.441,309.221101036,267.287,309.347786032,-313.044,869
870,137.564,7.67672693124,309.5,313.739583704,978.550791161,1332.731244,0.979027,499.567076114,357.626115553,101.36,1217.47037615,1881.03103704,476.707649756,223.746517672,309.71,309.514002542,268.905,309.626925279,-313.262,870
871,137.621,7.67431829829,308.858,245.507995359,245.039583088,751.611792956,0.975697,533.076525484,737.499803365,101.444,1936.04929688,3055.67634164,17.7814603291,198.310993037,309.08,308.867040321,262.32,308.985795602,-312.63,871
872,137.681,7.74287090226,309.027,288.857311423,335.854578121,856.490559537,0.981115,225.401658679,989.013777116,101.446,2037.73656792,3495.49035343,-5.98484055998,216.791906362,309.261,309.034829682,267.763,309.160424162,-312.807,872
873,137.743,7.78848128963,309.311,272.627068112,513.354829759,773.173936773,0.977516,533.936349695,912.004101654,101.543,2159.32213912,3865.80814751,1.65235514947,215.226816399,309.529,309.319253251,280.591,309.448038485,-313.086,873
874,137.815,7.68675987392,309.519,478.775449623,628.63756207,1427.59055287,0.977095,463.377143144,555.64998637,101.62,1388.67753329,2469.98384926,153.033003452,218.209705583,309.753,309.519980721,266.713,309.652439364,-313.291,874
875,137.842,7.72489234173,309.626,371.285527836,523.54055089,838.388328347,0.978487,661.051717831,791.553103907,101.665,2246.08882569,3523.79087847,2.20379821813,219.29233512,309.843,309.640589667,272.635,309.752660402,-313.359,875
876,137.916,7.58747073692,310.272,470.647156754,495.010268663,1138.49961449,0.978923,223.973470151,1103.30041871,101.705,2385.92946867,3800.35203103,-5.86422607904,206.224825891,310.468,310.278523063,253.744,310.376386849,-313.998,876
877,137.979,7.67292024423,310.563,637.507612705,517.359343214,1619.14957689,0.981868,1303.8118162,656.329450833,101.784,3008.62920555,3603.32901345,92.2873536785,227.42434247,310.748,310.567071518,268.033,310.680571656,-314.238,877
878,138.055,7.74520122785,310.505,480.270550064,428.079615205,1402.99494428,0.982578,500.740927745,1085.49532745,101.856,2692.41850002,3737.20456564,-4.83701794005,204.249508945,310.697,310.504721309,277.241,310.606474106,-314.251,878
879,138.107,7.79438489214,310.514,551.839615598,689.211262597,1621.123019,0.982095,2032.48761579,628.47291092,101.895,3120.69912103,3899.23653907,180.61094753,225.733195857,310.719,310.51751808,282.068,310.626015119,-314.273,879
880,138.171,7.72534465847,310.354,265.404993386,348.961217383,806.859017135,0.980324,870.902565641,1003.50374061,101.931,2569.99490567,3665.11884977,67.5457143312,229.416851635,310.557,310.368379241,274.443,310.469031856,-314.089,880
881,138.226,7.77930961,310.59,590.689452186,648.68971294,1429.00329717,0.980314,671.898592958,911.97921565,101.972,1759.28935842,3907.37294067,0.261598205346,220.295441982,310.795,310.602269739,274.208,310.692611958,-314.242,881
882,138.306,7.64453971679,310.53,431.254176795,680.762574528,1340.69301903,0.981146,418.680347142,749.66883448,102.039,1649.16397328,3450.96606823,4.64934001632,217.506287435,310.741,310.538400414,250.618,310.646873193,-314.261,882
883,138.347,7.6596129576,310.457,382.950411887,313.642083418,1177.13137499,0.982296,674.082764965,911.984837381,102.128,2066.66324272,3876.21517058,-5.58095394032,225.618253486,310.673,310.457719459,267.487,310.573906828,-314.063,883
