MinEsReturn,Epoch,MinReturn,MaxEsReturn,AverageY,MaxReturn,AverageEsReturn,AverageReturn,StdReturn,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageQ,AverageQLoss,AverageAbsQYDiff,StdEsReturn,AveragePolicySurr,AverageAbsQ,AverageAction,AverageAbsY,PolicyRegParamNorm
10.6994850534,117,328.817927872,418.585860309,20.085910609,515.087049264,198.520336921,460.666818274,58.540677156,117,193.136419953,77.7669,20.0832,1.35876,0.516558162513,116.581373945,-20.606,20.0953,0.920075,20.0891976298,89.9483
55.4063110395,118,141.089612943,476.766218366,20.3492977962,418.680999039,286.022990073,240.239527647,92.3261479637,118,132.251071985,78.1208,20.3458,1.40798,0.516944760726,125.725988957,-20.8738,20.3576,0.917463,20.3527450864,90.1577
70.0508921287,119,395.64966745,556.904257181,20.5866845274,1200.30060794,248.851996307,513.569780437,135.418013639,119,196.95856809,78.3814,20.5836,1.41387,0.513049951079,146.603055393,-21.1496,20.5953,0.902771,20.5899053857,90.4143
149.779683528,120,144.85570662,1163.39646501,20.8869054604,529.890296183,453.118992609,325.727424553,104.483020282,120,158.301385438,78.6668,20.8834,1.26952,0.506708788603,328.128015127,-21.4279,20.8933,0.926638,20.8906079524,90.6013
11.926596506,121,217.165567025,412.917944145,21.0293764887,483.771760434,215.466917553,318.068076266,68.6113095199,121,157.576021298,78.9842,21.028,1.26404,0.509287296767,131.043011157,-21.5581,21.0384,0.905698,21.0320431728,90.7723
113.570650252,122,285.410255889,549.098615003,21.3453552021,499.992159348,278.536206136,409.136913257,72.6437244524,122,181.914667105,79.2511,21.3386,1.53104,0.548043918396,142.171100978,-21.8919,21.3496,0.886568,21.3474126743,90.96
18.7348794236,123,146.262313359,751.564646267,21.5735302013,464.245039448,238.483837796,220.077078029,82.7064418778,123,126.146426159,79.5272,21.5712,1.4598,0.532554375625,209.38121635,-22.1556,21.5828,0.941335,21.5762237458,91.1764
108.148498872,124,54.8562436799,536.759952412,21.7137872671,474.135814874,247.910602137,108.793007436,100.98273693,124,71.5133019397,79.8726,21.7097,1.77042,0.568418352986,141.85079368,-22.2702,21.7181,0.932811,21.7156899049,91.3629
42.8599359229,125,148.618090922,544.607601584,21.9678088974,442.148198469,281.119646033,310.86181855,73.424921686,125,157.960024509,80.2371,21.9647,1.62738,0.556616008818,186.621941707,-22.5162,21.9752,0.921954,21.9696946837,91.6199
58.7604162901,126,148.127220585,424.289491385,22.2181567978,430.620996705,213.863756957,264.393300156,85.5951307759,126,142.722490461,80.496,22.2153,1.4023,0.541032917702,101.158182927,-22.7816,22.2244,0.919398,22.2197368207,91.8161
145.593837994,127,338.153889499,649.560800583,22.4327794587,488.937708396,300.15467541,414.136728896,44.9591153571,127,186.636558091,80.8108,22.4303,1.64417,0.555025160006,147.4797264,-22.9644,22.4398,0.911192,22.4341672555,92.0437
111.507089531,128,303.07624089,618.767281291,22.533099402,550.012049777,329.560523224,468.223244189,63.392939908,128,196.681226657,81.1076,22.5282,1.60591,0.561805880165,152.533745642,-23.0567,22.5369,0.882702,22.5341636608,92.2584
4.94665250497,129,282.559441059,516.055152041,22.6016625495,498.650703581,159.544239388,419.772351021,48.1733637494,129,186.597219697,81.4,22.5964,1.7738,0.57989553948,162.908249613,-23.1265,22.6068,0.910945,22.6027544336,92.4372
49.2169485776,130,73.0067574299,630.162319953,22.8469237456,447.685178653,326.093300608,348.645282327,128.763069116,130,165.695030903,81.5865,22.846,1.49864,0.550314345944,140.416104391,-23.3521,22.8554,0.841594,22.8478966158,92.6261
19.8456244182,131,104.361919182,357.966334796,22.9799353905,437.697684597,179.049221415,376.91359707,82.4023477675,131,177.137390251,81.9227,22.9766,1.73313,0.576289658032,117.010299539,-23.5035,22.9849,0.875113,22.9810189201,92.7637
59.87029456,132,328.262138583,408.66754971,23.0850965889,461.086572972,189.390448633,396.807397983,39.3319748607,132,185.24353736,82.1775,23.0803,1.72558,0.588319879035,126.178429512,-23.608,23.0921,0.836228,23.0863433867,92.9465
137.794980274,133,244.674757716,515.650742555,23.252844805,587.315385902,343.808571931,435.05457894,85.5057863895,133,180.547361724,82.4645,23.2499,1.869,0.59677536625,121.090043153,-23.7703,23.2595,0.856067,23.2546150081,93.1956
51.28973158,134,197.963411274,545.668631494,23.3074825708,546.273595567,231.620817832,400.002361336,83.0452480758,134,174.487611654,82.7548,23.3028,1.84182,0.589327325158,150.257638669,-23.8115,23.3135,0.855294,23.3084857127,93.3761
13.9936579649,135,317.907942582,567.383677421,23.3644237497,1386.38995096,220.449949615,484.751281991,222.302070366,135,170.19371458,83.0483,23.3623,1.55879,0.566069292225,187.334904351,-23.8616,23.3734,0.813709,23.3657472058,93.5575
9.60859928244,136,234.990926441,416.216858661,23.5283600475,811.41218165,152.365175714,411.467242278,113.651148483,136,173.739120649,83.2923,23.5248,2.00761,0.626053037156,114.347084045,-24.0461,23.5342,0.868435,23.5298436535,93.8062
4.20145504493,137,382.488935166,411.277030723,23.6756595172,1045.40370822,153.222118617,539.133097494,168.8240174,137,197.437247604,83.6056,23.6733,1.6838,0.581914491549,140.350744861,-24.1941,23.6828,0.882676,23.6775376926,94.0157
66.1104431238,138,174.94717397,491.236095341,23.6878583461,711.411958332,257.88084078,344.803466741,118.987291757,138,144.411618515,83.8176,23.6834,1.95838,0.621991639598,127.375981877,-24.2397,23.6971,0.824786,23.6896111229,94.2587
58.8351225364,139,142.61622281,489.52083253,23.9017866908,783.014831934,283.717667108,303.133720757,114.318430419,139,137.55274098,84.1577,23.8977,1.86841,0.605841600225,160.983067184,-24.438,23.9085,0.819376,23.9035103305,94.4507
105.364756416,140,167.821294319,278.918235273,24.0802190158,754.239414503,201.982983744,343.541399977,107.762598393,140,152.48334075,84.4136,24.078,1.76518,0.601360675551,54.7739285488,-24.5987,24.089,0.8397,24.0818307582,94.6262
19.9085793456,141,159.411915493,595.592664372,23.9659649654,651.104876351,280.820667262,320.811110784,114.274622084,141,131.561994997,84.6852,23.962,1.90484,0.603838766684,179.384088491,-24.4745,23.9747,0.840034,23.9682275831,94.8197
45.4474087674,142,296.003784661,588.10946654,24.0713794541,1212.09457698,264.003409449,499.246851907,219.698531426,142,149.531721399,84.9558,24.0699,2.10425,0.622188795399,165.77474538,-24.5825,24.0816,0.794994,24.0749105862,94.9896
41.3713084391,143,207.354211382,308.066831635,24.183903264,246.135337956,159.895411133,234.613960886,7.31794231884,143,132.785524427,85.2174,24.1788,1.98977,0.619362695719,83.8025477129,-24.6926,24.1897,0.840961,24.1864043236,95.1812
84.3708099197,144,103.923559548,547.376695018,24.2846757773,1336.92248971,328.06023584,692.521641117,494.129143568,144,114.076596476,85.494,24.2838,1.80441,0.598734481594,156.696195597,-24.8249,24.297,0.66756,24.2868375567,95.3352
8.83372274479,145,81.2565002078,956.787068666,24.3329693338,1405.74263329,223.385088498,1115.82892648,431.069480726,145,114.723778582,85.7408,24.3264,2.14107,0.653947246632,290.470947172,-24.8797,24.3423,0.677138,24.3361542976,95.5519
9.61099028531,146,200.199901312,313.567230588,24.5280724225,1399.04650067,110.971889841,418.420877524,270.400047238,146,144.137459556,85.9121,24.5274,1.92854,0.616741246151,94.1081316708,-25.0547,24.5414,0.746141,24.5300924596,95.7431
120.099094256,147,145.625112946,502.915177682,24.5697742577,1339.40297073,289.521609677,586.737575706,336.857980289,147,117.74021043,86.1506,24.567,1.80999,0.594255234253,139.781345058,-25.0556,24.5812,0.720242,24.5737761772,95.8807
107.481905961,148,109.335674456,607.312037114,24.6140955346,782.379986842,223.540063092,325.720176857,149.319530905,148,104.179984825,86.4493,24.6116,2.00287,0.617620012603,173.667688716,-25.1172,24.6265,0.719697,24.6175329467,96.1226
9.9069629103,149,117.954709928,517.58582082,24.7245752362,996.028320163,109.033914484,361.000381787,226.729322275,149,104.337660376,86.6745,24.7215,2.07058,0.623595805428,139.883777249,-25.2559,24.7362,0.713048,24.7286693061,96.3002
59.1331923432,150,288.962898578,512.195947581,24.7377023203,639.559255537,205.100064074,382.98553499,68.0120958437,150,165.010730276,86.9894,24.7346,2.06889,0.630564084845,140.915945791,-25.2709,24.7481,0.858414,24.7398640787,96.5896
73.4782513942,151,134.036751991,968.115781601,24.9872809128,569.302557652,380.993792152,289.092443819,68.081778073,151,147.407433809,87.2673,24.9852,1.83043,0.61990701886,322.931539332,-25.5105,24.9989,0.853472,24.9906236105,96.75
10.642620944,152,137.684637255,494.847272112,24.988158761,1688.03002168,167.071001774,831.313347571,575.192776026,152,112.657788999,87.4826,24.9838,2.03066,0.626489897684,147.177514772,-25.4593,24.9994,0.854456,24.9916263996,96.9185
5.44550536639,153,145.937971742,417.193765052,25.0042523829,753.891660121,183.737797861,283.607265138,106.62108044,153,134.550441407,87.749,25.0022,2.18742,0.634110047523,150.271498019,-25.5013,25.0183,0.894745,25.0077081242,97.1183
15.8246170079,154,76.917726593,590.858562181,25.0872191562,817.025110159,152.843453709,320.986541327,173.403767971,154,106.552792213,87.9718,25.0843,2.25122,0.65205165909,156.227043666,-25.5848,25.102,0.883366,25.0904267627,97.278
12.3337379625,155,83.2954032755,498.239644365,25.0370712147,641.94975232,229.35467495,411.711912811,101.459745793,155,148.418375095,88.2409,25.0346,1.9275,0.619146964932,155.59212239,-25.5057,25.0511,0.885462,25.0410717983,97.5373
20.4378146835,156,246.934806926,553.891919513,25.2022148254,431.037343243,220.573923218,324.700896257,45.3236055641,156,151.047267234,88.4517,25.2,2.46222,0.662369445245,194.265300086,-25.6687,25.2144,0.878435,25.2052264654,97.7268
83.5307554397,157,316.017728654,492.558113075,25.215595031,984.185979842,277.439389047,874.152011371,244.369887678,157,101.138431105,88.7036,25.2131,1.96826,0.621464171542,155.608934344,-25.6792,25.2259,0.977091,25.2182462876,97.8746
23.9632417952,158,314.763721901,731.025520308,25.1720054684,547.939071367,397.540638642,445.288612295,51.2751582886,158,155.079505278,88.9299,25.1688,1.87746,0.619996373682,219.765962319,-25.6269,25.1836,0.883758,25.174953583,97.9919
18.7792671001,159,984.042525087,397.041893353,25.3354690192,985.370646706,180.117759867,984.653268717,0.406195604281,159,93.314763325,89.1845,25.333,1.8727,0.603669609343,150.746574721,-25.7713,25.3488,0.985225,25.3381446658,98.222
16.1892185007,160,254.560254042,609.384991515,25.3229502305,653.329355331,191.3771483,432.889718384,95.4277411996,160,177.2511085,89.4514,25.3215,2.03834,0.619091619413,226.874450719,-25.7861,25.3374,0.86649,25.3262624128,98.4427
252.394745088,161,240.967517766,570.204111176,25.3673420873,721.02960399,435.474282311,364.620931043,91.6754847121,161,160.471490261,89.7199,25.3648,1.91369,0.615261973826,107.899025854,-25.8028,25.3795,0.906182,25.3705815613,98.6018
84.1443583442,162,642.89823423,721.034737003,25.4038230667,931.27624031,431.865011558,737.038089072,48.486022545,162,202.96604871,89.9498,25.4005,2.05959,0.622880530579,194.642823941,-25.8274,25.4156,0.846119,25.4079170257,98.747
126.305458901,163,413.905776874,528.909138314,25.4283606949,563.821543894,311.937220402,458.6674078,35.9800841618,163,202.916058341,90.2416,25.4251,1.88423,0.604089399557,116.517860114,-25.8557,25.4413,0.885845,25.4319158716,98.8003
50.4788335977,164,688.546840234,587.814391103,25.4374061342,742.459941889,382.884663332,724.33831018,12.5778703607,164,236.035989517,90.5577,25.4349,2.41721,0.659682773,199.178979205,-25.8972,25.4505,0.906122,25.4413766288,98.9687
8.91460060008,165,149.516746403,942.441196548,25.451432035,939.898647055,360.725549488,369.484211525,323.021370189,165,146.147767585,90.8033,25.4473,1.97037,0.61345436718,309.729952568,-25.8647,25.4616,0.914975,25.4547737938,99.1021
11.842333693,166,437.859440023,623.644792543,25.534115816,887.922909251,245.227223283,634.614548666,123.460934841,166,205.627079102,91.0548,25.5327,1.83367,0.591108645697,202.808246276,-25.9527,25.5471,0.878831,25.5378483575,99.2613
8.21727751231,167,11.8938357314,551.893975042,25.5723091609,284.395676716,239.553018194,86.6100965878,102.954893942,167,52.3309020783,91.2948,25.5707,1.74772,0.59111259522,175.038240435,-26.0503,25.5863,0.879741,25.5776357583,99.3715
7.00574514676,168,382.436563998,663.120581259,25.6130770278,442.564360547,353.102646961,404.503627397,11.5474362587,168,158.157656381,91.5237,25.6094,2.15938,0.631094366981,190.478156668,-26.1001,25.6233,0.889448,25.6157537126,99.5385
12.932987201,169,479.999960203,378.727446084,25.7254568532,1089.95301535,201.767458466,727.412371988,96.3083399188,169,208.113929273,91.6754,25.721,1.91972,0.597048694277,140.60547334,-26.1659,25.7351,0.864231,25.7288629954,99.7014
222.613544341,170,259.758863304,863.791729061,25.8225998485,305.045078609,602.026063047,288.984795533,7.99416956353,170,142.817326202,91.8969,25.8199,2.06397,0.615752622195,285.018702328,-26.2815,25.8341,0.850226,25.8252460263,99.7999
14.6513011638,171,335.536222873,466.613308888,25.9246568076,492.310091611,218.249634197,408.352022479,32.280275199,171,147.619426857,92.1254,25.9221,1.91214,0.61045958041,145.215896969,-26.4238,25.9363,0.932742,25.9275233875,99.9171
7.86387795005,172,449.403574301,488.220198138,25.9601372377,573.0341441,165.269288365,500.492118781,22.1209105486,172,176.919848057,92.329,25.9546,1.67113,0.59957110964,161.995309924,-26.4469,25.9685,0.867162,25.9627234217,100.079
33.921483234,173,58.358210446,429.055955172,26.039352232,465.761626638,203.930168633,386.948470643,48.5855629627,173,150.321946074,92.6046,26.0364,1.89253,0.610456605603,168.990185904,-26.5436,26.0499,0.944357,26.0417975656,100.207
14.2721632326,174,121.393588857,451.937052379,26.017153832,247.877489992,167.590312783,199.830848614,37.8869059924,174,105.121837803,92.8389,26.0152,2.51627,0.660848594882,158.699514103,-26.4996,26.0277,0.954651,26.0193481586,100.368
16.6598577218,175,621.275641364,517.251459177,26.0507956361,1087.77933432,135.918257708,832.382030658,93.043440137,175,193.268482609,93.1355,26.0466,2.30015,0.649442656007,156.166232568,-26.5342,26.0622,0.914108,26.0536717861,100.499
17.1748817302,176,421.994025051,641.08935634,26.1550877344,530.587402563,235.923583066,449.755211462,26.1412353448,176,156.865854211,93.3309,26.1517,2.24717,0.635474151709,201.731362769,-26.6781,26.166,0.910607,26.1578869853,100.628
47.985672027,177,359.416223878,466.692701572,26.3995710493,1348.68897437,212.303362326,666.943368385,214.00690839,177,179.909010905,93.6526,26.3968,2.35596,0.643240940343,124.449998277,-26.919,26.4098,0.92189,26.4029832911,100.806
21.3958968559,178,179.156972935,479.564791455,26.4800059413,1187.28210929,242.027809809,380.29646771,339.26260763,178,142.244833277,93.866,26.4782,2.28109,0.63512144668,129.085779235,-26.977,26.4918,0.886389,26.4820658219,100.93
12.2957961257,179,196.339899256,803.242589659,26.5047309123,226.890886424,333.248837108,208.530448464,7.05956868612,179,122.420241077,94.0434,26.4984,2.17944,0.639915191058,269.455163951,-27.0148,26.5142,0.887203,26.5084391662,101.064
98.4812080962,180,756.432101255,809.923679393,26.5933317263,979.552999929,379.401746098,878.849279608,61.0877007531,180,224.816537792,94.2672,26.5906,2.10007,0.623625589184,234.751705287,-27.1204,26.6069,0.900517,26.5953953922,101.248
209.786785537,181,672.435775637,791.713422944,26.801152517,895.05700238,459.477737653,775.694542006,63.921767585,181,229.14481599,94.4884,26.7978,2.28154,0.642695424731,224.392601826,-27.3069,26.8115,0.893515,26.8033012456,101.416
12.1804603084,182,712.518618323,779.655178326,26.7377303356,896.499692374,375.015386562,859.720982534,39.060128105,182,231.669803858,94.7412,26.7363,2.00374,0.621866675936,249.365288395,-27.228,26.7493,0.905111,26.7399393343,101.565
266.243487226,183,266.349070254,581.989632986,26.7192091656,1049.52282693,462.028964346,803.317659413,195.373497365,183,208.307409885,95.0538,26.7144,2.33261,0.653398174965,96.5187422405,-27.1884,26.7256,0.932844,26.7212010083,101.79
8.70802686934,184,214.636648802,674.485557422,26.7468648795,1075.36361315,231.138164216,830.639331332,165.180842122,184,213.480197989,95.2478,26.7447,2.44135,0.660850632667,234.278822173,-27.2559,26.7587,0.913234,26.749129194,101.903
20.6816026367,185,879.521622219,876.497304014,26.8986692556,1401.75801537,388.556351925,1069.61878763,106.492709104,185,212.513912197,95.511,26.893,2.16488,0.619646151416,268.559568596,-27.3955,26.9056,0.891329,26.9015422093,102.102
116.051704903,186,656.58869967,1303.23032615,26.9617589943,891.98113998,472.274724813,774.622110465,46.8217130982,186,224.495011015,95.6414,26.9584,2.33773,0.650365117668,444.136677287,-27.4802,26.9723,0.91042,26.9639728964,102.245
244.194674865,187,465.029477948,612.215373995,27.0648285276,922.811372137,375.126493796,766.665523308,110.772887215,187,217.322539724,95.8707,27.0621,2.27718,0.634601761916,120.022935904,-27.5795,27.0748,0.924749,27.0674649764,102.385
101.244057134,188,189.747390941,670.216494194,27.2713775528,1577.66403534,366.173619471,566.234633126,324.818295177,188,170.098997472,96.1191,27.2689,2.11228,0.635108879453,205.744825586,-27.7613,27.2784,0.954002,27.2744587388,102.534
67.4919635971,189,205.831052443,449.196896436,27.2022205893,1172.94865417,244.8018914,251.540899473,142.851170609,189,127.469586995,96.3462,27.1998,2.27516,0.642989286763,99.9614583566,-27.6964,27.2127,0.913981,27.2064465272,102.623
4.28939556338,190,465.762447849,482.880821386,27.1777300021,1455.81962135,230.57312819,1085.9544056,208.400102408,190,231.320664231,96.5628,27.1745,2.4372,0.660882899013,154.526111122,-27.6869,27.1869,0.946413,27.1809854895,102.773
14.1908074957,191,555.550238309,604.849860046,27.3602360733,1035.68719304,270.879062999,734.813219734,167.380773482,191,218.320385503,96.8131,27.3545,2.53998,0.67740189924,158.789913519,-27.8739,27.3714,0.929318,27.3644764803,102.917
33.3289657162,192,731.920515889,612.022890758,27.3738161721,913.27148188,242.850153935,814.389297944,50.6311807527,192,237.842165662,97.0499,27.3722,2.06164,0.640922315572,173.932358035,-27.8613,27.3856,0.912589,27.3786853022,103.092
9.09366013079,193,784.54697479,754.326014759,27.4738500693,1095.04370013,268.399233462,928.928509049,98.3786308985,193,240.137358246,97.2816,27.4705,2.36642,0.646140087297,258.913026257,-27.9525,27.4816,0.934062,27.4786027267,103.215
35.592232483,194,242.905882903,604.634137364,27.542474543,960.865931936,339.389178383,451.900538632,196.562134098,194,180.083970518,97.4499,27.5409,2.46733,0.665306886126,208.928255498,-28.0202,27.5545,0.929252,27.546544823,103.339
28.2363801163,195,605.887567695,550.92646958,27.4246107508,1550.85376976,236.539435475,899.679896384,229.464152748,195,218.633941904,97.694,27.4215,2.45603,0.653255717281,181.751868602,-27.8905,27.4388,0.916902,27.428414709,103.548
113.192321336,196,462.370304399,842.390637864,27.4412508757,1534.91800406,439.179082384,1054.11533559,182.253003,196,219.439543829,97.8781,27.4357,2.50698,0.673162134857,280.942340986,-27.9079,27.4513,0.919232,27.446649138,103.633
26.174880768,197,246.908415473,539.243424306,27.5435501797,789.504524414,320.204199161,309.735483042,88.3903676601,197,145.945733257,98.0664,27.5417,2.44771,0.658815291112,166.852901194,-28.0084,27.5546,0.921414,27.5480680018,103.731
17.0633654813,198,361.440585316,624.535643853,27.6400085535,1367.81566611,175.661354112,711.950012919,268.876113452,198,146.413185605,98.3337,27.6358,2.43395,0.65650143166,208.003135366,-28.1094,27.6533,0.8739,27.645176293,103.832
78.5794983825,199,314.285305263,878.923001704,27.5695649006,764.631671678,358.849479779,472.409333445,116.709121481,199,149.917745232,98.5644,27.5666,2.65742,0.688579695034,260.691576297,-28.0474,27.5845,0.901757,27.5727474303,103.949
6.67068097912,200,270.710315552,498.825655194,27.5993241033,658.631557155,152.024420705,390.519289829,86.2267570486,200,162.544663732,98.8157,27.5962,2.04624,0.636491123744,161.908575444,-28.1009,27.6134,0.907525,27.6036381026,104.172
