Iteration,AveragePolicySurr,AverageDiscountedReturn,AverageAbsQYDiff,AverageQ,AverageAbsQ,AverageAction,QFunRegParamNorm,MaxReturn,AverageAbsY,StdReturn,MaxEsReturn,AverageReturn,StdEsReturn,AverageY,MinReturn,AverageEsReturn,MinEsReturn,Epoch,PolicyRegParamNorm,AverageQLoss
1034,-23.2152,99.9956828753,0.452712056959,21.6618,21.7321,0.351601,158.778,1000.0,21.6828920451,0.0,70.0,1000.0,13.3613674191,21.6606391853,1000.0,12.3580246914,3.0,1034,83.007,1.93437
1035,-23.1223,99.9956828753,0.450944549141,21.5222,21.594,0.122373,158.775,1000.0,21.5392967264,0.0,61.0,1000.0,10.6773221518,21.5212858727,1000.0,10.375,3.0,1035,83.0233,1.88879
1036,-23.062,99.9956828753,0.486403890882,21.4109,21.4889,0.15082,158.754,1000.0,21.4306866962,0.0,71.0,1000.0,11.063493696,21.4122045324,1000.0,10.381443299,3.0,1036,83.0521,2.14933
1037,-22.9922,99.9956828753,0.460760947061,21.4117,21.4819,0.300422,158.743,1000.0,21.4284380639,0.0,53.0,1000.0,10.9086484629,21.4092257681,1000.0,11.1123595506,2.0,1037,83.057,1.85646
1038,-22.8789,99.9956828753,0.467934201278,21.2754,21.3437,0.237356,158.718,1000.0,21.2903940529,0.0,72.0,1000.0,12.4667942695,21.2761954147,1000.0,10.9456521739,3.0,1038,83.0592,2.0131
1039,-22.7803,99.9956828753,0.468739369056,21.2278,21.2997,0.17477,158.783,1000.0,21.2486369872,0.0,84.0,1000.0,13.405496961,21.2292053388,1000.0,10.7934782609,3.0,1039,83.067,2.09849
1040,-22.6588,99.9956828753,0.46601624956,21.1716,21.2415,0.183083,158.769,1000.0,21.1888737432,0.0,54.0,1000.0,11.7490687837,21.1701693728,1000.0,11.1222222222,2.0,1040,83.1283,2.05657
1041,-22.5701,99.9956828753,0.462907448285,21.043,21.1129,0.172131,158.764,1000.0,21.0581288447,0.0,53.0,1000.0,12.9341898328,21.0428062132,1000.0,11.6627906977,3.0,1041,83.1337,1.98907
1042,-22.4496,99.9956828753,0.449187433106,20.9263,20.9912,0.0037066,158.792,1000.0,20.9381703901,0.0,57.0,1000.0,14.5365843215,20.9255356941,1000.0,14.7352941176,3.0,1042,83.1563,1.92696
1043,-22.3413,99.9956828753,0.406220259069,20.8728,20.9316,0.290439,158.822,1000.0,20.8821944298,0.0,72.0,1000.0,16.6082439442,20.8701830554,1000.0,16.1451612903,3.0,1043,83.1597,1.6129
1044,-22.1765,99.9956828753,0.44000019207,20.677,20.7413,0.0499173,158.796,1000.0,20.6882442963,0.0,83.0,1000.0,16.1355500784,20.6766254814,1000.0,14.8307692308,3.0,1044,83.1134,1.84227
1045,-22.0528,99.9956828753,0.445964993286,20.5777,20.6392,0.0413605,158.801,1000.0,20.5875630978,0.0,55.0,1000.0,16.3977181547,20.5784004575,1000.0,22.3695652174,4.0,1045,83.1713,1.88372
1046,-21.997,99.9956828753,0.415597718551,20.533,20.5954,0.244749,158.839,1000.0,20.5425214261,0.0,72.0,1000.0,15.0799245471,20.5317942431,1000.0,17.5614035088,3.0,1046,83.2238,1.70527
1047,-21.8704,99.9956828753,0.408267376318,20.3744,20.4394,0.0313316,158.804,1000.0,20.3856087721,0.0,55.0,1000.0,13.3973629505,20.3742393509,1000.0,16.2741935484,3.0,1047,83.3445,1.65677
1048,-21.8045,89.7659866049,0.4220218749,20.3497,20.4151,0.441855,158.837,1000.0,20.3535882877,214.797900202,68.0,348.0,14.8432551087,20.3472584509,96.0,16.6666666667,3.0,1048,83.3416,1.65776
1049,-21.7397,99.9956828753,0.438588204358,20.2608,20.3184,0.015813,158.894,1000.0,20.2677497708,0.0,66.0,1000.0,14.9538571835,20.2611963755,1000.0,16.2950819672,3.0,1049,83.4041,1.83204
1050,-21.6708,62.0554399239,0.415427488664,20.2201,20.2757,0.122498,158.931,535.0,20.2240552444,109.700407872,52.0,129.0,9.94048222237,20.2191810308,46.0,11.0,3.0,1050,83.4544,1.65657
1051,-21.5701,51.1328033372,0.430868689758,20.0383,20.1007,0.173911,158.983,1000.0,20.0438418272,355.99769329,45.0,214.063829787,9.60122337542,20.0388307722,46.0,10.4421052632,3.0,1051,83.4491,1.78013
1052,-21.5602,32.6519909443,0.42063493974,20.0674,20.1261,0.280375,158.968,41.0,20.0718885853,0.569370710992,75.0,39.3333333333,14.4554487997,20.0674279414,38.0,13.0,3.0,1052,83.4793,1.6799
1053,-21.491,32.0214842169,0.393326281632,19.9973,20.0521,0.206123,158.957,42.0,20.0026581282,1.8399981746,46.0,38.4214559387,11.7243472083,19.9966705042,36.0,12.3333333333,2.0,1053,83.4967,1.56941
1054,-21.4346,99.9956828753,0.40309854334,19.9557,20.0093,0.201733,158.996,1000.0,19.9618528368,0.0,59.0,1000.0,9.13710248217,19.957123964,1000.0,8.47457627119,3.0,1054,83.52,1.65889
1055,-21.3593,34.9376670734,0.40504577304,19.8893,19.9497,0.491514,158.985,1000.0,19.8967398088,63.6144484064,73.0,46.5973451327,11.2886335175,19.889267206,38.0,10.8152173913,3.0,1055,83.5575,1.65218
1056,-21.3002,26.9023881645,0.410952859693,19.8378,19.8987,0.415589,159.003,1000.0,19.8462190501,83.9199879999,47.0,37.7509433962,9.16404921308,19.8375302484,27.0,9.66666666667,3.0,1056,83.5368,1.62507
1057,-21.2527,37.02367835,0.432152636867,19.7715,19.8379,0.159234,159.04,1000.0,19.7788679686,173.2198902,53.0,97.3203883495,11.4530528446,19.7707784512,23.0,13.141025641,3.0,1057,83.5228,1.82467
1058,-21.2164,29.9717120587,0.393351851909,19.7777,19.8358,0.361913,159.026,92.0,19.7862065065,5.39058064966,53.0,35.585106383,12.0113284323,19.7770928877,28.0,12.4512195122,3.0,1058,83.5179,1.58822
1059,-21.161,57.3587809976,0.373867301815,19.7438,19.7991,0.13894,159.049,1000.0,19.7546829397,430.891977115,48.0,326.322580645,10.3285523373,19.7441363272,46.0,10.9239130435,3.0,1059,83.5187,1.43006
1060,-21.0493,99.9956828753,0.424164200915,19.6186,19.6869,0.0773498,159.05,1000.0,19.6281924152,0.0,59.0,1000.0,9.37875482797,19.6186693538,1000.0,8.94594594595,2.0,1060,83.5386,1.80783
1061,-20.9851,54.0164460698,0.400390152662,19.5781,19.6428,0.0913515,159.067,1000.0,19.5868049773,411.919048442,47.0,286.555555556,9.09479900521,19.5773272014,46.0,10.7127659574,3.0,1061,83.5665,1.60779
1062,-20.9367,33.0523942583,0.423356432234,19.4995,19.5756,0.387581,159.08,48.0,19.5128833141,1.50560715563,53.0,39.9362549801,9.82545080255,19.498983369,39.0,10.2989690722,2.0,1062,83.5838,1.69223
1063,-20.7962,33.8371892618,0.41980978953,19.403,19.4676,0.425258,159.086,43.0,19.4151687049,0.910860079478,92.0,41.1024590164,15.5798297171,19.4028342449,40.0,13.301369863,3.0,1063,83.5881,1.59276
1064,-20.7064,32.3023873188,0.418596752853,19.3327,19.3955,0.376656,159.124,41.0,19.3461610635,1.015000763,46.0,38.8217054264,9.94278544733,19.3326108447,37.0,11.0786516854,3.0,1064,83.5956,1.57409
1065,-20.662,99.9956828753,0.410286010335,19.2515,19.3154,0.096699,159.141,1000.0,19.2628021722,0.0,68.0,1000.0,10.7528678918,19.2505650907,1000.0,10.0288461538,3.0,1065,83.6056,1.57749
1066,-20.6043,99.9956828753,0.429580941022,19.1861,19.255,0.0189449,159.184,1000.0,19.1972272082,0.0,51.0,1000.0,14.1634164106,19.186098582,1000.0,13.5616438356,3.0,1066,83.6024,1.74422
1067,-20.5572,99.9956828753,0.403530339078,19.1744,19.2362,0.117144,159.187,1000.0,19.186636488,0.0,99.0,1000.0,12.6470686621,19.1743206244,1000.0,9.60194174757,3.0,1067,83.6051,1.55342
1068,-20.4401,42.6473154972,0.418452378342,19.0577,19.1281,0.32774,159.195,1000.0,19.0724548087,201.338405267,91.0,95.4528301887,14.4558274309,19.0569300867,41.0,12.130952381,3.0,1068,83.6911,1.72644
1069,-20.403,31.646586955,0.413141413608,19.0145,19.0846,0.463339,159.205,40.0,19.0272646126,0.781469255456,47.0,37.8603773585,10.0943290637,19.0152851408,37.0,10.7311827957,3.0,1069,83.6721,1.47843
1070,-20.3334,33.6091217886,0.404528696364,18.9081,18.9746,0.476355,159.207,43.0,18.9248338736,0.921402239731,92.0,40.7601626016,13.3742701533,18.9077830131,39.0,11.2696629213,3.0,1070,83.6763,1.57875
1071,-20.289,30.8225457746,0.390937616054,18.8774,18.9444,0.426413,159.205,39.0,18.8956509729,0.58261337046,67.0,36.6666666667,11.795664618,18.8776675587,36.0,10.7419354839,3.0,1071,83.6707,1.37963
1072,-20.3097,74.5679692374,0.385724563958,18.9421,19.0074,0.0376893,159.213,1000.0,18.9554315631,468.533632417,51.0,608.0,10.5081192099,18.9403939136,44.0,10.0606060606,3.0,1072,83.7032,1.39881
1073,-20.2181,32.3036582569,0.398866780758,18.845,18.9141,0.357138,159.213,43.0,18.8632416536,0.811254291594,90.0,38.8217054264,13.9894063961,18.8455816626,38.0,12.8961038961,3.0,1073,83.7729,1.51652
1074,-20.1334,30.7182937501,0.402676211118,18.7503,18.8156,0.469235,159.224,38.0,18.7678505182,0.788625245491,73.0,36.5182481752,14.0992951404,18.749747703,35.0,12.4444444444,3.0,1074,83.7109,1.64818
1075,-20.137,31.7653026159,0.414150485027,18.7673,18.8329,0.437139,159.27,39.0,18.7834942199,0.171735205941,61.0,38.030418251,13.5919333673,18.7662948858,38.0,11.2528735632,3.0,1075,83.6982,1.545
1076,-20.1331,32.3397452162,0.428782517084,18.6413,18.7126,0.301685,159.273,40.0,18.65430725,1.54331721145,57.0,38.8837209302,11.8657641335,18.6414231233,31.0,11.6477272727,3.0,1076,83.747,1.55694
1077,-20.1,99.9956828753,0.400141173847,18.6803,18.7408,0.0958139,159.288,1000.0,18.6943924102,0.0,66.0,1000.0,9.84992405636,18.6818672189,1000.0,9.18867924528,2.0,1077,83.8178,1.48413
1078,-20.009,99.9956828753,0.461982136029,18.6258,18.6939,0.0197423,159.266,1000.0,18.6398713909,0.0,139.0,1000.0,18.5495114491,18.6251317828,1000.0,12.625,3.0,1078,83.9137,1.75867
1079,-19.9195,91.6913730913,0.435692015237,18.5782,18.6453,0.0387988,159.314,1000.0,18.5914510559,284.892469202,111.0,909.909090909,15.1962880146,18.5781749151,9.0,11.5681818182,3.0,1079,83.9426,1.68463
1080,-19.8779,33.0686600878,0.457684441232,18.4788,18.5435,0.22762,159.356,42.0,18.4957079382,1.90798805186,81.0,39.96812749,13.7140910699,18.478770592,27.0,12.1829268293,2.0,1080,83.9499,1.84115
1081,-19.7003,77.9536919698,0.480364931847,18.4094,18.4656,0.135277,159.374,1000.0,18.4241602317,452.191296752,57.0,624.823529412,10.7795084395,18.4084690481,24.0,11.0,3.0,1081,83.9645,2.11504
1082,-19.6522,85.7016399561,0.460012247976,18.28,18.3392,0.838824,159.368,1000.0,18.3037018309,401.242714546,35.0,780.230769231,8.13780401875,18.2798066018,46.0,8.40336134454,2.0,1082,83.9562,1.8903
1083,-19.7265,87.8523715159,0.457015275065,18.2982,18.3799,0.108975,159.35,1000.0,18.3313911786,360.938697088,55.0,838.583333333,11.9534506582,18.2982981466,31.0,10.3958333333,2.0,1083,83.9531,1.82177
1084,-19.7087,99.9956828753,0.432799840566,18.2721,18.3448,0.095066,159.383,1000.0,18.3017359703,0.0,61.0,1000.0,10.8741784164,18.272303903,1000.0,10.5473684211,3.0,1084,83.9713,1.6129
1085,-19.8407,80.1215340418,0.407527713149,18.3668,18.4316,0.0543221,159.365,1000.0,18.3858265567,435.291270066,53.0,724.714285714,9.12150800468,18.3680709976,31.0,8.71929824561,2.0,1085,83.9849,1.42295
1086,-19.7837,99.9956828753,0.428067476875,18.3128,18.3769,0.034353,159.357,1000.0,18.3225666887,0.0,46.0,1000.0,8.51704804823,18.3128696358,1000.0,9.46601941748,3.0,1086,84.0155,1.65197
1087,-19.7534,99.9956828753,0.405957310221,18.3663,18.4316,0.0742603,159.368,1000.0,18.3725664315,0.0,49.0,1000.0,11.1657172182,18.3656114716,1000.0,10.8210526316,3.0,1087,84.0827,1.48962
1088,-19.6742,39.6487902753,0.397359212482,18.3171,18.3637,0.524093,159.328,71.0,18.325879911,3.65928530318,80.0,50.3115577889,13.3492953447,18.3189891506,44.0,10.7608695652,3.0,1088,84.1412,1.38906
1089,-19.5869,94.4404640727,0.402111284911,18.2531,18.3089,0.0154928,159.354,1000.0,18.2584706064,273.393277711,49.0,913.545454545,9.64533517034,18.2532002656,49.0,11.0108695652,3.0,1089,84.1263,1.49507
1090,-19.6053,93.2036017563,0.400951359698,18.2941,18.3459,0.0155952,159.359,1000.0,18.2987547712,279.142873457,47.0,911.727272727,8.04681753184,18.2942724588,29.0,8.11382113821,2.0,1090,84.1372,1.50836
1091,-19.5418,99.9956828753,0.395207899262,18.1849,18.2389,0.136868,159.353,1000.0,18.1890715815,0.0,51.0,1000.0,10.3670316655,18.1849265979,1000.0,9.90099009901,3.0,1091,84.1585,1.49326
1092,-19.4295,28.2808743098,0.39970999546,18.1103,18.1714,0.118111,159.364,1000.0,18.1176318691,275.002152423,81.0,108.891304348,14.7241124082,18.1119001231,24.0,11.5930232558,3.0,1092,84.2198,1.48381
1093,-19.4189,28.7347055415,0.39816109217,18.0391,18.0893,0.149029,159.37,70.0,18.0424980367,13.9208331546,67.0,34.6379310345,10.8724440288,18.0386577562,25.0,9.45283018868,3.0,1093,84.2432,1.42082
1094,-19.4573,27.3018973413,0.382551941812,18.125,18.1816,0.146394,159.41,46.0,18.1320177235,2.34533357311,78.0,31.7523809524,10.7037943329,18.1254827097,29.0,9.71844660194,3.0,1094,84.2739,1.43002
1095,-19.2739,99.9956828753,0.379081554985,17.9247,17.9817,0.00411076,159.458,1000.0,17.9286262669,0.0,86.0,1000.0,12.9007402888,17.9235588947,1000.0,9.97,3.0,1095,84.2981,1.42534
1096,-19.2269,37.2964806547,0.363651133583,17.8944,17.9506,0.23243,159.455,63.0,17.9044623524,6.3036109562,47.0,46.6465116279,8.82120468244,17.8962602529,28.0,9.17431192661,3.0,1096,84.2613,1.19053
1097,-19.1529,20.3621971458,0.402806857492,17.8248,17.884,0.141805,159.451,50.0,17.8348888362,1.95621305522,58.0,22.6719457014,11.3901615749,17.8242656491,21.0,10.978021978,3.0,1097,84.2805,1.55137
1098,-19.0803,99.9956828753,0.358870964964,17.7992,17.8556,0.279163,159.446,1000.0,17.8113861385,0.0,63.0,1000.0,10.739704489,17.7984913255,1000.0,9.39252336449,3.0,1098,84.2638,1.27029
1099,-19.0751,99.9956828753,0.395320088895,17.711,17.7755,0.147588,159.473,1000.0,17.7227733189,0.0,75.0,1000.0,10.2029197789,17.710733234,1000.0,9.11214953271,3.0,1099,84.2764,1.44857
1100,-19.0499,33.0153600309,0.407277943722,17.6862,17.7536,0.437437,159.467,43.0,17.6980026986,0.708289895872,62.0,39.8725099602,13.1365915617,17.686464877,39.0,11.8139534884,3.0,1100,84.3343,1.45783
1101,-18.997,37.9713899888,0.386867375418,17.7128,17.7697,0.255098,159.485,1000.0,17.7237052271,101.373755812,63.0,57.2857142857,11.7944804613,17.7127787487,44.0,10.989010989,3.0,1101,84.3767,1.32806
1102,-18.9412,99.9956828753,0.390149547201,17.6254,17.681,0.0928232,159.508,1000.0,17.6313635017,0.0,36.0,1000.0,7.58279133893,17.623901565,1000.0,8.96428571429,3.0,1102,84.4006,1.34398
1103,-18.9481,37.4150101759,0.395937212967,17.6277,17.683,0.2794,159.514,1000.0,17.6372873119,68.0354676962,48.0,51.0408163265,10.1639864876,17.6285817754,41.0,9.94845360825,3.0,1103,84.4492,1.40161
1104,-18.8419,99.9956828753,0.390428298379,17.5315,17.5895,0.63318,159.576,1000.0,17.5415555084,0.0,87.0,1000.0,14.6624142576,17.5318777543,1000.0,11.9540229885,3.0,1104,84.4854,1.45393
1105,-18.7283,36.1155695353,0.364330871957,17.44,17.4956,0.444008,159.611,1000.0,17.4515624528,98.669639548,65.0,53.8172043011,12.6074810121,17.4415329584,40.0,9.71568627451,3.0,1105,84.4638,1.22132
1106,-18.7002,99.9956828753,0.394576519144,17.3889,17.4471,0.267598,159.618,1000.0,17.3989257875,0.0,69.0,1000.0,13.8817146305,17.3874243636,1000.0,11.7441860465,3.0,1106,84.4591,1.41918
1107,-18.5722,73.1495773281,0.388804882998,17.2886,17.3552,0.70452,159.645,1000.0,17.3020085467,467.992254209,50.0,637.5,10.7195952453,17.2878134306,29.0,9.83333333333,2.0,1107,84.4958,1.46007
1108,-18.4454,99.9956828753,0.407108052635,17.258,17.3313,0.275229,159.651,1000.0,17.2763039527,0.0,134.0,1000.0,24.3658449474,17.25742447,1000.0,20.84,3.0,1108,84.5235,1.47624
1109,-18.4466,99.9956828753,0.353965242804,17.1683,17.2303,0.538104,159.651,1000.0,17.1892522223,0.0,93.0,1000.0,19.4464179607,17.1687701142,1000.0,16.8474576271,3.0,1109,84.528,1.15218
1110,-18.332,99.9956828753,0.368314094178,17.0607,17.1302,0.345612,159.645,1000.0,17.0803991958,0.0,108.0,1000.0,17.6685848015,17.0610749679,1000.0,16.7666666667,3.0,1110,84.5657,1.26839
1111,-18.2599,76.8762030776,0.350717413568,17.0147,17.0654,0.337893,159.619,1000.0,17.0262161047,454.245484292,112.0,678.8,17.0605960681,17.0141893097,36.0,12.9871794872,3.0,1111,84.5682,1.16483
1112,-18.2174,99.9956828753,0.370023561192,16.9118,16.9732,0.0557834,159.643,1000.0,16.9254671595,0.0,70.0,1000.0,14.6402142258,16.9112490091,1000.0,13.0789473684,2.0,1112,84.5843,1.20432
1113,-18.1196,55.1024783874,0.400439085085,16.8688,16.937,0.246159,159.688,1000.0,16.8829142536,398.717610685,99.0,272.102564103,23.294914922,16.8686613334,48.0,20.4285714286,3.0,1113,84.5989,1.31637
1114,-18.0244,99.9956828753,0.351266360521,16.7809,16.8346,0.19376,159.728,1000.0,16.7928381841,0.0,67.0,1000.0,14.7652446299,16.7815042385,1000.0,14.0428571429,3.0,1114,84.632,1.03394
1115,-17.962,99.9956828753,0.382995862813,16.7321,16.795,0.100937,159.741,1000.0,16.740022193,0.0,66.0,1000.0,14.0261928852,16.731270517,1000.0,12.4390243902,3.0,1115,84.7046,1.2589
1116,-17.9436,99.9956828753,0.354980384054,16.7518,16.8065,0.165913,159.728,1000.0,16.7604337306,0.0,267.0,1000.0,45.5334766957,16.7522927958,1000.0,25.05,3.0,1116,84.7198,1.18643
1117,-17.8236,99.9956828753,0.3740848426,16.6357,16.693,0.135957,159.717,1000.0,16.6444111076,0.0,157.0,1000.0,28.2827507189,16.6358666597,1000.0,21.1489361702,3.0,1117,84.7854,1.23655
1118,-17.7608,99.9956828753,0.369610036619,16.5598,16.6117,0.799713,159.727,1000.0,16.5695466433,0.0,151.0,1000.0,32.0597606798,16.5601571024,1000.0,26.4736842105,3.0,1118,84.8292,1.22955
1119,-17.7648,99.9956828753,0.341065717279,16.5403,16.5947,0.816861,159.738,1000.0,16.5463880949,0.0,101.0,1000.0,28.8946338067,16.5397757209,1000.0,35.6296296296,3.0,1119,84.883,1.09804
1120,-17.6411,99.9956828753,0.389783792079,16.4708,16.5213,0.922022,159.72,1000.0,16.4784927513,0.0,124.0,1000.0,35.2647289516,16.4715782722,1000.0,48.3684210526,6.0,1120,84.8865,1.32443
1121,-17.5487,99.9956828753,0.348486001052,16.3434,16.3995,0.666367,159.742,1000.0,16.3502197031,0.0,154.0,1000.0,35.8332759965,16.3434825874,1000.0,42.7692307692,5.0,1121,84.9479,1.14062
1122,-17.4681,99.9956828753,0.36309551098,16.259,16.3096,0.299302,159.735,1000.0,16.2657269757,0.0,275.0,1000.0,59.4953312828,16.2583685409,1000.0,52.8333333333,6.0,1122,84.9228,1.17004
1123,-17.4182,99.9956828753,0.347605251878,16.262,16.313,0.427967,159.719,1000.0,16.2688616712,0.0,84.0,1000.0,22.2484317632,16.2631274319,1000.0,33.6774193548,5.0,1123,85.0003,1.12568
1124,-17.3578,99.9956828753,0.374578930492,16.1703,16.2241,0.264179,159.707,1000.0,16.1762869574,0.0,90.0,1000.0,22.3855638613,16.1706631063,1000.0,28.8285714286,4.0,1124,85.081,1.26581
1125,-17.2394,99.6240271505,0.358047257658,16.0909,16.1458,0.353154,159.684,1000.0,16.0990295283,196.06121493,92.0,938.0,18.2041892138,16.090162213,318.0,25.3076923077,4.0,1125,85.1821,1.11707
1126,-17.2061,99.9956828753,0.367028139601,16.0562,16.1174,0.139694,159.696,1000.0,16.0623588559,0.0,67.0,1000.0,14.1620374871,16.0551061968,1000.0,18.3818181818,3.0,1126,85.2709,1.21953
1127,-17.0917,99.9956828753,0.348844548984,15.9513,16.0003,0.387159,159.706,1000.0,15.9567045473,0.0,92.0,1000.0,17.9727138019,15.9509512102,1000.0,23.6097560976,4.0,1127,85.2727,1.14256
1128,-16.9775,99.9956828753,0.360550082139,15.8549,15.9138,0.370466,159.694,1000.0,15.8635600525,0.0,80.0,1000.0,16.5969478425,15.8553364243,1000.0,23.3636363636,4.0,1128,85.3117,1.1634
1129,-16.9075,99.9956828753,0.376276249916,15.7672,15.8278,0.303706,159.708,1000.0,15.7735422887,0.0,161.0,1000.0,29.9286771222,15.7667064596,1000.0,27.4,3.0,1129,85.3428,1.24251
1130,-16.9088,99.9956828753,0.32750759416,15.7822,15.8306,0.107837,159.677,1000.0,15.7893927493,0.0,75.0,1000.0,17.4509347591,15.7819256665,1000.0,23.3181818182,4.0,1130,85.4258,0.968798
1131,-16.815,99.9956828753,0.362833875654,15.6769,15.7326,0.546136,159.697,1000.0,15.6897084985,0.0,82.0,1000.0,19.1783947944,15.6788152835,1000.0,24.512195122,5.0,1131,85.4661,1.12058
1132,-16.736,99.9956828753,0.360805267389,15.5637,15.6181,0.286089,159.723,1000.0,15.5734901499,0.0,88.0,1000.0,19.7310868802,15.5625944562,1000.0,24.0,3.0,1132,85.4786,1.12791
1133,-16.6684,99.9956828753,0.339684159806,15.5714,15.6231,0.222901,159.737,1000.0,15.5826302782,0.0,110.0,1000.0,26.3248806747,15.5734358912,1000.0,27.9743589744,3.0,1133,85.5075,1.03888
1134,-16.5968,99.9956828753,0.345961631298,15.4691,15.5202,0.0976721,159.762,1000.0,15.4768802217,0.0,49.0,1000.0,10.9794106438,15.4694336898,1000.0,11.5697674419,3.0,1134,85.5543,1.01957
1135,-16.5516,99.9956828753,0.372052000773,15.4488,15.5027,0.218692,159.824,1000.0,15.4542321757,0.0,101.0,1000.0,16.4072800907,15.4478652326,1000.0,12.4512195122,3.0,1135,85.5421,1.09877
1136,-16.534,99.9956828753,0.33942905096,15.4188,15.4664,0.205205,159.859,1000.0,15.4246823649,0.0,66.0,1000.0,16.6235731005,15.4206592542,1000.0,18.641509434,3.0,1136,85.6201,1.08738
1137,-16.4451,99.9956828753,0.320071108804,15.3589,15.4088,0.119795,159.862,1000.0,15.3626525474,0.0,72.0,1000.0,14.0689910063,15.3583089635,1000.0,16.0,3.0,1137,85.7039,0.928186
1138,-16.4257,99.9956828753,0.346671456708,15.3151,15.3697,0.0760005,159.815,1000.0,15.3167931857,0.0,63.0,1000.0,12.6240050909,15.3130896105,1000.0,11.9404761905,3.0,1138,85.7458,1.02832
1139,-16.3955,99.9956828753,0.354366127616,15.2508,15.299,0.129859,159.783,1000.0,15.2548194739,0.0,70.0,1000.0,9.35524778705,15.2500094361,1000.0,8.27272727273,3.0,1139,85.7626,1.07784
1140,-16.3825,99.9956828753,0.337229615107,15.2675,15.3157,0.133941,159.778,1000.0,15.271441419,0.0,96.0,1000.0,19.1376907627,15.2677783983,1000.0,14.3333333333,3.0,1140,85.7831,1.02049
1141,-16.2852,99.9956828753,0.35344866116,15.157,15.2084,0.118068,159.801,1000.0,15.161738078,0.0,70.0,1000.0,13.5654623409,15.1570784529,1000.0,11.7558139535,3.0,1141,85.8132,0.992513
1142,-16.2373,99.9956828753,0.346485733989,15.12,15.1672,0.073321,159.813,1000.0,15.1253638603,0.0,68.0,1000.0,11.2181822253,15.120083785,1000.0,10.623655914,3.0,1142,85.8746,1.02557
1143,-16.1881,99.9956828753,0.300309861922,15.0933,15.1344,0.390997,159.783,1000.0,15.0971969917,0.0,93.0,1000.0,17.0357291151,15.0932937857,1000.0,13.3157894737,3.0,1143,85.8852,0.868429
1144,-16.1511,99.9956828753,0.340883414689,15.076,15.1277,0.376984,159.826,1000.0,15.0792520874,0.0,154.0,1000.0,23.9536299731,15.0747621263,1000.0,16.0833333333,3.0,1144,85.9149,1.07434
