MaxReturn,AverageAbsQ,AverageDiscountedReturn,AveragePolicySurr,QFunRegParamNorm,AverageAbsQYDiff,Epoch,AverageAbsY,AverageEsReturn,MinReturn,StdEsReturn,StdReturn,MaxEsReturn,AverageQLoss,AverageY,PolicyRegParamNorm,Iteration,AverageAction,AverageReturn,MinEsReturn,AverageQ
1000.0,10.7223,99.9956828753,-11.4935,136.458,0.182494921191,1458,10.6878055329,13.6447368421,1000.0,21.1639613913,0.0,126.0,0.418014,10.684873344,88.8955,1458,0.0108294,1000.0,3.0,10.6846
1000.0,10.7013,99.9956828753,-11.494,136.476,0.194014413845,1459,10.6677292004,14.1,1000.0,19.3140585363,0.0,102.0,0.480574,10.664854527,88.8937,1459,0.0135405,1000.0,3.0,10.665
1000.0,10.7113,99.9956828753,-11.4852,136.489,0.187860171551,1460,10.6827746395,15.435483871,1000.0,24.9002014293,0.0,125.0,0.467178,10.6796856898,88.8908,1460,0.0139213,1000.0,3.0,10.6796
1000.0,10.7351,99.9956828753,-11.5136,136.496,0.179973309048,1461,10.7034107836,13.3417721519,1000.0,18.614603003,0.0,141.0,0.457157,10.7002997674,88.893,1461,0.00616214,1000.0,2.0,10.7002
1000.0,10.7684,99.9956828753,-11.5219,136.51,0.19651927971,1462,10.7314549543,13.6575342466,1000.0,14.9887804416,0.0,94.0,0.493238,10.728516557,88.8971,1462,0.00605101,1000.0,3.0,10.7291
1000.0,10.74,99.9956828753,-11.5193,136.527,0.191440971087,1463,10.706061056,8.99107142857,1000.0,14.4348880047,0.0,141.0,0.466904,10.703344832,88.8741,1463,0.00423972,1000.0,2.0,10.7028
1000.0,10.7567,99.9956828753,-11.5293,136.549,0.19625349254,1464,10.7244781341,7.6976744186,1000.0,6.4646979955,0.0,32.0,0.504681,10.7212842869,88.873,1464,0.00406181,1000.0,3.0,10.7204
1000.0,10.7266,99.9956828753,-11.5046,136.61,0.176013217093,1465,10.6966094964,12.1445783133,1000.0,13.5576702428,0.0,90.0,0.46375,10.6929354705,88.8762,1465,0.00423106,1000.0,3.0,10.6937
1000.0,10.7073,99.9956828753,-11.5096,136.627,0.19532223004,1466,10.6706671138,12.1375,1000.0,17.2240701854,0.0,101.0,0.439606,10.6685493402,88.8819,1466,0.00415586,1000.0,2.0,10.6684
1000.0,10.7591,99.9956828753,-11.5425,136.669,0.18685268833,1467,10.7286689451,14.0416666667,1000.0,23.2924865688,0.0,189.0,0.481107,10.7256027493,88.9096,1467,0.0163446,1000.0,3.0,10.7252
1000.0,10.7396,99.9956828753,-11.5213,136.711,0.175582118273,1468,10.7107151473,11.1573033708,1000.0,8.79338218527,0.0,43.0,0.426306,10.7072971337,88.9276,1468,0.00678917,1000.0,3.0,10.7074
1000.0,10.7883,91.1032876614,-11.51,136.738,0.195322939961,1469,10.7533265465,11.7674418605,62.0,12.1326720332,349.385681113,71.0,0.524719,10.749422725,88.9596,1469,0.384088,843.75,3.0,10.7493
1000.0,10.7108,99.9956828753,-11.5027,136.771,0.182671335527,1470,10.6799990726,13.4933333333,1000.0,16.6271852365,0.0,131.0,0.422879,10.676705137,88.9741,1470,0.0149828,1000.0,3.0,10.6772
1000.0,10.7168,99.9956828753,-11.4742,136.774,0.191247360437,1471,10.6870036458,11.2471910112,1000.0,11.7934288491,0.0,77.0,0.475088,10.6841183545,88.9573,1471,0.433069,1000.0,3.0,10.6835
45.0,10.723,35.4983331568,-11.4858,136.811,0.200316387642,1472,10.6901786757,10.1428571429,43.0,11.1666412834,0.65137632388,64.0,0.530804,10.686353111,88.9586,1472,0.378763,43.6304347826,2.0,10.6873
1000.0,10.7685,99.9956828753,-11.5323,136.879,0.184883533176,1473,10.7388281919,10.5483870968,1000.0,8.76517563145,0.0,44.0,0.425012,10.7351106571,88.9521,1473,0.075871,1000.0,3.0,10.7337
1000.0,10.7218,42.5062642004,-11.5111,136.936,0.199909402201,1474,10.6896312211,12.725,46.0,13.6875627852,73.3003723427,65.0,0.508514,10.6856794253,88.9639,1474,0.691143,60.2710843373,3.0,10.6864
1000.0,10.7185,99.9956828753,-11.509,136.958,0.203715496505,1475,10.6809396752,11.7093023256,1000.0,15.1556776368,0.0,90.0,0.472468,10.6771225341,88.9667,1475,0.129399,1000.0,3.0,10.6767
1000.0,10.7327,99.9956828753,-11.5153,137.033,0.193950237377,1476,10.7063904065,12.275,1000.0,13.0479644006,0.0,65.0,0.470538,10.7014440857,88.9505,1476,0.0142179,1000.0,2.0,10.7014
1000.0,10.7495,99.9956828753,-11.5057,137.078,0.223518998588,1477,10.7167141898,11.8780487805,1000.0,10.3633856459,0.0,45.0,0.577128,10.7068480464,88.9306,1477,0.00656621,1000.0,3.0,10.7058
1000.0,10.7362,99.9956828753,-11.5296,137.095,0.192125488504,1478,10.7088591952,10.2058823529,1000.0,11.4492385527,0.0,63.0,0.457937,10.6979163794,88.9309,1478,0.325292,1000.0,3.0,10.6984
1000.0,10.773,99.9956828753,-11.5653,137.124,0.2078356976,1479,10.7374313085,7.44696969697,1000.0,6.67572989306,0.0,34.0,0.490036,10.7254523591,88.9433,1479,0.277074,1000.0,3.0,10.7245
47.0,10.7782,35.7368776767,-11.5754,137.135,0.218341799444,1480,10.7478292083,10.7419354839,43.0,17.5584450936,0.777986605215,147.0,0.583968,10.7374084793,88.9752,1480,0.473272,44.0,3.0,10.7371
1000.0,10.7959,99.9956828753,-11.5898,137.158,0.204307457719,1481,10.7637839644,13.1948051948,1000.0,15.2179311196,0.0,111.0,0.486585,10.7562660856,88.9432,1481,0.026465,1000.0,3.0,10.7558
1000.0,10.8191,99.9956828753,-11.5986,137.198,0.211050589478,1482,10.7853090834,14.0857142857,1000.0,13.1385396635,0.0,74.0,0.507615,10.7789145864,88.9332,1482,0.0149794,1000.0,3.0,10.7792
1000.0,10.8304,99.9956828753,-11.61,137.178,0.20955001854,1483,10.7996211347,13.7297297297,1000.0,17.0906148556,0.0,114.0,0.506704,10.7917332304,88.9445,1483,0.396622,1000.0,3.0,10.7921
1000.0,10.854,99.9956828753,-11.6441,137.184,0.204720727215,1484,10.8281345285,11.7176470588,1000.0,14.6171629699,0.0,85.0,0.479628,10.8189927433,88.9863,1484,0.062052,1000.0,3.0,10.8197
1000.0,10.8116,99.9956828753,-11.6186,137.215,0.210714921066,1485,10.7801602019,11.3953488372,1000.0,20.6309087772,0.0,188.0,0.488526,10.7681326857,88.9865,1485,0.138934,1000.0,3.0,10.7672
1000.0,10.9185,99.9956828753,-11.7184,137.249,0.204545240125,1486,10.8836456994,9.58878504673,1000.0,13.8934216068,0.0,97.0,0.473649,10.8778469789,89.0242,1486,0.00924646,1000.0,3.0,10.8777
1000.0,10.9363,99.9956828753,-11.7379,137.263,0.202477788287,1487,10.90568647,10.843373494,1000.0,11.0720335065,0.0,56.0,0.517921,10.9004430004,89.019,1487,0.0141741,1000.0,3.0,10.9006
1000.0,10.9457,99.9956828753,-11.7661,137.333,0.217115515964,1488,10.9117608197,10.6699029126,1000.0,18.4229639043,0.0,139.0,0.526509,10.9063866489,89.033,1488,0.00706214,1000.0,2.0,10.9055
1000.0,11.018,99.9956828753,-11.8553,137.361,0.204178424143,1489,10.9908158292,8.28099173554,1000.0,12.2960876264,0.0,127.0,0.490894,10.9865514565,89.051,1489,0.00500916,1000.0,3.0,10.9861
1000.0,11.0743,99.9956828753,-11.9163,137.369,0.230703941945,1490,11.03231054,8.19672131148,1000.0,12.4950084094,0.0,84.0,0.573613,11.0296102329,89.068,1490,0.00791363,1000.0,2.0,11.0302
1000.0,11.1499,99.9956828753,-12.0078,137.399,0.212203000661,1491,11.1179321158,9.08181818182,1000.0,10.2461805018,0.0,62.0,0.51731,11.1154912404,89.104,1491,0.00868872,1000.0,2.0,11.1156
1000.0,11.1755,99.9956828753,-12.0614,137.411,0.23766536181,1492,11.1392541056,12.6282051282,1000.0,18.9419551792,0.0,136.0,0.631905,11.1365854965,89.105,1492,0.353914,1000.0,3.0,11.1358
1000.0,11.2924,99.9956828753,-12.1483,137.454,0.21396303108,1493,11.2614436083,11.6744186047,1000.0,18.0164278139,0.0,141.0,0.545194,11.2581528224,89.147,1493,0.444254,1000.0,3.0,11.2573
1000.0,11.3717,99.9956828753,-12.2362,137.544,0.200800742333,1494,11.3422832719,9.40952380952,1000.0,19.8814080358,0.0,175.0,0.462559,11.3386914181,89.1796,1494,0.228154,1000.0,3.0,11.3381
1000.0,11.3646,99.9956828753,-12.2416,137.563,0.214618477941,1495,11.3312816049,8.57142857143,1000.0,10.5778994504,0.0,87.0,0.533104,11.3284427638,89.223,1495,0.00727912,1000.0,2.0,11.3284
1000.0,11.4713,99.9956828753,-12.3637,137.602,0.224664938352,1496,11.434095914,9.65048543689,1000.0,13.7619912323,0.0,104.0,0.598766,11.4319113553,89.2682,1496,0.487528,1000.0,3.0,11.4322
1000.0,11.548,99.9956828753,-12.4498,137.64,0.210150437781,1497,11.5135319013,10.4516129032,1000.0,18.1999149998,0.0,166.0,0.513885,11.5109069622,89.2971,1497,0.0041453,1000.0,3.0,11.5088
1000.0,11.5816,99.9956828753,-12.4889,137.693,0.229264743854,1498,11.5410496837,9.35135135135,1000.0,13.8516260135,0.0,119.0,0.585536,11.5376965729,89.3331,1498,0.00628688,1000.0,3.0,11.5386
1000.0,11.6345,99.9956828753,-12.5618,137.732,0.234661116182,1499,11.5977679904,9.88888888889,1000.0,14.0431433997,0.0,93.0,0.673765,11.5951169934,89.381,1499,0.00558005,1000.0,2.0,11.5957
1000.0,11.7354,99.9956828753,-12.624,137.777,0.207643755472,1500,11.7031769889,10.8461538462,1000.0,20.8067629944,0.0,171.0,0.49066,11.6992689104,89.4266,1500,0.246859,1000.0,3.0,11.6979
1000.0,11.7312,99.9956828753,-12.643,137.796,0.211172386944,1501,11.7018179665,10.6494845361,1000.0,13.2416410024,0.0,92.0,0.546768,11.6991113836,89.4327,1501,0.0598632,1000.0,3.0,11.6984
1000.0,11.8002,99.9956828753,-12.7066,137.825,0.227727201479,1502,11.7603631126,10.2142857143,1000.0,15.2698515823,0.0,96.0,0.635533,11.7572266046,89.4293,1502,0.0153992,1000.0,3.0,11.7579
1000.0,11.8466,99.9956828753,-12.7563,137.851,0.234124637509,1503,11.8108982613,8.53043478261,1000.0,12.6610128993,0.0,102.0,0.648501,11.8075725212,89.4536,1503,0.00932802,1000.0,2.0,11.8073
1000.0,11.8861,99.9956828753,-12.8134,137.935,0.222990441217,1504,11.8569648132,12.1071428571,1000.0,14.0898628345,0.0,109.0,0.608667,11.8530997708,89.4878,1504,0.0123074,1000.0,3.0,11.8512
1000.0,11.9312,99.9956828753,-12.8006,137.975,0.238423385091,1505,11.8952124368,12.1282051282,1000.0,17.4351244173,0.0,94.0,0.676865,11.8909665097,89.5117,1505,0.00380713,1000.0,3.0,11.8918
1000.0,11.9041,99.9956828753,-12.8477,138.017,0.213201446862,1506,11.8733416984,10.6734693878,1000.0,13.201557971,0.0,86.0,0.552724,11.8671786381,89.5376,1506,0.00516833,1000.0,3.0,11.8666
1000.0,12.005,99.9956828753,-12.8949,138.047,0.224359914674,1507,11.970713601,8.51282051282,1000.0,10.2828505348,0.0,67.0,0.617605,11.9663312165,89.5971,1507,0.0167218,1000.0,3.0,11.9669
1000.0,12.0759,99.9956828753,-12.986,138.058,0.229186174783,1508,12.0414605832,9.21296296296,1000.0,12.3378752342,0.0,83.0,0.60054,12.0367376285,89.6154,1508,0.00454057,1000.0,3.0,12.0362
1000.0,12.1238,99.9956828753,-13.0486,138.103,0.236933656713,1509,12.0876974455,11.2209302326,1000.0,23.6866173397,0.0,155.0,0.634545,12.0833394781,89.6589,1509,0.0101657,1000.0,3.0,12.0828
1000.0,12.1297,99.9956828753,-13.0705,138.145,0.231924079325,1510,12.0954111832,9.43243243243,1000.0,13.7031735797,0.0,107.0,0.61587,12.0911090184,89.6804,1510,0.0134353,1000.0,3.0,12.0915
1000.0,12.1495,99.9956828753,-13.1103,138.211,0.220607979179,1511,12.1163703088,10.8369565217,1000.0,13.1721685959,0.0,80.0,0.568752,12.1121859074,89.7125,1511,0.0031563,1000.0,3.0,12.1106
1000.0,12.2754,99.9956828753,-13.2075,138.258,0.239094306187,1512,12.2397208214,12.7848101266,1000.0,14.3427050095,0.0,89.0,0.625321,12.2354167236,89.7191,1512,0.577971,1000.0,3.0,12.2355
1000.0,12.3359,99.9956828753,-13.2406,138.324,0.237690880882,1513,12.2962171121,10.3789473684,1000.0,24.3829875754,0.0,230.0,0.663323,12.2914640492,89.7164,1513,0.0174315,1000.0,2.0,12.291
1000.0,12.3505,99.9956828753,-13.2778,138.374,0.228115494664,1514,12.3126158912,9.0,1000.0,12.5937990132,0.0,97.0,0.607606,12.3086483507,89.7238,1514,0.0055958,1000.0,3.0,12.3086
1000.0,12.4355,99.9956828753,-13.3767,138.371,0.250336976096,1515,12.3958249979,13.6753246753,1000.0,15.4939800278,0.0,67.0,0.704948,12.3911693883,89.7506,1515,0.0496397,1000.0,2.0,12.3901
1000.0,12.4697,99.9956828753,-13.4515,138.402,0.236943424574,1516,12.4355713242,9.67021276596,1000.0,11.3422466703,0.0,74.0,0.689525,12.431738607,89.7579,1516,0.00480135,1000.0,3.0,12.4326
1000.0,12.5484,99.9956828753,-13.5117,138.442,0.252363493621,1517,12.5105066114,9.44230769231,1000.0,13.2038943287,0.0,100.0,0.715407,12.5063991048,89.7469,1517,0.0109987,1000.0,3.0,12.5054
1000.0,12.5508,99.9956828753,-13.5361,138.49,0.239299856648,1518,12.5113278578,8.71875,1000.0,14.1100238638,0.0,118.0,0.636634,12.5052543665,89.7578,1518,0.0111247,1000.0,3.0,12.5049
1000.0,12.6985,99.9956828753,-13.6489,138.528,0.24946985466,1519,12.655031906,6.68275862069,1000.0,6.14054187014,0.0,38.0,0.673131,12.6493325187,89.767,1519,0.0746009,1000.0,2.0,12.6497
1000.0,12.7351,99.9956828753,-13.7113,138.555,0.235187666976,1520,12.702343419,7.41726618705,1000.0,7.59012922097,0.0,47.0,0.661365,12.6976821812,89.7837,1520,0.183876,1000.0,3.0,12.6956
1000.0,12.7941,99.9956828753,-13.7728,138.595,0.239109271199,1521,12.7591621302,11.7529411765,1000.0,24.0371799669,0.0,204.0,0.641223,12.7547181937,89.8449,1521,0.0104099,1000.0,2.0,12.7546
1000.0,12.8491,99.9956828753,-13.8515,138.619,0.254268797353,1522,12.8086846235,11.8674698795,1000.0,20.3041755361,0.0,123.0,0.756432,12.803495301,89.8591,1522,0.0116848,1000.0,3.0,12.8029
1000.0,12.904,99.9956828753,-13.9013,138.648,0.255231548192,1523,12.8608791437,10.2551020408,1000.0,11.1422263782,0.0,50.0,0.731957,12.8567581589,89.8704,1523,0.280603,1000.0,3.0,12.8577
1000.0,12.9919,99.9956828753,-13.9864,138.683,0.255464181865,1524,12.94952939,9.67307692308,1000.0,12.5556011924,0.0,69.0,0.715736,12.9443694762,89.888,1524,0.129624,1000.0,2.0,12.943
1000.0,13.0325,99.9956828753,-14.0395,138.739,0.261945993864,1525,12.9985289833,10.902173913,1000.0,14.2554793299,0.0,88.0,0.757649,12.9916623377,89.9203,1525,0.0120518,1000.0,3.0,12.9912
1000.0,13.0463,99.9956828753,-14.0799,138.765,0.26353429968,1526,13.0040186881,12.6315789474,1000.0,16.0319106991,0.0,82.0,0.785549,12.9974022568,89.9343,1526,0.0145213,1000.0,3.0,12.9973
1000.0,13.1659,99.9956828753,-14.2261,138.767,0.24897358868,1527,13.1311798541,12.88,1000.0,22.9451287495,0.0,119.0,0.740565,13.126266766,89.9504,1527,0.108624,1000.0,3.0,13.1258
1000.0,13.302,99.9956828753,-14.3039,138.778,0.259859406784,1528,13.2573856879,12.5,1000.0,18.3028463919,0.0,103.0,0.76695,13.2533689875,89.9616,1528,0.0153593,1000.0,3.0,13.2533
1000.0,13.3682,99.9956828753,-14.3883,138.857,0.247490640979,1529,13.3319124732,7.63358778626,1000.0,8.04776400303,0.0,42.0,0.738336,13.3283912693,89.9653,1529,0.0207256,1000.0,3.0,13.3274
1000.0,13.3792,99.9956828753,-14.4606,138.883,0.252609581689,1530,13.3419542238,11.7176470588,1000.0,17.6319307706,0.0,93.0,0.711113,13.3379251953,90.0126,1530,0.0254042,1000.0,3.0,13.3375
1000.0,13.4568,99.9956828753,-14.5314,138.933,0.261538041151,1531,13.4189552869,11.6024096386,1000.0,20.442655475,0.0,134.0,0.802209,13.4147534836,90.0307,1531,0.246364,1000.0,3.0,13.4137
1000.0,13.5263,99.9956828753,-14.584,138.964,0.262597904921,1532,13.4879400822,11.4395604396,1000.0,17.8530071289,0.0,94.0,0.812851,13.4821840272,90.0581,1532,0.0238691,1000.0,2.0,13.4825
1000.0,13.634,99.9956828753,-14.6807,139.003,0.276414175805,1533,13.5936586116,12.6329113924,1000.0,20.3937054171,0.0,126.0,0.871163,13.5870117663,90.0993,1533,0.00918495,1000.0,3.0,13.5852
1000.0,13.7502,99.9956828753,-14.7939,139.029,0.283993932653,1534,13.7105758056,9.00925925926,1000.0,13.1201678021,0.0,108.0,0.962056,13.705279536,90.1324,1534,0.0145706,1000.0,3.0,13.706
1000.0,13.7318,99.9956828753,-14.8392,139.085,0.261096153441,1535,13.6918280746,11.1235955056,1000.0,17.3922494844,0.0,103.0,0.762572,13.6871494858,90.1471,1535,0.247297,1000.0,3.0,13.6864
1000.0,13.8901,99.9956828753,-14.9981,139.121,0.264863274397,1536,13.8509331167,9.0347826087,1000.0,11.501176072,0.0,89.0,0.786634,13.8471925139,90.1788,1536,0.0141694,1000.0,3.0,13.8459
1000.0,14.0013,99.9956828753,-15.1128,139.2,0.289774343093,1537,13.958920145,8.41176470588,1000.0,11.5913701344,0.0,93.0,0.906388,13.954542564,90.1981,1537,0.0445985,1000.0,3.0,13.9553
1000.0,14.0985,99.9956828753,-15.1858,139.243,0.295989033258,1538,14.0528296052,8.32773109244,1000.0,9.56895298549,0.0,54.0,0.985673,14.0496614716,90.2812,1538,0.0118386,1000.0,2.0,14.0496
1000.0,14.1336,99.9956828753,-15.301,139.318,0.26673094938,1539,14.0957180815,9.99,1000.0,16.9802797386,0.0,106.0,0.806443,14.093386019,90.3264,1539,0.0250537,1000.0,3.0,14.0913
1000.0,14.3036,99.9956828753,-15.4412,139.358,0.285706053141,1540,14.2613743232,9.58823529412,1000.0,14.2927054898,0.0,119.0,0.966593,14.2584126597,90.3995,1540,0.019173,1000.0,2.0,14.2584
1000.0,14.4394,99.9956828753,-15.5514,139.425,0.266557289267,1541,14.4045453406,9.36363636364,1000.0,13.8075916356,0.0,132.0,0.820583,14.4014463741,90.4261,1541,0.019466,1000.0,3.0,14.4012
1000.0,14.4783,99.9956828753,-15.5931,139.501,0.294411078901,1542,14.4374094803,9.92631578947,1000.0,16.3251450257,0.0,148.0,0.965153,14.4349212529,90.438,1542,0.0190162,1000.0,3.0,14.435
1000.0,14.5317,99.9956828753,-15.7142,139.518,0.276525869177,1543,14.501014445,13.8157894737,1000.0,27.4728145658,0.0,213.0,0.879293,14.4986766584,90.4494,1543,0.0182642,1000.0,2.0,14.4962
1000.0,14.6407,99.9956828753,-15.7696,139.604,0.291591265237,1544,14.5976575497,7.79527559055,1000.0,8.2922395963,0.0,52.0,0.93982,14.5949482596,90.4851,1544,0.0100404,1000.0,3.0,14.5949
1000.0,14.7086,99.9956828753,-15.8466,139.646,0.282397297897,1545,14.6703605303,12.0714285714,1000.0,24.6072897224,0.0,212.0,0.932086,14.6679642562,90.5224,1545,0.0163186,1000.0,3.0,14.668
1000.0,14.7825,99.9956828753,-15.9353,139.719,0.282031682719,1546,14.7440009385,12.8333333333,1000.0,20.119142987,0.0,138.0,0.94823,14.7421972495,90.521,1546,0.0111147,1000.0,2.0,14.7405
1000.0,14.8499,99.9956828753,-15.9889,139.782,0.31492896304,1547,14.8032035213,16.1774193548,1000.0,25.2864391768,0.0,118.0,1.14388,14.7998664452,90.5197,1547,0.0327869,1000.0,3.0,14.7993
1000.0,14.8382,99.9956828753,-16.0439,139.837,0.29553864703,1548,14.7972552788,8.49572649573,1000.0,10.5948091883,0.0,77.0,1.01648,14.794150455,90.5479,1548,0.0913279,1000.0,2.0,14.7939
1000.0,14.9363,99.9956828753,-16.13,139.916,0.298182470371,1549,14.8933592524,16.0983606557,1000.0,31.0882956828,0.0,186.0,1.00139,14.8900963701,90.5658,1549,0.011395,1000.0,3.0,14.889
1000.0,14.9585,99.9956828753,-16.157,139.935,0.301868949455,1550,14.9155655408,10.9347826087,1000.0,16.0344766782,0.0,126.0,1.04195,14.9127473652,90.5997,1550,0.0133343,1000.0,2.0,14.913
1000.0,15.1401,99.9956828753,-16.3562,140.019,0.297564172065,1551,15.1014525803,10.4,1000.0,17.2604811789,0.0,97.0,1.00499,15.0981671712,90.6347,1551,0.0203698,1000.0,3.0,15.0974
1000.0,15.1777,99.9956828753,-16.371,140.071,0.309299779338,1552,15.1323217417,12.2530120482,1000.0,18.976106329,0.0,148.0,1.12069,15.1281267922,90.6405,1552,0.07125,1000.0,3.0,15.1278
1000.0,15.3119,99.9956828753,-16.5085,140.12,0.293776318819,1553,15.2692007907,10.1616161616,1000.0,18.4301614185,0.0,170.0,0.9967,15.2671349684,90.6519,1553,0.0212173,1000.0,3.0,15.2672
1000.0,15.391,99.9956828753,-16.6077,140.168,0.297745129527,1554,15.345626364,9.88235294118,1000.0,12.7850204304,0.0,81.0,0.952638,15.3414961819,90.6509,1554,0.0145212,1000.0,2.0,15.3411
1000.0,15.4494,99.9956828753,-16.6774,140.26,0.306896531925,1555,15.4065947027,9.52884615385,1000.0,14.5225002687,0.0,84.0,0.994433,15.4030319329,90.7028,1555,0.0136133,1000.0,2.0,15.4016
1000.0,15.5767,99.9956828753,-16.8089,140.326,0.303406707306,1556,15.535994941,7.912,1000.0,9.00934270632,0.0,72.0,0.99927,15.5315881702,90.7004,1556,0.0146028,1000.0,2.0,15.5291
1000.0,15.6395,99.9956828753,-16.9027,140.358,0.30843928254,1557,15.5987078723,12.0722891566,1000.0,20.8221285977,0.0,177.0,1.10311,15.5945852049,90.7063,1557,0.0219473,1000.0,3.0,15.5958
1000.0,15.6963,99.9956828753,-16.936,140.421,0.316944636215,1558,15.648787148,9.59405940594,1000.0,12.3394065825,0.0,78.0,1.12735,15.6435335981,90.7151,1558,0.12102,1000.0,3.0,15.6433
1000.0,15.7603,99.9956828753,-16.9762,140.471,0.312945589066,1559,15.716964185,15.265625,1000.0,22.7611526149,0.0,113.0,1.12809,15.7111579663,90.7351,1559,0.0248789,1000.0,3.0,15.7098
1000.0,15.8715,99.9956828753,-17.108,140.516,0.303754956058,1560,15.8306843691,16.2424242424,1000.0,20.9270454314,0.0,99.0,1.08384,15.8258990994,90.7604,1560,0.0259245,1000.0,3.0,15.8262
1000.0,15.9485,99.9956828753,-17.2118,140.586,0.313534371739,1561,15.9071176638,10.4315789474,1000.0,11.7219116741,0.0,64.0,1.04689,15.9007711803,90.7743,1561,0.0622156,1000.0,2.0,15.8997
1000.0,16.0349,99.9956828753,-17.2884,140.655,0.337445640311,1562,15.9911668055,7.89256198347,1000.0,9.63619352585,0.0,81.0,1.26497,15.9839756891,90.8361,1562,0.107941,1000.0,2.0,15.9828
1000.0,16.1057,99.9956828753,-17.4119,140.711,0.322788609636,1563,16.0592701656,12.4761904762,1000.0,16.4580825349,0.0,88.0,1.21923,16.0537354601,90.8608,1563,0.0151938,1000.0,2.0,16.0544
1000.0,16.2356,99.9956828753,-17.5094,140.73,0.298050877772,1564,16.1954139208,11.2068965517,1000.0,16.9855502694,0.0,116.0,1.02195,16.188241508,90.8316,1564,0.014111,1000.0,3.0,16.1878
1000.0,16.332,99.9956828753,-17.6111,140.774,0.31083824056,1565,16.2939122021,12.4444444444,1000.0,18.0868958771,0.0,137.0,1.08046,16.2867064716,90.8634,1565,0.00836055,1000.0,3.0,16.2854
1000.0,16.4354,99.9956828753,-17.7061,140.843,0.339433667852,1566,16.3889085642,9.73333333333,1000.0,13.6732388379,0.0,105.0,1.20738,16.3813804507,90.8831,1566,0.0121731,1000.0,2.0,16.381
1000.0,16.5372,99.9956828753,-17.8304,140.945,0.343448365282,1567,16.4853508641,14.9402985075,1000.0,23.7014267453,0.0,160.0,1.30691,16.4788850284,90.8931,1567,0.00940983,1000.0,3.0,16.477
1000.0,16.5368,99.9956828753,-17.8768,141.035,0.336272381107,1568,16.4907613313,12.0853658537,1000.0,14.9308987359,0.0,69.0,1.22787,16.4809618952,90.9219,1568,0.0112937,1000.0,2.0,16.4806
1000.0,16.6984,99.9956828753,-18.0028,141.107,0.33012331003,1569,16.6547957887,8.24590163934,1000.0,8.66527976279,0.0,47.0,1.29398,16.6432356946,90.9417,1569,0.00954682,1000.0,3.0,16.6417
1000.0,16.7837,99.9956828753,-18.0541,141.148,0.341353825725,1570,16.7375101848,10.2261904762,1000.0,13.9432106626,0.0,90.0,1.30392,16.7249382083,90.9795,1570,0.0530825,1000.0,3.0,16.7249
