Iteration,MaxEsReturn,Epoch,AveragePolicySurr,AverageReturn,AverageQ,MinReturn,AverageAbsQ,AverageAbsY,MinEsReturn,StdReturn,AverageQLoss,AverageY,QFunRegParamNorm,StdEsReturn,AverageAbsQYDiff,AverageEsReturn,MaxReturn,PolicyRegParamNorm,AverageAction,AverageDiscountedReturn
919,92363.2811948,919,-7197.2,101030.234552,7189.92,69701.5381475,7189.92,7189.81760185,92363.2811948,17813.7086366,92677.5,7189.81760185,721.082,0.0,115.256849499,92363.2811948,117488.755745,16.9466,1.0,7793.25642147
920,71707.5287173,920,-7189.17,79422.1954396,7181.85,69295.5999803,7181.85,7182.72062062,71707.5287173,15850.2449184,97352.3,7182.72062062,721.51,0.0,115.046436682,71707.5287173,117821.233296,16.9466,1.0,6803.34116327
921,103286.581324,921,-7203.49,92180.2298691,7196.57,56781.5745592,7196.57,7196.28410927,103286.581324,23100.3459414,87738.4,7196.28410927,721.906,0.0,112.432588203,103286.581324,117578.637606,16.9466,1.0,7306.15897884
922,46332.047467,922,-7195.44,96254.0536862,7188.65,69506.4130094,7188.65,7188.94687719,46332.047467,19619.4202461,114070.0,7188.94687719,722.422,0.0,123.614455393,46332.047467,117823.217655,16.9466,1.0,7633.83027047
923,95549.4455516,923,-7169.13,93757.4250672,7162.09,69059.984421,7162.09,7162.37390755,95549.4455516,21229.1735307,80336.8,7162.37390755,722.902,0.0,112.623853208,95549.4455516,117811.364745,16.9466,1.0,7453.23809815
924,79347.1486026,924,-7171.41,93520.9779114,7164.23,69282.7259435,7164.23,7164.82721871,79347.1486026,18528.7351347,100132.0,7164.82721871,723.364,0.0,120.630752432,79347.1486026,117364.343197,16.9466,1.0,7393.40038361
925,93353.1153667,925,-7192.52,88870.9673048,7185.4,69516.9971827,7185.4,7185.79621831,93353.1153667,20889.0991965,145169.0,7185.79621831,723.865,0.0,125.959700365,93353.1153667,117787.152205,16.9466,1.0,7224.52839975
926,68304.9153771,926,-7190.56,88743.4935841,7183.32,69226.4417693,7183.32,7183.5391591,68304.9153771,20881.009072,114953.0,7183.5391591,724.436,0.0,122.447018992,68304.9153771,117741.266118,16.9466,1.0,7167.65406977
927,52034.7427253,927,-7203.14,81993.4048676,7196.09,69400.7146158,7196.09,7196.60124696,52034.7427253,18942.9263695,130694.0,7196.60124696,724.806,0.0,126.598258493,52034.7427253,117407.401739,16.9466,1.0,6974.80627385
928,97833.0733963,928,-7193.88,91179.6917119,7186.75,69245.2897934,7186.75,7187.01420634,97833.0733963,22428.069636,110728.0,7187.01420634,725.346,0.0,119.400403559,97833.0733963,117452.419798,16.9466,1.0,7274.52123155
929,75938.1673851,929,-7204.71,91302.4147763,7197.62,69357.0830221,7197.63,7198.09669271,75938.1673851,22213.0788018,108647.0,7198.03470914,725.866,0.0,118.305321849,75938.1673851,117440.141577,16.9466,1.0,7316.78667414
930,104903.440452,930,-7214.24,87449.6628165,7207.48,54984.3266068,7207.48,7207.49990306,104903.440452,19884.2705146,90528.8,7207.49990306,726.252,0.0,112.071873952,104903.440452,117549.497608,16.9466,1.0,7175.60928878
931,73596.6882045,931,-7209.91,86642.0391565,7203.01,69204.0192104,7203.01,7203.37775091,73596.6882045,18399.3914733,93968.1,7203.37775091,726.762,0.0,118.369012791,73596.6882045,117446.090414,16.9466,1.0,7165.39784622
932,58492.946045,932,-7196.17,86464.1102917,7189.28,69516.5050256,7189.28,7189.65186029,58492.946045,21408.4730141,116335.0,7189.65186029,727.219,0.0,118.044599514,58492.946045,117472.147437,16.9466,1.0,7093.10496695
933,52041.6684134,933,-7199.91,98497.3629721,7193.17,70520.3507427,7193.17,7193.39019271,52041.6684134,20303.3507917,86897.1,7193.39019271,727.759,0.0,113.664265914,52041.6684134,117609.786744,16.9466,1.0,7694.48433024
934,98277.2066443,934,-7209.25,91422.5637712,7202.48,69533.5085904,7202.48,7202.9565329,98277.2066443,19683.2902709,78600.9,7202.9565329,728.151,0.0,114.017544131,98277.2066443,117685.658262,16.9466,1.0,7405.53213257
935,96207.4682306,935,-7203.8,103091.140231,7197.26,69456.3423525,7197.26,7197.66945494,96207.4682306,18967.9044945,97684.6,7197.66945494,728.734,0.0,120.077427315,96207.4682306,117526.128266,16.9466,1.0,7833.99652291
936,70821.8229699,936,-7228.05,91874.1000002,7221.25,69901.4775648,7221.25,7221.53696392,70821.8229699,21852.890683,109142.0,7221.53696392,729.229,0.0,121.8362401,70821.8229699,117834.205953,16.9466,1.0,7461.31310035
937,91818.0831631,937,-7230.15,100935.537024,7223.25,70189.0123446,7223.25,7223.87367585,91818.0831631,18456.9983155,123406.0,7223.87367585,729.743,0.0,121.452262157,91818.0831631,117796.330131,16.9466,1.0,7838.75359149
938,79998.8520113,938,-7192.14,90287.6148921,7185.54,57036.0050694,7185.54,7185.51661237,79998.8520113,23653.7398165,106665.0,7185.51661237,730.227,0.0,117.960413489,79998.8520113,117581.29953,16.9466,1.0,7332.71434494
939,61674.6650837,939,-7223.61,93849.4450214,7216.27,69683.3465504,7216.27,7216.96433688,61674.6650837,21108.8306777,140766.0,7216.96433688,730.632,0.0,126.760517314,61674.6650837,117714.659132,16.9466,1.0,7504.12739194
940,69532.4785197,940,-7240.02,93524.6889504,7233.18,69301.9988343,7233.18,7233.65590287,69532.4785197,23953.5965239,126189.0,7233.65590287,731.166,0.0,119.758883017,69532.4785197,117732.017183,16.9466,1.0,7367.91897072
941,88488.4546094,941,-7239.17,96001.265251,7231.99,69448.5241809,7231.99,7232.10270718,88488.4546094,19566.7105962,112469.0,7232.10270718,731.596,0.0,120.020717905,88488.4546094,117750.194733,16.9466,1.0,7541.16779269
942,99113.7060703,942,-7247.33,93587.1035412,7239.8,69256.014967,7239.8,7240.23988039,99113.7060703,15234.7622881,111359.0,7240.23988039,731.929,0.0,120.061109992,99113.7060703,117838.726889,16.9466,1.0,7453.54427963
943,92894.5348244,943,-7244.46,88861.5138667,7237.34,69344.5057907,7237.34,7237.46505694,92894.5348244,14237.3491244,88062.0,7237.46505694,732.362,0.0,113.81116457,92894.5348244,117068.285615,16.9466,1.0,7240.19448829
944,69280.5008019,944,-7221.14,97012.3115065,7214.11,55361.7000275,7214.11,7214.61141859,69280.5008019,23066.2329758,130758.0,7214.61141859,732.806,0.0,124.157759296,69280.5008019,117622.156738,16.9466,1.0,7582.12296284
945,52400.2411565,945,-7226.58,103229.827298,7219.4,69918.355286,7219.4,7219.17413348,52400.2411565,18960.3213885,123492.0,7219.155742,733.311,0.0,119.99402797,52400.2411565,117903.616471,16.9466,1.0,7897.8901994
946,97695.5762782,946,-7262.38,98420.2775617,7255.27,69276.252559,7255.27,7256.04815706,97695.5762782,17672.5658399,129174.0,7256.04815706,733.715,0.0,122.552926583,97695.5762782,117404.021391,16.9466,1.0,7662.60162495
947,100848.133592,947,-7236.19,91007.5536621,7229.3,69317.1425521,7229.3,7229.76386945,100848.133592,19798.2085027,98623.5,7229.76386945,734.314,0.0,119.199913533,100848.133592,117484.827462,16.9466,1.0,7242.4288345
948,103808.613469,948,-7262.45,107876.662784,7255.14,93481.1402086,7255.14,7255.43157886,103808.613469,11472.5227904,121538.0,7255.43157886,734.699,0.0,127.047127945,103808.613469,117447.716298,16.9466,1.0,8085.98563969
949,92715.3473077,949,-7249.29,100566.851629,7242.28,69291.4032076,7242.28,7242.91266178,92715.3473077,21465.7933179,99951.5,7242.91266178,735.227,0.0,116.92192388,92715.3473077,117635.316083,16.9466,1.0,7673.0410325
950,50486.9597568,950,-7232.18,95954.0862153,7225.58,69256.826206,7225.58,7225.60372327,50486.9597568,22505.2342579,109856.0,7225.60372327,735.894,0.0,121.750567044,50486.9597568,117712.235992,16.9466,1.0,7515.05699378
951,53743.8593277,951,-7236.15,93981.5618174,7229.33,69656.03267,7229.33,7229.64624524,53743.8593277,21166.4760994,127230.0,7229.64624524,736.303,0.0,124.930800177,53743.8593277,117826.453697,16.9466,1.0,7542.16138619
952,79721.5358488,952,-7219.26,91203.6644999,7212.54,69547.5914618,7212.54,7213.15479604,79721.5358488,19787.9903093,110824.0,7213.10978676,736.832,0.0,119.217044205,79721.5358488,117432.02816,16.9466,1.0,7321.27091136
953,52059.9328325,953,-7217.85,84346.3743261,7210.94,67785.335042,7210.94,7211.31502384,52059.9328325,21666.8461457,179086.0,7211.31502384,737.275,0.0,136.60223177,52059.9328325,117694.326747,16.9466,1.0,7023.86655678
954,51090.4228861,954,-7239.87,98482.6544611,7233.0,69337.8581455,7233.0,7233.47780663,51090.4228861,20841.5647226,122759.0,7233.47780663,737.732,0.0,121.87135946,51090.4228861,117835.241457,16.9466,1.0,7667.77992867
955,70660.9565881,955,-7218.0,96141.6264754,7211.77,69395.2698652,7211.77,7211.72859409,70660.9565881,19470.8132151,116518.0,7211.72859409,738.144,0.0,120.952866149,70660.9565881,117469.832796,16.9466,1.0,7576.53947147
956,53582.2755886,956,-7198.25,91264.5559234,7191.82,69281.8325298,7191.82,7192.74996617,53582.2755886,16651.5033694,94571.2,7192.73535732,738.554,0.0,117.879306003,53582.2755886,117558.316519,16.9466,1.0,7345.13398579
957,51781.0983378,957,-7212.33,98425.5439257,7205.75,69341.1134481,7205.75,7205.72953735,51781.0983378,20993.7251487,114090.0,7205.72953735,738.978,0.0,122.07490884,51781.0983378,117834.742745,16.9466,1.0,7667.74642647
958,54969.4140277,958,-7228.54,93737.8483217,7222.2,69741.524573,7222.2,7222.50666526,54969.4140277,18487.0796706,128113.0,7222.50666526,739.402,0.0,125.67601366,54969.4140277,117819.098267,16.9466,1.0,7494.18381017
959,100246.745683,959,-7212.22,84168.2627902,7205.46,69287.7186735,7205.46,7206.07109459,100246.745683,18998.3377727,121700.0,7206.07109459,739.87,0.0,123.304750369,100246.745683,117875.38923,16.9466,1.0,7016.57294694
960,51828.2851217,960,-7246.7,91670.3693871,7239.77,69304.8058405,7239.77,7239.96081653,51828.2851217,19628.3600274,103773.0,7239.81627243,740.349,0.0,119.766473352,51828.2851217,117848.861713,16.9466,1.0,7463.72564208
961,57909.4763912,961,-7216.49,87464.136336,7210.04,57249.3811003,7210.04,7210.31308522,57909.4763912,22267.1533655,107734.0,7210.31308522,740.854,0.0,118.376918917,57909.4763912,117703.012621,16.9466,1.0,7068.94246148
962,56054.3431297,962,-7197.04,93538.107366,7190.59,69313.4041107,7190.76,7191.00073268,56054.3431297,23987.6920691,117663.0,7191.00073268,741.3,0.0,124.441662818,56054.3431297,117634.581851,16.9466,1.0,7362.4770691
963,30727.4697342,963,-7228.96,86618.7271102,7221.85,69437.7118705,7221.85,7222.4022084,30727.4697342,21278.12393,120858.0,7222.4022084,741.735,0.0,123.116977779,30727.4697342,117609.435176,16.9466,1.0,7122.99955181
964,85630.7269011,964,-7215.97,100770.610173,7209.68,69329.4107668,7209.68,7209.94984581,85630.7269011,21603.9233751,112818.0,7209.94984581,742.109,0.0,122.076893947,85630.7269011,117813.474107,16.9466,1.0,7751.1115257
965,68317.3650038,965,-7147.31,103048.769307,7140.73,69572.2801457,7140.73,7141.0107937,68317.3650038,21813.8583032,135207.0,7141.0107937,742.553,0.0,125.872694168,68317.3650038,117541.137055,16.9466,1.0,7806.78033794
966,95331.7933824,966,-7238.72,91525.8058395,7232.13,69647.1329003,7232.26,7232.5799301,95331.7933824,19538.2436226,136009.0,7232.5799301,742.88,0.0,123.925460864,95331.7933824,117541.353595,16.9466,1.0,7438.19705649
967,101110.555253,967,-7210.76,89062.9307944,7204.37,69412.8678535,7204.37,7204.87072817,101110.555253,14162.5628902,95981.6,7204.87072817,743.284,0.0,118.402615744,101110.555253,116948.134859,16.9466,1.0,7296.48726309
968,95227.0111848,968,-7208.69,96102.9511264,7202.19,69388.9000578,7202.2,7202.64907876,95227.0111848,22555.3673416,100220.0,7202.64907876,743.775,0.0,123.107336135,95227.0111848,117895.341394,16.9466,1.0,7558.05255982
969,29771.6803762,969,-7215.41,103049.36888,7208.81,69339.5640779,7208.81,7209.05944933,29771.6803762,19132.9553934,128730.0,7209.05944933,744.317,0.0,127.313895591,29771.6803762,117935.719943,16.9466,1.0,7835.9983701
970,102278.18385,970,-7224.73,86764.578151,7218.23,69395.877124,7218.23,7218.51378474,102278.18385,18412.551279,106507.0,7218.51378474,744.759,0.0,117.759087085,102278.18385,117700.288191,16.9466,1.0,7207.98680929
971,54068.3091714,971,-7247.98,91456.7254486,7241.28,69830.6887821,7241.28,7241.53046838,54068.3091714,22262.9438238,106396.0,7241.53046838,745.308,0.0,123.482660824,54068.3091714,117729.921551,16.9466,1.0,7390.67060545
972,100081.163672,972,-7243.49,88966.1592347,7236.48,69285.6604277,7236.48,7236.73136622,100081.163672,17821.6157716,115478.0,7236.73136622,745.586,0.0,121.947009833,100081.163672,117833.340925,16.9466,1.0,7253.96982136
973,70807.7117093,973,-7234.27,100721.617224,7227.13,69711.8060699,7227.13,7227.68626766,70807.7117093,21279.1506682,101490.0,7227.68626766,746.019,0.0,118.364639807,70807.7117093,117702.299673,16.9466,1.0,7733.76744005
974,54661.7733169,974,-7196.38,88802.161279,7189.69,68781.3695449,7189.69,7190.46960702,54661.7733169,23620.0950401,97272.7,7190.46960702,746.422,0.0,119.665650856,54661.7733169,117874.315579,16.9466,1.0,7159.39347885
975,52146.6738837,975,-7203.59,77045.8687094,7196.73,69484.6685501,7196.83,7196.71066823,52146.6738837,15263.7249961,106886.0,7196.71066823,746.988,0.0,126.264706622,52146.6738837,117485.076067,16.9466,1.0,6687.59948003
976,53214.0950682,976,-7213.3,76958.0504996,7205.94,69301.4164336,7205.94,7206.22250225,53214.0950682,15179.4635501,128887.0,7206.22250225,747.427,0.0,123.000614019,53214.0950682,117245.345121,16.9466,1.0,6644.2338296
977,96700.2494327,977,-7224.86,86451.7855167,7217.59,69550.372204,7217.59,7217.88470918,96700.2494327,21394.780681,93966.9,7217.88470918,747.893,0.0,115.478627684,96700.2494327,117591.762279,16.9466,1.0,7088.4398104
978,53996.7922991,978,-7245.28,98549.7288054,7238.07,69555.5536433,7238.07,7238.4337171,53996.7922991,20676.8540711,102163.0,7238.4337171,748.339,0.0,122.312358997,53996.7922991,117782.371863,16.9466,1.0,7716.35399562
979,85221.2621791,979,-7218.35,79488.3184834,7211.51,69304.2806853,7211.51,7211.65983141,85221.2621791,19063.0297252,163988.0,7211.65983141,748.913,0.0,131.437828542,85221.2621791,117620.309279,16.9466,1.0,6802.53489782
980,54732.8970859,980,-7217.42,94964.9116533,7210.93,57516.2212892,7210.93,7211.71137036,54732.8970859,24123.8347919,111152.0,7211.71137036,749.296,0.0,121.233615824,54732.8970859,117949.314078,16.9466,1.0,7534.09491262
981,95794.4060044,981,-7201.96,89033.8632115,7195.42,69808.1810827,7195.42,7195.41113185,95794.4060044,17738.0878901,125837.0,7195.41113185,749.758,0.0,123.672945504,95794.4060044,117736.212294,16.9466,1.0,7298.78816427
982,61908.7009649,982,-7195.86,93517.5004466,7188.53,69465.4669336,7188.64,7189.05893102,61908.7009649,18471.4105928,138245.0,7189.05893102,750.344,0.0,126.768278678,61908.7009649,117740.174921,16.9466,1.0,7410.874469
983,90896.521266,983,-7221.96,98519.346786,7214.87,69429.0832766,7214.87,7215.07982955,90896.521266,17895.7253778,107380.0,7215.07982955,750.695,0.0,119.139246711,90896.521266,117534.880312,16.9466,1.0,7684.79074822
984,57085.7294879,984,-7217.37,89055.6396356,7210.69,69435.7269572,7210.82,7211.16964076,57085.7294879,20579.1200905,97784.9,7211.06937478,751.118,0.0,115.941748066,57085.7294879,117754.565555,16.9466,1.0,7286.62977921
985,69899.7555762,985,-7230.26,93397.3784206,7223.47,69276.8338973,7223.47,7223.74690008,69899.7555762,21386.3192432,92219.5,7223.74690008,751.603,0.0,118.288330553,69899.7555762,117678.507947,16.9466,1.0,7344.65836829
986,52364.5062744,986,-7224.26,98493.4339068,7217.01,70551.8404005,7217.01,7217.15646696,52364.5062744,17536.9370835,108892.0,7217.1158689,752.093,0.0,117.797074457,52364.5062744,117647.849106,16.9466,1.0,7711.68451123
987,70145.4969005,987,-7233.33,90296.2686085,7226.04,58352.310688,7226.04,7226.51635107,70145.4969005,21160.475605,109372.0,7226.51635107,752.679,0.0,122.739718174,70145.4969005,117687.358684,16.9466,1.0,7331.08179476
988,31108.7280605,988,-7211.69,108042.804881,7205.06,93718.5571037,7205.15,7205.68224569,31108.7280605,11500.3640397,80271.5,7205.62867613,753.164,0.0,112.982734851,31108.7280605,117740.010293,16.9466,1.0,8127.51000813
989,106403.660933,989,-7204.12,86556.3427825,7197.35,69555.6976501,7197.35,7197.60142819,106403.660933,18390.7004252,136227.0,7197.55240068,753.73,0.0,126.434396252,106403.660933,117318.647472,16.9466,1.0,7126.44666817
990,74302.7609531,990,-7208.0,91301.0039024,7201.18,69407.3685331,7201.18,7201.45620985,74302.7609531,16623.0153527,80839.4,7201.45620985,754.072,0.0,110.201873574,74302.7609531,117385.16371,16.9466,1.0,7371.28770278
991,91864.903553,991,-7244.62,93395.8366817,7238.14,69204.2164236,7238.14,7238.37986252,91864.903553,18337.561623,106588.0,7238.37986252,754.411,0.0,123.197771821,91864.903553,117213.53788,16.9466,1.0,7365.07308739
992,57399.2002135,992,-7200.85,108137.05125,7194.35,71184.9294602,7194.35,7194.43189209,57399.2002135,18376.3560006,118277.0,7194.43189209,754.907,0.0,123.597417765,57399.2002135,117698.539946,16.9466,1.0,8132.59144442
993,53939.8126533,993,-7283.97,108038.881938,7276.97,93676.6919655,7276.97,7277.22964287,53939.8126533,11537.7941166,98506.4,7277.22964287,755.337,0.0,118.303051849,53939.8126533,117861.137457,16.9466,1.0,8162.2694219
994,52558.4273784,994,-7225.04,103492.095667,7218.68,69412.8756525,7218.68,7219.15785534,52558.4273784,21556.3894585,131723.0,7219.15785534,755.748,0.0,127.252594802,52558.4273784,117951.109316,16.9466,1.0,7960.91973874
995,57091.1338133,995,-7196.22,95944.8482814,7190.09,69471.8521413,7190.09,7190.7590561,57091.1338133,19533.1648109,107315.0,7190.7590561,756.19,0.0,118.167677474,57091.1338133,117504.828743,16.9466,1.0,7536.70121112
996,51663.8169774,996,-7207.97,98320.849302,7201.44,69408.0115197,7201.44,7201.63454267,51663.8169774,20766.5242163,95754.6,7201.63454267,756.777,0.0,117.380418985,51663.8169774,117485.003595,16.9466,1.0,7612.11186197
997,69998.8810791,997,-7222.45,100830.380189,7215.67,69299.1152683,7215.67,7216.1238593,69998.8810791,18670.3721664,108085.0,7216.1238593,757.181,0.0,124.409030095,69998.8810791,117806.814528,16.9466,1.0,7784.85652595
998,95091.315919,998,-7209.48,93584.2496775,7203.15,69000.6374897,7203.15,7203.55621154,95091.315919,21271.8646031,138094.0,7203.55621154,757.5,0.0,125.820731165,95091.315919,117684.075545,16.9466,1.0,7395.1643056
999,94290.8569775,999,-7225.02,84077.5698311,7218.49,69368.7866315,7218.49,7218.72428625,94290.8569775,15740.487608,103674.0,7218.72428625,757.985,0.0,121.561926303,94290.8569775,117284.69023,16.9466,1.0,7016.71307935
1000,77481.8453316,1000,-7203.75,98787.2886944,7197.53,69990.379395,7197.53,7197.93833373,77481.8453316,20323.2270941,121268.0,7197.93833373,758.495,0.0,124.266198314,77481.8453316,117843.664216,16.9466,1.0,7776.14801861
1001,83559.5167395,1001,-7228.2,100714.438959,7221.62,69437.2206618,7221.62,7221.99822955,83559.5167395,21404.3604694,127901.0,7221.99822955,758.996,0.0,126.584592508,83559.5167395,117646.410189,16.9466,1.0,7727.81787439
1002,91110.187453,1002,-7237.15,95822.3036556,7230.7,69391.6659611,7230.7,7230.69493562,91110.187453,19775.7190825,120875.0,7230.69493562,759.396,0.0,124.848185174,91110.187453,117421.705569,16.9466,1.0,7481.41846824
1003,98644.1880251,1003,-7250.2,84169.3541339,7244.04,69336.3868037,7244.04,7244.5566134,98644.1880251,21609.0437279,99519.5,7244.5566134,759.759,0.0,119.21310409,98644.1880251,117375.716962,16.9466,1.0,6971.50499251
1004,70253.7437068,1004,-7242.7,93843.0005515,7236.88,69812.9501674,7236.88,7237.27188006,70253.7437068,21012.7274258,157044.0,7237.27188006,760.195,0.0,131.790263675,70253.7437068,117762.763127,16.9466,1.0,7504.99506785
1005,68955.7593206,1005,-7236.93,91640.0802101,7231.4,69687.7325481,7231.4,7231.45538917,68955.7593206,22028.9586684,123259.0,7231.45538917,760.522,0.0,125.467710869,68955.7593206,117484.134048,16.9466,1.0,7440.20485581
