AverageDiscountedReturn,StdEsReturn,MaxEsReturn,MaxReturn,AveragePolicySurr,MinReturn,AverageReturn,Epoch,AverageAction,AverageQ,AverageAbsQYDiff,AverageAbsY,AverageQLoss,PolicyRegParamNorm,AverageEsReturn,AverageY,MinEsReturn,QFunRegParamNorm,AverageAbsQ,Iteration,StdReturn
99.9956828753,20.9214274682,95.0,1000.0,-98.4523,1000.0,1000.0,1970,0.0140601,95.1696,1.55866044766,95.1907319798,27.0875,99.6543,24.4146341463,95.1712880972,3.0,263.263,95.3039,1970,0.0
99.9956828753,21.0525384455,96.0,1000.0,-98.6846,1000.0,1000.0,1971,0.0116111,95.2986,1.24284615643,95.3050328571,21.0533,99.6709,25.125,95.2941997876,6.0,263.333,95.4029,1971,0.0
99.9956828753,20.6168685448,88.0,1000.0,-98.6933,1000.0,1000.0,1972,0.242071,95.2836,1.35001523369,95.300517252,22.0877,99.6415,22.3863636364,95.2853012185,2.0,263.374,95.4026,1972,0.0
99.9956828753,25.5511559474,105.0,1000.0,-98.5985,1000.0,1000.0,1973,0.280487,95.2278,1.43751004486,95.2368145595,28.6559,99.6898,22.9545454545,95.2302987356,3.0,263.459,95.3708,1973,0.0
99.9956828753,30.1567446998,129.0,1000.0,-98.5248,1000.0,1000.0,1974,0.00255226,95.1277,1.37585456691,95.1354610993,27.3892,99.72,30.8620689655,95.1274588537,3.0,263.448,95.2536,1974,0.0
99.9956828753,25.2727125572,112.0,1000.0,-98.637,1000.0,1000.0,1975,0.00434288,95.1663,1.22648630047,95.1706941384,19.9895,99.7676,27.7,95.1636344635,3.0,263.468,95.2763,1975,0.0
99.9956828753,20.7121003289,93.0,1000.0,-98.4738,1000.0,1000.0,1976,0.0505831,95.0561,1.31190696468,95.0674477036,21.4017,99.7146,18.9056603774,95.0532477872,3.0,263.575,95.1753,1976,0.0
99.9956828753,28.8064587545,148.0,1000.0,-98.7127,1000.0,1000.0,1977,0.0215168,95.2412,1.32667421994,95.2555658381,20.6056,99.7044,20.6458333333,95.2427217568,2.0,263.598,95.3746,1977,0.0
99.9956828753,15.4959731474,78.0,1000.0,-98.5765,1000.0,1000.0,1978,0.0401239,95.1773,1.40177254658,95.188672079,24.9484,99.6713,14.5942028986,95.1779939418,3.0,263.663,95.316,1978,0.0
99.9956828753,45.294826435,210.0,1000.0,-98.522,1000.0,1000.0,1979,0.0621359,95.1949,1.2225445773,95.2123647912,17.3178,99.6622,38.3846153846,95.1976544579,4.0,263.734,95.3152,1979,0.0
99.9956828753,30.202245278,118.0,1000.0,-98.6991,1000.0,1000.0,1980,0.0415805,95.0322,1.2700807751,95.0487063331,20.1727,99.706,22.7727272727,95.03495476,3.0,263.784,95.1543,1980,0.0
99.9956828753,21.9701976954,131.0,1000.0,-98.5977,1000.0,1000.0,1981,0.00779697,95.096,1.5106513076,95.1062368853,24.6931,99.7142,17.9636363636,95.0948290909,3.0,263.875,95.2537,1981,0.0
99.9956828753,40.7279074957,212.0,1000.0,-98.4845,1000.0,1000.0,1982,0.0171311,95.222,1.36147828512,95.2476004559,25.029,99.7689,28.5428571429,95.224855525,4.0,264.013,95.3519,1982,0.0
99.9956828753,23.4522916287,137.0,1000.0,-98.4644,1000.0,1000.0,1983,0.0130902,95.2381,1.34616473822,95.2576130977,23.7378,99.7801,21.1041666667,95.2374814768,3.0,264.134,95.3619,1983,0.0
99.9956828753,24.0924146661,84.0,1000.0,-98.4708,1000.0,1000.0,1984,0.0124188,95.3229,1.24801963692,95.3404740687,20.2135,99.7659,26.6666666667,95.322134373,3.0,264.233,95.4528,1984,0.0
99.9956828753,21.7913294871,89.0,1000.0,-98.3541,1000.0,1000.0,1985,0.00699683,95.15,1.25460270567,95.1598115522,19.6748,99.7914,26.6285714286,95.1441393708,3.0,264.317,95.271,1985,0.0
99.9956828753,35.828232195,153.0,1000.0,-98.3566,1000.0,1000.0,1986,0.0155302,95.2149,1.39460494632,95.2439597552,23.7213,99.8079,35.7333333333,95.2142238845,3.0,264.411,95.3639,1986,0.0
99.9956828753,25.2955069822,98.0,1000.0,-98.2759,1000.0,1000.0,1987,0.174287,95.0193,1.43776853753,95.037488876,25.3095,99.8231,24.5945945946,95.0199576018,3.0,264.443,95.1769,1987,0.0
99.9956828753,44.7332261684,229.0,1000.0,-98.2029,1000.0,1000.0,1988,0.394044,94.7916,1.30192506182,94.8134400466,21.9079,99.7909,34.53125,94.7983302496,3.0,264.445,94.9095,1988,0.0
99.9956828753,19.9272556649,87.0,1000.0,-98.283,1000.0,1000.0,1989,0.230347,95.1123,1.39802714906,95.1274377132,23.7381,99.8013,20.5744680851,95.1138683335,3.0,264.476,95.2341,1989,0.0
99.9956828753,16.3284151974,79.0,1000.0,-97.9748,1000.0,1000.0,1990,0.217258,94.8968,1.27331391539,94.8990334929,22.5282,99.7694,14.8,94.8923425307,3.0,264.574,95.0228,1990,0.0
99.9956828753,16.7237150367,76.0,1000.0,-97.823,1000.0,1000.0,1991,0.00300618,94.7655,1.29589086259,94.7664358221,22.3058,99.783,18.0909090909,94.7602503145,3.0,264.589,94.8724,1991,0.0
99.9956828753,32.5978815583,196.0,1000.0,-97.6779,1000.0,1000.0,1992,0.0193754,94.5436,1.47608848758,94.5525869077,26.6181,99.8153,24.4047619048,94.5429751338,3.0,264.684,94.6793,1992,0.0
99.9956828753,17.5923123483,87.0,1000.0,-97.8442,1000.0,1000.0,1993,0.36744,94.7006,1.32206434715,94.7122977178,24.5362,99.8968,22.3720930233,94.7038055146,2.0,264.696,94.815,1993,0.0
99.9956828753,20.2569486773,80.0,1000.0,-97.516,1000.0,1000.0,1994,0.0104048,94.3126,1.40744453596,94.3225850674,23.4844,99.9514,23.9302325581,94.3125605242,3.0,264.873,94.4464,1994,0.0
99.9956828753,14.6167711893,84.0,1000.0,-97.6672,1000.0,1000.0,1995,0.0136006,94.5222,1.51988763442,94.5260889743,29.1089,99.9344,20.1,94.5193381508,3.0,265.009,94.6345,1995,0.0
99.9956828753,33.5049581737,184.0,1000.0,-97.6892,1000.0,1000.0,1996,0.0170211,94.5715,1.3185201785,94.5822035883,20.5432,99.9855,32.8666666667,94.5745205076,3.0,265.065,94.6821,1996,0.0
99.9956828753,18.0628115343,104.0,1000.0,-97.5039,1000.0,1000.0,1997,0.0732096,94.2991,1.27015657292,94.3054300197,20.3975,99.9674,17.1034482759,94.2988506344,3.0,265.165,94.4103,1997,0.0
83.94516274,26.1936654195,117.0,1000.0,-97.6257,53.0,730.714285714,1998,0.834083,94.282,1.37217712334,94.2936507234,22.5636,99.9843,27.0,94.284054621,3.0,265.25,94.4092,1998,425.786906558
99.9956828753,18.9733044718,90.0,1000.0,-97.6123,1000.0,1000.0,1999,0.0609606,94.3952,1.31609253286,94.4082933873,20.8173,99.9955,18.7037037037,94.3948533169,3.0,265.322,94.5121,1999,0.0
99.9956828753,20.5743918501,84.0,1000.0,-97.7785,1000.0,1000.0,2000,0.392825,94.3735,1.40750562451,94.3847162872,23.2787,99.9767,20.12,94.3713111732,3.0,265.398,94.4953,2000,0.0
99.9956828753,14.0726433175,68.0,1000.0,-97.7161,1000.0,1000.0,2001,0.400797,94.5832,1.37024004954,94.5963397625,25.438,99.9706,15.2615384615,94.5822021606,3.0,265.382,94.7217,2001,0.0
94.9716800942,18.7607972521,71.0,1000.0,-97.6682,59.0,914.454545455,2002,0.754985,94.4342,1.37211604722,94.4519666654,23.9951,99.983,20.693877551,94.4383751776,3.0,265.379,94.5588,2002,270.518479838
99.9956828753,15.9986426979,61.0,1000.0,-97.5405,1000.0,1000.0,2003,0.0383307,94.3531,1.38660207245,94.3600347465,25.37,100.012,18.9245283019,94.3492210094,3.0,265.47,94.4639,2003,0.0
99.9956828753,26.1478874508,141.0,1000.0,-97.4726,1000.0,1000.0,2004,0.0481378,94.0831,1.37741776888,94.0892772377,22.523,100.031,23.0476190476,94.0788009122,3.0,265.489,94.2205,2004,0.0
99.9956828753,23.3910849929,99.0,1000.0,-96.7823,1000.0,1000.0,2005,0.0749689,94.1476,1.29005220389,94.1662007985,22.3792,100.092,21.0,94.1487129272,2.0,265.576,94.2568,2005,0.0
99.9956828753,18.6192384673,80.0,1000.0,-96.7887,1000.0,1000.0,2006,0.0280727,93.7452,1.47157678029,93.7624051298,24.8789,100.117,22.3023255814,93.7495814627,3.0,265.656,93.8714,2006,0.0
99.9956828753,18.0678831079,90.0,1000.0,-96.6291,1000.0,1000.0,2007,0.0242166,93.4229,1.61273199513,93.4456013553,29.9827,100.125,19.46,93.4251314421,3.0,265.644,93.5651,2007,0.0
99.9956828753,16.6010400373,79.0,1000.0,-96.8884,1000.0,1000.0,2008,0.0610967,93.6875,1.42488365698,93.6991032131,26.3395,100.087,18.4827586207,93.6804709865,3.0,265.705,93.7948,2008,0.0
99.9956828753,13.8738138986,74.0,1000.0,-97.1188,1000.0,1000.0,2009,0.730662,93.838,1.33812419739,93.8678324575,23.8318,100.123,12.8961038961,93.8435986538,3.0,265.799,93.9568,2009,0.0
99.9956828753,17.8923937779,77.0,1000.0,-97.1121,1000.0,1000.0,2010,0.577193,93.7739,1.47079388916,93.7941925126,26.8492,100.137,17.4285714286,93.7792851592,3.0,265.855,93.9032,2010,0.0
99.9956828753,18.9933393266,92.0,1000.0,-97.1477,1000.0,1000.0,2011,0.320745,93.7994,1.25562867718,93.8125173872,18.5605,100.132,14.7142857143,93.801772037,3.0,265.953,93.8963,2011,0.0
99.9956828753,32.1349819429,232.0,1000.0,-97.2069,1000.0,1000.0,2012,0.366172,93.716,1.42342431826,93.7272934674,21.772,100.12,18.5185185185,93.7092665298,3.0,266.07,93.8614,2012,0.0
99.9956828753,20.356307303,111.0,1000.0,-97.1985,1000.0,1000.0,2013,0.437008,93.7545,1.34526354728,93.7679925028,22.5971,100.131,14.7878787879,93.75161769,3.0,266.084,93.8795,2013,0.0
99.9956828753,23.2392037668,170.0,1000.0,-97.4049,1000.0,1000.0,2014,0.0367104,94.2033,1.2827977281,94.2246590434,19.6124,100.129,15.5692307692,94.2094285853,3.0,266.105,94.2972,2014,0.0
2.38661175763,16.8414903155,87.0,3.0,-94.4877,2.0,2.40466458283,2015,1.0,93.9953,1.46230231698,94.0150493346,26.7781,100.144,10.9032258065,94.0019608287,2.0,266.177,94.1298,2015,0.490827014572
99.9956828753,23.6921755792,109.0,1000.0,-96.7259,1000.0,1000.0,2016,0.138013,93.6544,1.45279531722,93.6676661484,26.9632,100.172,24.6285714286,93.6524819493,2.0,266.202,93.7722,2016,0.0
99.9956828753,34.2404463065,159.0,1000.0,-96.8447,1000.0,1000.0,2017,0.784052,93.6172,1.50545184768,93.630848991,27.9252,100.173,26.1428571429,93.6174842052,3.0,266.228,93.7411,2017,0.0
99.9956828753,40.6399660138,251.0,1000.0,-96.8642,1000.0,1000.0,2018,0.51416,93.6357,1.39864699237,93.6503294075,24.3426,100.172,26.6666666667,93.6348111663,3.0,266.27,93.7424,2018,0.0
99.9956828753,26.8304877772,147.0,1000.0,-96.9992,1000.0,1000.0,2019,0.0208095,93.7071,1.42269053619,93.7198777212,24.2638,100.193,22.6829268293,93.7089985456,2.0,266.318,93.8163,2019,0.0
99.9956828753,31.331050752,149.0,1000.0,-96.8832,1000.0,1000.0,2020,0.0249029,93.5236,1.37064841332,93.5274910195,21.7037,100.221,25.2195121951,93.5195509408,3.0,266.353,93.648,2020,0.0
99.9956828753,22.7828058287,133.0,1000.0,-96.993,1000.0,1000.0,2021,0.405071,93.6189,1.20949775695,93.6282365461,17.6391,100.229,18.4074074074,93.621981988,3.0,266.419,93.7158,2021,0.0
87.4351969444,18.4207563102,68.0,1000.0,-96.9662,13.0,838.25,2022,0.871212,93.7398,1.4302888298,93.7582251826,22.9089,100.232,24.2380952381,93.7423757592,3.0,266.495,93.8461,2022,361.746717331
99.9956828753,15.4169419395,62.0,1000.0,-97.0288,1000.0,1000.0,2023,0.0286307,93.6228,1.29682325354,93.6272532578,21.0016,100.238,18.6111111111,93.6166259099,3.0,266.52,93.7238,2023,0.0
99.9956828753,22.3536417002,111.0,1000.0,-96.8815,1000.0,1000.0,2024,0.011498,93.5283,1.32404713265,93.5502491073,25.04,100.269,19.1132075472,93.5336403339,3.0,266.598,93.6421,2024,0.0
99.9956828753,14.1899125074,78.0,1000.0,-96.9576,1000.0,1000.0,2025,0.0138181,93.5996,1.37106442594,93.6179861867,22.9982,100.282,11.1685393258,93.5978623053,3.0,266.57,93.7271,2025,0.0
99.9956828753,31.2895749412,179.0,1000.0,-97.228,1000.0,1000.0,2026,0.0148913,93.7553,1.31754829507,93.7645460126,21.227,100.299,24.75,93.7530035539,3.0,266.626,93.888,2026,0.0
99.9956828753,13.7514567993,72.0,1000.0,-97.3291,1000.0,1000.0,2027,0.0396675,93.926,1.26922944978,93.9439087269,21.6178,100.329,13.0,93.9292902445,3.0,266.685,94.0544,2027,0.0
99.9956828753,23.33014757,124.0,1000.0,-96.9039,1000.0,1000.0,2028,0.529534,93.5362,1.30055658965,93.5499218121,22.713,100.39,15.7258064516,93.5317673114,3.0,266.619,93.6537,2028,0.0
99.9956828753,19.3072525233,103.0,1000.0,-96.9261,1000.0,1000.0,2029,0.273862,93.6604,1.3544463292,93.677980147,22.9159,100.434,20.3,93.664070168,3.0,266.63,93.7945,2029,0.0
99.9956828753,21.6239297005,100.0,1000.0,-96.7017,1000.0,1000.0,2030,0.345522,93.5689,1.42592921468,93.5852760987,23.6853,100.447,20.5510204082,93.567728449,3.0,266.622,93.6822,2030,0.0
99.9956828753,15.7093787432,67.0,1000.0,-96.7857,1000.0,1000.0,2031,0.0365298,93.508,1.30286184033,93.5263831423,20.9632,100.439,15.7619047619,93.5132362807,3.0,266.648,93.6274,2031,0.0
99.9956828753,18.5139019656,73.0,1000.0,-97.164,1000.0,1000.0,2032,0.00718622,93.6198,1.261203668,93.6363921973,19.0789,100.477,16.5517241379,93.6185823249,3.0,266.623,93.7426,2032,0.0
99.9956828753,20.5884948164,100.0,1000.0,-96.9281,1000.0,1000.0,2033,0.0165846,93.5279,1.4047498278,93.5431305177,25.0035,100.492,18.3859649123,93.5233860019,3.0,266.649,93.642,2033,0.0
99.9956828753,16.4355671676,81.0,1000.0,-97.2876,1000.0,1000.0,2034,0.272623,93.9247,1.32883402562,93.9447546434,21.4412,100.465,14.447761194,93.9256224581,3.0,266.667,94.0393,2034,0.0
99.9956828753,23.4116184308,179.0,1000.0,-97.3369,1000.0,1000.0,2035,0.0226043,93.9417,1.32911786273,93.9673822586,21.8429,100.457,14.8428571429,93.9432063884,3.0,266.677,94.0573,2035,0.0
99.9956828753,29.3643472536,162.0,1000.0,-97.4051,1000.0,1000.0,2036,0.154002,94.0803,1.32564181544,94.096866786,21.4603,100.506,20.0204081633,94.0839238224,3.0,266.749,94.1968,2036,0.0
99.9956828753,26.6269793958,124.0,1000.0,-97.4404,1000.0,1000.0,2037,0.169781,94.1881,1.27873126251,94.2077484365,19.8992,100.551,23.8333333333,94.1902261869,3.0,266.754,94.3204,2037,0.0
99.9956828753,25.1662466975,104.0,1000.0,-97.5735,1000.0,1000.0,2038,0.191768,94.0426,1.4252057075,94.0537388575,24.1535,100.616,20.9787234043,94.0285104071,3.0,266.841,94.1784,2038,0.0
99.9956828753,24.4231224255,122.0,1000.0,-97.5797,1000.0,1000.0,2039,0.0350031,94.0548,1.30877227593,94.0792263135,19.9456,100.6,21.9787234043,94.06343135,3.0,266.873,94.1748,2039,0.0
99.9956828753,36.6366794616,198.0,1000.0,-97.5884,1000.0,1000.0,2040,0.467599,94.1821,1.4468657895,94.1955382165,23.3679,100.59,24.4390243902,94.1813662153,3.0,266.899,94.3198,2040,0.0
59.3668594936,25.5954150057,145.0,122.0,-97.8173,70.0,90.2702702703,2041,0.504698,94.2144,1.35509455412,94.2320110724,22.0851,100.571,17.5438596491,94.2217867788,2.0,266.968,94.3486,2041,11.7042734522
99.9956828753,18.7095443274,122.0,1000.0,-97.5786,1000.0,1000.0,2042,0.286755,94.2979,1.28077171785,94.3054583184,20.5585,100.636,14.4927536232,94.293536885,2.0,267.058,94.4268,2042,0.0
99.9956828753,15.6359358175,85.0,1000.0,-97.7023,1000.0,1000.0,2043,0.238098,94.264,1.15606915292,94.2771959987,16.2678,100.671,13.2533333333,94.26217268,2.0,267.125,94.3741,2043,0.0
99.9956828753,21.8282436816,84.0,1000.0,-97.8718,1000.0,1000.0,2044,0.0549761,94.4517,1.33331526679,94.4700153144,23.2633,100.697,20.8333333333,94.4556789652,3.0,267.174,94.5881,2044,0.0
99.9956828753,18.7158398922,89.0,1000.0,-97.8285,1000.0,1000.0,2045,0.352816,94.4656,1.35235992664,94.4880303944,22.6745,100.781,18.9811320755,94.4643984512,3.0,267.261,94.6182,2045,0.0
99.9956828753,16.8374911869,95.0,1000.0,-97.6373,1000.0,1000.0,2046,0.431639,94.1409,1.33812496767,94.1603295545,23.9515,100.783,19.1346153846,94.1373181948,2.0,267.343,94.2784,2046,0.0
99.9956828753,27.8840719434,137.0,1000.0,-97.6705,1000.0,1000.0,2047,0.0974128,94.1992,1.34230511437,94.2181714292,22.203,100.799,26.2894736842,94.201004639,3.0,267.31,94.3384,2047,0.0
99.9956828753,24.1632169572,112.0,1000.0,-97.567,1000.0,1000.0,2048,0.184006,94.08,1.39546635087,94.0945923608,24.9807,100.802,22.8409090909,94.0750736755,3.0,267.288,94.2154,2048,0.0
99.9956828753,15.3807108935,66.0,1000.0,-97.5622,1000.0,1000.0,2049,0.0407684,94.2964,1.25224581986,94.321962667,21.8814,100.848,14.4492753623,94.2951724926,3.0,267.384,94.4016,2049,0.0
99.9956828753,15.9575671898,62.0,1000.0,-97.5889,1000.0,1000.0,2050,0.0199636,94.3144,1.23852433171,94.3298141675,19.5108,100.855,22.0222222222,94.3121952044,3.0,267.457,94.4434,2050,0.0
99.9956828753,18.4707971049,85.0,1000.0,-97.3556,1000.0,1000.0,2051,0.146258,93.9966,1.34673524535,94.0170021918,23.028,100.902,19.8163265306,93.9960850556,3.0,267.524,94.1267,2051,0.0
99.9956828753,21.6730618306,133.0,1000.0,-97.5339,1000.0,1000.0,2052,0.216706,94.0789,1.33454718172,94.1082867101,23.4172,100.896,19.4905660377,94.0795195955,3.0,267.539,94.2105,2052,0.0
99.9956828753,18.8977052546,79.0,1000.0,-97.7322,1000.0,1000.0,2053,0.735425,94.5587,1.32216272256,94.5784980172,21.4852,100.978,20.9583333333,94.5558608943,3.0,267.574,94.7029,2053,0.0
99.9956828753,24.5457021367,152.0,1000.0,-97.482,1000.0,1000.0,2054,0.446822,94.1256,1.41734714594,94.1445870871,25.4834,100.979,21.1739130435,94.1183879863,3.0,267.606,94.281,2054,0.0
99.9956828753,14.6317386871,89.0,1000.0,-97.6241,1000.0,1000.0,2055,0.690937,94.134,1.24631983107,94.1510628465,21.3138,100.999,13.4342105263,94.1318483943,3.0,267.634,94.2452,2055,0.0
71.7724493175,15.3672239574,74.0,1000.0,-97.8016,12.0,672.266666667,2056,0.346915,94.3826,1.20928349202,94.4040789006,17.9706,101.034,16.4918032787,94.3861572853,3.0,267.71,94.4954,2056,463.503249419
99.9956828753,14.4715267902,75.0,1000.0,-97.8897,1000.0,1000.0,2057,0.519765,94.3453,1.3153263739,94.3546802415,24.2364,101.045,12.2098765432,94.3446250238,3.0,267.753,94.4671,2057,0.0
99.9956828753,19.5512011768,110.0,1000.0,-97.9831,1000.0,1000.0,2058,0.198604,94.4017,1.26029775174,94.4161574655,21.9876,101.062,15.5230769231,94.4046824683,3.0,267.802,94.524,2058,0.0
99.9956828753,17.2112314751,118.0,1000.0,-98.1247,1000.0,1000.0,2059,0.1838,94.7022,1.39360788134,94.7118266468,23.7863,101.079,13.0133333333,94.7021316449,3.0,267.835,94.8195,2059,0.0
99.9956828753,15.3278254953,108.0,1000.0,-98.273,1000.0,1000.0,2060,0.0557289,94.8164,1.41486349686,94.8259727602,24.1529,101.089,12.6543209877,94.8173774565,3.0,267.878,94.9448,2060,0.0
99.9956828753,24.7344992782,127.0,1000.0,-97.9591,1000.0,1000.0,2061,0.0903428,94.4842,1.3022646754,94.4991630791,23.1515,101.117,22.5,94.4867386344,3.0,267.902,94.5966,2061,0.0
99.9956828753,27.0119302346,133.0,1000.0,-98.0438,1000.0,1000.0,2062,0.0510138,94.4925,1.41062083906,94.4987207903,25.0589,101.158,24.825,94.4918041025,3.0,267.946,94.638,2062,0.0
99.9956828753,27.7093044943,131.0,1000.0,-97.9945,1000.0,1000.0,2063,0.0833263,94.7212,1.13206546486,94.7263094383,17.9079,101.166,27.1666666667,94.7204417389,4.0,267.993,94.8064,2063,0.0
99.9956828753,21.5974246951,97.0,1000.0,-98.0366,1000.0,1000.0,2064,0.0832867,94.6366,1.25065822638,94.636212587,20.7133,101.155,25.8421052632,94.6320723822,3.0,268.027,94.7366,2064,0.0
99.9956828753,26.5772226809,142.0,1000.0,-97.8851,1000.0,1000.0,2065,0.235322,94.5196,1.39512810328,94.5273121177,24.965,101.187,27.6111111111,94.5212755973,4.0,268.126,94.6476,2065,0.0
99.9956828753,21.2789381755,102.0,1000.0,-97.9758,1000.0,1000.0,2066,0.0660459,94.5158,1.34678428506,94.5224885252,24.4438,101.256,19.6111111111,94.5173002409,3.0,268.136,94.6415,2066,0.0
99.9956828753,32.6516759822,143.0,1000.0,-97.937,1000.0,1000.0,2067,0.290464,94.5621,1.38863752706,94.572346052,23.736,101.329,27.75,94.5642136738,4.0,268.188,94.6916,2067,0.0
99.9956828753,27.4271428199,119.0,1000.0,-97.8571,1000.0,1000.0,2068,0.0754134,94.45,1.24505875723,94.4632624303,22.6937,101.384,28.4571428571,94.4505989853,4.0,268.208,94.5555,2068,0.0
99.9956828753,23.8830979327,102.0,1000.0,-97.8939,1000.0,1000.0,2069,0.0482366,94.6101,1.29633902894,94.6229375998,20.7364,101.433,24.4615384615,94.609688314,4.0,268.224,94.7188,2069,0.0
99.9956828753,23.7797515551,100.0,1000.0,-97.7939,1000.0,1000.0,2070,0.222944,94.3932,1.28651535625,94.4092880934,20.921,101.47,30.9090909091,94.3922913015,3.0,268.235,94.5299,2070,0.0
99.9956828753,17.1307658322,72.0,1000.0,-97.8042,1000.0,1000.0,2071,0.164222,94.3823,1.35390102289,94.3939574718,22.974,101.507,22.5652173913,94.3803952911,3.0,268.288,94.5013,2071,0.0
99.9956828753,19.2169076809,121.0,1000.0,-97.9868,1000.0,1000.0,2072,0.147028,94.4938,1.12755663996,94.5133560518,16.2907,101.535,17.8214285714,94.493108633,2.0,268.372,94.623,2072,0.0
99.9956828753,22.2880693203,97.0,1000.0,-97.9449,1000.0,1000.0,2073,0.290277,94.5143,1.40357283357,94.5308249896,26.1855,101.496,21.7391304348,94.517268791,3.0,268.445,94.6455,2073,0.0
99.9956828753,23.4027776129,124.0,1000.0,-97.8703,1000.0,1000.0,2074,0.102425,94.2822,1.27572229589,94.3007006467,17.9246,101.488,19.3,94.2863309711,3.0,268.486,94.4241,2074,0.0
99.9956828753,26.4196407499,141.0,1000.0,-97.8717,1000.0,1000.0,2075,0.0519443,94.6556,1.36220289434,94.6723974785,24.9886,101.49,23.3409090909,94.6516228719,3.0,268.541,94.7888,2075,0.0
99.9956828753,20.0654254752,84.0,1000.0,-98.0569,1000.0,1000.0,2076,0.333095,94.5506,1.39346305489,94.5751406601,23.7389,101.519,19.7450980392,94.5463059482,3.0,268.573,94.6951,2076,0.0
99.9956828753,19.0662736089,105.0,1000.0,-97.8945,1000.0,1000.0,2077,0.0548006,94.227,1.43564487536,94.2521644527,26.6692,101.5,14.4492753623,94.2295494467,3.0,268.621,94.3624,2077,0.0
88.8381429212,12.1506026147,48.0,1000.0,-98.165,70.0,785.923076923,2078,0.401271,94.5892,1.35757836914,94.6183651975,25.5577,101.522,13.3648648649,94.5894246704,3.0,268.701,94.7304,2078,390.851233068
99.9956828753,17.0891903864,77.0,1000.0,-98.0896,1000.0,1000.0,2079,0.0682545,94.6462,1.19847572891,94.6795882649,20.4784,101.573,17.4482758621,94.6443786311,3.0,268.763,94.7773,2079,0.0
99.9956828753,27.9232934565,126.0,1000.0,-98.1786,1000.0,1000.0,2080,0.130644,94.7581,1.31826214771,94.7993152602,20.897,101.6,23.1666666667,94.7597926568,3.0,268.771,94.9184,2080,0.0
99.9956828753,13.0994958742,55.0,1000.0,-98.0732,1000.0,1000.0,2081,0.0976468,94.4686,1.29083525994,94.5100110294,21.5073,101.64,14.9850746269,94.4630924075,3.0,268.849,94.6277,2081,0.0
99.9956828753,25.6253028718,117.0,1000.0,-98.2802,1000.0,1000.0,2082,0.275059,94.9742,1.22749501365,95.0256768097,19.9292,101.671,25.4358974359,94.9818225987,4.0,268.866,95.1282,2082,0.0
99.9956828753,41.2221062152,168.0,1000.0,-98.0844,1000.0,1000.0,2083,0.142018,94.5849,1.60903855827,94.6313010061,31.1574,101.716,29.3714285714,94.576162613,3.0,268.894,94.764,2083,0.0
99.9956828753,24.2192979763,103.0,1000.0,-98.3327,1000.0,1000.0,2084,0.0894231,94.6155,1.36122796378,94.6505058157,22.8429,101.786,25.8823529412,94.6177376013,3.0,268.896,94.7799,2084,0.0
99.9956828753,21.3007021908,130.0,1000.0,-98.2934,1000.0,1000.0,2085,0.0326174,94.9278,1.26348872762,94.9578847097,22.0104,101.878,18.7719298246,94.9254687722,3.0,268.934,95.052,2085,0.0
