AverageAction,StdReturn,PolicyRegParamNorm,QFunRegParamNorm,MaxEsReturn,Iteration,AverageEsReturn,MinReturn,AverageAbsQ,AverageQLoss,Epoch,StdEsReturn,AverageAbsY,AverageReturn,AverageQ,AverageDiscountedReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,MaxReturn,AverageY
0.751638,291.451639695,141.115,326.704,522.777586469,1998,65.1287755304,209.576017678,436.018,1056.49,1998,122.152183007,435.596920298,575.317410457,435.382,198.427904748,12.3313991774,-449.741,3.49196065616,1458.91075509,435.387666841
0.739161,376.719515624,141.131,326.833,339.322556049,1999,71.0763749124,78.2927811837,435.32,1043.77,1999,89.4435062669,434.971569034,413.889533188,434.655,148.684642219,12.4332652523,-448.417,5.35099279414,2164.37251708,434.651635525
0.716396,351.514465899,141.129,326.927,306.108448486,2000,36.2579681726,175.52262775,435.767,1054.16,2000,68.5710385286,435.313605343,538.732033251,435.15,183.430471709,12.1066626572,-448.714,3.28103131542,2541.76601915,435.076479871
0.721779,692.779202805,141.191,326.973,269.677872207,2001,39.1827151174,184.189683465,433.713,1046.52,2001,53.0870683879,433.348018505,700.624962269,433.01,176.851736227,12.2876121741,-447.387,3.59030797769,2787.52987591,433.083275816
0.736722,46.7405613493,141.219,327.041,244.281538341,2002,34.1389389456,96.5765634076,435.073,1083.38,2002,51.9773312478,434.64344343,125.064515808,434.414,80.2252242761,12.2299757705,-448.887,3.59849754032,482.698110099,434.370202685
0.664194,237.466211773,141.239,327.09,157.790046258,2003,43.2764092571,159.576221316,434.934,1137.84,2003,47.0230815172,434.537831476,577.967609861,434.185,195.703332245,12.6595593562,-448.835,4.25508704613,1410.01481694,434.180317762
0.583141,321.888540815,141.286,327.178,327.317211011,2004,43.5889596486,128.460594456,435.014,1017.17,2004,65.4495318412,434.658686971,518.093597167,434.267,179.932771476,12.3461321716,-448.615,4.19062107306,2354.33822096,434.311254562
0.724351,354.076704442,141.255,327.256,548.950012546,2005,61.741033442,81.930606115,434.965,1012.45,2005,112.894421365,434.539154836,454.638216688,434.16,101.195857606,12.004847244,-448.393,4.51500857084,1524.2730383,434.163900199
0.754727,130.70764079,141.272,327.296,369.575629993,2006,47.6799169386,77.3877591281,434.234,1113.47,2006,72.5825707007,433.800962954,322.634872542,433.492,104.557186219,12.5952309616,-448.505,4.32394779749,626.06071297,433.485093976
0.737826,256.376541837,141.283,327.394,357.01539585,2007,34.6398048431,178.279197405,435.951,1048.04,2007,59.3545105382,435.502895491,401.401606546,435.234,89.1595615309,11.8713029857,-449.116,4.04206273408,1015.02325509,435.198073437
0.67918,195.091018054,141.297,327.443,168.171083767,2008,28.8075451658,105.18173444,436.342,975.096,2008,37.3678521985,435.922944797,215.515560362,435.68,91.3760085075,11.9055332755,-449.814,3.77629632632,891.034546631,435.686257522
0.772583,350.477386471,141.312,327.482,223.388880036,2009,28.859911125,35.8209485989,436.198,1047.89,2009,41.0895385412,435.805003799,703.004789196,435.497,100.127943063,12.1207620535,-450.602,4.03085976472,1184.56033691,435.483188644
0.691446,62.829962482,141.371,327.532,193.846565471,2010,44.9718875286,35.7539559406,436.901,993.216,2010,43.8522401554,436.485832323,44.9898543136,436.215,32.505008981,12.1274949929,-450.457,4.39473882405,739.094054133,436.195983423
0.798926,357.602941192,141.412,327.602,355.506183079,2011,62.2453757187,143.435993834,436.346,1095.66,2011,92.7370405069,436.059473475,586.676063055,435.586,101.796743843,12.2875461556,-449.207,4.3203047627,1403.67436583,435.641665754
0.791727,203.057348473,141.45,327.696,332.040892388,2012,82.9043404337,130.659172411,434.687,1036.92,2012,95.505969121,434.174351867,393.271623101,433.879,108.048352276,12.1452087741,-447.382,4.10450129547,974.537170996,433.855852607
0.770863,636.545497704,141.448,327.701,371.755699867,2013,47.8522095678,489.960690634,434.389,1084.78,2013,72.8204060976,433.910473773,1650.84182531,433.623,229.596729475,12.0535316274,-447.539,4.4857978121,2814.97251553,433.622050425
0.735813,216.669710959,141.48,327.752,546.077366632,2014,52.3262127356,237.633563042,433.25,967.031,2014,104.641957558,432.806887192,432.630870265,432.566,167.480749429,11.6646739414,-447.109,3.54653502746,1279.5049202,432.558932869
0.704578,512.53217579,141.54,327.816,495.158951864,2015,37.7255434724,261.696385898,434.207,1050.85,2015,88.4860793448,433.743466829,1105.63614991,433.521,197.947290838,12.0786535367,-447.653,3.87074812253,1959.22133464,433.512703693
0.691013,601.499982823,141.568,327.895,480.805971153,2016,44.8747411009,90.2502260292,434.672,998.739,2016,92.276778707,434.241068272,664.933127469,433.991,112.881699005,11.8574870501,-448.5,4.12648423725,1926.98536751,433.974961947
0.680526,225.136697358,141.625,327.981,273.153749368,2017,39.6662827007,112.776605607,434.313,1080.7,2017,64.5155701966,433.851369167,371.220572263,433.594,140.124009035,12.3420911957,-448.04,3.90657494446,1391.51095559,433.610055881
0.65085,794.007337646,141.678,328.072,313.580436529,2018,33.3163664162,247.662242188,433.935,1004.8,2018,59.3103743267,433.498163518,1000.87307522,433.217,177.501245458,11.8698612618,-447.412,3.29736692005,2751.46628644,433.221628841
0.744005,853.00198637,141.686,328.148,521.020173502,2019,60.8021428678,223.998110186,433.489,1028.76,2019,111.326067759,433.070898162,888.500733768,432.78,183.158801363,11.9497423417,-447.034,3.3199944961,2924.21700208,432.780271649
0.69867,84.1840372568,141.714,328.236,273.868796336,2020,36.9378196856,124.337188067,434.0,1061.15,2020,62.1416575482,433.48643029,226.628423016,433.267,91.4466901843,12.2662691174,-448.035,3.8556955496,610.984118908,433.225366345
0.564634,1.04311879482,141.739,328.372,104.222827161,2021,17.8990007918,28.0178004544,433.975,1188.54,2021,20.4753982635,433.584427726,29.4498424283,433.36,25.7417510898,12.4833096035,-448.584,3.35924304655,31.0634229402,433.332597305
0.71534,314.522796338,141.774,328.445,487.9546998,2022,72.6590185229,139.506006703,434.254,1024.78,2022,116.284736141,433.8149506,399.366495393,433.621,112.136840797,11.9702579871,-448.103,3.49239215361,1370.14848926,433.595809026
0.681328,500.803850348,141.768,328.501,385.006321031,2023,45.1476766421,200.522619525,434.884,1009.21,2023,85.4692939697,434.463115028,883.04554284,434.261,206.88812296,11.8055958047,-448.505,4.26109017062,2608.30095067,434.258747606
0.688785,590.550693699,141.823,328.568,245.692727001,2024,40.627073294,241.175451072,433.851,1106.17,2024,60.6993115269,433.429895664,836.944553122,433.142,187.156841826,12.2598795259,-447.434,3.58186990388,2257.01294348,433.142237641
0.685036,423.655710924,141.851,328.65,310.94902085,2025,34.5295402585,129.703145095,435.669,1021.5,2025,53.0250082815,435.273454209,654.704965476,435.037,112.339148501,11.6489222797,-449.495,3.52612378398,1477.45131142,435.018680869
0.614883,714.808803689,141.83,328.655,99.9435023578,2026,23.397883067,170.5016494,433.677,1003.21,2026,25.1055613847,433.176807922,894.637251521,432.878,167.056318041,12.3283190277,-447.881,3.31564629871,2238.77732274,432.926039944
0.675486,836.187562831,141.831,328.723,237.712888106,2027,49.2800969074,232.055519155,434.796,1108.42,2027,71.8035075633,434.373922478,1045.40772227,434.109,190.043903372,12.4339246911,-448.348,3.409534368,2362.48582718,434.124590738
0.612289,513.231520032,141.9,328.785,391.507917994,2028,48.7036047298,252.476353457,435.256,1010.69,2028,76.5461371552,434.725617402,905.420805084,434.503,176.320137776,12.1185528914,-449.107,3.58228516115,2412.89208552,434.493899251
0.633875,231.58163655,141.918,328.879,489.136902156,2029,81.4667191036,180.056595101,435.151,975.546,2029,128.954900943,434.708804686,484.307034428,434.406,176.936958416,11.8128765489,-448.379,3.40312505705,1065.92741902,434.399946732
0.638471,313.824309339,141.918,328.948,504.518765207,2030,49.9867820326,77.2522193414,435.503,1023.13,2030,105.375663397,435.168266171,506.294148327,434.859,167.724291764,12.023916302,-449.007,3.5651167527,1464.84705448,434.857300254
0.701641,472.93388262,141.936,329.084,531.67734752,2031,43.7068520838,797.161991736,436.625,1092.88,2031,93.5682498625,436.245319598,2093.56581596,435.891,212.858371812,12.3102308061,-450.39,3.8671496806,2481.03828237,435.889427702
0.691842,528.99503526,141.978,329.129,341.372572679,2032,27.8831055736,1003.00835902,435.565,1126.58,2032,61.2873276521,435.217206304,1670.96897373,434.917,216.905557942,12.4318605875,-450.003,3.13290566257,2606.47011758,434.966378761
0.747527,800.99736212,141.989,329.226,422.921222709,2033,48.3038730399,269.676144234,436.003,1058.96,2033,89.5167246709,435.639295878,1076.89762796,435.412,198.581247122,12.1716690626,-449.79,3.76608705013,2970.31608286,435.356321871
0.738679,624.057239891,142.03,329.307,435.522055687,2034,75.5076980575,282.292877011,435.552,1022.35,2034,109.464960358,435.158431034,1067.29720329,434.804,203.559414949,12.2513434853,-449.451,4.1365441558,2431.79573342,434.811405325
0.722184,576.320147883,142.087,329.357,531.753840654,2035,85.9172197102,794.816257896,436.663,1077.57,2035,143.70357598,436.250628017,1933.74803012,435.862,206.700175258,12.5282626968,-451.013,4.7603757491,2653.32929285,435.821943069
0.717932,687.967753288,142.155,329.443,588.158273762,2036,45.1323050151,213.101180247,437.929,999.332,2036,100.246996954,437.586659131,1393.69366976,437.27,205.576418613,12.3191151314,-451.254,4.10917348921,2522.92598016,437.281995464
0.770116,408.955890216,142.174,329.575,316.790839363,2037,34.393578822,217.419821223,437.371,1094.95,2037,58.2350700631,437.04860739,955.50707486,436.623,199.599399844,12.5896990451,-451.608,4.20792769515,1930.75024521,436.681576274
0.733751,186.889138355,142.143,329.628,449.663869951,2038,63.694590659,371.872881404,439.578,1050.64,2038,97.6390405067,439.143949399,603.185134204,438.842,199.170014525,12.1828548243,-452.833,4.06233404261,1127.08028476,438.793059853
0.820898,412.927619983,142.169,329.724,302.633884372,2039,42.9787996222,210.770553382,437.666,1050.96,2039,68.9112226683,437.339957439,644.919609554,437.035,193.923143158,12.1898528232,-451.011,3.95158331247,1762.00452621,437.021322852
0.747602,271.88690642,142.182,329.836,369.518863852,2040,46.1146530532,197.32118387,438.896,1137.13,2040,81.4591285859,438.563871435,550.012280954,438.213,191.707773882,12.4703596761,-452.089,3.84661777448,1850.60331855,438.26975583
0.699137,654.426875666,142.221,329.922,356.316643805,2041,45.2742003547,232.055495212,437.391,1104.19,2041,74.2837111247,437.027599665,1015.63090146,436.735,187.284642804,12.4818983942,-451.85,4.11076748775,2244.14745076,436.735172612
0.783386,261.734043563,142.199,330.022,310.183218493,2042,53.6168840869,171.749055981,438.704,1064.38,2042,78.0439890128,438.36973258,771.167117558,438.0,222.236065062,12.2356583879,-452.385,3.87009223025,1391.87685638,437.981652417
0.71543,337.924195014,142.243,330.089,480.470127718,2043,65.2734082901,179.548165624,439.159,1064.56,2043,113.186528145,438.827992508,543.341413421,438.506,89.2123458029,12.3640097686,-452.999,3.88981119034,1084.73944122,438.524232569
0.670173,334.120480052,142.255,330.228,141.457434199,2044,21.3678847462,259.649861338,438.293,1131.88,2044,27.5525995008,437.93725133,480.2443381,437.604,168.838454267,12.7310075162,-452.82,3.50962292662,2352.87070558,437.630769403
0.71483,214.648766065,142.319,330.217,309.663322908,2045,40.3511484083,193.608004619,440.492,1037.43,2045,76.5153030579,440.033862956,363.80593486,439.782,154.29250259,12.2117262535,-454.377,4.29035972382,1382.31692088,439.771981072
0.730379,293.140068395,142.375,330.283,261.605728392,2046,24.593671482,230.786773948,440.953,1059.16,2046,47.6643929153,440.511846657,693.482458761,440.226,91.6892800571,12.4702875712,-454.694,3.49908399675,1051.83753001,440.219850715
0.758796,251.671416853,142.418,330.37,443.747863981,2047,47.1375362768,235.254486409,440.13,1080.7,2047,98.5306399,439.767326594,416.468772824,439.421,168.404727652,12.532767682,-454.896,4.03723563181,1149.70716267,439.446181071
0.7373,287.296558797,142.438,330.421,279.606297141,2048,31.3435192595,218.601725859,439.123,1084.7,2048,51.5228581923,438.722312308,396.263345146,438.376,156.566958427,12.5726375483,-453.378,4.06062891358,1489.37598255,438.349459649
0.715823,373.747863878,142.493,330.469,476.204046618,2049,48.181567152,211.05020035,440.459,1130.87,2049,96.8480513197,440.14632375,657.238603135,439.78,193.296867152,12.7517015249,-454.682,3.8970338933,1564.80864594,439.791524992
0.722868,74.8260382355,142.527,330.578,605.526613751,2050,35.183720939,107.021094407,440.205,1047.78,2050,94.7154189303,439.798704865,175.355386553,439.422,82.9457472059,12.1315231669,-454.148,3.88487878816,610.841047946,439.444569467
0.717993,322.579341711,142.522,330.704,224.263931663,2051,27.4682300353,277.21189273,441.92,1020.27,2051,43.8602361858,441.537778919,671.320979932,441.194,202.476784891,12.1102058219,-456.202,3.74655935865,1350.75067841,441.173928964
0.719201,269.945627796,142.537,330.759,318.368404636,2052,52.2833726729,233.427530217,441.471,1069.99,2052,71.5182225306,441.043927657,512.043070094,440.684,188.166957823,12.3890167932,-455.92,4.19282479876,1253.64464694,440.681465337
0.706275,368.342402815,142.54,330.8,314.447955728,2053,47.0527557395,206.846501413,442.764,1083.81,2053,80.658169441,442.295766013,552.400687497,441.979,175.201613756,12.2640351002,-456.902,4.08494487514,1832.16512744,441.965974053
0.679178,247.103084692,142.54,330.846,385.011761481,2054,34.1422998205,258.481447322,442.972,1069.74,2054,72.3447788067,442.591012414,522.174085848,442.29,164.082005778,12.2480235394,-456.996,3.37074538574,1230.89124128,442.305835679
0.693147,84.3174330767,142.576,330.951,663.421278879,2055,62.6965576841,76.6062085494,443.075,1070.58,2055,130.863726247,442.701014215,135.124636437,442.434,68.6726345473,11.9697272887,-457.734,3.31582058863,466.065633203,442.427183844
0.504879,4.4748638444,142.565,330.971,470.107258345,2056,57.5088938887,957.37600101,443.952,1049.24,2056,99.2552418848,443.527308834,965.849920275,443.238,85.2881177165,12.1512583828,-456.651,3.64450164377,972.201227144,443.241198681
0.658158,101.905192531,142.598,331.071,564.321652114,2057,81.7017127322,258.241165888,443.513,1054.3,2057,147.123366924,443.060585372,382.886679579,442.765,168.993146471,12.0757615671,-456.896,3.42612156126,919.564943872,442.753989981
0.761918,162.806419127,142.637,331.14,477.394817018,2058,46.2354268703,71.6597848093,442.883,1140.9,2058,102.001940244,442.526833813,265.500254649,442.184,95.3863610076,12.3781764329,-457.007,3.50182914534,953.987815866,442.2101626
0.709237,49.111916625,142.639,331.237,594.599651014,2059,44.9875631667,146.837454423,442.849,969.201,2059,103.971007153,442.4740425,363.62050883,442.14,160.923755825,11.8361711351,-457.24,3.63869491226,529.891398854,442.161764382
0.641944,103.183744226,142.647,331.316,486.114360008,2060,42.4370130343,347.83390266,442.905,999.565,2060,89.1989652969,442.530614978,448.166265142,442.228,155.24298334,11.842887719,-457.367,4.07873874371,908.982659059,442.245639115
0.536973,32.2515197038,142.632,331.461,821.172593687,2061,64.2693807452,357.662785326,442.71,1061.79,2061,159.420508598,442.280344816,433.47353736,441.94,122.189517642,12.4958576795,-457.502,4.3580754406,513.012689673,441.896986832
0.600087,190.792961719,142.634,331.529,431.152463065,2062,56.4041302411,347.587159911,444.975,1117.53,2062,92.7717294583,444.647600024,527.155511166,444.286,161.193643542,12.3619975967,-459.183,3.72101469468,1420.52040172,444.309088445
0.608981,87.47348353,142.679,331.608,416.005334993,2063,75.6787135237,352.2863832,445.31,1065.84,2063,126.340546318,444.916664326,501.721561908,444.602,134.957054603,12.3630967911,-459.745,3.72899976088,816.560955375,444.622811349
0.745003,155.675155263,142.727,331.695,383.862531096,2064,27.3908272158,247.618309997,445.849,1091.89,2064,60.6375873608,445.41566699,324.650724383,445.129,154.008645759,12.4087049761,-459.908,3.40932502814,1115.70117952,445.133990194
0.735724,338.309955023,142.748,331.736,213.038628674,2065,40.6300825784,188.775083425,444.713,1108.2,2065,52.3386591146,444.262939166,464.720325742,443.916,163.891049526,12.4036345157,-458.994,3.93305858698,1697.46061258,443.93145223
0.722523,520.720655909,142.759,331.824,717.352467101,2066,63.7211556074,193.310470753,443.752,1091.49,2066,137.910549455,443.311901022,859.112644,442.983,189.926248254,12.4197621172,-458.977,3.69823046709,2368.40896189,442.954187342
0.745963,766.622709792,142.822,331.905,543.321250591,2067,63.0996136527,249.314074912,446.622,1147.1,2067,119.19182152,446.228880068,1322.33672149,445.888,205.439095389,12.6359145803,-460.326,3.65152678536,2734.26168504,445.883665014
