MaxEsReturn,Iteration,AverageAction,MinEsReturn,QFunRegParamNorm,AverageEsReturn,StdReturn,Epoch,AverageAbsQ,AveragePolicySurr,AverageAbsQYDiff,AverageAbsY,AverageQ,AverageDiscountedReturn,AverageY,PolicyRegParamNorm,MaxReturn,AverageReturn,StdEsReturn,MinReturn,AverageQLoss
3272.00204729,915,0.985218,3272.00204729,190.321,3272.00204729,1436.6157083,915,461.063,-463.081,3.44136073317,461.072527662,461.063,364.504832703,461.072453507,130.415,5026.31385357,3800.0817131,0.0,822.394460101,233.712
3285.00511109,916,0.980852,3285.00511109,190.424,3285.00511109,1744.60116724,916,459.444,-461.47,3.54664932448,459.449151078,459.444,407.638168686,459.449061605,130.453,5474.51440953,4375.14125224,0.0,547.841980154,271.843
3317.62118685,917,0.979825,3317.62118685,190.517,3317.62118685,87.2025049575,917,460.5,-462.597,3.30436330384,460.516870331,460.5,381.695052175,460.516811928,130.517,4929.5555828,4812.94383768,0.0,4626.18210355,217.037
3017.89372648,918,0.975231,3017.89372648,190.6,3017.89372648,692.276311403,918,460.349,-462.414,3.46834677036,460.353500988,460.349,384.750524692,460.353483365,130.62,4964.00097941,4588.84894593,0.0,2522.2658283,254.071
3333.38981053,919,0.977074,3333.38981053,190.684,3333.38981053,138.73154284,919,460.618,-462.635,3.07275420621,460.623405337,460.618,404.000074151,460.623360094,130.72,5283.8569877,5078.59550215,0.0,4833.81528137,170.495
3244.39854499,920,0.985596,3244.39854499,190.742,3244.39854499,2039.72117383,920,460.915,-462.964,3.44771001505,460.934682021,460.915,390.137114984,460.934559051,130.744,5554.90657402,3467.73278578,0.0,114.330949589,233.712
3440.44096202,921,0.980735,3440.44096202,190.833,3440.44096202,117.921354561,921,460.929,-462.986,3.24414541242,460.937532342,460.929,398.812364857,460.937463343,130.807,5239.17371305,4979.95536941,0.0,4832.71706226,209.371
3173.23258192,922,0.977193,3173.23258192,190.924,3173.23258192,150.748304716,922,459.926,-462.023,3.44962018136,459.930505253,459.926,402.506902694,459.930431972,130.86,5178.91388546,4937.75022542,0.0,4674.73025398,255.041
3332.23594987,923,0.977213,3332.23594987,191.004,3332.23594987,359.622726964,923,460.463,-462.559,3.31040955644,460.476825169,460.463,428.344078513,460.47680173,130.979,5423.29691928,5193.35260457,0.0,4158.11606833,216.745
3069.94336344,924,0.97641,3069.94336344,191.093,3069.94336344,144.251942419,924,460.423,-462.513,3.48416216788,460.43336221,460.423,395.189122363,460.433176968,131.076,5121.67654356,4838.97559806,0.0,4550.61540339,277.348
3414.37963965,925,0.977847,3414.37963965,191.195,3414.37963965,134.879176331,925,460.412,-462.47,3.22630838029,460.413408801,460.412,354.783247184,460.41336397,131.197,4589.95060302,4384.90546059,0.0,4130.36528108,201.244
3237.77475574,926,0.979002,3237.77475574,191.27,3237.77475574,163.435241027,926,460.703,-462.824,3.48414590287,460.724613777,460.703,381.517061631,460.724534169,131.252,5255.02006272,4946.29510743,0.0,4737.91933461,261.789
3235.98850648,927,0.978419,3235.98850648,191.349,3235.98850648,901.589303484,927,460.612,-462.633,3.19139487886,460.623920469,460.612,380.5359963,460.623835412,131.247,4824.68312141,4377.31796025,0.0,1688.47681645,205.709
3340.47572717,928,0.979205,3340.47572717,191.464,3340.47572717,128.701141274,928,461.153,-463.175,3.40689468674,461.157876939,461.153,376.965931024,461.157812534,131.25,4962.6775415,4721.65309712,0.0,4473.48141257,241.913
3344.39088527,929,0.983547,3344.39088527,191.584,3344.39088527,227.350857365,929,460.705,-462.787,3.31706695856,460.698563506,460.705,387.081667401,460.698479653,131.325,5192.399071,4773.48881794,0.0,4362.28831171,224.878
3394.21854689,930,0.980865,3394.21854689,191.759,3394.21854689,381.957946507,930,460.791,-462.81,3.58652068703,460.813352464,460.791,351.016649078,460.81325731,131.375,4911.90334463,4487.48995769,0.0,3414.87284501,278.957
3233.40989824,931,0.986572,3233.40989824,191.897,3233.40989824,853.271489334,931,460.946,-462.999,3.54661873868,460.956486156,460.946,334.746827553,460.956412294,131.468,4275.71046346,3407.30116209,0.0,1379.80644342,256.908
3312.43897708,932,0.986509,3312.43897708,192.032,3312.43897708,1622.03524506,932,461.068,-463.175,3.25980035355,461.077585768,461.068,315.562521208,461.077526546,131.515,4604.70485075,3161.24485136,0.0,639.85212353,226.254
3487.68843885,933,0.981785,3487.68843885,192.153,3487.68843885,1237.72159033,933,460.638,-462.714,3.39475723184,460.649859014,460.638,363.006908859,460.649794944,131.612,4838.02113414,4233.06306469,0.0,529.373424847,244.311
3158.19997772,934,0.97757,3158.19997772,192.243,3158.19997772,326.600651915,934,460.998,-463.04,3.40158681377,461.003834809,460.998,364.63746246,461.003756507,131.702,4934.66090798,4577.3516757,0.0,3668.95389614,244.823
3514.09975101,935,0.983025,3514.09975101,192.354,3514.09975101,193.100196098,935,460.43,-462.412,3.45923887453,460.444777897,460.43,367.163629312,460.444695738,131.702,5079.07259502,4790.4221247,0.0,4414.47319802,252.803
3332.79713685,936,0.984556,3332.79713685,192.46,3332.79713685,1650.88246576,936,460.727,-462.632,3.3139425929,460.729683658,460.724,353.2054779,460.729631062,131.755,4953.29258297,3570.53565492,0.0,619.114932874,217.07
3205.54585928,937,0.980683,3205.54585928,192.548,3205.54585928,785.858413411,937,460.516,-462.438,3.12026731908,460.526084774,460.516,361.782573614,460.52600938,131.849,4940.07389519,4381.32349673,0.0,2108.09049744,195.353
3309.32903367,938,0.980533,3309.32903367,192.626,3309.32903367,122.23220697,938,460.496,-462.483,3.55327206251,460.505234269,460.496,417.642187288,460.505111384,131.914,5597.74735581,5371.90873345,0.0,5139.88712889,257.462
3217.09244136,939,0.977948,3217.09244136,192.74,3217.09244136,107.543459206,939,460.469,-462.446,3.56443761066,460.477632337,460.468,384.281277045,460.477502672,131.958,5068.5643688,4865.70566984,0.0,4740.53152843,274.321
3282.53407548,940,0.981813,3282.53407548,192.868,3282.53407548,1539.38913834,940,460.483,-462.42,3.41448947364,460.485566354,460.483,332.887893214,460.48554998,131.935,4866.54252465,3622.37770837,0.0,363.310249135,237.192
3450.48725831,941,0.977302,3450.48725831,192.95,3450.48725831,431.983190521,941,460.504,-462.468,3.26539202548,460.513094608,460.504,356.356949306,460.512993131,131.901,4902.7845079,4488.58802286,0.0,3634.75443422,207.0
1363.13238261,942,0.98648,1363.13238261,193.072,1363.13238261,1124.96386963,942,459.425,-461.422,3.47473695635,459.436621332,459.425,359.096103331,459.436515085,132.021,4767.40625636,3984.37848371,0.0,976.397865364,243.618
3447.66577982,943,0.983436,3447.66577982,193.121,3447.66577982,1140.34916446,943,459.802,-461.791,3.40535275173,459.814997252,459.802,380.593330543,459.814924497,132.084,5121.11672085,4463.37599234,0.0,1190.09905892,225.469
3575.78897958,944,0.980989,3575.78897958,193.171,3575.78897958,95.6248612003,944,459.952,-461.98,3.40415857813,459.962920808,459.952,387.737553446,459.962907019,132.101,4933.74174971,4752.84488251,0.0,4639.86113177,231.931
3571.50373899,945,0.985955,3571.50373899,193.265,3571.50373899,84.9747642242,945,459.888,-461.946,3.67400015732,459.901865861,459.888,380.333961705,459.901684292,132.217,4865.04409646,4728.84653465,0.0,4631.07175424,297.232
3043.33730932,946,0.980759,3043.33730932,193.408,3043.33730932,131.314065353,946,460.497,-462.399,3.43190085087,460.501332089,460.497,394.763994796,460.501251174,132.29,5101.34864416,4891.91493901,0.0,4664.11918619,238.683
3154.22501466,947,0.978249,3154.22501466,193.517,3154.22501466,104.929259244,947,459.979,-462.022,3.40609944807,460.003214907,459.979,375.665338444,460.003154748,132.367,4825.06657565,4621.30689124,0.0,4514.12160415,234.982
3449.4578848,948,0.991652,3449.4578848,193.626,3449.4578848,1844.60654758,948,460.011,-462.006,3.29648008159,460.005884764,460.011,355.296321776,460.005831131,132.477,4866.69432716,2495.38739297,0.0,540.477520931,195.816
3725.29382369,949,0.982046,3725.29382369,193.759,3725.29382369,62.8202044562,949,459.434,-461.395,3.45051145284,459.443683852,459.434,421.803458278,459.443642908,132.514,5395.89479134,5270.84435775,0.0,5188.27080102,242.296
3423.52333876,950,0.986902,3423.52333876,193.796,3423.52333876,1579.87761944,950,460.076,-462.105,3.27941213888,460.08526532,460.076,390.332207106,460.085161206,132.566,5034.43992268,3742.78706926,0.0,613.727595716,206.32
3481.70875683,951,0.982887,3481.70875683,193.865,3481.70875683,174.143524954,951,459.578,-461.654,3.26142425368,459.592390991,459.578,398.424882893,459.592250767,132.608,5235.48254298,5008.05328798,0.0,4717.29775248,207.835
3238.81207232,952,0.982616,3238.81207232,194.008,3238.81207232,604.501557011,952,460.113,-462.205,3.30306833863,460.120997433,460.113,420.922307786,460.12087501,132.722,5560.44773313,5144.17003049,0.0,3370.96720242,216.002
3694.14102541,953,0.981824,3694.14102541,194.05,3694.14102541,1779.62752228,953,459.859,-461.943,3.08659536749,459.866998785,459.859,351.04721253,459.866970699,132.713,5113.37693436,3665.03850775,0.0,231.005523512,167.039
3487.95743041,954,0.978133,3487.95743041,194.152,3487.95743041,114.379078788,954,459.756,-461.72,3.60722986046,459.767738333,459.756,391.392337178,459.767528483,132.772,5048.92420619,4834.41547016,0.0,4623.87287712,270.629
3393.96588604,955,0.980067,3393.96588604,194.304,3393.96588604,139.546032315,955,459.595,-461.662,3.58786840547,459.608539489,459.595,424.97064235,459.608454641,132.85,5473.84422492,5268.7942163,0.0,4964.83990921,281.38
3303.43256641,956,0.986383,3303.43256641,194.447,3303.43256641,1414.80977016,956,459.932,-461.997,3.48375474386,459.945046519,459.932,398.435410557,459.945014426,132.916,5133.63301965,3339.79744805,0.0,595.13858573,259.78
3596.11695958,957,0.982756,3596.11695958,194.6,3596.11695958,1241.05933771,957,460.177,-462.185,3.2973546335,460.182134736,460.177,384.496082581,460.182090905,133.022,5041.77972085,4138.28159925,0.0,1487.26624882,225.28
3414.36270064,958,0.983715,3414.36270064,194.719,3414.36270064,1200.58805899,958,459.99,-462.094,3.51080175649,459.99909553,459.99,350.816220164,459.999014397,133.126,4801.44272498,3879.03966122,0.0,553.571008872,268.962
3294.90734023,959,0.983817,3294.90734023,194.799,3294.90734023,1424.17424147,959,460.122,-462.229,3.3947716744,460.13858777,460.122,416.167150134,460.138569096,133.176,5375.7041022,4404.83386296,0.0,835.378544687,230.53
3009.34827632,960,0.981312,3009.34827632,194.879,3009.34827632,1072.4688883,960,460.316,-462.404,3.20710872726,460.31025521,460.316,427.171414287,460.310249892,133.194,5781.35242581,4879.42850713,0.0,1746.04600278,190.295
3086.58768278,961,0.980652,3086.58768278,194.966,3086.58768278,1678.43104234,961,460.666,-462.817,3.49581172675,460.678498727,460.666,387.890584147,460.678443704,133.213,5242.83400979,4081.95746767,0.0,733.84464235,243.15
3648.99561018,962,0.978672,3648.99561018,195.057,3648.99561018,1703.59414071,962,459.946,-462.118,3.35889929397,459.957372881,459.946,411.978401567,459.957326415,133.295,5379.22108072,3932.02668958,0.0,617.839273778,238.541
3435.78941931,963,0.978109,3435.78941931,195.161,3435.78941931,980.611762112,963,460.423,-462.542,3.46788048247,460.426048305,460.423,405.655315327,460.425881489,133.386,5385.8402063,4554.38638485,0.0,2703.71474677,267.289
3592.03900902,964,0.987539,3592.03900902,195.31,3592.03900902,1719.74582003,964,460.223,-462.349,3.61948049268,460.239247061,460.223,348.234098215,460.239096549,133.355,4965.18324012,3240.94301914,0.0,482.706461433,290.538
3552.03358982,965,0.983685,3552.03358982,195.408,3552.03358982,77.6032408402,965,461.345,-463.425,3.35466353614,461.360334524,461.345,386.960421257,461.360229671,133.388,4974.4282606,4834.8003049,0.0,4720.34744184,228.949
3479.87633394,966,0.984318,3479.87633394,195.517,3479.87633394,1719.74503773,966,460.714,-462.772,3.17321943366,460.712942363,460.714,359.162693239,460.712872498,133.43,5004.60747393,3331.5428733,0.0,851.420236861,188.993
3252.40940951,967,0.981255,3252.40940951,195.607,3252.40940951,1711.00079331,967,460.266,-462.209,3.4115548146,460.275660707,460.266,385.007888939,460.275587535,133.542,5156.17902071,3716.66347938,0.0,1183.8503868,234.1
3347.07640017,968,0.97657,3347.07640017,195.732,3347.07640017,664.319935767,968,461.565,-463.613,3.44092207383,461.579301432,461.565,413.78713114,461.57929834,133.627,5207.71642935,4822.5214044,0.0,2856.6657865,251.384
3493.63418039,969,0.981908,3493.63418039,195.813,3493.63418039,1679.03337524,969,461.591,-463.702,3.3486373953,461.597496085,461.591,392.573204295,461.597437446,133.72,5256.65997854,3939.21934905,0.0,617.222568104,226.304
3303.30447853,970,0.980515,3303.30447853,195.994,3303.30447853,1523.29202097,970,461.138,-463.221,3.54513815488,461.141547782,461.138,383.359896632,461.141503825,133.871,5140.17956043,3897.86702565,0.0,1434.46801769,279.311
3480.06792471,971,0.989383,3480.06792471,196.063,3480.06792471,1249.55655825,971,461.091,-463.169,3.29429384444,461.10691056,461.091,347.535936408,461.106827446,133.852,4782.78577057,2365.06234319,0.0,632.55765434,233.313
3410.76940717,972,0.978271,3410.76940717,196.11,3410.76940717,943.769813962,972,460.592,-462.705,3.34640562581,460.600625893,460.592,374.531712682,460.600586314,133.975,4754.61389348,3995.52073599,0.0,2464.54793944,227.05
3513.46542371,973,0.975322,3513.46542371,196.25,3513.46542371,918.027855743,973,461.293,-463.347,3.8212035434,461.310341492,461.293,388.676696656,461.310262399,133.994,5145.02933898,4243.05624979,0.0,2540.63858269,328.608
3037.64215725,974,0.979311,3037.64215725,196.351,3037.64215725,597.222906159,974,460.579,-462.641,3.46087796841,460.574866082,460.579,368.594441769,460.574747521,134.158,5141.73455932,4537.67575742,0.0,3042.48291792,252.4
3443.24816749,975,0.977384,3443.24816749,196.488,3443.24816749,102.32664847,975,461.17,-463.209,3.60969836744,461.189218847,461.17,403.86568931,461.189180616,134.2,5328.00737685,5163.49766628,0.0,4948.31849857,282.09
3508.9494493,976,0.992104,3508.9494493,196.557,3508.9494493,906.77820696,976,460.934,-462.987,3.18188903267,460.943957105,460.934,364.674379634,460.943826802,134.209,3894.32676864,1837.70359305,0.0,747.523327433,183.061
3372.30298822,977,0.972427,3372.30298822,196.649,3372.30298822,130.730261885,977,460.968,-462.966,3.28421866134,460.973328483,460.968,415.93093691,460.973303419,134.322,5495.09698942,5213.03698694,0.0,5057.91377342,202.589
3488.88749979,978,0.975839,3488.88749979,196.784,3488.88749979,717.897774411,978,460.424,-462.347,3.52317434571,460.434324046,460.424,421.932323916,460.434240177,134.398,5360.5055252,4885.39351957,0.0,2807.77770363,259.183
3401.81970323,979,0.98283,3401.81970323,196.792,3401.81970323,1606.1868664,979,461.046,-462.972,3.22052965623,461.052254731,461.046,375.745420618,461.052184009,134.501,5294.2870509,3590.19647222,0.0,969.984905117,191.322
3764.95805412,980,0.979948,3764.95805412,196.857,3764.95805412,792.588955075,980,460.824,-462.849,3.05408047193,460.830066603,460.824,419.854997394,460.829965578,134.513,5385.43769714,4903.68455848,0.0,2647.77559312,162.72
3521.79770578,981,0.979134,3521.79770578,196.981,3521.79770578,1080.86362283,981,462.109,-464.093,3.39874134375,462.119279349,462.109,385.974878461,462.119262269,134.574,4929.40794783,4038.63205657,0.0,1776.2136669,227.754
3339.52826958,982,0.981244,3339.52826958,197.103,3339.52826958,217.337220051,982,460.895,-462.857,3.2652201439,460.905990818,460.895,404.422535863,460.905959457,134.644,5298.38742125,4990.49528467,0.0,4583.5228078,206.334
3465.48943299,983,0.973688,3465.48943299,197.199,3465.48943299,86.6006970744,983,460.87,-462.836,3.46975338429,460.877975207,460.87,409.745821734,460.877973424,134.675,5129.17995092,4982.15529949,0.0,4822.71143871,237.279
3298.73533815,984,0.974642,3298.73533815,197.333,3298.73533815,805.94378665,984,460.821,-462.831,3.57269685445,460.829103066,460.821,380.812321456,460.828936466,134.749,4902.54967979,4384.99779804,0.0,2215.74243714,268.549
3457.54775428,985,0.983378,3457.54775428,197.431,3457.54775428,1116.7629559,985,460.771,-462.77,3.48769079174,460.785895846,460.771,372.926025307,460.785831463,134.764,4888.45525691,3889.53829247,0.0,1295.75615224,246.729
3542.20493748,986,0.981083,3542.20493748,197.51,3542.20493748,1691.9826049,986,461.004,-463.01,3.25279434164,461.015148731,461.004,351.347071501,461.015127699,134.834,4993.37584075,3547.95588859,0.0,739.323732946,183.429
3552.00406508,987,0.978413,3552.00406508,197.555,3552.00406508,102.774943579,987,460.778,-462.841,3.45027720603,460.782879141,460.778,385.759176643,460.78281257,134.877,5105.5245023,4951.35427752,0.0,4803.20713657,233.287
3636.78181412,988,0.983044,3636.78181412,197.673,3636.78181412,1221.1410781,988,460.924,-462.928,3.22791209008,460.923422341,460.924,391.379855835,460.923373935,134.948,5345.37145976,4501.36400711,0.0,1509.60187016,191.566
3097.78840481,989,0.980744,3097.78840481,197.798,3097.78840481,1218.4785798,989,461.355,-463.373,3.45462979986,461.370292123,461.355,395.731172778,461.370163002,135.027,5142.94830861,4600.55736639,0.0,954.753759662,241.379
3519.39796269,990,0.979961,3519.39796269,197.931,3519.39796269,101.587163991,990,461.227,-463.261,3.55753171446,461.245322125,461.227,397.760008317,461.245219348,135.08,5083.55989313,4955.17467936,0.0,4818.85288498,250.977
3416.53406564,991,0.983719,3416.53406564,198.038,3416.53406564,1651.9569946,991,461.233,-463.218,3.59586007265,461.233995543,461.233,392.480950039,461.233990267,135.16,5246.12193538,3710.4811905,0.0,407.844744902,269.886
3394.5395762,992,0.979903,3394.5395762,198.096,3394.5395762,1079.68850517,992,461.211,-463.249,3.35314241315,461.225071348,461.211,417.681886135,461.225021729,135.25,5416.03977334,4512.70982209,0.0,2078.26029651,221.434
