AveragePolicySurr,StdReturn,Iteration,MaxReturn,AverageY,MaxEsReturn,AverageAction,AverageAbsY,Epoch,PolicyRegParamNorm,MinEsReturn,AverageReturn,AverageEsReturn,AverageDiscountedReturn,MinReturn,StdEsReturn,AverageAbsQ,AverageQ,QFunRegParamNorm,AverageAbsQYDiff,AverageQLoss
-35.1829,0.0,1672,1000.0,32.3571140825,52.0,0.348598,32.3630879331,1672,119.953,3.0,1000.0,10.2989690722,99.9956828753,1000.0,9.20014001289,32.4394,32.3541,205.226,0.56757377528,4.51462
-35.1201,0.0,1673,1000.0,32.2667092046,50.0,0.283215,32.2735518393,1673,119.956,2.0,1000.0,11.6744186047,99.9956828753,1000.0,9.89531467761,32.3548,32.2658,205.267,0.542258742025,4.21773
-35.1064,0.0,1674,1000.0,32.2380163638,41.0,0.319125,32.2438604272,1674,120.003,3.0,1000.0,9.53333333333,99.9956828753,1000.0,8.7885928953,32.319,32.239,205.327,0.55561595489,4.4719
-35.191,0.0,1675,1000.0,32.463635345,41.0,0.405749,32.4676043943,1675,120.01,2.0,1000.0,10.7419354839,99.9956828753,1000.0,8.48769283064,32.5481,32.4641,205.455,0.548845930308,4.1448
-35.0069,0.0,1676,1000.0,32.2564072518,86.0,0.337884,32.2645924432,1676,120.019,3.0,1000.0,9.33018867925,99.9956828753,1000.0,10.7525527448,32.3528,32.2561,205.586,0.582240543091,4.55563
-35.1683,0.0,1677,1000.0,32.3761041533,49.0,0.341959,32.3823869456,1677,120.036,3.0,1000.0,10.2653061224,99.9956828753,1000.0,8.02489877921,32.4725,32.3718,205.618,0.565174204942,4.40215
-35.0273,0.0,1678,1000.0,32.1976955583,53.0,0.484362,32.2035010426,1678,120.067,3.0,1000.0,8.65517241379,99.9956828753,1000.0,7.91888124312,32.2867,32.1968,205.686,0.554687289399,4.28927
-35.0188,0.0,1679,1000.0,32.1997499988,77.0,0.390568,32.2074541919,1679,120.068,3.0,1000.0,8.95495495495,99.9956828753,1000.0,10.27231685,32.299,32.2009,205.748,0.553298328211,4.06211
-35.0035,0.0,1680,1000.0,32.2483362721,58.0,0.305529,32.254195434,1680,120.1,3.0,1000.0,11.1666666667,99.9956828753,1000.0,10.1327302452,32.3361,32.2464,205.84,0.544237449254,4.36862
-34.9565,0.0,1681,1000.0,32.1726757646,54.0,0.399088,32.1794894898,1681,120.088,3.0,1000.0,10.1428571429,99.9956828753,1000.0,10.8392710049,32.2623,32.1737,205.825,0.559718435027,4.30632
-34.838,0.0,1682,1000.0,32.1020744813,50.0,0.421502,32.1081172726,1682,120.068,3.0,1000.0,10.0,99.9956828753,1000.0,10.2635276587,32.2041,32.1008,205.967,0.608009452199,5.23783
-34.8058,0.0,1683,1000.0,32.1011396575,65.0,0.324712,32.1055172262,1683,120.095,3.0,1000.0,10.9673913043,99.9956828753,1000.0,12.9459168374,32.1825,32.1019,206.008,0.532323113199,3.99321
-34.5794,0.0,1684,1000.0,31.8638848099,102.0,0.369424,31.8704877439,1684,120.107,2.0,1000.0,8.69565217391,99.9956828753,1000.0,13.3058822645,31.9594,31.8638,206.035,0.549131524857,4.09605
-34.4161,0.0,1685,1000.0,31.7830653259,81.0,0.526483,31.7896688126,1685,120.176,2.0,1000.0,16.9491525424,99.9956828753,1000.0,19.1713272211,31.8779,31.7856,206.132,0.566125178242,4.77908
-34.2249,0.0,1686,1000.0,31.5331931307,161.0,0.43666,31.5384237145,1686,120.195,2.0,1000.0,28.6176470588,99.9956828753,1000.0,34.5296247112,31.6188,31.528,206.195,0.574586978841,4.62838
-34.2569,0.0,1687,1000.0,31.5952351044,146.0,0.538403,31.6002413291,1687,120.223,5.0,1000.0,47.2380952381,99.9956828753,1000.0,37.7610340379,31.6803,31.5978,206.29,0.506061927214,3.53676
-34.1116,0.0,1688,1000.0,31.5921435892,81.0,0.534372,31.5967064738,1688,120.276,3.0,1000.0,31.5806451613,99.9956828753,1000.0,25.2021174143,31.6716,31.5935,206.402,0.530760218373,4.17101
-34.0896,0.0,1689,1000.0,31.4888346259,162.0,0.338869,31.4906615006,1689,120.294,3.0,1000.0,28.8,99.9956828753,1000.0,30.4300603257,31.5734,31.4851,206.488,0.533864903632,3.88891
-34.0398,0.0,1690,1000.0,31.4449785145,91.0,0.473344,31.4480174701,1690,120.272,3.0,1000.0,19.4509803922,99.9956828753,1000.0,19.1856908745,31.5324,31.4473,206.535,0.54344495833,4.33879
-33.7731,0.0,1691,1000.0,31.2237461905,158.0,0.377565,31.2269870554,1691,120.305,3.0,1000.0,24.7857142857,99.9956828753,1000.0,30.0994666258,31.3109,31.2253,206.586,0.546011343791,4.44022
-33.7214,0.0,1692,1000.0,31.0383341123,117.0,0.55149,31.0437849926,1692,120.342,3.0,1000.0,31.7419354839,99.9956828753,1000.0,30.1672410897,31.1212,31.0382,206.639,0.538879868623,4.22668
-33.6852,0.0,1693,1000.0,31.08137008,75.0,0.3581,31.0846166976,1693,120.338,3.0,1000.0,13.6575342466,99.9956828753,1000.0,15.623322203,31.1704,31.0844,206.763,0.533684190748,4.15827
-33.628,195.480661163,1694,920.0,31.0655603886,137.0,0.379921,31.0699080353,1694,120.349,3.0,335.666666667,15.0588235294,90.5921630167,105.0,21.2304459188,31.157,31.066,206.795,0.564309242573,4.59374
-33.5303,0.0,1695,1000.0,30.8648153667,116.0,0.414927,30.869792634,1695,120.366,3.0,1000.0,11.8313253012,99.9956828753,1000.0,15.9960983775,30.9466,30.864,206.894,0.529694654847,3.94637
-33.493,0.0,1696,1000.0,30.9028679181,78.0,0.485309,30.9060504141,1696,120.41,3.0,1000.0,12.8860759494,99.9956828753,1000.0,14.0334025952,30.979,30.9045,206.951,0.530018202826,4.07191
-33.5529,0.0,1697,1000.0,30.8935601509,62.0,0.393845,30.8983754517,1697,120.401,3.0,1000.0,8.048,99.9956828753,1000.0,7.71269706393,30.9819,30.8938,207.033,0.508932028017,3.61325
-33.5984,336.224240346,1698,1000.0,30.9445655554,66.0,0.351584,30.9497137403,1698,120.398,2.0,762.214285714,13.4054054054,96.6828821835,142.0,12.162102102,31.0327,30.9454,207.053,0.519075279207,3.72632
-33.5778,0.0,1699,1000.0,30.8395657017,65.0,0.474821,30.8445075784,1699,120.363,3.0,1000.0,9.61904761905,99.9956828753,1000.0,9.43688906809,30.9189,30.8403,207.057,0.548737344639,3.92489
-33.7354,1.90750366212,1700,62.0,30.940917642,62.0,0.424208,30.9448557057,1700,120.439,3.0,55.0989010989,11.2954545455,42.5111989045,53.0,10.1881828727,31.0271,30.938,207.107,0.547345245642,4.05189
-33.709,0.0,1701,1000.0,30.9698533602,69.0,0.470906,30.9740499123,1701,120.465,3.0,1000.0,11.7209302326,99.9956828753,1000.0,11.9413792616,31.0512,30.9717,207.156,0.52785513603,4.01238
-33.8139,0.0,1702,1000.0,31.1863146455,45.0,0.427155,31.1897175035,1702,120.534,2.0,1000.0,11.4942528736,99.9956828753,1000.0,10.1016370168,31.2739,31.1873,207.251,0.523539837751,3.91033
-33.8105,0.0,1703,1000.0,31.070472165,149.0,0.386324,31.0730227463,1703,120.548,2.0,1000.0,15.453125,99.9956828753,1000.0,23.6570085331,31.1624,31.0694,207.258,0.561002476761,4.01088
-33.973,0.0,1704,1000.0,31.2530930178,41.0,0.269844,31.2548033465,1704,120.526,3.0,1000.0,8.42735042735,99.9956828753,1000.0,8.11910929319,31.3313,31.2536,207.31,0.530253891542,4.13459
-34.0647,0.0,1705,1000.0,31.2543241254,62.0,0.383644,31.2570184084,1705,120.499,3.0,1000.0,11.0543478261,99.9956828753,1000.0,12.0401178407,31.3369,31.253,207.349,0.55147459948,4.19903
-34.2052,159.263802158,1706,1000.0,31.4391632199,42.0,0.319713,31.4417390884,1706,120.471,3.0,949.636363636,8.21008403361,99.893296408,446.0,7.16653514911,31.5108,31.4394,207.4,0.511688667875,3.65093
-34.3755,48.1689260273,1707,329.0,31.5702545463,75.0,0.368766,31.5733515737,1707,120.486,3.0,135.432432432,10.31,71.9754885246,80.0,11.6376071424,31.6513,31.5664,207.451,0.543671379253,3.91988
-34.4446,0.0,1708,1000.0,31.7074457921,72.0,0.40283,31.7119134892,1708,120.458,2.0,1000.0,12.7564102564,99.9956828753,1000.0,12.0119448002,31.7929,31.7054,207.512,0.58155096314,4.56882
-34.6058,0.0,1709,1000.0,31.7472804664,88.0,0.386,31.7519726836,1709,120.472,3.0,1000.0,12.8717948718,99.9956828753,1000.0,13.1005568235,31.8349,31.7487,207.476,0.5591524681,4.10063
-34.7666,0.0,1710,1000.0,31.8265019981,131.0,0.363252,31.8292124246,1710,120.439,3.0,1000.0,15.3846153846,99.9956828753,1000.0,20.6685880636,31.9144,31.8256,207.496,0.560034424476,4.17867
-34.8613,0.0,1711,1000.0,31.9823560331,37.0,0.335211,31.9867423263,1711,120.451,3.0,1000.0,10.0,99.9956828753,1000.0,8.37854402626,32.0692,31.9812,207.56,0.551900797191,4.18537
-35.0142,0.0,1712,1000.0,32.206653647,64.0,0.410488,32.2103515406,1712,120.488,3.0,1000.0,10.0202020202,99.9956828753,1000.0,10.5953866442,32.3005,32.204,207.654,0.606837468157,4.57258
-35.187,0.0,1713,1000.0,32.2620060773,58.0,0.445095,32.2661016361,1713,120.474,3.0,1000.0,9.7572815534,99.9956828753,1000.0,9.6587060375,32.3587,32.2601,207.724,0.61572504402,4.98317
-35.2684,0.0,1714,1000.0,32.4136814713,87.0,0.355826,32.4202158549,1714,120.492,3.0,1000.0,11.0674157303,99.9956828753,1000.0,12.4076795292,32.5112,32.414,207.771,0.553267207554,4.17227
-35.3338,0.0,1715,1000.0,32.4619407224,65.0,0.389314,32.4675397223,1715,120.464,3.0,1000.0,13.0384615385,99.9956828753,1000.0,11.991922824,32.5517,32.462,207.827,0.619565463894,5.26237
-35.5274,0.0,1716,1000.0,32.634432101,90.0,0.456972,32.6432464635,1716,120.43,3.0,1000.0,10.8804347826,99.9956828753,1000.0,14.6070578469,32.7272,32.6344,207.944,0.566820293864,4.46648
-35.7096,0.0,1717,1000.0,32.712502863,79.0,0.543774,32.7249433722,1717,120.425,3.0,1000.0,10.8586956522,99.9956828753,1000.0,11.3478417041,32.8031,32.7112,208.025,0.574302550546,4.48891
-35.8056,0.0,1718,1000.0,32.9185798269,73.0,0.432319,32.9269985529,1718,120.412,3.0,1000.0,9.97,99.9956828753,1000.0,10.8953705765,33.012,32.913,208.105,0.574486313761,4.32364
-35.841,0.0,1719,1000.0,32.9199274713,88.0,0.352412,32.9266971649,1719,120.429,3.0,1000.0,10.6063829787,99.9956828753,1000.0,13.2835028746,33.021,32.9206,208.195,0.597354247061,4.94259
-35.8785,0.0,1720,1000.0,32.9633026306,69.0,0.302213,32.9710017285,1720,120.428,2.0,1000.0,9.04504504505,99.9956828753,1000.0,10.3952409307,33.0542,32.9585,208.235,0.598274502633,4.83118
-36.0491,0.0,1721,1000.0,33.0444634115,41.0,0.328049,33.0543508627,1721,120.441,3.0,1000.0,10.3195876289,99.9956828753,1000.0,9.19496320186,33.1361,33.0429,208.306,0.57211772367,4.52282
-35.9407,0.0,1722,1000.0,32.9733044235,68.0,0.433548,32.9798755599,1722,120.507,3.0,1000.0,11.1222222222,99.9956828753,1000.0,13.2504320917,33.0572,32.9739,208.392,0.566762042328,4.57203
-36.0586,0.0,1723,1000.0,33.121577885,98.0,0.490685,33.1267958484,1723,120.511,3.0,1000.0,11.3563218391,99.9956828753,1000.0,13.9531045542,33.2116,33.1228,208.423,0.566892559692,4.44351
-35.9852,0.0,1724,1000.0,33.1047039672,66.0,0.364707,33.1088699407,1724,120.537,3.0,1000.0,11.5402298851,99.9956828753,1000.0,12.9320101803,33.1852,33.101,208.531,0.58249347956,4.81323
-35.9122,0.0,1725,1000.0,33.1438151466,120.0,0.456758,33.1477105123,1725,120.572,3.0,1000.0,13.3733333333,99.9956828753,1000.0,19.8163389376,33.2207,33.1453,208.641,0.545269801246,4.32446
-35.9022,0.0,1726,1000.0,32.9332300126,86.0,0.54526,32.938355893,1726,120.622,3.0,1000.0,8.38333333333,99.9956828753,1000.0,9.79130850409,33.0184,32.934,208.692,0.556840994312,4.42285
-35.7218,0.0,1727,1000.0,32.8875478741,35.0,0.583324,32.8942262716,1727,120.625,2.0,1000.0,7.01470588235,99.9956828753,1000.0,6.1500661093,32.9697,32.8896,208.751,0.56853898007,4.3675
-35.6602,0.0,1728,1000.0,32.8351648864,90.0,0.511117,32.8448512263,1728,120.647,3.0,1000.0,11.7528089888,99.9956828753,1000.0,17.0671383428,32.9389,32.8364,208.822,0.622894098746,5.21342
-35.5675,0.0,1729,1000.0,32.7755797998,62.0,0.460947,32.7849698692,1729,120.692,3.0,1000.0,10.0612244898,99.9956828753,1000.0,12.5241125202,32.8601,32.7742,208.861,0.549581614665,4.23574
-35.3506,0.0,1730,1000.0,32.5217827244,72.0,0.502626,32.5319797432,1730,120.724,3.0,1000.0,13.1168831169,99.9956828753,1000.0,16.601497371,32.6138,32.5214,208.944,0.552896719023,4.09337
-35.1503,0.0,1731,1000.0,32.3928218618,189.0,0.398401,32.4044678718,1731,120.751,3.0,1000.0,11.0786516854,99.9956828753,1000.0,22.055713275,32.489,32.3946,209.045,0.556270829716,4.07873
-35.0065,0.0,1732,1000.0,32.2667204088,84.0,0.466509,32.2761049899,1732,120.713,3.0,1000.0,12.746835443,99.9956828753,1000.0,19.0751135866,32.3507,32.2641,209.118,0.541796335317,4.50865
-34.8386,0.0,1733,1000.0,32.0776087793,93.0,0.477443,32.0831998095,1733,120.741,3.0,1000.0,10.8064516129,99.9956828753,1000.0,13.9648237534,32.1661,32.0784,209.124,0.563769507907,4.49357
-34.7056,0.0,1734,1000.0,31.876354262,77.0,0.56753,31.8803143627,1734,120.792,3.0,1000.0,13.9027777778,99.9956828753,1000.0,16.2874864392,31.9625,31.8764,209.203,0.560447527821,4.47725
-34.5857,0.0,1735,1000.0,31.8453301875,79.0,0.497458,31.8484513681,1735,120.807,3.0,1000.0,20.04,99.9956828753,1000.0,17.7920881293,31.9327,31.8496,209.272,0.525855157607,3.94537
-34.5029,0.0,1736,1000.0,31.7515523251,53.0,0.433921,31.7573335433,1736,120.836,3.0,1000.0,11.5287356322,99.9956828753,1000.0,12.1066516157,31.8494,31.753,209.315,0.565824327068,4.60743
-34.2842,0.0,1737,1000.0,31.5849703425,63.0,0.641914,31.5893727598,1737,120.882,3.0,1000.0,16.4655172414,99.9956828753,1000.0,17.8685000405,31.6768,31.586,209.43,0.560367351943,4.45294
-34.135,0.0,1738,1000.0,31.3587917951,81.0,0.383658,31.3651120135,1738,120.919,3.0,1000.0,11.2826086957,99.9956828753,1000.0,14.4156663624,31.4464,31.3571,209.496,0.546308052266,4.37829
-34.0559,0.0,1739,1000.0,31.3805386331,73.0,0.408905,31.3858637126,1739,120.931,3.0,1000.0,18.0727272727,99.9956828753,1000.0,20.4289051417,31.4704,31.3814,209.581,0.557106996491,4.20426
-33.8725,0.0,1740,1000.0,31.0912504603,82.0,0.386501,31.0966550269,1740,120.991,3.0,1000.0,14.0724637681,99.9956828753,1000.0,18.4519107377,31.1881,31.0897,209.612,0.566261489792,4.1169
-33.7428,0.0,1741,1000.0,31.0163094171,107.0,0.492412,31.0206301308,1741,121.054,3.0,1000.0,12.9367088608,99.9956828753,1000.0,18.2141562501,31.1089,31.0181,209.661,0.550005987725,4.24973
-33.7844,0.0,1742,1000.0,30.9781339715,102.0,0.461322,30.9803445782,1742,121.036,3.0,1000.0,17.0847457627,99.9956828753,1000.0,24.4362110683,31.0723,30.9786,209.738,0.552120787737,4.22526
-33.6215,0.0,1743,1000.0,30.9957067009,104.0,0.558351,30.9973721134,1743,121.072,3.0,1000.0,13.2533333333,99.9956828753,1000.0,20.1495034403,31.0904,30.9967,209.78,0.576457548215,4.60525
-33.4445,0.0,1744,1000.0,30.8060300989,94.0,0.614727,30.8093829744,1744,121.092,3.0,1000.0,24.2380952381,99.9956828753,1000.0,21.934762065,30.8854,30.8038,209.825,0.515532380025,3.89183
-33.1615,0.0,1745,1000.0,30.6037574739,63.0,0.565844,30.6062061151,1745,121.035,3.0,1000.0,12.9350649351,99.9956828753,1000.0,13.5888969788,30.6887,30.6071,209.861,0.528503572925,4.14212
-33.1717,0.0,1746,1000.0,30.6224058348,82.0,0.545582,30.6256735202,1746,121.009,3.0,1000.0,13.5675675676,99.9956828753,1000.0,15.5242452757,30.7091,30.6213,209.908,0.527117770887,3.99295
-33.0472,0.0,1747,1000.0,30.4175986998,51.0,0.476334,30.4232153559,1747,121.025,3.0,1000.0,9.88118811881,99.9956828753,1000.0,8.80850975665,30.5141,30.4189,209.891,0.550092097214,4.01435
-32.8286,0.0,1748,1000.0,30.210466746,67.0,0.458965,30.2155470254,1748,121.063,3.0,1000.0,11.1379310345,99.9956828753,1000.0,13.1167808759,30.2955,30.2082,209.961,0.530665402342,3.97272
-32.7896,0.0,1749,1000.0,30.2409729653,49.0,0.421014,30.2473556512,1749,121.094,3.0,1000.0,10.7291666667,99.9956828753,1000.0,9.6268712106,30.3286,30.2434,209.997,0.521667088057,3.75648
-32.644,0.0,1750,1000.0,30.066723826,53.0,0.34086,30.0750528315,1750,121.05,3.0,1000.0,13.5068493151,99.9956828753,1000.0,12.3766497864,30.1639,30.0671,210.041,0.525648851076,3.80726
-32.5484,265.660479022,1751,1000.0,30.0350655236,52.0,0.494382,30.0403697169,1751,121.141,3.0,343.161290323,9.37962962963,87.9770072466,98.0,9.48753333337,30.116,30.0353,210.094,0.477382750584,3.25763
-32.4658,0.0,1752,1000.0,29.9232293405,55.0,0.509246,29.9273491439,1752,121.207,3.0,1000.0,11.5402298851,99.9956828753,1000.0,9.93635447118,30.0096,29.924,210.088,0.500791840371,3.6718
-32.3938,0.0,1753,1000.0,29.7277877525,106.0,0.322462,29.7317873766,1753,121.204,3.0,1000.0,12.5945945946,99.9956828753,1000.0,16.5822429602,29.8032,29.7297,210.116,0.457592106967,3.09723
-32.2308,0.0,1754,1000.0,29.563575942,96.0,0.363588,29.566603059,1754,121.241,3.0,1000.0,19.0535714286,99.9956828753,1000.0,22.4995393944,29.6497,29.5624,210.171,0.557027144321,4.67346
-32.1622,0.0,1755,1000.0,29.5537287933,84.0,0.334071,29.5569767105,1755,121.228,3.0,1000.0,12.012195122,99.9956828753,1000.0,14.2088034395,29.643,29.5549,210.163,0.520801141673,3.97715
-32.0634,234.974230266,1756,1000.0,29.5158001646,62.0,0.318723,29.5202962955,1756,121.328,2.0,862.333333333,8.69230769231,99.5156480199,307.0,9.4493354702,29.5963,29.5185,210.203,0.475637321203,3.45686
-32.0517,0.0,1757,1000.0,29.4302767086,35.0,0.310953,29.4359281949,1757,121.305,2.0,1000.0,8.80530973451,99.9956828753,1000.0,7.60747002132,29.5252,29.4317,210.206,0.545174578023,4.12143
-32.0453,0.0,1758,1000.0,29.423890638,43.0,0.316466,29.4329879677,1758,121.283,3.0,1000.0,8.80701754386,99.9956828753,1000.0,8.03924277767,29.5051,29.4219,210.237,0.493721031543,3.42791
-31.9726,266.206283029,1759,1000.0,29.3586769619,74.0,0.249021,29.3656042515,1759,121.327,2.0,915.818181818,9.78217821782,95.674802232,74.0,10.2170542347,29.4491,29.3576,210.208,0.49411684274,3.42114
-31.8918,203.410002244,1760,1000.0,29.3966619126,64.0,0.333864,29.401107647,1760,121.332,3.0,348.517241379,9.6380952381,90.1878834186,98.0,11.3121290232,29.4881,29.3982,210.297,0.498801546917,3.60662
-31.74,0.0,1761,1000.0,29.133506575,54.0,0.359382,29.140624523,1761,121.352,3.0,1000.0,9.25925925926,99.9956828753,1000.0,10.0961767336,29.2173,29.1357,210.373,0.496310993248,3.61021
-31.784,0.0,1762,1000.0,29.1995794409,39.0,0.283637,29.2041317697,1762,121.353,3.0,1000.0,8.29411764706,99.9956828753,1000.0,7.87865208492,29.3023,29.1987,210.384,0.544996562152,3.94715
-31.7838,0.0,1763,1000.0,29.237485208,72.0,0.273112,29.24259446,1763,121.332,3.0,1000.0,10.4226804124,99.9956828753,1000.0,11.6591055974,29.3162,29.2374,210.386,0.487376770924,3.39312
-31.6883,0.0,1764,1000.0,29.1606353808,61.0,0.215416,29.1669090135,1764,121.312,3.0,1000.0,9.44761904762,99.9956828753,1000.0,9.63127935168,29.2658,29.1607,210.359,0.536707833816,4.11696
-31.6391,0.0,1765,1000.0,28.9721895011,53.0,0.274598,28.9758259559,1765,121.323,3.0,1000.0,11.2222222222,99.9956828753,1000.0,11.7915014384,29.0633,28.9747,210.377,0.505928809926,3.61317
-31.6967,0.0,1766,1000.0,29.1057107306,59.0,0.383927,29.1115422845,1766,121.329,3.0,1000.0,9.96,99.9956828753,1000.0,9.19773885257,29.185,29.1064,210.407,0.477544204741,3.36181
-31.6283,0.0,1767,1000.0,29.05310474,35.0,0.25906,29.0574738396,1767,121.313,3.0,1000.0,8.35,99.9956828753,1000.0,6.97812056837,29.1465,29.0542,210.371,0.514310911947,3.67887
-31.639,0.0,1768,1000.0,29.0473963842,37.0,0.256442,29.0531289496,1768,121.311,2.0,1000.0,8.34166666667,99.9956828753,1000.0,6.98867635695,29.1305,29.0465,210.391,0.497090527538,3.39458
-31.6495,0.0,1769,1000.0,28.9679072199,60.0,0.139127,28.9744527124,1769,121.332,3.0,1000.0,9.64077669903,99.9956828753,1000.0,13.1797537942,29.0567,28.9698,210.43,0.532073200862,3.86702
-31.7167,0.0,1770,1000.0,28.9830901569,139.0,0.0452775,28.9868562222,1770,121.358,3.0,1000.0,9.77669902913,99.9956828753,1000.0,14.8166346026,29.0693,28.9826,210.479,0.537204533154,3.83416
-31.7574,0.0,1771,1000.0,29.1269550112,82.0,0.256428,29.1300899597,1771,121.388,3.0,1000.0,9.29906542056,99.9956828753,1000.0,12.1017608615,29.2219,29.1286,210.573,0.516027184107,3.41391
-31.8059,269.081080902,1772,1000.0,29.1516290698,54.0,0.123629,29.1563138497,1772,121.431,3.0,914.909090909,8.53389830508,95.2179254545,64.0,8.54170447345,29.2432,29.1514,210.623,0.528078486487,3.44763
-31.7929,0.0,1773,1000.0,29.0844002176,62.0,0.0384321,29.0883927201,1773,121.455,2.0,1000.0,8.27118644068,99.9956828753,1000.0,9.11755711498,29.1636,29.0833,210.612,0.524075887303,3.80296
-31.8582,0.0,1774,1000.0,29.2546221234,92.0,0.0575599,29.2592748754,1774,121.453,2.0,1000.0,8.81896551724,99.9956828753,1000.0,10.5287775905,29.3374,29.2516,210.628,0.546515999985,4.05771
-31.9535,0.0,1775,1000.0,29.234124262,75.0,0.281217,29.2370831856,1775,121.442,2.0,1000.0,8.24786324786,99.9956828753,1000.0,11.0792838046,29.3317,29.234,210.653,0.574966311004,4.12606
-32.0423,0.0,1776,1000.0,29.2450501706,93.0,0.173465,29.248285416,1776,121.425,3.0,1000.0,11.8735632184,99.9956828753,1000.0,17.018451513,29.3438,29.2443,210.649,0.570946532909,3.98171
-32.0847,0.0,1777,1000.0,29.3692269429,158.0,0.0320191,29.3751859588,1777,121.454,3.0,1000.0,10.8913043478,99.9956828753,1000.0,19.4910550954,29.469,29.3678,210.587,0.565369403124,4.10365
-32.0586,0.0,1778,1000.0,29.3582395298,47.0,0.113303,29.3650103283,1778,121.475,3.0,1000.0,9.85227272727,99.9956828753,1000.0,11.1228059866,29.4421,29.3553,210.619,0.5170291252,3.27909
-32.1227,0.0,1779,1000.0,29.3253045138,135.0,0.041193,29.3306004219,1779,121.495,3.0,1000.0,12.0638297872,99.9956828753,1000.0,19.4568855124,29.418,29.3246,210.657,0.542045750273,3.79918
-32.2865,0.0,1780,1000.0,29.5414199792,62.0,0.287751,29.5471350524,1780,121.488,2.0,1000.0,8.91071428571,99.9956828753,1000.0,10.2578833547,29.636,29.5401,210.687,0.556016988533,3.9716
-32.3763,0.0,1781,1000.0,29.6558959045,81.0,0.235907,29.6642863209,1781,121.48,3.0,1000.0,8.46363636364,99.9956828753,1000.0,11.280455562,29.7518,29.6551,210.685,0.54183046281,3.8068
-32.4849,0.0,1782,1000.0,29.6822133512,143.0,0.209626,29.6888961685,1782,121.474,3.0,1000.0,11.9772727273,99.9956828753,1000.0,19.4100356381,29.7777,29.6822,210.797,0.544397258709,3.80853
-32.4803,0.0,1783,1000.0,29.7762232407,88.0,0.354438,29.783532879,1783,121.489,3.0,1000.0,9.29906542056,99.9956828753,1000.0,14.0261537772,29.8698,29.7753,210.872,0.550585906073,3.64726
-32.383,0.0,1784,1000.0,29.6097892391,102.0,0.355248,29.6201181755,1784,121.486,3.0,1000.0,14.7246376812,99.9956828753,1000.0,20.3476196364,29.7177,29.6109,210.995,0.582415045794,4.44624
-32.4992,0.0,1785,1000.0,29.84292195,211.0,0.409238,29.8519034088,1785,121.517,3.0,1000.0,13.012987013,99.9956828753,1000.0,29.0044750271,29.9397,29.8426,211.023,0.542968276675,3.78789
