AverageDiscountedReturn,AverageQLoss,StdEsReturn,AverageAbsQYDiff,AverageAbsY,AverageY,PolicyRegParamNorm,QFunRegParamNorm,MinReturn,AveragePolicySurr,MinEsReturn,StdReturn,MaxReturn,AverageReturn,AverageAbsQ,Epoch,AverageQ,AverageEsReturn,AverageAction,MaxEsReturn,Iteration
115.372677456,36.6865,73.715538087,2.41511251786,117.61276518,117.593956713,51.0955,77.7281,170.236301416,-120.507,9.12403442537,5.09339141994,197.184260307,187.235355382,117.668,119,117.586,137.152027097,0.711732,222.127314637,119
121.642830756,36.2338,90.6043812301,2.37551821933,117.625842245,117.600020082,51.2625,78.0965,188.172196683,-120.562,9.40982937185,7.81859257346,221.30102355,200.619493728,117.698,120,117.595,126.141734553,0.738799,216.874991199,120
127.782721576,33.5883,87.6988125158,2.32737688912,117.811229995,117.795861054,51.4392,78.4252,193.938030751,-120.733,6.15627171019,5.22610958594,221.431784692,216.211487794,117.873,121,117.788,105.612118764,0.635882,223.050994103,121
129.429259927,35.1825,83.072820426,2.38448249326,117.995102623,117.977578802,51.5404,78.6907,210.791116956,-120.838,8.83163601492,3.53262494237,226.314587448,218.75168137,118.066,122,117.969,139.282844127,0.683693,220.60808478,122
127.696012074,39.9533,81.4736469323,2.46035339513,118.023507611,118.01241003,51.6992,79.006,193.062376117,-120.861,10.9420216003,6.54121546776,226.763310475,214.824308012,118.098,123,118.006,149.792967175,0.705137,216.346604718,123
126.246717965,36.7536,92.9947499539,2.34847560327,118.258525143,118.246686533,51.8366,79.348,197.407890665,-121.198,4.37279758661,4.19101929841,220.321137946,210.752944772,118.327,124,118.239,129.03246463,0.73669,228.648216072,124
129.173269942,35.2486,75.1212955462,2.37246686625,118.626830131,118.618725345,51.9723,79.6443,208.18167338,-121.608,4.45926793418,3.95217476714,226.184773312,216.670748907,118.69,125,118.608,173.906563041,0.797219,225.683307958,125
129.797061077,35.851,89.5986303061,2.40562848837,119.018514801,119.010364094,52.1382,79.9569,202.033751316,-121.986,7.52166711602,6.13265086417,229.090619155,218.111293979,119.067,126,119.004,92.4674512284,0.745126,220.26033571,126
131.886847641,34.3491,83.2620056387,2.33409006462,119.1789302,119.170208182,52.2545,80.3323,206.035957239,-122.108,7.94930512761,7.98297102097,238.231621641,224.106847059,119.237,127,119.16,138.25514316,0.735845,213.492580366,127
127.654373161,36.7044,76.6369374016,2.34207184036,119.343422188,119.334026462,52.416,80.5925,208.263911287,-122.239,31.1224978735,2.48053271971,219.301629293,213.94855086,119.409,128,119.327,173.741139289,0.678048,240.563376665,128
124.881903398,37.1536,59.9951583867,2.37684632692,119.509475768,119.501402514,52.5501,80.9265,198.986649246,-122.361,12.5188664391,2.02832573322,210.751367838,205.360871237,119.565,129,119.491,186.520002466,0.679401,226.553366318,129
129.486192827,37.0774,79.5032288101,2.34234118184,119.640119386,119.627732597,52.692,81.2491,199.949871455,-122.543,6.49626245741,5.56442891393,225.370297981,216.636381016,119.703,130,119.623,139.473374646,0.768091,223.86719033,130
123.915779058,38.9202,83.7403363702,2.41659255004,119.913898097,119.906234304,52.8331,81.5842,198.427830039,-122.838,6.56833195386,3.15354400338,211.827637826,205.240796595,119.972,131,119.897,138.968012852,0.7023,217.81752101,131
125.060952042,33.6941,55.1865015616,2.32146096109,120.070868928,120.063954696,53.0071,81.8386,199.126596242,-123.034,11.9258150956,4.48676294327,215.753363111,206.223347851,120.138,132,120.056,186.407474106,0.747658,223.156215947,132
127.031991869,36.359,85.4773424859,2.42105368485,120.289519906,120.278909235,53.1647,82.194,200.86798476,-123.342,9.87483218011,3.53542308815,218.034302302,209.914697409,120.356,133,120.272,149.214405499,0.762437,242.175943006,133
125.759816015,39.4667,77.1725422484,2.43463255121,120.146770019,120.140096434,53.2872,82.4676,193.391780011,-123.111,16.9372069438,5.37190751359,220.276162476,207.720994384,120.224,134,120.132,168.032159925,0.777649,234.793841276,134
129.038359502,33.6597,82.2395187089,2.34968846261,120.56018093,120.551916429,53.4024,82.8008,209.955039846,-123.521,12.6171507662,2.44108660449,221.075993018,215.315416255,120.629,135,120.546,132.381790502,0.784272,220.952877451,135
122.719622782,39.8273,84.8537547205,2.41210251079,120.791669141,120.782641577,53.5333,83.1485,193.92427045,-123.78,7.71714307591,2.37409874759,206.660793452,199.824782634,120.854,136,120.772,142.658179461,0.721075,223.635548505,136
131.558770471,38.0475,39.1463399174,2.42654317728,120.996175517,120.98999978,53.6749,83.4684,217.292075917,-123.974,113.273805536,2.25730526345,229.996484283,224.677025408,121.069,137,120.98,199.149371908,0.732392,234.915920519,137
134.622860722,36.0249,87.8123815047,2.33650389035,120.977541351,120.968121583,53.8188,83.7786,225.508090579,-123.81,9.27153487404,3.4842148865,246.64056542,238.937538196,121.041,138,120.962,125.046728787,0.77595,233.85275516,138
134.093095107,35.1149,89.1908058869,2.34289705116,121.518343665,121.508784947,53.9549,84.0647,226.402906639,-124.483,9.6207369271,2.62678700846,240.448076015,234.320011826,121.588,139,121.502,101.359562612,0.737499,241.436990381,139
130.268387561,43.2355,80.6438339872,2.46458169548,121.619927516,121.615446553,54.096,84.3343,215.729154862,-124.563,12.0480173489,1.83474527682,225.227397317,220.457634303,121.685,140,121.61,139.139206205,0.739416,238.28207918,140
132.21183345,36.603,78.5979826885,2.39692795781,121.900079479,121.891939248,54.2491,84.6292,221.050292534,-124.861,9.36566211884,4.13550566093,238.720091532,230.320245825,121.97,141,121.878,154.182636511,0.750584,242.436229727,141
130.460460299,38.5725,83.3005013759,2.43463303189,121.997146192,121.990993024,54.4033,84.9151,215.910160145,-124.918,6.80883476369,3.62833866568,230.998001047,222.812347124,122.078,142,121.993,178.721886223,0.761688,243.974833567,142
133.106708062,39.567,80.9448052886,2.42570108034,122.127188055,122.118288621,54.5522,85.155,224.651981421,-125.098,18.2601238322,2.83649508899,239.557181799,232.162370219,122.201,143,122.106,182.13540708,0.790075,243.829255361,143
134.326131021,38.4502,99.52794758,2.39430704992,122.33602484,122.328804727,54.7631,85.3641,229.481213359,-125.25,9.07858695653,1.79307415378,238.130384874,234.060519972,122.402,144,122.317,111.675219629,0.755696,228.489070866,144
133.457308646,40.4438,91.2155362588,2.45995768951,122.255071948,122.244484347,54.8857,85.6357,227.845528295,-125.111,6.76121105433,1.93726129561,237.975998962,231.684075014,122.323,145,122.235,135.35993285,0.748533,231.412448061,145
134.052919548,38.8482,81.6083735341,2.42427340125,122.55358988,122.54243593,55.0168,85.8499,225.723524937,-125.468,10.6144741413,2.69055280751,238.634569181,233.996301322,122.623,146,122.536,161.202509316,0.747813,233.382139358,146
135.029663367,37.5177,93.5527526805,2.34801246042,123.124013278,123.112820361,55.1863,86.1685,230.862995331,-125.997,6.06495323773,1.68493718581,238.852704601,235.479942934,123.185,147,123.108,143.911435822,0.754846,233.387577289,147
133.465411169,40.7867,60.5715739528,2.45084461387,122.874409867,122.866936128,55.3819,86.4186,224.599319987,-125.789,63.9755639493,1.81206490777,233.017224675,229.188381192,122.954,148,122.856,195.207054074,0.77072,234.092203734,148
134.415561581,41.1051,92.1687697721,2.36465252058,123.240380443,123.230904839,55.5601,86.6982,229.069079028,-126.033,13.0339987192,1.69188878067,235.963269388,232.65982429,123.295,149,123.222,135.06600283,0.786961,234.699309471,149
134.059938787,41.3731,100.465944839,2.39279801642,123.114239827,123.103483209,55.6818,86.9101,227.274139289,-126.036,5.72980331887,1.92520763618,236.099068821,231.710372265,123.194,150,123.1,145.779796533,0.785993,238.278658723,150
133.311747799,38.8028,86.37683718,2.36425565885,123.138729197,123.126475473,55.8257,87.1692,221.715337113,-125.929,12.8518539009,2.61255417961,234.395210041,228.174288648,123.203,151,123.115,161.748218285,0.791775,238.210075866,151
134.961821395,42.5115,92.2553262622,2.45690430787,123.398373553,123.387806,55.9924,87.4192,233.450873689,-126.195,9.02606912659,1.82577003153,240.371056134,236.37925365,123.458,152,123.373,141.31819172,0.797107,228.470766634,152
133.759452829,39.3478,92.775933803,2.36070313609,123.636139292,123.625273276,56.0809,87.7212,221.81563883,-126.24,6.83317956117,3.8533261205,237.230645605,231.124509453,123.707,153,123.623,123.119382155,0.788576,235.111229043,153
134.920898317,41.8924,89.3933012757,2.36699639906,123.435774108,123.429313114,56.1799,87.9506,226.254121472,-126.229,10.3815660804,2.65006214589,239.424872818,234.049843434,123.499,154,123.42,120.230561537,0.750577,230.647544528,154
133.462279583,38.9068,77.7599094228,2.32769431082,123.607424769,123.596818454,56.3712,88.1802,218.316955422,-126.372,11.7398913008,4.14410635965,237.728889508,230.493199762,123.673,155,123.585,189.314335939,0.791816,255.88149886,155
134.936554521,44.6017,86.7776657787,2.43935052486,123.671183424,123.66021283,56.4877,88.4213,227.910639389,-126.399,11.3087543647,2.00780565072,238.82582116,234.813274463,123.753,156,123.66,148.321896318,0.756164,233.73208213,156
134.222360739,41.2647,94.0719803952,2.3367811719,123.900914715,123.892420328,56.5857,88.6701,222.505832012,-126.586,12.0841008745,2.78020042305,237.551417712,232.063126978,123.957,157,123.879,136.555694699,0.782592,236.259878834,157
134.224910303,37.0018,101.861466815,2.35068522476,123.798766662,123.790190581,56.7122,88.9111,227.711579865,-126.538,7.51773305036,1.67055379316,235.639630639,231.086784902,123.877,158,123.789,147.826240563,0.761855,238.073119116,158
134.528235371,42.8686,91.2117415831,2.41619259797,124.225381915,124.216822059,56.8735,89.2297,228.288575808,-126.957,7.82131830126,2.05378652762,237.373317302,232.827347967,124.293,159,124.207,125.98599273,0.78261,232.084630218,159
134.592629245,37.3148,88.5789195082,2.28551795572,124.001740325,123.994386868,57.0311,89.4704,229.385978013,-126.812,9.30273783517,1.63902235043,236.32683126,232.978400504,124.081,160,123.987,131.082532328,0.785978,234.711730751,160
134.3264991,42.2257,94.849563603,2.40813999958,124.355228411,124.347161667,57.1373,89.7464,228.818102753,-127.289,9.47174683313,1.64630756449,235.793840445,232.914185116,124.432,161,124.341,116.028798698,0.763947,231.144257866,161
134.278069933,36.9084,90.3760246812,2.2513856507,124.610136031,124.603095235,57.2721,89.9445,229.093960786,-127.419,9.54755528491,1.53939609658,236.694662811,232.462518271,124.691,162,124.598,162.901994864,0.777623,231.638959288,162
132.438221531,38.4366,95.3036089841,2.24436352947,125.118240403,125.112185751,57.4068,90.1813,221.736314306,-127.823,6.70429542429,2.3482109783,232.48591599,226.585703695,125.18,163,125.103,96.4109057517,0.776248,237.598704832,163
133.99529893,42.008,89.4448849562,2.39604923578,125.109005652,125.103138167,57.5361,90.4688,223.868104125,-127.909,9.14839352656,1.96059584614,234.000239441,229.607776701,125.169,164,125.094,115.584841083,0.816931,232.86712888,164
134.82066842,39.2525,91.677536083,2.27378364276,124.855933195,124.846623481,57.6491,90.6628,224.782476305,-127.612,7.96066218508,2.36832014282,238.304457116,233.114464881,124.931,165,124.838,111.717979713,0.794135,230.320812353,165
135.012305907,43.4719,93.9003772163,2.38921139351,125.365257741,125.354662195,57.7859,90.9046,230.039454978,-128.068,8.06990879954,1.81657364809,239.329291747,235.190022493,125.445,166,125.35,149.262642914,0.803239,245.743256885,166
135.039623436,37.1329,105.496983127,2.28988111921,125.712649571,125.701090713,57.9342,91.1967,229.116686276,-128.524,6.17000776614,1.83798901277,238.092014067,234.08929675,125.786,167,125.696,122.414910971,0.803213,266.422602508,167
134.31937757,39.5282,91.9386179186,2.30024784796,125.272934134,125.260953654,58.0457,91.4031,229.302522508,-128.041,7.00542836153,1.62963348123,236.99454235,232.873428452,125.358,168,125.25,159.769228993,0.827027,233.392203438,168
133.175134269,40.6668,94.1553685741,2.32022456222,125.549064753,125.538530755,58.1594,91.633,222.916076199,-128.312,10.0992169763,2.8820990854,235.965020245,229.760696332,125.618,169,125.53,160.781250526,0.79488,238.962961401,169
133.584304455,45.796,84.189062264,2.49447500305,125.208862905,125.197933387,58.2673,91.9344,226.122687143,-127.977,12.7046783568,1.65012905302,233.027979388,229.614868412,125.279,170,125.185,152.49641421,0.810933,233.170508536,170
134.544666887,39.5285,96.9948481784,2.33132288056,125.742969122,125.734136214,58.381,92.1627,229.344892086,-128.589,8.12164887813,1.60799231143,236.23039073,232.757489928,125.821,171,125.731,112.330807945,0.787338,235.777818524,171
133.167206287,45.6344,95.0190794563,2.425373665,126.162471956,126.14990418,58.5262,92.3444,207.578934853,-128.92,7.38230610625,6.28726606117,238.368560976,228.626976965,126.238,172,126.144,109.298646816,0.787419,234.636285311,172
134.681242152,42.3563,91.2663325471,2.32955634498,126.139090864,126.132366689,58.6312,92.6252,230.840609887,-128.874,11.2847287332,1.75628058229,238.586014014,234.819519449,126.206,173,126.121,143.860888452,0.802245,243.025664078,173
133.160874201,40.4559,90.0535979063,2.29753544674,125.888135462,125.876089864,58.7888,92.9133,212.84721759,-128.718,8.88143066107,4.63327249936,235.487959655,228.742075955,125.955,174,125.869,163.207988612,0.795679,234.38049694,174
134.825832598,46.5358,87.6159554442,2.45778619769,126.026990288,126.014728888,58.9088,93.1266,226.371429416,-128.808,7.23313623495,2.44113313296,239.401473227,234.023302199,126.102,175,126.014,87.9876335657,0.828108,251.747530642,175
132.178566658,38.9282,87.5002016988,2.28725780173,126.107511347,126.100176765,59.023,93.4596,212.841576549,-128.912,8.47683604665,3.96838411684,234.858094054,226.55861063,126.168,176,126.09,157.381864566,0.823038,232.422554606,176
132.710492876,44.107,77.5640319444,2.34036329583,126.502644926,126.490069133,59.1795,93.7113,223.785068728,-129.28,8.4339482173,1.73180444502,233.210085075,229.710147716,126.574,177,126.482,166.414707576,0.85405,229.789340636,177
132.385452137,39.3858,74.1733718055,2.30584167678,125.835778324,125.824035681,59.2267,93.9575,224.071925216,-128.536,29.321483363,1.79710409481,232.914859153,229.344460316,125.907,178,125.816,163.399161487,0.811892,228.717630774,178
133.042373592,44.7122,76.3498839247,2.40135582876,126.055272563,126.043605108,59.3637,94.1707,227.945219111,-128.782,11.575627429,1.61008389038,234.398488107,231.412293329,126.139,179,126.036,174.533382856,0.79659,234.79846011,179
133.914890937,41.2023,78.143242271,2.27360614148,126.223108474,126.211440533,59.4231,94.3752,228.634206683,-128.932,15.7809570023,3.03636952495,241.69683339,235.931798024,126.293,180,126.202,170.526701576,0.756104,238.191430094,180
133.73191798,37.9024,73.4395818936,2.25481852511,125.845135349,125.83577398,59.5987,94.6284,226.767227468,-128.617,54.3077016358,1.921724923,236.035871833,231.950504333,125.926,181,125.835,167.128145713,0.819215,234.625010658,181
130.901795754,42.0877,99.0989754408,2.31186225047,126.11628868,126.107005226,59.6923,94.873,219.434414393,-128.749,9.20559517364,2.3754298076,229.166874192,223.959090642,126.181,182,126.096,135.957104858,0.78835,235.557399406,182
133.527375876,41.2321,97.5792303904,2.33380785129,125.767345183,125.757176724,59.825,95.1416,227.04909872,-128.487,8.3501056944,1.43926405022,234.696335735,230.155090949,125.841,183,125.75,130.999453689,0.795689,231.117466403,183
133.056774838,41.892,86.5094338474,2.27831110855,125.84669885,125.836209251,59.9713,95.3381,223.958287806,-128.399,9.22871119498,2.01777161818,234.324682347,229.801036803,125.917,184,125.826,160.802018115,0.803711,237.405306605,184
132.855743295,44.6749,96.101637407,2.32628333839,125.458720932,125.44563662,60.0761,95.5239,224.009251721,-128.085,6.08682945778,2.2868673228,233.803420924,229.519165911,125.527,185,125.439,145.326879759,0.828011,232.215668355,185
130.43634445,41.7592,97.4433135574,2.32663653323,125.553521168,125.544516582,60.1923,95.7105,218.877466613,-128.15,10.4834161187,1.93293362613,227.488477738,223.722820372,125.625,186,125.537,125.712002879,0.858787,229.067945764,186
131.84418374,38.1482,94.3278493417,2.2601516435,125.713116443,125.704145564,60.321,95.914,223.351499791,-128.228,10.1177586518,1.59241720107,230.900661463,226.717182113,125.775,187,125.698,145.549337595,0.820829,231.672304359,187
131.775714163,38.1614,89.3250309709,2.25515725597,124.940231461,124.930826391,60.4125,96.1405,222.118057525,-127.431,13.7695736592,1.54672960885,230.464234063,225.038755563,125.002,188,124.917,148.765531342,0.840829,246.476539783,188
129.583692667,42.9726,94.4379058071,2.32188164377,124.741032649,124.732047033,60.5115,96.35,215.619471966,-127.25,7.40695457293,3.36432018678,230.869212171,223.216305853,124.802,189,124.728,122.743240267,0.830569,230.216496908,189
133.638157647,40.8575,95.3359764874,2.25636867637,124.839253398,124.824049788,60.6204,96.5371,226.28096569,-127.304,6.73343762645,2.99189387353,239.634741728,232.645974741,124.919,190,124.821,123.631029181,0.802436,228.509690274,190
127.50146353,38.8404,92.6838467198,2.24674025481,124.525658316,124.516188579,60.7193,96.7422,202.024086063,-126.942,13.9814575809,6.2247653926,232.121244528,214.553310574,124.59,191,124.507,145.963083481,0.834801,230.723902474,191
132.46425155,42.1123,84.9078270422,2.32901568686,124.499024355,124.485997521,60.8827,96.9306,225.915564185,-126.868,16.7990531389,2.09503663623,234.712289556,230.112839745,124.571,192,124.481,157.318852483,0.827456,236.427378026,192
133.319931301,40.187,72.1717176082,2.2223206139,123.73800711,123.728285633,60.9395,97.1711,224.013563319,-126.209,15.385282396,2.43385261293,235.290041766,230.030259126,123.8,193,123.717,185.119700993,0.813591,233.558582254,193
133.829762289,40.1132,91.4188743278,2.31103582759,124.084042526,124.070000336,61.0378,97.3205,226.533258776,-126.587,8.42146630415,3.33156072882,240.596467688,233.549638464,124.17,194,124.067,167.303792269,0.835019,234.409734988,194
135.080195093,43.0368,81.267815506,2.31837149777,123.782920558,123.770821288,61.1339,97.4735,228.055514222,-126.302,9.46767803703,3.01389016703,243.018422609,236.362878548,123.848,195,123.762,144.848322425,0.863049,239.345231703,195
133.914542342,37.8056,100.965486903,2.22084173222,123.585739707,123.57189361,61.214,97.6901,229.355199245,-126.066,4.2880624182,2.06625813524,241.005956805,234.506194472,123.646,196,123.568,122.118049182,0.832648,245.613757,196
133.813702127,37.3519,99.2848208836,2.28313488863,123.367723186,123.356647961,61.3031,97.8732,215.681554808,-125.821,9.62840189957,2.92644334663,237.852627696,232.082191213,123.431,197,123.345,128.214232528,0.832399,240.732156736,197
134.26885175,39.3444,102.225323419,2.2401248791,123.525766185,123.51752427,61.4063,98.1403,228.784166017,-125.985,9.23224847059,1.87900326622,238.02647689,233.314144993,123.583,198,123.51,117.8848272,0.820533,232.412627291,198
135.261113491,40.1625,86.2354824698,2.28442549578,123.621029314,123.613402734,61.4977,98.2847,230.671223039,-126.054,9.90014445197,2.25180193816,242.596821552,238.162935653,123.691,199,123.606,162.34462017,0.841198,237.936329392,199
134.981340545,40.9857,94.2846534875,2.28403748755,123.03003841,123.022601468,61.6235,98.5251,230.647565348,-125.488,12.6851035734,1.64623969856,239.743295035,235.248824546,123.095,200,123.017,146.855517722,0.844425,238.415826748,200
135.377663904,40.6352,105.459772372,2.2117337927,123.239149111,123.233056231,61.6886,98.7027,239.021614195,-125.692,8.20705365366,1.58764553878,246.935044492,243.353167454,123.303,201,123.225,141.441250055,0.842163,255.280834269,201
