Epoch,QFunRegParamNorm,MaxReturn,AverageDiscountedReturn,StdEsReturn,AverageQ,MinEsReturn,AverageAbsQ,AverageAction,AverageQLoss,AverageY,AveragePolicySurr,MaxEsReturn,StdReturn,AverageAbsY,MinReturn,AverageEsReturn,PolicyRegParamNorm,Iteration,AverageReturn,AverageAbsQYDiff
4921,568.336,6354.53827383,466.927080246,0.0,597.08,3874.75747913,598.812,0.987835,398.003,597.074138995,-599.818,3874.75747913,1711.76249618,598.80574926,1333.83572772,3874.75747913,286.346,4921,5071.47481072,4.83386965498
4922,568.364,6204.48453407,446.077165891,0.0,598.319,4427.51799706,599.997,0.986116,353.788,598.329769231,-601.004,4427.51799706,193.615204648,600.002106045,5504.52572082,4427.51799706,286.337,4922,5823.10607452,4.71389974713
4923,568.397,6468.88645707,472.726649648,0.0,597.128,3970.50046686,598.871,0.98798,324.376,597.138222091,-599.816,3970.50046686,2008.17503099,598.876626451,699.95219317,3970.50046686,286.356,4923,5222.95871247,4.62560039746
4924,568.522,6140.16784846,456.715607512,0.0,598.444,3781.87057754,600.092,0.983612,410.493,598.447642574,-601.242,3781.87057754,223.360019223,600.095650788,5410.37455213,3781.87057754,286.405,4924,5864.7659537,4.87425398745
4925,568.609,6209.40053387,439.162769435,0.0,597.209,3881.3090707,598.909,0.984695,421.907,597.214671663,-599.801,3881.3090707,2272.13265764,598.909454863,-62.4186601531,3881.3090707,286.417,4925,4911.6577846,4.86159665714
4926,568.709,6454.75508469,467.618502963,0.0,597.415,3875.87182549,599.094,0.987849,385.962,597.428789855,-599.977,3875.87182549,1867.8837266,599.10475249,1720.67091331,3875.87182549,286.449,4926,4961.81853409,4.72875055608
4927,568.727,6509.29702523,448.579487961,0.0,597.759,3954.46375452,599.386,0.986283,423.096,597.744654324,-600.287,3954.46375452,300.863309798,599.375052986,5404.94127525,3954.46375452,286.446,4927,5974.98750685,4.88955471971
4928,568.809,6706.71347969,470.940278031,0.0,597.418,3613.18174279,599.049,0.986114,468.046,597.433915548,-599.945,3613.18174279,222.907557748,599.062104506,5945.56751559,3613.18174279,286.517,4928,6162.53020299,5.0114903536
4929,568.879,6584.97460302,481.494767301,0.0,596.401,4018.26166826,598.006,0.985019,475.459,596.417142637,-598.997,4018.26166826,290.707586709,598.024295168,5545.59617708,4018.26166826,286.527,4929,6293.23849101,5.0992735669
4930,568.916,6327.84928287,473.599000761,0.0,597.242,3911.82958964,598.801,0.989622,386.168,597.233836544,-599.903,3911.82958964,2230.21451048,598.784607966,112.988572255,3911.82958964,286.545,4930,4247.61576623,4.79282946959
4931,568.972,6560.66995326,480.20732504,0.0,598.053,3768.46356373,599.557,0.987212,382.582,598.077422989,-600.752,3768.46356373,170.692624861,599.579385583,5924.90152699,3768.46356373,286.565,4931,6196.57264311,4.76646103671
4932,569.034,6680.07111905,494.176878974,0.0,598.364,3893.06278007,599.855,0.985627,401.078,598.353972732,-601.102,3893.06278007,1229.57227743,599.843453129,2381.05653542,3893.06278007,286.593,4932,6047.75283803,4.73081414177
4933,569.044,6539.78956372,451.412081356,0.0,597.87,3943.94037648,599.381,0.98574,407.04,597.885219191,-600.59,3943.94037648,2169.23119183,599.387504432,-49.2206264242,3943.94037648,286.704,4933,5272.86171522,4.83080312723
4934,569.15,6536.88546493,480.029329387,0.0,597.842,3848.10541968,599.348,0.985149,423.119,597.850354501,-600.531,3848.10541968,1721.76451721,599.352287386,618.822736689,3848.10541968,286.753,4934,5730.74987187,4.86437154882
4935,569.203,6612.40063344,483.51858172,0.0,597.141,3515.81460293,598.662,0.98644,400.902,597.143861494,-599.768,3515.81460293,1603.03126392,598.662514889,1106.59813934,3515.81460293,286.773,4935,5875.40450889,4.82722544129
4936,569.267,6077.72273976,450.832283548,0.0,595.938,-131.849560652,597.483,0.986026,425.907,595.953575157,-598.579,-131.849560652,845.876318789,597.492261826,3212.79249573,-131.849560652,286.787,4936,5513.07306648,4.83466014093
4937,569.347,5709.91578976,427.7142579,0.0,596.213,3929.13725632,597.744,0.988764,446.831,596.209055247,-598.705,3929.13725632,1873.52076072,597.740069628,376.744927774,3929.13725632,286.849,4937,4289.82419149,4.92016297006
4938,569.379,5861.49448142,408.0418767,0.0,595.97,3083.68222164,597.495,0.989513,435.516,595.989446355,-598.499,3083.68222164,1894.64979562,597.511761782,-221.464089607,3083.68222164,286.869,4938,4470.94060133,4.93775917144
4939,569.447,6660.67349739,452.050498138,0.0,595.432,3252.14519365,596.955,0.985975,436.076,595.423960485,-598.065,3252.14519365,218.598886746,596.953117983,5991.55358099,3252.14519365,286.903,4939,6287.00656515,5.01094690663
4940,569.473,6657.56556418,467.753898893,0.0,595.816,4317.58890021,597.32,0.985761,328.467,595.828800262,-598.449,4317.58890021,1464.50940631,597.330401218,1381.45461717,4317.58890021,286.942,4940,5744.80074211,4.70955340642
4941,569.544,6420.69820166,486.535762538,0.0,596.058,3749.50402286,597.522,0.987763,429.477,596.070378368,-598.748,3749.50402286,137.315307634,597.532105778,6017.04700529,3749.50402286,286.934,4941,6196.61591755,4.95176935692
4942,569.61,6450.56586975,482.410748759,0.0,596.766,4139.12434006,598.198,0.984318,384.008,596.760907693,-599.555,4139.12434006,1084.45181372,598.193073206,2695.72484339,4139.12434006,287.015,4942,5922.13231438,4.84530513132
4943,569.668,6727.52573143,484.329181367,0.0,597.046,4336.16450506,598.458,0.985386,376.553,597.049918892,-599.848,4336.16450506,622.856249886,598.465905095,4469.17177581,4336.16450506,286.992,4943,6237.15897119,4.73471921574
4944,569.699,7000.86479727,491.992040731,0.0,596.667,4059.73297744,598.05,0.98268,427.417,596.681541282,-599.451,4059.73297744,2331.69532605,598.057540769,486.284697475,4059.73297744,287.03,4944,5411.92900016,4.99272244903
4945,569.769,7215.76707287,514.046540513,0.0,596.373,3908.31139663,597.768,0.984757,410.016,596.370996662,-599.215,3908.31139663,1638.33489939,597.760915136,1366.23208023,3908.31139663,287.017,4945,6229.59311729,4.86536038873
4946,569.784,6768.58848494,473.075032295,0.0,596.491,4068.09439915,597.862,0.988991,360.956,596.501454972,-599.249,4068.09439915,2400.96676835,597.878896351,603.941513857,4068.09439915,286.997,4946,3706.9641373,4.68121878391
4947,569.821,6990.89916035,495.126599266,0.0,596.744,730.586741891,598.106,0.98284,386.84,596.74845096,-599.555,730.586741891,353.957185894,598.10057752,5673.88673225,730.586741891,286.964,4947,6455.71005701,4.8406269083
4948,569.957,6811.53049407,452.323768813,0.0,596.172,4330.50238078,597.512,0.990331,407.865,596.181108628,-598.942,4330.50238078,2707.0678565,597.523736225,-485.699074373,4330.50238078,286.946,4948,3902.03459629,4.83377059304
4949,570.045,7272.13428309,526.47712787,0.0,596.013,3643.47783752,597.333,0.987307,463.389,596.013136297,-598.745,3643.47783752,1678.43379746,597.335501893,2769.68905202,3643.47783752,286.94,4949,6121.28354349,4.99290332357
4950,570.09,6948.72125083,501.670648706,0.0,596.036,4190.30213199,597.32,0.986532,417.146,596.03916179,-598.737,4190.30213199,2226.44331235,597.322331791,637.739558114,4190.30213199,287.015,4950,5538.73896619,4.78834725213
4951,570.213,6824.06023717,459.428427601,0.0,596.523,3772.52367582,597.772,0.986518,418.539,596.530027059,-599.32,3772.52367582,1984.98641778,597.77956934,-39.5509625819,3772.52367582,286.986,4951,5892.13587226,4.88537909779
4952,570.29,6852.49778038,499.021913645,0.0,596.385,3866.55428506,597.641,0.987266,487.96,596.396103836,-599.039,3866.55428506,450.897748079,597.643120525,5346.66127858,3866.55428506,287.015,4952,6498.08887194,4.98247382634
4953,570.325,6898.04514925,500.333163438,0.0,597.473,3783.62971106,598.664,0.989939,365.313,597.494649426,-600.213,3783.62971106,2252.64551195,598.683974845,794.430605087,3783.62971106,287.024,4953,4464.15519509,4.64652536773
4954,570.469,7019.61839187,471.189201194,0.0,597.596,4166.79289688,598.791,0.990177,422.437,597.591606555,-600.326,4166.79289688,2692.44389499,598.783021546,451.9354221,4166.79289688,287.033,4954,4441.11382127,4.92704972624
4955,570.506,6869.77783019,460.659881397,0.0,595.182,4217.1435764,596.456,0.991902,449.076,595.181246016,-597.891,4217.1435764,2406.13172401,596.453223361,-123.738328084,4217.1435764,287.028,4955,3636.99551715,4.92461092801
4956,570.577,6901.27405305,479.975669679,0.0,596.594,3705.99408575,597.818,0.99018,359.479,596.602201362,-599.334,3705.99408575,2409.35870677,597.828078282,1151.78738353,3705.99408575,287.108,4956,4383.8824138,4.77427337964
4957,570.675,6675.57502176,475.680039025,0.0,596.945,4111.74686247,598.11,0.986907,505.072,596.941872423,-599.702,4111.74686247,1838.12243438,598.107489682,393.691628923,4111.74686247,287.166,4957,5348.88499365,5.1328668307
4958,570.742,6616.08896505,460.626579102,0.0,597.878,3675.32192405,599.021,0.990275,356.289,597.896021136,-600.687,3675.32192405,2624.01008424,599.029798437,-174.528182802,3675.32192405,287.22,4958,4693.25508146,4.86333976863
4959,570.809,6773.21736714,495.810716426,0.0,598.274,4448.75734448,599.404,0.990094,375.519,598.280705691,-601.086,4448.75734448,1908.23478816,599.411911549,1832.63480727,4448.75734448,287.216,4959,4618.84341995,4.94097375428
4960,570.87,7196.39030314,491.830864995,0.0,597.57,3341.08425323,598.719,0.988816,419.597,597.569034444,-600.477,3341.08425323,1854.06101553,598.716315049,759.350725591,3341.08425323,287.248,4960,5491.89870545,5.14802534903
4961,570.931,6833.16497392,505.065898239,0.0,598.933,4488.06653622,600.0,0.986375,358.774,598.94685511,-601.664,4488.06653622,1462.73553077,600.002851948,2083.81678512,4488.06653622,287.357,4961,5921.96454378,4.80922744506
4962,570.992,7233.92539002,503.76361694,0.0,598.473,816.569344953,599.55,0.986442,395.571,598.471776779,-601.307,816.569344953,1196.93500687,599.547527051,2926.21798687,816.569344953,287.396,4962,6422.36737038,5.106310747
4963,571.017,6646.45314288,508.188399447,0.0,596.78,4033.68855007,597.859,0.989073,453.547,596.799211263,-599.64,4033.68855007,1925.95734021,597.878521409,986.381497036,4033.68855007,287.423,4963,5411.19242091,5.14949408504
4964,571.088,7011.36031541,514.411737902,0.0,598.491,3708.96711969,599.498,0.985825,467.838,598.49263704,-601.351,3708.96711969,345.621872906,599.497030037,5891.05672995,3708.96711969,287.46,4964,6685.61266197,5.20592358994
4965,571.131,7033.44176884,484.43572833,0.0,599.409,4478.26153275,600.365,0.987148,381.232,599.426337646,-602.252,4478.26153275,730.557020902,600.381666167,4278.95341685,4478.26153275,287.515,4965,6336.72056648,4.9010608585
4966,571.211,7131.4279344,475.046006233,0.0,598.894,4099.73647888,599.874,0.990308,504.176,598.881451147,-601.8,4099.73647888,2821.26593694,599.853031812,532.364339579,4099.73647888,287.445,4966,4147.12063421,5.29250603179
4967,571.242,6939.41010273,503.249956946,0.0,597.305,4293.45845537,598.32,0.989893,349.711,597.323973904,-600.249,4293.45845537,1176.2876888,598.338811835,2787.09221917,4293.45845537,287.443,4967,6251.97004916,4.86667272024
4968,571.313,6904.73266392,506.908836576,0.0,599.203,3835.96385084,600.138,0.986809,466.936,599.215909074,-602.043,3835.96385084,1037.83137052,600.141726487,3111.32303056,3835.96385084,287.521,4968,6114.7329783,5.16401273417
4969,571.388,6593.60707794,494.829437562,0.0,598.75,4102.87757621,599.674,0.99044,369.899,598.750314356,-601.427,4102.87757621,648.256354467,599.670814324,4320.00697743,4102.87757621,287.563,4969,6184.74010948,4.94063894139
4970,571.455,6737.44223437,488.54495829,0.0,599.032,4169.24815498,599.92,0.98885,410.247,599.043846566,-601.821,4169.24815498,1331.71791763,599.934041215,2173.80368758,4169.24815498,287.579,4970,5957.17965256,5.04002678464
4971,571.515,6721.34073753,471.521752619,0.0,599.502,4026.01451165,600.368,0.988296,396.19,599.497951048,-602.307,4026.01451165,2304.91741858,600.359661007,-202.567551393,4026.01451165,287.604,4971,4414.65762414,4.98354017011
4972,571.546,6673.40600672,497.649841007,0.0,599.523,4251.67419014,600.378,0.987609,458.714,599.531938558,-602.37,4251.67419014,2509.24728519,600.385619562,492.189777727,4251.67419014,287.627,4972,4548.41529716,5.11433027503
4973,571.603,6940.31865015,463.947980085,0.0,600.306,4045.43270697,601.098,0.991076,468.937,600.307174501,-603.247,4045.43270697,2625.26059317,601.098451584,53.2001401402,4045.43270697,287.66,4973,4049.53255654,5.16428621835
4974,571.693,7001.15671851,489.044909618,0.0,600.318,4099.58488836,601.102,0.985205,409.948,600.325877328,-603.237,4099.58488836,186.222649456,601.112739425,6324.20902611,4099.58488836,287.714,4974,6588.37831803,5.0037125202
4975,571.775,7045.94796512,489.51812062,0.0,599.467,4018.19380365,600.25,0.985353,466.03,599.475526146,-602.442,4018.19380365,2758.36216815,600.254218602,23.8624040319,4018.19380365,287.729,4975,4598.17320115,5.20075336695
4976,571.809,7217.52700723,507.892256171,0.0,601.382,4144.42354468,602.124,0.985443,404.791,601.378901125,-604.247,4144.42354468,2596.80756868,602.11909407,804.508747698,4144.42354468,287.711,4976,4880.04041365,5.05950848567
4977,571.879,6845.15940962,494.90873893,0.0,601.787,3575.73707167,602.519,0.988435,341.798,601.802457251,-604.632,3575.73707167,1907.71934923,602.537459291,1594.38608594,3575.73707167,287.734,4977,5635.04404377,4.88766618563
4978,571.935,6656.76032427,481.166218169,0.0,600.954,4238.07377848,601.677,0.984798,395.494,600.958058892,-603.85,4238.07377848,1606.37462871,601.681105897,1140.75421779,4238.07377848,287.766,4978,5765.5544521,4.99521100564
4979,571.987,6410.00854707,497.799381278,0.0,601.032,3914.00327342,601.725,0.98819,363.157,601.036410106,-603.87,3914.00327342,2148.63035763,601.731543834,1202.01738351,3914.00327342,287.783,4979,4403.61174273,4.92909956101
4980,572.045,7036.39218597,476.736789705,0.0,601.411,3736.19865819,602.082,0.985782,372.076,601.412867041,-604.261,3736.19865819,2262.79389379,602.077132517,467.228291825,3736.19865819,287.814,4980,5114.59409879,4.86833001166
4981,572.091,7049.33788605,517.765272656,0.0,601.378,4241.9664751,602.062,0.984364,368.142,601.380891712,-604.333,4241.9664751,1051.11001936,602.058990589,3630.96022197,4241.9664751,287.768,4981,6329.03965997,4.84691825773
4982,572.188,7111.90560028,512.728436158,0.0,602.538,3966.87409291,603.176,0.982193,535.824,602.550915419,-605.499,3966.87409291,961.18431434,603.187822769,3954.63781844,3966.87409291,287.804,4982,6243.81618633,5.2824343903
4983,572.223,7201.99108299,487.674448366,0.0,601.927,3737.47340104,602.573,0.987939,327.219,601.953131015,-604.856,3737.47340104,1866.63417638,602.593733435,526.536898765,3737.47340104,287.838,4983,6094.92839573,4.72696457842
4984,572.316,7126.29635816,516.327402996,0.0,602.367,3833.29215548,603.013,0.982688,384.475,602.369238941,-605.223,3833.29215548,101.038019285,603.005942259,6801.27748059,3833.29215548,287.874,4984,6965.20257518,4.83839107027
4985,572.378,6592.899888,478.142866667,0.0,602.738,4254.14959446,603.366,0.985067,434.241,602.74089943,-605.602,4254.14959446,183.438124756,603.357322579,6020.55559494,4254.14959446,287.96,4985,6303.22673608,4.96398984005
4986,572.492,7040.15662297,498.302692893,0.0,602.291,3979.37120759,602.93,0.983645,396.497,602.30742079,-605.054,3979.37120759,220.731895742,602.944503674,6372.15622168,3979.37120759,287.963,4986,6704.67340671,4.92155431306
4987,572.549,7049.11560647,512.255422809,0.0,603.053,4073.16373782,603.695,0.981378,391.001,603.056343623,-605.878,4073.16373782,1285.42979808,603.698159049,2514.46571851,4073.16373782,288.036,4987,6320.86859893,4.83404449761
4988,572.571,7127.45639121,514.268608941,0.0,603.708,3928.43063358,604.339,0.979994,310.746,603.70993125,-606.468,3928.43063358,286.175141078,604.331995824,6197.37107003,3928.43063358,288.084,4988,6700.34229096,4.61088660298
4989,572.588,7059.33041428,499.151926898,0.0,602.732,4029.92574606,603.388,0.984512,427.054,602.734617691,-605.404,4029.92574606,1619.60326746,603.389357419,2388.48750544,4029.92574606,288.026,4989,5800.56177308,4.952166192
4990,572.607,7147.55184625,508.011774111,0.0,603.13,4050.73491651,603.794,0.987184,312.456,603.14129326,-605.91,4050.73491651,1708.87387806,603.799247695,1889.98566218,4050.73491651,288.078,4990,5582.32932504,4.65182607363
4991,572.73,6841.34089122,511.055226576,0.0,602.625,688.517461567,603.279,0.989439,375.628,602.633537417,-605.357,688.517461567,1912.78980387,603.288479953,1226.3768901,688.517461567,288.069,4991,5482.56138504,4.77904302754
4992,572.822,7153.7961287,501.889012987,0.0,602.477,4349.31810054,603.124,0.9844,457.344,602.478054707,-605.204,4349.31810054,1977.14118055,603.116339072,409.131917286,4349.31810054,288.115,4992,5996.65898611,5.0339302733
4993,572.904,6756.25090441,507.113692828,0.0,602.322,4222.60648365,602.96,0.981703,397.53,602.334819203,-605.108,4222.60648365,823.672557997,602.968789795,3849.85345458,4222.60648365,288.166,4993,6257.75190453,4.9384182252
4994,572.942,6822.93251422,491.464532583,0.0,602.156,3623.99278122,602.794,0.980973,462.686,602.154515644,-604.984,3623.99278122,812.549601802,602.7912609,4022.35249336,3623.99278122,288.203,4994,6450.83889696,5.14217273758
4995,572.973,6708.24320973,497.01391862,0.0,603.397,3862.67814909,604.016,0.986896,346.537,603.403718869,-606.217,3862.67814909,1725.04501043,604.022731089,2257.19834274,3862.67814909,288.244,4995,5392.99121421,4.78761877183
4996,572.964,6383.49688723,450.587603338,0.0,602.372,3982.60390152,603.027,0.989522,301.479,602.378088176,-605.112,3982.60390152,2333.15512384,603.031001689,121.058167326,3982.60390152,288.309,4996,3647.12548921,4.64644715837
4997,572.993,6093.07518227,479.706704343,0.0,602.066,1786.81705254,602.724,0.984648,377.116,602.069186137,-604.894,1786.81705254,1351.76158655,602.728054781,2175.7746864,1786.81705254,288.27,4997,5112.19376874,4.80196101843
4998,573.075,6763.8205924,480.710460336,0.0,602.79,4246.19727538,603.431,0.978334,379.791,602.785827393,-605.542,4246.19727538,220.187925992,603.424582221,6135.19564993,4246.19727538,288.257,4998,6446.41459081,4.88012246586
