Epoch,AverageEsReturn,MaxReturn,MaxEsReturn,MinReturn,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,AverageAbsQ,AverageAbsY,PolicyRegParamNorm,AverageQ,AverageY,QFunRegParamNorm,AverageQLoss,AverageDiscountedReturn,AverageAction,MinEsReturn,Iteration,StdReturn,StdEsReturn
129,275.729081347,1568.37164706,631.437961679,216.791204887,5.58368376502,-245.751,496.982606471,239.304,239.149696884,48.9511,239.034,239.058871746,86.5156,170.221,190.455286207,0.750302,73.9631171038,129,241.344139524,205.208931277
130,267.273663077,1553.36497086,566.3119815,310.810064439,5.8267117902,-248.539,721.655438064,241.988,241.807915455,49.0281,241.719,241.730754876,86.8261,186.099,201.920888421,0.787459,15.2803436697,130,297.343645713,173.124998635
131,208.944490143,1992.33946392,536.12707233,118.231389907,5.75600421609,-251.073,660.063205384,244.405,244.224165174,49.2205,244.115,244.135819881,87.2207,176.789,190.917892462,0.78837,7.97777694207,131,466.331171499,167.930399124
132,345.907178362,1606.2038567,921.080952005,338.717862046,5.81721277208,-253.246,584.234490111,246.458,246.280326728,49.3462,246.177,246.191047529,87.6048,182.097,204.540499614,0.781454,20.3233886471,132,233.667985117,325.075010785
133,252.730292419,649.077255954,495.725942591,253.121211503,5.78213186208,-255.764,466.276858126,248.79,248.604273991,49.4739,248.514,248.531806154,87.9619,171.693,195.590152211,0.79166,8.19676626982,133,150.138909503,176.359857162
134,180.202990349,1620.82294753,416.267074293,199.536625376,6.08510125172,-257.88,569.731328312,251.064,250.873469092,49.6434,250.772,250.79270697,88.3116,202.064,196.919482625,0.851499,7.39402763621,134,224.571242488,133.408376768
135,337.333108529,1065.72967353,645.185724614,194.507433391,5.96327948495,-261.04,511.862452273,254.134,253.968497907,49.7947,253.879,253.899005562,88.7029,185.455,192.305748431,0.821395,14.7189399233,135,187.083147937,218.964877624
136,194.964413536,657.008819856,337.155710083,137.764025825,6.05537110967,-262.814,449.650400426,255.978,255.824728771,49.9229,255.712,255.733787435,89.1584,193.774,196.901732237,0.81258,9.89182083611,136,109.821454678,91.5816678759
137,209.091704599,1259.40004374,491.204187893,206.387306607,6.02679230422,-264.802,333.798001619,257.674,257.497512573,50.0572,257.376,257.407469182,89.5443,189.028,149.636027452,0.869156,16.4559379665,137,210.185930557,146.88603452
138,138.857187129,681.002701353,602.222431079,324.531002634,6.09038058799,-267.292,450.923119788,260.267,260.115223903,50.2004,260.013,260.036851131,89.945,198.424,196.30221696,0.835975,7.4745988583,138,39.6262359681,148.04539743
139,188.497382622,667.214480933,595.480813816,392.067039974,6.22105371663,-269.015,485.435044096,262.038,261.856481032,50.3699,261.736,261.766753328,90.4503,200.264,203.920093424,0.829887,7.33303766612,139,80.1740658591,193.111946471
140,211.330077063,653.118668528,327.517270663,395.067824067,6.35370382993,-271.383,437.365858824,264.395,264.191060499,50.5322,264.096,264.109856518,90.8849,229.87,194.243509216,0.837825,57.9201386581,140,59.3581022637,93.2469333553
141,205.3945382,539.585363695,461.73089043,285.160636581,6.29921121834,-272.943,422.422521602,265.827,265.661307167,50.6803,265.562,265.592716043,91.3431,196.843,190.322841404,0.828626,11.1348819032,141,61.1410338184,120.994230879
142,167.06199724,493.837061179,381.89835315,280.827961134,6.14484493623,-275.678,336.161470948,268.714,268.537532676,50.8302,268.438,268.454406611,91.752,201.054,167.336351043,0.799244,9.73375258762,142,49.6272806705,134.561047971
143,210.480656012,467.237943451,371.180760364,303.189895698,6.34842234718,-276.652,384.266798655,269.63,269.480524709,51.0042,269.374,269.410444469,92.1802,218.372,183.28250532,0.835799,8.39176443049,143,41.0855297978,107.354810981
144,148.972810571,517.280289575,433.108949305,253.489009038,6.38788202158,-279.279,358.147312366,272.164,271.97983447,51.0961,271.879,271.904487311,92.5865,228.086,174.900506203,0.81444,7.54693711975,144,65.4909652009,123.788406632
145,245.534821028,478.885812183,434.925116381,385.829359444,6.27375509733,-280.651,421.188799293,273.814,273.639589783,51.2656,273.548,273.575862688,92.9289,212.998,191.837429884,0.806759,105.152142585,145,16.6654777882,113.392706662
146,252.382376295,469.56959363,638.590027548,395.579723205,6.50514635851,-281.98,432.570254851,274.724,274.528154945,51.3629,274.445,274.46586139,93.4282,238.057,194.941182171,0.813897,12.7243557672,146,17.8444327296,191.302145683
147,195.625307329,474.679757158,447.983580729,417.865052924,6.37244478995,-284.077,452.291620382,276.92,276.742909844,51.5385,276.647,276.676830482,93.8223,224.924,199.205987007,0.796321,10.7939173973,147,10.7414913592,139.32090055
148,221.535875764,478.089769719,378.761030821,382.542891852,6.3876592133,-285.023,430.266627773,277.987,277.807012079,51.6501,277.714,277.730084641,94.2509,228.599,193.026204233,0.804679,10.16634035,148,36.6015916544,118.923257511
149,186.064856821,488.928204949,381.95552143,359.877693203,6.4552878436,-287.018,425.897826599,279.962,279.765462034,51.8228,279.671,279.696925956,94.6507,228.574,192.894933556,0.791222,11.2104694479,149,23.7088087901,120.214554008
150,168.792285658,472.193900049,422.208230607,356.360987728,6.61561656479,-287.991,430.342178279,280.861,280.674568818,51.9423,280.574,280.597223134,95.0843,250.118,194.013271897,0.786648,40.7866326862,150,32.2832691174,122.816632601
151,189.066104816,507.307788355,420.874504967,386.183385652,6.43537100509,-289.01,463.019450595,282.121,281.938772027,52.0522,281.854,281.866110685,95.4348,243.573,201.132532041,0.788129,44.5906398481,151,26.2462744054,131.186490554
152,137.295091244,412.115177717,378.935544659,354.88784686,6.59980754734,-290.376,402.022091901,283.381,283.209091278,52.1769,283.102,283.137667062,95.8032,250.678,185.930107643,0.809087,6.55238551858,152,9.5131912259,119.111477309
153,141.999733954,491.569233374,398.336917472,251.979194832,6.68948698186,-291.454,347.33446622,284.774,284.577364499,52.3605,284.483,284.501594822,96.1707,248.865,170.188969585,0.783858,10.178385836,153,73.5461508733,114.965641952
154,187.401306881,543.231767387,381.59164748,255.783653883,6.56371964302,-292.392,383.699327582,285.611,285.429492374,52.5171,285.348,285.375539408,96.5352,254.376,181.44720122,0.842518,11.2518994449,154,32.8131437498,125.191778417
155,239.150150551,448.224942219,491.181079279,285.22964464,6.48217952095,-291.85,350.729425524,285.052,284.847339422,52.6461,284.756,284.771620749,96.8837,241.023,172.451926556,0.794506,8.3184295483,155,38.7124832526,190.608422394
156,174.085272789,411.889733081,434.023880766,281.32045615,6.46802902103,-293.371,355.699279525,286.646,286.452245672,52.7579,286.378,286.395604625,97.2032,233.16,173.582114755,0.803975,6.33990296257,156,43.4598908085,108.154491871
157,187.11434964,443.789932847,400.955153714,152.808058048,6.58110246066,-293.822,339.425645406,287.259,287.090568382,52.8875,287.0,287.024731865,97.4979,251.141,167.395883445,0.80773,16.5980235218,157,85.2140570149,138.722792879
158,167.030828585,456.610829524,377.012956252,335.260208931,6.47659004829,-294.244,401.674302135,287.769,287.544682597,52.9853,287.477,287.491552347,97.8093,233.19,186.15932265,0.79653,7.45938952836,158,33.0019900395,109.88477087
159,156.009088712,451.057301079,395.804343708,313.656620185,6.5488600126,-293.993,386.959742747,287.453,287.276851232,53.1359,287.187,287.212588944,98.093,244.02,182.134309292,0.791732,8.29392135347,159,36.6129293087,113.043593995
160,231.180842172,458.476127296,445.378893706,369.942371928,6.52696602863,-293.687,419.303568159,287.343,287.116897545,53.276,287.049,287.043480763,98.4312,238.766,190.432007341,0.823591,10.5889902612,160,21.9115654866,158.705934445
161,226.516357958,434.302059888,522.301249631,276.593709237,6.39744591356,-294.418,377.011807602,287.923,287.739627884,53.4257,287.642,287.667368023,98.7136,227.84,179.001149739,0.831901,40.1602068946,161,48.0653574371,137.329544959
162,286.993621267,473.078438649,816.054453101,406.22556439,6.53434407211,-294.179,429.140889729,287.8,287.583789541,53.592,287.514,287.5201369,99.0937,229.003,192.633379346,0.814419,50.6760198436,162,15.8915887762,216.511967742
163,225.753229077,846.206830743,505.350906028,691.494934894,6.43839023916,-294.554,765.227724628,288.306,288.101556789,53.7366,287.994,288.011160317,99.3953,230.734,241.184339482,0.781385,13.1301404959,163,34.6935374256,180.009867794
164,182.414282314,1182.27815516,310.118544737,479.11560971,6.50765650944,-294.538,683.052912541,288.203,287.959159263,53.8554,287.876,287.880653623,99.6768,229.232,230.074836113,0.803266,19.8262440313,164,151.647371566,105.658254681
165,206.655060186,897.217152895,323.932345106,250.797524678,6.57493540533,-295.575,391.812700947,289.264,289.066518147,53.9635,288.993,289.012396458,100.015,239.372,173.842005027,0.806895,26.9758326652,165,192.990740353,110.317486053
166,358.646151236,1953.36053137,876.759742154,139.107039427,6.38546598971,-295.074,614.6824992,288.78,288.581297898,54.068,288.517,288.526175962,100.331,226.523,181.551592434,0.776242,106.780950516,166,470.358513733,236.333026901
167,161.450882694,1949.1046922,530.139788484,221.272436302,6.54069623202,-295.705,512.758300813,289.461,289.242975912,54.1724,289.164,289.171439403,100.611,215.212,179.384296977,0.79184,13.1759751873,167,344.1624393,148.279095518
168,151.794952171,2545.18181028,535.510044654,219.526434152,6.63449604672,-295.526,573.764217985,289.117,288.897168436,54.2574,288.809,288.823677005,100.958,246.31,177.548730087,0.751999,7.09880207536,168,495.415153428,165.381555954
169,452.415045109,2904.67601381,805.883324535,68.6799086747,6.67489181582,-296.081,546.820165127,289.832,289.607930922,54.3163,289.49,289.515869655,101.253,239.627,137.294910289,0.733001,260.754737381,169,542.283160344,203.301429719
170,220.16295404,3035.65899939,672.722522979,44.3883387429,6.51026190559,-296.816,1147.70768713,290.486,290.272429094,54.4655,290.189,290.194369723,101.545,223.073,205.30647839,0.748013,67.9816382289,170,818.027471076,192.988247056
171,206.196109925,537.063657172,604.336333377,320.568153756,6.51847216868,-297.086,381.805561871,290.537,290.353023952,54.5547,290.229,290.255352223,101.855,215.264,182.733558237,0.715246,20.3065953309,171,53.6843261356,201.630398581
172,149.493299352,2129.78237379,570.722224147,387.253062449,6.66715604921,-298.02,642.261661997,291.526,291.312821734,54.6417,291.228,291.22670254,102.13,248.983,218.297559823,0.754599,12.784759879,172,283.703479983,173.570610156
173,149.476442684,1915.54378796,441.707573799,245.978315313,6.53451950633,-297.264,722.121152333,290.932,290.749123156,54.7281,290.652,290.665808085,102.426,224.953,202.312439901,0.750495,9.72105924583,173,477.934864865,133.800297598
174,247.895978701,1516.09997559,500.779955094,167.797412661,6.58299485649,-298.395,463.219448097,291.923,291.720106708,54.8247,291.615,291.630601313,102.679,235.016,194.412187313,0.72828,22.0092095917,174,168.709537693,185.398333251
175,134.457998911,2027.80130633,579.4081379,76.5513619219,6.90564724729,-298.799,637.329339283,292.265,292.045405119,54.9357,291.97,291.972627186,102.976,282.98,144.403690702,0.736305,7.08909288159,175,417.570646883,172.215425917
176,146.002548309,971.999462864,258.018758528,213.291095803,6.42006171209,-298.283,685.252703849,291.888,291.688988107,55.0198,291.593,291.614785651,103.28,230.605,106.351905352,0.822965,36.3654139351,176,307.630266339,65.3092507193
177,125.033663556,2935.13201904,283.398500492,89.7793885552,6.74485631641,-299.782,814.826225481,293.476,293.270355226,55.1537,293.187,293.198616708,103.614,269.126,178.645778682,0.777025,28.6212507924,177,624.930165357,78.926436894
178,214.394172114,1836.16981386,499.526460008,57.2098079392,6.64381866091,-300.031,185.804359811,293.624,293.421777923,55.2245,293.338,293.35195395,103.826,245.327,74.36839317,0.778826,15.3039119822,178,263.302125939,172.62175314
179,159.373787077,1794.99259784,480.559815125,65.6216123507,6.7654974272,-300.047,526.955162717,293.61,293.412590707,55.4106,293.328,293.339226781,104.153,268.565,186.080146544,0.76507,5.63630551712,179,289.819298802,164.21550582
180,242.405845648,2053.11928674,674.289836725,147.622861522,6.71749880956,-301.315,688.54038912,294.716,294.496121459,55.4617,294.412,294.426148286,104.419,249.197,179.608195039,0.754778,8.27968963072,180,433.008595385,206.890678152
181,225.815092954,1924.85799306,457.170662695,135.541922138,6.70171839879,-301.458,935.18910248,294.908,294.72418073,55.5444,294.623,294.645633109,104.761,254.312,157.186820922,0.769138,5.62749376623,181,638.905571372,172.892950549
182,222.65807228,1196.43992876,959.755541574,55.5216584309,6.65361139224,-302.271,162.06521099,295.757,295.54851326,55.6163,295.477,295.48894432,105.071,257.882,75.5347414447,0.79346,7.30200540511,182,251.908346171,335.076365446
183,203.388092806,1687.06168351,451.112440097,68.179957377,6.75302346979,-303.382,617.214741755,296.861,296.621964622,55.7146,296.555,296.566388955,105.255,258.05,175.378869367,0.782054,10.2433888566,183,419.847309375,152.653304481
184,202.990113228,2000.51023551,691.529139581,368.769227638,6.74047963352,-302.715,876.705530287,296.123,295.930702665,55.8299,295.837,295.865383396,105.589,255.231,176.743365409,0.759581,12.8557126043,184,419.231005153,238.758162033
185,323.934835372,1883.28217426,671.230481085,132.200753458,6.84826341109,-304.165,803.170101879,297.591,297.374952892,55.9337,297.279,297.293311775,105.804,265.559,188.134458946,0.798501,42.9417335866,185,510.336724893,210.241091921
186,238.727355187,2023.40385264,771.01741634,115.141229186,6.78013445077,-305.072,363.275279362,298.514,298.294667537,56.0712,298.228,298.233988787,106.009,236.805,119.029019697,0.767694,10.0833758516,186,445.57867607,243.482700265
187,176.706274093,2564.10012694,528.627261481,126.822102249,6.64287347492,-306.05,885.604281727,299.159,298.971468812,56.1814,298.895,298.921832001,106.226,246.624,165.394681306,0.800932,18.8972248575,187,717.63181794,155.330911802
188,237.095442087,2027.09043755,602.448683528,130.420707421,6.58515041544,-307.505,713.932706614,300.58,300.394646275,56.2933,300.329,300.330478591,106.514,228.244,168.009453245,0.786153,10.998089451,188,534.230131375,191.086569044
189,174.870481858,1359.20633021,648.842601484,124.72476977,6.82248092846,-308.99,319.925057554,302.076,301.901752591,56.3782,301.828,301.843145943,106.751,256.361,122.431923964,0.729837,9.37901863621,189,308.905923819,183.116514073
190,154.009571043,1196.41976891,423.188814382,250.378918269,6.78721648707,-310.111,444.525821832,303.042,302.846904429,56.4889,302.775,302.794058589,107.036,264.133,168.084679946,0.758097,21.3466085521,190,202.861314373,116.443120392
191,228.036560758,1255.50614923,448.421710093,93.9619185887,6.87693439937,-310.872,607.583734259,303.918,303.753303628,56.628,303.678,303.708469901,107.27,255.778,171.984155692,0.762096,17.5419885943,191,302.841487661,147.814318903
192,230.69547452,532.16789484,529.248481596,252.693622703,6.90933524217,-311.435,316.583936581,304.505,304.275246846,56.7292,304.218,304.218547586,107.517,257.796,152.528056618,0.773337,49.2106320475,192,72.0191830931,153.419812247
193,258.664708537,1131.1023229,448.714821255,264.499698826,7.04023227608,-311.854,490.111293677,304.885,304.671099762,56.8249,304.608,304.622966236,107.798,286.975,169.624356868,0.755949,87.3677271983,193,215.748744329,114.788662042
194,212.873281045,2130.87834615,691.121354679,182.662380907,6.73416329455,-313.756,820.124383425,306.83,306.617859565,56.9737,306.548,306.558935996,108.022,266.332,169.256130133,0.782211,6.9897252933,194,445.054272766,212.095310853
195,139.215818269,1009.45796543,421.976193033,195.567046149,7.00921701117,-314.043,445.110525841,306.915,306.715408175,57.1001,306.646,306.665266234,108.324,273.987,164.896871058,0.745017,7.04271936002,195,206.485390486,124.652236648
196,124.182089222,929.37219789,601.749637931,142.968456044,6.9321262045,-316.687,415.422916808,309.75,309.53861877,57.2067,309.492,309.491683667,108.56,268.947,159.216026904,0.734683,8.54081578508,196,206.432719824,147.055477073
197,250.843204969,774.70903338,779.745183906,375.318429617,6.71628453386,-317.218,565.493584482,310.342,310.127449524,57.3601,310.037,310.061524677,108.801,231.493,188.823482647,0.742134,11.4520844357,197,93.5658129227,233.713171979
198,214.436465353,656.992812029,402.618355454,263.888791988,6.83891658993,-317.973,431.693371975,311.056,310.841294976,57.5139,310.78,310.792438577,109.078,252.335,178.907615626,0.731384,18.0094190261,198,103.88227745,117.760963948
199,377.349065909,1141.0178655,608.613596921,398.783653775,6.95508039047,-319.468,657.108456389,312.697,312.501985431,57.6142,312.443,312.449483237,109.392,266.174,200.869055738,0.738969,221.192188473,199,189.140716893,142.129846172
200,220.395489077,974.107259005,647.789998577,291.207761223,7.21704010227,-319.489,613.836706809,312.743,312.549951188,57.731,312.474,312.492581964,109.64,308.99,183.34492675,0.72014,15.4519266184,200,190.507334923,201.027586437
201,246.265847331,2251.94835252,550.874775394,151.864288276,7.0920143374,-320.169,491.943623823,313.59,313.441771067,57.855,313.345,313.377439038,109.942,303.193,146.08013473,0.758659,75.5276561655,201,501.167330558,184.947025031
