MaxEsReturn,AverageAbsQ,AverageReturn,AverageAbsQYDiff,StdReturn,QFunRegParamNorm,AverageQLoss,AverageY,AverageEsReturn,MaxReturn,PolicyRegParamNorm,Epoch,StdEsReturn,AverageQ,AveragePolicySurr,Iteration,MinEsReturn,AverageAction,AverageAbsY,AverageDiscountedReturn,MinReturn
155.0,778.529,913.272727273,14.3570493589,274.255717073,690.158,2080.42,776.42360437,18.1016949153,1000.0,315.772,4467,25.7772037742,776.403,-865.235,4467,3.0,0.676268,776.747695807,94.2704059666,46.0
70.0,773.807,1000.0,14.8327208358,0.0,690.133,2172.36,771.316982881,14.7058823529,1000.0,315.793,4468,14.6799771834,771.364,-861.414,4468,2.0,0.691338,771.764203922,99.9956828753,1000.0
172.0,771.688,229.477272727,14.2651673136,152.922215616,690.116,2042.35,769.413434075,16.8793103448,856.0,315.834,4469,25.249839594,769.396,-859.428,4469,2.0,0.671766,769.788427031,82.6137078358,86.0
61.0,771.557,1000.0,14.7355051545,0.0,690.124,2253.43,769.130167773,14.7352941176,1000.0,315.886,4470,13.547973201,769.12,-857.954,4470,3.0,0.791689,769.546470359,99.9956828753,1000.0
161.0,769.371,969.727272727,14.6126932324,93.5386074003,690.111,2276.54,766.945933671,22.9545454545,1000.0,315.911,4471,28.5346317063,766.996,-855.157,4471,3.0,0.694646,767.344406125,99.9856540338,674.0
54.0,767.557,1000.0,15.1237390058,0.0,690.09,2151.47,764.945285247,17.0877192982,1000.0,315.942,4472,14.3212278972,764.964,-853.11,4472,3.0,0.731639,765.545681769,99.9956828753,1000.0
123.0,764.979,1000.0,13.805468426,0.0,690.056,1924.49,762.771952344,16.0317460317,1000.0,315.957,4473,18.665789311,762.787,-850.473,4473,3.0,0.696632,763.209868999,99.9956828753,1000.0
117.0,765.645,1000.0,13.8456409445,0.0,690.051,1908.44,763.356925632,16.1904761905,1000.0,315.976,4474,18.9517827137,763.369,-851.614,4474,3.0,0.724313,763.781414294,99.9956828753,1000.0
49.0,760.239,565.833333333,15.1113743016,485.417145923,690.043,2268.12,757.583453654,11.1444444444,1000.0,316.03,4475,9.78724920055,757.554,-845.406,4475,3.0,0.727613,758.201453438,64.7547266172,22.0
87.0,758.654,1000.0,15.872770903,0.0,690.073,2594.76,755.620533077,15.1746031746,1000.0,316.033,4476,15.5558794913,755.649,-843.768,4476,3.0,0.713396,756.913586372,99.9956828753,1000.0
118.0,756.991,1000.0,16.0434208345,0.0,690.049,2460.96,753.911492965,18.298245614,1000.0,315.799,4477,19.6682707454,753.9,-839.215,4477,3.0,0.755298,754.971694428,99.9956828753,1000.0
47.0,755.852,1000.0,17.3194433649,0.0,689.992,3225.62,752.865074986,17.4464285714,1000.0,315.812,4478,12.0073186653,752.909,-840.04,4478,4.0,0.749568,754.135363151,99.9956828753,1000.0
138.0,752.118,1000.0,14.9310311354,0.0,689.896,2200.11,749.464340329,26.4411764706,1000.0,315.788,4479,25.0554575204,749.478,-837.878,4479,3.0,0.653058,750.585288535,99.9956828753,1000.0
129.0,750.887,1000.0,15.6919999862,0.0,689.891,2449.77,748.073057337,23.1041666667,1000.0,315.797,4480,21.182972312,748.005,-831.966,4480,4.0,0.637957,749.254887312,99.9956828753,1000.0
139.0,748.027,1000.0,17.455527946,0.0,689.931,3087.91,744.861584664,23.2142857143,1000.0,315.805,4481,23.0656781865,744.894,-833.438,4481,3.0,0.629714,746.77728662,99.9956828753,1000.0
62.0,748.84,1000.0,18.4751899831,0.0,689.983,3241.65,745.165334532,23.175,1000.0,315.828,4482,15.0114747776,745.228,-827.545,4482,4.0,0.633301,747.598220815,99.9956828753,1000.0
118.0,738.539,776.0,23.3129586651,408.966427059,690.057,4680.75,733.835967217,20.0555555556,1000.0,315.845,4483,17.1101190189,733.808,-811.679,4483,3.0,0.717407,737.546103509,82.8111404119,28.0
71.0,739.072,915.090909091,21.7274100593,207.583698145,690.079,3792.31,733.739335708,24.2857142857,1000.0,315.857,4484,14.4276284463,733.784,-821.624,4484,5.0,0.672339,738.100905133,99.5046690597,291.0
144.0,741.502,1000.0,18.5968934149,0.0,690.066,2594.49,736.544168702,26.0526315789,1000.0,315.898,4485,27.6119228332,736.543,-824.885,4485,3.0,0.761243,739.564197387,99.9956828753,1000.0
129.0,740.747,1000.0,17.8553782235,0.0,690.047,2384.2,736.865276156,25.375,1000.0,315.924,4486,24.2019498181,736.864,-826.21,4486,4.0,0.730031,738.87112253,99.9956828753,1000.0
114.0,741.131,1000.0,16.2017999535,0.0,690.02,2093.89,737.904097387,22.2666666667,1000.0,315.913,4487,19.1339140446,737.94,-828.732,4487,5.0,0.68042,739.068079568,99.9956828753,1000.0
75.0,743.791,1000.0,16.0145844582,0.0,689.972,2130.03,740.999556885,24.3170731707,1000.0,315.898,4488,16.5314762954,740.985,-828.399,4488,5.0,0.650687,741.846465426,99.9956828753,1000.0
107.0,740.79,145.391304348,15.4037036861,62.1483072843,689.959,2073.37,738.357957173,22.7317073171,306.0,315.903,4489,19.1655488557,738.333,-827.118,4489,4.0,0.655574,738.868593141,72.7789093035,70.0
149.0,743.957,1000.0,14.7915634929,0.0,689.938,2018.6,741.845559742,25.487804878,1000.0,315.914,4490,26.4788198389,741.822,-828.718,4490,3.0,0.640636,742.177443095,99.9956828753,1000.0
89.0,742.121,1000.0,14.6746900421,0.0,689.9,2061.59,740.00255851,24.5714285714,1000.0,315.879,4491,22.0628354362,740.081,-826.923,4491,3.0,0.544581,740.219799552,99.9956828753,1000.0
95.0,741.725,165.475409836,15.5461864536,69.4405292336,689.835,2175.77,739.395147831,27.4444444444,363.0,315.894,4492,24.3304158576,739.348,-825.798,4492,2.0,0.656642,739.562584846,76.9667874907,71.0
65.0,740.443,242.047619048,14.5724528818,173.990277832,689.726,1905.9,738.461471366,22.1777777778,871.0,315.863,4493,14.158293822,738.448,-823.833,4493,4.0,0.637722,738.623936408,81.7396828072,88.0
146.0,742.284,78.140625,14.5824725767,9.153836606,689.667,2009.81,740.163417269,28.0,117.0,315.875,4494,28.7798154577,740.161,-824.102,4494,4.0,0.781304,740.342345699,54.2183409606,64.0
56.0,742.254,981.636363636,14.8674378801,58.0709170322,689.617,1971.19,739.881435763,18.1090909091,1000.0,315.891,4495,15.337029139,739.904,-823.285,4495,3.0,0.648491,740.070675714,99.9930865704,798.0
78.0,739.489,87.1217391304,13.8857180996,5.95365846764,689.572,1934.81,737.564888026,23.3488372093,103.0,315.893,4496,18.2500509345,737.543,-821.268,4496,4.0,0.761145,737.83745555,58.2647944237,75.0
108.0,738.704,75.2255639098,14.5678127212,4.64145514737,689.525,2080.41,736.329981959,23.8333333333,92.0,315.946,4497,22.9543197166,736.327,-819.304,4497,3.0,0.734408,736.711598117,52.9973908731,67.0
64.0,734.748,127.46835443,13.9902230591,40.374147463,689.492,1845.42,732.649100483,22.7727272727,315.0,315.938,4498,15.71169749,732.661,-818.026,4498,4.0,0.685642,733.035837491,70.373387695,85.0
84.0,734.49,1000.0,14.8004519019,0.0,689.479,2044.71,732.114389781,18.5555555556,1000.0,315.982,4499,16.284128454,732.098,-815.854,4499,4.0,0.718187,732.605493304,99.9956828753,1000.0
103.0,735.557,1000.0,14.0451230442,0.0,689.439,1897.31,733.17396502,28.3529411765,1000.0,315.974,4500,24.5535217948,733.207,-817.787,4500,3.0,0.622196,733.729764417,99.9956828753,1000.0
120.0,735.758,1000.0,14.9308913125,0.0,689.414,2003.41,733.132604177,26.5641025641,1000.0,315.985,4501,25.2686030702,733.128,-817.196,4501,3.0,0.618766,733.621839673,99.9956828753,1000.0
190.0,736.225,1000.0,13.9002458817,0.0,689.366,1797.11,733.824168523,23.7317073171,1000.0,315.977,4502,32.971550479,733.827,-816.086,4502,3.0,0.574967,734.342342876,99.9956828753,1000.0
126.0,732.558,782.571428571,13.9974620652,318.819858291,689.336,1770.23,730.168810146,24.0952380952,1000.0,315.966,4503,24.976950826,730.174,-814.635,4503,3.0,0.567888,730.586139326,95.9342625317,82.0
91.0,734.97,1000.0,15.0457078928,0.0,689.359,2206.58,732.534020554,19.8235294118,1000.0,315.984,4504,17.9123200918,732.542,-813.901,4504,3.0,0.577642,732.920304473,99.9956828753,1000.0
112.0,732.918,110.615384615,14.6679603313,59.7748098716,689.365,2072.52,730.539482982,22.1666666667,359.0,316.029,4505,19.868516213,730.521,-812.808,4505,4.0,0.676366,730.921638646,62.764037901,65.0
88.0,731.591,120.404761905,14.1419990431,37.4452359,689.372,1874.92,729.363700924,21.7708333333,229.0,316.078,4506,19.5002559634,729.385,-812.629,4506,3.0,0.616956,729.658230048,68.3310464366,75.0
71.0,731.012,430.25,14.9464476872,261.208609161,689.34,1921.98,728.537240184,20.0,1000.0,316.119,4507,15.6793857423,728.553,-811.56,4507,3.0,0.565693,728.827491935,92.1553947925,90.0
61.0,731.064,1000.0,14.1515245263,0.0,689.328,1891.9,728.903803768,16.0967741935,1000.0,316.127,4508,11.9915422848,728.911,-812.585,4508,3.0,0.659253,729.22304907,99.9956828753,1000.0
80.0,730.319,349.655172414,13.9303619998,236.028092405,689.353,1695.55,728.146517086,21.8260869565,1000.0,316.199,4509,17.213877551,728.129,-810.843,4509,3.0,0.600803,728.406751705,88.6893787094,96.0
88.0,728.526,818.153846154,14.8838058718,350.636968992,689.353,2110.1,726.38833829,27.8055555556,1000.0,316.303,4510,18.2236406968,726.399,-810.588,4510,3.0,0.65072,726.601145946,90.2702011615,43.0
83.0,729.664,117.220930233,15.0612534248,28.8651238674,689.353,2085.87,727.320058889,16.4754098361,234.0,316.357,4511,17.7390987604,727.352,-811.507,4511,3.0,0.617099,727.573833673,68.0634212083,76.0
57.0,731.688,1000.0,14.1739341361,0.0,689.337,1870.48,729.745173368,15.6349206349,1000.0,316.361,4512,14.2965214853,729.71,-812.173,4512,3.0,0.66708,729.979189256,99.9956828753,1000.0
147.0,732.041,1000.0,14.1644778207,0.0,689.316,1865.63,729.939783681,19.96,1000.0,316.39,4513,25.2546708551,729.936,-811.911,4513,3.0,0.583672,730.18092588,99.9956828753,1000.0
56.0,731.152,70.4125874126,14.3461814263,32.6704949482,689.304,1972.93,729.119448478,14.4428571429,209.0,316.461,4514,13.016073266,729.139,-813.139,4514,3.0,0.57129,729.341659677,48.296118591,34.0
76.0,730.884,283.777777778,14.9447945107,228.548330788,689.261,2245.11,728.775196122,14.5507246377,839.0,316.541,4515,15.119366822,728.783,-813.384,4515,3.0,0.472674,729.040811046,80.9400445232,33.0
69.0,731.968,75.2932330827,15.0529981823,10.1978782659,689.267,2223.42,729.888815571,14.5072463768,120.0,316.56,4516,14.040957881,729.901,-814.999,4516,3.0,0.525237,730.210526439,52.8438320636,61.0
69.0,734.411,85.1355932203,14.6267950957,17.9980767589,689.271,2010.85,732.330295812,13.4428571429,124.0,316.569,4517,12.3827480383,732.314,-814.596,4517,3.0,0.653774,732.611188685,56.7051930961,24.0
80.0,730.279,69.1172413793,14.3315775648,5.87161899576,689.278,1997.68,728.115171265,17.8103448276,91.0,316.594,4518,15.9994147485,728.146,-811.544,4518,3.0,0.580975,728.443505303,49.9904115754,59.0
86.0,731.157,84.6302521008,14.259286841,12.366847486,689.212,1942.36,728.906022036,16.8833333333,129.0,316.619,4519,17.0695554196,728.899,-811.915,4519,3.0,0.571265,729.270747969,56.9590253739,64.0
72.0,731.464,90.5675675676,14.8033682286,13.8808453293,689.223,2144.15,729.088399515,14.4285714286,142.0,316.643,4520,13.576841026,729.09,-812.235,4520,3.0,0.56208,729.39935864,59.3840843282,67.0
157.0,730.821,104.5,14.3449307305,32.2545216468,689.184,1984.95,728.764482799,15.171875,228.0,316.686,4521,23.1169274339,728.768,-813.266,4521,3.0,0.621586,729.11108074,63.4225650359,68.0
175.0,730.743,85.4700854701,13.8760851902,14.5840169215,689.14,1942.2,728.678399345,16.5737704918,135.0,316.765,4522,23.8832261711,728.695,-812.24,4522,3.0,0.616383,729.004973643,57.2135619212,65.0
146.0,727.992,108.956989247,14.3497085044,39.1937327606,689.129,1959.0,725.807888203,15.1940298507,272.0,316.813,4523,21.9702912065,725.851,-811.024,4523,3.0,0.584677,726.135894955,64.4669478442,68.0
80.0,729.685,1000.0,13.7533693612,0.0,689.135,1744.68,727.560131671,10.6595744681,1000.0,316.856,4524,10.6766330571,727.532,-811.0,4524,3.0,0.736514,727.85133836,99.9956828753,1000.0
174.0,730.43,1000.0,14.0521310825,0.0,689.11,1787.46,728.292605954,14.2714285714,1000.0,316.894,4525,22.8116019532,728.281,-812.524,4525,3.0,0.556214,728.540767494,99.9956828753,1000.0
106.0,729.105,167.333333333,14.2411690031,111.27857935,689.117,1984.79,726.860251574,13.9027777778,547.0,316.906,4526,19.3879685789,726.85,-810.403,4526,3.0,0.621706,727.060102616,72.2969824586,51.0
54.0,730.629,1000.0,14.2412380756,0.0,689.115,1785.4,728.481957063,12.0481927711,1000.0,316.947,4527,11.6803857983,728.487,-810.813,4527,3.0,0.665562,728.742076606,99.9956828753,1000.0
129.0,728.613,1000.0,13.3565930174,0.0,689.087,1711.61,726.550101212,18.9230769231,1000.0,316.985,4528,25.5062934571,726.592,-809.131,4528,3.0,0.646059,726.821699425,99.9956828753,1000.0
151.0,729.104,1000.0,14.5583639762,0.0,689.075,2072.02,726.858369861,13.8630136986,1000.0,317.007,4529,20.8893464809,726.886,-808.206,4529,3.0,0.611995,727.031967952,99.9956828753,1000.0
66.0,725.379,1000.0,13.2550853091,0.0,689.037,1723.5,723.438699582,10.0,1000.0,317.071,4530,11.4603664863,723.426,-806.069,4530,3.0,0.562816,723.661291733,99.9956828753,1000.0
76.0,723.871,1000.0,13.68578622,0.0,689.019,1798.21,721.709959538,11.523255814,1000.0,317.094,4531,12.2395914434,721.703,-803.857,4531,2.0,0.704534,721.92707221,99.9956828753,1000.0
108.0,719.626,1000.0,14.3186809401,0.0,688.967,1938.81,717.318185332,16.4918032787,1000.0,317.124,4532,19.8623318846,717.314,-801.995,4532,3.0,0.635272,717.535828735,99.9956828753,1000.0
102.0,718.982,1000.0,14.4249497049,0.0,688.962,1930.31,716.650264655,12.6842105263,1000.0,317.162,4533,16.8477786497,716.691,-798.062,4533,3.0,0.626173,716.852291885,99.9956828753,1000.0
112.0,717.251,1000.0,12.4714816508,0.0,688.987,1471.12,715.37916555,18.3333333333,1000.0,317.181,4534,22.0735082414,715.369,-796.329,4534,3.0,0.57819,715.563691775,99.9956828753,1000.0
65.0,714.72,1000.0,13.0541186889,0.0,688.949,1707.11,712.621025218,12.2839506173,1000.0,317.203,4535,10.4317115861,712.639,-793.88,4535,3.0,0.501997,712.827580429,99.9956828753,1000.0
84.0,710.569,1000.0,13.7350964938,0.0,688.922,1910.89,708.478825833,11.3793103448,1000.0,317.197,4536,14.6210691775,708.448,-789.702,4536,3.0,0.478282,708.679474844,99.9956828753,1000.0
154.0,710.107,1000.0,13.6239035592,0.0,688.968,1872.08,708.192880884,20.693877551,1000.0,317.21,4537,26.7850126244,708.207,-787.284,4537,3.0,0.618744,708.379721856,99.9956828753,1000.0
96.0,705.081,1000.0,13.7437481747,0.0,688.938,1911.38,702.824398567,14.4202898551,1000.0,317.246,4538,17.7285537286,702.856,-783.136,4538,3.0,0.680062,703.009168127,99.9956828753,1000.0
129.0,705.018,1000.0,13.2785454053,0.0,688.959,1782.31,703.02819712,18.9411764706,1000.0,317.245,4539,21.187687661,703.021,-780.628,4539,3.0,0.717177,703.198530874,99.9956828753,1000.0
55.0,699.105,591.705882353,12.9195396213,346.419291119,688.953,1628.14,697.045795375,17.775862069,1000.0,317.27,4540,13.8626801203,697.041,-778.071,4540,3.0,0.684189,697.226690582,91.0682341883,74.0
82.0,697.895,1000.0,13.9841178818,0.0,688.91,1922.3,695.67646731,22.9090909091,1000.0,317.313,4541,20.5313708768,695.711,-774.215,4541,3.0,0.667993,695.835194878,99.9956828753,1000.0
72.0,693.57,1000.0,13.1331733608,0.0,688.869,1769.49,691.707443442,21.2173913043,1000.0,317.331,4542,15.9154191622,691.695,-769.981,4542,4.0,0.607801,691.905874996,99.9956828753,1000.0
50.0,689.767,1000.0,13.4456904389,0.0,688.825,1763.09,687.597343913,19.2830188679,1000.0,317.361,4543,13.6262473668,687.592,-766.387,4543,3.0,0.465592,687.843195713,99.9956828753,1000.0
68.0,687.997,1000.0,12.4533195195,0.0,688.843,1585.77,686.037066227,22.0975609756,1000.0,317.4,4544,17.7225292448,686.057,-764.203,4544,4.0,0.666372,686.218122508,99.9956828753,1000.0
103.0,685.468,431.166666667,12.695328072,280.632272239,688.831,1450.31,683.438929645,19.4642857143,1000.0,317.405,4545,20.8805824749,683.451,-762.102,4545,3.0,0.659359,683.639249555,91.42341359,90.0
103.0,683.729,1000.0,12.3069718415,0.0,688.804,1562.89,681.848756638,17.9818181818,1000.0,317.464,4546,15.5977747936,681.831,-758.776,4546,4.0,0.693676,682.040532459,99.9956828753,1000.0
119.0,680.108,1000.0,13.1187643514,0.0,688.781,1657.49,677.970128506,21.847826087,1000.0,317.515,4547,19.9477223188,677.971,-754.777,4547,3.0,0.702619,678.181025833,99.9956828753,1000.0
97.0,679.898,1000.0,12.7254260751,0.0,688.727,1604.22,677.86801889,24.75,1000.0,317.522,4548,20.9126158096,677.873,-753.716,4548,4.0,0.690794,678.080103443,99.9956828753,1000.0
81.0,675.669,75.8636363636,12.2744749842,7.28403477027,688.729,1466.11,673.866769351,22.2173913043,100.0,317.52,4549,16.1903259406,673.903,-750.263,4549,3.0,0.767346,674.053765497,53.2258196053,64.0
83.0,673.868,98.4019607843,13.5577191409,22.4085329528,688.713,1825.36,671.987586199,19.0961538462,196.0,317.554,4550,17.0702841392,671.985,-748.376,4550,3.0,0.732969,672.164999429,61.9505426901,67.0
102.0,672.044,118.211764706,12.59334346,36.7846176667,688.709,1520.57,670.192945995,25.8717948718,312.0,317.6,4551,21.932506594,670.185,-745.807,4551,3.0,0.682153,670.376260137,67.8363440461,80.0
80.0,671.297,1000.0,13.0235946429,0.0,688.64,1631.97,669.226618703,21.652173913,1000.0,317.646,4552,16.8422571441,669.217,-744.735,4552,2.0,0.732004,669.408924605,99.9956828753,1000.0
88.0,670.065,1000.0,12.1512819695,0.0,688.655,1457.18,668.289857241,20.02,1000.0,317.66,4553,15.3159916427,668.3,-740.771,4553,3.0,0.668325,668.482581309,99.9956828753,1000.0
66.0,666.185,1000.0,13.0796355626,0.0,688.651,1635.76,664.055098546,17.8679245283,1000.0,317.676,4554,14.5265375062,664.063,-739.9,4554,3.0,0.701499,664.295259665,99.9956828753,1000.0
105.0,664.834,167.666666667,12.3888176674,70.2350023532,688.656,1470.88,662.8182712,22.7391304348,426.0,317.716,4555,19.3923279122,662.849,-738.62,4555,3.0,0.56717,663.003974617,78.1138871721,95.0
53.0,664.242,1000.0,12.2603936988,0.0,688.66,1419.44,662.351131325,15.9047619048,1000.0,317.742,4556,10.3213667818,662.341,-736.569,4556,4.0,0.609873,662.522429512,99.9956828753,1000.0
140.0,663.407,723.571428571,12.6629407099,437.072683443,688.666,1498.58,661.362385952,20.9791666667,1000.0,317.741,4557,21.5053187058,661.35,-734.74,4557,4.0,0.668608,661.634802393,79.3846896497,31.0
56.0,661.856,1000.0,13.3408937107,0.0,688.675,1787.72,659.776147221,20.2244897959,1000.0,317.748,4558,13.8391124319,659.794,-731.268,4558,3.0,0.581595,660.223220133,99.9956828753,1000.0
79.0,657.098,1000.0,13.4272493549,0.0,688.689,1736.71,654.917247392,22.976744186,1000.0,317.786,4559,16.7630384825,654.908,-728.18,4559,3.0,0.66524,655.324326509,99.9956828753,1000.0
53.0,656.674,1000.0,12.7084222882,0.0,688.622,1495.0,654.463696006,18.6111111111,1000.0,317.833,4560,12.2541250298,654.496,-727.423,4560,3.0,0.660522,654.860208344,99.9956828753,1000.0
104.0,656.7,1000.0,12.7905212204,0.0,688.608,1512.22,654.78449887,21.6170212766,1000.0,317.855,4561,20.6279640722,654.797,-727.657,4561,3.0,0.625052,655.026177202,99.9956828753,1000.0
91.0,652.914,1000.0,12.8616271877,0.0,688.593,1654.39,650.932228362,22.2272727273,1000.0,317.858,4562,15.2238802191,650.941,-724.985,4562,3.0,0.635301,651.194806951,99.9956828753,1000.0
61.0,650.781,1000.0,12.5209080594,0.0,688.524,1537.4,648.860968896,17.9122807018,1000.0,317.883,4563,11.7716291435,648.842,-723.131,4563,4.0,0.635505,649.052390981,99.9956828753,1000.0
94.0,650.495,1000.0,12.6925741726,0.0,688.513,1493.31,648.631752191,19.86,1000.0,317.904,4564,16.1629329022,648.607,-722.256,4564,3.0,0.617528,648.798817476,99.9956828753,1000.0
69.0,650.028,1000.0,12.2137374394,0.0,688.472,1546.78,648.3541455,20.7608695652,1000.0,317.912,4565,15.305845406,648.376,-720.853,4565,3.0,0.671466,648.522737099,99.9956828753,1000.0
114.0,648.199,1000.0,12.0853346436,0.0,688.422,1458.89,646.358969416,22.9130434783,1000.0,317.929,4566,21.5263499672,646.384,-719.769,4566,4.0,0.638861,646.553414138,99.9956828753,1000.0
98.0,647.558,1000.0,11.7706708031,0.0,688.393,1366.94,645.766316829,22.5,1000.0,317.961,4567,18.6407422794,645.772,-719.031,4567,2.0,0.684011,645.913964235,99.9956828753,1000.0
120.0,647.905,835.166666667,12.5966120733,250.053605364,688.358,1558.03,646.159931462,23.3720930233,1000.0,317.971,4568,19.6362541493,646.14,-718.724,4568,3.0,0.57926,646.275729421,99.5479255518,364.0
112.0,646.789,603.0,11.9737559347,357.092013188,688.327,1362.9,644.98890374,33.4,1000.0,317.987,4569,32.1772176133,645.026,-717.204,4569,4.0,0.559435,645.073245599,93.8220856876,109.0
109.0,647.679,1000.0,12.9437930935,0.0,688.317,1547.79,645.769096695,23.3571428571,1000.0,318.0,4570,20.1326806445,645.775,-715.908,4570,4.0,0.645239,645.889829752,99.9956828753,1000.0
108.0,643.042,86.8189655172,11.9923051272,10.3678873733,688.272,1411.76,641.337953119,24.975,129.0,318.011,4571,22.8522291035,641.316,-714.365,4571,4.0,0.686899,641.459718651,57.9940802826,68.0
77.0,643.979,1000.0,12.1183712879,0.0,688.224,1383.72,642.070299914,21.2708333333,1000.0,318.055,4572,14.883911313,642.09,-713.491,4572,3.0,0.618728,642.234744166,99.9956828753,1000.0
115.0,643.348,1000.0,12.1486394657,0.0,688.209,1454.52,641.576725306,19.74,1000.0,318.075,4573,19.3822702489,641.56,-712.25,4573,3.0,0.707526,641.795833816,99.9956828753,1000.0
