AverageAbsQ,AveragePolicySurr,AverageReturn,AverageAbsQYDiff,MinReturn,MinEsReturn,AverageDiscountedReturn,Epoch,AverageAction,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,StdEsReturn,AverageEsReturn,AverageY,AverageAbsY,AverageQ,Iteration,MaxEsReturn,AverageQLoss,StdReturn
99.5922,-108.798,162.435483871,2.48032900723,116.0,2.0,78.7433345786,132,0.245679,136.142,52.5238,224.0,12.350683491,12.6493506494,99.3728307241,99.4253484283,99.3713,132,57.0,45.75,42.3406389729
100.036,-109.707,164.360655738,2.63815777525,113.0,3.0,79.0378123093,133,0.287066,136.915,52.8449,310.0,11.7115356617,13.8219178082,99.8087627813,99.8590009804,99.8004,133,61.0,49.2409,44.9586450363
100.959,-110.496,339.9,2.47840007899,204.0,3.0,95.3359655338,134,0.206778,137.478,53.0514,549.0,11.9998574749,12.4024390244,100.748498392,100.800081,100.752,134,66.0,47.15,91.830405277
101.759,-111.302,414.0,2.58772559285,215.0,2.0,97.4005915242,135,0.230775,137.911,53.275,687.0,9.72546331432,11.3647058824,101.516360829,101.584205431,101.516,135,52.0,51.1066,116.400343642
102.468,-112.129,161.64516129,2.67536577184,121.0,3.0,78.7309973014,136,0.254324,138.325,53.5464,228.0,11.6577100023,13.2435897436,102.206988193,102.265981513,102.203,136,67.0,51.0592,40.673006335
103.194,-112.986,194.769230769,2.68032584138,127.0,3.0,84.9825871781,137,0.297952,138.845,53.7064,222.0,11.9472070387,13.527027027,102.974690276,103.023529191,102.97,137,74.0,54.4991,32.6623844957
103.703,-113.679,129.705128205,2.63921505665,121.0,2.0,72.7363724296,138,0.259256,139.429,54.0127,208.0,10.4003891304,12.0240963855,103.473365667,103.523829086,103.473,138,64.0,51.4567,9.7758322806
104.748,-114.566,145.188405797,2.56570624214,113.0,3.0,75.1558005071,139,0.213419,140.046,54.2843,238.0,11.8187245427,13.4864864865,104.511546317,104.559986917,104.506,139,56.0,51.4648,39.4091416461
105.634,-115.395,148.794117647,2.64633628772,72.0,3.0,76.8238490634,140,0.337825,140.613,54.6189,250.0,10.8827672865,13.4324324324,105.39157648,105.448107624,105.395,140,44.0,53.9266,27.4930787138
106.163,-115.953,179.75,2.65313733297,126.0,3.0,82.4835719474,141,0.371166,141.118,54.8931,330.0,8.96581465828,12.1084337349,105.93075955,105.996096903,105.928,141,50.0,52.8208,38.9093497761
106.643,-116.741,163.016129032,2.7275929172,126.0,3.0,79.9124107234,142,0.36057,141.669,55.1165,238.0,10.5627218912,12.5625,106.390744678,106.459490272,106.386,142,52.0,55.1033,26.3759983364
107.455,-117.463,133.8,2.79280032298,79.0,2.0,73.5304425767,143,0.354529,142.203,55.4036,194.0,9.03365934347,11.8452380952,107.19609006,107.256318008,107.196,143,58.0,57.6744,17.744107003
108.193,-118.244,126.632911392,2.74856372614,72.0,3.0,71.012287032,144,0.302925,142.75,55.6144,192.0,10.7230633148,12.0609756098,107.940334453,107.998526185,107.935,144,77.0,56.8885,26.1781516861
108.807,-119.176,113.707865169,2.89965341443,89.0,3.0,67.6600003077,145,0.271897,143.195,55.9357,199.0,9.39904560573,12.2195121951,108.535435347,108.59495688,108.538,145,48.0,59.1215,18.1808655108
109.766,-120.526,137.589041096,2.85810361567,106.0,3.0,74.8646419583,146,0.361421,143.661,56.0863,153.0,7.9774669751,11.2954545455,109.496130945,109.564825493,109.49,146,39.0,61.4202,6.00190749688
111.092,-121.988,138.356164384,2.84439017456,133.0,3.0,75.0983661342,147,0.208825,144.145,56.193,143.0,10.6121957306,15.4769230769,110.832575995,110.902054353,110.83,147,42.0,58.9905,2.38930185833
111.848,-123.186,134.253333333,2.77035851562,127.0,3.0,74.0419019037,148,0.200724,144.561,56.2935,146.0,12.048466938,16.3666666667,111.583462036,111.647524482,111.577,148,51.0,59.3201,3.46830730408
112.887,-124.316,259.128205128,2.86133346464,134.0,3.0,91.0331565443,149,0.221725,144.959,56.4271,540.0,13.7401109048,16.7868852459,112.626963182,112.684914753,112.627,149,64.0,61.7312,68.9444888139
114.328,-125.781,300.352941176,2.89730346363,148.0,3.0,93.4358032031,150,0.181709,145.529,56.5014,550.0,16.519425548,18.5094339623,114.074026073,114.141207279,114.066,150,72.0,65.8493,85.4547979422
115.485,-127.047,180.75,2.88287406114,134.0,3.0,81.8974208859,151,0.199592,145.982,56.583,278.0,12.3208529313,14.9264705882,115.225078413,115.29948155,115.223,151,54.0,65.4156,49.2052007995
116.472,-128.455,196.725490196,2.96795647019,135.0,3.0,84.2055350508,152,0.230508,146.453,56.7103,263.0,9.72858554403,12.0722891566,116.194778856,116.269337215,116.191,152,47.0,68.2329,52.3278047903
117.947,-129.795,140.222222222,3.06069559669,131.0,3.0,75.5526124567,153,0.274029,146.958,56.8113,152.0,13.4301260223,17.0677966102,117.665829998,117.728317404,117.658,153,78.0,72.7862,3.54816941152
119.135,-131.044,200.215686275,2.91003501973,136.0,3.0,84.7384709993,154,0.145207,147.637,57.0296,352.0,12.9285922751,14.1594202899,118.866841015,118.928086039,118.868,154,67.0,66.2351,52.4581303538
120.446,-132.445,983.363636364,3.02527890096,817.0,3.0,99.9936061125,155,0.137541,148.222,57.1944,1000.0,19.5049445585,19.1698113208,120.160413956,120.223883842,120.158,155,94.0,73.3037,52.6088010737
121.79,-134.002,331.0,3.00648241884,223.0,3.0,95.4358454007,156,0.180085,148.745,57.2986,514.0,11.8258205426,14.347826087,121.536955775,121.586074062,121.537,156,49.0,72.8376,72.8684187533
122.663,-134.86,1000.0,3.00306454026,1000.0,3.0,99.9956828753,157,0.162728,149.168,57.5007,1000.0,21.6915215437,19.7843137255,122.401236682,122.464474128,122.391,157,135.0,73.2115,0.0
124.172,-136.424,1000.0,3.00856886079,1000.0,3.0,99.9956828753,158,0.140182,149.699,57.6496,1000.0,11.9297729617,17.5263157895,123.919279767,123.982678311,123.918,158,49.0,74.8107,0.0
125.103,-137.714,1000.0,3.06544730243,1000.0,3.0,99.9956828753,159,0.237157,150.231,57.7809,1000.0,15.6600024612,19.1875,124.843531859,124.91281962,124.843,159,63.0,77.243,0.0
126.468,-139.016,1000.0,3.13790030465,1000.0,3.0,99.9956828753,160,0.382097,150.84,57.9444,1000.0,17.4812135003,20.4423076923,126.185131262,126.263797202,126.179,160,93.0,78.3337,0.0
127.375,-140.072,1000.0,3.26096591933,1000.0,3.0,99.9956828753,161,0.237514,151.423,58.0858,1000.0,14.2484937863,20.7959183673,127.100799794,127.166337076,127.091,161,55.0,86.8718,0.0
128.795,-141.479,1000.0,2.93693304952,1000.0,3.0,99.9956828753,162,0.217281,151.85,58.2264,1000.0,16.2244992219,20.625,128.52539835,128.598633382,128.532,162,69.0,72.6596,0.0
130.074,-142.852,1000.0,3.07318335667,1000.0,3.0,99.9956828753,163,0.219723,152.393,58.4195,1000.0,18.3040541957,20.04,129.795954884,129.857933641,129.787,163,88.0,77.0786,0.0
131.232,-144.062,1000.0,3.17958553932,1000.0,3.0,99.9956828753,164,0.150687,153.043,58.5627,1000.0,14.3652275761,15.6153846154,130.941317841,131.010269834,130.939,164,72.0,84.4564,0.0
132.376,-145.477,1000.0,3.1097101879,1000.0,3.0,99.9956828753,165,0.196467,153.333,58.731,1000.0,14.4442427092,17.1379310345,132.110257193,132.165029962,132.104,165,63.0,82.1708,0.0
133.442,-146.329,1000.0,3.23100142257,1000.0,3.0,99.9956828753,166,0.190431,153.798,58.9074,1000.0,10.3392945458,14.1690140845,133.153737571,133.224992902,133.144,166,44.0,86.751,0.0
134.634,-147.626,1000.0,3.06318098751,1000.0,3.0,99.9956828753,167,0.19974,154.293,59.0564,1000.0,11.4359779186,14.0845070423,134.365764466,134.433550723,134.363,167,70.0,81.1466,0.0
135.411,-148.778,1000.0,3.24649777778,1000.0,3.0,99.9956828753,168,0.222655,154.741,59.2696,1000.0,9.66110947574,13.7605633803,135.122329536,135.20763737,135.122,168,44.0,89.4861,0.0
136.757,-149.882,332.967741935,3.2798191109,232.0,3.0,95.1757722004,169,0.236305,155.097,59.4461,545.0,13.560144791,17.1379310345,136.477144075,136.545972423,136.474,169,70.0,89.1947,88.8171314015
137.542,-150.776,324.451612903,3.19457204694,164.0,3.0,93.8204550458,170,0.198302,155.517,59.5987,626.0,14.6182562968,19.6346153846,137.264735351,137.330494644,137.257,170,62.0,85.2204,124.038973768
138.882,-151.988,1000.0,3.2411872523,1000.0,3.0,99.9956828753,171,0.268081,155.891,59.7536,1000.0,15.9281610293,17.1607142857,138.594750182,138.661864955,138.594,171,62.0,89.4758,0.0
139.708,-152.745,170.084745763,3.31762288198,133.0,3.0,80.3471949409,172,0.202214,156.229,59.895,254.0,12.2549338107,16.7580645161,139.396901983,139.460872639,139.4,172,51.0,91.8144,43.7102509544
139.964,-153.621,160.523809524,3.46292047461,126.0,3.0,78.6076315599,173,0.192076,156.833,60.0628,347.0,14.2895569828,17.3448275862,139.651879222,139.726730778,139.644,173,71.0,97.0579,43.5441236328
141.535,-154.744,139.25,3.39591592691,67.0,3.0,75.1828423049,174,0.180938,157.334,60.1923,157.0,13.0748255004,17.4736842105,141.233471224,141.296772095,141.236,174,65.0,96.3683,9.79902206005
142.057,-155.217,152.939393939,3.29918752074,134.0,3.0,77.8075543127,175,0.199007,157.791,60.3375,247.0,8.6787664823,13.8888888889,141.761217602,141.831461863,141.753,175,39.0,91.9163,28.3793986247
142.734,-156.206,140.845070423,3.31556885533,133.0,3.0,75.7023922234,176,0.18183,158.258,60.4891,151.0,9.58753531067,16.75,142.43768524,142.501365998,142.427,176,40.0,95.786,3.85164273468
143.427,-157.061,173.310344828,3.39043654684,52.0,3.0,79.8518096279,177,0.215606,158.634,60.6592,372.0,13.4889777258,13.4864864865,143.077783527,143.148617474,143.086,177,66.0,96.2101,57.2948234096
143.949,-157.807,76.893129771,3.40375606349,44.0,3.0,49.9800267273,178,0.247298,159.064,60.8105,169.0,13.672887252,15.8571428571,143.643666416,143.707511629,143.638,178,64.0,95.3897,42.9046967853
144.768,-158.648,172.586206897,3.52148877686,135.0,3.0,80.6871390059,179,0.303478,159.475,60.9819,277.0,10.8180232935,14.9850746269,144.42261549,144.490746535,144.416,179,42.0,98.7091,46.2109236536
146.157,-159.448,144.985507246,3.26249662685,139.0,3.0,76.7028974121,180,0.295007,159.962,61.1913,151.0,11.8085163669,17.5438596491,145.864105034,145.928139772,145.86,180,51.0,93.8453,2.48177562442
146.606,-160.136,146.84057971,3.43839442669,54.0,3.0,76.9170685186,181,0.253361,160.427,61.3377,155.0,13.0129799233,15.578125,146.294882115,146.358773138,146.293,181,80.0,99.2114,11.978995129
147.255,-161.093,112.573033708,3.56133229712,45.0,3.0,64.6852019102,182,0.251532,160.976,61.4429,231.0,13.1596605833,16.7,146.9153092,146.981107401,146.911,182,53.0,106.209,40.8862185623
148.248,-161.99,119.857142857,3.41234677488,45.0,3.0,66.7997374245,183,0.239302,161.257,61.5895,168.0,11.9432407227,16.064516129,147.947156983,148.009438263,147.946,183,48.0,100.585,42.9354839534
148.601,-162.535,116.593023256,3.4263156034,49.0,2.0,65.7347408788,184,0.270865,161.524,61.7781,169.0,10.7973254486,13.25,148.285183694,148.355320647,148.285,184,50.0,100.88,43.3056680073
149.248,-163.401,119.833333333,3.56259649907,44.0,2.0,67.2527302698,185,0.239595,161.949,61.899,176.0,11.7843141155,15.2615384615,148.941246645,149.000089582,148.94,185,53.0,109.283,39.3718032212
150.125,-164.151,112.344444444,3.51450284847,44.0,3.0,63.0580225094,186,0.230335,162.409,62.0917,174.0,9.77967570425,16.6779661017,149.813852841,149.868276151,149.807,186,37.0,104.714,50.6037243054
150.997,-164.598,87.0,3.42270953596,39.0,3.0,53.8368309325,187,0.206278,162.888,62.2404,169.0,9.27842226198,11.0989010989,150.702872117,150.769243878,150.699,187,46.0,105.367,46.3791557379
151.813,-165.486,88.7256637168,3.73901229045,37.0,3.0,54.4732059626,188,0.270148,163.303,62.3721,164.0,10.9183986267,14.4,151.462584181,151.523831311,151.46,188,50.0,109.865,47.272369858
152.324,-166.351,84.9327731092,3.57695882612,41.0,3.0,53.3450432331,189,0.235315,163.742,62.5339,149.0,12.7968468338,13.3066666667,152.021109327,152.0690036,152.013,189,74.0,114.221,44.4268317541
152.728,-166.675,55.0824175824,3.59786337113,38.0,3.0,40.2226968584,190,0.306577,164.107,62.6545,152.0,12.2744001749,14.5294117647,152.393542155,152.438967624,152.399,190,53.0,111.098,31.4830988792
153.235,-167.399,68.7671232877,3.65030635267,41.0,3.0,46.0679575599,191,0.270672,164.666,62.7535,168.0,14.0902417335,15.890625,152.899743803,152.955549763,152.898,191,79.0,117.319,42.3882965716
154.066,-168.201,108.706521739,3.39278399653,46.0,3.0,62.6332429127,192,0.237237,164.988,62.8991,176.0,12.6246778388,14.9253731343,153.755016991,153.815498719,153.747,192,61.0,103.814,45.5408412124
154.787,-168.813,100.71,3.65478371153,41.0,3.0,59.4615756974,193,0.216921,165.53,63.0836,158.0,10.2801885838,14.8787878788,154.444225859,154.509983572,154.447,193,41.0,115.202,46.6213030706
155.055,-169.534,91.6818181818,3.67419679371,41.0,3.0,55.919783039,194,0.192453,166.073,63.1908,159.0,12.6120275971,16.0158730159,154.719172461,154.795258785,154.713,194,55.0,118.293,46.1649083215
156.035,-170.422,114.397727273,3.64958837118,44.0,3.0,65.1977627422,195,0.207518,166.486,63.3287,178.0,14.1474379306,16.5,155.685065168,155.766590642,155.689,195,56.0,118.851,41.4165480138
156.366,-170.826,63.9108280255,3.65034004522,42.0,3.0,44.5920110103,196,0.225661,166.856,63.4838,156.0,12.2980439108,13.9315068493,156.003450114,156.099956943,155.998,196,46.0,113.097,35.5454989305
157.061,-171.255,67.7651006711,3.62653164253,41.0,3.0,46.2818292702,197,0.206208,167.413,63.6513,154.0,11.3664293793,12.2195121951,156.690103739,156.782236143,156.693,197,60.0,115.682,37.6471411718
157.233,-172.068,124.679012346,3.69131581529,48.0,3.0,69.6806721549,198,0.212045,167.805,63.783,157.0,13.0626258662,16.5614035088,156.889628705,156.9625086,156.885,198,51.0,118.435,31.7473930729
158.5,-172.917,117.73255814,3.64624260233,43.0,3.0,67.0330877838,199,0.216212,168.225,63.9266,150.0,13.6151681126,16.546875,158.121811728,158.208190282,158.121,199,61.0,117.442,35.6029213652
158.968,-173.488,119.119047619,3.62856879371,48.0,2.0,66.9218364263,200,0.228741,168.582,64.0474,163.0,12.8830958646,14.8955223881,158.603113757,158.69691371,158.602,200,63.0,117.155,40.3111129549
159.707,-173.888,124.888888889,3.50754800066,41.0,3.0,69.8152693402,201,0.20539,169.06,64.2106,156.0,13.67596942,14.7575757576,159.405054244,159.474219905,159.406,201,70.0,111.854,30.5529291801
160.229,-174.613,120.78313253,3.68206788583,43.0,3.0,67.561517601,202,0.248443,169.369,64.3683,158.0,10.3321458084,13.9863013699,159.881874391,159.972945621,159.881,202,59.0,118.531,39.2250375514
160.746,-175.349,134.506666667,3.82033814057,126.0,3.0,74.1061676467,203,0.202867,169.908,64.4828,142.0,12.8468061425,16.5517241379,160.355227685,160.430205055,160.349,203,55.0,123.153,3.64187985646
161.186,-175.655,113.784090909,3.75610873117,44.0,3.0,66.4899512641,204,0.161166,170.384,64.5835,146.0,10.3815161443,12.743902439,160.836512179,160.910322767,160.832,204,49.0,126.198,30.3986575898
161.367,-176.367,129.807692308,3.72700035649,44.0,3.0,71.964895516,205,0.173601,170.79,64.7356,147.0,10.5063418765,12.0481927711,160.972159272,161.08055858,160.968,205,62.0,120.746,22.8159063343
162.476,-177.008,84.8655462185,3.69663904651,40.0,3.0,53.7057091917,206,0.19948,171.225,64.8562,153.0,14.3996431283,16.3166666667,162.132328483,162.211367224,162.131,206,67.0,117.225,42.2358174435
163.072,-177.995,93.1851851852,3.80173380186,44.0,3.0,57.9638017779,207,0.202993,171.783,64.9736,166.0,10.1044852527,13.6266666667,162.693259119,162.777622687,162.687,207,47.0,127.678,38.1357585059
163.875,-178.684,139.013888889,3.79141137243,56.0,3.0,74.9638542262,208,0.233864,172.105,65.1218,179.0,11.9526607078,14.0845070423,163.525378876,163.605359356,163.527,208,52.0,120.595,14.5205726237
164.624,-179.128,134.986666667,3.61364197504,64.0,3.0,73.8251477437,209,0.182596,172.53,65.2674,147.0,14.9172540726,17.4210526316,164.258378037,164.327557431,164.261,209,70.0,116.039,16.1464079253
165.195,-179.715,135.648648649,3.83440982794,130.0,3.0,74.409540233,210,0.201532,173.024,65.4123,145.0,11.720534721,12.2911392405,164.851782786,164.917209671,164.851,210,74.0,126.12,2.68847607005
165.811,-180.489,118.6,3.63261045183,46.0,3.0,67.6342512063,211,0.181192,173.358,65.5421,159.0,9.30727847042,15.1470588235,165.495086364,165.553574475,165.495,211,42.0,119.506,32.9577983274
166.116,-181.003,115.149425287,3.88740886551,41.0,3.0,65.0251722725,212,0.216002,173.717,65.6838,159.0,11.7479757122,13.28,165.751533816,165.808330639,165.748,212,70.0,127.052,43.9700861573
166.417,-181.578,130.220779221,3.87797142929,47.0,3.0,72.1312492636,213,0.174054,174.003,65.8329,158.0,10.2441317063,12.3456790123,166.048736591,166.120078818,166.043,213,64.0,132.652,22.0050899523
167.261,-182.129,137.945205479,3.72538044719,125.0,3.0,74.9739939893,214,0.167353,174.351,66.027,148.0,11.2164330941,14.2253521127,166.91038092,166.967361279,166.917,214,55.0,131.09,4.72791306435
167.637,-182.56,132.447368421,3.7837769678,52.0,3.0,73.2713115752,215,0.202948,174.735,66.1781,146.0,10.4933187967,12.2962962963,167.271664764,167.339146556,167.269,215,69.0,127.733,13.518403379
168.281,-183.565,133.36,3.86789036112,47.0,3.0,72.9162638318,216,0.151593,175.044,66.3236,154.0,9.47505377246,11.9047619048,167.901465224,167.971913338,167.903,216,48.0,130.905,22.8535278094
168.734,-184.124,140.819444444,3.97582219619,132.0,3.0,75.6750346192,217,0.207368,175.419,66.508,174.0,9.10079717501,12.1707317073,168.336170917,168.407482982,168.332,217,45.0,131.389,5.81503412832
169.525,-184.72,150.194029851,3.90582484308,130.0,3.0,76.859040208,218,0.213086,175.689,66.6892,264.0,9.87805170179,13.7671232877,169.129366786,169.206459731,169.124,218,39.0,135.1,34.7679895692
170.121,-185.631,181.909090909,4.0536604273,133.0,3.0,81.7902618734,219,0.291486,176.072,66.8274,295.0,12.6467711928,16.6949152542,169.737746887,169.834097662,169.738,219,55.0,131.302,53.5609330923
170.393,-185.917,298.764705882,3.95197439138,132.0,3.0,90.0410844996,220,0.153585,176.434,66.9377,775.0,9.02506125548,11.7325581395,169.974376999,170.071249252,169.975,220,36.0,137.799,160.475040908
171.717,-186.879,529.6,3.98221843847,105.0,3.0,94.3863015389,221,0.143405,176.795,67.0352,1000.0,12.5929874666,14.0,171.307241869,171.387496284,171.301,221,86.0,139.052,305.976208225
172.671,-187.947,509.3,3.99757723225,158.0,2.0,97.2981626269,222,0.14725,177.213,67.179,1000.0,11.0783132716,11.9047619048,172.287405488,172.346271586,172.281,222,70.0,139.249,221.301174873
172.964,-188.267,161.984126984,3.93583562146,128.0,3.0,78.5097889749,223,0.174836,177.532,67.2869,342.0,11.007186186,12.5569620253,172.589634941,172.679537194,172.594,223,48.0,137.703,48.0038001351
174.015,-189.332,157.109375,3.95201444053,129.0,3.0,78.1631886636,224,0.190571,178.005,67.3873,273.0,11.7946417244,13.2105263158,173.612638725,173.712831447,173.612,224,57.0,132.631,37.4266437463
174.167,-189.805,144.385714286,4.11807913129,131.0,3.0,76.1650747037,225,0.209093,178.385,67.4974,287.0,8.06632894017,11.3908045977,173.736123319,173.843177742,173.739,225,42.0,144.713,21.982000986
174.847,-190.794,218.97826087,4.00204520817,128.0,3.0,86.2091161489,226,0.17035,178.757,67.6762,414.0,8.91530788951,10.8172043011,174.406297792,174.500998161,174.399,226,38.0,139.481,70.8352310803
175.523,-191.479,251.170731707,4.06670493747,132.0,3.0,87.306799121,227,0.191169,179.198,67.8438,458.0,12.6208943443,15.6031746032,175.108612742,175.190854629,175.116,227,64.0,146.637,108.501523523
176.763,-192.666,336.766666667,4.33687485073,148.0,3.0,94.7893534973,228,0.181267,179.5,68.0323,592.0,9.82562271415,12.9620253165,176.293975397,176.408287506,176.287,228,44.0,155.578,106.430159677
177.563,-193.399,751.928571429,4.00295002141,247.0,2.0,98.8430072534,229,0.164017,179.96,68.1747,1000.0,13.0896481005,16.1475409836,177.111789885,177.212246068,177.113,229,49.0,143.759,293.425450324
178.555,-194.247,186.222222222,4.07167598216,133.0,3.0,82.2510624609,230,0.206775,180.374,68.3243,363.0,10.1698268442,12.8974358974,178.124024016,178.216595503,178.121,230,54.0,145.524,60.4809938517
179.369,-195.574,140.708333333,4.15982858137,132.0,3.0,75.5514156544,231,0.216488,180.68,68.4563,240.0,11.6534508279,12.7594936709,178.950459294,179.047756044,178.945,231,72.0,148.691,12.1076622893
179.569,-196.242,136.391891892,4.25216283073,106.0,3.0,74.582894048,232,0.205702,180.978,68.5778,143.0,12.0648245857,13.9027777778,179.156566615,179.259857776,179.154,232,58.0,162.735,4.37998385647
181.179,-197.644,360.714285714,4.32292793781,221.0,2.0,94.8267121611,233,0.208715,181.453,68.7249,1000.0,8.68720697739,11.4712643678,180.74767344,180.855950116,180.742,233,35.0,157.901,171.395919509
181.818,-198.807,206.897959184,4.38270121455,129.0,3.0,85.9612441891,234,0.191397,181.8,68.8827,337.0,11.468136993,14.7352941176,181.364841507,181.472934651,181.36,234,53.0,156.558,47.9677803845
183.912,-200.429,218.934782609,4.29529635686,135.0,2.0,87.8328275575,235,0.240887,182.053,68.9868,326.0,10.1249546114,14.5,183.504137561,183.583269773,183.505,235,43.0,161.418,40.9009419334
184.096,-201.288,209.6875,4.55493908592,135.0,3.0,86.8147600306,236,0.198044,182.467,69.1689,319.0,11.1380229644,13.5,183.620970479,183.716203495,183.607,236,55.0,165.512,38.5568607438
185.432,-202.602,294.529411765,4.42502713069,152.0,3.0,92.6225892919,237,0.169043,182.718,69.3417,628.0,10.1591920778,12.0714285714,184.957851537,185.07035286,184.953,237,44.0,165.221,101.348332147
187.162,-204.066,192.886792453,4.58657333034,132.0,3.0,83.7826756189,238,0.211244,182.982,69.4908,267.0,10.7465151984,12.3012048193,186.7058426,186.799343478,186.695,238,62.0,179.049,49.3086774779
188.374,-205.563,137.575342466,4.46097447745,131.0,3.0,74.9002406947,239,0.179575,183.381,69.6315,143.0,10.0906386148,13.8888888889,187.904217466,188.002942355,187.907,239,44.0,170.654,2.68898212763
189.374,-207.24,175.807017544,4.46671233587,125.0,3.0,81.2101238485,240,0.179374,183.768,69.746,236.0,12.4429078416,13.3066666667,188.924845294,189.032792228,188.915,240,56.0,165.206,44.8206713731
190.975,-208.356,136.608108108,4.58067866525,124.0,3.0,74.1317805109,241,0.185618,184.274,69.8565,239.0,10.1880778532,13.0909090909,190.551183382,190.64268503,190.552,241,53.0,181.885,23.2022934372
192.45,-209.97,129.358974359,4.46493571717,122.0,3.0,72.7254375601,242,0.183847,184.783,70.032,151.0,10.0961996163,10.6847826087,191.980673084,192.080769431,191.98,242,57.0,169.913,4.2365151347
