AverageAbsQ,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,MaxReturn,Epoch,AverageEsReturn,StdReturn,AverageAction,StdEsReturn,AverageQLoss,AverageDiscountedReturn,PolicyRegParamNorm,MinReturn,AverageAbsY,MinEsReturn,AverageY,QFunRegParamNorm,Iteration,AverageReturn,AverageQ
117.382,3.02315390469,-128.832,44.0,1000.0,135,12.5375,0.0,0.152828,11.0124290577,67.2891,99.9956828753,66.6762,1000.0,117.179603277,3.0,117.074475744,155.079,135,1000.0,117.071
119.012,3.05065619794,-130.268,82.0,1000.0,136,16.9661016949,0.0,0.136978,16.575421974,68.7321,99.9956828753,67.0494,1000.0,118.799571242,3.0,118.686035471,155.592,136,1000.0,118.687
120.092,3.10131341485,-131.708,83.0,1000.0,137,11.6279069767,0.0,0.118236,14.1108951075,67.589,99.9956828753,67.3628,1000.0,119.879551323,2.0,119.738566518,156.272,137,1000.0,119.74
121.552,3.13686135859,-133.173,50.0,1000.0,138,14.3623188406,0.0,0.114651,13.4616697012,74.9844,99.9956828753,67.6483,1000.0,121.338331597,2.0,121.207712697,156.868,138,1000.0,121.209
122.671,3.24818178179,-134.771,55.0,1000.0,139,12.3086419753,0.0,0.0854334,11.4186786281,74.1378,99.9956828753,68.0768,1000.0,122.44003455,3.0,122.311095485,157.659,139,1000.0,122.308
124.289,3.18531465429,-136.272,70.0,1000.0,140,13.5675675676,0.0,0.0805089,14.523123297,73.7884,99.9956828753,68.4138,1000.0,124.078182243,3.0,123.944797898,158.32,140,1000.0,123.943
125.623,3.16932332437,-137.555,54.0,1000.0,141,14.3,0.0,0.134014,12.4043195241,76.0265,99.9956828753,68.7525,1000.0,125.418236682,3.0,125.272768583,159.072,141,1000.0,125.273
126.788,3.24645758746,-139.115,56.0,1000.0,142,14.7941176471,0.0,0.108712,13.4224995738,77.9156,99.9956828753,69.0797,1000.0,126.567201828,3.0,126.406110931,159.565,142,1000.0,126.409
128.576,3.36059444646,-140.79,55.0,1000.0,143,13.6438356164,0.0,0.126942,12.7498266043,79.8547,99.9956828753,69.3994,1000.0,128.336043627,3.0,128.182449822,160.307,143,1000.0,128.182
129.901,3.31754933359,-142.27,55.0,1000.0,144,12.8157894737,0.0,0.0983637,12.4263202479,81.084,99.9956828753,69.6974,1000.0,129.67006019,3.0,129.517120204,161.112,144,1000.0,129.517
131.019,3.51330996086,-143.707,79.0,1000.0,145,13.0253164557,0.0,0.0171435,12.9877982499,88.0744,99.9956828753,70.0523,1000.0,130.775068643,3.0,130.636014977,161.728,145,1000.0,130.631
132.633,3.39353244283,-145.324,130.0,1000.0,146,15.8571428571,0.0,0.1404,19.6055200705,84.2452,99.9956828753,70.4048,1000.0,132.405095503,3.0,132.245980754,162.521,146,1000.0,132.251
133.987,3.48263995744,-146.888,68.0,1000.0,147,10.9418604651,0.0,0.103886,11.4377533279,89.5527,99.9956828753,70.7644,1000.0,133.744240775,3.0,133.574054405,163.105,147,1000.0,133.57
135.589,3.56145337696,-148.374,64.0,1000.0,148,13.225,0.0,0.0748049,13.6583079113,94.5681,99.9956828753,71.0588,1000.0,135.339254574,3.0,135.168143612,163.913,148,1000.0,135.173
136.7,3.60464812335,-149.879,58.0,1000.0,149,13.038961039,0.0,0.0993146,13.8727440505,95.1323,99.9956828753,71.3448,1000.0,136.441688503,3.0,136.274061736,164.598,149,1000.0,136.271
138.189,3.73307568964,-151.396,105.0,1000.0,150,14.8059701493,0.0,0.0869414,15.456476019,100.974,99.9956828753,71.7003,1000.0,137.94991101,2.0,137.772284872,165.265,150,1000.0,137.772
139.782,3.73868750386,-152.812,48.0,1000.0,151,13.8082191781,0.0,0.0334711,11.614418925,99.9136,99.9956828753,71.998,1000.0,139.514262298,3.0,139.348316681,166.022,151,1000.0,139.348
140.86,3.59092224756,-154.18,48.0,1000.0,152,13.0526315789,0.0,0.0385444,12.1945789691,96.7103,99.9956828753,72.2872,1000.0,140.625003902,2.0,140.431089575,166.542,152,1000.0,140.426
142.29,3.64845580447,-155.734,104.0,1000.0,153,13.0263157895,0.0,0.024956,15.6272145245,100.158,99.9956828753,72.6117,1000.0,142.019469854,3.0,141.829495652,167.196,153,1000.0,141.833
144.141,3.77401447782,-157.622,41.0,1000.0,154,11.0222222222,0.0,0.0716531,9.59395385737,104.144,99.9956828753,72.9713,1000.0,143.857422227,3.0,143.701116798,167.913,154,1000.0,143.698
145.095,3.72751904804,-159.06,46.0,1000.0,155,12.512195122,0.0,0.0118438,11.5359923531,102.924,99.9956828753,73.282,1000.0,144.821354751,3.0,144.663377924,168.615,155,1000.0,144.665
147.005,3.74221502034,-160.763,50.0,1000.0,156,12.1585365854,0.0,0.0168207,10.9170592755,103.369,99.9956828753,73.5787,1000.0,146.753303933,2.0,146.603514197,169.171,156,1000.0,146.598
148.29,3.85436611862,-162.362,42.0,1000.0,157,11.2441860465,0.0,0.0177008,9.545406842,109.799,99.9956828753,73.8301,1000.0,148.006418196,3.0,147.834175441,169.782,157,1000.0,147.839
149.797,3.96540570905,-163.967,50.0,1000.0,158,9.68224299065,0.0,0.0122794,10.1452978205,113.555,99.9956828753,74.1006,1000.0,149.51208861,3.0,149.353581373,170.412,158,1000.0,149.352
151.179,4.00349370257,-165.762,57.0,1000.0,159,11.3139534884,0.0,0.013423,11.5479401444,118.908,99.9956828753,74.4315,1000.0,150.896869158,2.0,150.729195823,171.104,159,1000.0,150.727
152.948,3.98137733841,-167.631,40.0,1000.0,160,11.2197802198,0.0,0.0166685,9.94468459027,119.682,99.9956828753,74.7074,1000.0,152.668432476,3.0,152.498401402,171.669,160,1000.0,152.501
154.596,3.97434903155,-169.256,76.0,1000.0,161,14.1549295775,0.0,0.021781,13.6057650243,117.561,99.9956828753,74.9042,1000.0,154.296449699,3.0,154.135993062,172.307,161,1000.0,154.129
155.825,4.15856227761,-170.722,45.0,1000.0,162,10.3645833333,0.0,0.0213244,9.97718208345,123.01,99.9956828753,75.1928,1000.0,155.515848238,3.0,155.351653217,173.092,162,1000.0,155.353
157.726,4.0755778507,-172.511,60.0,1000.0,163,11.9761904762,0.0,0.0130505,11.2366070443,121.684,99.9956828753,75.5113,1000.0,157.437569521,3.0,157.263426606,173.817,163,1000.0,157.265
159.236,4.14232287694,-174.193,49.0,1000.0,164,10.8043478261,0.0,0.0126658,10.0176356779,120.154,99.9956828753,75.7916,1000.0,158.928978455,2.0,158.756452868,174.563,164,1000.0,158.758
160.181,4.25971113078,-175.839,63.0,1000.0,165,10.1443298969,0.0,0.0175039,9.78004457933,133.176,99.9956828753,76.0182,1000.0,159.874672505,3.0,159.696643375,175.222,165,1000.0,159.694
162.203,4.28758843546,-177.651,58.0,1000.0,166,11.6022727273,0.0,0.0187074,10.7402596176,131.297,99.9956828753,76.2443,1000.0,161.873999485,3.0,161.71723942,175.748,166,1000.0,161.717
163.897,4.32203547799,-179.717,67.0,1000.0,167,12.4,0.0,0.0185882,13.4616120877,136.564,99.9956828753,76.4869,1000.0,163.566144289,3.0,163.40988132,176.49,167,1000.0,163.41
165.738,4.42985831795,-181.596,68.0,1000.0,168,11.8470588235,0.0,0.0257786,11.0682437975,138.4,99.9956828753,76.7483,1000.0,165.410976708,3.0,165.25724186,177.111,168,1000.0,165.254
167.327,4.32797124411,-183.426,52.0,1000.0,169,14.7910447761,0.0,0.0161666,12.6721428096,142.293,99.9956828753,77.0252,1000.0,167.000948296,3.0,166.849263374,177.617,169,1000.0,166.848
169.019,4.52809684955,-185.353,45.0,1000.0,170,11.4659090909,0.0,0.0187137,9.72806257413,147.685,99.9956828753,77.209,1000.0,168.68178622,3.0,168.535930955,178.33,170,1000.0,168.533
170.718,4.50663041846,-187.148,39.0,1000.0,171,9.24074074074,0.0,0.0175913,7.2901130032,150.775,99.9956828753,77.4572,1000.0,170.389179997,3.0,170.260902977,178.98,171,1000.0,170.258
172.259,4.59147929263,-188.971,52.0,1000.0,172,13.2739726027,0.0,0.0187698,10.95477662,156.7,99.9956828753,77.6782,1000.0,171.915799421,3.0,171.781004664,179.646,172,1000.0,171.787
174.405,4.69678709164,-191.193,49.0,1000.0,173,10.1584158416,0.0,0.0106713,9.46356501732,157.644,99.9956828753,77.9106,1000.0,174.037971375,3.0,173.91282099,180.427,173,1000.0,173.91
175.888,4.81848844027,-192.963,48.0,1000.0,174,13.6056338028,0.0,0.0149753,12.0122928506,164.401,99.9956828753,78.1988,1000.0,175.542451109,3.0,175.392384475,181.273,174,1000.0,175.387
177.768,4.74605875292,-194.784,60.0,1000.0,175,12.1279069767,0.0,0.017482,11.8290109591,161.816,99.9956828753,78.428,1000.0,177.408275419,3.0,177.256207899,181.966,175,1000.0,177.254
179.865,4.83653715678,-196.91,68.0,1000.0,176,11.7976190476,0.0,0.0397079,12.0245579682,168.084,99.9956828753,78.7237,1000.0,179.50694407,2.0,179.349831218,182.693,176,1000.0,179.352
181.442,4.93452327409,-198.809,99.0,1000.0,177,14.7941176471,0.0,0.0301402,17.4722964108,173.942,99.9956828753,78.973,1000.0,181.084858041,3.0,180.91997081,183.5,177,1000.0,180.916
183.294,5.01575055883,-200.605,55.0,1000.0,178,12.5,0.0,0.0261486,10.9213094453,181.565,99.9956828753,79.257,1000.0,182.924437258,3.0,182.747752537,184.225,178,1000.0,182.748
185.051,4.88796812287,-202.655,91.0,1000.0,179,14.5882352941,0.0,0.0568673,16.4336771279,172.794,99.9956828753,79.4744,1000.0,184.714994302,3.0,184.531179356,184.957,179,1000.0,184.534
186.941,5.16356597375,-204.741,50.0,1000.0,180,13.4666666667,0.0,0.0527083,10.9133964568,187.419,99.9956828753,79.7339,1000.0,186.552750585,3.0,186.391150609,185.707,180,1000.0,186.39
188.541,5.03792966347,-206.751,54.0,1000.0,181,12.7820512821,0.0,0.0424422,10.8670844295,187.355,99.9956828753,79.9669,1000.0,188.156623502,3.0,187.9943455,186.453,181,1000.0,187.987
190.736,5.19267174509,-208.927,35.0,1000.0,182,13.012987013,0.0,0.0316255,8.40144314519,188.906,99.9956828753,80.2217,1000.0,190.355865912,3.0,190.187749761,187.177,182,1000.0,190.191
192.602,5.15632970442,-210.962,76.0,1000.0,183,11.9166666667,0.0,0.0203463,12.8417180401,182.908,99.9956828753,80.4181,1000.0,192.228889802,3.0,192.065713256,187.935,183,1000.0,192.061
194.629,5.25768483075,-213.018,43.0,1000.0,184,11.1,0.0,0.0218556,9.6908318643,196.577,99.9956828753,80.6823,1000.0,194.233333746,3.0,194.043471604,188.63,184,1000.0,194.046
196.619,5.20835137977,-215.221,78.0,1000.0,185,13.32,0.0,0.0227807,13.1748851987,196.933,99.9956828753,80.9664,1000.0,196.255108853,3.0,196.081343755,189.396,185,1000.0,196.08
198.157,5.40133490394,-217.018,84.0,1000.0,186,11.7529411765,0.0,0.0436425,13.1165866097,208.433,99.9956828753,81.1677,1000.0,197.732723258,3.0,197.539251915,190.11,186,1000.0,197.536
200.023,5.54986311176,-219.243,52.0,1000.0,187,10.7634408602,0.0,0.0197673,8.99987795552,218.197,99.9956828753,81.3677,1000.0,199.584120962,3.0,199.396914813,190.588,187,1000.0,199.395
202.013,5.50614028947,-221.584,66.0,1000.0,188,12.0843373494,0.0,0.052565,12.6092381694,213.992,99.9956828753,81.72,1000.0,201.622443684,3.0,201.419208308,191.361,188,1000.0,201.415
204.306,5.75342424508,-223.876,45.0,1000.0,189,10.6170212766,0.0,0.0856139,8.3895913006,227.614,99.9956828753,82.0422,1000.0,203.855012004,2.0,203.658277693,191.96,189,1000.0,203.656
206.406,5.66919203156,-226.224,90.0,1000.0,190,16.6833333333,0.0,0.0571002,17.115774076,228.133,99.9956828753,82.3839,1000.0,206.005901293,3.0,205.800150296,192.717,190,1000.0,205.791
208.019,5.810560461,-228.14,46.0,1000.0,191,14.8656716418,0.0,0.0453113,11.4486465633,227.039,99.9956828753,82.7479,1000.0,207.588336659,3.0,207.383021616,193.42,191,1000.0,207.382
210.231,5.83862326402,-230.781,55.0,1000.0,192,12.525,0.0,0.0392282,12.2239263332,243.452,99.9956828753,82.9859,1000.0,209.807345928,3.0,209.591754029,194.188,192,1000.0,209.592
212.809,5.86042156347,-233.425,50.0,1000.0,193,15.1060606061,0.0,0.0631967,10.67584187,233.145,99.9956828753,83.3157,1000.0,212.39993229,3.0,212.204917404,194.741,193,1000.0,212.199
214.694,5.85109108949,-235.958,57.0,1000.0,194,12.7922077922,0.0,0.0472181,11.0127879178,237.071,99.9956828753,83.5957,1000.0,214.27796575,3.0,214.07882296,195.493,194,1000.0,214.078
217.476,6.10946652014,-238.278,77.0,1000.0,195,17.3050847458,0.0,0.0715744,15.0019820581,252.335,99.9956828753,83.9254,1000.0,217.018296049,3.0,216.837571159,196.282,195,1000.0,216.838
220.224,6.14695245551,-241.183,61.0,1000.0,196,13.4189189189,356.280164415,0.0693271,13.4305085903,258.854,89.286209028,84.2289,44.0,219.791795147,2.0,219.617140357,197.099,196,840.666666667,219.603
221.915,6.24797210503,-243.519,44.0,1000.0,197,13.7123287671,0.0,0.0719375,10.6648564486,262.72,99.9956828753,84.5014,1000.0,221.478448715,3.0,221.28190738,197.965,197,1000.0,221.287
225.383,6.7090567986,-247.192,50.0,1000.0,198,12.4074074074,0.0,0.291003,10.2098690791,289.66,99.9956828753,84.865,1000.0,224.931971292,3.0,224.736359454,198.883,198,1000.0,224.731
228.422,6.76108020057,-251.129,62.0,1000.0,199,14.9545454545,0.0,0.337022,14.894001048,277.896,99.9956828753,85.2211,1000.0,227.965699507,3.0,227.786064584,199.719,199,1000.0,227.778
231.988,6.66114571747,-258.328,56.0,1000.0,200,12.7594936709,431.221602844,0.401856,12.3495658611,269.954,57.0140213366,85.5256,44.0,231.548745131,3.0,231.385760167,200.444,200,325.838709677,231.382
236.542,7.0920680647,-264.81,44.0,1000.0,201,14.0,405.876522454,0.278051,12.4606422641,302.548,84.0327453672,85.7318,36.0,236.068067414,3.0,235.88653978,201.13,201,777.692307692,235.882
241.365,7.30751649604,-271.609,61.0,1000.0,202,17.275862069,0.0,0.311353,15.0387924857,326.433,99.9956828753,85.9391,1000.0,240.909914799,3.0,240.733796007,201.814,202,1000.0,240.725
248.117,7.23843511602,-279.211,48.0,1000.0,203,14.3731343284,0.0,0.486412,12.3624803347,322.967,99.9956828753,86.1173,1000.0,247.642085902,3.0,247.474073185,202.589,203,1000.0,247.471
253.761,7.56013668804,-285.82,114.0,1000.0,204,20.74,0.0,0.328824,20.7102003853,352.714,99.9956828753,86.2433,1000.0,253.235614019,3.0,253.05330532,203.501,204,1000.0,253.039
259.842,7.59370530004,-292.01,101.0,1000.0,205,16.4,0.0,0.260464,18.1003264662,370.574,99.9956828753,86.3295,1000.0,259.349606417,3.0,259.148340438,204.106,205,1000.0,259.132
265.797,7.49264721178,-298.298,110.0,1000.0,206,25.2558139535,0.0,0.189889,21.6291072435,378.445,99.9956828753,86.4993,1000.0,265.289426842,3.0,265.093545685,204.837,206,1000.0,265.074
271.155,7.69683660394,-304.283,61.0,1000.0,207,20.3,0.0,0.294358,17.0285055128,394.862,99.9956828753,86.6462,1000.0,270.622142443,3.0,270.386760833,205.63,207,1000.0,270.379
277.26,7.76030253262,-310.946,122.0,1000.0,208,17.8392857143,0.0,0.0549778,20.7723861908,402.185,99.9956828753,86.7876,1000.0,276.732891062,3.0,276.510975487,206.354,208,1000.0,276.496
282.524,8.03196067175,-317.309,69.0,1000.0,209,20.1,0.0,0.0288003,17.3795857258,442.252,99.9956828753,86.8914,1000.0,281.981557398,3.0,281.757620436,207.176,209,1000.0,281.741
288.459,8.08148273593,-323.94,94.0,1000.0,210,21.5217391304,0.0,0.0049492,24.5682183623,445.826,99.9956828753,87.0143,1000.0,287.896569168,3.0,287.668283198,208.043,210,1000.0,287.657
294.658,8.02367316332,-330.571,142.0,1000.0,211,25.6923076923,0.0,0.00499064,28.6420471319,435.541,99.9956828753,87.1307,1000.0,294.118106816,3.0,293.883887355,208.855,211,1000.0,293.868
299.811,8.53964172983,-336.2,73.0,1000.0,212,21.8,0.0,0.00230119,18.6733321433,477.568,99.9956828753,87.2088,1000.0,299.209046681,3.0,298.964856358,209.756,212,1000.0,298.958
306.02,8.53692494111,-342.932,78.0,1000.0,213,23.6511627907,0.0,0.00226898,18.9170572973,509.545,99.9956828753,87.3979,1000.0,305.450239943,3.0,305.181182041,210.462,213,1000.0,305.163
311.456,8.7620180213,-349.036,57.0,1000.0,214,14.9402985075,0.0,0.00395716,13.1692547835,533.413,99.9956828753,87.5316,1000.0,310.885659335,3.0,310.562996988,211.256,214,1000.0,310.544
316.435,8.79884994873,-354.753,100.0,1000.0,215,20.1,0.0,0.00600333,20.4511613362,513.376,99.9956828753,87.6823,1000.0,315.812979816,3.0,315.483896713,212.227,215,1000.0,315.487
322.515,9.04700213143,-361.067,101.0,1000.0,216,16.6896551724,0.0,0.00261612,17.8627013601,559.3,99.9956828753,87.7677,1000.0,321.906807426,3.0,321.567214058,212.979,216,1000.0,321.557
328.517,9.16063888304,-367.353,70.0,1000.0,217,16.4576271186,0.0,0.00475931,16.9788722489,558.716,99.9956828753,87.8692,1000.0,327.909592259,3.0,327.568877882,213.741,217,1000.0,327.54
334.243,9.17331740573,-373.318,77.0,1000.0,218,19.6603773585,0.0,0.00739062,19.5476615368,573.957,99.9956828753,87.9435,1000.0,333.612899159,3.0,333.250823351,214.573,218,1000.0,333.243
338.832,9.47170802719,-378.379,109.0,1000.0,219,19.3396226415,0.0,0.0671807,18.4298193525,639.296,99.9956828753,88.0661,1000.0,338.202143484,3.0,337.811868045,215.386,219,1000.0,337.789
344.001,9.6207728735,-384.175,109.0,1000.0,220,26.5945945946,0.0,0.0478005,24.9653375481,634.989,99.9956828753,88.1475,1000.0,343.334117694,3.0,342.928469633,216.084,220,1000.0,342.91
349.552,9.54169933676,-390.284,66.0,1000.0,221,19.1132075472,0.0,0.0121189,17.1944049449,626.078,99.9956828753,88.294,1000.0,348.933917839,3.0,348.555064978,216.923,221,1000.0,348.534
354.871,9.73555120221,-395.76,55.0,1000.0,222,17.4561403509,0.0,0.116239,14.801695227,649.221,99.9956828753,88.3372,1000.0,354.221706809,3.0,353.858405146,217.818,222,1000.0,353.852
360.292,9.76520835655,-401.452,93.0,1000.0,223,24.925,0.0,0.0705037,21.3861958983,686.666,99.9956828753,88.4204,1000.0,359.638494144,3.0,359.251310492,218.762,223,1000.0,359.227
364.945,10.0849421451,-406.802,65.0,1000.0,224,15.7213114754,0.0,0.0503228,14.7805046028,702.01,99.9956828753,88.4878,1000.0,364.268440178,3.0,363.840066301,219.771,224,1000.0,363.822
369.878,10.0716925806,-412.256,75.0,1000.0,225,18.6785714286,0.0,0.0994116,17.6878763391,709.935,99.9956828753,88.5884,1000.0,369.169034275,3.0,368.763632055,220.588,225,1000.0,368.737
375.917,10.1263224477,-418.697,84.0,1000.0,226,19.94,0.0,0.0823561,20.7840419553,704.971,99.9956828753,88.6948,1000.0,375.216150908,3.0,374.813496863,221.454,226,1000.0,374.809
380.653,10.3907715054,-424.132,61.0,1000.0,227,19.1176470588,0.0,0.089107,15.320941786,780.409,99.9956828753,88.8174,1000.0,379.952797033,3.0,379.553934226,222.287,227,1000.0,379.542
385.828,10.5584305928,-430.131,58.0,1000.0,228,17.4482758621,0.0,0.0678151,13.9718589262,786.326,99.9956828753,88.95,1000.0,385.094152504,3.0,384.663955055,223.21,228,1000.0,384.641
391.213,10.5551584466,-436.165,91.0,1000.0,229,18.9259259259,0.0,0.0239133,19.0242066578,809.591,99.9956828753,89.0839,1000.0,390.524481651,3.0,390.089464112,224.069,229,1000.0,390.071
397.463,10.7101641489,-442.318,79.0,1000.0,230,21.0,0.0,0.0441228,22.6648550001,823.952,99.9956828753,89.2078,1000.0,396.785724162,3.0,396.361490326,224.888,230,1000.0,396.351
402.555,10.7228799931,-447.513,64.0,1000.0,231,14.9275362319,0.0,0.0124711,13.4340243364,833.86,99.9956828753,89.3329,1000.0,401.870029211,3.0,401.43335264,225.837,231,1000.0,401.41
407.373,10.9802594757,-452.844,84.0,1000.0,232,18.2363636364,0.0,0.0302524,17.3005135356,878.883,99.9956828753,89.4472,1000.0,406.683213763,3.0,406.261986933,226.674,232,1000.0,406.233
413.078,11.0814728782,-459.534,60.0,1000.0,233,16.2950819672,0.0,0.0973382,15.4817123871,886.768,99.9956828753,89.5392,1000.0,412.299936664,3.0,411.893247946,227.552,233,1000.0,411.877
419.356,11.3541548193,-465.969,70.0,1000.0,234,16.1803278689,0.0,0.0344131,15.1717038138,933.42,99.9956828753,89.6314,1000.0,418.639467013,3.0,418.229496932,228.462,234,1000.0,418.196
423.382,11.3787430109,-470.65,81.0,1000.0,235,23.5853658537,0.0,0.135919,16.7521030493,952.254,99.9956828753,89.7203,1000.0,422.602168801,3.0,422.126372965,229.439,235,1000.0,422.113
429.812,11.3927141097,-476.91,65.0,1000.0,236,19.4814814815,0.0,0.0685932,16.9691885713,964.852,99.9956828753,89.8126,1000.0,429.070925436,3.0,428.656841656,230.509,236,1000.0,428.618
435.038,11.6591298703,-483.207,51.0,1000.0,237,14.6911764706,0.0,0.162904,11.7864046219,957.368,99.9956828753,89.9212,1000.0,434.281090325,3.0,433.817305339,231.443,237,1000.0,433.806
440.219,11.6802637798,-488.682,58.0,1000.0,238,18.462962963,0.0,0.301898,14.5865399179,976.662,99.9956828753,90.075,1000.0,439.422595354,3.0,438.945165846,232.331,238,1000.0,438.924
445.177,11.9133761266,-494.299,122.0,1000.0,239,18.6296296296,0.0,0.292788,18.8073038376,1041.45,99.9956828753,90.1798,1000.0,444.392859402,3.0,443.925624639,233.193,239,1000.0,443.905
450.1,12.133012405,-499.327,83.0,1000.0,240,20.829787234,0.0,0.221786,18.2235750386,1072.93,99.9956828753,90.306,1000.0,449.27535265,2.0,448.799944885,234.048,240,1000.0,448.791
455.71,11.9527868703,-504.832,96.0,1000.0,241,17.4821428571,0.0,0.358416,17.8805471627,1048.12,99.9956828753,90.4174,1000.0,454.930723485,3.0,454.461327401,234.977,241,1000.0,454.428
460.598,12.1084262139,-510.549,62.0,1000.0,242,16.9166666667,0.0,0.370628,13.9765180054,1091.69,99.9956828753,90.5239,1000.0,459.818000176,3.0,459.358523262,235.758,242,1000.0,459.337
464.886,12.3621165074,-515.416,113.0,1000.0,243,19.0566037736,0.0,0.213224,21.817783204,1091.4,99.9956828753,90.6133,1000.0,464.062463603,3.0,463.643121046,236.746,243,1000.0,463.615
471.14,12.1611798594,-521.491,123.0,1000.0,244,20.34,0.0,0.315221,22.8478532908,1132.97,99.9956828753,90.7388,1000.0,470.356757756,3.0,469.89741666,237.67,244,1000.0,469.88
475.276,12.3510452083,-526.233,92.0,1000.0,245,17.224137931,0.0,0.606835,18.9973166013,1176.86,99.9956828753,90.8593,1000.0,474.479217734,2.0,474.032228422,238.567,245,1000.0,474.025
481.521,12.42806781,-531.815,62.0,1000.0,246,19.54,0.0,0.56554,16.6591836535,1162.73,99.9956828753,90.9777,1000.0,480.697709771,3.0,480.301638241,239.598,246,1000.0,480.287
484.877,12.4962952624,-536.267,97.0,1000.0,247,18.0925925926,0.0,0.355901,18.866262774,1147.32,99.9956828753,91.1299,1000.0,483.971947402,3.0,483.563851892,240.5,247,1000.0,483.533
