AverageQLoss,AverageReturn,AverageAbsQ,AveragePolicySurr,MaxEsReturn,QFunRegParamNorm,StdReturn,MaxReturn,AverageY,Epoch,AverageAction,AverageAbsQYDiff,Iteration,AverageAbsY,MinEsReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,StdEsReturn,AverageEsReturn,AverageQ
48.9864,233.798056911,122.369,-127.445,271.867138466,59.5519,60.2652861553,386.839636501,122.275523208,117,0.913611,4.00741967588,117,122.354428244,-4.34124668105,124.701058044,137.851437798,42.5983,98.4674139524,131.129399896,122.252
54.0027,266.962512772,123.325,-128.358,432.911881077,59.7558,61.3507375694,507.740592434,123.235906266,118,0.871308,4.04866050833,118,123.317861903,47.3766143022,123.425754818,133.947638314,42.7556,128.050732695,196.030831367,123.209
52.5426,241.704756396,124.734,-129.694,237.487325565,60.0189,42.0603938964,306.019455824,124.647743317,119,0.916438,4.06571556687,119,124.722898348,30.1984749406,133.006632862,128.820668721,42.8985,76.7207525481,148.150555796,124.625
52.4697,243.97872778,125.697,-130.718,247.498985694,60.238,97.3299799822,589.151457054,125.600929574,120,0.858397,4.08383612574,120,125.679303997,17.3477615421,103.893709636,103.126567631,43.0322,61.985079284,162.492339074,125.58
51.7473,239.487801995,126.49,-131.527,278.065677558,60.4624,95.2337341016,523.422256505,126.395103866,121,0.85497,4.0732372111,121,126.473956311,-5.34162727332,100.629270491,43.3566273717,43.1697,104.266185625,108.71158337,126.376
58.7064,230.150846449,127.594,-132.629,226.568850151,60.6951,76.1198603147,502.457211395,127.492190563,122,0.865774,4.19821224072,122,127.57488063,-2.85998144214,117.691041357,70.7252752889,43.3034,75.1641821351,140.958560536,127.468
54.9248,246.901947828,128.141,-133.279,298.515319814,60.911,76.7909971838,543.420862273,128.040901294,123,0.87197,4.10760849455,123,128.122902838,-5.56172375636,117.865361033,74.3061135493,43.4175,84.1251027822,137.254044324,128.019
53.852,246.044921536,129.108,-134.191,265.881163977,61.1697,13.3307898493,271.449896197,129.014591982,124,0.911055,4.13357685511,124,129.090631041,-4.52510351856,136.999141315,179.257542035,43.594,89.136433231,121.05263216,128.988
55.0158,248.002878592,130.414,-135.361,393.334133776,61.3933,21.1452218258,325.935974682,130.325229282,125,0.893725,4.16771014009,125,130.398647192,-4.62946086498,131.957965536,203.716708995,43.7216,135.892524056,188.539423153,130.303
52.6453,194.961763652,131.285,-136.32,319.210493045,61.6334,122.216721366,514.664193703,131.175825971,126,0.861942,4.15519785034,126,131.259117602,-14.1574090938,67.9168744864,-114.626539488,43.8783,116.914236454,160.908681801,131.157
61.9417,332.560442087,131.935,-137.053,416.075198769,61.9176,116.066237953,676.538511518,131.83396079,127,0.8625,4.29530431312,127,131.921324548,4.39463175837,129.17610641,63.810494595,44.0111,142.287359451,194.08778943,131.805
61.507,263.180124515,132.936,-137.902,460.307341627,62.1578,31.0172178266,350.321013457,132.820886929,128,0.903409,4.25139529454,128,132.903450226,-9.69714419851,136.243049868,210.602515961,44.1854,149.150070145,205.631447264,132.802
60.9025,255.534521381,133.605,-138.666,313.181456112,62.3924,97.6889769169,426.320399372,133.502290846,129,0.862417,4.24681472709,129,133.588198328,7.76073436866,108.028433309,-17.0165321223,44.327,108.683752649,162.801578702,133.472
57.3609,247.589345515,134.433,-139.438,328.719770362,62.5902,21.4347706529,292.972049426,134.324469968,130,0.918644,4.23182052385,130,134.407847549,-2.66733647414,138.116884479,152.050079635,44.4469,130.460595678,141.219636487,134.301
55.4552,231.68684619,135.693,-140.725,305.676683154,62.7912,62.0150283707,388.631244386,135.585060028,131,0.871304,4.14322786604,131,135.662463035,-7.36114605273,113.729856339,-0.380355293413,44.5891,106.737009501,111.135211282,135.571
64.3432,255.834936999,135.794,-140.946,352.643676313,63.0467,29.303075779,355.49166342,135.697310209,132,0.912258,4.33489062378,132,135.771105272,-5.19122718611,137.921984715,194.807843695,44.739,127.216198973,112.14949169,135.675
61.946,236.753339963,136.836,-141.966,391.37987149,63.2667,66.9733806542,422.554887683,136.742861415,133,0.878404,4.29748365073,133,136.817633568,2.51681657243,119.745658408,123.101974559,44.8995,131.986990191,244.173965395,136.711
61.2473,189.826140789,137.745,-142.698,223.336719154,63.4569,49.8965443144,318.793973897,137.637602553,134,0.91828,4.31140075414,134,137.71950905,45.8928750203,110.120308045,106.680387746,45.0467,57.0330862149,146.167265678,137.622
60.2895,191.586452292,138.268,-143.425,458.194197459,63.6655,98.1542475425,426.383834386,138.162283814,135,0.85965,4.28385075308,135,138.243424626,-6.28209964879,85.6568161656,-70.799663778,45.1839,155.992077666,169.106645415,138.138
65.3435,242.572879893,138.992,-143.998,239.103194647,63.8974,44.011735548,360.452813064,138.884223346,136,0.906495,4.35227514274,136,138.967760303,-4.96845141524,128.197230771,167.925394111,45.3421,70.5441365518,102.408482504,138.862
63.2401,234.818152732,139.936,-145.002,238.678128543,64.0846,73.845400264,368.08291562,139.829632744,137,0.888508,4.3212909343,137,139.905721663,-3.5385233684,104.490532335,107.561511071,45.4763,77.0623486345,123.250286582,139.803
66.06,168.286674944,140.517,-145.629,476.89143302,64.3279,81.453108592,494.053052478,140.413009893,138,0.903585,4.35850565948,138,140.486574945,-4.79538759679,101.683217112,98.7812896867,45.6178,133.438614453,131.804660728,140.396
65.3344,156.432268736,141.009,-146.074,386.836349238,64.525,72.8766478438,456.227681245,140.89651686,139,0.861583,4.41932762605,139,140.975882064,14.2057392769,77.2956917179,-133.499705298,45.745,120.095105113,179.856372364,140.874
63.2249,235.095095876,141.795,-146.974,216.047726362,64.7153,112.831575741,536.59616891,141.687600498,140,0.876118,4.35086567007,140,141.765341731,-1.81908791713,92.6576098813,-15.3778962584,45.9232,71.0438549141,70.0043181177,141.664
71.2107,191.091319488,142.248,-147.357,465.380978209,64.9882,113.425325274,477.594681379,142.113795596,141,0.852323,4.48414203623,141,142.201748474,89.8111809271,74.1010349208,-39.6237831746,46.0579,115.132303393,212.227920079,142.098
66.6902,185.503018144,143.182,-148.223,339.687427395,65.1887,62.5043153687,536.695146439,143.066580306,142,0.880165,4.43269741373,142,143.151476839,5.99414058876,97.275803652,109.712684313,46.2066,103.530089926,120.858300149,143.043
68.0523,181.458340456,143.683,-148.842,321.337144117,65.4167,124.729062382,468.162244429,143.556029256,143,0.856609,4.48983238404,143,143.639183245,-24.7085874281,81.2364515554,-62.5828384697,46.3469,147.034105063,137.063698913,143.534
66.5112,110.725014134,144.601,-149.712,344.267491182,65.5959,139.934921469,512.139505188,144.50116498,144,0.875598,4.47847453053,144,144.578863592,-5.95756487401,50.7402907075,-117.897001841,46.5173,111.416477989,104.757464884,144.481
65.5979,67.6973077696,145.363,-150.559,359.07877672,65.7913,113.87038934,477.502353329,145.253894476,145,0.856818,4.47263095179,145,145.334609426,-72.3057731575,40.2880753911,-102.030309564,46.6404,142.461048537,168.090407426,145.229
63.2284,271.12338243,145.456,-150.642,375.426006924,65.9826,98.9905617898,471.548178214,145.341864515,146,0.900819,4.40825880382,146,145.425824038,-5.9197821541,122.749989863,-84.6892598709,46.7471,145.807719643,166.765191651,145.326
69.4203,261.121762042,146.533,-151.63,373.845452791,66.2136,106.802144922,442.565104205,146.445291558,147,0.88015,4.51282288763,147,146.515623983,83.4674432473,117.069729949,-99.8029413685,46.8724,102.416364882,201.91847758,146.418
67.0157,238.921494076,146.926,-152.109,314.584914007,66.3703,24.1886175463,300.890540251,146.813038396,148,0.925803,4.50363250588,148,146.895648854,3.14478683853,131.752934113,170.382729,47.0061,100.984849435,191.329440795,146.795
64.5592,205.143747581,147.755,-152.885,255.643181939,66.5611,82.3703580848,723.086503857,147.64152779,149,0.902015,4.47778422654,149,147.728320293,87.4913286187,116.292094017,136.478215527,47.1416,55.9177305157,188.616941326,147.62
64.2474,277.221767392,148.026,-153.187,223.656670126,66.7845,40.252076921,392.959132221,147.91317348,150,0.924748,4.52178095255,150,147.994910753,-5.84513850307,141.289209873,189.93205261,47.2898,76.5757977248,106.392180967,147.894
60.9912,223.523064737,149.119,-154.32,398.040060931,66.9425,53.6806187908,401.006475482,149.005666098,151,0.861982,4.43277461436,151,149.079711435,2.40328723938,84.4228729547,73.8064152563,47.4142,140.291512789,191.15176368,148.985
66.6827,124.503115377,149.471,-154.624,403.285379535,67.1431,160.030601017,661.642184431,149.349881199,152,0.853491,4.49536846295,152,149.435740945,-4.79554905547,46.40027728,-92.0507743134,47.5791,145.441600568,220.312008269,149.325
72.2091,37.6060943969,149.835,-154.998,300.887872553,67.3455,155.082258978,561.913978774,149.716383493,153,0.858561,4.54613919525,153,149.799720956,-4.10163838814,11.8369928021,-315.927122659,47.7004,100.124757505,160.035596335,149.692
67.3216,261.096896235,150.882,-156.051,550.083634367,67.5267,86.7884431826,525.54101808,150.762452708,154,0.864885,4.49217752188,154,150.843422345,-55.451890199,101.361614795,130.548876141,47.8116,168.744152457,207.956798288,150.749
68.0984,212.278158267,151.479,-156.629,502.144862112,67.727,124.781529736,520.763322352,151.368492842,155,0.859503,4.51514271723,155,151.445147839,0.446539665553,79.9195632199,-150.066805823,47.9581,124.785659062,196.556758077,151.346
64.3312,222.522943633,151.695,-156.824,408.146051167,67.9224,98.8943897976,629.819735719,151.571245793,156,0.875508,4.46114044405,156,151.653381604,-6.2569489807,103.14587835,70.062915768,48.144,127.181622123,182.887108647,151.552
69.8097,222.080230203,152.442,-157.685,244.612722123,68.1138,130.130072985,545.307271317,152.325665029,157,0.867602,4.56962514674,157,152.403835806,69.9833663564,87.1312274457,-72.3623432854,48.2929,50.5880913885,167.422202389,152.311
72.9775,240.656884453,152.489,-157.837,352.746214872,68.3331,24.7824011374,299.344451884,152.371636506,158,0.921146,4.64502647897,158,152.451555788,-2.98847386852,134.10298591,189.686614308,48.45,116.679727376,130.31576402,152.345
68.3298,258.191400577,153.491,-158.672,233.647884702,68.5964,140.695128352,625.216456845,153.38045198,159,0.881661,4.5878942043,159,153.457300828,-153.881566378,96.0319504145,-92.7570566422,48.5999,117.622760852,87.805181987,153.363
68.8487,211.188813027,154.051,-159.19,332.444995528,68.8138,98.4452371727,401.320807111,153.94083326,160,0.866428,4.5854269502,160,154.013600477,20.38165927,89.0120995861,-92.2790927276,48.7399,120.851055068,194.531278729,153.92
73.607,267.156779262,153.995,-159.333,222.898136924,69.0217,162.966738169,885.217381269,153.883153213,161,0.871229,4.65398175604,161,153.961750373,-8.26198290259,96.2932897504,4.57033555348,48.8523,86.2472646882,140.635152741,153.864
66.5434,233.989985251,154.87,-160.149,273.95433182,69.1747,112.395646176,800.70870624,154.74313752,162,0.892604,4.57767349883,162,154.82722464,4.9606882331,117.995905102,-68.0480257158,48.9577,88.0236528961,145.336176693,154.722
77.4365,345.04491208,155.698,-160.974,309.134214366,69.408,155.13860064,855.210838984,155.581347972,163,0.865074,4.70053627561,163,155.659093316,-4.74781107907,120.237534937,151.263738846,49.1134,90.9484790806,163.313580061,155.563
75.7963,374.756001014,155.865,-161.005,351.762430497,69.5983,200.783529602,978.80183531,155.744722353,164,0.851852,4.65804084964,164,155.826240267,65.0850319876,98.482115753,48.6968371018,49.2773,105.355755524,178.745014864,155.726
75.7862,208.056035064,156.45,-161.632,301.188415229,69.8402,110.930007624,635.671721294,156.343503036,165,0.891111,4.69843289798,165,156.413189268,47.4286960232,101.616414532,7.79527683013,49.3819,79.8823621026,191.094686338,156.321
68.4209,93.0623256449,157.192,-162.338,210.911060309,69.9698,110.093797114,615.482364694,157.078994018,166,0.857001,4.59215574021,166,157.150331841,5.63910162751,51.855832329,-123.992957031,49.5228,67.6981645597,151.454580634,157.063
78.5904,310.432051815,157.623,-162.752,346.035967461,70.1312,138.169456148,745.13338065,157.509194058,167,0.91539,4.69459187913,167,157.582263455,40.3372875933,136.45967205,131.400496143,49.6308,116.238569475,168.131209463,157.496
75.5832,308.425172197,158.167,-163.388,534.84588361,70.3272,179.48386169,1027.8820386,158.059915439,168,0.894374,4.65945999192,168,158.137070743,-2.86100463131,112.094910035,83.6359793664,49.7285,148.275184125,202.373989417,158.036
71.5484,194.352472905,157.937,-163.091,432.229440378,70.51,112.409106387,623.632680572,157.82679575,169,0.881574,4.6455824076,169,157.906303594,0.127377165505,95.9963401334,-19.5829159174,49.8773,129.079605073,169.60722568,157.804
80.8229,135.881562925,158.278,-163.538,352.677986333,70.7233,91.2256664243,453.855914939,158.157196098,170,0.868452,4.74066818688,170,158.230203614,0.261981934083,75.3968695457,-25.5327526897,50.0136,109.902846092,131.649395654,158.141
71.7038,195.09005159,159.012,-164.199,464.130430377,70.877,142.122565236,696.716724008,158.908967751,171,0.87746,4.65337240235,171,158.990853691,22.2422894975,75.7506098569,-54.0098816759,50.1586,129.444666908,258.901444006,158.888
76.6672,298.787673571,159.205,-164.287,220.331855461,71.0334,151.732305146,753.294005203,159.097534427,172,0.898616,4.70229467377,172,159.167613541,-5.21475683796,103.44217645,42.7893305715,50.2739,82.4694934027,124.234791354,159.077
71.1371,171.540646047,159.477,-164.751,359.40432584,71.2128,106.113973854,442.758904221,159.367796647,173,0.902386,4.61875891508,173,159.441806247,3.54428365289,91.3591051127,60.8782963958,50.3892,104.693325327,126.181580776,159.347
75.8692,220.502847745,159.73,-164.973,352.047301287,71.4195,107.232031767,536.685564587,159.62232881,174,0.888262,4.67404379423,174,159.695482196,-4.72492044435,87.2739363505,-13.8852947285,50.5026,94.2720432903,102.220775779,159.606
74.4853,220.52627869,160.765,-165.902,380.348002805,71.6113,152.18914462,582.54000978,160.651044392,175,0.903905,4.70828302096,175,160.721439382,-3.20930304185,105.37897032,52.852093605,50.6246,118.994932044,166.316485646,160.626
76.7131,242.970215759,160.405,-165.556,261.052001761,71.7518,148.917249072,713.139811253,160.298846475,176,0.889473,4.72076269502,176,160.370177837,19.6678790842,86.8936700903,-1.82492489237,50.7067,76.6788832346,120.66274879,160.276
75.0119,224.023671009,161.179,-166.252,229.180570457,71.938,221.661767378,875.439666266,161.03399499,177,0.870738,4.69514418646,177,161.11378223,0.129719143549,67.3785649643,-52.7150443004,50.8186,83.5623707917,117.819543469,161.021
75.3053,282.479496056,161.491,-166.434,427.326411331,72.0995,68.4251126223,489.08745307,161.369916182,178,0.91358,4.70872342428,178,161.454337907,-5.62437955246,113.150785473,22.2399076019,50.9327,131.966069478,147.933525438,161.34
75.014,135.501580032,161.42,-166.377,520.13544422,72.2447,176.996903875,733.736374819,161.284762783,179,0.862475,4.71650120953,179,161.371415275,-3.7508734165,46.9398559712,-83.5669027989,51.0283,169.518461637,162.408260994,161.273
78.4054,296.561878289,161.738,-166.616,393.017967413,72.4449,139.866314123,713.221474335,161.628132667,180,0.903256,4.7263415169,180,161.71057522,-57.6786430508,107.000881275,-75.1712768541,51.1324,159.609414384,140.795691625,161.609
79.8406,232.679314284,161.924,-166.693,440.833659668,72.6301,118.169030724,723.460261335,161.79382692,181,0.900847,4.72981622122,181,161.873333359,-1.63982630535,101.298046326,-92.7835385088,51.2408,162.396817376,225.749685501,161.778
74.4175,192.898186952,162.258,-167.139,408.386773111,72.7863,206.738228297,669.274315829,162.133026826,182,0.879984,4.66908107405,182,162.218852951,56.5694858792,60.6506598233,-125.257034437,51.3323,100.597133802,218.119357382,162.117
70.2306,252.044095999,162.515,-167.3,441.843220655,72.9424,91.893411407,508.607698138,162.390919464,183,0.90232,4.59286855716,183,162.465540466,-3.71775329408,93.4681804186,-9.7751318348,51.4478,162.582947382,137.070102773,162.373
75.8798,231.553811223,162.569,-167.415,581.812707274,73.124,105.10300477,514.756039959,162.435596073,184,0.888252,4.66700813362,184,162.520668749,-10.9176236994,96.1649440954,-118.724532494,51.5547,216.943966316,216.187320469,162.423
79.5557,430.25329167,162.35,-167.093,441.128633719,73.2776,207.952424179,1131.16228298,162.233233776,185,0.892324,4.70896406706,185,162.305211005,121.351921156,110.860677376,191.359032546,51.6669,116.152061274,240.050589871,162.215
85.4018,236.269441117,162.908,-167.705,797.454789221,73.4506,159.452559834,919.22245079,162.800189832,186,0.897729,4.71639478599,186,162.87538323,130.304712392,92.422959444,26.4861379359,51.7872,269.658165502,357.083598006,162.78
80.3145,455.929515924,163.16,-168.013,364.541279102,73.604,217.006828306,1070.26182145,163.035607912,187,0.92984,4.70213725206,187,163.114012133,41.1749196457,142.700767501,150.230256973,51.915,111.491592399,202.951420867,163.021
79.1802,445.085438365,162.897,-167.696,365.762016918,73.7469,150.242221393,932.614502022,162.753241558,188,0.919386,4.68843910657,188,162.843234386,86.2029358508,131.515114558,126.18285756,52.0389,97.8911053663,168.464610808,162.733
74.471,458.218454304,163.254,-168.158,329.201224382,73.934,272.216532241,1061.96115242,163.121782758,189,0.919261,4.65210656872,189,163.212566206,-3.80919142267,119.116927547,78.6303900057,52.1651,104.009966274,146.897710584,163.107
75.6162,325.28575688,163.584,-168.238,377.783017565,74.0861,240.079401078,1418.12380142,163.451788348,190,0.911323,4.6297006,190,163.541132336,2.93588923069,111.571966232,78.6491791058,52.2736,127.001869166,170.915434587,163.436
80.0455,102.331063339,163.59,-168.457,446.712288585,74.2998,183.800420208,454.647491961,163.439423084,191,0.888651,4.74044642405,191,163.538082993,-2.46223599099,39.8077264424,-187.545940623,52.4594,135.775734644,149.032753707,163.42
70.165,129.694083787,164.094,-168.861,608.265544732,74.4083,13.9877190799,185.742433591,163.954692432,192,0.908819,4.60033453849,192,164.037409826,-26.5777255368,90.4508153051,100.772753643,52.5823,185.506198974,136.786003387,163.942
83.0711,131.816408366,163.82,-168.524,264.055489891,74.5974,67.5148542878,479.199666083,163.66147707,193,0.910345,4.73327233321,193,163.757022158,-3.69375842193,80.4171044275,-20.2042757403,52.6697,82.4325542061,115.452078868,163.649
75.3898,205.862723848,164.591,-169.311,410.533687949,74.7394,136.655882895,600.586635875,164.466745032,194,0.901684,4.67149603031,194,164.549842308,-2.25829111017,81.1822447476,-48.5936095586,52.73,139.83002569,202.806292807,164.44
79.5192,245.79289462,164.486,-169.152,278.662151174,74.881,136.061025201,719.666750463,164.35860639,195,0.92225,4.69879059863,195,164.445576967,-100.7506504,95.1959294521,-20.493867007,52.8576,126.020206642,120.396818148,164.346
75.7592,347.462659974,164.334,-169.038,368.578073631,75.0138,265.537705946,1123.59123946,164.17783107,196,0.891702,4.65405513319,196,164.269459477,-4.39243840087,101.167628011,-81.8871361441,52.9474,115.530527746,125.297898543,164.169
79.6878,237.987609727,164.573,-169.233,405.019840701,75.1712,67.5686242398,415.308219685,164.419172825,197,0.946299,4.71376572531,197,164.527329975,12.9877972744,117.398463077,125.650552285,53.0643,118.21620175,178.292982629,164.402
78.6209,140.018170498,164.759,-169.423,321.832472772,75.3144,112.279923287,1062.90919087,164.618878178,198,0.896819,4.74439963107,198,164.715048665,-7.23281555002,80.9718866774,67.3137461061,53.1835,106.361841814,102.245390522,164.596
80.6657,297.307476529,164.48,-169.139,304.908016301,75.4857,249.841690926,1114.38767494,164.346732967,199,0.890467,4.68272638817,199,164.430102371,-2.4662993729,84.3534589767,60.5646836301,53.281,89.8151157647,144.081180411,164.338
88.3723,165.808774582,164.374,-168.908,350.097880919,75.6354,22.7034476948,246.220696914,164.2395884,200,0.886745,4.78502547658,200,164.3362508,-1.48012488097,104.041469138,106.402632632,53.3887,85.1970278343,120.086081651,164.218
