AverageAbsQ,StdEsReturn,AverageQ,AverageAbsQYDiff,AverageAbsY,PolicyRegParamNorm,AverageAction,AverageReturn,StdReturn,MinEsReturn,AverageDiscountedReturn,Iteration,AverageEsReturn,MaxReturn,AverageY,Epoch,AverageQLoss,QFunRegParamNorm,MinReturn,MaxEsReturn,AveragePolicySurr
2.98323,0.0,2.93364,0.0308093520989,2.98330665237,220.256,0.97349,4285.51348084,147.43763541,2755.19530669,352.161951028,4193,2755.19530669,4599.21746338,2.9335775246,4193,0.00915879,153.878,4130.5347953,2755.19530669,-2.94631
2.98963,0.0,2.9415,0.0306324800796,2.98960617663,220.311,0.984196,3278.40056284,1260.23432045,2408.77063965,321.189240234,4194,2408.77063965,4102.58156575,2.94146075895,4194,0.00935836,153.864,225.303656402,2408.77063965,-2.95474
2.98962,0.0,2.94104,0.032035328458,2.98975833512,220.364,0.986509,3117.36453162,1720.32622948,2678.71374916,316.116334311,4195,2678.71374916,4358.54594432,2.94100235008,4195,0.0123628,153.86,-282.93878129,2678.71374916,-2.95402
2.99039,0.0,2.94135,0.0310360103057,2.99036248445,220.412,0.984974,2599.74096064,1637.53425567,2641.09658864,306.852000259,4196,2641.09658864,4477.35899911,2.94127624053,4196,0.0110586,153.911,34.4627935462,2641.09658864,-2.95272
2.99029,0.0,2.94092,0.0318799898528,2.99022977123,220.394,0.984244,3347.06944236,1050.60010353,2720.81484842,322.531176395,4197,2720.81484842,4349.77609516,2.94081264765,4197,0.0109631,153.932,488.211461565,2720.81484842,-2.95347
2.9995,0.0,2.95242,0.0331036905106,2.99967418884,220.51,0.983934,3550.85845114,1186.62729976,2436.97824082,315.738742791,4198,2436.97824082,4131.77915021,2.95248766631,4198,0.0117539,153.953,13.179358341,2436.97824082,-2.96486
2.99159,0.0,2.94271,0.0335286013102,2.99168991069,220.512,0.985597,2834.29195278,1186.99058444,2442.18067782,339.319925245,4199,2442.18067782,4337.11242172,2.94278138409,4199,0.0107003,153.989,659.900670819,2442.18067782,-2.95637
2.99577,0.0,2.94716,0.0340310134402,2.99580587845,220.656,0.96123,3950.62196124,119.1146264,2521.4244681,326.49626713,4200,2521.4244681,4129.71899651,2.94709806909,4200,0.0120809,154.001,3707.62655571,2521.4244681,-2.95953
2.99778,0.0,2.94918,0.0328423110587,2.99794856649,220.625,0.934805,3731.50861076,55.5782978304,2230.16250854,299.109423862,4201,2230.16250854,3813.98223123,2.94931407092,4201,0.0121307,154.023,3655.90968248,2230.16250854,-2.96285
3.00194,0.0,2.95266,0.0307002875091,3.00194833272,220.664,0.953239,3595.78164445,61.57953277,2256.4299674,304.070500596,4202,2256.4299674,3679.23256494,2.95258803484,4202,0.0104985,154.044,3484.0336715,2256.4299674,-2.96451
3.0027,0.0,2.95346,0.0315896113552,3.00280284831,220.664,0.976108,3556.15824501,1200.49667047,2567.14338606,333.690607357,4203,2567.14338606,4166.90278022,2.95353253037,4203,0.011181,154.072,-1.00317319788,2567.14338606,-2.96543
2.99482,0.0,2.9431,0.0305787648677,2.99497329585,220.764,0.973045,3915.48254754,731.731706593,2721.78178787,350.179341622,4204,2721.78178787,4535.94213318,2.94315416219,4204,0.0108608,154.063,1938.47873244,2721.78178787,-2.95477
3.00805,0.0,2.95901,0.0304972240926,3.00810244071,220.772,0.949754,4003.1381943,716.412488225,2578.7447925,351.409785484,4205,2578.7447925,4622.77851266,2.95898559785,4205,0.0103273,154.072,2110.64866403,2578.7447925,-2.97047
3.00669,0.0,2.95756,0.0320235749233,3.00697086552,220.809,0.978996,2100.61229682,1050.50569118,2242.3587551,326.618408073,4206,2242.3587551,3749.03533549,2.95764179891,4206,0.0120668,154.098,292.6177216,2242.3587551,-2.97003
3.00536,0.0,2.95545,0.0322999183329,3.00548494494,220.841,0.983704,2763.39100388,1331.56409087,2727.20591393,354.980588536,4207,2727.20591393,4462.28995023,2.95541949608,4207,0.0118685,154.12,439.848779964,2727.20591393,-2.96776
3.00743,0.0,2.95796,0.0325679380313,3.00741427168,220.821,0.976273,3002.89123521,1221.3476412,2638.01663401,291.614005169,4208,2638.01663401,3926.5733323,2.95792897373,4208,0.0117403,154.156,477.668184868,2638.01663401,-2.97057
3.0002,0.0,2.94901,0.0335539635203,3.00038362344,220.886,0.973141,3130.93080926,1435.11602525,2350.8167848,330.277235862,4209,2350.8167848,4339.51263984,2.94902225181,4209,0.0124612,154.153,204.300618246,2350.8167848,-2.96146
3.00234,0.0,2.95146,0.0340562886951,3.00233217538,220.876,0.982438,3019.88711274,942.846304615,2474.85313808,285.92256022,4210,2474.85313808,4014.53861546,2.95135238997,4210,0.0118279,154.17,1258.59920229,2474.85313808,-2.96246
3.01062,0.0,2.96221,0.0348947440285,3.01074798907,220.985,0.967686,4109.84534838,190.963977201,2581.21246227,329.93361254,4211,2581.21246227,4511.72483474,2.96226613698,4211,0.0113341,154.173,3849.34642653,2581.21246227,-2.97343
3.00401,0.0,2.95431,0.0359476888937,3.00415562843,221.026,0.985107,1854.54308855,1591.45380119,2314.3419516,247.789184102,4212,2314.3419516,3619.20436427,2.95434031078,4212,0.0121621,154.214,-344.445923461,2314.3419516,-2.96509
3.00477,0.0,2.95412,0.0341994420382,3.0047142078,221.046,0.991822,697.103929268,992.475360899,2302.16140715,219.818696997,4213,2302.16140715,2769.44307398,2.95408082074,4213,0.00922086,154.231,-373.776078293,2302.16140715,-2.96656
3.00389,0.0,2.95323,0.0357521701285,3.00389444896,221.024,0.964156,3692.79022383,96.0828365316,2594.67596743,299.776830109,4214,2594.67596743,3889.83896221,2.95318109425,4214,0.0123017,154.245,3584.24076158,2594.67596743,-2.96774
3.01528,0.0,2.96673,0.0347924881575,3.0155316337,221.063,0.970612,3673.9873342,371.142731829,2062.83642971,326.815011441,4215,2062.83642971,4236.01187253,2.96685169882,4215,0.0123596,154.244,3115.04883756,2062.83642971,-2.97981
3.02027,0.0,2.97223,0.0319443243195,3.02035816495,221.024,0.937394,3611.03968015,72.7504645919,2742.9243545,302.855245587,4216,2742.9243545,3721.73345329,2.97228086072,4216,0.00911745,154.253,3478.27309841,2742.9243545,-2.98574
3.00785,0.0,2.95562,0.0328417577849,3.00794415274,221.058,0.935519,3747.76056798,52.292244246,2296.06931125,309.325297141,4217,2296.06931125,3832.84195921,2.95562726997,4217,0.0105615,154.229,3655.02266409,2296.06931125,-2.968
3.02267,0.0,2.97421,0.0323368719454,3.02271900619,221.023,0.943202,3721.87478817,84.1102407252,2345.43136283,299.498200014,4218,2345.43136283,3848.5808551,2.97422325104,4218,0.0123627,154.247,3565.1106925,2345.43136283,-2.98725
3.02214,0.0,2.97374,0.0307546997202,3.02208431262,221.006,0.943042,3879.39921519,101.591771862,2419.33005699,321.727323731,4219,2419.33005699,4024.53050648,2.97364871968,4219,0.00938305,154.267,3685.37785613,2419.33005699,-2.98519
3.01921,0.0,2.97021,0.0330025478925,3.01926208042,221.011,0.978003,3988.5512107,117.667942565,2350.63020585,327.598113793,4220,2350.63020585,4209.78081785,2.97027035522,4220,0.0125413,154.289,3790.3686321,2350.63020585,-2.98185
3.02627,0.0,2.97958,0.0315261450287,3.02645014673,221.024,0.973756,3843.87391658,700.111632445,2641.82998041,335.676453086,4221,2641.82998041,4193.50295375,2.97969040224,4221,0.0117461,154.306,1757.08311194,2641.82998041,-2.99139
3.0222,0.0,2.97445,0.0321856870182,3.0220337819,221.095,0.969323,3528.72138742,140.82032792,2332.43575342,276.278172682,4222,2332.43575342,3861.96354535,2.97427750177,4222,0.0116574,154.365,3327.24404447,2332.43575342,-2.98647
3.01535,0.0,2.96618,0.0322017135672,3.01566792873,221.123,0.977982,1982.58432229,1572.5802204,2584.54024243,302.707757356,4223,2584.54024243,4264.0624866,2.96634128549,4223,0.00937349,154.356,-71.8491285423,2584.54024243,-2.97902
3.02176,0.0,2.97434,0.0354109828589,3.02197354459,221.153,0.979697,3632.50720853,1311.53475244,2547.60863369,331.509047529,4224,2547.60863369,4445.54334806,2.97441245587,4224,0.0135876,154.352,63.0192440469,2547.60863369,-2.98768
3.01535,0.0,2.96593,0.034560541541,3.01551295949,221.217,0.973392,2989.75452334,1591.38937178,2741.32404813,332.346224785,4225,2741.32404813,4341.99240158,2.96597026715,4225,0.0119532,154.388,-157.960557381,2741.32404813,-2.97735
3.01604,0.0,2.96552,0.0360212986172,3.01592285397,221.246,0.978397,2963.45986069,1382.85870991,2592.79303172,315.940747615,4226,2592.79303172,4224.53112512,2.96542522149,4226,0.0135446,154.425,311.202611482,2592.79303172,-2.97819
3.02868,0.0,2.98138,0.036575323897,3.02880732298,221.292,0.989782,1147.03789052,1043.46336616,2285.30534031,215.115486409,4227,2285.30534031,2815.86080467,2.98142534319,4227,0.0118719,154.467,-182.414118988,2285.30534031,-2.99378
3.02779,0.0,2.98045,0.0373715515047,3.02784124038,221.342,0.98591,2508.52225721,651.270182385,2673.5578034,248.004186927,4228,2673.5578034,3177.93950476,2.98043947812,4228,0.0113522,154.505,1026.77270036,2673.5578034,-2.98919
3.02123,0.0,2.97122,0.0394348538591,3.02140455319,221.368,0.987908,1669.44004985,1472.85062007,1053.98785293,216.236367507,4229,1053.98785293,3367.14670205,2.97138822315,4229,0.0109999,154.511,-428.534459899,1053.98785293,-2.97981
3.01929,0.0,2.96994,0.0404915375435,3.0192307514,221.343,0.982219,3074.51163009,1392.3013494,1714.43959876,320.54870902,4230,1714.43959876,4299.85518772,2.96991353785,4230,0.011405,154.587,172.588735287,1714.43959876,-2.98095
3.01559,0.0,2.96472,0.0389817955918,3.01572452988,221.432,0.97603,3892.02382142,58.0938320974,1751.04547971,319.660580008,4231,1751.04547971,3986.79900845,2.96477037483,4231,0.0118656,154.603,3793.14877464,1751.04547971,-2.97802
3.02538,0.0,2.97636,0.036157062504,3.02544502184,221.435,0.966341,3887.03856212,77.7178968499,1961.82140921,316.308546401,4232,1961.82140921,4030.42965282,2.97646769164,4232,0.0109621,154.614,3783.33278169,1961.82140921,-2.99058
3.02593,0.0,2.97722,0.0337375743662,3.0260326222,221.405,0.960976,3962.16494487,129.202360299,2423.24056113,328.905255129,4233,2423.24056113,4095.68926211,2.97716816591,4233,0.0104151,154.616,3679.09430026,2423.24056113,-2.98964
3.02845,0.0,2.98034,0.0334082440358,3.02845133543,221.359,0.966897,3696.04368327,655.497781077,2229.68394539,329.249126362,4234,2229.68394539,4133.07688769,2.98036753562,4234,0.0123101,154.628,1880.65377539,2229.68394539,-2.99096
3.02678,0.0,2.97856,0.0321818241729,3.02687667566,221.379,0.969476,2530.71304577,47.3984056612,2159.52593346,209.17020894,4235,2159.52593346,2617.31276965,2.9786267502,4235,0.0124181,154.628,2439.66893883,2159.52593346,-2.99008
3.02401,0.0,2.97529,0.0318229157292,3.02416588673,221.416,0.948213,3198.27895606,177.734218309,2173.80249089,264.760218798,4236,2173.80249089,3403.36360161,2.97534447031,4236,0.0118802,154.621,2855.68730816,2173.80249089,-2.98534
3.02448,0.0,2.97643,0.0325729434899,3.02462508359,221.449,0.945231,3269.68917811,150.789619439,1808.07187366,280.202502183,4237,1808.07187366,3577.74399599,2.97643498384,4237,0.011459,154.618,3118.25454321,1808.07187366,-2.98554
3.01618,0.0,2.96701,0.0326504705744,3.01633278361,221.521,0.972818,2580.85229511,580.040557146,1945.55857839,227.318663473,4238,1945.55857839,3230.48446909,2.96709530006,4238,0.0117132,154.659,971.320662619,1945.55857839,-2.97429
3.01406,0.0,2.96537,0.0325212748188,3.01395884031,221.556,0.985926,2099.85603201,1342.29835144,2153.03898719,228.5626822,4239,2153.03898719,3289.53571294,2.96528820004,4239,0.00855432,154.658,-302.688281546,2153.03898719,-2.9719
3.01249,0.0,2.96442,0.035045207745,3.01251842356,221.604,0.947586,3518.48018908,70.9185182596,1747.67461577,284.061154465,4240,1747.67461577,3624.94456408,2.96437809601,4240,0.0111496,154.652,3389.34588896,1747.67461577,-2.97374
3.0158,0.0,2.96814,0.0332408070403,3.01587554038,221.625,0.956031,3901.0572481,140.656453071,2548.8113945,322.295095468,4241,2548.8113945,4024.3336172,2.96814532142,4241,0.0101009,154.673,3551.78086943,2548.8113945,-2.97768
3.01402,0.0,2.96646,0.0338179026204,3.01408952194,221.651,0.954529,3748.9125901,111.345309673,2457.5982364,301.964707899,4242,2457.5982364,4013.52719673,2.96646998485,4242,0.0115068,154.699,3617.50485727,2457.5982364,-2.97717
3.01577,0.0,2.96944,0.0319073411586,3.01578576936,221.634,0.928751,3742.05506728,69.6959638131,2453.41606403,307.868006313,4243,2453.41606403,3842.53927914,2.96937123094,4243,0.0102713,154.649,3612.05932945,2453.41606403,-2.98016
3.00859,0.0,2.95984,0.0312806462973,3.00862779236,221.656,0.952912,3733.78262137,77.6802401233,2461.89889723,308.973660709,4244,2461.89889723,3843.65109927,2.95996128314,4244,0.0101959,154.659,3594.56934257,2461.89889723,-2.96989
3.00853,0.0,2.9601,0.031197948793,3.00846903281,221.652,0.971927,4017.74499636,66.1610698455,2326.22645249,328.753296415,4245,2326.22645249,4179.04086479,2.96000148686,4245,0.0108935,154.669,3943.90114133,2326.22645249,-2.9704
3.01032,0.0,2.9624,0.030725139895,3.01043439564,221.726,0.958329,3875.9367723,720.178571405,2369.3611027,349.22121879,4246,2369.3611027,4406.35174878,2.9625036856,4246,0.00937116,154.671,1876.67428141,2369.3611027,-2.97339
3.00415,0.0,2.95481,0.0313579261279,3.00413091288,221.721,0.938799,3872.59038763,89.6953643222,2460.64553091,301.148475133,4247,2460.64553091,3984.26345626,2.95471741177,4247,0.0111473,154.701,3664.36920558,2460.64553091,-2.96611
3.01115,0.0,2.96413,0.0311931524719,3.0110412042,221.719,0.961176,4139.9064631,130.153694394,2298.41405803,341.079979392,4248,2298.41405803,4307.47909612,2.96394197848,4248,0.0105077,154.712,3850.10126373,2298.41405803,-2.97524
3.00594,0.0,2.95834,0.0322642925358,3.00636375945,221.714,0.967375,3774.12168929,54.9249412557,2421.01327245,313.656785629,4249,2421.01327245,3861.94788464,2.95856045635,4249,0.0125306,154.733,3677.6195365,2421.01327245,-2.96918
3.01143,0.0,2.96409,0.0299258541194,3.01137870874,221.782,0.966937,3842.73623298,88.2910920226,2275.68078345,319.180933594,4250,2275.68078345,3961.7421006,2.96400970895,4250,0.00892386,154.735,3665.23316502,2275.68078345,-2.9761
3.00385,0.0,2.95479,0.0303589554188,3.00378194746,221.838,0.912318,2915.04279611,39.973930603,2562.8578627,245.804163294,4251,2562.8578627,2973.91553522,2.95468978027,4251,0.0119678,154.767,2852.9659284,2562.8578627,-2.96536
3.00208,0.0,2.95302,0.0304186495317,3.00211789045,221.814,0.960645,3343.99652039,96.5676629253,2159.29281905,275.044566648,4252,2159.29281905,3473.17112419,2.95313090625,4252,0.012128,154.822,3166.40918659,2159.29281905,-2.9635
3.00777,0.0,2.96079,0.0303588132988,3.00786040293,221.854,0.945907,3285.46914903,107.353984805,2194.52311149,276.214905241,4253,2194.52311149,3479.3333084,2.96080620925,4253,0.0112087,154.836,3073.00183702,2194.52311149,-2.97131
3.00793,0.0,2.96152,0.0295099465274,3.00792441086,221.868,0.960953,4120.94244122,79.2220031452,2325.08741645,335.696444348,4254,2325.08741645,4216.98674317,2.96150847134,4254,0.00915931,154.848,3969.86336021,2325.08741645,-2.97168
3.00733,0.0,2.96092,0.0314222331325,3.00757415517,221.972,0.964615,4039.8370571,73.8226456885,2426.35809382,328.71666518,4255,2426.35809382,4127.84867202,2.96109963988,4255,0.0118467,154.834,3861.59686087,2426.35809382,-2.97147
3.0015,0.0,2.95356,0.0304498886053,3.00153581182,222.007,0.972779,3726.45946695,1044.84499068,2422.13457841,363.21550696,4256,2422.13457841,4614.06217765,2.95358653868,4256,0.0100429,154.855,1332.88444871,2422.13457841,-2.96557
3.01249,0.0,2.96786,0.0316192665517,3.0125119145,222.046,0.968443,2614.77510292,1195.74037711,2208.60658523,249.093684369,4257,2208.60658523,3797.7159393,2.96785861453,4257,0.0119123,154.855,-509.595221992,2208.60658523,-2.97929
3.00205,0.0,2.95513,0.0324644266713,3.0021419119,222.036,0.992416,1373.88037096,1102.08791197,2357.73245752,309.998072074,4258,2357.73245752,3351.23966684,2.955172956,4258,0.0105856,154.846,58.2222823181,2357.73245752,-2.96341
3.01041,0.0,2.96535,0.0339020819002,3.01051157949,222.035,0.983024,3365.0855236,1326.29226166,2320.43825243,332.170239976,4259,2320.43825243,4231.14100872,2.96541161648,4259,0.0120496,154.867,591.349843291,2320.43825243,-2.97656
3.00558,0.0,2.958,0.0320062277037,3.00562083507,222.107,0.975183,3933.3474289,59.254258528,1215.65803013,314.053088486,4260,1215.65803013,4000.7875597,2.95797246855,4260,0.0102987,154.892,3814.98231155,1215.65803013,-2.96987
3.01262,0.0,2.96496,0.0299301140259,3.01254518145,222.158,0.974796,3554.84913352,688.325059037,2476.4065862,299.412315672,4261,2476.4065862,3997.67360201,2.96481218933,4261,0.0082852,154.885,1521.19486834,2476.4065862,-2.97681
3.00519,0.0,2.95494,0.0298157887867,3.00540770204,222.182,0.963337,4178.1519219,138.28055936,2642.26600224,338.11936169,4262,2642.26600224,4371.86190937,2.95505399347,4262,0.00855493,154.914,3873.28657963,2642.26600224,-2.96755
3.00835,0.0,2.9582,0.0315217731982,3.00854379074,222.203,0.967211,4059.18923356,102.272238566,2366.28001879,337.344608183,4263,2366.28001879,4236.43926833,2.95833354231,4263,0.0121585,154.943,3891.10748622,2366.28001879,-2.96933
3.01301,0.0,2.96361,0.0305728564178,3.01306160873,222.204,0.964568,3886.90372212,77.209618013,2737.71397909,318.627676362,4264,2737.71397909,4002.05185067,2.96363951261,4264,0.0106066,154.922,3770.52023009,2737.71397909,-2.97551
3.01192,0.0,2.96218,0.0291420760933,3.01208362817,222.193,0.949657,3672.89478539,73.324946804,2447.13893806,301.92150898,4265,2447.13893806,3797.01995344,2.96224715336,4265,0.00811293,154.922,3567.3905839,2447.13893806,-2.97316
3.01222,0.0,2.96328,0.0322361300461,3.01226727848,222.271,0.968767,2018.58470268,1932.27320398,2360.68410045,269.268509676,4266,2360.68410045,4037.96031587,2.96329178568,4266,0.0137591,154.924,-376.781057784,2360.68410045,-2.97388
3.00881,0.0,2.95932,0.0303073359935,3.00873394455,222.32,0.956834,3323.93259038,1270.458292,2270.25010186,331.116481002,4267,2270.25010186,4040.76552581,2.95920881389,4267,0.0119834,154.908,585.506411327,2270.25010186,-2.96919
3.0131,0.0,2.96428,0.028336672008,3.01317200208,222.391,0.958002,3456.0519936,1227.69464838,2421.33260841,302.025951752,4268,2421.33260841,3927.78563171,2.96427802066,4268,0.00857966,154.906,-223.005176791,2421.33260841,-2.97456
3.01084,0.0,2.96124,0.030661920876,3.01098468085,222.488,0.961656,3559.19254846,36.3701143204,2411.91008038,294.625709026,4269,2411.91008038,3609.86074646,2.96131605128,4269,0.0123653,154.94,3485.65737212,2411.91008038,-2.97185
3.01077,0.0,2.96029,0.0279131916425,3.01076796088,222.488,0.943755,3375.14310134,40.133117866,2488.15916154,282.348061994,4270,2488.15916154,3430.67214615,2.96025124377,4270,0.00911655,154.95,3316.03048964,2488.15916154,-2.97064
3.00996,0.0,2.96065,0.0303613289086,3.01011986056,222.553,0.962589,3499.13715222,59.6187721124,2330.78652344,287.180571471,4271,2330.78652344,3622.52921565,2.96070357507,4271,0.0118581,154.993,3423.7043225,2330.78652344,-2.97026
3.00247,0.0,2.951,0.0282603135051,3.0024891544,222.639,0.954325,3764.80288393,40.6290842024,2476.20446673,304.06389992,4272,2476.20446673,3869.13777113,2.95102213143,4272,0.00981992,154.965,3721.2941423,2476.20446673,-2.96007
3.00066,0.0,2.94961,0.0285433571856,3.00077569138,222.622,0.955875,3612.02033887,40.4810786151,2191.64481948,286.008092834,4273,2191.64481948,3682.5500412,2.94965753163,4273,0.00950512,154.984,3564.17564762,2191.64481948,-2.95809
3.00094,0.0,2.95069,0.0293526663033,3.00121655198,222.609,0.954724,3528.12128708,33.4532976953,2443.80743948,285.220847906,4274,2443.80743948,3580.41066095,2.95090716447,4274,0.0118568,155.01,3464.79847228,2443.80743948,-2.9594
2.99695,0.0,2.9459,0.027736437529,2.99686142714,222.555,0.945454,3579.54175335,28.4954688667,2378.23953311,290.010778968,4275,2378.23953311,3625.03385377,2.94576477426,4275,0.0104837,155.017,3521.9818386,2378.23953311,-2.95497
