AveragePolicySurr,Iteration,AverageY,AverageAbsQ,Epoch,AverageEsReturn,StdEsReturn,MinEsReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageQLoss,AverageDiscountedReturn,AverageAbsY,PolicyRegParamNorm,MaxEsReturn,MaxReturn,StdReturn,AverageQ,AverageReturn,AverageAction,MinReturn
-274.681,3634,271.657387722,271.851,3634,512.667571408,420.349269146,173.473183273,4.41069395948,380.319,185.897,252.766605446,271.708043123,182.13,1469.45066278,3420.32882753,705.128650758,271.662,2379.5620378,0.999673,1157.35134436
-275.236,3635,272.230556208,272.42,3635,707.39205892,294.520114898,364.432024807,4.33437714876,380.359,172.786,239.705179049,272.292612613,182.137,1179.54919348,2419.65996775,392.051720871,272.221,1361.08688305,0.999603,1080.89634669
-276.113,3636,273.158510887,273.306,3636,407.445522018,241.639019804,48.7597988496,4.35146336731,380.378,185.74,246.362736301,273.204991959,182.156,718.845994759,3341.76264677,667.671240288,273.164,2348.46895668,0.999462,1148.53713076
-276.218,3637,273.073056157,273.242,3637,510.830865145,377.396348272,8.13882454129,4.25257440436,380.398,166.55,236.838164088,273.125134704,182.124,1016.48332315,2990.2326675,430.992586939,273.059,2688.58496108,0.999554,1778.95008406
-276.549,3638,273.445055162,273.635,3638,474.017585854,264.782217287,150.718779729,4.33153643708,380.39,176.873,248.03885202,273.509455852,182.085,853.505013237,3411.54293289,907.402471316,273.448,1876.25830473,0.999684,701.349477762
-276.671,3639,273.702701421,273.884,3639,311.126532539,288.772058799,46.4211948242,4.26713981849,380.393,165.856,244.077214648,273.768245774,182.105,1011.18086716,3210.11939449,882.008128528,273.7,2361.32502533,0.999592,1100.76219609
-277.599,3640,274.507196885,274.683,3640,440.364129775,310.395568226,205.047482876,4.25291341724,380.43,174.271,251.000902209,274.574026555,182.076,1030.0428512,3374.08152851,209.000088825,274.496,3089.96921212,0.999525,2685.84188216
-277.28,3641,274.287267155,274.459,3641,430.146238894,262.426298948,88.6847323965,4.40104362659,380.484,186.966,240.751906766,274.355103845,182.052,905.60100137,3186.34346413,808.841538272,274.281,2213.81894301,0.99971,1094.82422765
-278.037,3642,275.143316615,275.316,3642,882.986665261,534.233083213,445.229833922,4.3769674371,380.52,189.89,246.590978289,275.207632954,182.074,1791.60777099,3262.2870612,667.551170253,275.135,1965.4235184,0.999807,1145.77413654
-277.651,3643,274.829333589,274.981,3643,504.052594478,334.225992485,4.40093946034,4.39815866876,380.545,194.041,246.842084551,274.880945615,182.076,1039.78603464,3345.41322573,740.039239878,274.835,2454.78373559,0.999806,1114.54830434
-277.757,3644,274.918503563,275.08,3644,390.988943666,206.827466233,100.708444046,4.19003781919,380.572,156.245,234.948899257,274.964555626,182.068,679.018875895,1803.54250356,222.103875422,274.902,854.870533641,0.999865,662.503876646
-277.624,3645,274.924890483,275.119,3645,294.381510474,122.407450282,117.594928858,4.27144422774,380.589,170.413,228.111734573,274.975874596,182.047,570.974106345,1020.5363184,104.141044731,274.922,762.334463619,0.999702,659.005622803
-277.609,3646,274.925401844,275.082,3646,276.195063183,167.725089147,100.557517217,4.35888786476,380.621,193.553,224.558957768,274.982591292,182.024,635.228380463,990.901248303,127.633345662,274.915,759.1423677,0.999657,380.853387409
-277.383,3647,274.777021819,274.943,3647,409.392696232,279.836774983,87.117232901,4.27082590493,380.626,170.005,201.890233738,274.825505336,181.998,877.443775622,2834.9319137,719.302880028,274.78,970.170452136,0.999497,336.517602429
-277.449,3648,275.030607509,275.219,3648,242.245234197,98.4691219075,129.878921584,4.43264788464,380.639,192.162,141.335344181,275.085171662,181.941,393.964841121,397.903409248,112.797114924,275.036,281.72765348,0.99945,135.181457494
-277.265,3649,274.966568645,275.179,3649,142.415787067,71.2308121029,17.0706289494,4.54407684836,380.647,192.466,158.547297174,275.041815266,181.926,254.556072997,413.339132276,88.7018011428,274.96,338.421369958,0.99971,152.172413347
-276.769,3650,274.790590301,275.034,3650,267.943287224,175.304034293,109.40600558,4.66023254598,380.633,196.768,157.663595211,274.898909121,181.956,684.995292805,720.826873318,138.646792367,274.795,338.919639421,0.999376,150.015125159
-276.101,3651,274.022181922,274.257,3651,318.681302393,128.630026343,150.179190232,4.86071502703,380.619,218.017,236.192952926,274.136787075,181.963,589.792090785,3331.62757734,1037.3870254,274.029,2101.78113845,0.999394,373.688509257
-275.42,3652,273.385662702,273.59,3652,214.486358477,99.9273826447,105.931254094,5.22191233918,380.635,238.527,243.606460238,273.494026879,181.966,486.159955282,3506.7999258,930.243912998,273.362,1465.46827504,0.99971,671.854296184
-275.394,3653,273.083349941,273.31,3653,286.470486125,156.338363535,36.1259281654,5.25408845607,380.704,227.098,232.075160269,273.21625114,182.044,474.835740381,890.433374196,38.799267683,273.098,710.156169066,0.999835,662.453119214
-275.705,3654,272.907367897,273.106,3654,442.913684351,247.580715188,120.406693894,5.20720795455,380.689,209.494,243.887175817,273.010799085,182.07,883.123526976,3407.72697693,577.836132099,272.883,2935.03110641,0.999767,1541.22823758
-275.801,3655,273.080482895,273.266,3655,322.299615768,196.245810493,124.939286183,4.9879381681,380.68,200.321,246.787556863,273.154460487,182.093,581.62679292,3495.32070878,602.369150615,273.08,3002.47654875,0.999646,1755.62083342
-276.483,3656,273.665313566,273.822,3656,608.659576235,580.269954973,98.315978586,4.93737115204,380.664,194.082,254.771961762,273.710450117,182.121,1514.3869152,3599.3040275,779.815576573,273.668,2644.05074811,0.999709,1351.66890622
-276.516,3657,273.830316604,273.977,3657,612.250300705,392.963485192,15.7818099037,4.80306245516,380.622,202.415,265.308821093,273.889109315,182.144,969.650813677,3552.31744749,1100.40954807,273.826,2066.00689103,0.999822,982.76789278
-276.615,3658,273.966747296,274.131,3658,633.685081372,189.316672599,376.954139026,4.69480387538,380.646,186.452,246.943994901,274.019126678,182.163,812.817530521,1089.44687971,100.757047066,273.969,802.043262871,0.999523,721.677232193
-276.538,3659,273.850619909,274.004,3659,383.729499286,248.259732948,24.5935330414,4.6488667842,380.659,187.021,245.95005899,273.899369533,182.163,734.931355234,1119.73527459,76.2217699682,273.85,781.266573128,0.999677,705.76821228
-276.564,3660,273.881228498,274.033,3660,413.860732037,230.441618964,22.2008629318,4.65151408486,380.701,187.864,263.142863208,273.941215788,182.159,684.224821869,3709.75911456,1161.22789611,273.883,1769.17264192,0.99953,756.070855393
-275.951,3661,273.460342924,273.62,3661,400.161625388,272.035888164,17.8346563066,4.54022617187,380.715,179.157,253.166455283,273.517432656,182.184,707.057583356,1247.45574138,122.202884974,273.457,884.035207623,0.999719,759.387265553
-276.834,3662,274.197110816,274.364,3662,914.688403334,870.95380165,273.917568983,4.39616786159,380.698,160.819,259.056441546,274.254395393,182.245,2392.05141343,3624.03619841,1085.13781355,274.191,1687.394168,0.999585,751.053785648
-276.836,3663,274.222627137,274.397,3663,281.022867391,245.109659647,8.79534283275,4.61634532061,380.738,193.374,250.580650106,274.276816714,182.245,686.139106399,3575.85070558,1157.39096184,274.225,1444.94548934,0.999642,684.042373382
-277.197,3664,274.632517842,274.786,3664,1023.00704865,483.431292715,502.954394454,4.48453669659,380.74,163.821,254.024299379,274.692424517,182.262,1667.37391461,3437.35832722,988.399414794,274.624,2115.20922047,0.999633,616.00825951
-277.53,3665,275.051474096,275.227,3665,509.77888314,359.5925445,70.8868270528,4.49624766751,380.743,176.95,254.348431396,275.112023465,182.269,1170.75704938,3572.056976,440.581739598,275.058,3166.66937102,0.999554,2109.52425419
-277.545,3666,274.944816372,275.101,3666,570.650117701,114.955027813,375.323332999,4.43578291047,380.744,160.881,254.055826257,274.9909306,182.276,736.244750445,3511.76321094,1027.79587112,274.943,2721.32727395,0.999753,633.261335616
-277.512,3667,274.984847668,275.153,3667,383.895832701,256.130056146,70.7337373423,4.51166055165,380.765,176.697,259.131516018,275.032700136,182.262,764.385249607,3484.01671187,1038.83053599,274.989,2788.81243465,0.999554,801.978812161
-278.09,3668,275.437944379,275.609,3668,458.538952136,222.824101197,186.013818448,4.43437073149,380.76,169.184,256.181867939,275.493093525,182.23,803.6122801,3441.05690833,1078.55297181,275.447,2101.34906891,0.999689,637.6125642
-277.458,3669,275.008186689,275.161,3669,287.626816367,178.260418339,27.3341096224,4.42824612958,380.788,161.764,261.121982006,275.068267554,182.279,609.024838181,3485.6789742,728.891904338,275.0,3035.35062728,0.999585,977.821365652
-277.919,3670,275.541957358,275.715,3670,487.293032551,256.003460345,214.58722333,4.41510651911,380.806,171.144,243.785122966,275.612885395,182.27,1007.72078781,3293.46799596,787.583195834,275.548,2281.22495418,0.999753,573.331079022
-278.233,3671,275.607212865,275.786,3671,460.417919609,420.557427741,78.7593031341,4.3306073975,380.856,155.669,257.89480726,275.676926596,182.244,1304.49443381,3530.26358165,1047.43287364,275.598,2503.16093978,0.99961,674.424951991
-277.978,3672,275.43776862,275.597,3672,394.113266617,260.862361737,64.4946091904,4.37666880327,380.904,163.439,245.51058622,275.506798126,182.317,854.091353315,1395.08695024,203.541079875,275.432,797.138111733,0.999735,612.873474322
-278.456,3673,275.890041685,276.081,3673,486.367948384,426.046569161,110.428901144,4.3964697145,380.997,164.344,257.162639627,275.974436406,182.357,1296.65818776,3397.44278516,955.271369015,275.89,2247.70480646,0.999518,1149.0229768
-278.132,3674,275.696085761,275.892,3674,520.108669446,327.726126684,56.7992617566,4.44492664833,381.031,177.978,257.309797372,275.765080428,182.373,870.316492717,3418.81679252,764.727689684,275.69,1912.86998358,0.99951,663.576486829
-278.231,3675,275.779330726,275.984,3675,459.864461981,251.326589652,101.324170518,4.55953132271,381.039,207.113,194.339701496,275.859294701,182.381,794.205921794,1552.62814739,332.679331066,275.779,614.334712139,0.999584,305.2569813
-277.65,3676,276.005511987,276.206,3676,104.623801518,237.81898944,5.35353136614,4.49381720402,381.012,182.503,128.194974465,276.083977481,182.388,941.800870827,303.681831638,64.5906397152,276.003,225.01366548,0.99981,154.191687868
-277.53,3677,275.317912599,275.503,3677,118.996892466,132.598039961,7.31370381923,4.70707206082,381.031,208.97,92.4530804604,275.384357924,182.357,425.282575218,690.436671464,127.920412594,275.313,159.565648111,0.999815,7.68278258408
-277.389,3678,275.486751639,275.674,3678,97.5147998633,129.479329706,6.9421731782,4.78094385236,381.034,211.494,63.2264092463,275.574841915,182.314,451.785668716,299.506958641,77.4196831192,275.472,94.9208683802,0.999626,7.61107086496
-276.91,3679,274.90653784,275.16,3679,205.050881426,135.99747095,32.7176819195,4.82374159579,381.015,195.293,102.897511474,275.042562293,182.349,572.436177371,161.538060764,2.59942728548,274.906,154.620642028,0.999581,148.875513994
-276.535,3680,274.853178096,275.143,3680,137.159020778,139.166902822,7.42496274421,4.71825874068,381.042,183.659,97.4150805935,275.007685391,182.348,517.822615801,154.406354644,5.13092393057,274.86,143.384147061,0.999673,130.404659771
-276.105,3681,274.667017192,274.967,3681,139.070988575,67.6658587579,10.1086810157,4.91477508505,381.044,189.439,93.5656982448,274.863313917,182.368,288.475356519,144.955412823,4.20831781453,274.662,135.24709423,0.999417,127.020892708
-274.409,3682,273.348853387,273.693,3682,181.35912421,76.4908465988,65.5340368919,5.34938179367,381.075,231.837,95.0847376731,273.578691537,182.365,353.551119883,147.37830956,4.96205300993,273.354,138.184506268,0.999542,128.061157405
-271.722,3683,270.740281694,271.109,3683,115.928206633,90.0295741499,14.2932534095,5.67668575687,381.086,241.504,174.009888503,270.996709626,182.448,377.077464223,1672.73657549,284.26222493,270.742,471.935392564,0.999688,255.359570095
-273.157,3684,270.750795316,271.059,3684,569.929092221,456.053555891,8.95448201347,6.16586996082,381.065,265.423,251.634098122,271.000315769,182.544,1167.08247853,3278.68711372,470.236475523,270.748,2912.35756025,0.999567,1907.20297667
-274.514,3685,271.235854404,271.532,3685,554.797289763,316.939294722,74.1941338816,6.49782862902,381.034,276.34,260.693742654,271.407047515,182.585,1069.71237346,3415.71138379,31.0647153998,271.237,3344.22914071,0.999625,3306.39230439
-273.888,3686,271.139066614,271.42,3686,443.239797543,629.671960796,7.66701784686,6.2128921542,381.039,263.18,249.068611955,271.285832146,182.605,1768.64887433,3161.23277738,238.635011763,271.144,3023.16608071,0.999606,2280.5594048
-273.97,3687,271.650856692,271.89,3687,180.806486314,355.606863685,6.23687468119,5.83867131338,381.019,250.2,7.59421882287,271.76366384,182.632,1118.58792412,9.32500217162,0.555736589273,271.659,7.99742183142,1.0,7.52686119055
-274.495,3688,272.075805035,272.31,3688,285.446824139,334.545674821,6.42408503135,5.54604395362,380.99,231.533,212.71106789,272.216872549,182.682,941.694633701,2546.33508152,532.789928509,272.081,973.548285354,0.999426,501.352233496
-275.013,3689,272.51274928,272.741,3689,374.431790006,317.919836366,8.68711876582,4.92821739908,380.996,179.58,239.430337469,272.634459413,182.682,904.363202804,2554.24963724,545.742098757,272.516,1409.93837363,0.99947,695.231043996
-274.683,3690,272.090196961,272.327,3690,231.517865673,226.665291809,6.41510449094,4.88931300516,380.973,177.673,258.44101772,272.223298125,182.687,688.22606397,1754.92709253,198.784180906,272.091,1060.82514379,0.999699,711.522473458
-275.279,3691,272.568583467,272.774,3691,427.575358004,261.275166237,144.418581993,4.61286044236,380.976,157.315,260.062092894,272.684114035,182.671,898.395959257,1784.84384966,231.432548265,272.575,1166.93702775,0.999705,924.216009304
-276.161,3692,273.524053456,273.721,3692,363.439896081,221.938263482,147.9143784,4.55897230373,380.975,165.233,259.420293955,273.618258315,182.659,822.478234596,1379.16493014,115.305532569,273.518,1002.27776711,0.999818,809.549944811
-276.105,3693,273.753668925,273.957,3693,318.732220811,220.397547039,54.9984627322,4.65906332845,380.982,197.089,253.401556562,273.849211387,182.664,752.328874309,1527.11483915,227.348870797,273.755,1093.96380728,0.999668,687.387836988
-275.462,3694,273.241844427,273.446,3694,375.412463184,276.446709536,43.0826135136,4.47213835621,380.978,166.154,262.064643575,273.335289117,182.697,896.743054029,2260.51482904,275.580006712,273.246,1435.25146979,0.999499,970.297523616
-275.232,3695,273.106755435,273.322,3695,354.423892498,301.538351598,44.9497187047,4.50742989023,381.023,169.615,256.628922336,273.193407096,182.732,888.144199471,2452.98701202,388.539874626,273.1,1344.84804679,0.999589,898.862942302
-274.909,3696,272.553060993,272.779,3696,609.527061565,337.216030119,161.337207052,4.6031505265,381.068,195.914,254.919805949,272.649975019,182.755,1066.20334739,1239.52951558,112.931227828,272.568,933.725997659,0.999753,748.321516408
-274.877,3697,272.641167014,272.832,3697,381.756627382,339.306351204,10.1168489919,4.55170612813,381.088,173.973,252.057460429,272.731155797,182.762,998.059000226,1170.93511751,112.689260692,272.635,1004.10147411,0.999558,753.703201884
-274.47,3698,272.360623393,272.592,3698,313.825847716,317.692847252,54.5389030818,4.48356368189,381.11,167.741,256.679493303,272.479459154,182.796,1143.86958916,3604.88241073,664.692424602,272.363,3176.11542816,0.999483,1372.81391573
-275.029,3699,272.810072719,273.041,3699,442.078108951,296.524221806,53.5849425842,4.59327351611,381.128,187.808,256.679047333,272.94114311,182.807,789.042920446,3508.95491225,746.485736656,272.814,3028.61962915,0.999517,1147.2678095
-274.846,3700,272.477671728,272.741,3700,581.03051497,166.806479621,368.827645273,4.42634888258,381.162,161.006,253.822562232,272.638624548,182.839,764.555712756,3390.06572445,803.644930098,272.486,2357.3414205,0.999601,1106.27384827
-274.41,3701,272.151544998,272.379,3701,678.649089909,330.190308472,407.824246173,4.40913410415,381.168,165.04,261.864756351,272.319242655,182.856,1240.65094913,3585.60335061,538.989829685,272.141,1641.96522113,0.99974,1070.84885485
-273.837,3702,271.547846895,271.829,3702,432.867823493,229.188679985,148.166123073,4.70871709939,381.158,197.037,254.430444728,271.716415557,182.851,841.4287355,3439.95847549,266.615779965,271.554,3272.33104784,0.999582,2435.61885855
