AverageQ,MinEsReturn,QFunRegParamNorm,AverageQLoss,MaxReturn,StdEsReturn,StdReturn,AverageAction,AverageEsReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,Iteration,AverageAbsY,Epoch,AverageAbsQ,AverageReturn,AverageY,AveragePolicySurr,MaxEsReturn,AverageAbsQYDiff
602.776,3519.33071434,572.179,277.286,6662.16218091,0.0,1511.96170325,0.983475,3519.33071434,492.019292586,1347.81256299,264.997,4435,603.500044567,4435,603.486,5860.82292661,602.790588214,-605.471,3519.33071434,4.31013954361
602.512,3770.0810693,572.304,397.447,6756.79246365,0.0,199.87396877,0.979619,3770.0810693,464.856880442,6049.17319288,265.007,4436,603.253492389,4436,603.244,6387.62947481,602.51986843,-605.157,3770.0810693,4.62934857103
603.005,3696.26946065,572.42,395.386,6588.69469406,0.0,1751.93708329,0.982519,3696.26946065,473.559672327,473.439826771,265.028,4437,603.709792925,4437,603.702,5714.72410802,603.014306752,-605.599,3696.26946065,4.6065675891
602.648,3837.68882181,572.582,478.892,6902.24689073,0.0,367.048871893,0.979849,3837.68882181,483.363870529,5513.27121873,265.026,4438,603.334851567,4438,603.338,6473.47605373,602.642289365,-605.305,3837.68882181,4.93060367484
602.814,3850.27586173,572.717,408.525,6580.54653375,0.0,2156.66673363,0.986331,3850.27586173,451.806863902,-11.4170698885,265.093,4439,603.515604437,4439,603.507,5224.00098245,602.820936101,-605.429,3850.27586173,4.6390957492
602.299,3756.52621526,572.858,348.977,6476.46779129,0.0,917.178671382,0.982633,3756.52621526,475.129169032,3239.54210966,265.091,4440,603.046811684,4440,603.039,5897.44257304,602.308112598,-604.977,3756.52621526,4.48289343992
601.872,4072.09710475,572.953,355.544,6760.36974957,0.0,142.311287042,0.983029,4072.09710475,489.095617278,6182.11582547,265.155,4441,602.64557201,4441,602.645,6394.28458803,601.866572443,-604.544,4072.09710475,4.49414056232
602.243,3977.25378388,572.997,390.389,6636.25726442,0.0,1981.60437911,0.985319,3977.25378388,479.557690659,1255.14419545,265.199,4442,603.020600519,4442,603.006,5408.68104361,602.257228222,-604.934,3977.25378388,4.65830389277
602.632,3688.96688503,573.08,528.798,6939.91632741,0.0,985.579949053,0.981929,3688.96688503,487.242373495,3303.73778198,265.239,4443,603.364979334,4443,603.355,6201.2922035,602.644709515,-605.357,3688.96688503,5.03986073355
602.961,3682.96282998,573.213,415.043,6734.68390041,0.0,1226.22133865,0.982421,3682.96282998,490.839703658,2513.95214236,265.271,4444,603.688008726,4444,603.682,6174.50236203,602.968528558,-605.684,3682.96282998,4.6552280969
602.323,3867.54070753,573.317,437.089,6510.48011137,0.0,212.692636804,0.98085,3867.54070753,486.547527423,5805.6559794,265.295,4445,603.099615514,4445,603.103,6288.93596243,602.321074318,-605.116,3867.54070753,4.71893598091
602.056,3517.5237041,573.419,435.275,6739.55437435,0.0,158.732365214,0.983325,3517.5237041,503.419958773,6214.83785956,265.274,4446,602.869091722,4446,602.856,6488.05288645,602.070677718,-604.736,3517.5237041,4.69251576668
602.834,4111.85991263,573.461,315.838,6638.826738,0.0,1963.98779946,0.984052,4111.85991263,436.449598784,-278.503279947,265.282,4447,603.584150076,4447,603.601,5579.33467245,602.819587844,-605.576,4111.85991263,4.32033637233
601.881,3977.90400878,573.582,483.895,6025.75415409,0.0,164.514078524,0.982755,3977.90400878,447.041971643,5439.90846591,265.365,4448,602.745812177,4448,602.72,5840.93993389,601.908579038,-604.605,3977.90400878,4.93288707806
602.447,3262.59908318,573.566,400.362,6096.17705269,0.0,1225.22218125,0.98464,3262.59908318,449.789659821,2304.2407466,265.456,4449,603.288613075,4449,603.287,5301.05692952,602.444382244,-605.125,3262.59908318,4.65114459528
603.014,3838.01977619,573.631,375.578,6797.40013849,0.0,150.674842419,0.980908,3838.01977619,496.086333055,6329.76719353,265.511,4450,603.836525699,4450,603.827,6606.38065691,603.025600152,-605.578,3838.01977619,4.58473393388
602.107,4524.91056823,573.718,413.926,6919.05998286,0.0,185.305177219,0.98142,4524.91056823,499.693365653,6270.45940411,265.558,4451,602.967400242,4451,602.962,6542.19493932,602.115801547,-604.761,4524.91056823,4.70001354931
602.251,3836.97807821,573.801,365.733,6515.99061643,0.0,1056.744615,0.981495,3836.97807821,487.290769166,3185.79232621,265.539,4452,603.139468615,4452,603.133,5810.65947711,602.258644636,-604.885,3836.97807821,4.53254830339
602.734,3978.66975961,573.929,488.682,6081.76041463,0.0,233.570674651,0.982042,3978.66975961,430.145402681,5177.12339224,265.644,4453,603.559956709,4453,603.546,5670.94839125,602.746529885,-605.435,3978.66975961,4.87006968381
602.087,3705.83474694,574.019,363.42,5577.75634167,0.0,1627.23415782,0.986895,3705.83474694,413.32975791,-99.7871059915,265.662,4454,602.99094239,4454,603.009,4742.1706057,602.080305142,-604.826,3705.83474694,4.46184158113
602.258,3990.07790373,574.13,372.815,6157.42950756,0.0,455.126681131,0.983261,3990.07790373,465.792878423,4476.06888092,265.721,4455,603.188209572,4455,603.18,5780.04488348,602.264656378,-604.88,3990.07790373,4.47532455281
602.186,3701.82945058,574.179,389.47,5509.49645412,0.0,329.598806503,0.983366,3701.82945058,409.458726326,4240.35210924,265.697,4456,603.141252043,4456,603.134,4940.57434581,602.194411349,-604.894,3701.82945058,4.54103142761
602.481,4033.58905476,574.253,393.815,6558.40929919,0.0,313.050521485,0.980979,4033.58905476,462.083609175,5659.08096044,265.723,4457,603.434545354,4457,603.439,6241.71084735,602.479787013,-605.086,4033.58905476,4.56501388623
602.06,3569.92053563,574.383,463.088,6560.83484364,0.0,1199.65129093,0.983395,3569.92053563,480.771380071,2197.62841825,265.749,4458,603.073371095,4458,603.053,5743.73928138,602.082277652,-604.739,3569.92053563,4.81066923561
602.049,3612.45058776,574.471,449.461,6228.83921805,0.0,2268.59084136,0.988875,3612.45058776,457.683334784,572.789949391,265.769,4459,603.053238469,4459,603.066,4477.50977495,602.04214768,-604.702,3612.45058776,4.77823337464
602.718,3954.71143899,574.564,408.452,6533.9116547,0.0,229.098179309,0.981219,3954.71143899,470.137880782,5827.50906525,265.833,4460,603.733610185,4460,603.73,6227.90685035,602.719452726,-605.413,3954.71143899,4.70620603031
602.109,3725.61823458,574.658,498.314,6619.1034807,0.0,2088.87798752,0.985088,3725.61823458,466.508096064,-57.1674961911,265.836,4461,603.170587946,4461,603.173,4512.48705028,602.110156704,-604.803,3725.61823458,4.93588830383
601.983,4120.53127537,574.762,364.406,6628.66931341,0.0,470.07837607,0.980451,4120.53127537,490.260263028,4902.55207694,265.839,4462,603.119980633,4462,603.106,6232.84492472,601.998534632,-604.736,4120.53127537,4.60338983435
602.795,4066.34319686,574.901,367.581,6305.4258269,0.0,1886.20039208,0.98418,4066.34319686,452.772338109,105.474541562,265.907,4463,603.891246161,4463,603.88,5228.30442736,602.803418349,-605.45,4066.34319686,4.62814370577
602.206,4248.14874754,575.002,418.93,6913.82870252,0.0,1424.60280077,0.984864,4248.14874754,487.766824006,2142.34093967,265.951,4464,603.402433184,4464,603.392,5437.39642815,602.218965949,-604.922,4248.14874754,4.78066370188
601.993,3757.55181672,575.031,336.463,6233.69900776,0.0,1271.29569609,0.982081,3757.55181672,461.704938809,2208.27199955,266.037,4465,603.226566146,4465,603.217,5361.93373326,602.004175978,-604.645,3757.55181672,4.49390924854
602.686,4138.6728854,575.109,487.796,6263.0452734,0.0,1970.93837813,0.984457,4138.6728854,445.327813162,425.862982554,266.043,4466,603.855904004,4466,603.853,4464.90943285,602.687934645,-605.416,4138.6728854,4.90641210782
602.83,4133.12238402,575.216,309.368,6387.51484886,0.0,2245.06423389,0.982705,4133.12238402,475.932234999,505.444654761,266.081,4467,604.039974166,4467,604.051,4451.63903731,602.819056894,-605.622,4133.12238402,4.37739532865
603.095,633.887671406,575.279,407.598,6834.1682292,0.0,1342.41758388,0.98352,633.887671406,477.594050683,2165.79006765,266.043,4468,604.323588742,4468,604.304,5779.29650913,603.11458872,-605.687,633.887671406,4.58501667849
602.79,3688.94683379,575.378,387.832,6140.79127721,0.0,2189.09174292,0.987354,3688.94683379,445.692418026,427.139891957,266.089,4469,604.072661941,4469,604.072,4106.20378984,602.791413222,-605.453,3688.94683379,4.58996511823
602.741,4268.68540519,575.463,381.596,6161.17881726,0.0,1329.15248372,0.983643,4268.68540519,465.092386953,1516.83668237,266.023,4470,604.060646232,4470,604.057,5472.51569232,602.753848182,-605.544,4268.68540519,4.60473627645
602.113,3665.94894506,575.508,354.651,6401.81063415,0.0,1971.87336184,0.983044,3665.94894506,468.523164073,957.723367528,266.006,4471,603.516614579,4471,603.521,5226.24957889,602.107103332,-604.823,3665.94894506,4.54011965532
602.959,3724.74674125,575.571,370.916,6664.1489895,0.0,1902.93782779,0.982518,3724.74674125,464.716457325,86.0506027403,266.024,4472,604.30447822,4472,604.296,5776.58927206,602.971224535,-605.697,3724.74674125,4.6990681781
602.876,3599.46028428,575.626,389.47,6488.57432704,0.0,757.460761724,0.981149,3599.46028428,469.115012586,3691.02945359,266.086,4473,604.203335282,4473,604.214,5913.76007908,602.875938294,-605.598,3599.46028428,4.67505210695
602.022,3703.52344926,575.75,442.524,6561.37380429,0.0,494.270674733,0.98199,3703.52344926,491.734559614,4798.72423954,266.093,4474,603.405922735,4474,603.394,6229.71858326,602.033066994,-604.775,3703.52344926,4.87434887046
601.988,3798.32025331,575.819,377.834,6432.53243504,0.0,609.641459774,0.987235,3798.32025331,486.939959747,4256.13052212,266.153,4475,603.432755813,4475,603.417,5944.20771781,602.003309814,-604.627,3798.32025331,4.63013496332
603.086,3506.89349788,575.89,415.522,6513.92674618,0.0,1331.4520739,0.985316,3506.89349788,475.47113819,2749.71375181,266.143,4476,604.386822451,4476,604.396,5583.50166599,603.082327218,-605.871,3506.89349788,4.69405744737
602.456,3950.88982303,575.973,421.357,6714.7860478,0.0,188.7998027,0.983402,3950.88982303,469.728335059,6100.20800776,266.178,4477,603.907665452,4477,603.888,6286.81877879,602.468374471,-605.192,3950.88982303,4.67110621634
601.874,4159.56606222,576.114,472.6,6275.59752356,0.0,1696.57569532,0.984372,4159.56606222,466.107086205,1310.61801866,266.21,4478,603.357758329,4478,603.35,5296.86908742,601.883814359,-604.475,4159.56606222,4.8542337238
603.039,3890.77796835,576.267,489.95,6561.33359252,0.0,180.158235479,0.981689,3890.77796835,486.478846357,5972.76742446,266.258,4479,604.375513651,4479,604.374,6333.74558666,603.039141656,-605.809,3890.77796835,4.94626323183
602.78,3666.87692101,576.307,312.835,6787.59276318,0.0,2393.72499687,0.985564,3666.87692101,466.43240048,536.218785253,266.232,4480,604.213614241,4480,604.203,4782.5354845,602.78689113,-605.5,3666.87692101,4.45496699085
602.736,3812.11579642,576.421,301.141,6554.38974158,0.0,1573.37734976,0.983012,3812.11579642,460.350759733,1604.96925112,266.274,4481,604.20473225,4481,604.194,5526.93387165,602.744931422,-605.511,3812.11579642,4.43026412096
603.353,4085.58557857,576.556,452.824,6459.44880361,0.0,198.760923831,0.98397,4085.58557857,471.057435408,5829.53665358,266.269,4482,604.73627681,4482,604.739,6157.80382711,603.353684608,-606.079,4085.58557857,4.85519445289
603.575,4033.7685209,576.675,384.159,6378.8682514,0.0,880.238978806,0.979152,4033.7685209,470.153077858,3287.40432878,266.305,4483,604.92686898,4483,604.913,5905.99902637,603.587845463,-606.325,4033.7685209,4.6762589783
603.071,4324.14212307,576.728,333.124,6244.5933923,0.0,1852.01812378,0.986299,4324.14212307,438.18820922,786.510621348,266.26,4484,604.544699731,4484,604.539,4844.98873316,603.074097784,-605.761,4324.14212307,4.51983539441
603.493,4514.72567561,576.803,395.509,6357.96193019,0.0,2192.74442523,0.987064,4514.72567561,420.82718647,259.56710067,266.294,4485,604.937710714,4485,604.931,4212.71491393,603.498192462,-606.242,4514.72567561,4.71440532244
603.895,4148.75426984,576.856,346.395,6766.44264871,0.0,1608.46260343,0.983581,4148.75426984,474.779912479,1378.89894827,266.334,4486,605.353400303,4486,605.348,5648.9532329,603.8997204,-606.789,4148.75426984,4.62223835052
603.023,3859.40618829,576.91,416.814,6469.35378628,0.0,1316.21717028,0.980604,3859.40618829,457.608547039,1877.51539001,266.337,4487,604.556396189,4487,604.554,5532.10659754,603.026332234,-605.833,3859.40618829,4.81050619428
604.277,3356.12634567,577.047,432.737,6632.69247313,0.0,1049.52870323,0.981381,3356.12634567,482.586783105,2902.11129295,266.34,4488,605.687338114,4488,605.686,6022.77268005,604.285883918,-607.031,3356.12634567,4.84028724617
604.694,3783.97822392,577.1,450.689,6648.22836481,0.0,133.118701714,0.976976,3783.97822392,469.995344444,6244.68147177,266.35,4489,606.042815974,4489,606.032,6489.86902331,604.703254864,-607.514,3783.97822392,4.84845207292
604.558,3939.29379842,577.13,493.152,6636.21526098,0.0,1712.91755669,0.984619,3939.29379842,470.625808167,521.045974278,266.3,4490,605.915190481,4490,605.914,5490.86094562,604.557470175,-607.364,3939.29379842,4.89871404401
604.499,3908.90495636,577.303,458.139,6348.58928837,0.0,2052.04530316,0.984563,3908.90495636,454.021861296,236.644685497,266.345,4491,605.867322108,4491,605.852,5107.52276068,604.514700594,-607.289,3908.90495636,4.8698097887
604.822,3610.0607587,577.379,350.835,6874.26898798,0.0,97.9411141185,0.983052,3610.0607587,506.919117799,6526.88145529,266.425,4492,606.263573143,4492,606.256,6724.53823521,604.827529414,-607.581,3610.0607587,4.56205067104
604.718,3941.66346085,577.449,396.629,6453.55576971,0.0,2034.55949022,0.983023,3941.66346085,466.207698339,739.997359658,266.43,4493,606.171991329,4493,606.174,5244.09891079,604.714512528,-607.515,3941.66346085,4.57402183006
604.308,3804.77861867,577.448,330.588,6325.33032198,0.0,427.824863283,0.979426,3804.77861867,466.983941187,4790.63879039,266.508,4494,605.842937491,4494,605.83,5792.09390049,604.323163871,-607.127,3804.77861867,4.53238298237
605.127,4143.11038272,577.535,374.537,5485.02980825,0.0,192.093226963,0.980046,4143.11038272,426.062442594,4996.89552736,266.499,4495,606.647582717,4495,606.637,5291.4297309,605.139186962,-607.848,4143.11038272,4.5536125508
604.726,3903.2248887,577.594,394.565,6173.69941178,0.0,1500.627395,0.985421,3903.2248887,458.58231747,910.696600618,266.497,4496,606.296603764,4496,606.287,5376.938067,604.735957386,-607.502,3903.2248887,4.60317124772
604.665,4249.86567563,577.652,383.441,6448.26581935,0.0,141.196968891,0.98463,4249.86567563,480.495449865,6008.27767956,266.524,4497,606.230318106,4497,606.229,6259.9090529,604.660334712,-607.529,4249.86567563,4.6591275398
604.522,3985.40131074,577.725,388.948,6457.04439186,0.0,297.912121398,0.983687,3985.40131074,461.622528868,5320.7312001,266.587,4498,606.134169532,4498,606.129,6104.45506222,604.535865274,-607.194,3985.40131074,4.67323020701
604.945,3966.84040392,577.838,414.13,6431.23441424,0.0,2143.41819188,0.986716,3966.84040392,437.503296158,428.988184625,266.554,4499,606.529192652,4499,606.521,4620.8199603,604.952789323,-607.711,3966.84040392,4.70564413134
604.927,3879.58341635,577.956,439.831,6592.73676774,0.0,843.168115734,0.982829,3879.58341635,474.161785813,3600.47577294,266.581,4500,606.538992408,4500,606.541,5818.92679815,604.925198761,-607.769,3879.58341635,4.79097656657
604.836,3415.9974197,578.063,440.982,6210.82068041,0.0,1645.06076355,0.986788,3415.9974197,470.493871949,527.095784399,266.611,4501,606.422499,4501,606.405,5448.44822876,604.852576603,-607.63,3415.9974197,4.77563025849
605.466,4058.2044328,578.156,439.739,6361.87889442,0.0,1249.8902073,0.98185,4058.2044328,474.725438386,1965.1423029,266.65,4502,607.005673816,4502,606.995,5676.33800564,605.471474253,-608.22,4058.2044328,4.78219220701
605.054,4442.67942145,578.224,379.947,6990.38637547,0.0,1418.40519267,0.982727,4442.67942145,502.024283564,1881.32850143,266.667,4503,606.67242223,4503,606.669,6104.20366966,605.06188214,-607.772,4442.67942145,4.52467669341
604.689,3907.64815242,578.318,491.127,6945.48847906,0.0,1104.78941714,0.983374,3907.64815242,503.804663519,3021.11815582,266.703,4504,606.306176005,4504,606.298,6297.52489401,604.695164385,-607.439,3907.64815242,4.91231426909
605.339,3606.79253524,578.397,357.338,7105.13502118,0.0,2087.43095044,0.983501,3606.79253524,507.795360479,294.461338393,266.736,4505,606.932111263,4505,606.929,5560.18473257,605.34106084,-608.261,3606.79253524,4.49055253672
605.278,4039.07343818,578.531,464.753,6901.66225099,0.0,385.782772835,0.980958,4039.07343818,497.383086426,5620.97986062,266.772,4506,606.915862859,4506,606.895,6499.32099274,605.299982656,-608.228,4039.07343818,4.87232540993
604.594,3994.5773206,578.58,424.754,6005.48774058,0.0,1998.47133589,0.986176,3994.5773206,422.753022412,566.146144966,266.808,4507,606.318563194,4507,606.318,4344.812415,604.597350385,-607.301,3994.5773206,4.73149474955
604.942,3800.10040521,578.642,426.645,6356.86982144,0.0,367.012922954,0.981996,3800.10040521,452.533621087,5282.8318086,266.807,4508,606.622967354,4508,606.623,5872.30920452,604.939243624,-607.571,3800.10040521,4.77611645681
605.055,4049.16089416,578.715,448.335,6850.33075169,0.0,765.123924993,0.982703,4049.16089416,492.399913312,4125.76275143,266.913,4509,606.70646366,4509,606.702,6317.11574047,605.062580149,-607.786,4049.16089416,4.79039265921
604.354,4031.18958284,578.862,437.09,6621.37593055,0.0,143.977281458,0.982264,4031.18958284,483.363836332,6044.50815011,266.948,4510,606.116527851,4510,606.096,6327.78933654,604.375078587,-607.059,4031.18958284,4.76709166503
604.706,4032.6128898,578.94,401.292,6676.69246099,0.0,1511.02752615,0.983869,4032.6128898,466.051326054,1212.28399474,266.935,4511,606.381098682,4511,606.375,5700.99709455,604.705388964,-607.339,4032.6128898,4.71167526475
605.23,3819.11297796,579.021,454.423,6369.15776705,0.0,595.124805639,0.983467,3819.11297796,482.791443786,4203.34487598,266.928,4512,606.853766021,4512,606.845,5930.89687878,605.238237384,-607.948,3819.11297796,4.80619639313
