MaxEsReturn,AverageAction,AverageAbsQYDiff,MaxReturn,StdReturn,AverageDiscountedReturn,Epoch,MinReturn,MinEsReturn,AverageQLoss,QFunRegParamNorm,AverageReturn,StdEsReturn,AverageAbsQ,AveragePolicySurr,AverageY,PolicyRegParamNorm,AverageAbsY,Iteration,AverageQ,AverageEsReturn
67.1475332863,0.627073,53.2453839888,859.265972665,168.236932269,96.3097198929,2498,307.151665326,3.48516224589,18374.4,414.571,560.953535957,15.8590397925,1422.29,-1500.32,1419.51474636,145.959,1420.24901798,2498,1419.47,17.832023755
143.299908368,0.688323,51.7998835608,798.645604593,128.032487757,122.126306192,2499,131.739649028,3.59826295804,17235.9,414.814,364.220582891,33.2014901588,1430.37,-1504.94,1427.59299316,146.016,1428.20973151,2499,1427.51,26.3290897936
86.4354268765,0.292067,53.0701366956,980.764587871,1.85730781121,82.919553693,2500,974.3015976,2.81706800808,18766.7,415.033,976.877595047,18.0348102102,1430.89,-1507.58,1428.09274211,146.072,1428.85425454,2500,1427.99,15.3717273546
129.681936033,0.273896,54.2274830947,988.659615388,3.42129677193,84.6494798917,2501,977.544366507,3.66105869046,20002.4,415.358,982.793293588,25.3935098008,1432.12,-1509.2,1429.21525661,146.116,1429.96505214,2501,1429.15,21.3765231983
65.6978519683,0.257026,53.4247996332,980.637976061,1.47007902144,82.8960058821,2502,976.288840659,1.7351631541,18562.7,415.614,977.93580841,15.2600148457,1433.99,-1512.68,1431.50026735,146.129,1432.10158972,2502,1431.18,16.760584522
114.975398076,0.248822,53.4719031543,983.504667888,1.92382997391,87.7637438663,2503,975.679427694,3.16721294306,19034.2,415.848,979.905622758,22.8447061233,1439.28,-1516.69,1436.36657726,146.133,1437.1078657,2503,1436.35,18.1426472098
46.8060916055,0.308326,53.8971581228,973.880369228,1.44651253703,80.9795767576,2504,969.772752117,3.04406118462,18974.9,416.107,972.033880545,9.51717314736,1445.69,-1523.53,1442.98505594,146.173,1443.62088679,2504,1442.9,10.6615140697
83.2803886853,0.721078,53.1728465669,1177.70290055,279.355320226,101.576935205,2505,115.285940854,3.49704625122,18677.3,416.342,400.846179013,16.3438390682,1447.78,-1524.77,1444.93675687,146.228,1445.66024456,2505,1444.65,14.8686294049
137.674994762,0.740472,54.3135364141,1045.84067731,8.26806440212,104.347556966,2506,1019.37730688,3.74779041446,19667.1,416.597,1034.31963104,26.0627941332,1454.14,-1532.78,1451.35793328,146.26,1452.02833854,2506,1451.34,16.0500809309
41.0348736475,0.730168,54.1756707215,1055.8376092,15.7672219291,102.265086739,2507,1004.98524348,2.62254699397,19532.5,416.829,1028.05197267,8.05487756767,1455.42,-1536.05,1452.50553426,146.291,1453.11615968,2507,1452.44,10.3561247381
98.9509935561,0.585826,54.3447068235,1007.20689448,3.79143390912,91.1519087811,2508,992.875220119,3.77732330107,19822.4,417.082,999.927120756,21.4477669378,1462.69,-1541.85,1460.0478001,146.363,1460.65026771,2508,1459.78,20.1620676141
126.144252733,0.589406,55.8473182334,859.433691256,95.0796762366,132.572453935,2509,407.411452097,3.51237914176,20519.3,417.345,536.916567722,26.1393839063,1460.69,-1543.4,1457.39659841,146.371,1458.09351582,2509,1457.41,21.7137259669
145.13225914,0.379541,54.2414596062,1001.81927258,5.47969399987,84.5585914739,2510,980.985273067,4.08769509131,19335.6,417.585,989.682750724,27.8503640139,1467.99,-1549.81,1465.14659029,146.427,1465.81502593,2510,1464.88,20.0815468863
114.426925786,0.418916,55.9503868605,1003.21269182,5.81005177073,86.5701451481,2511,981.531240571,2.99078694251,20165.1,417.834,990.04978539,19.3669544438,1471.89,-1554.66,1469.02255079,146.443,1469.47334807,2511,1469.11,17.840072525
157.363067435,0.631939,56.2773123961,1003.65757869,6.5169412372,89.0033148841,2512,982.097739722,3.76916400586,20964.8,418.106,993.005836226,31.1211884963,1477.26,-1558.97,1474.36458204,146.49,1474.9620864,2512,1474.13,24.4047871786
104.964651306,0.761274,56.6718599678,979.36949942,233.765954939,89.161466498,2513,178.368012572,3.36970562039,21607.8,418.379,829.447716945,23.419920222,1483.76,-1563.58,1481.00321648,146.514,1481.56336764,2513,1480.89,20.0611409566
46.4344793454,0.411949,54.9899950548,1007.47944762,326.34939696,88.6312235221,2514,212.507008993,3.40310712336,19959.3,418.643,779.028200141,9.22245617688,1492.03,-1574.07,1489.47340008,146.515,1490.0814089,2514,1489.36,12.9235095704
124.225737169,0.726012,56.8711529447,972.425438,40.3617119486,93.247324658,2515,857.616519372,3.28196163596,21486.6,418.914,923.261084466,21.7999458917,1489.98,-1573.87,1487.22449465,146.594,1487.76898503,2515,1487.02,18.94906353
152.721939659,0.508513,56.9826203222,999.058057616,4.8302413098,86.9568308128,2516,982.853334917,3.83668583835,21425.1,419.116,987.501859118,25.5361142963,1500.42,-1582.3,1497.84106302,146.593,1498.34404687,2516,1497.67,17.282890452
84.2951196786,0.509017,56.0157664909,1003.55849867,7.01889612539,85.0594552237,2517,979.961076765,3.10858833481,20898.9,419.37,994.295478259,18.8929161673,1508.76,-1588.84,1505.99167628,146.642,1506.54939982,2517,1505.87,15.7874500759
57.8946198297,0.1739,57.5573054098,990.236453245,2.88730691818,88.4467002448,2518,981.108028907,3.50653960309,21621.2,419.672,986.506682209,14.9657378625,1504.37,-1589.49,1501.5607408,146.641,1502.06213481,2518,1501.4,16.342150113
75.4537623773,0.77206,55.7990873784,841.835796969,155.266894885,94.2269106444,2519,284.337704362,3.51518136387,20332.0,419.956,533.621982715,15.5175987517,1518.66,-1599.51,1515.68328134,146.677,1516.29625922,2519,1515.47,15.6143348603
77.427006406,0.282869,58.2640100421,998.535733236,5.42012016622,86.3720657881,2520,978.047036067,2.7738127813,21509.5,420.252,983.808451267,16.0356077101,1513.32,-1601.16,1510.23157011,146.682,1510.83083934,2520,1509.99,13.9706716903
494.335697886,0.714546,58.5123103217,822.616652612,152.553935651,103.060151094,2521,188.736658769,3.2072838155,22999.5,420.501,400.064488529,72.0729258241,1521.4,-1606.41,1518.28151111,146.721,1518.90971379,2521,1518.33,24.1817326627
138.246840799,0.765734,56.1265705445,234.428166519,26.3422712155,34.4669843332,2522,23.9909563899,3.58180648175,21427.4,420.727,47.3795177594,31.8506536674,1535.21,-1615.18,1532.41119273,146.743,1532.94994281,2522,1532.44,27.9460426894
109.455091096,0.720412,58.2891741443,541.979562986,84.4407375895,97.2067388763,2523,179.47434781,3.80989013983,22636.2,420.957,287.988222946,20.4191931833,1537.98,-1623.62,1535.29295348,146.798,1535.79589236,2523,1534.99,18.729032675
164.260750874,0.755819,58.6084446604,475.586214151,66.7365624445,147.725047573,2524,166.095366286,3.40652587695,23593.8,421.24,357.832604871,29.1337958855,1540.87,-1624.67,1538.05175567,146.805,1538.57694223,2524,1538.09,21.1262754964
68.9081849185,0.758923,56.9639793109,505.086559157,87.7151870676,125.372096778,2525,110.108197723,2.74945385773,21358.4,421.548,306.78332939,16.3751232403,1547.23,-1630.77,1544.36592376,146.812,1544.90492915,2525,1544.4,17.2313517816
86.2818628495,0.407589,58.3149663007,997.511306539,6.16495486012,86.6141145152,2526,975.41406749,3.27460157703,22369.6,421.789,984.018651992,19.7747219956,1546.6,-1630.51,1543.5498035,146.813,1544.2791721,2526,1543.27,17.7639086451
129.322268834,0.760066,59.0035280921,762.10149417,116.513851095,169.527848417,2527,239.999136464,3.39766817414,22447.2,422.034,392.402048828,22.7447788833,1558.68,-1641.28,1556.22262238,146.879,1556.81602239,2527,1556.06,16.6337435358
98.1907927545,0.736655,58.2371225893,1010.37428654,157.951833535,149.727543769,2528,273.792248232,4.15284567878,22542.1,422.333,422.550683778,23.3571947823,1561.62,-1645.66,1558.59232167,146.89,1559.15472837,2528,1558.4,20.447147362
184.438410582,0.752987,58.2168399526,379.287226915,40.3431820617,146.207424638,2529,198.670368425,3.63792582662,22169.7,422.583,294.436871854,34.0190126172,1560.58,-1645.72,1557.19670748,146.959,1557.85381974,2529,1557.08,25.4147637457
63.7114677287,0.733086,61.8122767518,579.317413807,100.999777709,110.637900365,2530,158.857679874,3.3551828605,24551.7,422.887,422.318417406,16.9670613902,1564.43,-1649.99,1561.56195943,146.961,1562.13594554,2530,1561.4,18.9764836443
116.88422063,0.709888,58.6704530335,871.492839389,133.672841464,124.205121411,2531,153.3849675,3.3583894421,22620.7,423.167,365.162108237,26.2477746465,1573.89,-1658.08,1571.21464238,146.945,1571.72437139,2531,1570.98,21.3236864871
320.3516427,0.405656,58.1990474749,311.575727742,47.5759218507,64.8253218979,2532,88.8684440817,3.27329827363,22231.5,423.426,168.120988247,50.8170446114,1576.36,-1662.38,1573.14180746,146.934,1573.75950134,2532,1573.11,22.1443036853
229.816747501,0.759244,60.0225710866,450.730223552,42.988709877,139.518505268,2533,224.44740806,4.45125975562,24048.7,423.738,316.203502807,40.5905514049,1581.63,-1669.54,1578.46414352,146.991,1579.17687484,2533,1578.43,31.7360656489
101.855905982,0.759036,59.5083574728,657.841160359,83.2975953572,138.203208888,2534,293.089878857,3.68205417496,22850.0,424.035,414.397066856,21.9416572298,1585.94,-1672.15,1582.92236728,147.015,1583.54532317,2534,1582.8,20.0626046638
352.53530029,0.744276,57.9225346624,515.94950271,53.9958706788,140.58986098,2535,236.198773889,4.05015684978,22377.5,424.298,330.966282273,52.8233345098,1592.2,-1677.33,1589.36076408,147.048,1590.00994375,2535,1589.23,23.119536155
79.4553845618,0.715366,60.8714349582,535.742977587,59.1201789826,128.195899879,2536,290.284594899,3.29116887858,24124.4,424.547,428.910857047,17.7932625045,1594.63,-1685.27,1591.8048608,147.053,1592.37697091,2536,1591.62,15.5654889753
205.188818602,0.722063,63.2966087974,651.453296095,91.7616462125,125.685373746,2537,217.503178679,3.58382015553,25819.1,424.878,358.558123796,32.6296198706,1597.88,-1689.99,1594.59620411,147.059,1595.42654631,2537,1594.5,19.0411308185
87.1691993244,0.617822,60.2257900417,989.228173208,5.31484796558,86.8754814116,2538,969.543585742,3.8726030285,22677.0,425.182,980.370578641,16.0660708623,1607.64,-1695.74,1604.67452699,147.1,1605.20149596,2538,1604.54,13.3638578415
134.103755904,0.708583,62.4153559765,440.14667173,94.361173843,125.649593214,2539,159.126351913,3.44753335828,26003.8,425.442,271.724922478,19.6479069273,1609.49,-1698.98,1606.28970425,147.103,1607.02947894,2539,1606.27,14.0614674102
90.8651830642,0.658061,59.9344718566,987.71594227,261.848766032,93.7149309486,2540,235.104627072,4.10224802065,23636.3,425.729,666.210822119,20.5676608726,1617.24,-1705.31,1614.1823451,147.169,1614.87563692,2540,1614.0,18.8620613116
93.4868392109,0.45421,59.0110102747,997.120529097,6.63232878459,85.162624164,2541,976.141087065,2.95819003488,22586.3,426.034,984.629401234,16.3799322896,1622.61,-1710.7,1619.67369783,147.236,1620.32735109,2541,1619.42,14.3736157633
159.575435362,0.720995,61.9849829194,642.589485086,114.346426355,131.408014834,2542,224.22889246,2.58225679252,25802.2,426.279,353.765122918,25.8219847436,1626.08,-1712.97,1622.92440606,147.273,1623.54483169,2542,1622.95,20.177059343
112.965608382,0.585868,62.3188186784,896.954513858,180.030572444,109.08147646,2543,330.394727243,3.64356077513,24911.6,426.568,678.115651136,20.783342057,1625.24,-1715.07,1622.01325849,147.253,1622.62710439,2543,1621.69,16.715847906
234.189526332,0.699341,59.4344585863,1002.04493977,207.210348607,124.154176858,2544,222.262256723,4.22918632,23000.2,426.832,539.664228944,39.3969197012,1635.52,-1720.5,1632.26068781,147.265,1633.16411982,2544,1632.12,25.6967913055
56.7286310636,0.617244,61.8482210295,1002.22567606,8.65637277122,85.6392279772,2545,972.878907023,3.10331628272,24425.6,427.162,984.336549077,13.1962855684,1633.44,-1723.74,1630.34645328,147.262,1631.0513772,2545,1630.16,14.0311632679
189.836832387,0.520585,58.9252128859,1070.20568566,159.36177024,123.639630529,2546,250.667418968,3.67934545006,22102.6,427.453,494.18817506,29.749321901,1644.37,-1732.65,1641.49244056,147.272,1641.98428878,2546,1641.49,21.1404480176
202.751033768,0.508496,63.612894834,194.150781263,11.5858660578,62.929111056,2547,140.156993195,3.02770178948,26176.9,427.712,159.82031318,30.1781562926,1644.47,-1736.12,1641.37100359,147.292,1641.9837014,2547,1641.19,17.5021128885
86.5953005342,0.704849,61.6123562204,997.9332631,230.42474964,100.0628698,2548,196.663474868,2.78944080075,24342.0,428.024,474.307849047,15.4763702276,1649.9,-1741.81,1646.92038725,147.327,1647.55972684,2548,1646.62,13.9101715071
86.8101152501,0.736946,64.204070488,822.298544885,155.992010676,129.451807985,2549,192.396066735,4.07528003713,26759.5,428.305,410.22901632,16.4001207805,1652.87,-1743.66,1649.69902093,147.369,1650.60225437,2549,1649.65,15.0830151281
156.687035305,0.688817,60.7884523636,533.210507467,82.7483267689,84.1770801079,2550,81.7236242384,2.94768400953,23589.3,428.562,218.275114229,28.531606602,1660.46,-1751.78,1657.13636474,147.436,1657.89405399,2550,1657.07,19.7678757851
75.1807435869,0.730073,62.0043864676,778.496975904,85.840843928,99.6935881568,2551,435.168147325,3.12341563614,24546.0,428.87,579.518665001,16.2978376218,1664.56,-1756.95,1661.48799062,147.432,1662.03881793,2551,1661.05,15.8988342042
75.9063399251,0.728913,62.7888141363,727.088352227,109.299393593,119.585569305,2552,254.262437093,2.70296187416,26021.2,429.133,435.193593547,12.3006392772,1665.61,-1757.99,1662.5298835,147.436,1663.13326926,2552,1662.38,13.9346885754
156.456300906,0.283306,61.8507276285,979.258116362,0.649080433509,83.3570267895,2553,976.871531349,3.11590904413,24788.2,429.415,977.678272148,29.0621670702,1675.43,-1765.43,1671.90384105,147.437,1672.51392021,2553,1671.83,18.7201532395
63.8614454368,0.2938,63.8262626102,972.270192004,1.24319853416,83.1952614578,2554,968.161591861,3.50419784315,25611.3,429.708,970.337781529,13.0049423981,1672.82,-1767.18,1669.17761905,147.484,1669.84804768,2554,1669.22,13.7416485214
61.0671110072,0.421405,64.618908229,982.760589954,2.11774961659,85.1020460373,2555,975.031445947,3.60339408595,27195.2,429.976,977.430300763,14.9683969001,1680.67,-1774.89,1677.62165779,147.484,1678.23471062,2555,1677.5,18.11589312
104.453669593,0.351812,64.2599430218,978.905169121,1.11731011296,82.9445042922,2556,975.581022802,1.83679624803,26176.3,430.242,977.49481609,19.8891985329,1684.34,-1780.2,1681.22153396,147.513,1681.83932012,2556,1681.06,14.4654797952
161.126882846,0.698316,64.1224872159,438.143919597,83.6679828936,94.881307646,2557,32.7569162658,2.46205690196,27148.0,430.499,215.354908335,31.9138843565,1690.7,-1782.65,1687.31947979,147.548,1687.96203287,2557,1687.19,25.9122661851
138.78042682,0.693269,62.6576626103,1134.43482168,239.132168669,92.4619194362,2558,418.830994092,2.93072232786,25527.3,430.781,727.279156704,29.500158074,1695.87,-1790.08,1692.86545981,147.568,1693.61641795,2558,1692.61,20.1983087976
112.617586192,0.596054,64.0199716119,1002.61140528,6.02690103781,87.6626833493,2559,984.006576612,2.06077560974,26228.9,431.076,995.694638731,23.0452998922,1697.28,-1791.04,1693.93237686,147.562,1694.73792584,2559,1693.64,19.2119149758
33.6106877233,0.631061,62.5642663016,993.202476585,4.5183762307,85.741321773,2560,979.249000348,2.94811962464,24385.4,431.344,984.846243073,5.66137391523,1703.29,-1797.65,1699.98674896,147.64,1700.6348251,2560,1699.97,8.48012271182
101.32325385,0.713885,63.8640912013,1011.79845673,371.561086584,83.8817058214,2561,60.6580867062,4.34771104422,27049.0,431.632,458.135825985,24.1548231603,1712.84,-1804.89,1709.54853658,147.676,1710.23976327,2561,1709.52,25.0083287619
112.482809738,0.32245,63.3005842788,979.040105674,2.987334154,83.9678387093,2562,968.915670804,3.52652453796,25714.3,431.94,972.868950649,21.3266534705,1715.93,-1807.58,1712.64495295,147.669,1713.37419288,2562,1712.45,14.7472981065
93.7035229472,0.716225,65.2033893887,596.159717628,89.1427122231,123.677281691,2563,209.014511171,4.00052956191,28781.3,432.164,341.384011398,20.0075084835,1715.64,-1809.24,1712.47663353,147.698,1713.12209792,2563,1712.2,18.7995254849
213.467902315,0.720447,64.2396460699,567.3732532,49.9561907076,125.348383426,2564,251.512325923,3.33386468287,27087.6,432.468,330.102249639,41.7924371058,1715.6,-1810.59,1712.25822606,147.715,1713.02713308,2564,1711.99,29.6198288586
80.6183860842,0.715295,66.737029416,1008.4753199,194.200407307,92.2925334213,2565,369.338396764,3.2358730444,29117.4,432.747,671.12298178,16.7428848518,1718.22,-1813.12,1714.96283248,147.765,1715.74269746,2565,1714.94,15.7416793929
81.9912823387,0.727873,65.5540932092,632.421076011,86.2775941361,111.959012543,2566,248.910972683,3.15615069845,27864.3,433.046,395.864019374,15.4908079042,1723.02,-1818.16,1719.27004943,147.777,1720.32934628,2566,1719.13,13.1534561502
99.3969619487,0.672786,63.4461977017,989.508209109,7.06645976865,86.8847640095,2567,965.909521378,3.53514811238,25410.1,433.324,975.21154593,19.4143057745,1727.7,-1820.71,1724.12675278,147.783,1725.15005776,2567,1723.9,19.1213601464
48.7919018531,0.453306,65.8112474273,998.646302445,332.708329804,77.6937129426,2568,94.1253403489,3.22944984495,29171.8,433.711,843.069943515,9.98386553773,1731.92,-1828.44,1728.32633281,147.775,1729.14153533,2568,1728.29,12.0276281369
63.5680365583,0.361584,64.9665725607,989.182689748,6.09153880736,83.6602064088,2569,969.952978811,3.30711575115,27172.7,433.988,981.436682246,11.7827446746,1729.53,-1827.43,1725.87219398,147.806,1726.78673762,2569,1725.62,12.491704707
50.5198131758,0.426547,65.7674992588,972.189572142,2.18658613546,83.8114345676,2570,965.838869562,2.45261595373,28006.1,434.327,968.814311871,12.082410069,1740.34,-1840.66,1736.67650607,147.837,1737.64085656,2570,1736.51,13.1522085245
119.548176877,0.716667,64.0471416627,972.771946895,212.360410274,94.1070740359,2571,201.43623445,3.13774157035,27088.2,434.598,630.468296828,27.8560939763,1742.73,-1837.67,1738.99449383,147.878,1739.93877472,2571,1738.91,23.8023538732
64.4432711523,0.672597,66.3018219753,1001.87254804,32.1510866442,93.7536799476,2572,880.284978113,2.63967210094,29319.0,434.882,973.337144902,14.2682185906,1745.92,-1841.39,1742.42612778,147.928,1743.25038857,2572,1742.11,14.1874693793
351.438906808,0.626733,65.204361246,982.180164814,2.83194648396,85.3127910448,2573,971.032043259,2.67726487878,27990.4,435.16,975.610866496,60.9194689939,1751.03,-1845.43,1747.71708695,147.95,1748.42641865,2573,1747.75,28.6035717617
196.008744262,0.760656,66.8098429396,762.426426623,85.8448498347,148.299747915,2574,254.334477731,3.0172850771,29246.3,435.459,336.760715298,34.6146928301,1754.37,-1851.27,1751.10507034,147.965,1751.84833205,2574,1750.91,26.1664234098
