PolicyRegParamNorm,MinEsReturn,AverageY,AverageAbsQ,MinReturn,AveragePolicySurr,MaxReturn,AverageQLoss,Epoch,QFunRegParamNorm,AverageDiscountedReturn,AverageEsReturn,AverageAction,AverageQ,AverageReturn,StdReturn,AverageAbsY,StdEsReturn,Iteration,MaxEsReturn,AverageAbsQYDiff
163.613,13.3492735088,326.336374957,326.855,1499.33373394,-328.121,4308.33814164,409.135,3146,264.555,175.981697564,424.210935897,0.999867,326.326,3447.22410099,890.962752981,326.838600303,374.90663593,3146,1055.78051038,9.46977129251
163.632,92.6599424016,326.1765054,326.749,164.96722552,-327.984,4156.79472111,383.304,3147,264.601,177.455512128,973.331295437,0.99986,326.185,2493.36287857,1283.20500291,326.723168932,880.671353035,3147,1854.00264847,9.37362141866
163.678,507.241159612,326.625430876,327.013,120.151978019,-328.46,3083.31463715,379.153,3148,264.642,116.678757149,841.074521954,0.999901,326.578,2229.80536748,816.713588935,327.058681449,248.134422523,3148,1101.65283936,9.23204463108
163.682,298.714364403,326.841347494,327.237,1044.99257723,-328.676,3932.82744792,368.43,3149,264.698,115.433691846,588.344956985,0.999929,326.839,2707.48948823,791.646813684,327.230196503,328.551016873,3149,1135.44848553,9.26521566057
163.69,58.3386098809,326.760082865,327.175,765.333960743,-328.613,4434.03638087,340.643,3150,264.709,161.936849612,1316.12109087,0.999909,326.749,3001.57291498,1003.07570693,327.148329417,1257.78248098,3150,2573.90357185,9.11639433679
163.714,419.319302354,327.19581024,327.683,1094.00047694,-329.084,3702.83226627,344.579,3151,264.748,154.378491359,419.319302354,0.999882,327.176,3042.24432287,673.581329016,327.641562729,0.0,3151,419.319302354,9.08480713769
163.725,4.49786718587,326.564853163,327.043,1209.68302822,-328.488,2930.35899061,363.128,3152,264.771,130.066472146,757.487961621,0.999859,326.577,2228.18882399,478.425937529,326.985208999,1093.63841081,3152,3142.8613794,9.38600773603
163.744,203.915993663,327.180151298,327.493,166.036542931,-328.895,3213.82199077,360.725,3153,264.816,141.026214432,467.264872663,0.999847,327.15,1871.70785494,1083.89376308,327.486553398,193.689314819,3153,697.216623348,9.31062941139
163.792,175.656303301,327.163430335,327.581,1234.29139822,-328.981,4464.68598192,342.499,3154,264.862,183.780855679,683.664063342,0.999963,327.172,3153.22631864,1153.38342714,327.525533789,508.007760041,3154,1191.67182338,9.14024290841
163.808,201.655261076,326.674882264,327.132,248.192145318,-328.349,3644.81693452,325.535,3155,264.914,168.350317604,1549.83091267,0.999927,326.669,2759.62212196,1066.03197291,327.112092138,1141.90619492,3155,2993.81577466,9.18632083326
163.817,103.7679836,326.435320069,326.973,221.07351325,-328.317,3871.36624645,363.012,3156,264.918,170.090791914,314.24578823,0.999928,326.474,1048.15615064,808.574066757,326.897682041,233.05774094,3156,754.143540484,9.21333161118
163.829,595.368591154,326.513411766,326.969,281.400539069,-328.436,4006.09307138,372.283,3157,264.959,202.667804736,897.655278988,0.999866,326.488,1465.09404888,1130.35000146,326.944576979,224.082854281,3157,1131.18039967,9.42823126567
163.829,442.378218633,327.405520547,327.824,278.659436245,-329.257,2602.15410404,384.876,3158,265.02,192.339079168,564.666925172,0.999945,327.396,969.422164172,612.301127267,327.806751809,86.8558316247,3158,659.793401708,9.33900022858
163.835,3.43074054932,326.617703277,327.008,235.041365148,-328.378,3967.31253788,383.773,3159,265.048,208.504886984,256.117373142,0.999936,326.597,1710.71696252,1215.46148965,326.999926642,199.983789201,3159,637.619773761,9.41708877601
163.862,81.6649058992,327.198879164,327.669,190.11750571,-329.042,3795.38432649,347.513,3160,265.067,207.004379488,418.031354672,0.99992,327.193,1651.78847319,1185.4091865,327.635542948,293.834966798,3160,857.612665211,9.28137949891
163.845,43.4109446704,327.66918892,328.068,186.461435668,-329.494,3247.10683273,384.395,3161,265.101,200.087551145,383.601188527,0.999951,327.674,1121.51076681,789.946559426,328.003151655,331.261486898,3161,942.291916481,9.49843264686
163.826,180.723618911,327.391987463,327.736,206.073275707,-329.037,4166.10684507,336.233,3162,265.131,192.135083108,440.003125232,0.999932,327.366,1279.53650807,1118.51872207,327.75296344,203.151617205,3162,796.788768923,9.26757912705
163.793,18.2520354734,326.20847667,326.579,331.869379091,-327.837,3647.46302377,351.838,3163,265.156,203.713577853,391.314106231,0.999933,326.202,1687.70686853,1054.89268685,326.558543676,314.882792017,3163,972.333778943,9.25565137231
163.804,49.7714588023,326.955122075,327.324,816.319643505,-328.735,4023.88448823,364.69,3164,265.172,230.504135544,273.693727681,0.999918,326.951,2584.58029149,1007.57095834,327.307915328,199.021552898,3164,598.814703953,9.39788850144
163.786,130.686820272,326.870888824,327.319,688.407260149,-328.619,4357.36368836,399.045,3165,265.204,235.512715589,382.294008667,0.999931,326.866,2549.79878395,1159.63561198,327.298059344,163.712582327,3165,541.557474088,9.49128000859
163.866,3.04201360223,326.413068216,326.852,86.1524476179,-328.012,4010.89259819,350.11,3166,265.24,168.21406293,167.594378547,0.999953,326.417,1656.78773791,1318.87655071,326.798256315,122.732674226,3166,343.098128832,9.13165049751
163.853,84.8526467448,326.746864915,327.143,126.770807554,-328.482,3313.21048872,360.972,3167,265.256,175.00639502,482.350234628,0.999912,326.732,908.426104468,735.830097828,327.133732061,370.594397057,3167,1085.04433631,9.2524756367
163.845,166.41358165,325.828546756,326.191,142.91493121,-327.455,3461.60287483,383.803,3168,265.293,170.266553064,343.376886604,0.999906,325.802,1288.42463793,1093.62182989,326.210063453,266.90552301,3168,981.689451461,9.40565491897
163.857,55.5336245421,326.088545106,326.546,523.508438239,-327.902,4008.77301919,356.833,3169,265.35,244.34614586,568.95253557,0.999918,326.084,2571.69482038,1095.90629884,326.537035825,443.408241336,3169,1049.84892765,9.26659524717
163.896,2.32680213962,325.716331389,326.086,507.763903335,-327.544,4581.78448216,337.539,3170,265.331,253.017031381,332.553092888,0.999934,325.722,2405.24881856,1490.04471771,326.055957907,184.318867406,3170,504.870719542,9.29041356072
163.922,162.166155437,325.328969529,325.747,228.716940235,-327.277,3962.68399776,359.791,3171,265.364,219.004812649,357.683991975,0.999915,325.316,2177.00466572,1476.27223571,325.715566594,243.505569866,3171,929.593874961,9.41009861448
163.952,108.03146135,325.815421966,326.237,117.244440723,-327.485,4980.64720639,334.985,3172,265.373,240.715220883,282.276476763,0.999922,325.818,2214.02492612,1546.76501769,326.206208578,111.523987443,3172,449.30144755,9.35395683038
163.981,220.395640093,325.548135021,325.954,171.505642876,-327.144,4014.69330248,375.173,3173,265.39,220.579067396,879.373194162,0.999966,325.548,1597.67221311,1109.95329752,325.971636547,453.42234371,3173,1476.47444641,9.51436655273
163.952,145.307423597,325.400430782,325.713,543.605253082,-327.031,3756.05711503,327.269,3174,265.45,210.834687249,395.461859129,0.999892,325.38,2521.43312936,1049.24989856,325.735734272,226.318115816,3174,749.0220128,9.28167955316
163.967,210.310155404,326.047674075,326.437,280.127835284,-327.694,3342.9877636,366.853,3175,265.486,189.818675687,765.2966972,0.999887,326.032,1562.96864548,1059.41056286,326.425848923,518.546546862,3175,1526.86360984,9.50838447882
163.977,171.385552956,326.124926597,326.549,218.601697755,-327.714,3302.1869801,356.582,3176,265.54,181.251063383,395.483057781,0.999922,326.146,899.036167226,670.827839816,326.487842216,187.801720549,3176,745.037542866,9.45257914816
164.019,2.16155436994,324.398228195,324.884,149.208362098,-326.169,3652.06172911,380.141,3177,265.609,200.741447435,330.326077386,0.999909,324.389,1856.89783941,1133.02288647,324.850425239,286.90136828,3177,886.442385269,9.54552407922
164.071,106.588193159,324.952580573,325.394,248.750003263,-326.582,4215.88432346,349.042,3178,265.612,204.051318096,349.29665665,0.999924,324.972,1779.42357249,1369.38481324,325.347274776,210.32357276,3178,734.719434706,9.31099496883
164.092,163.770407202,324.804614709,325.136,196.615550436,-326.462,4219.84763621,401.301,3179,265.694,225.174118135,329.401655804,0.999901,324.823,1768.10274279,1238.607856,325.097387863,149.924889626,3179,600.795715079,9.49883778297
164.128,2.12680129425,324.15830917,324.549,245.395742109,-325.697,3164.57003982,353.047,3180,265.707,188.587341495,202.588143526,0.999817,324.133,1077.55380075,836.252257101,324.577983399,203.930357304,3180,571.652812655,9.44562944605
164.139,41.8786819486,324.61754887,324.976,140.135773543,-326.194,3258.39052211,375.693,3181,265.777,151.973193983,281.005612899,0.999874,324.61,1092.9411213,970.119556588,324.96850111,201.723313705,3181,702.252790678,9.49443815866
164.162,203.788641535,323.869313878,324.275,87.3669054585,-325.481,3387.47832005,359.62,3182,265.797,143.138508274,560.091980293,0.999907,323.874,816.535739337,811.439365655,324.206320279,292.194934935,3182,1000.14870921,9.36581424639
164.192,53.5756079495,323.679747201,324.14,163.341167534,-325.364,2987.17277967,403.074,3183,265.854,204.834239502,187.10364825,0.999893,323.675,1043.87558266,648.963180123,324.151395155,69.9183302807,3183,299.268300033,9.53240259421
164.202,0.344496141441,323.952040449,324.438,60.3248332554,-325.643,2527.49104802,405.796,3184,265.898,111.095859141,293.999400883,0.999904,323.97,374.269669104,502.537077824,324.390860732,305.870901542,3184,941.031394589,9.69464041209
164.245,29.540636967,323.445065912,323.944,48.4682671585,-325.066,3356.53560404,412.131,3185,265.943,84.4883354037,310.901118699,0.999915,323.467,253.125668086,439.891055527,323.909326945,275.660096249,3185,686.481392355,9.74284003668
164.264,86.280670873,322.871369126,323.369,104.896250422,-324.524,3504.9096512,373.98,3186,266.005,162.769385673,575.882817319,0.999901,322.864,867.948003688,834.379219133,323.344900307,547.693675537,3186,1441.95269525,9.60066390982
164.277,89.9562215981,322.284165548,322.946,68.7007420595,-323.991,2828.10095411,361.589,3187,266.036,172.019758559,246.498035459,0.999889,322.27,1088.26240158,828.503457013,322.895790825,146.289300421,3187,520.700581481,9.57335698961
164.277,105.163789629,322.686494146,323.268,66.4650355916,-324.467,2943.18194913,382.955,3188,266.085,163.330465115,295.894134821,0.999886,322.685,1040.190937,944.204586216,323.223399937,207.022713907,3188,715.004632008,9.56478803822
164.274,0.842082806048,322.03745409,322.528,-9.26271142616,-323.929,2648.85367338,390.208,3189,266.121,96.1720918874,435.506431415,0.999947,322.05,741.716813711,777.53165034,322.51288154,493.659354513,3189,1247.58451769,9.68505684976
164.247,36.965515664,323.161140335,323.66,42.8538921846,-325.084,3225.62740808,371.347,3190,266.181,169.885757182,411.259483958,0.999975,323.123,1255.35027875,862.273024531,323.669525073,290.21811748,3190,849.009964777,9.47562203722
164.269,57.8349272134,323.4623686,324.035,189.194463204,-325.402,3928.77575177,359.006,3191,266.216,185.765012814,632.830703394,0.99996,323.472,1722.2200322,1090.41001687,324.031749068,419.562092641,3191,1243.26897815,9.3631200247
164.255,165.762076927,323.848895493,324.352,141.441871797,-325.809,2972.89379845,420.838,3192,266.266,171.936670646,536.311247192,0.999937,323.831,1201.11140201,834.957152615,324.368829811,445.803357977,3192,1281.86022495,9.57688135236
164.253,10.71841214,323.538708992,324.145,168.830427097,-325.393,2299.04514257,370.515,3193,266.301,175.007783206,219.641154381,0.999903,323.528,1113.79502758,523.8643281,324.148392965,249.776256076,3193,865.748275602,9.39516573029
164.295,24.7334868523,322.65541261,323.079,231.963469353,-324.427,2334.14534367,406.226,3194,266.368,163.580336051,395.36226254,0.999911,322.626,954.93868629,642.586636124,323.082513667,307.657962413,3194,781.90958945,9.63842692514
164.293,148.736225402,322.233598735,322.711,230.285538874,-323.914,2566.50629189,332.182,3195,266.37,180.387766301,349.587717471,0.999882,322.23,1179.25485685,698.53960981,322.699242766,170.651305511,3195,585.464861877,9.27584828884
164.28,-1.82495080767,321.756366818,322.322,87.8065162103,-323.36,2235.7853642,374.114,3196,266.386,155.105657045,200.568097095,0.999915,321.737,695.465841495,519.227008895,322.281805081,185.058145119,3196,667.711346835,9.44576865081
164.268,-9.4939347698,322.043444876,322.528,25.0794040431,-323.523,1376.42915776,393.719,3197,266.416,131.547569093,119.885638799,0.999828,322.047,351.927324796,286.591394393,322.489030026,90.6793688771,3197,306.582285259,9.63688219231
164.274,32.9684047338,322.106606054,322.682,96.1503050163,-323.533,1183.94899922,354.649,3198,266.46,121.933931497,179.118386962,0.999928,322.116,315.563058777,227.766291312,322.681987894,104.820041534,3198,352.318953687,9.36907636038
164.284,92.8566506064,321.394108285,322.035,125.974484143,-322.947,2724.01175868,337.63,3199,266.49,174.228681252,301.65609359,0.999901,321.387,1073.42617791,813.287457422,322.025491102,266.641521444,3199,878.416931268,9.25541708841
164.308,151.016772302,320.943233601,321.625,115.208079662,-322.859,2732.980199,382.941,3200,266.569,188.826867813,238.151221059,0.99988,320.976,992.090775595,657.713286227,321.602436676,160.351228248,3200,628.655030365,9.64150685023
164.299,56.2729944821,320.044644403,320.711,52.4318892952,-321.735,2240.75192619,381.429,3201,266.586,130.177072594,339.740637869,0.999892,320.029,582.301454161,617.899779887,320.678333842,313.449450683,3201,1075.50875704,9.63491193312
164.289,12.1976507753,321.00541762,321.606,135.37071073,-322.713,3012.47165258,356.643,3202,266.684,190.507400358,272.666768906,0.999905,320.984,1355.37755458,846.476694406,321.584828413,221.271251142,3202,588.53081363,9.37712897836
164.295,110.777982968,320.800948444,321.548,125.351011169,-322.792,4038.05229606,377.578,3203,266.738,184.35258009,682.076587597,0.999942,320.793,1712.16640076,1343.15441282,321.506631292,860.509568699,3203,2393.45724513,9.41424786395
164.255,3.54364879803,321.204416747,321.957,130.251135366,-323.133,3981.03330051,345.295,3204,266.755,195.965697601,730.620080004,0.999968,321.199,1994.68722326,1563.91869691,321.948248362,516.153040408,3204,1150.20148495,9.27712427519
164.332,14.7185778644,320.961734911,321.643,82.1114281619,-322.979,3339.95602237,380.523,3205,266.803,180.931529527,476.486308911,0.999822,320.992,1887.78571329,1258.27744901,321.580677145,366.449155028,3205,911.09890769,9.22290157681
164.353,24.2056151585,321.162780528,321.808,371.120991784,-323.083,2818.39574798,325.941,3206,266.824,167.876773299,940.991547241,0.999873,321.157,1655.1857585,888.894490741,321.835884985,1093.92194392,3206,2774.90473754,9.05319022638
164.447,-1.15607880186,321.916883723,322.494,110.637625446,-323.808,3268.812578,371.552,3207,266.861,183.119006189,379.85671626,0.999874,321.883,1845.36345069,932.117488628,322.469625202,508.7511618,3207,1435.06839134,9.24895335245
164.421,143.121375331,322.124812681,322.839,1301.84504342,-324.154,3308.80201633,358.154,3208,266.862,210.962442057,356.952396248,0.999893,322.134,2634.96576967,623.183669902,322.80690326,278.908699457,3208,936.940210428,9.20650459358
164.454,12.2411288495,321.636013012,322.316,332.390340113,-323.643,2803.77242418,366.306,3209,266.854,179.508403523,387.475212736,0.999837,321.638,1945.33352753,847.062485743,322.300411798,322.709719809,3209,1058.36718334,9.09254071365
164.449,3.22345812069,321.599652684,322.303,162.388789524,-323.461,2674.82918863,384.355,3210,266.9,177.017040363,370.706301813,0.999874,321.61,1470.51319431,910.939751601,322.256506266,327.162983053,3210,885.370615789,9.1981286724
164.456,355.528496343,322.184621233,322.781,112.113280702,-324.238,3394.1495679,343.543,3211,266.943,215.206967403,585.312394525,0.999917,322.169,1999.3098958,1064.02816479,322.750677101,143.544365898,3211,754.158131859,9.05772311495
164.503,17.6213940256,321.636974199,322.422,58.65992941,-323.618,3526.53148275,383.32,3212,266.975,135.226396084,24.3160387679,0.99988,321.635,1028.14768972,1273.4946203,322.426081712,6.69464474224,3212,31.0106835101,9.27181828699
164.458,-5.41210068967,322.028129752,322.79,107.874646267,-323.938,3622.29009657,358.852,3213,266.98,155.035886584,781.390905917,0.999887,322.021,1193.02463852,1181.66314914,322.746476762,1069.01445008,3213,3026.7531268,9.15755672204
164.494,-1.84751410822,321.678174405,322.337,156.086086514,-323.578,3128.27050608,362.368,3214,267.016,175.823105103,273.533179707,0.999924,321.676,1593.04364136,1114.94684959,322.30837125,474.025322306,3214,1324.00101955,9.13052773154
164.479,352.027147123,322.640031958,323.349,50.4910359924,-324.661,3104.29788196,350.829,3215,267.062,97.6899011548,710.467113338,0.999918,322.635,748.882491905,1092.24482149,323.378431306,258.823384078,3215,996.774755314,9.11408635868
