AverageQ,AverageReturn,AverageY,MaxReturn,PolicyRegParamNorm,AverageAbsQ,AverageAbsY,AverageDiscountedReturn,MaxEsReturn,Iteration,AverageEsReturn,AverageAction,StdReturn,AveragePolicySurr,AverageAbsQYDiff,MinEsReturn,Epoch,QFunRegParamNorm,AverageQLoss,StdEsReturn,MinReturn
400.597,3784.02905537,400.60419431,4893.71319139,170.773,401.018,400.991453594,238.282683488,1606.40245416,2858,946.919501775,0.999864,1273.22493779,-403.381,10.2961874913,287.436549389,2858,242.021,502.43,659.482952386,476.259690163
400.656,4326.29199375,400.668253373,5071.52035555,170.776,401.069,400.987976149,263.80189981,2043.8102463,2859,662.030755701,0.999906,513.967855955,-403.5,10.2714597985,5.73421790908,2859,242.053,497.359,820.491497172,3339.39720777
400.862,3589.82503038,400.8724195,5091.98968569,170.765,401.282,401.227519705,260.980496532,2641.10255627,2860,714.882558273,0.999886,1243.88876302,-403.673,10.3810572648,-4.86818421384,2860,242.088,494.812,1113.12199915,933.403758256
400.788,3683.63990071,400.774353911,4781.98194425,170.786,401.194,401.117191116,247.002084278,1602.7258072,2861,539.712246192,0.99988,1221.65280493,-403.586,10.5117300182,-10.7592677302,2861,242.167,526.876,555.478018201,1014.23817635
400.735,543.134325883,400.761974351,5042.15908475,170.8,401.16,401.121278196,98.9332316089,1281.5866492,2862,289.887472299,0.999771,1179.74444449,-403.597,10.3157203504,-8.75742492902,2862,242.212,473.091,420.226075866,53.5006659534
400.267,3089.03768984,400.272139421,5024.81736639,170.856,400.691,400.647854488,204.919810629,1441.97566676,2863,708.937182168,0.999851,1654.01407528,-403.096,10.4192259697,41.7245110817,2863,242.241,507.465,607.417960703,90.2236841848
401.312,3689.17054193,401.333021829,5021.63244976,170.874,401.707,401.672576415,267.72498057,1793.41923314,2864,481.99009576,0.999846,1506.9911019,-403.955,10.2817813407,78.9824493342,2864,242.256,500.018,600.440174435,78.2143665766
400.865,4299.07933561,400.875307259,5054.95633177,170.863,401.252,401.223458159,242.631346278,692.538586665,2865,306.418814652,0.999726,980.532790902,-403.801,10.2001869605,17.0022991494,2865,242.309,453.435,269.889529934,1392.10328847
400.903,3619.07797346,400.910595784,5050.98762441,170.893,401.318,401.209819323,229.9931186,1179.35684116,2866,787.936131669,0.999884,1734.3268885,-403.771,10.4094225312,141.070668797,2866,242.337,510.518,460.75919991,152.400374649
401.24,1797.49102863,401.230355013,3900.9390899,170.908,401.596,401.51374866,217.766596962,1498.51792435,2867,1049.81080712,0.999745,1128.79418106,-404.06,10.1064370255,417.777528508,2867,242.325,464.46,459.859624878,201.923301773
400.378,2335.52742259,400.387118754,4316.80798327,170.916,400.755,400.672795572,190.229367505,1282.29281344,2868,657.42675512,0.99975,1361.37223935,-403.079,10.0988956312,409.941716869,2868,242.358,459.697,361.909759561,154.749183696
401.569,3403.15572726,401.573119633,4409.30075724,170.941,401.932,401.888040297,206.834818572,1390.10974281,2869,734.552683675,0.999797,1229.9048347,-404.324,10.0862283131,194.966412478,2869,242.392,472.312,438.808500683,161.231168724
401.319,3524.4174406,401.331379374,4431.11688517,170.96,401.672,401.62047716,217.984775975,1023.25621141,2870,395.029972203,0.999837,1121.48077773,-403.994,9.98777744405,56.7165841039,2870,242.428,475.109,444.662275379,782.182770257
400.793,3462.40290908,400.793391791,4518.15411338,170.991,401.149,401.080563158,220.458982253,2031.21004428,2871,1273.94252674,0.999818,1537.30332157,-403.657,10.2593635363,152.704160507,2871,242.442,504.699,808.930228909,150.993140201
401.505,4159.33503562,401.518117955,4421.82852683,170.987,401.864,401.794500844,241.617824982,2435.70458082,2872,1785.70161177,0.999817,289.141812877,-404.402,10.1771175099,1135.69864272,2872,242.435,503.167,650.002969052,3361.76725439
400.817,4125.57920451,400.827191529,4518.74690118,171.013,401.156,401.087039173,225.715771476,1340.89208443,2873,734.381654328,0.999805,177.165213085,-403.53,10.1326660342,127.871224225,2873,242.482,475.637,606.510430103,3893.15903255
401.576,4455.75388005,401.565530027,4650.20287987,171.029,401.927,401.844580452,266.089987927,3548.36162665,2874,1275.26154601,0.999908,78.183838585,-404.347,10.027103627,343.211458998,2874,242.486,469.767,1317.80936593,4356.30108482
400.969,4179.91382604,400.981404069,4729.42441922,171.056,401.338,401.296383055,255.677985436,1350.51678318,2875,753.268678839,0.99985,418.829208312,-403.781,10.1214198096,172.406771093,2875,242.504,490.003,511.262955231,3067.49801151
401.528,3978.30698282,401.544613426,4673.23855011,171.104,401.875,401.832440403,251.452549788,2349.01226097,2876,738.53554051,0.999805,610.859982622,-404.21,9.9255300449,3.79068366079,2876,242.527,443.319,948.639781593,2659.82094605
401.683,4336.33833413,401.701803681,4511.68348121,171.113,401.982,401.925544816,242.447576913,1684.54922382,2877,847.813890458,0.999807,144.649844005,-404.359,9.85054464117,309.028864597,2877,242.531,418.498,518.850815291,4011.99815911
401.886,4201.25187715,401.884797995,4649.93661546,171.128,402.251,402.166526749,246.491178496,817.545258314,2878,512.657405075,0.999808,253.867025779,-404.569,10.0771380787,207.769551835,2878,242.537,485.116,304.887853239,3763.5783312
401.063,3041.07372378,401.068166217,5034.30063413,171.144,401.468,401.359064169,258.96648798,2490.53320478,2879,1694.45659191,0.999837,1214.00356968,-403.861,10.0652306594,145.375957429,2879,242.563,480.335,1095.50655593,943.198735426
400.786,3418.85168848,400.803518702,4811.35212945,171.148,401.197,401.106537038,252.842208318,831.778329195,2880,341.422186041,0.999838,887.211027831,-403.646,9.9529451101,51.9046528208,2880,242.586,464.634,348.619035821,1364.03707941
401.542,3848.44980913,401.559452573,4346.63636296,171.16,401.887,401.839705856,240.937100365,2809.27374326,2881,1644.60157476,0.999817,587.308042181,-404.427,9.96854839165,964.763665889,2881,242.61,472.857,827.386467885,2155.25897076
401.413,3424.13942916,401.419562821,4190.00703969,171.15,401.782,401.721388062,219.303033637,1403.53806392,2882,1042.55621035,0.99989,1135.58449336,-404.325,10.0583510002,681.574356791,2882,242.654,459.91,360.981853563,76.0700273184
401.323,3476.36726801,401.335174897,4150.76462813,171.173,401.697,401.613974248,244.847487133,1913.08117697,2883,1563.49130676,0.999879,639.658989602,-404.261,9.96317124364,1213.90143655,2883,242.7,468.014,349.589870209,2133.28472069
402.424,3948.87540748,402.43578304,4347.46644316,171.188,402.769,402.71625293,261.65718611,1928.10691151,2884,423.094318253,0.999853,263.876426528,-405.368,9.87408444024,-2.84279620417,2884,242.765,457.931,638.602141488,3389.63588987
402.9,3561.61792779,402.897641689,4296.67719612,171.192,403.256,403.166698309,245.658025141,1745.12887536,2885,1464.98489915,0.999768,395.918272935,-405.574,9.77446689045,1273.82959161,2885,242.79,428.806,202.435160119,2759.96826968
403.018,3514.02779146,403.019922439,4181.10457483,171.233,403.342,403.285031437,269.0559466,1480.59368034,2886,568.517276968,0.999891,539.409010883,-405.654,9.74132898275,16.4569328571,2886,242.822,403.217,585.606117604,2443.94303763
401.507,3706.67354142,401.52029043,4709.22290221,171.215,401.873,401.805834242,257.525998985,783.335858658,2887,504.932611757,0.999817,809.993460283,-404.294,10.1619637802,52.274047596,2887,242.854,488.025,257.380275293,1769.45096547
402.396,1493.95023429,402.401448973,4976.78315088,171.236,402.768,402.711471618,175.255982796,1017.44796756,2888,415.85650664,0.999832,1648.01346937,-405.171,10.0964418787,-3.89263023186,2888,242.899,459.669,381.540265549,60.9382997942
402.061,2783.64628352,402.057105312,4145.74657219,171.256,402.472,402.383323091,173.851389422,1075.66716557,2889,274.410252455,0.999864,1720.87964412,-404.841,10.1308725902,-3.70512082507,2889,242.934,496.585,387.073510806,70.2747017149
401.928,2964.62426315,401.936551585,4038.29780985,171.265,402.34,402.261404323,202.866247188,1328.39417938,2890,724.512234381,0.999775,1334.43472919,-404.709,9.91815168855,165.576344436,2890,242.95,442.81,446.28896414,72.7870609146
401.654,3984.71088969,401.672441985,4328.3465691,171.282,402.102,402.014041068,232.934901243,936.864923083,2891,364.505028048,0.999865,218.918924976,-404.436,10.2296827566,39.6775298476,2891,243.005,521.127,380.282253835,3646.64143363
402.005,3870.60369797,402.01402813,4199.06394427,171.31,402.406,402.333242992,204.472510408,1948.42783738,2892,834.714218047,0.999823,342.375520827,-404.803,9.88310931926,18.1901698645,2892,243.07,421.606,704.427252929,3080.28520466
402.317,3357.84907636,402.321394972,5083.10471949,171.381,402.787,402.675643199,250.540577086,2583.29625535,2893,970.169198604,0.999821,1551.87773499,-405.055,10.0330296281,28.3980510261,2893,243.096,475.578,1145.98291907,706.791658628
402.32,4053.60602515,402.322914026,5154.81087768,171.422,402.784,402.693826083,246.465660366,2163.66675962,2894,876.44439105,0.999828,1450.77011457,-405.062,10.1246993215,24.0525681136,2894,243.149,486.105,926.02931008,215.853748271
402.038,2747.32005488,402.042818341,4867.90539544,171.462,402.451,402.36411486,250.451919515,2414.49680928,2895,1391.44610159,0.99984,1046.63234862,-404.758,9.97742781936,368.395393901,2895,243.188,446.821,1023.05070769,112.80775322
402.254,3694.63611241,402.270311024,4771.46089923,171.543,402.621,402.565249166,248.930759286,1483.42910669,2896,770.037341633,0.999795,894.911398805,-404.971,10.0345890447,87.4407559569,2896,243.203,482.322,588.772848552,2117.76217643
402.135,4491.87622507,402.130876392,4982.13544133,171.573,402.478,402.394602733,261.022858643,837.049153608,2897,406.850649183,0.999905,223.875347906,-404.885,10.0354193171,78.6694260038,2897,243.269,470.192,281.859181756,4213.08906968
402.809,3709.02831627,402.799941133,4418.52271958,171.551,403.181,403.098367105,240.008391633,1270.69181426,2898,708.000880445,0.999803,715.832544496,-405.643,10.1499826485,95.1698964205,2898,243.324,494.139,499.507080233,1971.91069305
401.922,3606.9060574,401.936138488,4164.25708855,171.6,402.287,402.217885265,249.162265999,1005.70716432,2899,501.789134683,0.999857,229.687425743,-404.659,10.1325880706,32.5377963553,2899,243.367,492.57,337.673832535,3246.33246971
402.385,3716.89767072,402.389602759,4310.5712464,171.611,402.712,402.63701153,224.689646117,1517.79270172,2900,810.465941103,0.999805,391.799572724,-405.138,10.0969509418,372.764536927,2900,243.38,504.163,440.055300523,2876.5211185
402.113,3567.69340964,402.126804017,4392.15926432,171.629,402.507,402.414402576,222.721081836,1141.89565215,2901,536.031940159,0.999805,1051.14558683,-404.885,9.99661104658,107.826265392,2901,243.426,485.972,440.451781544,634.837988437
401.86,3203.82358757,401.857084313,3839.53503336,171.71,402.238,402.167574513,232.230227413,1880.42545459,2902,1118.2304898,0.999828,626.416818871,-404.751,9.9767135846,230.167861602,2902,243.465,474.069,726.727121385,1355.06541253
402.164,2197.38747072,402.17389815,3459.1128699,171.744,402.512,402.437336639,235.658877142,891.3614916,2903,363.027679688,0.999794,1059.70638592,-404.829,10.0209783799,49.9566200093,2903,243.509,466.848,375.716274919,463.265748507
401.751,2529.43646663,401.754862688,3540.8717035,171.776,402.145,402.07564675,239.296552424,1230.04654434,2904,735.092099975,0.999752,944.388257375,-404.333,10.1262335231,199.389599551,2904,243.512,507.333,424.385041503,626.997106139
402.229,2754.2012169,402.246513654,3939.71306939,171.793,402.568,402.517631385,228.91465731,1259.61790151,2905,533.799484453,0.999843,1132.63445428,-404.952,9.95267075104,293.651628861,2905,243.566,446.281,364.255941346,544.420642062
401.236,3612.52487568,401.236723173,4623.33974261,171.845,401.629,401.531244953,220.394502176,1148.07259196,2906,490.257724998,0.999828,1149.10410668,-404.065,9.99943004439,140.865184893,2906,243.593,464.814,393.17043553,120.612384311
401.935,4222.23291073,401.92524663,4774.40083617,171.878,402.274,402.173353646,237.762297028,721.591174724,2907,420.960296699,0.999815,398.031199828,-404.806,9.88766647855,166.174057722,2907,243.612,431.149,181.189762871,3449.18650382
401.849,4005.16005694,401.866129389,4476.25107481,171.879,402.217,402.163049186,241.203786038,2312.58346444,2908,835.646142425,0.999705,289.561889141,-404.596,9.86401151719,88.7797942446,2908,243.648,430.344,872.719278447,3478.76548966
402.108,3863.15752505,402.099853804,4710.2940108,171.895,402.446,402.395711429,272.021990937,1693.56401702,2909,843.285738453,0.999879,977.281922004,-404.944,10.1159225536,186.506969476,2909,243.711,494.783,630.28394728,1246.41022668
402.684,3975.07011053,402.703023111,4605.40334092,171.935,403.033,402.969849879,259.890918001,2172.76225335,2910,760.712435939,0.999867,667.496382422,-405.508,9.99609930773,74.60907681,2910,243.747,458.536,760.09108286,2451.42811704
402.221,4273.18167325,402.219502319,5030.68554874,171.954,402.648,402.569937028,260.554005825,1826.2236097,2911,931.48459601,0.999887,579.778375132,-405.059,10.0439082287,337.739770944,2911,243.792,457.028,593.832337233,2965.29806666
402.611,2893.9653185,402.619595169,4679.90652564,171.998,402.996,402.916788782,248.997757321,2366.46988927,2912,1166.28001536,0.999784,1104.30984203,-405.433,9.9304240115,178.965146832,2912,243.837,477.394,905.641973219,919.001263861
401.654,4158.9799329,401.657712033,4694.27429566,172.047,401.975,401.919497763,263.620334599,1279.42923664,2913,930.822650755,0.999883,564.79283697,-404.529,10.0040932979,533.738073794,2913,243.902,472.264,288.517320947,2507.69341958
402.355,4385.39001764,402.35268519,4663.19667539,172.093,402.738,402.655467641,259.339772345,1736.08675883,2914,825.48807074,0.99972,212.569440485,-405.201,9.74787343163,120.842918377,2914,243.922,410.75,699.123077679,4015.65688808
402.373,4223.39314064,402.362358184,4637.67024803,172.099,402.726,402.627756544,277.169566129,1269.48031666,2915,424.177076523,0.999862,290.820539023,-405.148,9.90404217457,2.35255051388,2915,243.969,462.87,445.034915242,3725.50481383
402.389,3480.65687088,402.40737841,4062.73255113,172.102,402.714,402.668373139,249.253889573,2730.0772719,2916,1434.42303207,0.999844,733.3266569,-405.229,9.80034174105,648.776606269,2916,244.016,455.607,923.050772517,1349.12402644
402.644,3853.43467055,402.656848546,4084.60215671,172.112,402.976,402.950675338,266.375210023,3220.95013555,2917,1654.3056992,0.999814,144.139856523,-405.505,9.92980195783,87.661262858,2917,244.081,462.221,1566.64443635,3693.20643966
402.897,2626.4497035,402.913961543,4226.98668105,172.101,403.238,403.17427783,226.266735149,929.940003492,2918,429.823226563,0.999801,1507.77382928,-405.69,9.89084729033,-1.40127351843,2918,244.126,461.408,366.214863172,330.350307999
402.96,3803.31660004,402.958172253,5084.18388679,172.116,403.331,403.241488633,282.068748797,1939.76145874,2919,861.807365906,0.999828,1073.96023454,-405.72,10.0601891642,136.617057689,2919,244.193,503.915,669.664602168,1688.19745635
403.018,2517.51312095,403.025531678,5018.6025773,172.142,403.383,403.316610132,247.334218635,1936.42988147,2920,570.019535204,0.999847,1502.36304607,-405.736,9.90567096889,62.4165962949,2920,244.24,439.967,717.214720416,174.304251568
402.74,1664.23898012,402.748543109,4118.09295285,172.193,403.064,403.005839916,216.434717258,760.904640419,2921,428.80133541,0.999796,1288.23472938,-405.474,10.1309966163,93.1602128424,2921,244.293,485.651,243.773164347,71.0044375212
402.474,3999.14481818,402.480684659,4944.47020738,172.189,402.793,402.727666528,241.850180652,2380.66087564,2922,1009.9747569,0.999833,927.572759971,-405.183,9.78315887511,226.013512846,2922,244.317,430.452,837.088954127,1987.45628074
401.862,3567.08522785,401.857757646,4779.56525846,172.199,402.23,402.149002627,213.402968878,595.146976874,2923,337.133061611,0.999773,1158.12883557,-404.605,9.98367616773,9.80555611058,2923,244.357,442.954,189.014159055,314.498890529
402.293,3518.40346466,402.295890049,4871.47298967,172.189,402.693,402.614420805,241.991271589,2391.2376621,2924,821.621733063,0.999696,1264.53098519,-405.112,10.0684970609,202.791485623,2924,244.409,470.796,910.028896884,232.755255721
402.737,3286.2655237,402.741599598,4850.92532235,172.243,403.12,403.019188756,237.737706495,752.83504263,2925,528.212359319,0.99987,1739.60226535,-405.422,10.1531115131,89.7194043461,2925,244.446,495.667,247.438143038,229.41303023
402.986,3463.63165108,402.998681542,4879.67657492,172.253,403.353,403.287739947,256.169670961,852.258929828,2926,404.450745506,0.999816,1575.12273325,-405.711,9.83039340606,162.733592728,2926,244.48,433.746,289.880594339,474.323264159
402.534,3557.10848527,402.536829477,5454.31505468,172.298,402.885,402.81036421,246.923589996,1032.44232847,2927,376.889693505,0.999807,1597.3998409,-405.405,9.98411399589,0.00182736393554,2927,244.494,462.499,400.789780329,244.44190571
402.542,2871.79694221,402.545543618,5168.17247875,172.346,402.921,402.850204073,263.268261426,784.526003655,2928,528.501734838,0.999817,1206.51979105,-405.398,9.93722851809,165.428876269,2928,244.529,459.546,213.243337781,158.755731658
