AverageAction,AverageQLoss,AverageAbsQYDiff,MinEsReturn,AverageEsReturn,StdEsReturn,AverageQ,MaxReturn,QFunRegParamNorm,AverageAbsY,PolicyRegParamNorm,MinReturn,Iteration,AveragePolicySurr,MaxEsReturn,AverageY,AverageReturn,Epoch,StdReturn,AverageAbsQ,AverageDiscountedReturn
0.712814,2339.36,18.2140577592,3.78769712658,17.5430026369,22.8607346796,551.395,892.315793677,399.039,552.288625496,174.622,184.959939217,2263,-584.888,143.818806923,551.400276177,418.536119287,2263,264.562398154,553.092,137.893519006
0.342513,2286.82,17.9906781185,3.46575919195,27.9009020869,51.9697223138,552.921,1018.5498645,399.152,553.494611857,174.703,1009.46799818,2264,-586.239,317.920958673,552.889384673,1014.33497818,2264,2.56625631981,554.4,106.015085152
0.642218,2247.17,17.6373731039,3.62358660031,28.7686796681,76.8434102093,554.093,3053.8777424,399.208,554.598355457,174.742,413.870363589,2265,-585.022,524.620347481,554.139064829,1125.0897391,2265,740.720752603,555.381,141.133329613
0.592974,2351.76,17.5166141179,3.63135134294,22.6446707871,23.1566222738,554.014,1444.85758435,399.295,554.570751191,174.811,1031.84492843,2266,-586.28,103.548253803,554.094118065,1073.61528965,2266,117.411235229,555.407,123.662639699
0.85142,2138.55,17.2070084218,3.57111692714,22.8099524223,48.2289044692,554.658,1844.34574394,399.377,555.126524409,174.83,247.060872698,2267,-587.346,348.996486749,554.633906711,705.10657081,2267,481.94028454,556.015,181.874184124
0.817151,2125.79,17.0058230184,4.02672652122,17.6266001796,32.9179461224,555.202,3143.41262373,399.495,555.630924613,174.895,310.93551995,2268,-586.872,257.674479951,555.196176919,1436.64532679,2268,718.220575773,556.458,185.90819135
0.692774,2129.1,17.0583955916,3.23224245607,20.8996759272,21.5714714147,554.583,2863.98999482,399.608,555.054979451,174.89,234.447966081,2269,-587.057,122.159479137,554.591957464,987.006004486,2269,744.341164999,555.958,148.892066394
0.524252,2090.74,16.7925954144,3.54964438832,18.6983708745,40.0579866462,555.575,1043.09150135,399.723,556.038069442,174.999,1031.48652452,2270,-588.039,296.345389754,555.585674524,1036.33443581,2270,3.67856744855,556.858,112.322191426
0.811748,2045.99,16.7326574711,4.00199055053,31.9482957735,67.528590216,557.205,3110.88524203,399.802,557.547217988,174.98,187.699281866,2271,-589.617,417.631373332,557.162609914,1225.72128573,2271,931.180426603,558.443,177.616257265
0.794934,2065.78,16.8869318776,4.00682257989,33.1417842082,68.085344259,556.38,2937.64577047,399.929,556.798607617,174.999,250.563977049,2272,-588.893,429.360865719,556.44798686,1060.85578251,2272,875.19650395,557.596,177.041103822
0.663726,2178.69,17.1618784681,3.75564235011,18.9524356223,20.7160056266,556.343,2930.45256709,400.036,556.632234523,175.054,388.512806389,2273,-588.584,93.5115930902,556.337788857,1109.54396103,2273,647.393243114,557.544,159.370585421
0.790859,2088.92,16.8088529844,3.55527792692,38.2800227598,93.3551657638,556.38,2352.15827507,400.111,556.714395837,175.068,223.376150448,2274,-587.902,539.40474665,556.37464154,868.859053303,2274,680.083569551,557.547,169.206412762
0.756981,2079.81,16.9353161877,3.34702362907,23.6192602175,36.3678647554,556.593,3001.8947654,400.192,556.899750233,175.089,211.689520899,2275,-588.925,234.382987787,556.597902057,1242.15322292,2275,1005.5336104,557.748,166.785365057
0.76978,2215.47,17.4588203495,3.72894178111,20.0723706422,28.1576905207,557.277,2609.61012622,400.258,557.565031336,175.123,318.941419826,2276,-590.258,169.242938344,557.270273251,1027.3216402,2276,704.499762277,558.495,189.179130777
0.753381,2202.28,16.9944722736,3.69075960265,25.1874607159,91.7457601029,558.063,3011.7113035,400.38,558.382348726,175.159,356.227324213,2277,-589.865,710.522169647,558.074248411,1255.75400261,2277,955.834477999,559.161,173.558218965
0.551512,2298.4,17.2356796012,3.30054610008,21.0146859808,30.3670483469,557.931,1024.43169799,400.478,558.174120896,175.164,1020.90456506,2278,-589.629,173.71690858,557.89386948,1022.4495437,2278,0.917433192833,559.054,114.88012697
0.353558,2173.52,16.9989087468,3.44948913383,25.3270677301,42.0568551693,557.807,1026.67423155,400.585,558.179371209,175.241,1024.70201902,2279,-589.346,259.773599916,557.849180291,1025.9809496,2279,0.668621408883,559.019,116.862602711
0.77627,2214.76,16.8359742806,3.63048137195,22.3283366113,24.4656775169,556.9,2770.50621439,400.641,557.269508209,175.295,369.129878956,2280,-588.351,102.246191548,556.921511129,2045.68672896,2280,774.926490146,558.13,179.812027972
0.774485,2198.43,16.9197909135,3.39464690451,23.8351809656,32.8743714162,555.574,2917.39902081,400.746,555.995641963,175.344,363.121100292,2281,-587.516,139.264692286,555.549800091,1712.94167223,2281,949.495556793,556.812,191.885413969
0.609928,2067.99,16.4757239483,3.2680156697,33.347496547,66.3693935657,554.949,1032.45116853,400.82,555.411647459,175.39,1028.27601492,2282,-587.366,356.42452666,554.948559173,1029.76240677,2282,1.2866034982,556.286,115.825076293
0.779762,2129.37,16.6668486042,3.21396158838,25.7255579437,37.7723918737,554.197,2588.74356394,400.901,554.655062618,175.413,258.837659642,2283,-586.516,226.391774817,554.207067047,698.09457604,2283,436.309521085,555.502,174.706989139
0.816386,2220.48,17.0713337185,4.1159396281,24.381856926,47.7041311879,554.13,1450.28081584,400.999,554.476069301,175.484,199.585619301,2284,-585.406,245.997218344,554.116472825,533.587628529,2284,280.725915707,555.408,171.854803881
0.799166,1893.72,16.1065879156,3.91630291513,35.7650712341,88.1782527234,553.964,2028.71646795,401.08,554.246003502,175.524,219.423419765,2285,-584.743,417.753514617,553.958382704,724.301276208,2285,474.488058198,555.061,158.655311146
0.740346,2109.0,16.6028127405,4.11043088078,30.1910595524,64.270846202,554.501,2702.82734247,401.159,554.800878402,175.617,409.994267629,2286,-585.647,351.069988915,554.418547386,1707.02310719,2286,754.719147981,555.635,205.381700025
0.707854,2017.33,16.2516972959,4.05041521086,38.5475093937,86.4871295823,551.962,2741.00932166,401.259,552.388127575,175.662,290.746453776,2287,-583.942,428.738090614,552.000146834,1325.99330327,2287,810.684604602,553.178,148.38530521
0.831617,2093.09,16.6090658794,3.66742789479,43.4967715416,77.6908788456,550.445,2917.36708337,401.349,550.736181919,175.704,406.17484886,2288,-583.091,366.427020932,550.455004179,1497.18757531,2288,566.070882856,551.633,204.959673765
0.869411,2173.82,16.7017961081,3.46802475071,17.2874204672,28.7692254959,549.856,1935.20065259,401.438,550.214410294,175.773,396.71449371,2289,-582.239,190.226018735,549.877281127,1130.30062175,2289,397.549096879,551.058,215.373090261
0.765434,2182.59,16.8779388066,3.56017990174,66.8927320842,143.002652391,548.999,1770.71628648,401.496,549.435162559,175.817,488.310203011,2290,-581.393,689.846500441,549.040183813,1138.64301228,2290,379.869073612,550.245,176.833729738
0.854466,2071.11,16.2834632329,3.39838026055,19.3440620486,28.7245526666,550.308,2780.64117028,401.606,550.650123531,175.89,368.676769238,2291,-581.929,213.923116574,550.296281639,1098.30942288,2291,688.569848605,551.427,191.254130205
0.617111,2033.76,16.3318158248,3.93063661973,22.2306292908,26.9644704887,549.77,1473.37353953,401.631,550.089347717,175.914,808.142392105,2292,-581.049,145.423411154,549.764091668,1059.83758468,2292,144.298677719,550.952,121.5220929
0.471268,2117.19,16.8211473257,3.54503869908,40.5235593297,120.29014945,547.537,1035.43554994,401.735,547.931057969,175.937,1030.9197565,2293,-579.206,781.496970087,547.540052788,1033.27972508,2293,1.48407271692,548.787,115.389290613
0.830861,1929.57,16.0935724799,3.8802174648,46.5897633405,108.00102017,546.885,2081.34119301,401.852,547.371722381,175.964,418.065549222,2294,-579.497,526.261932308,546.853697254,1133.45871825,2294,446.13879891,548.193,164.072309737
0.865999,2019.55,16.327008352,3.94191905045,16.811231315,28.9465652555,547.434,2973.52576913,401.911,547.807180802,175.989,215.62700523,2295,-578.182,209.909397172,547.402077672,680.457303416,2295,467.15538447,548.736,186.186996614
0.844167,2097.87,16.7769449446,3.70931472213,20.8816644329,75.9391869719,545.352,2616.35564974,402.045,545.723688437,176.056,259.626033505,2296,-577.732,617.399475667,545.343092673,1123.72634414,2296,650.988087129,546.681,188.502366876
0.866267,1999.08,16.522412056,3.6032439231,18.3122110696,22.6824731308,545.555,2787.06228062,402.146,545.906308372,176.097,593.435900363,2297,-577.236,114.945102994,545.579210096,1258.59349679,2297,402.834895084,546.754,216.460067391
0.876973,1912.56,15.8579276524,4.24490128826,65.7538098331,168.783551184,547.052,1664.04519024,402.195,547.417044027,176.142,604.206537549,2298,-578.055,895.6461849,547.078811804,1152.25480386,2298,281.53346157,548.185,219.614970786
0.702773,2038.33,16.5018254483,4.00640261817,34.9793746333,66.338039487,545.466,1710.57329194,402.311,545.779995023,176.203,317.451034184,2299,-577.339,353.746963852,545.434604752,1136.46193093,2299,387.163220699,546.679,132.534487268
0.605316,2145.89,16.8504056705,4.05281747738,33.3754724659,92.7040066516,544.082,2050.73780781,402.393,544.568043345,176.196,900.78023721,2300,-576.23,506.359643009,544.084804461,1208.55447461,2300,333.910248593,545.378,132.626682205
0.875596,1942.68,15.7771166365,3.39485842259,29.6544130075,53.9737791205,544.504,1902.45080698,402.482,545.040243415,176.263,285.052368051,2301,-574.889,347.69739832,544.529843007,1183.71936512,2301,439.862458724,545.875,211.948625752
0.790557,1957.53,15.9478177287,3.60442737094,42.5038768592,122.754620857,543.503,2216.8773879,402.529,544.089127985,176.3,668.042614912,2302,-575.3,655.927831504,543.484482096,1415.77656777,2302,418.208873761,545.024,165.712176911
0.864084,1892.31,15.8216943097,3.44188451272,18.6366341343,33.5639424544,543.616,2671.74082208,402.627,544.13182736,176.35,140.564871366,2303,-575.204,179.78617397,543.59794495,1366.68857437,2303,586.717826246,544.97,202.994599109
0.826447,2058.56,16.5779615439,3.37700171042,16.0266280337,20.1988042298,541.003,2538.15225779,402.7,541.582896535,176.333,250.264981677,2304,-573.091,112.667250833,541.034955415,1223.09043798,2304,597.171991815,542.527,190.841375247
0.856122,2133.63,16.5473542234,3.1710935918,21.9350592442,38.4726816527,544.258,1719.75037278,402.775,544.683203331,176.348,135.405976306,2305,-576.114,200.114484012,544.234655495,590.271936437,2305,429.614569888,545.487,164.561166439
0.863977,2161.88,16.6372574457,4.02486827422,23.6812530966,29.2182857916,542.764,1990.99144789,402.883,543.187725687,176.419,151.637436655,2306,-574.203,150.455892201,542.75609709,942.537442143,2306,391.966027414,543.935,210.519671978
0.88363,2094.0,16.4652225095,4.12073950553,23.855510194,35.5659081619,541.889,1489.66527256,402.984,542.309503853,176.482,536.96501736,2307,-573.595,180.968936517,541.934615981,882.492393173,2307,223.561405575,543.033,214.397301718
0.831109,2036.12,16.0553321119,4.29130906158,22.8746957195,27.6107287735,543.156,1584.23232285,403.041,543.510253302,176.5,143.618292457,2308,-573.837,128.288629924,543.188143807,700.29908161,2308,369.948663151,544.35,179.576466997
0.876735,1988.78,16.0273158367,3.69580080575,23.5627537753,53.8490236963,541.536,1930.82655001,403.138,541.929153853,176.52,232.939912651,2309,-572.097,375.742212584,541.565794463,781.205544383,2309,383.347846664,542.686,194.645064948
0.871059,2031.58,16.2565703823,3.76189065924,24.7922497842,27.9933054024,541.099,2123.45427234,403.235,541.383609545,176.521,432.851664438,2310,-572.427,162.021520983,541.05726501,1005.00211819,2310,333.010206506,542.242,196.339488094
0.72408,2032.39,16.1604972937,3.71487765,19.8958606146,23.5660015213,539.291,2643.05904912,403.264,539.633779984,176.535,382.943254768,2311,-570.31,124.512395776,539.279605567,1176.47125337,2311,680.741570032,540.47,133.950184631
0.869831,2072.62,16.4919816144,3.71603424029,18.0952147776,17.8089831262,538.05,1678.64948406,403.353,538.410058863,176.569,261.831380235,2312,-569.511,70.9753201654,538.072128849,1057.67799367,2312,345.778162804,539.259,196.668849847
0.834853,1900.9,15.9421896216,3.74204790936,25.917557066,75.1018829746,540.205,1754.54124667,403.463,540.480027337,176.62,635.376486293,2313,-571.532,548.883505077,540.191448894,1274.87767838,2313,321.321042487,541.305,185.303636976
0.789948,2053.02,16.2059301975,3.69251422726,23.6568589534,36.9494083229,536.885,2270.17675235,403.543,537.159237816,176.602,297.028523032,2314,-567.908,187.991307931,536.887626283,736.27547521,2314,434.653615184,537.97,154.002757147
0.803295,2068.48,16.3911140958,3.86071468847,23.1923154542,33.4095738728,537.122,1734.86877078,403.622,537.384552667,176.613,290.894355731,2315,-568.539,189.368356123,537.070260003,645.451613817,2315,297.211108543,538.286,172.588214956
0.796137,2062.03,16.2529102862,3.32481903401,25.2500909762,36.5069421168,536.938,1877.13019598,403.699,537.278019635,176.607,364.822015765,2316,-566.858,190.804033517,536.979769956,548.64870018,2316,320.744165876,538.128,169.222539601
0.764608,1962.83,15.8281269719,3.75582976584,21.0522418779,21.7382160661,535.854,1967.83359677,403.735,536.136869525,176.624,820.927809871,2317,-565.207,130.51025977,535.882114465,1281.82872609,2317,326.731744043,536.95,161.927506435
0.778654,1789.69,15.25181836,3.97521389353,36.6965765158,103.252229178,535.642,2832.98934479,403.871,535.891525791,176.625,424.165220863,2318,-565.028,571.196114857,535.633004896,856.022530977,2318,585.918038493,536.771,165.846020544
0.773734,2032.31,16.0688209958,4.01078198962,20.5423416267,41.6559874403,533.815,945.505106951,403.941,534.237564464,176.688,320.414544991,2319,-564.34,309.245714613,533.825453168,551.90388224,2319,164.110977823,535.086,160.815972101
0.830981,1956.71,15.8746679314,3.51191112171,14.574304763,17.4497768571,533.674,897.641738824,403.98,534.15477072,176.764,316.047022764,2320,-565.235,125.560726383,533.666075455,518.634385994,2320,169.141328295,535.026,167.852861097
0.800822,1897.05,15.6685818869,3.95204385625,22.4170079522,40.4007644577,532.689,1686.05480512,404.056,533.219177357,176.81,268.62004283,2321,-563.726,270.126563945,532.713086613,752.974776935,2321,334.802761951,534.092,154.886165673
0.594252,1979.86,15.7850839022,3.83408416326,33.4005991717,77.0211908019,533.168,1926.15885765,404.165,533.456111709,176.854,87.078320346,2322,-563.755,476.899740771,533.115637605,299.222531715,2322,398.796803896,534.351,89.1455042657
0.866763,1933.32,15.6449948139,3.29520282552,25.3907513182,47.355347626,532.423,2703.68773578,404.24,532.746632496,176.87,277.767405825,2323,-562.71,227.70538552,532.451875428,1280.56922482,2323,689.741577998,533.545,185.780016683
0.797299,1940.49,15.9242717881,3.4615629804,19.8322746426,29.3235123787,531.502,2879.80986741,404.337,531.869941947,176.885,277.077986389,2324,-563.208,168.529339435,531.528851982,873.118566622,2324,558.409809257,532.685,161.373104612
0.86127,1931.47,15.8610779135,3.2038959042,22.3563206632,38.004792912,531.539,2902.48631004,404.398,531.786359254,176.875,269.397956762,2325,-562.84,252.814744767,531.502818518,1880.24051026,2325,891.446086717,532.707,177.487267515
0.784429,2020.37,16.1876950991,4.00524942396,14.172828441,15.687805297,531.426,1192.23271849,404.547,531.745354052,176.915,426.073346889,2326,-563.338,78.689096334,531.437035637,898.531311177,2326,173.336864622,532.603,167.972989972
0.729612,1865.19,15.5710271188,3.66234801098,15.9017790384,18.0427575499,532.595,1213.3224973,404.597,532.846598769,176.947,422.80093813,2327,-563.156,95.9021842493,532.588743604,760.079391952,2327,224.120516803,533.73,156.645201431
0.700631,1955.93,15.7617156744,4.12599704103,18.7084452238,23.4813137451,531.333,955.566918206,404.671,531.636239289,176.98,137.300031324,2328,-562.093,116.76428981,531.320923112,494.688000512,2328,294.343473491,532.521,140.729602178
0.788998,1910.96,15.8748685148,4.1407479877,17.3636495529,14.0377157882,531.781,1110.17586519,404.746,532.125171333,177.04,405.678888791,2329,-563.203,72.7287529981,531.790007241,827.433944852,2329,165.874755991,533.003,141.41447155
0.784441,1970.53,15.7420337081,3.43176009796,13.0785506776,21.2756993041,531.897,1079.33682369,404.794,532.206342345,177.056,149.258559688,2330,-562.915,166.330240494,531.881707869,632.806741812,2330,180.012981792,533.092,167.559757806
0.816375,1852.15,15.5800622597,4.18796253624,16.495465784,21.6193052208,529.565,1041.10691842,404.886,529.824886146,177.085,385.579101641,2331,-561.139,117.395144663,529.568357532,694.974015769,2331,154.98372074,530.702,162.749694502
0.84377,2002.08,15.8555755593,4.01136662346,24.5609648929,35.5906438142,532.037,973.344955088,404.964,532.354913777,177.093,432.962975089,2332,-563.114,218.528201867,532.097100687,730.822594851,2332,132.744829158,533.187,186.717404853
0.333822,1899.94,15.567383833,3.40444553433,17.153047026,23.2470276019,530.758,1029.2086673,405.022,530.990929112,177.166,1027.36815852,2333,-562.505,115.190083869,530.700296299,1028.13738014,2333,0.519340843934,531.851,109.20446118
0.36207,2090.89,16.2218781197,3.47478736464,14.5800622548,15.5779547261,530.753,1032.01721408,405.087,531.039424642,177.17,600.1438185,2334,-561.975,74.6371065583,530.819757,974.215314559,2334,131.635689291,531.86,125.627254159
