Iteration,StdEsReturn,AverageDiscountedReturn,StdReturn,AveragePolicySurr,AverageQ,AverageAbsQ,AverageAbsQYDiff,AverageEsReturn,MinEsReturn,QFunRegParamNorm,AverageQLoss,AverageReturn,MaxReturn,PolicyRegParamNorm,MaxEsReturn,MinReturn,AverageAbsY,AverageAction,Epoch,AverageY
4381,6.66445797817,34.4619137229,0.886504865486,-0.224418,0.227243,0.227636,0.00928556797591,41.9470028451,23.2448011321,131.425,0.000410209,38.7756433959,41.907624121,137.914,70.8758437063,36.6330232417,0.227447006391,1.0,4381,0.227234368769
4382,8.43308531469,34.4665030937,0.927145444477,-0.222179,0.224599,0.224929,0.00900998648148,42.8374647555,31.7949945548,131.414,0.00042042,38.7830911635,40.7134190586,137.914,84.8041315626,36.7145352685,0.224724060278,1.0,4382,0.224599093981
4383,3.86466352468,34.4747045519,0.956177373874,-0.222776,0.225307,0.225598,0.00887233086803,41.472740887,31.5137517854,131.418,0.000327748,38.7922388831,40.7028532709,137.914,52.7273216961,36.6892550667,0.225419956839,1.0,4383,0.225282223908
4384,6.33536966515,34.5036730489,0.963955733432,-0.221266,0.223776,0.224015,0.00868520339805,41.789901865,14.8238212078,131.423,0.000329776,38.8280811504,41.8464419155,137.914,64.1384947477,36.680401812,0.223866028408,1.0,4384,0.22375986182
4385,5.70535381813,34.4772965406,0.928108833516,-0.220477,0.222667,0.222867,0.00790219650648,41.5821533083,26.2763787239,131.412,0.000301668,38.7935344391,40.7677355156,137.914,63.9355773436,36.5988213219,0.22276745747,1.0,4385,0.222672354702
4386,7.82817564308,34.5244962343,0.941976741521,-0.219912,0.222337,0.222546,0.00830366499083,40.9611413693,5.28824299607,131.401,0.000287893,38.8556541131,40.6368802244,137.914,70.7111217049,36.5474944355,0.222430827004,1.0,4386,0.222346902628
4387,6.87320233006,34.501059898,0.93871764344,-0.2191,0.221494,0.221759,0.0087565280913,41.2316446032,7.27812770726,131.4,0.000371035,38.8296932464,40.7024345975,137.914,55.5557942869,36.7146760038,0.221587127084,1.0,4387,0.221486913894
4388,6.73092815396,34.4227477723,0.923883847906,-0.218129,0.220578,0.220841,0.00823861659142,40.827183732,5.17096609415,131.409,0.000343023,38.7253466672,40.687940088,137.914,54.4953929212,36.7300362429,0.220695408241,1.0,4388,0.220581753012
4389,6.56437704214,34.4637174352,0.945235094575,-0.218156,0.220498,0.220703,0.00776714084659,42.1044684439,19.3959825649,131.413,0.000277788,38.7798327268,40.6927671823,137.914,60.0419751739,36.7736676377,0.220594758195,1.0,4389,0.22049582727
4390,7.28661638822,34.4365413476,0.908554784568,-0.219211,0.221484,0.221711,0.00825234991258,40.6724966742,5.12407613681,131.409,0.000350885,38.7435389491,40.7480226864,137.914,60.4193522479,36.6563552072,0.221603178114,1.0,4390,0.221475959424
4391,6.75288198217,34.4318811099,0.944507104586,-0.218472,0.22076,0.221014,0.00794826092647,41.1464357147,18.8628111179,131.406,0.000251683,38.7389664687,40.7669121073,137.914,68.6805975478,36.692065683,0.220848084796,1.0,4391,0.220760957653
4392,4.2896590522,34.5046337208,0.90237490405,-0.217381,0.219354,0.219544,0.0079232381393,40.7853959039,20.2935681447,131.421,0.000268223,38.8314899552,40.7504094064,137.914,50.7930123595,36.6350163964,0.219420287542,1.0,4392,0.219349841158
4393,5.40787519919,34.4096586584,0.921235452254,-0.220459,0.222666,0.222936,0.00822413545203,41.8972391736,35.0263965294,131.412,0.00032518,38.7097082188,40.7981763757,137.914,62.8293513923,36.7074093094,0.222784861453,1.0,4393,0.222669167567
4394,5.78396153223,34.4587590836,0.903094700455,-0.217987,0.2205,0.220685,0.00827287955314,40.7377269452,9.55806380882,131.406,0.000351115,38.7729315393,40.6130523867,137.914,53.6434772986,36.7004027757,0.220532128866,1.0,4394,0.220490379069
4395,7.42544351424,34.4921641589,0.910944873611,-0.21607,0.21815,0.218364,0.00794320540198,40.4697409522,7.38332606145,131.385,0.000301983,38.8141063667,40.8785734446,137.914,71.3391427309,36.7664716773,0.21829599556,1.0,4395,0.21815254238
4396,7.54718676129,34.4383776771,0.908692377988,-0.217384,0.219628,0.21985,0.00840377194771,41.1251652338,18.280321219,131.384,0.000321422,38.7448505483,40.7158191573,137.914,80.2573460091,36.6692631459,0.219702831256,1.0,4396,0.21962832373
4397,3.11510038902,34.5121047705,0.855381907772,-0.217484,0.219502,0.219706,0.00781157912633,40.6181279132,34.885954599,131.391,0.000291315,38.8397418098,40.8461996245,137.914,49.8122922893,36.6617843402,0.219574387267,1.0,4397,0.219491441458
4398,4.71766792694,34.5261525192,0.929631092219,-0.218401,0.220654,0.22085,0.00783899472333,41.0811357679,17.4873990566,131.37,0.00025301,38.8572330688,40.7168820516,137.914,50.1056076678,36.701643059,0.220698670894,1.0,4398,0.220650172675
4399,4.51902549074,34.5046593462,0.907148972145,-0.215678,0.217774,0.217992,0.00834683249887,41.1154492379,24.3127000046,131.365,0.000382689,38.8297642028,40.7081494715,137.914,53.6791544622,36.6738869796,0.217835467114,1.0,4399,0.217755814654
4400,8.17854100638,34.4671867721,0.917061284862,-0.21675,0.219078,0.219317,0.00776332417583,41.2963710173,11.2171850069,131.374,0.000246808,38.7839011752,40.7425981429,137.914,71.5933651018,36.6492448649,0.219205873276,1.0,4400,0.21907548728
4401,4.19844139131,34.5077821154,1.00043482901,-0.215768,0.217812,0.218094,0.00815521710678,41.5016072462,28.3486517049,131.366,0.000265737,38.8355681292,40.7692805422,137.914,56.4655021806,36.8108845653,0.217994711015,1.0,4401,0.217834426449
4402,5.79558356167,34.5704175181,0.882792122893,-0.215129,0.217396,0.217782,0.00833843409588,40.209524005,7.47587234198,131.342,0.000259122,38.9142138428,41.9511319361,137.914,53.2000327276,36.7931637812,0.217605366875,1.0,4402,0.21739795749
4403,6.17178622988,34.4523341945,0.941910602829,-0.216223,0.218461,0.218867,0.00811731894509,40.4225128154,8.53930066869,131.331,0.000346965,38.7638674192,40.8342985008,137.914,52.7279124104,36.7715424157,0.21867825144,1.0,4403,0.218441418099
4404,5.49520419522,34.4349345136,0.951330580444,-0.216535,0.218935,0.219145,0.00882756586624,41.9690481081,38.1070046851,131.359,0.000353638,38.7427826141,40.7420907204,137.914,72.5260327401,36.6286799229,0.21908567239,1.0,4404,0.218958975098
4405,8.06582805761,34.4614243016,0.91413792013,-0.21624,0.218279,0.21849,0.0073578861375,41.1944771916,9.85557107955,131.332,0.000224824,38.7712986261,40.7020793303,137.914,75.427888382,36.6939451823,0.218412897307,1.0,4405,0.218295578042
4406,12.4725877876,34.4879782992,0.945107550331,-0.217451,0.219312,0.219511,0.00773620858248,42.7615927749,5.30963517457,131.337,0.000283063,38.8065773144,40.7029611189,137.914,92.9032810647,36.610966558,0.219431370604,1.0,4406,0.219298696315
4407,6.48907904383,34.4392329435,0.938257806418,-0.218365,0.22013,0.220351,0.00787172835998,42.2056297408,28.6447619079,131.334,0.000270156,38.7491503273,40.6301586721,137.914,65.651782639,36.6778349037,0.22030599957,1.0,4407,0.220147660708
4408,4.59285141274,34.4746707483,0.966018631632,-0.217486,0.219803,0.220014,0.00833056346505,40.4295382925,15.9460584923,131.358,0.000297311,38.7922004121,40.7140978936,137.914,50.1776566092,36.5713058793,0.219914400835,1.0,4408,0.219805695363
4409,7.46305210902,34.4688697457,0.92991512067,-0.217396,0.219481,0.21974,0.00795646539967,40.3814131718,6.25977811425,131.335,0.000393093,38.7831873839,41.858223759,137.914,60.4431681929,36.7138351278,0.219581844817,1.0,4409,0.219465243554
4410,9.1396324049,34.5630625483,0.909879080743,-0.215903,0.217711,0.217896,0.00798305680065,42.029570299,27.8349368222,131.312,0.000315156,38.9018447912,41.9821447845,137.914,93.3474136895,36.7565000339,0.217820217542,1.0,4410,0.217731174494
4411,7.57541601829,34.4524766994,0.933624339007,-0.217508,0.219329,0.219629,0.00744044186606,42.534538233,30.2046043663,131.293,0.000234435,38.762823627,40.7731695888,137.914,76.6643754572,36.6427301276,0.219565510855,1.0,4411,0.219380085677
4412,5.6115404184,34.5226796415,0.969766460639,-0.216161,0.218142,0.218456,0.00784216908912,40.3031832632,9.81477074996,131.288,0.000315591,38.8519436747,41.8229332618,137.914,52.157335729,36.633705103,0.218254993596,1.0,4412,0.218115903361
4413,6.26460325287,34.5326097108,0.899809327658,-0.216873,0.218551,0.218721,0.00769171490063,40.8632400316,7.39663017952,131.272,0.00028612,38.8638144351,40.6676272282,137.914,54.9768189646,36.760108386,0.218651770203,1.0,4413,0.218549820751
4414,7.00063883635,34.4918068974,0.907816931542,-0.217568,0.219582,0.219766,0.00745302770665,42.493047324,16.694110036,131.265,0.000236766,38.8137743229,40.7594592808,137.914,67.5902136259,36.7350507538,0.219726775267,1.0,4414,0.219611740387
4415,4.61909350973,34.5311027288,0.918844822456,-0.218029,0.220302,0.220627,0.00820407234391,41.7503390594,25.0555270275,131.274,0.000300768,38.8603060964,40.8315667916,137.914,57.4446115866,36.7375399241,0.220493554388,1.0,4415,0.220309207501
4416,3.99951473418,34.5105828866,1.00348362293,-0.216731,0.218718,0.218916,0.00747693606568,42.301656957,37.0367906367,131.256,0.000287357,38.8363550618,40.8034998431,137.914,55.7051683819,36.6503890492,0.21884613563,1.0,4416,0.218728014231
4417,4.24803169959,34.458389848,0.90402077444,-0.217382,0.219553,0.219836,0.00774503075498,40.8725874936,35.5424691357,131.269,0.000284857,38.7724579004,40.852590285,137.914,64.6655990777,36.6203424815,0.219681979051,1.0,4417,0.219546218983
4418,5.88905301597,34.4778058564,0.974316941357,-0.216057,0.218364,0.218616,0.0073257110849,40.4537506083,9.71434941955,131.241,0.000214856,38.7979921847,41.9113477681,137.914,52.6105378491,36.624847509,0.218521009066,1.0,4418,0.218377773172
4419,3.27546280824,34.4241350159,0.951384869641,-0.215401,0.217747,0.218169,0.0085581606248,41.1660801659,36.9626053545,131.221,0.000328071,38.7299748223,40.7473355914,137.914,56.2349965585,36.5822570774,0.217881328164,1.0,4419,0.217724973276
4420,2.52985723518,34.4538533606,0.899253110836,-0.216279,0.218622,0.218868,0.00758941770418,40.6009651163,37.0587070784,131.209,0.000251666,38.7659285433,40.76177079,137.914,47.2018694193,36.5076170163,0.21875340832,1.0,4420,0.218655532911
4421,4.61797838646,34.4720480449,0.925510963011,-0.212857,0.215165,0.215433,0.00769857477722,41.1326078379,26.322196127,131.211,0.000290927,38.7880858858,41.8109299097,137.914,58.1096916095,36.7009300456,0.215219293319,1.0,4421,0.215153761069
4422,8.02627025211,34.4429530102,0.951355587317,-0.213382,0.215497,0.215816,0.00772361483641,42.3729248413,28.5773726222,131.192,0.000263796,38.7539570602,40.7668336273,137.914,88.1824564847,36.7034197383,0.215705234028,1.0,4422,0.215526199389
4423,8.3032985742,34.5303422284,0.873679709125,-0.213064,0.215185,0.215336,0.00761490014099,43.0824185845,32.1951278692,131.178,0.000288569,38.8630231683,40.7870829582,137.914,75.0511063342,36.7210779174,0.215287472845,1.0,4423,0.215196442756
4424,4.07250602313,34.5370054454,0.862231380294,-0.214036,0.21604,0.216194,0.00734515096993,40.1746450026,21.4775023457,131.17,0.000223303,38.8686900144,40.7751005831,137.914,46.8226284465,36.6736264231,0.216148516662,1.0,4424,0.21604972583
4425,5.34886224466,34.4675448049,0.981257420914,-0.212991,0.215178,0.215368,0.00770731424841,42.268278456,36.4141180821,131.15,0.000338112,38.7828969222,40.7216951881,137.914,58.0108582873,36.5954554769,0.215241390811,1.0,4425,0.215191419413
4426,5.05287588705,34.4650669752,0.937585028703,-0.212605,0.214602,0.21481,0.00740622726197,41.5944606801,31.1490879837,131.138,0.000298132,38.7805033,40.7606502626,137.914,63.0105217339,36.5706034376,0.214707357475,1.0,4426,0.21462394538
4427,7.21061129144,34.494445848,0.986027274856,-0.211239,0.213591,0.213938,0.00756872729172,40.9794843271,3.07307718805,131.131,0.00035185,38.8163894255,41.7933719463,137.914,55.9345331734,36.5858337503,0.213732749876,1.0,4427,0.213592893205
4428,10.785771764,34.5045538805,0.959394119368,-0.211583,0.21378,0.213944,0.00756349565985,42.5540249668,8.57326149944,131.141,0.000244027,38.8303429377,40.680634835,137.914,87.4488925996,36.6767181471,0.213876683465,1.0,4428,0.213807016291
4429,8.37924383877,34.4459673249,0.925123071366,-0.209789,0.21198,0.212224,0.00726837106932,41.9070877858,30.259626076,131.143,0.000237076,38.7562315659,40.7958654152,137.914,89.3580014947,36.600069729,0.212135284161,1.0,4429,0.211990602609
4430,6.78950871432,34.4390763092,0.924805046038,-0.209533,0.211594,0.211837,0.00705776707114,40.4580496585,4.01322035514,131.119,0.000211526,38.7480042948,40.8430294569,137.914,55.5303623452,36.7077249283,0.211726710057,1.0,4430,0.211597147606
4431,3.7799070117,34.4977320685,0.955881591951,-0.210092,0.212119,0.212354,0.00745422608456,41.3673065879,31.6651544553,131.101,0.00025452,38.8195622056,41.9208959692,137.914,54.2272834953,36.4874031621,0.212232758487,1.0,4431,0.212129653496
4432,4.01663637049,34.4456770068,0.913935172614,-0.211256,0.213337,0.213553,0.00718635469831,41.1116744262,23.6524786488,131.11,0.000233935,38.7555480456,40.8245909545,137.914,49.7681543092,36.6994944828,0.213458079761,1.0,4432,0.213353253055
4433,6.13458860935,34.454777768,0.940122676456,-0.208375,0.210778,0.210962,0.00692964539982,40.957777767,17.6334901606,131.12,0.000208217,38.7679769407,40.5836444332,137.914,64.1041586289,36.6886006458,0.210837619588,1.0,4433,0.210784252793
4434,6.47484796473,34.4321763831,0.880522650251,-0.208454,0.2105,0.210663,0.00690389940975,41.5237337665,17.2346495453,131.086,0.00021302,38.7372051691,40.6569705099,137.914,58.051577457,36.693765886,0.210555619576,1.0,4434,0.21049983617
4435,5.44541242975,34.5002112202,0.955391313781,-0.208487,0.21059,0.210742,0.00721203942195,42.4214917893,38.1589070012,131.099,0.000259708,38.8250939597,40.805590631,137.914,68.5399770995,36.7293458809,0.210665165706,1.0,4435,0.21060140701
4436,2.80579246043,34.4769795751,0.915447863877,-0.208128,0.210352,0.210599,0.00760501786912,41.0649148893,36.5457513894,131.061,0.000269836,38.7966761112,40.6592467632,137.914,52.5254149249,36.662715066,0.210436458785,1.0,4436,0.210358578194
4437,2.77118395038,34.4310480653,0.902923429773,-0.206338,0.208548,0.208788,0.00747320844197,40.5331598122,33.0917282522,131.068,0.000286002,38.7361399832,40.6142320058,137.914,48.0658776489,36.8188328583,0.208654000066,1.0,4437,0.208561010845
4438,5.83904310196,34.4526495467,0.932512381509,-0.208865,0.21098,0.211221,0.00729787128133,41.2476077826,20.7822208672,131.075,0.000261402,38.7629737234,40.7386204001,137.914,65.5030505176,36.6331992728,0.211060179226,1.0,4438,0.210966769858
4439,8.30350157184,34.4854614869,0.92617400186,-0.208051,0.210297,0.210553,0.00742578436953,41.5200204144,7.42498247671,131.087,0.000278741,38.8049651962,40.7402595206,137.914,75.6636758603,36.6676171496,0.210411919693,1.0,4439,0.210290412921
4440,4.97523247601,34.5018887045,0.95644624258,-0.207518,0.209802,0.209947,0.00718502608354,41.480046878,32.3618807578,131.062,0.000241626,38.8279563972,40.639267518,137.914,68.3275781031,36.5742176457,0.20987611069,1.0,4440,0.209816805981
4441,5.47693830778,34.5058611702,0.903088855708,-0.208196,0.210364,0.210538,0.00721851020686,40.9995102885,17.213204074,131.064,0.000275816,38.8326436939,40.8020104958,137.914,54.1296716969,36.6854658092,0.210452742713,1.0,4441,0.210366067325
4442,6.54921812099,34.4797710592,0.913264846015,-0.208779,0.21102,0.21128,0.00701914246479,42.5254301112,23.4163308442,131.055,0.000267148,38.7970303043,40.7725513114,137.914,61.6350743077,36.6775988442,0.211107295459,1.0,4442,0.211035274527
4443,5.99259528462,34.4685692514,0.96812474496,-0.207917,0.21006,0.210284,0.00694638314669,41.2706697098,12.9975570351,131.053,0.000229119,38.7837383596,40.7951481783,137.914,52.4482126354,36.6829731137,0.210178562536,1.0,4443,0.210049018526
4444,4.28721607165,34.4774929816,0.869916324851,-0.209023,0.211103,0.211369,0.00698609693458,41.4223526802,27.9351632936,131.049,0.000216309,38.7951263953,40.6200756364,137.914,52.8979114305,36.7494830605,0.211224322087,1.0,4444,0.211107415552
4445,7.55960335074,34.4362709551,0.941916782133,-0.20967,0.211703,0.211955,0.00682025572821,42.1271986592,8.73675637112,131.01,0.000214193,38.7420045735,40.6366310147,137.914,63.0968807562,36.6188025667,0.211852747963,1.0,4445,0.211712169815
4446,6.12601202684,34.4757680908,0.957617755487,-0.209441,0.211401,0.211636,0.00701350924451,42.2004763126,33.9869019606,131.001,0.000239694,38.7928993365,40.736165086,137.914,76.8283818385,36.6879871557,0.211484502748,1.0,4446,0.211412516311
4447,5.7676798058,34.4581638741,0.941051517278,-0.209074,0.211026,0.211273,0.00708949397413,42.8993814641,37.2772283484,130.992,0.00024222,38.7722420524,40.7554195047,137.914,63.4521380731,36.6302437102,0.211146413212,1.0,4447,0.211039219956
4448,9.27120463249,34.4421314865,0.926241174344,-0.207412,0.209556,0.209795,0.00716435743184,41.2867896082,5.16105406707,130.986,0.00028368,38.7483821024,40.7748321487,137.914,73.6494531652,36.7225840459,0.20963439352,1.0,4448,0.209526957304
4449,10.1592746207,34.4195526139,0.942791869112,-0.206972,0.209084,0.209313,0.00663668524653,42.1325204665,21.5663589884,130.979,0.000219807,38.7211514381,40.6330407727,137.914,98.6019790205,36.7426930337,0.209158952524,1.0,4449,0.20907128403
4450,6.25476763111,34.4161874512,0.942411955674,-0.207483,0.209626,0.2098,0.00710051786763,40.5723614576,25.4726146168,130.973,0.000214603,38.7183274396,40.653902991,137.914,75.339573172,36.5554389772,0.209714989851,1.0,4450,0.209631648517
4451,7.02403556175,34.5025423575,0.93671161528,-0.207192,0.209284,0.209528,0.00669784696536,41.0516008049,5.2910709621,130.95,0.000210662,38.8276272833,40.6824289799,137.914,61.1604072979,36.7951888578,0.209353050968,1.0,4451,0.209272594616
4452,6.91897120069,34.4463711882,0.959918235865,-0.206336,0.208511,0.208675,0.00692305312139,43.5789642923,32.4738861797,130.96,0.000203833,38.7540640506,40.6953091031,137.914,70.6791774963,36.603556802,0.208601658673,1.0,4452,0.208520124035
4453,7.18233391343,34.5155570582,0.942979242706,-0.20569,0.207909,0.208043,0.00689741985251,42.106341437,8.6363486059,130.954,0.000193942,38.8440220213,40.6468037077,137.914,56.7651637834,36.7018530683,0.207950225562,1.0,4453,0.207905886343
4454,10.2671014454,34.4676083558,0.858732341155,-0.207472,0.209425,0.209673,0.00670323868915,42.0126337207,3.03220940959,130.928,0.000190145,38.7814189186,40.688752508,137.914,76.6029654843,36.6913534813,0.20951476573,1.0,4454,0.209407422913
4455,2.71267497546,34.4772974159,0.951646561803,-0.205463,0.207622,0.207793,0.00630527461337,41.199018962,36.8636399413,130.949,0.000158526,38.7925700537,40.5719344485,137.914,49.3919099895,36.6165231367,0.207711876507,1.0,4455,0.207631464727
