AverageAction,MaxReturn,MinReturn,AverageDiscountedReturn,AveragePolicySurr,AverageEsReturn,MaxEsReturn,Iteration,AverageQLoss,AverageQ,AverageAbsQ,QFunRegParamNorm,AverageAbsY,AverageY,StdReturn,AverageReturn,AverageAbsQYDiff,StdEsReturn,MinEsReturn,PolicyRegParamNorm,Epoch
0.996331,789.961836887,246.032458214,149.394037549,-17.1694,296.629410614,501.111087522,656,0.786779,16.9744,16.9819,104.655,16.9803815673,16.9754504101,136.297892069,424.532725763,0.40635368157,177.012253195,4.72270578857,89.2775,656
0.995453,856.960796275,209.599829708,135.295133339,-17.1241,224.277535461,421.265182333,657,0.813359,16.9292,16.9377,104.73,16.9352526703,16.9299157384,127.180654968,389.723195363,0.417206963129,174.521999905,-1.84239803929,89.282,657
0.994902,946.628750863,181.712958208,150.370181369,-17.0928,376.439699915,570.965641314,658,0.694009,16.9033,16.9115,104.808,16.9098571274,16.9041551008,155.207087177,481.098175218,0.407548022644,146.875236079,204.609074797,89.3449,658
0.994415,857.029707355,255.819102593,150.278281076,-17.1364,530.450416605,759.569884382,659,0.780775,16.9402,16.9501,104.867,16.948443542,16.9422457235,126.224952291,443.840324787,0.41552331009,155.958103378,331.71293717,89.4072,659
0.993094,1468.45180849,370.361653877,151.725001102,-17.1467,433.356645296,608.200799127,660,0.759164,16.9458,16.9536,104.968,16.9518292389,16.9467950215,286.791456673,682.806380197,0.412874337599,104.883064233,307.695348486,89.4733,660
0.995268,738.799850995,296.993748075,159.376076718,-17.1529,387.684315113,586.069048647,661,0.853039,16.9542,16.9627,105.029,16.961026479,16.9550704277,81.4216105939,457.321029681,0.416013311413,195.859537742,34.93615354,89.5707,661
0.997082,602.413858323,371.428969098,144.09698397,-17.1919,488.049054693,723.075938057,662,0.723525,16.994,17.001,105.083,16.9998645862,16.9949990405,54.9443032058,450.337758517,0.401107722632,189.479252829,160.946446207,89.6484,662
0.994024,796.287662811,420.771399648,137.53640005,-17.1664,327.639432166,502.709392619,663,0.720139,16.964,16.9717,105.111,16.9704302242,16.9647320712,110.026464755,585.785540551,0.404791618944,150.017285194,52.5775715716,89.7065,663
0.996108,732.080344077,333.168317655,148.924258533,-17.1472,320.731029584,502.923645183,664,0.822844,16.9498,16.9569,105.19,16.9551024643,16.9508925101,89.1009682775,516.559738938,0.416730022381,181.939404035,3.62305417932,89.7964,664
0.994899,653.342401658,188.600693544,159.748647758,-17.1647,234.704489533,363.783402644,665,0.68257,16.9713,16.9783,105.255,16.9771173429,16.972424129,99.3120533262,435.274765029,0.3993055924,153.212527241,11.2019841094,89.8588,665
0.994796,890.875526134,308.880881477,158.821037292,-17.0966,290.0890011,530.385006171,666,0.72926,16.9134,16.9196,105.325,16.9170408115,16.9133724353,118.009238458,475.216333658,0.405065434366,183.926254158,2.58112693233,89.8937,666
0.995833,1208.14641366,284.469816884,174.922790231,-17.1317,331.286814178,611.963766265,667,0.73892,16.9478,16.9555,105.413,16.9528832408,16.9488059957,164.136265736,575.46007216,0.408740411686,226.57630625,22.7743296235,90.0118,667
0.995065,1781.24088224,119.84069517,153.96527319,-17.1381,362.980793656,671.493501986,668,0.758235,16.9512,16.9575,105.496,16.9560927092,16.9525029132,410.931633212,739.352849467,0.412828137271,179.129415428,136.218599163,90.0808,668
0.995609,775.692446058,231.412447277,165.661147096,-17.1363,296.936731046,489.08446502,669,0.664131,16.9404,16.9469,105.574,16.9453144441,16.9417224555,99.610641253,515.75603639,0.399070248216,179.48795601,42.5669614066,90.1553,669
0.993576,1877.05119507,290.845633309,164.699017567,-17.1047,445.1772831,631.725248412,670,0.813723,16.9031,16.9103,105.662,16.9081954732,16.9042960671,431.730540769,772.892890378,0.416009230922,119.353676577,285.05625811,90.2026,670
0.995238,710.260637028,236.021162794,150.257159627,-17.1668,319.444361418,449.790497603,671,0.731251,16.9751,16.9806,105.692,16.9803408716,16.9768781583,104.355509539,413.570207317,0.409307374282,76.0086009179,215.716843363,90.2478,671
0.99631,622.619053267,336.954256869,169.711914093,-17.1054,402.993693675,469.906121096,672,0.798227,16.9226,16.9288,105.748,16.9274414045,16.9243563483,75.8565963237,488.063836658,0.411226623431,42.7236223198,347.102611249,90.2835,672
0.996997,884.003329251,384.662709216,160.446905878,-17.166,275.713643348,522.202757614,673,0.68932,16.9733,16.9798,105.781,16.978064707,16.9740734808,92.8029837588,527.085794463,0.397326425838,200.821833941,5.60455453903,90.3089,673
0.996077,798.848825713,314.817441808,154.638771514,-17.1805,347.298174295,638.153234606,674,0.708679,16.9756,16.9811,105.84,16.9811428974,16.9781999997,120.170403742,564.868686141,0.403474754968,201.881531422,81.5068976307,90.3901,674
0.99696,650.799301907,367.563018437,175.027776218,-17.1705,426.386580385,759.705759862,675,0.721887,16.9654,16.9703,105.935,16.9691786099,16.9663363889,70.8702882865,519.581890259,0.401390829816,252.239411555,4.99690750745,90.4016,675
0.996656,693.189707777,87.3619239758,153.748984158,-17.2125,324.83159181,557.255707302,676,0.685734,17.0006,17.006,105.991,17.0052571205,17.0021134094,104.648056811,504.452305375,0.403014412478,179.295290083,54.5802951797,90.4822,676
0.996723,694.533229317,251.35436129,158.639878902,-17.2331,332.688017596,495.218850539,677,0.662208,17.0536,17.0598,106.038,17.0577734991,17.0543513792,113.347140385,446.401817773,0.404118328196,111.804056075,191.725268357,90.5227,677
0.996398,671.266746167,261.967599986,166.099536461,-17.1934,359.885502162,553.502526764,678,0.750883,16.9934,17.0001,106.09,16.998656787,16.9950616266,72.6141390119,483.288223933,0.406825666005,203.727235192,77.4556389226,90.6325,678
0.996154,895.79125365,404.982005441,141.35438995,-17.1565,476.637955891,654.011033445,679,0.777646,16.9613,16.9677,106.193,16.9675310625,16.9635099914,128.558908954,567.39096209,0.415559792758,113.576663813,346.816529719,90.7338,679
0.996095,643.787582388,275.519140647,160.237767299,-17.1837,404.186013345,566.876362546,680,0.653418,16.9907,16.997,106.241,16.9953258183,16.9918060571,89.4339613316,459.382004265,0.401072962801,185.509966103,41.5960317667,90.8019,680
0.996188,912.87562606,286.127338453,170.565031075,-17.1881,380.154289473,632.921240693,681,0.75142,17.003,17.0104,106.277,17.0094482018,17.0050601961,149.30672431,630.653888084,0.410564008161,203.078215809,59.9449639963,90.8653,681
0.995926,2137.29265947,371.097807661,171.49978128,-17.1608,281.859845892,510.980472922,682,0.734515,16.9715,16.9784,106.323,16.9761200403,16.9727051051,303.927066531,625.762815936,0.408962470974,181.657153522,29.2831538199,90.9229,682
0.994772,962.60081519,441.390503465,135.048501527,-17.1812,376.992476087,532.647624767,683,0.653423,16.9874,16.9932,106.391,16.9927346152,16.9892895135,131.015062951,696.713476681,0.40100147825,133.034362948,201.109878881,91.0271,683
0.996139,1518.5348077,478.826805372,171.262193618,-17.2212,558.142057452,987.67100912,684,0.762131,17.0276,17.0334,106.469,17.0300299519,17.0274108223,211.00118735,780.216450562,0.407426774632,294.163921553,182.913651646,91.0608,684
0.996032,1227.62821372,386.050472958,152.415684125,-17.167,508.627309974,811.749931057,685,0.707927,16.966,16.9725,106.556,16.9705102755,16.9669828187,235.551558528,657.950227754,0.404892504203,259.532293067,95.8554478841,91.1328,685
0.996654,998.898904158,294.769222894,166.797900525,-17.203,319.718083247,517.01525793,686,0.677814,17.0074,17.0146,106.588,17.0140956397,17.010212302,133.28782804,468.660746523,0.401087044237,175.374696843,95.1429432092,91.1399,686
0.996242,1022.52494693,308.291999954,147.594007075,-17.1846,530.109391813,815.080607452,687,0.665309,16.9937,17.0002,106.663,16.9987568365,16.9948854251,197.422442508,665.424921654,0.3975927346,228.253900272,296.246950536,91.1658,687
0.995747,1094.9089907,74.9269794219,139.641712898,-17.1709,357.394757839,720.975275774,688,0.698616,16.9848,16.992,106.69,16.9897914348,16.9849841342,225.532430357,608.1856054,0.405788219747,244.607593295,39.4340332006,91.2354,688
0.996549,933.130217756,285.172260377,161.109579898,-17.2201,269.975902983,506.936466708,689,0.676815,17.0283,17.0368,106.765,17.0351535278,17.0299298274,127.82577641,492.031283327,0.403850472473,135.594176455,61.0390989459,91.2261,689
0.996752,960.554285875,196.130509632,156.527458758,-17.2076,286.139246159,535.503460075,690,0.750878,17.0122,17.0184,106.811,17.0189141816,17.0142947075,210.110842206,539.098141327,0.411218922481,156.939549957,31.0910559554,91.2943,690
0.995774,723.774911804,248.328896505,144.704211913,-17.2547,397.301958745,462.651810243,691,0.752187,17.0709,17.0773,106.91,17.0761578997,17.0723872067,113.446494939,486.104011421,0.404277821672,68.9242453194,278.484855275,91.352,691
0.995883,677.084827608,226.386645458,133.532086525,-17.2567,358.975277499,731.29201005,692,0.725837,17.0622,17.0711,106.967,17.06920613,17.063505638,94.9937315969,494.233130768,0.405686461658,199.641176489,143.140720657,91.4148,692
0.996104,688.875854429,23.2891563787,135.965575752,-17.1999,261.817970863,486.572820291,693,0.722219,17.0075,17.0152,107.046,17.0128835463,17.0084118247,133.917804671,349.697875982,0.408545746705,168.945291516,13.6468376501,91.484,693
0.996611,657.685745284,20.5837468818,141.246792044,-17.2598,271.022203163,521.818079432,694,0.728455,17.0701,17.0772,107.119,17.0769533164,17.072447957,116.716200346,345.773655622,0.410748294483,202.848002728,18.5904396001,91.5167,694
0.995482,1078.48081569,259.206569761,133.523226643,-17.2113,327.333945177,672.537592894,695,0.748503,17.0219,17.0306,107.175,17.0278882556,17.0230521688,193.325148153,543.125881379,0.414489681967,201.069132202,29.2521322598,91.597,695
0.99594,874.398457709,61.06733992,123.951711788,-17.2485,355.440450314,860.622690092,696,0.769404,17.0523,17.0609,107.26,17.0583677355,17.0530999142,153.469207872,493.919653217,0.411962660232,305.179467021,19.0735313863,91.6945,696
0.996791,1042.58978677,173.282687203,130.068455394,-17.2224,294.559508741,514.221814085,697,0.755547,17.0325,17.0398,107.31,17.0387457806,17.0342555153,201.528847484,401.782935643,0.404685435387,166.146808302,4.34249766988,91.7479,697
0.996547,935.419098605,154.776812053,142.506282892,-17.2117,258.505841018,658.669252835,698,0.712064,17.0167,17.0252,107.419,17.0233349882,17.0187363681,183.947386451,376.214266418,0.405161050797,198.019798776,9.79435171334,91.8087,698
0.996588,643.979426367,34.4404858514,136.822431844,-17.2595,389.353679379,483.415915939,699,0.671929,17.0764,17.0854,107.485,17.0833845837,17.0772095898,126.436386839,362.615659845,0.400482613293,73.2030114863,292.458752957,91.8721,699
0.997501,717.903737581,140.069533247,124.613398352,-17.239,196.748352671,472.060106805,700,0.711091,17.052,17.062,107.541,17.0612624516,17.053243904,146.610829053,288.002388037,0.395059216267,149.92191862,6.21552476316,91.9009,700
0.997117,895.627206789,185.161944256,148.141468186,-17.2484,332.254173098,503.750510052,701,0.685624,17.0616,17.0718,107.606,17.0710730769,17.0634000276,172.120683086,490.718436658,0.403971357308,144.382222483,81.8352297416,91.9782,701
0.996775,729.336268328,35.6669998552,133.382973884,-17.2537,286.499925487,464.716044851,702,0.609341,17.0552,17.0656,107.686,17.0622711664,17.0554999905,183.564449112,453.361521943,0.396306731177,177.314994576,4.42767649412,92.0395,702
0.997141,989.425887309,179.739538215,154.034878871,-17.277,260.531883532,527.812677806,703,0.64862,17.077,17.0879,107.734,17.0857778449,17.0782907426,149.350724763,402.382528364,0.398427600777,150.419925945,11.2095253791,92.1132,703
0.99619,874.649115325,177.713353783,156.412199961,-17.1904,290.946469469,455.653069697,704,0.706238,17.005,17.0151,107.838,17.0120505948,17.0056322531,108.093660128,495.429546645,0.408563022102,92.3612681215,184.301144662,92.1756,704
0.99635,818.173687005,-37.7194169982,105.938492351,-17.2584,240.723544365,323.535401886,705,0.71077,17.0644,17.0741,107.88,17.0719298783,17.0657956486,183.704652888,397.777725601,0.410317434099,80.3546808885,62.79411252,92.286,705
0.996298,908.831168814,19.6148616141,121.565953355,-17.2863,264.906949084,799.563019278,706,0.731918,17.1019,17.1125,107.975,17.1090041203,17.102255875,159.038318123,515.896166568,0.415431521238,272.705541154,0.679159413681,92.3482,706
0.997591,679.247285144,144.553612435,136.255134283,-17.2486,225.283204194,408.594018366,707,0.768306,17.0577,17.0669,108.013,17.0664115372,17.0602449864,123.223799426,344.975085778,0.418914542705,146.591743486,11.3586953478,92.4297,707
0.997462,659.971712594,192.047911378,147.897289341,-17.2559,244.533828063,442.021967792,708,0.702891,17.0641,17.0751,108.055,17.0729135655,17.0649324296,110.944235387,352.997634758,0.409926313956,133.584999397,-4.65674110972,92.4849,708
0.997293,1011.61213637,323.566827178,157.131134859,-17.4012,301.250945155,721.054588022,709,0.655698,17.1971,17.2058,108.102,17.2052054807,17.1987246399,148.249797463,535.794650867,0.403237283773,193.886881782,85.9447542273,92.5137,709
0.996661,1109.51191228,3.05878826023,130.107973621,-17.3084,231.349690097,482.003858184,710,0.74923,17.1088,17.1175,108.164,17.1163173398,17.1106712662,301.909036514,424.08113688,0.416134116611,168.540229154,-1.5727465087,92.5208,710
0.997599,580.637777069,138.205431283,142.541798451,-17.3381,231.624031912,484.219932904,711,0.755671,17.1518,17.1612,108.226,17.1592547472,17.1527770055,104.051590334,310.036320617,0.415263398073,165.578981756,-3.36778508419,92.5638,711
0.99712,1022.71315404,-2.11402988747,96.5298480968,-17.3327,79.189194083,436.387263166,712,0.691301,17.1469,17.157,108.316,17.1546250615,17.1491163728,262.918795303,290.936131171,0.411502239243,144.118029198,-5.58181059804,92.6327,712
0.997268,1123.82089901,283.381822177,151.049334015,-17.2669,171.044774344,437.292243743,713,0.809154,17.0742,17.0821,108.364,17.0819234942,17.0760292777,188.264556084,463.072969605,0.425093422784,172.286985081,-2.81167480964,92.7047,713
0.996546,784.120958897,186.648291575,135.592883487,-17.3091,287.260707959,362.594004842,714,0.875919,17.1323,17.1412,108.42,17.1395710617,17.1339455222,161.615275482,435.385899861,0.430761243236,67.8336957747,202.840662082,92.725,714
0.996683,1362.4122107,366.788118371,146.436123573,-17.255,371.237981589,696.848514254,715,0.688699,17.0684,17.0779,108.509,17.0765815147,17.0701113085,232.554665884,631.479445337,0.405136319215,249.629779221,-2.45344921489,92.7627,715
0.998976,653.311149262,-1.82473978829,5.82572424861,-17.2719,215.156709969,424.265322172,716,0.744416,17.092,17.1003,108.599,17.0984740767,17.093927879,30.4924496783,8.45972517299,0.414750945831,173.069265241,-1.36175668322,92.8198,716
0.997147,691.011576319,251.380434273,151.48394381,-17.2761,134.647449238,683.462266412,717,0.812878,17.0932,17.1008,108.707,17.0985623227,17.0936049489,90.8657407055,435.861512642,0.419317592399,230.048077048,-5.50738809687,92.829,717
0.997248,787.691945703,97.3232451234,118.920614228,-17.2387,248.467085507,421.098468754,718,0.888034,17.0534,17.0624,108.811,17.0607063987,17.0553271304,168.501128601,310.523411207,0.428236744952,133.917534278,5.63948539709,92.8708,718
0.99728,687.18495395,291.597530986,158.440248519,-17.2386,218.72427854,407.024199959,719,0.78481,17.053,17.0596,108.898,17.058562982,17.0540636772,111.600144506,451.305788412,0.418745503594,157.189797134,1.46418708902,92.9083,719
0.997747,816.128337759,344.070086882,143.832009011,-17.2452,201.308187883,591.049066979,720,0.676415,17.0624,17.0699,108.956,17.0691190849,17.0646428165,82.2043908328,439.337242262,0.402986585534,238.16090496,-2.08807323194,92.965,720
0.997265,957.24164559,306.259260453,155.937754244,-17.2362,212.330343881,440.165824399,721,0.735472,17.0646,17.073,108.999,17.0725955463,17.0667339443,134.276386634,439.123322674,0.414699273272,144.768146249,3.36642794475,93.0506,721
0.996167,751.938201336,313.706646597,159.006680669,-17.1994,232.464613403,432.813860026,722,0.668698,17.0122,17.019,109.047,17.0192344134,17.0147162599,117.43981573,505.980346259,0.41096588911,133.838320251,75.8278944063,93.1067,722
0.997591,473.068721805,165.094769635,137.776883077,-17.2446,284.467471486,420.725502803,723,0.729216,17.0631,17.0715,109.117,17.0707827385,17.0655854564,55.6253719191,300.361317305,0.412675079471,108.719182953,125.919170749,93.1753,723
0.997739,579.822101353,110.03118841,136.952709065,-17.1812,203.047448133,465.14093867,724,0.712935,16.995,17.0036,109.153,17.0011319368,16.9954079895,112.496138005,346.799250999,0.407503293587,153.003682034,16.0753593602,93.2407,724
0.996683,957.743916674,134.987037843,154.861659466,-17.1958,225.961369385,394.853434664,725,0.603368,17.0096,17.0177,109.188,17.0163975252,17.0109174541,113.344623252,452.627107431,0.401448503733,130.609134952,1.92257303649,93.2933,725
0.996732,770.675887392,179.556950913,147.419891102,-17.2254,279.590469795,526.27235664,726,0.766157,17.0394,17.0464,109.287,17.0452874297,17.0418783268,115.390675051,427.593491088,0.417348168822,163.563686272,10.6763789671,93.3803,726
0.996949,1012.12306084,347.430984895,158.127366601,-17.2368,278.225792016,760.265701164,727,0.884244,17.0421,17.0494,109.356,17.0493889722,17.0452933412,151.998454038,533.134602836,0.431924621762,261.867388373,0.200633976226,93.4282,727
0.99738,1231.88992648,288.807109618,153.138124927,-17.146,287.14263409,507.436513019,728,0.76189,16.9585,16.966,109.403,16.9630234886,16.9599538143,169.38088472,484.206570694,0.414440851263,139.92283192,54.2940714818,93.4465,728
