MaxReturn,StdEsReturn,PolicyRegParamNorm,AverageQLoss,StdReturn,AverageAction,MinEsReturn,AverageAbsQ,MinReturn,MaxEsReturn,AverageAbsQYDiff,AverageY,Iteration,AverageQ,AverageAbsY,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,Epoch,AverageReturn,AveragePolicySurr
923.504019621,119.98934805,67.2648,143.633,147.801399057,0.896901,-3.41898115097,198.075,62.4020802563,361.706485548,5.66567079242,197.945545199,352,197.934,198.020076194,91.7078549744,136.648159922,93.7697,352,294.487401904,-201.188
770.037393894,171.134772268,67.3532,155.359,168.666448526,0.880889,4.46330918882,198.196,91.4189890892,536.872815879,5.62664829789,198.068511672,353,198.034,198.141152668,84.9324905278,295.463601831,93.87,353,337.515941674,-201.126
607.314491929,67.1462272293,67.4117,128.122,145.657709062,0.875644,19.9600242212,197.723,1.94005715847,207.11146583,5.51167220732,197.555150244,354,197.541,197.659685997,84.4559130296,128.50295088,93.9525,354,253.886993044,-200.724
972.063133738,187.327090677,67.5004,132.872,221.498503825,0.905156,-1.32728887707,197.539,52.4658712474,495.152656137,5.51118847676,197.37419258,355,197.359,197.452797301,94.9157605521,213.928186151,94.0643,355,350.589045361,-200.34
682.851981266,217.350673485,67.6154,154.39,118.443060252,0.909162,-0.91713415328,196.828,97.0093510307,645.402833872,5.66740164546,196.664303261,356,196.645,196.75532475,94.0749646589,188.580915716,94.1523,356,180.254438989,-199.782
1142.78608344,188.922650692,67.6701,134.192,249.830204559,0.899489,-0.404927936983,196.965,112.919200366,560.367462118,5.49725036339,196.813149513,357,196.791,196.927220882,116.662645637,241.145802934,94.2635,357,477.181001973,-199.853
1031.0954106,139.22117189,67.755,136.06,206.129771935,0.894541,-1.49385932161,196.379,92.6568648911,387.681089659,5.56304419457,196.210985563,358,196.188,196.328103016,113.403631701,195.504314055,94.3676,358,350.555061025,-199.412
1433.98674438,55.5610778564,67.821,151.658,316.773083907,0.918227,33.7183169205,196.748,240.354670824,204.130631907,5.67115316133,196.568122605,359,196.55,196.671212841,136.961926213,91.0195826788,94.4718,359,580.9612007,-199.731
1095.35717096,100.687364495,67.9086,135.196,181.617435135,0.910845,83.5467888777,196.588,147.349282032,369.209141645,5.46316771869,196.429953217,360,196.406,196.538787512,124.845623022,182.781209555,94.4763,360,361.138121414,-199.536
1168.06005758,110.050949595,67.9723,133.656,245.8307283,0.906392,-2.22648253694,196.618,61.7902899033,322.483807277,5.39367923589,196.435215468,361,196.412,196.559463937,110.61487582,79.8254155878,94.5888,361,415.082681877,-199.475
1071.15431896,86.5521860418,68.0645,133.55,221.279497197,0.902356,46.2076757909,196.684,78.815576364,263.727636048,5.44714510322,196.469168645,362,196.463,196.610479815,115.051550058,132.235472311,94.7493,362,346.441654504,-199.69
867.817341543,114.995721535,68.1282,144.162,133.939801487,0.941591,80.20159666,196.305,34.2752905835,380.697438405,5.51296672694,196.088454939,363,196.058,196.24118636,135.108451278,200.319604531,94.8621,363,363.208634656,-199.244
756.931545444,76.8912641538,68.1988,134.215,192.773759863,0.916432,-3.80950228369,196.092,43.7444340935,234.063246301,5.38560643186,195.921709888,364,195.89,196.052156645,99.7676705154,86.1991823464,94.9431,364,296.90230654,-199.151
911.729458342,176.140597623,68.247,115.653,171.332642487,0.893561,24.1496727561,196.262,26.6808222212,522.539677913,5.28125844039,196.024994093,365,196.014,196.185467248,101.094541853,183.47506378,95.0399,365,305.564270007,-199.025
718.697584848,146.486982241,68.2979,127.194,148.781102771,0.915646,0.931577237102,195.613,102.217862783,429.374313241,5.3861015008,195.430616982,366,195.397,195.579058632,106.040489621,140.279744353,95.1545,366,240.46352523,-198.55
790.651647103,205.711251422,68.4337,142.15,197.481723204,0.909078,4.21363838138,195.958,78.5343987393,478.501303501,5.37192460125,195.793288435,367,195.777,195.921335449,114.566348625,235.459440338,95.2192,367,392.260963146,-198.818
1141.94731587,138.256795065,68.4727,149.375,213.775453268,0.901696,-4.04383012485,195.556,110.583673701,371.742563037,5.4896791413,195.370020178,368,195.342,195.488357133,110.247479793,142.829168552,95.3286,368,409.743447598,-198.465
784.04060617,127.75071835,68.5615,130.833,159.127850911,0.912847,16.4003658724,194.382,66.2741711431,419.481437179,5.37078161441,194.216496934,369,194.198,194.323146641,109.311467502,146.5459351,95.4228,369,327.258553863,-197.296
888.07737294,159.060083267,68.6256,134.925,171.450737091,0.923218,-2.08790299239,195.485,107.197137976,514.966048032,5.36345506722,195.337907867,370,195.316,195.434548553,122.48801587,168.228606982,95.4882,370,347.508841432,-198.292
1005.2195511,60.9755197632,68.671,138.748,189.250716916,0.921194,235.113713767,194.47,102.397295041,386.111668522,5.41620572295,194.283301234,371,194.265,194.405786638,115.317481921,293.184113877,95.5686,371,393.355088962,-197.299
1005.70109854,110.761337797,68.7862,145.485,243.740903265,0.934841,-3.02461817044,193.693,78.1185384436,328.20572578,5.51845307855,193.537360944,372,193.506,193.649664338,112.71951028,171.348332352,95.6894,372,400.798201636,-196.57
855.234974735,133.012939116,68.921,126.752,185.805919732,0.922597,-3.66512710549,194.593,81.1564833981,449.990297646,5.1225122311,194.427074154,373,194.407,194.541021153,119.368113213,89.2534827414,95.7454,373,386.21445524,-197.379
1194.54782162,139.082047196,68.9684,132.575,214.635034471,0.922953,35.0068278102,193.926,79.6030994146,472.49437417,5.33239939627,193.70795139,374,193.704,193.828373386,122.531631728,227.431795609,95.8587,374,375.717840629,-196.794
453.154338272,133.816280055,69.0182,117.7,90.4513880307,0.928844,-2.42461069518,193.321,82.0093643453,449.487420379,5.20914277851,193.123396982,375,193.112,193.252394902,103.461263683,136.767471705,95.9374,375,242.125421639,-195.987
823.983581349,89.7772317848,69.1087,127.275,185.227840884,0.931853,4.6840292965,193.211,94.9318304269,297.426091565,5.28274684976,193.029056264,376,193.014,193.151682446,135.172690197,146.447499383,96.0051,376,411.608447845,-195.903
904.209637445,94.1690598803,69.196,129.229,152.021572437,0.938976,35.6752365145,192.609,84.5127150591,299.731616348,5.27700985919,192.380012825,377,192.349,192.555772596,132.570099578,163.016700097,96.1328,377,384.338498999,-195.356
785.068426872,116.438298791,69.2979,125.458,172.917042,0.920364,-1.05071659265,192.545,110.95710217,364.969299661,5.2452519388,192.325725814,378,192.307,192.494254447,104.607934613,132.782723998,96.2276,378,434.34093313,-195.333
543.8487286,139.100843594,69.3758,121.381,114.326516201,0.942834,14.7068036574,192.765,96.6110687227,472.268832776,5.21913148669,192.557052214,379,192.536,192.709533209,127.7641595,215.803243005,96.3463,379,326.427296042,-195.522
1068.29132287,173.427429703,69.4317,144.581,218.809030938,0.922087,61.6568864137,192.484,69.8643833361,579.557786267,5.41917751865,192.303857522,380,192.277,192.451828436,103.770637358,218.353173776,96.4377,380,331.024235547,-195.18
986.501176353,142.338261974,69.513,125.68,188.154471175,0.935656,5.02239863678,192.165,45.8741212088,512.857116616,5.19980332786,191.934686978,381,191.933,192.097534031,120.192508465,131.679068261,96.5325,381,396.322391166,-194.828
1010.88640023,116.538099423,69.5539,122.415,232.169455627,0.934953,-1.90615052571,192.0,68.3739075807,318.271559479,5.19853779718,191.802434903,382,191.764,191.958172137,122.4004098,106.047748385,96.5904,382,428.836845102,-194.652
699.411388782,189.387732877,69.6449,133.268,151.142605393,0.945112,35.7008334154,191.821,120.937252893,515.541063135,5.24651811604,191.592426695,383,191.587,191.741883651,129.738288931,256.543799662,96.7003,383,323.907673471,-194.62
1182.01998836,110.977788373,69.6951,133.637,237.095697132,0.935522,-4.19242454898,191.489,68.8749190089,342.403386516,5.29435675898,191.326146391,384,191.299,191.448942625,125.816585489,89.3518532257,96.8274,384,394.454706804,-194.309
826.579658045,305.144312293,69.7767,125.837,171.632067669,0.934195,-2.30332208967,191.678,124.963348678,899.355319421,5.24337516358,191.455601444,385,191.451,191.617831657,127.74378968,178.680505617,96.9049,385,392.714715627,-194.207
677.320845198,254.007869839,69.8582,132.01,130.088532518,0.953312,1.7536286278,190.477,100.189055529,756.734673063,5.25130244873,190.291550371,386,190.267,190.434274292,123.253897138,391.460649784,96.9921,386,301.550142256,-193.207
847.881638036,116.228909252,69.9359,134.898,174.365559102,0.946774,-0.85974156421,190.803,63.9997157233,422.691335385,5.22430144672,190.576290283,387,190.57,190.73484068,133.815368343,113.230154625,97.1214,387,364.733703082,-193.447
754.222549303,146.918985714,69.9835,138.5,164.785014744,0.941949,-3.69024851047,190.275,74.5662288658,444.087473475,5.38932436079,190.081926291,388,190.053,190.224114698,115.111178149,151.541597031,97.2199,388,287.952360142,-193.079
1132.19178658,129.836670385,70.087,134.615,205.781652237,0.91299,52.268044977,189.733,60.2815565358,423.507001078,5.32777791787,189.498014151,389,189.482,189.646931428,103.519409776,225.545559714,97.3352,389,293.881006322,-192.496
1196.7242342,100.395951062,70.1449,148.557,248.781364684,0.904084,-4.23829784142,189.881,30.7174307407,272.764750708,5.36803753684,189.667607454,390,189.658,189.820294023,107.968965057,106.6527087,97.4566,390,362.829832901,-192.619
980.504619428,111.721969508,70.1969,124.334,194.672586584,0.939409,35.6017193641,189.581,10.9927979449,349.639978784,5.19424324894,189.381668403,391,189.355,189.538360893,57.399840732,136.129696884,97.5277,391,148.416859181,-192.443
659.173688115,133.925550012,70.3143,118.701,159.132245121,0.919549,126.661172568,189.332,78.2057612213,497.297819041,5.13307753021,189.085527007,392,189.067,189.274847845,106.443387885,255.552619015,97.603,392,314.107431212,-191.998
631.479657458,129.631119315,70.4018,132.948,118.246349815,0.92331,-1.51593707249,189.283,111.336639856,421.05655303,5.28399041562,189.083332984,393,189.067,189.222654035,112.346587911,147.664352867,97.7169,393,277.238417409,-192.027
715.157463784,219.324610627,70.4595,117.849,135.701672555,0.93767,0.462054435684,189.291,84.6660219394,678.949104936,5.13973313025,189.099218391,394,189.079,189.230141034,115.988105474,182.511977773,97.7848,394,273.264404477,-191.974
895.027896198,125.907734709,70.5325,120.201,152.619867289,0.938631,-4.49440171723,189.059,56.9564478665,420.582634646,5.21818027709,188.858383001,395,188.843,189.001433369,124.005499173,119.220743105,97.879,395,319.35207046,-191.807
971.45164761,178.275542588,70.6034,135.515,139.253558452,0.927502,0.596536451108,189.169,125.64660222,519.008989755,5.29899368489,188.958180416,396,188.942,189.116493507,143.658323106,226.991715002,97.9731,396,361.695386797,-191.859
771.865084754,165.341944963,70.6276,112.281,140.708036383,0.936816,12.9951213832,188.505,156.955205069,474.309998885,5.02090964119,188.300657947,397,188.281,188.439318673,135.986238472,207.077983759,98.0362,397,363.834333082,-191.151
1112.5374713,116.964875941,70.6836,136.762,179.324346689,0.928273,-4.75587251587,188.318,74.2201872085,302.241111363,5.2359334337,188.095364536,398,188.083,188.261385665,108.785270643,127.992574873,98.1292,398,292.848129235,-190.918
1292.56243346,133.806905879,70.7574,120.506,299.247898415,0.917457,14.2788066093,188.105,91.0346316845,435.066295101,5.03374990822,187.939888283,399,187.915,188.06336302,121.516562327,234.771351764,98.2219,399,419.543929052,-190.666
1040.88205178,163.879797087,70.8379,131.231,177.491123089,0.931745,49.5266721156,187.479,234.711365643,458.123762941,5.15340423722,187.259458542,400,187.251,187.399465065,131.24062905,295.2261105,98.304,400,448.754293891,-190.011
1172.41662845,219.473684918,70.9081,125.414,235.190584413,0.929412,-4.94124568461,187.243,64.6423109365,704.474704125,5.14009610276,187.061296585,401,187.046,187.180504137,108.54737598,139.329651242,98.3773,401,363.286823478,-189.795
968.903371269,108.022487577,71.0339,115.653,203.387429037,0.93739,6.53759712058,187.646,75.0285486658,320.893484656,4.98640014848,187.44482158,402,187.428,187.605725297,129.926512793,172.76066291,98.461,402,402.82054279,-190.143
828.909432735,125.068136608,71.119,106.543,217.708866239,0.936379,-1.253645089,186.841,-5.83638569408,369.471967971,4.98117074679,186.639985231,403,186.618,186.800795111,106.912108564,200.839740771,98.5522,403,368.338082014,-189.563
912.236659339,123.810951601,71.1963,119.717,206.89006525,0.929787,51.721663344,186.534,75.1486921112,406.026813355,5.11532980379,186.318326397,404,186.3,186.482069483,127.256571149,264.147871968,98.6313,404,437.811713893,-189.117
848.166801002,170.74480342,71.282,124.592,134.663683251,0.935534,-3.67962594586,186.702,110.790257426,502.52064641,5.20056422416,186.511054913,405,186.491,186.658338537,115.268979392,177.111669874,98.7015,405,294.192805464,-189.368
1001.14863774,149.038548757,71.3514,127.949,184.324374659,0.932292,57.4127207701,186.387,64.2624634329,402.470541332,5.12788489859,186.158138867,406,186.151,186.326599294,123.672140934,215.308640191,98.8013,406,405.120281577,-189.106
739.084487087,187.878981936,71.4223,119.559,162.757264403,0.950488,-5.1261769228,186.363,121.388387751,584.718001008,5.1451615593,186.170495193,407,186.149,186.325930865,125.547023051,156.238397743,98.8826,407,329.723963616,-188.985
763.239637583,176.442866727,71.5016,131.018,178.421210678,0.933688,54.5749780677,186.135,79.4676486684,569.037634831,5.14870308595,185.929959035,408,185.917,186.062782312,130.198516515,261.085773215,98.9767,408,386.114877548,-188.707
689.37700595,60.2521353167,71.5939,125.566,151.397916257,0.945482,51.0171791085,186.027,62.6449599347,231.369390916,5.13588511881,185.836940213,409,185.814,185.979676235,118.179651655,130.914116008,99.0505,409,303.574625542,-188.6
562.562794183,109.280777575,71.6846,128.696,75.221287495,0.962666,104.197341259,185.778,85.1148199836,388.830024157,5.12299808929,185.584294525,410,185.575,185.711720899,118.521971966,260.514968308,99.1532,410,220.765098579,-188.412
381.576886835,252.807427823,71.7369,114.22,45.8525423912,0.972207,-3.91275698117,185.863,125.619531182,694.68993983,5.00930842259,185.640596362,411,185.621,185.798475375,111.224724426,307.914611153,99.217,411,190.246465443,-188.531
530.874450512,147.653405294,71.8236,105.082,71.2133209304,0.95378,-5.40396359168,185.709,70.9366357146,417.257515295,4.9061441622,185.540748552,412,185.514,185.654364147,116.770636648,185.21816686,99.2802,412,224.344999516,-188.267
357.679183891,141.142646427,71.9246,110.153,32.0420895699,0.965709,-3.96624237069,185.794,208.420231674,473.925082794,4.89494245865,185.611106774,413,185.592,185.738730769,132.696113002,119.532460059,99.3411,413,255.901132085,-188.456
626.165789501,124.900946707,72.0245,129.067,69.5816127322,0.962804,4.96515227593,185.018,163.352594939,374.117926207,5.02793608877,184.821853114,414,184.823,184.935918903,112.914397746,243.30682023,99.4562,414,204.105060868,-187.679
634.118447405,192.600036785,72.1068,116.457,112.239430805,0.940277,55.1479764267,184.419,75.913834964,635.483510233,4.9394905518,184.225141811,415,184.191,184.368800079,118.394760887,221.165233551,99.5337,415,290.350825948,-187.02
675.932346767,122.699986079,72.1704,111.349,150.736000523,0.938925,70.1767980207,183.901,59.7826679355,391.110352969,4.89524242289,183.686642132,416,183.684,183.820659666,112.705378209,200.684145368,99.5321,416,295.158437829,-186.209
1040.0454865,139.401715352,72.2547,133.966,201.635553348,0.952603,78.9455962097,184.064,67.9497529964,434.469708195,5.09254910868,183.876671271,417,183.858,184.023903449,111.836158185,240.436543291,99.6471,417,288.41677403,-186.531
1078.83249492,111.873782044,72.296,122.051,140.112510819,0.950869,16.1791295846,183.524,103.966453555,366.050665738,4.98273016213,183.293180455,418,183.284,183.465260743,129.335109216,169.676845105,99.7342,418,316.020542004,-185.946
797.564657491,93.3261667022,72.3697,109.284,155.048409595,0.935135,-4.85641538719,183.775,-2.43951178075,340.525218341,4.87471768554,183.575946325,419,183.547,183.713605087,115.193718253,182.23968005,99.7972,419,291.178227142,-186.252
663.958881387,149.76161521,72.4445,113.679,111.671793671,0.944513,109.899466781,183.092,82.4863452342,546.714607777,4.83063124642,182.848633886,420,182.833,183.02284146,126.508133467,279.988665531,99.9315,420,317.279192477,-185.453
599.674759634,128.644666401,72.5457,122.697,99.9200593534,0.962276,-5.18104091298,182.807,144.537310955,382.469943153,4.98610646941,182.563952541,421,182.552,182.751773708,120.185481021,153.904096403,100.019,421,248.715675433,-185.188
640.207687124,128.145353646,72.6117,109.817,152.261370743,0.950393,-4.11370507704,183.227,-0.729338107017,391.02649708,4.82592964423,182.993309064,422,182.988,183.153572473,110.928833683,135.100011565,100.106,422,282.135857754,-185.699
