AverageEsReturn,Iteration,Epoch,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,AverageReturn,AverageQLoss,MinReturn,AverageAbsQYDiff,AverageAbsQ,QFunRegParamNorm,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageAction,StdReturn,AverageY,MinEsReturn,AverageQ,MaxEsReturn
3010.19929506,3930,3930,-512.176,386.614516016,5476.48197599,3587.11461908,237.858,-149.90809937,3.64273022031,512.233,507.516,244.796,512.246500878,0.0,0.999949,2069.06906401,510.287947945,3010.19929506,510.274,3010.19929506
3644.91886093,3931,3931,-511.517,409.010839879,5860.62305343,5418.49101688,267.206,5010.18922851,3.72674622656,511.72,507.545,244.815,511.716379788,0.0,0.999874,244.024159241,509.640879918,3644.91886093,509.647,3644.91886093
3530.28536341,3932,3932,-511.017,429.669119434,5866.18486187,5201.0379968,305.878,1546.68482367,3.92015941021,511.259,507.614,244.88,511.271773176,0.0,0.999926,1232.21432142,509.157241734,3530.28536341,509.15,3530.28536341
3564.16426524,3933,3933,-510.876,439.085322626,6076.52121938,4945.65531108,319.854,494.715964555,3.87191865951,511.011,507.691,244.863,511.028324365,0.0,0.999941,1821.01642271,508.892860503,3564.16426524,508.882,3564.16426524
3495.78490322,3934,3934,-510.338,470.92773216,6600.77893318,6100.6713252,305.223,5611.67919046,3.85857916508,510.554,507.776,244.846,510.561601775,0.0,0.999965,270.810266697,508.395215493,3495.78490322,508.392,3495.78490322
3563.50225248,3935,3935,-510.624,455.063906634,6496.60545873,5113.88021052,284.882,1316.81196337,3.71851384418,510.731,507.854,244.882,510.726147769,0.0,0.999946,1897.7656151,508.573679971,3563.50225248,508.58,3563.50225248
3416.06536755,3936,3936,-510.555,463.160439011,6473.88979612,3391.33612607,299.325,720.11520747,3.83051841981,510.609,507.895,244.914,510.636796875,0.0,0.999957,2270.28760726,508.456700714,3416.06536755,508.434,3416.06536755
3575.74307694,3937,3937,-510.981,463.955495499,6685.90159675,4068.08949895,302.887,348.694351264,3.72911131083,510.996,507.971,244.967,510.987978831,0.0,0.999981,2174.0402524,508.856001654,3575.74307694,508.862,3575.74307694
3991.14909041,3938,3938,-510.54,467.565174902,6286.3078303,4801.79682324,354.038,2075.95707387,4.00969450916,510.692,508.072,244.918,510.70511487,0.0,0.999952,1634.90763459,508.529871488,3991.14909041,508.517,3991.14909041
3133.09715479,3939,3939,-510.522,436.066444986,5756.98983642,5157.4672155,306.161,2647.41740123,3.83583812235,510.633,508.147,244.893,510.637064236,0.0,0.999929,985.711484502,508.447722635,3133.09715479,508.448,3133.09715479
3455.62984628,3940,3940,-510.501,422.241858045,5798.67050381,3538.35494514,344.732,132.633353561,3.88317266649,510.436,508.211,244.901,510.447633078,0.0,0.999925,2303.8264259,508.318549084,3455.62984628,508.307,3455.62984628
3622.69683311,3941,3941,-510.799,467.486468484,6186.7053172,4857.114582,274.6,2682.63062363,3.69918959624,510.694,508.234,244.884,510.707120374,0.0,0.999948,1481.7121897,508.651153629,3622.69683311,508.64,3622.69683311
3861.75377542,3942,3942,-511.092,484.354458717,6590.98709643,6358.6606724,277.352,5973.86377652,3.66037074768,510.936,508.27,244.996,510.933803603,0.0,0.999912,165.14992406,508.887477031,3861.75377542,508.891,3861.75377542
3706.51793652,3943,3943,-510.853,470.147320215,6218.14649959,6033.617383,355.773,5870.42326744,3.90373047812,510.769,508.359,244.974,510.783123543,0.0,0.999967,99.8288106454,508.674764071,3706.51793652,508.66,3706.51793652
538.645411034,3944,3944,-510.725,433.880968277,6257.48774889,6002.50362094,281.819,5587.24413528,3.60764458864,510.803,508.364,244.934,510.808905412,0.0,0.999908,182.378727588,508.639326601,538.645411034,508.635,538.645411034
3420.89104702,3945,3945,-510.646,461.325355839,6031.93788982,5610.77729662,302.312,4236.78734809,3.73449685437,510.864,508.436,244.835,510.864377369,0.0,0.999961,604.090714977,508.748088462,3420.89104702,508.75,3420.89104702
3536.67998775,3946,3946,-510.291,480.880612715,6350.58530881,5993.29304548,303.669,5105.69532123,3.78475893348,510.382,508.544,244.853,510.401641105,0.0,0.999968,318.491164509,508.270142172,3536.67998775,508.253,3536.67998775
3412.82564426,3947,3947,-511.118,482.98820938,6207.58127712,6036.39831823,277.758,5910.63713766,3.64959195326,511.127,508.588,244.927,511.127889213,0.0,0.99994,97.3025465718,509.056605712,3412.82564426,509.058,3412.82564426
3541.68607665,3948,3948,-510.528,399.401970941,5383.72202734,5192.69827761,270.048,5056.65887603,3.60532621841,510.608,508.669,244.999,510.613400936,0.0,0.999942,89.7036157647,508.479319801,3541.68607665,508.477,3541.68607665
3357.63528683,3949,3949,-510.778,421.039985599,6329.39693562,4913.07767392,313.08,3322.63659787,3.78973645822,510.801,508.72,245.114,510.820772818,0.0,0.99996,991.089669685,508.725481897,3357.63528683,508.705,3357.63528683
3616.22905619,3950,3950,-510.224,412.801571068,6205.4145498,5020.93454211,253.907,1957.33443601,3.52847413582,510.357,508.793,245.116,510.354262022,0.0,0.999949,1193.92177771,508.123787064,3616.22905619,508.128,3616.22905619
3391.65065058,3951,3951,-510.742,368.434856349,4970.60859517,4043.40416911,271.07,1306.51119682,3.55361479543,510.804,508.856,245.118,510.817388681,0.0,0.999936,1012.869446,508.655325328,3391.65065058,508.645,3391.65065058
3876.94343801,3952,3952,-510.639,423.892499161,6272.22383715,3718.72438067,282.151,-50.7442842108,3.61801540761,510.646,508.934,245.095,510.655756149,0.0,0.999975,2520.49069961,508.426222952,3876.94343801,508.422,3876.94343801
4065.99899395,3953,3953,-510.148,475.115545492,6303.18818003,5573.34813807,290.682,1540.66979877,3.60349993276,510.268,509.0,244.997,510.265815084,0.0,0.999945,1352.01761834,507.980046009,4065.99899395,507.983,4065.99899395
3504.56876094,3954,3954,-511.342,463.425894256,5942.81232947,5657.73268135,258.046,4860.32144392,3.54692766403,511.234,509.048,245.042,511.243061628,0.0,0.999947,329.725460088,509.09570266,3504.56876094,509.087,3504.56876094
3570.5322923,3955,3955,-510.65,416.491317462,5496.96470735,4789.14542114,277.074,1554.36858296,3.58189017518,510.756,509.085,245.174,510.764727675,0.0,0.999988,1106.97030511,508.484293807,3570.5322923,508.476,3570.5322923
3802.34832356,3956,3956,-511.282,378.640474952,5693.91971049,3252.33936307,299.667,-109.652621993,3.63477879564,511.325,509.127,245.264,511.338080638,0.0,0.999987,2534.35787741,509.182355485,3802.34832356,509.172,3802.34832356
3723.61147576,3957,3957,-511.494,445.250626751,6034.52755255,3996.17511683,313.727,950.69458727,3.68838788699,511.497,509.222,245.323,511.503968117,0.0,0.999965,2207.77813536,509.385620736,3723.61147576,509.379,3723.61147576
3527.34423947,3958,3958,-510.714,368.426354,5406.93821453,3674.8159456,281.518,394.027108627,3.63700773309,510.856,509.296,245.382,510.869446274,0.0,0.999968,1910.00644799,508.585594302,3527.34423947,508.577,3527.34423947
3986.74523993,3959,3959,-511.518,369.161916579,4963.7470903,4304.9866759,247.302,2505.45511035,3.46358620936,511.756,509.359,245.377,511.757785426,0.0,0.999869,711.364288266,509.567473489,3986.74523993,509.567,3986.74523993
3527.77282623,3960,3960,-511.112,398.05147997,6172.9114405,3931.03075343,285.811,-272.821736179,3.62369284357,511.409,509.427,245.435,511.419771917,0.0,0.999963,2587.0435224,509.17709487,3527.77282623,509.169,3527.77282623
3757.50721398,3961,3961,-511.207,438.573016439,6474.48150179,4031.10837872,238.672,43.5827972783,3.56605336602,511.417,509.483,245.437,511.429774336,0.0,0.999939,2607.60875669,509.212092979,3757.50721398,509.202,3757.50721398
3847.05526145,3962,3962,-510.853,472.477018529,6616.55519407,5832.75496948,225.87,207.153862867,3.43998762029,511.136,509.508,245.472,511.132563892,0.0,0.999953,1879.50905606,508.850673612,3847.05526145,508.853,3847.05526145
3516.58260347,3963,3963,-510.874,422.762890182,5812.13620944,5055.35609615,354.784,321.26408572,3.91236050085,511.154,509.621,245.527,511.157812664,0.0,0.999937,1585.40611276,508.955099287,3516.58260347,508.954,3516.58260347
3886.81212557,3964,3964,-510.635,467.045776224,6338.6424989,5137.80112777,285.617,2769.862246,3.60693521147,510.818,509.668,245.54,510.829920299,0.0,0.999965,1317.08390385,508.544659085,3886.81212557,508.534,3886.81212557
3760.61958921,3965,3965,-511.349,463.652946893,6424.46324224,6106.82082392,296.919,5899.70921787,3.59868549194,511.339,509.741,245.517,511.348427665,0.0,0.999898,147.352883559,509.130286352,3760.61958921,509.122,3760.61958921
3522.88136055,3966,3966,-511.007,459.616557286,6068.32742523,4378.35742297,296.507,1627.85867693,3.63866224912,511.013,509.785,245.615,511.018469433,0.0,0.999968,1420.213401,508.742185778,3522.88136055,508.74,3522.88136055
2948.22720013,3967,3967,-510.789,340.873585325,4824.29873985,1813.73958068,291.152,331.53540108,3.59037549627,511.033,509.823,245.667,511.03788853,0.0,0.999994,1362.71031538,508.755001795,2948.22720013,508.75,2948.22720013
3807.92312177,3968,3968,-511.632,395.319799262,5489.7159171,3740.99844719,261.477,564.091417685,3.58792173429,511.751,509.893,245.58,511.754851639,0.0,0.999896,1832.71942832,509.601478029,3807.92312177,509.6,3807.92312177
3923.70452936,3969,3969,-512.557,427.243791193,5496.43690946,3543.9444222,232.808,73.8133701573,3.48633074308,512.456,509.92,245.603,512.465404835,0.0,0.999943,1977.18155385,510.4207791,3923.70452936,510.413,3923.70452936
3538.35348333,3970,3970,-511.437,399.392010151,6000.75336134,2510.75266797,307.578,37.0012623396,3.63706747881,511.563,509.963,245.631,511.564564213,0.0,0.999953,2405.77999621,509.343450182,3538.35348333,509.339,3538.35348333
3920.5470287,3971,3971,-510.952,388.849263587,5710.46641423,2542.32222769,224.911,-91.409066611,3.39700472209,511.223,509.997,245.684,511.238618891,0.0,0.999941,1939.38641339,508.930122694,3920.5470287,508.913,3920.5470287
3982.6256088,3972,3972,-511.654,338.90164515,5756.58441854,2541.60635966,238.403,143.774391164,3.4139152024,511.736,510.061,245.804,511.731046811,0.0,0.999976,2052.47589031,509.525216596,3982.6256088,509.534,3982.6256088
3780.92014119,3973,3973,-511.965,367.573007272,4819.9876823,2803.73356979,297.733,13.3936071208,3.64679352311,511.896,510.144,245.818,511.904538443,0.0,0.99996,1465.10176662,509.745271578,3780.92014119,509.738,3780.92014119
3563.29072325,3974,3974,-512.268,354.387363566,5732.33386633,2798.21031103,251.174,-207.807005155,3.58499127324,512.162,510.171,245.8,512.174130074,0.0,0.999942,2334.35194159,510.075791602,3563.29072325,510.069,3563.29072325
3597.22413947,3975,3975,-512.195,405.030757859,6595.72879282,3275.15410864,308.84,-61.5400201419,3.71005659598,512.113,510.237,245.873,512.115384154,0.0,0.999963,2162.25445969,510.039058026,3597.22413947,510.037,3597.22413947
3277.89044049,3976,3976,-511.88,488.711942083,6420.37763137,5891.51153085,295.633,2772.03465924,3.76270814044,511.894,510.365,245.905,511.905286092,0.0,0.999989,1052.88588044,509.757647237,3277.89044049,509.748,3277.89044049
3807.30542732,3977,3977,-511.694,433.763208445,6482.24205617,4609.0925691,278.746,2011.67631091,3.65798369086,511.78,510.413,245.976,511.790705182,0.0,0.999905,1489.00749845,509.567952396,3807.30542732,509.558,3807.30542732
3434.15159518,3978,3978,-512.059,460.416761182,6015.28888393,4095.49052059,319.492,1303.40632415,3.91656192682,512.05,510.508,245.968,512.056026475,0.0,0.999954,1835.27306205,509.930735449,3434.15159518,509.927,3434.15159518
2618.0685679,3979,3979,-511.906,454.031044609,5793.76884096,4116.14951844,325.629,1174.66524164,3.97181962784,512.011,510.642,245.912,512.019425922,0.0,0.999933,1470.18190043,509.89875163,2618.0685679,509.891,2618.0685679
3750.82998015,3980,3980,-511.489,442.91649189,5800.36293618,3948.5786836,257.816,1730.29963948,3.76841668172,511.525,510.677,245.972,511.529761847,0.0,0.999954,1518.26872358,509.331008912,3750.82998015,509.327,3750.82998015
3598.21426174,3981,3981,-512.494,363.399143144,5394.32044148,4137.29143064,321.575,1049.88507464,4.00820642189,512.491,510.776,246.052,512.504456231,0.0,0.99993,1255.54431532,510.470488176,3598.21426174,510.458,3598.21426174
4020.7180643,3982,3982,-512.095,457.236678361,6359.33241344,5131.68608156,286.508,1164.71070958,3.93894939896,512.168,510.804,246.04,512.165454448,0.0,0.999962,1571.11523104,510.148437038,4020.7180643,510.151,4020.7180643
3547.38119301,3983,3983,-511.796,452.18853885,5987.63480247,5775.46476276,245.355,5509.30894211,3.74526517575,511.876,510.789,246.051,511.891035174,0.0,0.999936,141.498919463,509.808201467,3547.38119301,509.797,3547.38119301
3722.01104901,3984,3984,-512.008,425.970106684,5740.01217688,5502.12787048,305.701,5160.27308432,3.96679377704,512.076,510.827,246.052,512.064156302,0.0,0.999934,170.43725178,510.005491967,3722.01104901,510.017,3722.01104901
3528.19186083,3985,3985,-511.55,434.901006475,5809.60386665,5482.30523227,309.172,5014.31077923,3.99153275418,511.715,510.942,246.114,511.730800756,0.0,0.999913,213.11504582,509.679422062,3528.19186083,509.665,3528.19186083
2904.08354506,3986,3986,-511.508,432.581618038,5791.13932057,4983.79124209,240.162,874.804717024,3.75593206731,511.715,510.969,246.101,511.719812467,0.0,0.999924,1387.44793062,509.647725144,2904.08354506,509.647,2904.08354506
3300.9922007,3987,3987,-511.519,432.039074106,6172.53422324,5508.85757241,253.307,2946.71306402,3.7568912427,511.62,511.005,246.13,511.618022051,0.0,0.999892,928.536772759,509.555550645,3300.9922007,509.559,3300.9922007
3164.81219679,3988,3988,-511.015,462.466662396,6359.11778495,5361.65023903,273.958,1354.71312679,3.80702603965,511.171,511.066,246.119,511.197843285,0.0,0.999899,1365.88484677,509.025941672,3164.81219679,509.003,3164.81219679
609.69745068,3989,3989,-510.767,456.926124818,6058.46888227,4102.18069268,329.067,117.997037884,3.96530383115,510.97,511.195,246.167,510.966866289,0.0,0.999959,2174.02400367,508.769874251,609.69745068,508.776,609.69745068
3383.31371896,3990,3990,-510.297,469.274905591,6523.99409308,5426.2778227,288.789,592.029330598,3.85473484415,510.564,511.242,246.247,510.57381757,0.0,0.999962,1831.3668789,508.282387222,3383.31371896,508.276,3383.31371896
3099.90478167,3991,3991,-509.981,488.841117719,6555.8819231,5700.92421743,316.841,405.388864096,3.88553498047,510.301,511.285,246.336,510.313057092,0.0,0.999966,1780.83728697,507.970510447,3099.90478167,507.962,3099.90478167
3473.47565016,3992,3992,-510.422,477.563642694,6390.42822624,6138.55491606,290.205,5830.99579055,3.84724533269,510.693,511.37,246.287,510.698451246,0.0,0.999948,172.069887484,508.472897604,3473.47565016,508.469,3473.47565016
3552.32796682,3993,3993,-510.655,469.861499958,6311.51552297,6104.5674656,286.364,5794.97532243,3.77225100543,510.7,511.48,246.274,510.708607708,0.0,0.99992,170.025721949,508.455744076,3552.32796682,508.45,3552.32796682
3916.93625426,3994,3994,-510.961,470.137472801,6302.35149899,6108.34644369,319.164,5893.87546358,3.80923909494,511.018,511.558,246.276,511.028454966,0.0,0.999948,123.919557379,508.800556765,3916.93625426,508.793,3916.93625426
3439.53764353,3995,3995,-510.51,482.322076967,6296.86309924,6138.39712927,331.715,5902.2929149,3.81927740652,510.665,511.619,246.301,510.679232552,0.0,0.999933,113.245833564,508.389410478,3439.53764353,508.379,3439.53764353
3364.34028986,3996,3996,-511.141,483.240439244,6348.90332797,6159.8158312,275.806,5960.9839389,3.61414178567,511.208,511.645,246.359,511.215703592,0.0,0.999948,92.7555647742,509.013144368,3364.34028986,509.01,3364.34028986
3658.98966104,3997,3997,-510.987,490.663741375,6658.9391409,4582.59638077,241.834,1229.16307974,3.56479931503,511.164,511.716,246.418,511.173725724,0.0,0.999959,1936.50068175,508.918157501,3658.98966104,508.911,3658.98966104
3850.16143623,3998,3998,-511.673,482.619369651,6304.32803194,5767.30976508,290.814,2560.76419795,3.68808703034,511.645,511.763,246.398,511.635893912,0.0,0.999928,1082.31216698,509.42661733,3850.16143623,509.441,3850.16143623
3657.76650506,3999,3999,-511.463,478.773338923,6391.71483872,5036.56557994,290.094,537.205730468,3.65384245263,511.471,511.835,246.454,511.477039774,0.0,0.999877,2031.77418908,509.254681951,3657.76650506,509.248,3657.76650506
3949.40918163,4000,4000,-511.787,446.856140483,6073.60322819,4857.62582883,275.081,278.106769328,3.63115047704,511.778,511.855,246.484,511.786089024,0.0,0.999911,1893.12434185,509.55252631,3949.40918163,509.546,3949.40918163
3640.83994527,4001,4001,-511.751,442.079966422,6350.51967739,5022.75933474,220.882,233.191858671,3.48120728087,511.738,511.882,246.423,511.752831517,0.0,0.999947,1708.28550562,509.488607179,3640.83994527,509.473,3640.83994527
3737.94617285,4002,4002,-512.041,454.027266987,6264.56295866,4300.11337487,321.829,610.912997961,3.86385039072,512.12,511.999,246.46,512.124670181,0.0,0.999971,2201.1667931,509.885681995,3737.94617285,509.88,3737.94617285
3823.41447232,4003,4003,-513.166,476.082037619,6436.965593,6255.08598378,293.986,6025.91073937,3.64689369205,513.012,512.057,246.443,513.008062867,0.0,0.9999,125.681162577,510.896509699,3823.41447232,510.905,3823.41447232
4029.09323377,4004,4004,-512.788,411.548074085,5748.99750033,4233.77851781,281.225,175.847277796,3.68572995732,512.753,512.136,246.572,512.775681592,0.0,0.999928,2014.13066416,510.598595814,4029.09323377,510.574,4029.09323377
3618.49476636,4005,4005,-512.572,378.641953972,5570.3200957,2421.9563797,335.807,160.458746914,3.75278720078,512.643,512.219,246.624,512.641007309,0.0,0.999941,1975.29906346,510.483187068,3618.49476636,510.483,3618.49476636
3713.57032275,4006,4006,-513.184,394.015897252,5502.72403896,3256.93055357,308.244,49.7934481831,3.77864933771,513.087,512.272,246.59,513.102384757,0.0,0.999928,2111.5567777,511.068806339,3713.57032275,511.055,3713.57032275
3696.11068577,4007,4007,-512.557,326.524681493,4818.83984549,4306.45288024,255.939,3921.17843441,3.59747549183,512.808,512.351,246.64,512.810465022,0.0,0.99991,288.760783867,510.670987277,3696.11068577,510.674,3696.11068577
