Iteration,Epoch,MinEsReturn,MaxReturn,StdReturn,MinReturn,AverageAbsQYDiff,MaxEsReturn,AverageReturn,AverageY,PolicyRegParamNorm,AverageEsReturn,AverageAbsQ,QFunRegParamNorm,AverageDiscountedReturn,StdEsReturn,AverageQ,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageAction
2987,2987,68.054943882,795.089921162,221.088299894,189.296102162,3.41707592647,487.663223782,507.112762198,194.115713644,150.876,313.971057095,194.228,314.438,190.275081371,132.908215404,194.117,85.9707,194.160934812,-195.715,0.999917
2988,2988,38.0791896345,220.464716155,3.64827979117,201.969048862,3.44032423109,451.691646588,210.883207505,193.624990666,150.849,251.923590923,193.763,314.475,126.93960143,133.434298482,193.634,91.427,193.676264982,-195.274,0.999883
2989,2989,16.7011082595,240.475346564,4.60928760128,213.217312086,3.43994358696,335.459409714,228.375967149,193.825279238,150.82,202.973994353,193.931,314.483,133.928620316,70.7617529472,193.817,91.8062,193.881531211,-195.508,0.999972
2990,2990,43.5026261249,426.618307908,41.5049432768,262.685566736,3.34507170597,267.500586389,391.938435761,194.067180485,150.867,207.521451205,194.173,314.512,185.510397851,60.8339468804,194.071,86.675,194.111971579,-195.793,0.999932
2991,2991,203.374447416,612.925606838,55.4371029613,419.17293828,3.23065704768,417.098632434,503.578774133,194.234333052,150.856,301.447920718,194.348,314.515,210.429560486,75.2051461497,194.238,77.5698,194.267361557,-196.031,0.999944
2992,2992,92.9033712028,617.710873407,52.135459036,408.318565812,3.32695654378,574.718064124,509.878110487,194.164625423,150.861,309.301434102,194.261,314.526,211.230356501,131.273471791,194.152,93.9899,194.211640472,-195.873,0.999931
2993,2993,103.585737235,645.077995018,48.8241231739,416.543340612,3.29429365394,535.223278291,479.279206355,194.369909482,150.832,369.300047386,194.484,314.56,204.381646228,127.156028567,194.373,95.1767,194.417611462,-196.209,0.999807
2994,2994,16.6885420082,957.727172477,97.7951175943,422.301548315,3.30739192967,647.431465456,675.182886883,194.291288087,150.866,292.053748593,194.428,314.604,226.406707473,183.612939125,194.302,88.4972,194.35237297,-196.112,0.999901
2995,2995,43.810004035,679.903696938,85.379001454,376.026695076,3.17378291675,881.461598887,530.387294326,194.74856533,150.841,331.854565928,194.862,314.639,209.98332257,258.525289266,194.735,83.4934,194.815117309,-196.33,0.999949
2996,2996,61.2492603412,668.803774981,132.294365424,203.258196903,3.32121921433,499.197852525,382.709711344,194.136311333,150.918,277.126684044,194.253,314.678,173.885290309,144.192259472,194.135,94.1352,194.192997661,-195.812,0.999901
2997,2997,123.849831577,485.687173645,90.2967556849,221.051460501,3.24241021301,410.503203719,314.021346286,194.855035247,150.984,271.468768674,194.965,314.669,159.576951667,90.9718269516,194.85,84.2909,194.908865455,-196.444,0.999928
2998,2998,168.741960168,505.832228409,99.3032374268,215.853563555,3.31042623675,467.097866873,328.228999522,194.652860588,151.046,288.006275104,194.778,314.73,162.414911076,88.0728912181,194.65,95.7655,194.720081348,-196.132,0.999978
2999,2999,75.2569912334,480.48599126,67.4608637913,228.389549971,3.32599937877,440.083082249,344.257861178,194.257585354,151.043,288.283039451,194.388,314.789,169.716003592,105.74581139,194.252,96.0988,194.321106475,-195.884,0.999949
3000,3000,39.5684592192,449.815020039,59.1605253903,300.541019319,3.26190347631,571.357722771,370.973078851,194.391400374,151.069,291.520133031,194.533,314.821,178.226168687,139.001753111,194.39,87.0193,194.465169167,-195.772,0.999883
3001,3001,31.8750908014,318.913307241,8.26832848937,280.432683975,3.22347762083,461.038497681,293.426142628,193.981812894,151.043,239.787142815,194.125,314.838,156.390379014,107.667698155,193.975,85.2984,194.056986575,-195.49,0.999824
3002,3002,91.8047207081,324.758094229,13.3133915337,280.074611549,3.40062886856,312.610377681,302.267181464,193.791377861,151.085,251.99471804,193.936,314.907,159.209372858,63.5053006463,193.791,97.2409,193.878237055,-195.12,0.999931
3003,3003,33.7407416087,874.249443249,137.388441826,367.300625857,3.31759926054,813.713189448,556.62517309,194.259282604,151.092,429.173624484,194.387,314.977,207.861733252,243.090279151,194.259,88.5641,194.317708426,-195.649,0.999857
3004,3004,83.2747167979,983.903933303,124.546079778,372.607244383,3.44595905638,774.383912536,455.041025209,193.461682415,151.072,342.000378212,193.607,315.061,191.925297369,251.920317844,193.457,96.1608,193.537365874,-195.011,0.999804
3005,3005,107.330450414,1014.00094652,134.251672325,398.899922297,3.39025495343,603.415558968,684.78472264,194.154257566,151.084,408.490142014,194.292,315.085,225.440880351,174.515762586,194.156,92.4947,194.228116424,-195.619,0.999983
3006,3006,11.4766686786,999.55054669,137.654006999,392.054168478,3.2886198112,463.871794613,603.697974034,193.899485853,151.064,273.051421279,194.044,315.178,215.195309497,141.807390899,193.899,79.5913,193.968574605,-195.439,0.999917
3007,3007,42.7659060503,1223.78434328,95.8219185234,629.875353884,3.32476275673,522.354020113,870.482302036,193.81564098,151.002,282.2851958,193.953,315.23,232.011069074,149.910118168,193.816,85.5202,193.897860727,-195.275,0.999933
3008,3008,12.9910904294,983.226801082,98.3815873138,625.683020071,3.49056019799,534.030863876,861.741237933,193.713690662,151.017,245.283227417,193.861,315.278,234.341828745,166.793537046,193.71,95.9625,193.804835963,-195.074,0.999929
3009,3009,174.462262491,2739.11316366,490.635038505,793.480469962,3.52149785229,637.350539659,1378.56659718,193.600498105,151.021,524.171961753,193.727,315.311,215.003829505,176.478017419,193.596,101.514,193.683526119,-195.206,0.999809
3010,3010,141.784540526,2425.36713379,369.502227305,442.051647822,3.62239108704,985.25627499,892.455176018,192.895872284,151.08,477.013990698,193.042,315.321,202.516664988,290.584091705,192.899,107.54,192.97925908,-194.681,0.999903
3011,3011,354.797180879,2257.24064779,311.239892676,449.899248354,3.44768355404,784.534067363,865.7502216,193.799571965,151.145,526.960045658,193.926,315.344,194.175078244,192.86644801,193.799,93.8487,193.872095757,-195.712,0.999839
3012,3012,124.607856814,2239.8472608,550.800021039,654.882728563,3.44219875917,693.560968218,1898.0837565,194.46546841,151.175,415.31465394,194.596,315.387,181.014003423,250.175289114,194.468,88.9765,194.540407786,-196.563,0.999716
3013,3013,819.112145641,2217.36084242,619.886917314,567.713987755,3.40235278393,1316.25303374,1668.48408528,194.825280621,151.194,1067.68258969,194.926,315.473,179.945689116,248.570444048,194.821,83.9049,194.890373688,-197.052,0.999789
3014,3014,825.34203879,2250.09724555,488.117015869,487.629927385,3.45804318188,1076.93990021,1927.90169424,195.745301942,151.176,931.351063213,195.832,315.479,178.261702719,106.459044209,195.733,101.08,195.798247812,-198.11,0.99985
3015,3015,375.774507746,2034.08616119,505.931370705,535.414043513,3.36174316818,1331.30353362,1503.01055248,196.430238343,151.236,853.539020682,196.536,315.534,164.607168825,477.764512937,196.426,87.7624,196.480257699,-198.837,0.999813
3016,3016,138.886983907,2016.2791359,561.577548206,547.653495967,3.46008763883,847.990623821,1539.81135818,196.947874837,151.279,496.261851746,197.06,315.581,170.992337783,250.917354384,196.948,91.5282,196.997517241,-199.273,0.999888
3017,3017,189.855197771,2047.78445302,477.190213872,422.807180667,3.36836596881,1049.52061847,836.121404587,197.866499506,151.288,696.623320354,197.972,315.629,175.111385734,367.435556121,197.871,91.0466,197.925609809,-200.084,0.999807
3018,3018,112.221033731,1703.85790154,485.197517432,447.040071203,3.40215456604,825.914322189,926.86549509,198.61774801,151.256,481.170291778,198.717,315.684,157.35524352,292.353053492,198.611,89.4634,198.658688613,-200.87,0.999949
3019,3019,140.876488635,1591.84409519,380.26541335,598.310540598,3.42544401695,626.455358901,1164.29305353,199.126615545,151.299,309.006867977,199.218,315.72,147.07137341,174.154564641,199.124,91.9303,199.171020177,-201.164,0.999912
3020,3020,260.699894928,1580.41581773,408.294525107,417.725732952,3.41381054914,968.213009692,844.906780085,199.743107425,151.403,556.018984174,199.849,315.752,158.331705329,279.779199285,199.743,92.4452,199.801916236,-201.936,0.999796
3021,3021,66.8101120573,1643.33294691,474.196799167,458.583022325,3.43156893779,584.947755673,1008.17438799,200.527562504,151.439,278.53036151,200.628,315.807,156.727883309,207.24883255,200.528,89.4715,200.568247362,-202.755,0.999714
3022,3022,517.151989077,1610.85759626,383.906252385,400.309809153,3.47609678723,679.646610009,825.242670258,201.076473609,151.471,591.697823997,201.162,315.828,154.51080116,67.0117143063,201.074,98.3506,201.106995596,-203.149,0.999843
3023,3023,187.194648498,1143.99140562,141.174042634,391.568979278,3.52605812872,747.400238595,548.444880035,201.109341089,151.451,529.728247397,201.212,315.852,152.498880133,245.153545902,201.11,99.3558,201.15327003,-203.194,0.999756
3024,3024,327.428260729,643.674357395,57.8479051511,385.562785506,3.44012450127,770.581537976,483.999487272,202.272248144,151.447,527.431215165,202.386,315.904,160.588378548,159.575669597,202.271,87.6133,202.331190606,-204.247,0.999778
3025,3025,3.74985834156,490.15067625,39.1081236275,361.913062273,3.60787297322,355.840456934,423.017209788,202.489511328,151.464,258.507522611,202.585,315.905,156.893506593,125.629092182,202.478,105.439,202.535720262,-204.48,0.999916
3026,3026,100.216404076,881.600661609,109.731204396,331.351374851,3.60797222644,576.847877212,448.053827842,203.161024982,151.419,367.947058043,203.257,315.957,173.889618004,181.041631267,203.155,99.9981,203.210331452,-205.221,0.999891
3027,3027,61.6579559568,704.063457098,127.940115457,329.520583889,3.53130652358,745.51171539,486.262193558,203.475054139,151.508,357.864404027,203.582,315.958,180.161418759,207.331740948,203.474,92.3261,203.537840296,-205.507,0.999937
3028,3028,65.9239487273,507.13664971,51.3467563704,300.504434128,3.74778841374,664.508539669,409.593344892,203.553586476,151.491,351.59687707,203.665,316.003,173.085635737,188.236664527,203.545,106.29,203.622639,-205.478,0.999828
3029,3029,64.3814621403,522.058326259,60.754093073,294.812906985,3.69739521591,664.309173471,377.654289833,203.817866397,151.439,265.599796558,203.933,316.038,166.702666311,195.234585274,203.819,102.899,203.871886266,-205.79,0.999852
3030,3030,47.6961704027,524.546709831,44.0811130019,275.406932126,3.6430087003,697.63389257,355.889684122,204.907410546,151.486,467.519344962,205.012,316.09,161.498754882,243.53495674,204.906,101.199,204.9624658,-206.966,0.999849
3031,3031,60.1983605061,680.658263562,74.9563470568,301.203415381,3.61283776409,603.553842028,409.991822583,205.275074692,151.469,285.045686795,205.39,316.104,175.272835665,155.784946442,205.267,99.6338,205.342917202,-207.295,0.999922
3032,3032,72.2596164823,567.088904057,92.6222297111,292.526821762,3.72781270151,476.989899484,405.007381852,205.67562124,151.39,336.335131516,205.804,316.15,175.61283048,146.509420157,205.671,111.9,205.741973,-207.871,0.999898
3033,3033,90.5052365154,987.01981794,134.514138807,314.40021469,3.66090251373,613.252715495,521.628372742,205.914142651,151.419,363.661107848,206.04,316.198,189.152442909,175.010205799,205.906,103.897,205.974838715,-208.015,0.999947
3034,3034,57.1963375232,1072.0850868,126.689144405,311.44476114,3.57336998702,635.939940321,532.779893155,206.978940155,151.382,392.884587169,207.096,316.249,190.206772948,203.882621697,206.973,98.2927,207.050031941,-208.982,0.999825
3035,3035,93.1352838855,1463.51971696,203.023404777,64.8757938587,3.62735941427,602.611226671,572.328819967,207.289667567,151.373,305.921239361,207.425,316.293,192.386683486,152.878068737,207.292,111.299,207.358825835,-209.409,0.999908
3036,3036,51.8580510869,522.260175339,70.7556662246,300.340085924,3.55623504878,822.245711198,406.08158304,208.001178461,151.377,160.229374456,208.148,316.339,178.163428703,204.754907276,207.996,104.983,208.097280866,-209.896,0.999962
3037,3037,51.9050208137,576.084487669,197.431115695,54.6539663382,3.56723475985,559.080177949,226.923722999,208.417743951,151.36,369.350112821,208.566,316.388,108.851884351,161.845088366,208.417,104.506,208.505467466,-210.368,0.999701
3038,3038,28.9228415216,627.355744926,143.800685251,54.7733579242,3.56623048878,646.794357601,455.556904734,208.223811936,151.347,348.896969292,208.347,316.434,184.827609396,227.603248445,208.225,104.032,208.285512411,-210.128,0.999805
3039,3039,57.0473274642,675.913787696,182.40128196,57.7483843399,3.73197848372,648.3934758,578.855376632,208.22138264,151.368,250.234553792,208.343,316.509,199.390011787,188.234088264,208.206,124.642,208.300529717,-209.937,0.999882
3040,3040,57.7414195484,698.44296921,291.357380971,54.5712081914,3.67133506986,732.344303678,459.835964565,208.68623732,151.341,347.931794188,208.83,316.539,162.107951482,245.362538176,208.69,114.015,208.761374705,-210.341,0.999941
3041,3041,55.2232964508,994.123890229,289.443169262,56.3721460347,3.60412558972,702.282049718,523.263406687,208.681846772,151.371,338.460219082,208.829,316.592,176.093364607,240.879898219,208.676,93.2703,208.768596598,-210.393,0.999976
3042,3042,43.9801209001,698.513220132,162.656271868,58.0540837724,3.58451214029,653.279268908,606.696905616,209.010454095,151.32,326.203196789,209.142,316.622,207.843665876,240.332512995,209.007,97.6263,209.086623817,-210.637,0.999997
3043,3043,50.670083658,663.856547569,49.1457134888,480.942234328,3.78969590969,638.369780829,575.860622813,208.668273898,151.309,354.605269816,208.794,316.659,216.775487498,241.27810445,208.661,112.661,208.736899237,-210.368,0.9999
3044,3044,47.0226550592,696.777932092,51.5354348892,387.383116924,3.76775513564,598.16246881,632.120993199,208.64527723,151.376,259.820565938,208.799,316.732,223.49643953,186.36321561,208.652,112.341,208.729322734,-210.473,0.999908
3045,3045,271.175517492,875.023858617,76.4981429863,428.357633711,3.58309821075,665.378524488,600.395721889,209.139193557,151.413,498.830066827,209.29,316.791,210.962013112,133.30391217,209.135,94.2766,209.237810856,-210.87,0.999909
3046,3046,96.8289751936,979.72615265,124.833429986,391.797637916,3.79314746457,700.181376114,618.270627501,209.498252968,151.42,318.738788057,209.644,316.866,208.477005431,183.502488497,209.501,119.418,209.579694482,-211.285,0.999902
3047,3047,314.889396342,661.064453564,69.2860516919,426.527529179,3.66302123532,673.925317285,593.430043704,208.931381749,151.396,478.445272718,209.061,316.898,211.123143191,117.750504575,208.917,102.331,209.02148424,-210.769,0.999915
3048,3048,172.845797707,880.98187006,112.334881138,426.976298726,3.57586082313,634.010622244,592.464927128,209.619383897,151.358,406.805921788,209.795,316.991,206.483216014,171.35934959,209.623,94.9951,209.724525374,-211.505,0.999871
3049,3049,58.8659378748,679.066994497,192.434277141,55.697815673,3.54327727734,679.31033186,137.032643885,209.999192793,151.309,323.300500445,210.153,317.042,73.2441473173,257.895886558,209.995,91.1237,210.0807936,-211.84,0.999932
3050,3050,64.3361341435,595.721505025,44.2326690125,411.11879502,3.7103511599,594.161869534,500.728750911,210.331416792,151.337,394.620297107,210.452,317.101,204.74741543,177.656989101,210.327,108.392,210.400264686,-212.159,0.999891
3051,3051,63.5557453474,694.38099363,33.5905743816,488.337401877,3.6509753419,639.637152585,578.89420302,210.745591493,151.345,367.570212245,210.882,317.125,217.825498536,199.446627716,210.744,102.536,210.847100941,-212.558,0.99986
3052,3052,7.5500186118,704.708023372,36.5308505648,560.530033324,3.64662975346,658.071712885,625.096733933,210.85012407,151.35,329.326548672,210.979,317.157,219.512957986,217.643493891,210.846,100.356,210.934349112,-212.782,0.999934
3053,3053,102.865457415,673.59899808,74.8210032844,73.5062441372,3.60205669441,607.22307255,582.015953922,211.335554193,151.332,365.766293546,211.46,317.192,218.921370898,182.042591251,211.341,96.4828,211.405770474,-213.159,0.999967
3054,3054,228.18952472,697.862145547,42.1459676366,499.632200762,3.77557624492,678.424626044,600.369352591,211.645139565,151.315,455.681073258,211.783,317.261,222.750636635,134.156022953,211.652,113.773,211.727232049,-213.477,0.999914
3055,3055,76.3656986773,682.037507527,21.3658961769,587.306531566,3.76916785878,560.874407842,646.555189238,211.969512722,151.325,316.133508826,212.111,317.312,228.246403086,163.058615567,211.971,106.947,212.051495883,-213.874,0.999921
