AverageReturn,AverageAbsQ,StdEsReturn,Iteration,QFunRegParamNorm,AverageAbsQYDiff,MinReturn,AverageAction,AverageDiscountedReturn,AverageQLoss,AverageAbsY,MaxReturn,AveragePolicySurr,AverageEsReturn,StdReturn,AverageQ,Epoch,PolicyRegParamNorm,AverageY,MinEsReturn,MaxEsReturn
826.301654308,275.316,161.35125656,981,148.513,6.53687347025,138.143351261,0.908136,184.947609345,228.028,275.19557088,2544.73532219,-278.214,109.480679302,606.81420413,275.088,981,106.288,275.092205357,-0.997849258038,523.973252212
1703.84586895,275.756,707.428087006,982,148.576,6.62043754252,457.058527818,0.959784,187.284360716,255.193,275.647746931,3081.72896392,-278.722,617.728146449,882.268195513,275.547,982,106.337,275.555104065,-2.75093655802,1607.62644652
1498.4456646,275.848,344.796787416,983,148.62,6.52930505166,329.41415758,0.929414,146.610866247,232.426,275.738882383,2470.39873305,-278.714,371.431176825,606.373985083,275.625,983,106.406,275.633829042,0.12753595439,956.587608745
1089.13427297,275.561,161.931939509,984,148.69,6.66308781789,146.504393477,0.956482,190.664295924,245.437,275.431352732,2590.30969863,-278.43,219.669545365,787.469237538,275.323,984,106.471,275.324952504,14.7938437168,518.159208442
952.966825037,275.566,537.727444304,985,148.727,6.576614151,66.208917588,0.934068,171.510249825,232.827,275.450542616,2276.51817574,-278.413,336.983483628,718.208258414,275.344,985,106.503,275.34308895,-6.99375064474,1606.88098565
2144.09971695,275.829,172.135176512,986,148.762,6.56763335635,882.068720198,0.963448,228.772817398,240.834,275.730469486,3402.23390791,-278.667,222.908113214,814.412996339,275.622,986,106.562,275.632597356,17.6090307558,475.099851654
1028.08105611,275.498,316.579866539,987,148.809,6.5112954604,63.4282912046,0.913632,125.206044231,231.42,275.392181967,2839.5893793,-278.424,236.559485367,821.19170236,275.274,987,106.581,275.283373668,-7.66306013666,836.339903242
1961.63974643,275.491,432.849633044,988,148.879,6.59250323452,222.687278422,0.968815,196.042698389,247.67,275.390817726,3062.65182958,-278.375,318.411437789,842.748144531,275.275,988,106.617,275.282689649,-6.76580582773,1121.4227525
1317.25914639,275.843,270.296460592,989,148.914,6.57707782716,140.737562356,0.95244,152.391827643,247.635,275.729757188,2934.55946659,-278.78,243.874616071,1033.67897294,275.634,989,106.657,275.625465809,-6.74049668273,886.722806506
1721.82882351,275.457,293.597319348,990,148.963,6.63494992138,87.7757407875,0.970788,165.346539007,254.206,275.367345111,3114.03732976,-278.453,216.316707234,887.955203221,275.258,990,106.706,275.272495673,-5.63848502908,938.107423978
1798.8615419,275.741,328.503443638,991,149.01,6.47766977947,402.294571065,0.966468,212.054058309,231.509,275.63796703,3352.99330845,-278.605,297.327201789,874.663760022,275.524,991,106.738,275.527881534,-4.16420050801,827.060421345
1918.62906289,275.496,320.329154824,992,149.068,6.63316416095,165.849933184,0.959004,206.245210298,260.492,275.375541319,3488.7674249,-278.438,203.961017976,1110.80210202,275.263,992,106.814,275.267031547,-4.62312781251,1034.86304113
1705.6491435,275.6,284.070689498,993,149.111,6.51069392753,170.89866628,0.959192,170.186438115,235.662,275.513313378,2984.01688201,-278.552,495.70078405,1002.39421518,275.4,993,106.873,275.409997675,0.181804514396,805.768150087
2379.19657496,275.57,365.685744354,994,149.213,6.62129087196,388.589087941,0.969742,199.77496509,245.127,275.465283343,3479.81733728,-278.422,470.17656184,1002.49659869,275.359,994,106.975,275.361308399,-6.17053540974,902.717684234
1657.21639512,275.511,174.626744027,995,149.287,6.57418290053,98.0065708291,0.958883,160.767175541,238.691,275.409997989,2528.53419703,-278.454,324.452489257,788.100115186,275.301,995,107.052,275.315017687,164.759855636,618.549385427
2326.99858468,275.787,620.906221363,996,149.363,6.51614213573,404.763550395,0.963597,237.632963201,236.505,275.67050445,3436.1507588,-278.659,403.67209358,909.033256262,275.592,996,107.076,275.587839505,-5.1217809451,1706.16424169
1547.59357713,275.839,355.507186012,997,149.427,6.63943236065,5.23671829456,0.957445,166.753468379,246.919,275.737361954,3236.37654917,-278.738,340.16631681,1217.65701912,275.62,997,107.117,275.631101292,103.810394643,953.164230143
2047.95026587,275.533,353.739963896,998,149.474,6.4859247328,854.177558924,0.959894,203.492465023,230.119,275.418465833,2897.02872633,-278.392,220.581786921,604.08385094,275.306,998,107.161,275.310345445,-4.94948244494,947.710606604
1603.70444596,275.585,143.744092053,999,149.541,6.54303347843,158.318831747,0.96394,159.222912907,239.777,275.491274907,3362.77925982,-278.434,229.090220904,1089.25117911,275.351,999,107.202,275.361594901,-3.21119551883,424.313395166
1552.39345074,275.541,239.321739228,1000,149.597,6.62789096314,126.283789786,0.960542,206.063791754,239.302,275.419777905,2772.70743743,-278.484,181.410759049,789.913488207,275.316,1000,107.278,275.315943662,-4.83850898941,698.414813271
2237.01555865,275.705,347.736822199,1001,149.636,6.51633742367,1362.42084532,0.949018,196.736939341,236.398,275.602932704,3215.12518972,-278.554,475.166000964,506.706639592,275.501,1001,107.341,275.499355886,-4.11826230689,1050.77967406
1856.65010253,275.778,262.053749891,1002,149.703,6.61173958759,184.364973014,0.959655,211.763280493,241.197,275.668251896,3371.36040503,-278.639,230.205529763,928.026674332,275.541,1002,107.363,275.55223403,-5.51765460835,704.061777378
1247.32798387,276.235,315.126782632,1003,149.741,6.47527910563,662.873735325,0.870168,132.784809122,232.463,276.11254296,2902.14297611,-279.118,316.42342145,630.979206457,276.004,1003,107.384,276.006339734,-4.18438364673,932.178891171
1315.65179283,276.233,215.306508589,1004,149.826,6.52530638977,293.237194631,0.944792,177.674574358,237.558,276.139236348,2180.88858327,-279.062,174.705820706,581.67247685,276.022,1004,107.448,276.031541376,7.18994116948,578.49069716
1733.36891075,276.545,738.383228136,1005,149.9,6.63220294918,311.04357833,0.948402,177.44417973,244.72,276.432766908,3370.80050732,-279.384,849.928182722,851.298649151,276.319,1005,107.485,276.324877948,-3.06980645842,1798.06930582
1202.89876472,276.519,264.542378605,1006,149.986,6.54124494218,187.117329899,0.927568,125.170944328,237.678,276.427576782,2671.10556691,-279.365,186.36984181,723.756424443,276.324,1006,107.525,276.332885877,-4.88013621266,829.27631549
1399.23920157,276.656,283.420485118,1007,150.02,6.61855542198,346.68953811,0.939821,191.100646151,249.226,276.547525546,2330.24914563,-279.407,325.097962567,688.656734367,276.453,1007,107.596,276.453884979,-6.5981369261,831.47883923
1962.4111001,276.791,522.002198378,1008,150.092,6.59338968539,287.49753317,0.962785,189.48653959,242.133,276.690732661,3605.27532471,-279.525,345.330061275,806.688914156,276.586,1008,107.599,276.59561238,-4.54978627176,1247.31699949
1756.56221732,276.953,280.808792609,1009,150.153,6.59615730058,240.418405403,0.966383,224.727337863,243.89,276.862381561,3138.9394531,-279.689,172.109990249,913.93998868,276.749,1009,107.628,276.752963069,-5.95257031423,841.710139747
1715.75472899,277.069,496.649089777,1010,150.217,6.5540730102,496.175779607,0.967432,218.978186909,235.103,276.970256165,3444.8871391,-279.711,429.841521629,810.530544561,276.863,1010,107.671,276.866784543,3.30088472093,1471.1862477
1088.72429269,277.182,282.202084383,1011,150.255,6.66747880889,76.5372625186,0.965107,157.21468875,256.756,277.087263732,2915.53454904,-279.812,226.144699322,887.291989581,276.969,1011,107.735,276.977224227,2.99877680971,768.988436892
1341.99518701,277.156,329.939484993,1012,150.3,6.52874974233,150.485582956,0.951281,141.791878941,236.768,277.067191723,2997.27229183,-279.796,406.50831266,900.91102479,276.96,1012,107.803,276.957007295,21.1919197141,1092.18039011
1124.6796656,277.593,177.76242102,1013,150.348,6.46396771782,142.975928582,0.956947,185.436235606,230.79,277.519618102,1919.88218829,-280.148,124.868241522,586.266395102,277.385,1013,107.805,277.403058724,-7.16429319824,578.890225095
1520.20488969,277.398,324.292391101,1014,150.419,6.57086412897,260.73029403,0.956945,224.290285924,247.529,277.296432312,3629.7706185,-279.908,186.922850004,961.506205427,277.177,1014,107.874,277.176805798,-3.95343500414,1076.25505519
1894.38400403,277.915,429.748752738,1015,150.418,6.62495346107,115.041710085,0.954419,218.704275955,256.107,277.803310919,3623.00010697,-280.495,320.379472353,903.379341689,277.696,1015,107.923,277.698210853,-8.06060239788,1328.51662992
1482.66948132,278.017,300.557927513,1016,150.492,6.5279764045,238.806626297,0.939185,190.74589363,238.812,277.927495384,3574.96730202,-280.562,263.029396175,1067.81562258,277.808,1016,107.966,277.818640738,-5.14774484622,926.532638616
1724.82136286,277.641,409.030786472,1017,150.586,6.61438196901,657.545796217,0.945009,219.125543402,244.446,277.545392059,3261.26854879,-280.202,430.046026379,880.942238069,277.448,1017,107.975,277.445864335,169.821913341,1240.18356457
1984.88426227,277.596,92.8928993065,1018,150.637,6.50298280384,586.492760751,0.958186,217.296079816,234.667,277.509309649,3120.18376886,-280.142,59.3237126936,767.062861206,277.386,1018,108.029,277.393482541,-3.49106188316,329.759770331
1437.44318795,278.05,477.352372885,1019,150.68,6.59496753127,193.29152995,0.952121,200.712391869,256.464,277.956743396,3000.30237902,-280.631,404.50785933,857.731292637,277.83,1019,108.073,277.847558736,0.579340636966,1353.91186954
1327.47343042,277.843,324.644535013,1020,150.744,6.67163468006,488.942950465,0.958183,220.237176918,251.019,277.747699322,2690.33371529,-280.401,291.384178848,742.216006442,277.633,1020,108.146,277.639388206,-5.69741698932,940.484845857
1712.11997844,277.841,172.397033387,1021,150.803,6.56238829732,475.263006212,0.963837,237.919791389,238.317,277.745860754,3542.1234522,-280.44,236.080077329,889.242331988,277.637,1021,108.212,277.639685554,-5.4750161694,424.287116989
1476.98021898,277.71,659.223964614,1022,150.861,6.56268180677,252.767763768,0.966661,204.593982572,236.166,277.616900944,3408.88894579,-280.299,634.13176001,913.258199409,277.491,1022,108.297,277.505612075,7.57796092109,1879.39958146
1910.8131222,277.885,401.759051787,1023,150.922,6.55504376049,767.694728597,0.966543,204.528015194,246.799,277.780366273,3421.74766579,-280.427,292.972254163,659.810116726,277.681,1023,108.35,277.673510364,-4.65867668035,1151.63139268
1730.72970759,277.745,441.049597235,1024,150.998,6.54168415128,124.836108467,0.95946,205.603730526,242.419,277.662422155,3384.45975526,-280.369,405.708334392,979.825164595,277.544,1024,108.383,277.560999112,-2.98294003068,1303.16292937
1575.81446185,277.918,737.565201898,1025,151.075,6.55826805792,162.262827147,0.941299,158.093828651,240.109,277.832690794,3226.28064237,-280.6,1018.31018764,919.736287041,277.724,1025,108.453,277.73125641,268.660518873,2021.2454193
1593.68388747,278.117,275.271259526,1026,151.117,6.64432835539,202.249763485,0.933736,152.36133948,251.879,278.039311001,3163.47680321,-280.756,274.388798092,808.6788056,277.933,1026,108.488,277.936590826,1.9957204813,775.937420158
2169.97350923,278.315,342.493420957,1027,151.199,6.66191946269,68.1596963633,0.963746,159.819462019,253.824,278.232384181,3047.54708603,-280.928,405.660549808,866.255628444,278.118,1027,108.548,278.12772361,3.39114452142,839.710826674
1524.40143427,278.447,529.515462072,1028,151.25,6.61192454717,11.978652074,0.951086,152.042779408,251.216,278.352181173,2884.40027333,-281.05,379.861467643,739.625437366,278.236,1028,108.598,278.248619435,-4.72637841952,1415.03563821
2028.33093584,278.492,710.938699693,1029,151.312,6.72262572906,501.77938646,0.953859,213.979407131,256.069,278.405768154,3442.66292724,-281.075,538.471075838,869.465575024,278.291,1029,108.668,278.296868426,-6.4085459341,1741.70238247
1099.60316144,278.475,166.412023101,1030,151.387,6.56928434458,55.0429654962,0.945356,168.077761764,244.677,278.375219111,2809.01005033,-281.117,151.718664009,797.329759734,278.273,1030,108.723,278.271432125,-4.42328707428,399.490230557
1739.48979951,278.793,545.542793497,1031,151.463,6.49641759754,502.77705215,0.953587,178.965310947,244.781,278.68303868,2891.48335583,-281.375,513.051252514,793.852543993,278.579,1031,108.752,278.586127591,36.5037989206,1276.77935665
1831.67236757,278.354,511.38198668,1032,151.523,6.69122636144,72.5332255135,0.950039,236.967853297,253.778,278.244806832,3663.40050377,-281.001,516.463491065,1043.28658659,278.135,1032,108.802,278.143180511,4.71386908485,1223.9670773
1685.60220701,278.819,487.13740431,1033,151.569,6.5667949122,362.299452388,0.962228,194.432470065,247.406,278.715131225,3326.27491891,-281.46,369.91149358,908.494449773,278.6,1033,108.848,278.607146541,-8.79024259643,1443.78921785
2226.06858911,278.972,148.56761237,1034,151.619,6.64325999991,740.306348801,0.95916,222.260933268,255.304,278.882717671,3623.05796587,-281.566,127.257865999,730.240918722,278.778,1034,108.923,278.781897489,-5.67066171444,463.898598929
1219.69062753,279.078,293.760517349,1035,151.668,6.51016564023,76.8144811209,0.91161,130.468774036,243.801,278.990020335,2850.59899704,-281.642,312.85580546,694.077025787,278.881,1035,108.978,278.894787099,-3.84846182903,794.035084991
1714.28353991,279.025,707.117136542,1036,151.77,6.57576057389,568.16863261,0.946548,174.186230361,250.63,278.912231945,3333.80599385,-281.602,1433.78975209,850.954289007,278.823,1036,109.033,278.81996817,726.672615552,2140.90688864
1707.57540531,279.036,307.319927545,1037,151.813,6.52933955118,348.602511323,0.9512,193.297093946,239.066,278.960326933,3006.13895569,-281.65,271.432839853,773.882815218,278.84,1037,109.057,278.8570437,-4.43366789336,1033.9647626
1510.89901818,278.785,344.317871437,1038,151.862,6.61712569126,269.820290366,0.964553,188.635938598,246.837,278.696946708,2865.61094579,-281.344,259.36161045,771.42713748,278.593,1038,109.094,278.597289114,29.9435797957,941.542019236
1199.03543185,279.125,261.242027387,1039,151.942,6.54243998422,252.933810307,0.958708,205.758395539,244.869,279.026119081,3332.51528179,-281.733,297.819856876,797.301183567,278.934,1039,109.183,278.936291642,-1.12720024831,730.057388321
1190.61992612,279.266,517.6022819,1040,151.996,6.50543292325,141.724924572,0.933154,206.48052704,244.617,279.170695115,2748.34021173,-281.829,584.516065705,668.497049502,279.075,1040,109.249,279.078901258,-3.45999924081,1209.43243726
1566.35151087,279.061,203.983427558,1041,152.053,6.5757411587,288.130622453,0.935993,203.268706683,257.621,278.978358539,3351.94112155,-281.567,193.751443779,942.346016398,278.87,1041,109.309,278.884171307,-5.16465006752,513.991065865
1194.9041156,278.759,418.544800229,1042,152.124,6.49637628904,261.456989037,0.962816,234.057912728,250.151,278.659607169,3210.01705303,-281.317,544.132138484,754.492983424,278.556,1042,109.345,278.55429999,-3.00507864344,1335.37392172
2050.69905601,279.124,629.735383526,1043,152.197,6.49116674836,642.760134374,0.967017,241.820858483,239.768,279.022670745,3552.84968875,-281.63,458.417958143,938.077476238,278.932,1043,109.412,278.933726864,4.8035432433,1542.1327031
1926.35784138,278.77,208.296521887,1044,152.254,6.61222142048,312.879495445,0.950115,231.737879997,265.498,278.677165136,3272.33824268,-281.296,242.100915349,964.067959361,278.577,1044,109.458,278.586082097,-3.4452149592,533.880151186
1753.20712854,279.037,184.863780268,1045,152.322,6.41925956443,190.422496774,0.966708,217.548931002,237.945,278.949200336,2836.29764743,-281.612,108.199819967,907.727710011,278.852,1045,109.488,278.859012068,-7.3906290429,561.716565561
1437.18321251,278.985,340.01923637,1046,152.369,6.51138056891,227.510848825,0.968072,174.714830082,246.225,278.896720697,2981.28133767,-281.468,563.940952135,837.021469009,278.807,1046,109.531,278.81427869,168.420580796,1086.69631183
1775.96453593,279.011,518.985082097,1047,152.431,6.49810379364,137.585406773,0.976007,192.687281978,257.975,278.930414274,3197.80204504,-281.565,646.886300229,987.443515006,278.835,1047,109.578,278.842579479,260.588647317,1538.43650587
1772.56228611,279.141,231.301069188,1048,152.471,6.45241870336,546.908402004,0.962043,231.758727049,232.923,279.040189148,3472.514533,-281.655,254.710778193,1013.05941201,278.948,1048,109.605,278.950248334,-5.20437655373,551.7449856
1462.1167008,279.089,787.595818887,1049,152.507,6.56505995268,176.7880356,0.90703,219.471219271,251.884,278.984476034,3207.83739039,-281.628,933.619487507,788.31083556,278.898,1049,109.64,278.90175524,349.043902053,2046.98236789
