QFunRegParamNorm,AverageQ,AverageEsReturn,AverageReturn,AveragePolicySurr,PolicyRegParamNorm,Iteration,AverageAbsQ,StdEsReturn,StdReturn,MinReturn,Epoch,MaxEsReturn,AverageAction,MinEsReturn,MaxReturn,AverageAbsY,AverageDiscountedReturn,AverageAbsQYDiff,AverageY,AverageQLoss
544.483,262.161,34.724137931,1000.0,-275.766,195.985,3089,263.246,26.6185008927,0.0,1000.0,3089,109.0,0.752827,4.0,1000.0,262.468085886,99.9956828753,6.35162320448,262.157787561,271.557
544.499,261.744,30.4242424242,1000.0,-275.405,196.002,3090,262.633,24.8206052023,0.0,1000.0,3090,102.0,0.734575,4.0,1000.0,262.058666354,99.9956828753,5.93509070842,261.737283826,232.327
544.501,261.15,30.9310344828,1000.0,-274.129,195.989,3091,262.114,24.031489449,0.0,1000.0,3091,82.0,0.514076,3.0,1000.0,261.464991211,99.9956828753,5.79758130778,261.139608081,229.54
544.521,259.982,39.2222222222,423.375,-273.345,195.979,3092,260.887,32.119376099,192.311122165,144.0,3092,148.0,0.648886,3.0,894.0,260.185613689,94.9911352655,6.13769198872,259.992611463,257.708
544.498,259.237,35.3793103448,99.5346534653,-272.56,195.961,3093,260.019,37.3773062193,5.03957478254,87.0,3093,182.0,0.618387,3.0,117.0,259.349703571,63.1783337649,6.03929961556,259.232671399,238.248
544.495,259.104,24.119047619,187.87037037,-272.435,195.921,3094,259.924,15.6649477998,110.06816849,100.0,3094,66.0,0.724244,4.0,706.0,259.177502669,79.3016509782,6.22797847512,259.094018323,248.657
544.509,258.629,30.75,1000.0,-272.061,195.899,3095,259.435,27.576031259,0.0,1000.0,3095,124.0,0.732488,5.0,1000.0,258.743069056,99.9956828753,5.76064328851,258.6181834,210.098
544.471,258.309,29.2,128.794871795,-271.843,195.881,3096,259.159,23.8169207558,35.0495469719,84.0,3096,118.0,0.64941,3.0,270.0,258.452878404,71.1256777007,6.10133851779,258.318301664,232.786
544.465,257.241,21.7173913043,553.631578947,-270.616,195.866,3097,258.101,16.4153468007,470.545395822,41.0,3097,76.0,0.749294,2.0,1000.0,257.397587337,73.3787126007,5.96575640024,257.238257581,239.693
544.406,257.273,27.6111111111,1000.0,-270.427,195.878,3098,258.235,33.8594134111,0.0,1000.0,3098,197.0,0.741093,3.0,1000.0,257.501884446,99.9956828753,6.11999646619,257.268495156,235.79
544.408,257.404,26.8918918919,286.542857143,-270.658,195.891,3099,258.285,20.4063898098,197.178866277,64.0,3099,93.0,0.698676,6.0,1000.0,257.645775168,84.9483374206,6.05300442217,257.411710089,243.544
544.433,256.584,24.85,61.1951219512,-270.281,195.88,3100,257.499,28.3245035261,28.3961260774,46.0,3100,176.0,0.70588,3.0,327.0,256.860177244,44.581968561,6.07800853241,256.571138375,236.545
544.445,256.777,27.9166666667,915.636363636,-270.448,195.84,3101,257.878,20.5985099245,266.781242603,72.0,3101,84.0,0.735453,3.0,1000.0,257.095299792,95.5870628841,6.29313499049,256.780209366,254.187
544.418,257.232,31.0967741935,170.423728814,-270.638,195.823,3102,258.205,25.1900579962,304.405684004,50.0,3102,115.0,0.663837,3.0,1000.0,257.522329436,51.1079311347,5.63745805692,257.220180493,205.2
544.376,256.693,27.2631578947,1000.0,-269.983,195.838,3103,257.815,19.8728646129,0.0,1000.0,3103,86.0,0.528553,3.0,1000.0,256.999688179,99.9956828753,6.4715828008,256.679876833,248.483
544.352,256.674,22.25,914.727272727,-269.91,195.83,3104,257.73,17.2996649994,269.656040476,62.0,3104,87.0,0.661716,3.0,1000.0,257.02069985,95.1209096574,6.30280648895,256.68492492,250.773
544.347,255.837,34.2666666667,1000.0,-268.679,195.864,3105,256.92,34.1808263342,0.0,1000.0,3105,171.0,0.385388,6.0,1000.0,256.210406183,99.9956828753,6.01540242491,255.82305665,244.879
544.345,254.789,30.03125,95.380952381,-263.161,195.877,3106,256.028,31.0971103712,5.24519000043,86.0,3106,156.0,0.520837,5.0,124.0,255.304237642,61.6056137114,7.51344789321,254.786626998,385.718
544.358,251.058,24.6428571429,451.304347826,-260.208,195.885,3107,252.599,18.9143702343,289.016237664,139.0,3107,106.0,0.444375,3.0,1000.0,251.89668768,93.2307148493,9.50264754221,251.056099065,507.49
544.375,247.18,24.2,133.289473684,-255.908,195.846,3108,249.235,16.1836337082,24.4264824953,107.0,3108,72.0,0.58396,3.0,257.0,248.520823208,73.1306595313,11.9841872109,247.197867907,694.081
544.37,244.916,32.6451612903,98.7647058824,-256.513,195.831,3109,247.378,26.7708898078,39.2621097768,49.0,3109,126.0,0.663116,3.0,252.0,246.562860835,60.3537316108,13.6529266736,244.901309818,787.238
544.36,244.772,28.6571428571,219.29787234,-258.092,195.848,3110,247.116,21.9049151133,353.812302379,47.0,3110,88.0,0.538263,6.0,1000.0,246.527712147,53.7982511118,13.5795554606,244.7699383,760.55
544.341,246.029,29.9393939394,1000.0,-261.063,195.859,3111,248.136,19.1563572705,0.0,1000.0,3111,73.0,0.115101,6.0,1000.0,247.549482102,99.9956828753,12.4923465389,246.018960209,636.383
544.357,247.774,31.3333333333,1000.0,-263.299,195.862,3112,249.544,23.6061967554,0.0,1000.0,3112,103.0,0.409211,4.0,1000.0,249.072601117,99.9956828753,11.7640026244,247.788915486,562.601
544.336,248.764,23.5365853659,195.692307692,-263.964,195.926,3113,250.496,16.4006209891,94.1117458666,60.0,3113,61.0,0.498129,3.0,530.0,249.893025909,80.7916998246,11.1927760643,248.748562241,527.346
544.355,249.952,44.2608695652,296.088235294,-258.794,195.953,3114,251.876,34.1228183138,390.51816013,66.0,3114,161.0,0.516434,9.0,1000.0,251.236223958,65.5024394272,11.9947923073,249.956907221,671.187
544.39,247.792,30.7272727273,159.09375,-261.374,195.933,3115,250.025,26.3625914108,84.5668594128,109.0,3115,105.0,0.447201,3.0,560.0,249.680696734,75.6706997652,15.0465092045,247.789110755,1020.17
544.392,248.831,40.6666666667,1000.0,-264.5,195.908,3116,251.132,23.8967687262,0.0,1000.0,3116,84.0,0.359804,5.0,1000.0,251.05297398,99.9956828753,15.2049718077,248.825972261,1003.45
544.408,250.219,25.2,1000.0,-266.759,195.936,3117,252.433,19.4720312243,0.0,1000.0,3117,96.0,0.210901,5.0,1000.0,252.289101143,99.9956828753,14.8382159283,250.229401701,957.88
544.409,252.81,29.4242424242,1000.0,-270.927,195.962,3118,254.909,25.8996084012,0.0,1000.0,3118,109.0,0.254693,4.0,1000.0,254.493260052,99.9956828753,14.9145352212,252.816714046,941.905
544.42,255.92,27.9142857143,1000.0,-270.834,195.932,3119,258.014,17.2715644565,0.0,1000.0,3119,79.0,0.0851028,5.0,1000.0,257.44409086,99.9956828753,14.1803466629,255.925837573,827.095
544.431,255.99,29.1111111111,273.675675676,-265.44,195.939,3120,258.502,25.51337098,162.652183052,126.0,3120,100.0,0.182347,3.0,1000.0,258.25166011,88.4320550977,16.1148266125,255.980288601,1069.59
544.486,252.467,23.7674418605,1000.0,-268.357,195.948,3121,255.405,17.1624755754,0.0,1000.0,3121,86.0,0.266285,5.0,1000.0,255.07895051,99.9956828753,20.1085980569,252.509375907,1504.1
544.55,254.808,22.2045454545,116.418604651,-273.832,195.982,3122,257.537,15.6344310381,12.4857734077,100.0,3122,73.0,0.463807,4.0,156.0,256.893126362,68.731987734,20.0891297298,254.783748364,1392.94
544.542,261.526,26.358974359,94.4245283019,-286.89,196.009,3123,264.042,20.8406496029,5.93986867463,82.0,3123,91.0,0.350996,4.0,117.0,263.173464409,61.2183500563,19.358997539,261.539089375,1237.08
544.561,274.055,28.4117647059,1000.0,-299.126,196.033,3124,276.185,28.1749968913,0.0,1000.0,3124,124.0,0.377127,3.0,1000.0,275.320858558,99.9956828753,15.4495397667,274.012187825,806.667
544.586,280.84,32.2580645161,1000.0,-302.469,196.023,3125,283.038,24.0066761439,0.0,1000.0,3125,109.0,0.0149458,5.0,1000.0,282.163285014,99.9956828753,13.3817396441,280.82603538,662.836
544.643,285.217,28.5714285714,1000.0,-305.728,196.061,3126,287.182,27.8334697948,0.0,1000.0,3126,139.0,0.0407268,3.0,1000.0,286.501119381,99.9956828753,12.312159989,285.205325134,596.798
544.664,287.577,33.9333333333,1000.0,-307.347,196.05,3127,289.666,29.8952987757,0.0,1000.0,3127,161.0,0.200555,3.0,1000.0,288.887603755,99.9956828753,11.9244987865,287.562735935,590.503
544.722,289.61,35.5714285714,1000.0,-308.83,196.037,3128,291.578,33.4294871669,0.0,1000.0,3128,168.0,0.273207,4.0,1000.0,290.89505241,99.9956828753,11.6643364336,289.599497565,581.232
544.728,292.23,27.9444444444,1000.0,-313.155,196.029,3129,294.338,20.9959578708,0.0,1000.0,3129,91.0,0.492081,5.0,1000.0,293.524817574,99.9956828753,11.4144352944,292.225519924,578.992
544.75,296.667,23.5581395349,1000.0,-316.778,196.051,3130,298.577,19.8474441276,0.0,1000.0,3130,77.0,0.660164,4.0,1000.0,297.715776002,99.9956828753,10.3868766262,296.640817851,479.649
544.781,299.052,30.303030303,1000.0,-318.057,196.052,3131,300.864,23.1823925459,0.0,1000.0,3131,87.0,0.670431,4.0,1000.0,300.069628732,99.9956828753,9.59267341982,299.057891197,404.762
544.786,300.454,31.7333333333,1000.0,-319.129,196.023,3132,302.295,26.5404513066,0.0,1000.0,3132,94.0,0.608317,4.0,1000.0,301.417631161,99.9956828753,9.46548326127,300.456394183,444.252
544.801,302.609,35.5357142857,1000.0,-320.655,196.003,3133,304.329,29.4890804765,0.0,1000.0,3133,107.0,0.543525,3.0,1000.0,303.48754217,99.9956828753,8.90497887228,302.613526162,379.107
544.799,304.448,33.1290322581,1000.0,-322.118,196.005,3134,306.031,22.6569677889,0.0,1000.0,3134,96.0,0.645847,7.0,1000.0,305.27915031,99.9956828753,8.00860250141,304.447212818,332.239
544.778,304.143,30.9696969697,1000.0,-322.534,195.991,3135,305.734,24.154157492,0.0,1000.0,3135,103.0,0.581337,5.0,1000.0,304.904674621,99.9956828753,7.97769188598,304.136918233,332.314
544.725,305.854,35.4285714286,1000.0,-323.698,195.98,3136,307.35,33.0383203605,0.0,1000.0,3136,137.0,0.602537,3.0,1000.0,306.578449133,99.9956828753,7.97179914389,305.864361201,362.851
544.682,306.595,24.5853658537,86.9739130435,-324.602,195.978,3137,308.046,23.3530439962,6.15941960784,74.0,3137,110.0,0.694417,3.0,95.0,307.282267107,58.1960617871,7.62414645548,306.583148686,341.333
544.682,307.246,37.1481481481,1000.0,-325.012,195.984,3138,308.823,30.8925302055,0.0,1000.0,3138,124.0,0.592891,4.0,1000.0,308.054847875,99.9956828753,7.33821114143,307.253921177,322.882
544.684,309.098,28.6571428571,1000.0,-327.011,195.99,3139,310.605,24.1754809166,0.0,1000.0,3139,92.0,0.536968,3.0,1000.0,309.80909506,99.9956828753,7.34107123845,309.093329843,329.475
544.701,309.918,29.59375,1000.0,-327.856,195.983,3140,311.424,23.8718707046,0.0,1000.0,3140,83.0,0.418103,2.0,1000.0,310.586501738,99.9956828753,7.1309912911,309.916547944,325.202
544.684,311.011,33.7666666667,281.166666667,-329.308,195.986,3141,312.4,23.2804400493,216.643396186,87.0,3141,95.0,0.390121,7.0,951.0,311.634928734,84.4801129653,6.90144333037,311.01736053,316.873
544.67,311.576,29.4285714286,1000.0,-329.824,196.01,3142,313.02,27.5341717189,0.0,1000.0,3142,122.0,0.392978,3.0,1000.0,312.223642949,99.9956828753,7.12998706203,311.584083129,317.44
544.649,312.633,34.1034482759,1000.0,-330.817,196.006,3143,314.034,25.7766866435,0.0,1000.0,3143,113.0,0.0816304,3.0,1000.0,313.254701787,99.9956828753,7.01654303398,312.633043973,328.3
544.658,314.251,29.303030303,915.272727273,-331.39,196.024,3144,315.625,25.8450919653,267.931161752,68.0,3144,119.0,0.287362,3.0,1000.0,314.878192336,95.4062036249,6.62729733291,314.256590213,304.421
544.649,314.038,27.6216216216,105.294736842,-330.982,196.03,3145,315.479,23.7922896338,12.0593913473,78.0,3145,116.0,0.623621,4.0,149.0,314.690062032,65.0456539883,6.66327127288,314.037622915,308.027
544.696,314.654,33.2580645161,350.379310345,-331.383,196.038,3146,315.895,23.520708435,435.827268362,46.0,3146,91.0,0.134443,4.0,1000.0,315.203923526,61.4013553715,6.24669694156,314.658979544,299.712
544.726,313.58,34.7857142857,1000.0,-330.381,196.043,3147,314.951,29.281097197,0.0,1000.0,3147,121.0,0.46173,3.0,1000.0,314.164860874,99.9956828753,6.22551935373,313.579087193,267.252
544.735,313.62,28.4722222222,1000.0,-330.322,196.049,3148,314.892,25.1765831579,0.0,1000.0,3148,134.0,0.430193,3.0,1000.0,314.127915363,99.9956828753,6.17175726308,313.618196626,294.927
544.788,313.489,33.0689655172,1000.0,-329.974,196.046,3149,314.608,21.3281925039,0.0,1000.0,3149,76.0,0.351346,3.0,1000.0,313.884891373,99.9956828753,6.17243982659,313.484438915,275.54
544.776,312.84,36.9285714286,115.448275862,-329.304,196.064,3150,314.09,28.8245041729,12.5476183761,85.0,3150,110.0,0.577466,3.0,149.0,313.23584463,68.4162320852,6.26065817819,312.84222287,293.597
544.792,312.711,43.3913043478,1000.0,-329.478,196.103,3151,313.829,36.3924730995,0.0,1000.0,3151,150.0,0.395099,6.0,1000.0,313.080091434,99.9956828753,6.11282331919,312.722638549,298.214
544.767,312.716,38.4,1000.0,-329.16,196.142,3152,313.899,39.7149845776,0.0,1000.0,3152,158.0,0.600851,4.0,1000.0,313.095993476,99.9956828753,6.13460994236,312.705839865,305.87
544.784,312.303,27.5,1000.0,-328.549,196.134,3153,313.462,24.4322371167,0.0,1000.0,3153,102.0,0.562839,4.0,1000.0,312.772187368,99.9956828753,5.76806970665,312.298315514,266.043
544.818,312.401,33.6896551724,910.166666667,-328.041,196.13,3154,313.586,27.2309451864,196.891608647,364.0,3154,126.0,0.408471,3.0,1000.0,312.854318364,99.7625127656,5.85827444368,312.412146145,272.538
544.854,311.538,43.7826086957,1000.0,-327.39,196.139,3155,312.685,36.8722312408,0.0,1000.0,3155,171.0,0.570842,5.0,1000.0,311.893691944,99.9956828753,5.86471465275,311.521738111,273.137
544.889,311.413,30.28125,165.327868852,-327.289,196.144,3156,312.516,28.4420841085,25.7648389913,132.0,3156,120.0,0.568696,6.0,232.0,311.71648741,80.4138682785,6.2107785019,311.429431717,297.899
544.922,310.603,43.0416666667,1000.0,-326.494,196.19,3157,311.513,38.0410733798,0.0,1000.0,3157,157.0,0.573801,6.0,1000.0,310.874712228,99.9956828753,5.37406391668,310.607586668,253.077
544.926,310.635,27.3243243243,1000.0,-326.374,196.225,3158,311.611,22.1372305381,0.0,1000.0,3158,110.0,0.359694,6.0,1000.0,310.901611326,99.9956828753,5.81010039506,310.638943963,271.242
544.964,309.574,27.9444444444,123.219512195,-325.241,196.236,3159,310.557,22.1847600899,9.05137692024,102.0,3159,92.0,0.469525,3.0,153.0,309.893949854,70.8971802484,5.73083701751,309.572659871,254.559
545.006,308.346,29.1764705882,1000.0,-324.382,196.263,3160,309.502,25.9926127381,0.0,1000.0,3160,132.0,0.376561,3.0,1000.0,308.732183545,99.9956828753,6.2842571951,308.337935601,300.306
544.962,308.479,27.4722222222,1000.0,-324.075,196.287,3161,309.609,25.7924257951,0.0,1000.0,3161,104.0,0.674959,4.0,1000.0,308.926714454,99.9956828753,5.99112728429,308.474687456,287.924
544.992,307.752,24.3095238095,914.818181818,-323.652,196.326,3162,309.004,18.9152094197,269.368560689,63.0,3162,86.0,0.537022,3.0,1000.0,308.228185152,95.1696613143,6.10713714378,307.759415496,293.882
545.048,307.785,28.7272727273,103.958762887,-324.195,196.371,3163,308.844,28.3477033726,92.2670840243,74.0,3163,135.0,0.705226,3.0,1000.0,308.215169222,61.4828674415,5.54308357893,307.779148111,254.979
545.07,307.339,30.7352941176,61.3292682927,-323.75,196.37,3164,308.533,30.9566193848,11.7229760623,39.0,3164,145.0,0.734225,3.0,84.0,307.826468534,45.6307572044,6.18093747816,307.341314432,297.945
545.063,307.05,28.6,1000.0,-323.183,196.372,3165,308.258,24.3500660017,0.0,1000.0,3165,103.0,0.628281,3.0,1000.0,307.542007139,99.9956828753,6.02541498412,307.04792763,292.672
545.147,306.413,25.7179487179,1000.0,-322.668,196.374,3166,307.619,22.0744064798,0.0,1000.0,3166,86.0,0.64696,4.0,1000.0,306.877906779,99.9956828753,6.18910894833,306.402781563,288.973
545.154,306.455,33.3,1000.0,-322.419,196.399,3167,307.557,27.7586623117,0.0,1000.0,3167,112.0,0.633808,5.0,1000.0,306.922886192,99.9956828753,5.80661131356,306.478627176,272.187
545.163,306.379,33.5172413793,1000.0,-321.65,196.388,3168,307.451,29.2935448811,0.0,1000.0,3168,151.0,0.388186,5.0,1000.0,306.757486178,99.9956828753,6.17202493918,306.353868385,298.499
545.179,305.533,24.2380952381,1000.0,-321.493,196.405,3169,306.587,19.3474614107,0.0,1000.0,3169,83.0,0.404171,4.0,1000.0,305.849442271,99.9956828753,5.89723849205,305.544552526,251.957
545.167,306.028,32.2580645161,1000.0,-321.854,196.43,3170,306.987,29.0149769357,0.0,1000.0,3170,137.0,0.528609,3.0,1000.0,306.25853292,99.9956828753,5.6950864131,306.022474855,261.023
545.191,306.298,21.8888888889,1000.0,-321.949,196.451,3171,307.138,15.6847019909,0.0,1000.0,3171,78.0,0.633894,3.0,1000.0,306.504492593,99.9956828753,5.604571694,306.306971553,234.387
545.216,305.683,27.34375,1000.0,-321.424,196.475,3172,306.695,21.7206833672,0.0,1000.0,3172,105.0,0.496867,3.0,1000.0,305.842957945,99.9956828753,6.04319996089,305.674797711,303.668
545.213,305.458,26.6341463415,782.357142857,-321.252,196.451,3173,306.38,40.1343816462,288.218321799,113.0,3173,208.0,0.483165,3.0,1000.0,305.651796315,96.9660903946,5.57053375028,305.459653053,233.994
545.237,305.491,26.8717948718,1000.0,-321.713,196.454,3174,306.311,19.1420861162,0.0,1000.0,3174,75.0,0.561133,4.0,1000.0,305.668830224,99.9956828753,5.94438290183,305.491777424,275.451
545.202,305.52,21.4255319149,1000.0,-321.897,196.467,3175,306.432,13.5297067648,0.0,1000.0,3175,61.0,0.611534,3.0,1000.0,305.72876877,99.9956828753,5.72033889172,305.524464339,247.172
545.19,305.842,19.3653846154,807.0,-321.409,196.482,3176,306.727,13.3949313694,354.262397318,59.0,3176,50.0,0.546155,3.0,1000.0,306.06132015,93.9471452298,6.08940779283,305.841500828,268.499
545.193,305.754,23.2790697674,1000.0,-321.748,196.523,3177,306.608,28.4681180968,0.0,1000.0,3177,104.0,0.506033,3.0,1000.0,305.985003364,99.9956828753,5.71964048592,305.74931396,260.788
545.183,305.564,22.6428571429,1000.0,-321.159,196.545,3178,306.539,22.0538533817,0.0,1000.0,3178,87.0,0.0625221,2.0,1000.0,305.843662593,99.9956828753,6.21359350935,305.573387608,294.892
545.169,304.898,24.5365853659,1000.0,-320.97,196.563,3179,305.962,27.5017494441,0.0,1000.0,3179,156.0,0.528762,4.0,1000.0,305.278302767,99.9956828753,6.03045216912,304.886262432,274.343
545.209,305.851,18.9272727273,204.86,-321.98,196.565,3180,306.986,14.6831437623,78.4808282321,104.0,3180,77.0,0.500401,3.0,487.0,306.241795186,83.9112235095,6.41423629475,305.851521545,305.63
545.215,305.85,17.7272727273,1000.0,-322.215,196.574,3181,306.991,14.7111022335,0.0,1000.0,3181,67.0,0.533085,3.0,1000.0,306.311394609,99.9956828753,6.32569550764,305.842963732,275.498
545.176,306.447,16.2741935484,1000.0,-321.948,196.622,3182,307.498,14.4302207021,0.0,1000.0,3182,71.0,0.611201,3.0,1000.0,306.750535247,99.9956828753,6.38645615344,306.442760371,308.065
545.205,305.4,19.8163265306,688.4,-321.529,196.656,3183,306.382,12.8613857593,440.676570741,59.0,3183,49.0,0.62242,3.0,1000.0,305.636764457,82.6697721398,5.69607144165,305.407897777,254.962
545.241,305.899,19.1666666667,1000.0,-321.732,196.684,3184,306.816,14.8545416425,0.0,1000.0,3184,71.0,0.505313,3.0,1000.0,306.102593993,99.9956828753,5.78087991218,305.89453678,247.872
545.238,305.872,20.2448979592,119.285714286,-322.088,196.702,3185,306.826,14.4582870979,57.0099346874,53.0,3185,71.0,0.552001,3.0,275.0,306.05376551,65.186110149,6.29533130438,305.872143159,311.693
545.224,306.107,23.6279069767,493.136363636,-322.406,196.712,3186,307.034,27.4920904108,462.7358657,62.0,3186,163.0,0.548954,4.0,1000.0,306.253802845,73.1322986103,5.56794019113,306.101692354,242.849
545.227,305.962,22.6818181818,83.3140495868,-322.306,196.696,3187,306.784,19.4886595547,12.5928177469,55.0,3187,101.0,0.67955,4.0,112.0,306.099471887,56.3588098941,6.00384680511,305.963122329,280.062
545.225,306.073,25.2051282051,89.9553571429,-322.619,196.69,3188,306.992,20.9935026422,6.94415014966,69.0,3188,95.0,0.490184,4.0,120.0,306.214917533,59.4114056643,5.91696759522,306.064100385,280.297
545.263,306.943,27.3783783784,1000.0,-322.831,196.708,3189,307.963,29.2679617767,0.0,1000.0,3189,121.0,0.414317,3.0,1000.0,307.146576379,99.9956828753,5.81346220405,306.948288911,273.194
545.264,306.972,25.8461538462,1000.0,-323.186,196.689,3190,307.858,26.0684881601,0.0,1000.0,3190,143.0,0.508572,3.0,1000.0,307.14603023,99.9956828753,5.84608307963,306.965809113,285.412
545.271,307.81,25.3076923077,1000.0,-322.898,196.692,3191,308.676,21.3447331475,0.0,1000.0,3191,87.0,0.584192,3.0,1000.0,307.957642457,99.9956828753,5.42842993635,307.815039187,251.743
