AverageReturn,AverageEsReturn,QFunRegParamNorm,AverageQLoss,AverageAbsQYDiff,MinReturn,MinEsReturn,Epoch,AveragePolicySurr,MaxEsReturn,AverageAction,AverageAbsQ,Iteration,StdEsReturn,AverageDiscountedReturn,AverageQ,PolicyRegParamNorm,AverageY,StdReturn,AverageAbsY,MaxReturn
1176.7302206,494.148647912,88.6193,2.83114,0.664650814874,654.650234963,72.6758099888,432,-31.9451,961.623594685,0.882415,31.5009,432,364.283086452,224.448381566,31.4648,70.2549,31.4643203396,376.896157013,31.4823907255,2371.48468301
1673.05609917,454.793314888,88.7217,2.73625,0.659092170722,83.1062274603,7.08099835304,433,-32.0297,1324.78875443,0.858527,31.5908,433,463.019350362,208.749571611,31.5584,70.2571,31.5596298634,775.065486762,31.5738133823,2677.13776807
1017.56290178,633.635886179,88.7953,2.77933,0.659537096305,705.232222366,27.3663192342,434,-31.9969,1524.04870416,0.887016,31.5625,434,552.389134059,242.017413811,31.5252,70.3637,31.5271964833,251.252091708,31.5446473159,1729.15719731
1212.09690558,388.115529332,88.8978,2.6127,0.642471217784,695.850307984,205.891407906,435,-32.1023,803.382174082,0.912638,31.6652,435,243.059314079,238.694777996,31.6315,70.4423,31.6336581277,422.908487153,31.6539860388,2646.51897321
1028.33696454,673.574333823,88.9468,2.79234,0.645267052593,806.952489804,79.9941980586,436,-32.034,1342.95094724,0.887078,31.5866,436,502.684598692,230.48805828,31.5499,70.5206,31.5498087699,151.995136686,31.5705344465,1587.25684507
2129.87004848,470.310885708,89.0624,2.33861,0.62466336072,825.930418883,49.1197087296,437,-32.0043,906.7953995,0.930183,31.5532,437,290.579433583,230.453624561,31.5253,70.6225,31.5277798705,698.611188477,31.5417633263,2784.49170279
1391.09167144,461.566769374,89.1487,2.79932,0.646371211947,909.195587217,127.96015901,438,-32.1143,1052.1279082,0.899787,31.6906,438,313.461386379,223.978565823,31.6626,70.6847,31.6641745067,506.979586072,31.6779093542,2841.43355163
552.482298456,429.53705092,89.2873,2.90374,0.669737548869,218.853042447,167.909846629,439,-32.0164,719.93110644,0.914569,31.548,439,243.688224383,190.682316859,31.5107,70.7288,31.5145931598,290.98428505,31.5312964385,1452.25694579
2170.65522654,461.249373333,89.3672,2.56392,0.630346131296,725.98869824,120.383894253,440,-32.0113,1096.6924547,0.9409,31.549,440,333.548938394,235.942976216,31.5184,70.7784,31.5190539709,877.450781139,31.5347132804,3129.71284542
227.952818057,436.204060507,89.5101,3.1717,0.672254667932,184.806252327,16.6547042091,441,-32.0488,1002.57500186,0.95591,31.5921,441,343.817190047,129.637091873,31.5644,70.8324,31.5642546405,58.6288215106,31.581687745,455.412583786
2297.42734821,436.527468849,89.5709,2.46235,0.631661584294,1057.39387986,8.02733303769,442,-32.0806,727.248643309,0.930127,31.6388,442,307.238712912,240.733564908,31.6066,70.9253,31.6080559533,657.867931912,31.6240288507,2878.46852702
1945.45808402,300.148499549,89.6539,2.36613,0.628339117899,890.083547649,124.702317204,443,-32.01,714.830973655,0.934677,31.5515,443,175.73800616,234.618441324,31.5133,70.965,31.515130541,884.393206267,31.535735396,2981.41546498
1796.15786458,331.532350823,89.6954,2.43212,0.63192271041,943.718499374,30.8758450731,444,-32.1394,761.439531914,0.946505,31.6641,444,215.836278251,221.444773564,31.636,71.0204,31.6373464853,598.050276599,31.6536241343,2524.37700086
2056.89497191,468.196963724,89.7674,2.85284,0.657344269035,1040.92334165,250.55095722,445,-32.0916,682.36331861,0.948563,31.6126,445,147.795966094,233.005113215,31.5879,71.0991,31.5890287013,646.993124302,31.5990183173,2747.34158233
2233.91523616,331.525697135,89.8571,2.48876,0.631480287823,849.41389615,14.252958835,446,-32.33,650.430977618,0.905613,31.8499,446,209.515041053,237.925796086,31.8249,71.1055,31.8260699781,799.705237466,31.8355172138,3100.46828757
1592.75995109,621.300630291,89.9223,2.7709,0.658096684127,841.278780689,17.4961673829,447,-32.1409,1060.87560478,0.935289,31.6641,447,441.104569891,218.023637297,31.634,71.1836,31.6362527963,528.644284704,31.6493235196,2440.76003896
938.416802161,358.58461982,90.0418,2.93881,0.642188537085,605.929269153,150.714459273,448,-32.0801,995.204218331,0.884215,31.6274,448,268.3297265,248.498310149,31.5938,71.2101,31.5956432048,236.487207469,31.6148152397,1595.27000819
714.627932396,524.698264813,90.0924,2.68642,0.637312574171,55.5872294757,185.851381813,449,-32.2972,1100.81668614,0.92214,31.8448,449,388.902320008,158.166021282,31.8123,71.323,31.8132847803,639.226067045,31.8300230495,2645.1041799
566.505987428,372.931349399,90.206,3.01,0.652166389866,258.180695008,53.0800491176,450,-32.2676,984.215299827,0.913458,31.779,450,298.126138766,186.795401509,31.7528,71.3626,31.7528942576,288.434823384,31.7651426793,1499.02671124
758.6220283,265.084716129,90.3157,2.91205,0.645484448801,68.4272616487,80.7499403072,451,-32.3721,720.954874669,0.901766,31.9002,451,226.128531989,161.870840442,31.8753,71.4079,31.8782148196,710.387727665,31.8888746511,3058.43598538
920.063049078,416.13107851,90.3989,2.68699,0.621715929262,282.036846378,56.7732500067,452,-32.2664,869.552288455,0.939652,31.8124,452,311.68019697,199.426167668,31.7802,71.4941,31.7829276266,481.745395952,31.8003196933,1638.23159254
1622.34338018,505.903519909,90.4419,2.89861,0.630618569942,75.0275614228,39.4829856386,453,-32.3548,1079.84970729,0.923473,31.8906,453,391.393693701,209.237578125,31.86,71.4844,31.860193475,1036.41779034,31.8787698396,3097.21958015
1590.02371411,420.690833989,90.5268,2.74387,0.63695016789,208.05282135,67.6980227791,454,-32.3973,1031.38086738,0.950595,31.941,454,318.793182094,199.681116947,31.9135,71.5458,31.9137869316,906.470971962,31.9281004793,2617.66360567
1983.53221613,257.962940852,90.5859,2.66206,0.626610695475,680.60593268,118.055555363,455,-32.4029,377.990030939,0.952497,31.9642,455,92.6638934477,218.663240519,31.932,71.6174,31.933959497,711.457411857,31.9504653615,2694.64444869
1601.85909178,784.000841074,90.6432,2.45931,0.609269512572,666.199444322,527.727655487,456,-32.363,1025.29585405,0.941725,31.9213,456,180.084198677,204.830980545,31.8857,71.7288,31.885384328,532.951615316,31.9017978698,2381.57379742
2236.78562179,424.794349027,90.7195,2.89164,0.640791999462,890.03822092,13.7150883579,457,-32.3253,759.518289821,0.954195,31.878,457,241.561126926,226.823858072,31.8416,71.7276,31.8442876924,747.261072023,31.862350647,2893.7161594
1728.17986455,351.810545399,90.8542,2.69528,0.628798335029,679.377372839,112.1892615,458,-32.2625,674.996820543,0.95711,31.8212,458,183.892210945,226.604705591,31.7902,71.8221,31.7909393562,795.965525765,31.8089619277,2529.18284196
1547.48921211,468.166908907,90.9302,2.0397,0.58228411638,825.738895994,237.432145135,459,-32.4397,703.463646468,0.947952,32.0166,459,156.496415617,222.713073371,31.9841,71.8458,31.9849893858,631.925279978,32.0024373934,2551.0254776
1760.8237658,274.282061445,91.0143,2.53539,0.615569265941,687.772969543,18.7343093176,460,-32.3501,967.052621359,0.938331,31.9127,460,302.828327915,210.708747477,31.8814,71.9196,31.8828806624,693.571539903,31.901239318,2462.70556807
2093.28679418,289.397482444,91.0973,2.67145,0.633148237327,885.574861855,62.7609554012,461,-32.4944,826.808233403,0.935389,32.0349,461,245.672154952,227.374593914,32.0012,72.0095,32.0030815675,717.424392396,32.0216378462,2639.60435343
1415.89636598,471.288316984,91.202,2.59439,0.624875542041,859.251653828,237.287361555,462,-32.4646,948.557979934,0.936817,31.9892,462,266.051861431,198.920353801,31.9509,72.0893,31.9517503518,405.546734576,31.9749594312,2315.56010441
2062.72363306,307.115351193,91.2765,2.3036,0.599643010159,991.306291034,126.575925146,463,-32.3898,491.743777261,0.956034,31.9504,463,131.003642724,224.050407777,31.9159,72.0857,31.9147581256,534.496163144,31.9326674288,2521.54495689
2043.80200561,356.183164796,91.371,3.02819,0.641952903673,689.573933431,90.769578525,464,-32.4593,955.188566735,0.945301,32.0624,464,257.056537443,233.529491804,32.0279,72.1313,32.0316149174,848.455430245,32.0480189896,2849.60048926
1380.39164478,560.610367457,91.5149,3.33998,0.667707146402,676.011695547,90.583315646,465,-32.4792,843.821943454,0.901444,32.0188,465,267.310448774,240.872857647,31.9878,72.1441,31.9888961612,478.916063017,32.0073352588,2836.25884185
1033.10475422,287.204215034,91.6012,2.21308,0.606179020825,606.578934077,79.4038776163,466,-32.44,765.599035687,0.904801,32.0038,466,252.432484138,232.657488538,31.9659,72.1936,31.9671352445,167.184816587,31.9902281517,1362.60369598
1262.70787105,287.815003065,91.6434,2.86248,0.633153227037,716.693492255,40.69038263,467,-32.4507,734.748789025,0.887072,31.9581,467,244.452020894,230.844717403,31.9158,72.2394,31.9179657161,451.821071826,31.9454990038,2303.45398289
1738.72389427,422.381096784,91.6841,3.04189,0.635677248626,933.713973582,19.5029316622,468,-32.4881,1325.52723557,0.922677,32.0444,468,526.858051144,228.707175023,32.0145,72.3143,32.0159062333,557.249034998,32.0325104373,2719.47379195
1273.0723843,549.876958638,91.8059,2.53098,0.617467175226,303.434899693,11.1280930756,469,-32.5327,1473.61821872,0.910326,32.0896,469,590.323511509,229.605042255,32.0527,72.3896,32.0542536397,495.069498349,32.0765838889,2483.68044977
706.02676453,519.083610872,91.8922,2.85975,0.628683046119,570.131801289,204.85630073,470,-32.5724,853.301629434,0.889168,32.1326,470,241.455335403,224.695318313,32.097,72.3947,32.0980451532,74.3788617842,32.1220744787,1051.3135829
965.816598076,325.712549756,91.9464,2.50062,0.594849204936,565.890866007,46.4916040732,471,-32.5854,633.233741493,0.902607,32.1653,471,189.790221441,220.606335389,32.1318,72.4406,32.1320611678,354.329731423,32.1508616208,2536.99754151
1292.96957666,426.084806399,92.0175,2.51524,0.625071224022,772.008533221,205.452279102,472,-32.4623,957.169680041,0.885651,32.0067,472,266.792059626,243.252573316,31.9628,72.527,31.9662355302,388.620142436,31.9934854509,2411.54438434
1434.1371446,381.765810761,92.1177,2.45672,0.605353203724,288.695043277,186.902841148,473,-32.6055,698.397292232,0.922372,32.1992,473,176.574454565,221.447300884,32.1673,72.5468,32.1656769212,709.538286045,32.1895977383,2668.11168306
314.336444778,297.536943633,92.1798,2.51889,0.610785842834,148.738607845,51.2495028367,474,-32.5292,950.683583149,0.951922,32.1088,474,289.732034596,142.134164911,32.0729,72.5976,32.0751370359,227.811162853,32.1026881182,964.050483242
927.28579184,706.569473271,92.25,2.47453,0.607639991439,541.290919233,359.064092774,475,-32.5543,996.171922899,0.931509,32.1381,475,263.301042983,203.942857041,32.1014,72.6612,32.1023154147,347.071168633,32.122385072,1963.61883575
609.701848623,458.906890871,92.3656,2.71131,0.619683058842,62.7569636177,8.90290098727,476,-32.5758,786.360954275,0.946328,32.1446,476,220.530537444,195.140697822,32.1078,72.7322,32.1118118514,221.991409553,32.1368332754,901.861318198
469.38713526,310.190115682,92.4333,2.71512,0.627944572692,60.7329759033,7.17407704806,477,-32.5715,750.204465122,0.91193,32.1458,477,241.510114779,176.913480409,32.1073,72.829,32.1079510689,202.341614929,32.1290079386,1029.8083726
876.772287986,130.216956256,92.516,3.30804,0.659727044165,373.907888296,28.140008256,478,-32.5417,567.903643539,0.909482,32.1071,478,147.701780123,213.067926162,32.0742,72.8943,32.0750034839,368.224452509,32.095559476,1767.23916154
1108.5932161,323.69878381,92.5744,2.42712,0.597608782007,57.73413209,121.896751226,479,-32.6611,712.43925999,0.913595,32.2373,479,194.21870325,215.259023006,32.2009,72.9483,32.2023193685,485.46141322,32.2269810318,2588.58779375
761.138577477,658.02175397,92.6594,2.67503,0.621939807589,556.651446161,157.638929021,480,-32.5734,1080.20357105,0.899764,32.115,480,380.673024964,215.686137549,32.0849,73.0202,32.0874453944,182.118642115,32.1009288068,1380.29337127
965.810319486,420.791961844,92.7673,2.77064,0.632568784405,90.2759321833,138.224167831,481,-32.6432,844.21609766,0.919974,32.1903,481,253.420981356,204.322779846,32.1559,73.0903,32.158396629,508.988317759,32.1795350062,2399.19793879
1603.47121603,396.791624855,92.8006,2.47235,0.605574207498,758.907488625,16.108918434,482,-32.6984,912.560132709,0.932456,32.3016,482,383.815283252,219.016147463,32.268,73.144,32.2699799155,531.175154744,32.2915344065,2528.29902978
767.827121634,240.628792651,92.8689,2.64485,0.622196205887,475.607243772,40.7037089574,483,-32.7048,853.692665741,0.886414,32.298,483,266.98216482,220.375682666,32.2566,73.1802,32.2554623095,129.809396365,32.2847801542,1022.1081225
775.716437072,452.395503123,92.9672,2.47693,0.602071578837,480.864721839,129.10206285,484,-32.6667,719.524171283,0.909153,32.2762,484,219.612542569,208.7879358,32.2366,73.2463,32.2392914466,276.83597846,32.268038458,1563.59208717
806.922557766,426.116594303,93.0591,2.94784,0.644758519117,522.180846627,51.0075932404,485,-32.6076,892.217964436,0.91595,32.1927,485,324.658388463,215.262618664,32.1511,73.3157,32.152402742,211.511520153,32.1800519409,1476.2475847
1056.05137275,594.690535385,93.1472,2.67279,0.622509447311,284.120599195,50.4587611461,486,-32.5164,1211.06748361,0.944998,32.112,486,452.582150122,209.456728746,32.0741,73.3945,32.0741715992,634.877560527,32.0958772363,2449.16932815
1063.13434462,344.044377275,93.218,2.42255,0.608155576024,635.609616119,17.1066099378,487,-32.5327,706.003868296,0.852822,32.126,487,272.639325245,225.798866579,32.0939,73.4457,32.0950759286,346.745027011,32.1128585404,2109.25839432
1300.23052046,427.739677871,93.2817,2.99417,0.639408342317,635.753624874,78.9835562763,488,-32.5316,1045.71444749,0.893467,32.1076,488,343.856676299,229.366921949,32.072,73.5241,32.0735271511,584.242739175,32.0948845667,2779.40388555
1004.29409451,578.953838991,93.3431,2.49358,0.609330752809,649.346733845,140.037079557,489,-32.5572,1022.3923264,0.935538,32.1362,489,314.895004135,227.50170065,32.0965,73.6393,32.0981624232,262.550070531,32.1196894343,1598.48230871
816.051933401,513.448356849,93.405,2.87906,0.643735782021,531.547342025,158.284055771,490,-32.5545,898.209980887,0.896003,32.0975,490,238.060853588,219.688432767,32.0603,73.6877,32.0627113676,131.210824736,32.0841609177,1037.83578625
785.314886459,541.433607142,93.4493,3.01671,0.644394822651,566.824138888,78.5030597704,491,-32.5255,1149.88671364,0.94247,32.1044,491,433.845296041,214.298727093,32.0725,73.733,32.0738360747,175.150504455,32.092622398,1279.81034539
1013.59441961,347.684912366,93.4819,2.76244,0.616089526595,825.133036483,11.2227544368,492,-32.5882,927.141575513,0.893839,32.186,492,293.548152894,226.643437638,32.1472,73.81,32.1476893156,222.059814478,32.1694286626,1935.94935375
1194.31020541,443.296868895,93.6049,2.53988,0.607907031722,414.383282874,291.545783695,493,-32.524,621.907619606,0.929111,32.096,493,112.5809229,214.716192825,32.0639,73.8568,32.0665201264,525.999629803,32.0837827757,2686.76188729
1027.34188758,904.739179488,93.7129,2.5725,0.604922252618,668.621134607,367.344573304,494,-32.6579,1313.00682999,0.929556,32.235,494,341.262960463,219.186361653,32.2093,73.9595,32.2098554121,270.257993059,32.2268494325,1677.16807844
962.854640101,277.233459007,93.7932,2.74048,0.614174171626,555.262760868,11.1632153923,495,-32.5551,1075.84067398,0.92868,32.1396,495,401.347103902,216.483539361,32.1089,74.01,32.1099387933,337.221984398,32.1273285316,1917.50571332
1571.10070933,410.679765102,93.8861,3.0432,0.630651910009,668.838083839,14.1696569305,496,-32.6187,1326.91317844,0.964831,32.1904,496,416.357489866,229.627627484,32.1582,74.0314,32.1581986061,679.349662172,32.1799323863,2855.20135099
1316.43112017,389.169220987,94.0438,2.79948,0.616595163056,759.072894086,69.3418064791,497,-32.5386,991.179742496,0.920961,32.1239,497,364.322043215,240.141913132,32.0831,74.0841,32.0854460291,315.777517178,32.1108685647,2164.01380651
809.080499226,604.705152406,94.095,2.53013,0.611988283041,567.5340982,53.9597440609,498,-32.6089,895.388196688,0.946095,32.18,498,324.798381925,212.203409296,32.146,74.1836,32.1479224406,171.060083311,32.1675974031,1323.81391093
377.080447651,838.161679652,94.1272,2.51718,0.601398972226,239.622537812,600.76696548,499,-32.5955,1052.96690894,0.963226,32.192,499,164.568146192,165.722639965,32.1538,74.2299,32.1541554628,154.674896558,32.1786788919,837.259469778
2164.58051118,373.938381843,94.2251,2.7952,0.628880899247,812.138653915,12.3404776721,500,-32.5197,1033.05900579,0.95981,32.1163,500,354.4309957,202.672143401,32.0792,74.2869,32.0814692989,429.606473218,32.1028661335,2362.23190033
1713.15705627,216.199124459,94.3387,3.01395,0.641669914234,856.482271923,61.982227412,501,-32.5503,706.455490068,0.93002,32.1443,501,181.52443884,233.937821444,32.0987,74.3273,32.0988231108,735.733821125,32.1251211964,2917.24532522
1097.86449394,202.867613617,94.444,3.08186,0.619890622486,647.588213307,12.3938921955,502,-32.5535,815.156805233,0.909444,32.1691,502,226.687126455,212.51769445,32.1346,74.4091,32.1371048529,385.498361213,32.1569608518,2214.24285927
1076.34131406,182.979999757,94.527,2.43567,0.576957804801,595.401328976,21.1582403211,503,-32.4963,564.492615233,0.909912,32.133,503,151.273952208,204.471677727,32.0957,74.4714,32.0952238485,494.928623442,32.1203473942,2433.60724034
1543.42485297,334.988908259,94.5911,2.84134,0.628261212064,725.820596898,19.1208574237,504,-32.4337,797.497490225,0.912722,32.0629,504,247.202221365,210.74647983,32.0159,74.5084,32.0159193945,590.411653674,32.0496383425,2566.51335211
865.566060567,392.716238643,94.703,2.56174,0.602040367316,544.501859271,69.7416779963,505,-32.4734,723.09679318,0.915136,32.1023,505,218.428027446,210.57759338,32.0539,74.5484,32.0529754684,380.643040494,32.088733008,2431.63361103
762.538656461,216.119819211,94.7736,2.89791,0.629864255013,532.727579605,12.2073989811,506,-32.2648,929.831942135,0.928831,31.8704,506,250.046182376,206.745632506,31.8164,74.5619,31.819917242,280.337459801,31.85872874,2126.39362423
