AverageAbsQYDiff,AverageY,MinReturn,AverageQ,Iteration,AverageAction,StdReturn,Epoch,AverageAbsQ,MaxEsReturn,AverageEsReturn,MinEsReturn,AverageReturn,AverageQLoss,QFunRegParamNorm,MaxReturn,AverageAbsY,PolicyRegParamNorm,AveragePolicySurr,StdEsReturn,AverageDiscountedReturn
0.362645958656,8.54285022701,-0.600280048539,8.54193,101,0.842249,141.089401583,101,8.56178,397.10520965,221.948905199,31.4002924904,267.947588698,0.415552,37.4502,901.025282221,8.55826307129,35.6354,-9.11002,117.510929616,104.89500169
0.353452947169,8.59839520709,21.4460021654,8.59571,102,0.83899,202.112204513,102,8.61612,276.32510036,131.822212919,1.30373906046,288.668650134,0.387529,37.6842,858.811776431,8.61455181409,35.8675,-9.16878,96.0475183776,79.6221458798
0.35925338836,8.71059086107,9.85197367312,8.70828,103,0.862681,168.460006372,103,8.72807,221.171585349,78.1617346358,5.32638256259,296.778810238,0.406919,37.9212,850.872191565,8.72669998671,36.1009,-9.282,69.6198452692,85.6740920126
0.37311924594,8.81569431673,52.3329348731,8.81278,104,0.854682,209.552021999,104,8.83222,365.870057385,117.967519174,4.86732923832,254.16510347,0.455514,38.1448,995.955607655,8.83190733693,36.3223,-9.39653,110.054314355,92.4707838202
0.36707157266,8.96560481028,14.7623551367,8.9633,105,0.870659,344.320443048,105,8.98359,373.905797957,90.0111856651,-16.8693474453,480.971486635,0.446256,38.379,1010.81138892,8.9819517677,36.5346,-9.55991,106.452161655,63.3623055494
0.363281435692,9.04371922132,13.6215397515,9.04138,106,0.908086,324.581518563,106,9.06333,357.242326894,106.786678323,2.33142569561,177.163782311,0.424248,38.5931,1068.53257204,9.06229104214,36.724,-9.63324,117.017873181,33.6458090306
0.368897728921,9.13068251429,-25.7838297851,9.12806,107,0.865926,335.509149404,107,9.15174,378.267509914,59.5024112303,-0.921041048744,310.655916282,0.439755,38.7957,944.303025735,9.1510254101,36.991,-9.72087,95.3426248703,57.9270349924
0.376222346071,9.28573210719,112.344205868,9.28298,108,0.842894,111.023474816,108,9.30595,242.476941719,115.320537369,22.2626200997,308.745149828,0.459145,38.9764,958.59784874,9.30559584949,37.2711,-9.91097,69.9615555589,135.825465158
0.37480031635,9.37385180013,-61.7271255728,9.37144,109,0.875104,221.169393764,109,9.39332,390.408353963,150.492603129,-0.0824660822281,159.502749398,0.458554,39.1718,800.895125353,9.39223441104,37.4608,-9.99215,130.657650052,56.6303238689
0.369160582194,9.55917639627,109.823250912,9.55668,110,0.864482,285.02766833,110,9.57814,425.679198711,103.667952307,1.37129622265,333.358183351,0.44362,39.4016,955.285634722,9.57688260702,37.6683,-10.1563,116.19843917,99.2879294269
0.381917162486,9.63402229374,-137.718993717,9.63112,111,0.880958,197.220356427,111,9.65301,221.040482188,154.710497635,70.9710524651,-17.5382734272,0.490351,39.6264,966.994900604,9.65255760535,37.8463,-10.2312,59.0155333,-3.76104281359
0.382353112267,9.77559890088,-84.4847737312,9.77375,112,0.836178,170.052223781,112,9.79572,239.038901691,73.7463960648,-113.75046095,39.4877767124,0.506394,39.8292,842.791624187,9.79311910564,38.0493,-10.3593,106.913891781,0.577900871398
