MaxEsReturn,AverageQ,AverageDiscountedReturn,StdReturn,AverageAction,AverageY,QFunRegParamNorm,MinEsReturn,AveragePolicySurr,AverageReturn,StdEsReturn,Epoch,AverageQLoss,Iteration,AverageAbsQ,PolicyRegParamNorm,AverageAbsY,AverageEsReturn,MaxReturn,AverageAbsQYDiff,MinReturn
711.898359161,6.87849,85.3959645232,394.280769486,0.918124,6.87933154681,40.6046,711.898359161,-6.96608,846.891107816,0.0,124,0.0409028,124,6.87852,42.5832,6.87936255729,711.898359161,1064.35562823,0.0967409176169,-247.203529319
653.569359853,6.927,77.3783881119,121.763527087,0.920185,6.92742807145,40.7826,653.569359853,-7.01394,895.742658673,0.0,125,0.0518225,125,6.927,42.7753,6.92746788086,653.569359853,1015.26330772,0.101006782115,634.827780962
714.925653395,6.97279,71.1421833334,30.7126817524,0.938624,6.97359508096,40.9271,714.925653395,-7.05981,883.817635662,0.0,126,0.063285,126,6.97279,42.8637,6.97363191482,714.925653395,954.660186393,0.10526405079,830.054333847
596.162154057,7.02172,81.768935248,35.9970835448,0.946644,7.02224484443,41.0334,596.162154057,-7.10708,1030.42351773,0.0,127,0.0644439,127,7.02172,43.0342,7.02226495638,596.162154057,1088.02828134,0.104985821425,968.690622077
691.615935371,7.06922,90.1060665456,299.406520497,0.936727,7.06993560009,41.201,691.615935371,-7.15904,981.579364149,0.0,128,0.065892,128,7.06922,43.1798,7.06998697635,691.615935371,1135.25553998,0.102945498852,88.5817454715
682.826821725,7.12305,87.0068242594,31.233013011,0.902353,7.12359672533,41.3683,682.826821725,-7.21017,992.231856235,0.0,129,0.0579944,129,7.12305,43.3239,7.12363453475,682.826821725,1052.78627372,0.101228776333,930.237807238
596.532319886,7.17291,95.0952883779,154.455484511,0.932663,7.17321816393,41.5226,596.532319886,-7.2581,1018.70798414,0.0,130,0.0496453,130,7.17291,43.4302,7.17324240561,596.532319886,1202.07736612,0.0988245509538,594.612819059
710.065887001,7.2164,57.9192582687,79.1469762472,0.944942,7.21707773649,41.6807,710.065887001,-7.30622,643.916678306,0.0,131,0.0688194,131,7.2164,43.5924,7.21711024811,710.065887001,778.279188547,0.105352490596,512.22067473
676.400787998,7.25512,77.1132327175,28.8842100655,0.929903,7.25590892367,41.853,676.400787998,-7.33722,879.50092911,0.0,132,0.0768282,132,7.25514,43.6713,7.2559761901,676.400787998,917.393758488,0.106912049563,828.99699663
638.053568047,7.28954,75.9432498268,383.772260821,0.933464,7.29002668381,41.9687,638.053568047,-7.37223,794.049837785,0.0,133,0.0605555,133,7.28954,43.8198,7.29009071956,638.053568047,973.44838363,0.09940407599,-352.696088288
694.964777513,7.32764,80.1767501703,36.1444602066,0.921864,7.32821351077,42.1218,694.964777513,-7.41039,980.105511931,0.0,134,0.0746241,134,7.32764,43.9578,7.32825643835,694.964777513,1024.89163264,0.107251560605,918.688554876
713.978107074,7.36574,74.7956172585,39.2358196099,0.947203,7.36616731231,42.2526,713.978107074,-7.4487,883.266677569,0.0,135,0.0535772,135,7.36574,44.1652,7.3661925975,713.978107074,963.096074114,0.0980707114675,825.364511342
669.404125942,7.40737,91.1021868603,18.4172261984,0.911468,7.40792860509,42.4777,669.404125942,-7.48959,1008.14014248,0.0,136,0.0740885,136,7.40737,44.2977,7.40799766103,669.404125942,1051.52264844,0.107264703172,987.589059822
561.122432339,7.44166,91.4506118426,29.7341865684,0.923037,7.44220848461,42.6521,561.122432339,-7.52645,1015.16305886,0.0,137,0.0657372,137,7.44166,44.4164,7.44225092984,561.122432339,1051.8364593,0.102313374653,973.782336603
750.205488797,7.48158,102.546072876,29.7868228254,0.906589,7.48211710483,42.8461,750.205488797,-7.56146,1173.5312034,0.0,138,0.0641511,138,7.48158,44.5946,7.48216307381,750.205488797,1235.03407312,0.103573109143,1139.34556196
690.586480751,7.52306,67.2820840644,79.7096216402,0.931965,7.52366772495,43.0257,690.586480751,-7.61072,687.531884462,0.0,139,0.065996,139,7.52314,44.6432,7.52371383883,690.586480751,778.848967661,0.103819050083,520.854346719
597.991853906,7.5571,93.3250939024,32.1461059883,0.896977,7.55743819372,43.2316,597.991853906,-7.64015,1083.72769613,0.0,140,0.086215,140,7.5571,44.7939,7.55748521922,597.991853906,1129.0624103,0.107902191681,1026.49989648
786.494001836,7.60868,91.8238403638,43.9640246455,0.910043,7.60900648039,43.3728,786.494001836,-7.68892,1072.42411141,0.0,141,0.0601212,141,7.60868,44.8712,7.60903441911,786.494001836,1131.55956528,0.0978032511062,982.295693182
738.717176553,7.6433,69.6403386855,456.162147064,0.928998,7.64389968892,43.5211,738.717176553,-7.72498,878.802162535,0.0,142,0.055608,142,7.6433,45.0478,7.64394175616,738.717176553,1097.42029822,0.0987194212379,-453.207585461
691.051248607,7.68984,74.4711486975,536.968377071,0.935385,7.69047178043,43.6792,691.051248607,-7.77254,735.771524395,0.0,143,0.0607235,143,7.68992,45.2085,7.69051987989,691.051248607,1096.4286254,0.0990978818939,-492.185812943
651.084989122,7.723,90.9265780844,44.1682757415,0.929882,7.72349996814,43.8184,651.084989122,-7.80237,1072.03117607,0.0,144,0.0676795,144,7.723,45.3428,7.72356947725,651.084989122,1132.06229961,0.102033028186,988.533122089
676.399859187,7.7577,75.5939307981,27.3054617453,0.930449,7.75818322891,43.9555,676.399859187,-7.83535,971.030776711,0.0,145,0.074594,145,7.7577,45.4686,7.75822672081,676.399859187,1019.38214538,0.104617182314,923.441680661
660.865890002,7.79894,76.9013433399,30.9205102784,0.918838,7.79942016501,44.1047,660.865890002,-7.88557,975.333248601,0.0,146,0.0552458,146,7.79894,45.5503,7.7994509912,660.865890002,1034.54012627,0.0990539707474,927.30579764
703.113041168,7.83961,74.772754908,207.214335765,0.923566,7.84054523672,44.2647,703.113041168,-7.9235,861.469086673,0.0,147,0.0637079,147,7.83961,45.6669,7.84057598439,703.113041168,977.752595896,0.103403478175,245.507884172
656.653892451,7.8737,76.4199376952,47.4256969963,0.95783,7.87405886663,44.4496,656.653892451,-7.95464,865.819901542,0.0,148,0.0727937,148,7.8737,45.799,7.87409839099,656.653892451,964.052272295,0.103465419437,788.549779745
713.989955121,7.90788,88.572012801,29.2798423424,0.937777,7.90855314969,44.6965,713.989955121,-7.99094,1064.59936868,0.0,149,0.0970004,149,7.90788,45.8588,7.90862756604,713.989955121,1121.31220809,0.112059646166,1025.26918279
695.712472929,7.94948,81.1036157231,29.263194756,0.914669,7.94991545239,44.7919,695.712472929,-8.03381,962.322569834,0.0,150,0.0734251,150,7.94948,45.9551,7.94996740307,695.712472929,1006.74791831,0.102579912329,907.817575604
711.021575412,7.99281,75.9146287953,23.7174328369,0.916457,7.99324135454,44.9075,711.021575412,-8.07622,897.911132781,0.0,151,0.077574,151,7.99281,46.1169,7.99329294223,711.021575412,938.745631926,0.100094698144,870.564294151
667.576959032,8.03184,80.0660740455,18.3629158797,0.916968,8.03261334334,45.0466,667.576959032,-8.11321,959.607363487,0.0,152,0.0730576,152,8.03184,46.2448,8.03265047206,667.576959032,989.974370568,0.103822697769,930.283974468
714.703885212,8.05358,92.8962534818,17.7678058506,0.926848,8.05409996223,45.226,714.703885212,-8.1303,1000.93815961,0.0,153,0.0991023,153,8.05358,46.3727,8.05413560541,714.703885212,1023.05424751,0.111325739399,960.5441829
741.884999738,8.08236,87.7339427356,48.061632846,0.933371,8.08295163752,45.3353,741.884999738,-8.15822,1084.09786689,0.0,154,0.0512442,154,8.08236,46.5607,8.08297726217,741.884999738,1139.37155153,0.0972928014502,981.330115455
700.075530719,8.12195,71.0050584685,44.7727476386,0.937264,8.12227714533,45.4675,700.075530719,-8.19994,905.880442358,0.0,155,0.0629273,155,8.12195,46.7073,8.12230104601,700.075530719,976.785065566,0.0979784638276,835.339613594
654.93006448,8.14543,59.221430326,342.097367237,0.950716,8.14594102653,45.6419,654.93006448,-8.22116,595.413707268,0.0,156,0.0965118,156,8.14543,46.8443,8.14597252132,654.93006448,814.173665208,0.107302014842,-404.862456501
630.891284781,8.17109,72.7084319048,71.5206762173,0.940429,8.1718209038,45.8437,630.891284781,-8.24761,926.159739303,0.0,157,0.0989831,157,8.17109,46.9526,8.17189714287,630.891284781,1005.88054648,0.109355841788,749.372502132
626.604486074,8.21634,82.6978402792,379.125467128,0.923974,8.21699127556,45.9184,626.604486074,-8.29901,860.308372164,0.0,158,0.0703584,158,8.21634,47.0758,8.21702840247,626.604486074,1053.57484321,0.0994714231621,-262.840737685
603.306161043,8.24567,73.573202663,371.896430296,0.939898,8.24594770309,46.0796,603.306161043,-8.32248,772.644361188,0.0,159,0.076584,159,8.24567,47.2682,8.24600536843,603.306161043,918.300059421,0.102928515233,-342.016627715
688.464636847,8.268,85.9308779874,43.237777209,0.897439,8.26865625784,46.2374,688.464636847,-8.34196,1122.89001738,0.0,160,0.0798307,160,8.268,47.3446,8.26869383087,688.464636847,1171.58830703,0.10263333401,1023.89947081
704.017845808,8.2883,85.0194265031,48.1262547533,0.934168,8.2889310778,46.4147,704.017845808,-8.35743,1020.49599472,0.0,161,0.0781508,161,8.2883,47.4666,8.28896246786,704.017845808,1078.72873714,0.102966358337,957.320822965
655.871456885,8.30816,89.7626578215,32.9274037491,0.913196,8.30854343765,46.5241,655.871456885,-8.38398,1018.10722339,0.0,162,0.0779403,162,8.30816,47.5673,8.30856238867,655.871456885,1068.78633692,0.10125681014,960.744198685
731.669060802,8.33043,70.3144266186,29.4616752793,0.930164,8.33104709554,46.6762,731.669060802,-8.40519,894.403231374,0.0,163,0.108293,163,8.33054,47.7813,8.33112114349,731.669060802,940.056130532,0.110604551672,827.693715272
637.937578728,8.36386,78.1610533291,42.4729352017,0.943967,8.36426663237,46.7823,637.937578728,-8.43898,878.366840918,0.0,164,0.0765154,164,8.36386,47.8505,8.36431501303,637.937578728,934.096743172,0.101613906601,785.033066518
671.669834121,8.37843,70.7569399265,48.3660242358,0.922471,8.37889047,46.8906,671.669834121,-8.45507,831.543894551,0.0,165,0.0992081,165,8.37843,47.9571,8.37895268041,671.669834121,940.395180288,0.108765431455,764.446195568
582.35238159,8.40504,77.2462385303,101.190957072,0.93053,8.40554591263,47.0007,582.35238159,-8.48084,864.630258126,0.0,166,0.0925218,166,8.40504,48.1136,8.40558251961,582.35238159,941.126758932,0.105378625308,577.569746789
653.883523479,8.42992,82.3267248507,34.4874529916,0.915783,8.4305210128,47.1673,653.883523479,-8.5054,924.673315393,0.0,167,0.0939076,167,8.42992,48.1795,8.43057621915,653.883523479,993.539418537,0.108210641636,861.881168146
670.530014966,8.46262,84.1909139768,42.5686190298,0.922619,8.46348410847,47.272,670.530014966,-8.54268,1015.94706245,0.0,168,0.104069,168,8.46262,48.3004,8.46353538463,670.530014966,1094.72378927,0.108448705309,974.953488742
691.147615615,8.48575,55.3598263867,34.0225654965,0.932469,8.48559785871,47.3527,691.147615615,-8.56075,694.273500625,0.0,169,0.0802865,169,8.48575,48.3865,8.48565324753,691.147615615,733.537255708,0.102946247567,610.107530709
650.46079467,8.5074,67.4353802864,31.0684808602,0.950526,8.50814054445,47.4969,650.46079467,-8.58504,906.589706543,0.0,170,0.0978886,170,8.5074,48.5278,8.50818522152,650.46079467,948.343274642,0.10860575498,837.737141547
673.978727515,8.53682,50.7192899519,406.795504713,0.954905,8.53756369073,47.6179,673.978727515,-8.61286,446.992900263,0.0,171,0.0874852,171,8.53682,48.6177,8.53760388425,673.978727515,713.755348644,0.103853424703,-482.444595011
693.879452386,8.57276,83.4757585585,30.0727878374,0.918728,8.57297708294,47.7309,693.879452386,-8.6493,994.780117444,0.0,172,0.0744926,172,8.57276,48.7791,8.57301361456,693.879452386,1030.83839444,0.101759384151,934.894526527
682.45826947,8.59754,77.8468611725,28.4792851704,0.945668,8.59811721321,47.8749,682.45826947,-8.67724,866.848678688,0.0,173,0.0853446,173,8.59754,48.8706,8.59816500885,682.45826947,938.199539134,0.103729667776,837.587310523
782.119068105,8.62673,86.4080026597,35.9318449922,0.934384,8.62706630166,47.989,782.119068105,-8.70169,1000.82541013,0.0,174,0.0772844,174,8.62673,48.9825,8.62710448327,782.119068105,1066.4732882,0.100312578886,951.272526004
672.712117928,8.64535,88.2626087326,25.9054933331,0.922882,8.64586823122,48.0806,672.712117928,-8.71527,1043.65392512,0.0,175,0.0960671,175,8.64535,49.0521,8.64592728016,672.712117928,1078.24358838,0.103681744956,1003.25131489
716.198271832,8.66493,85.3956153288,41.2167687013,0.913081,8.66541871869,48.1842,716.198271832,-8.73939,1075.53836594,0.0,176,0.0758787,176,8.66493,49.153,8.66546569554,716.198271832,1138.13861223,0.0990826135945,970.470211009
599.704633882,8.68184,88.359741499,55.8872897746,0.926423,8.68246449297,48.3518,599.704633882,-8.75792,984.918044227,0.0,177,0.0973442,177,8.68184,49.3028,8.68254704204,599.704633882,1074.54455421,0.107294912532,861.05958906
756.397549967,8.71713,85.2485263347,39.3883022195,0.938716,8.71773416396,48.4514,756.397549967,-8.79146,1027.29554345,0.0,178,0.0920656,178,8.71713,49.3634,8.71780990591,756.397549967,1100.45617722,0.105945412207,960.580423356
721.255816927,8.73836,73.3205164659,47.5207746886,0.937065,8.73875968643,48.5785,721.255816927,-8.81272,836.831111276,0.0,179,0.0835882,179,8.73836,49.5393,8.73881123366,721.255816927,922.94168634,0.104387532357,752.109937539
661.58636971,8.76705,68.4391856169,324.701502,0.939545,8.76751462363,48.7092,661.58636971,-8.84331,722.827578825,0.0,180,0.0729951,180,8.76705,49.6282,8.76754692656,661.58636971,875.067167234,0.100512815147,-246.246991846
745.678520394,8.79621,72.2478778197,376.041915135,0.93789,8.79667364185,48.8168,745.678520394,-8.87832,717.644019465,0.0,181,0.0840405,181,8.79621,49.7165,8.79670861376,745.678520394,969.269756379,0.100699137522,-377.736113203
719.578711956,8.82357,71.735590086,49.8419506919,0.925777,8.82399644929,48.9331,719.578711956,-8.90381,928.523069712,0.0,182,0.078191,182,8.82357,49.8064,8.82404428587,719.578711956,1009.34858462,0.0987739420253,846.950011642
706.235289035,8.85301,79.1030145216,385.346424169,0.926524,8.85326983449,49.0963,706.235289035,-8.92828,795.609811554,0.0,183,0.080236,183,8.85301,49.9661,8.85333772968,706.235289035,984.281328045,0.102384866387,-351.862253389
646.453052572,8.87337,61.5159708283,469.373213364,0.942748,8.87392494499,49.2097,646.453052572,-8.94658,670.786214394,0.0,184,0.102619,184,8.87345,50.1177,8.8739840158,646.453052572,957.233118725,0.108252070077,-526.613762232
730.172508305,8.89817,85.8641905822,42.4147918556,0.922247,8.89878688642,49.3409,730.172508305,-8.9714,959.537506584,0.0,185,0.0932977,185,8.89817,50.2689,8.89885827157,730.172508305,1005.99279675,0.102370630097,896.615535146
642.831394065,8.91447,63.2752368532,57.3964855368,0.932959,8.91510696526,49.5256,642.831394065,-8.98873,696.567486621,0.0,186,0.0993315,186,8.91447,50.3699,8.91514179808,642.831394065,736.246438576,0.106899306762,531.765427797
672.314343295,8.93423,92.1565799484,35.3829734696,0.920351,8.93411819449,49.6686,672.314343295,-9.00833,1092.66891153,0.0,187,0.0872542,187,8.93423,50.4889,8.93417585572,672.314343295,1154.39770742,0.101576704636,1031.59041838
698.528424275,8.95594,71.8830671342,45.798862419,0.935563,8.95671444629,49.8113,698.528424275,-9.02538,872.06948546,0.0,188,0.0869515,188,8.95594,50.6221,8.95677209551,698.528424275,913.479569641,0.103839990264,775.133070324
665.284306982,8.97892,52.5874748795,425.120445277,0.941355,8.97940039984,49.9322,665.284306982,-9.04912,656.050130115,0.0,189,0.0857088,189,8.97892,50.7176,8.97945709035,665.284306982,924.329665595,0.104003850856,-606.774769699
644.649613605,8.98581,85.0452472191,391.116098402,0.946849,8.98620866653,50.0403,644.649613605,-9.05922,791.37885703,0.0,190,0.125259,190,8.98581,50.8241,8.98627762851,644.649613605,1020.5307196,0.111838347082,-367.539151768
573.94263826,9.01378,54.9062916607,300.762872994,0.929288,9.01428189273,50.1593,573.94263826,-9.08175,549.264325819,0.0,191,0.0922024,191,9.01378,50.9084,9.01431737102,573.94263826,751.982895557,0.104060385087,-331.829794952
648.688313237,9.02105,65.3059080419,105.410894248,0.931905,9.02147961731,50.2827,648.688313237,-9.09377,716.253813756,0.0,192,0.121458,192,9.02128,51.0688,9.02152458029,648.688313237,822.308316436,0.108759646388,435.304403457
604.293473999,9.04538,78.3343735712,46.7145842824,0.93118,9.04587725736,50.3909,604.293473999,-9.1149,867.828245428,0.0,193,0.0739953,193,9.04538,51.12,9.04592158632,604.293473999,937.882549333,0.0991211167399,813.786604318
657.253499517,9.06355,75.8194680155,388.501458644,0.933154,9.0640650827,50.4984,657.253499517,-9.13643,708.284282001,0.0,194,0.10205,194,9.06355,51.344,9.06412463114,657.253499517,943.862063111,0.109629654117,-265.501297058
638.712444955,9.08436,63.5415111721,148.72928627,0.948338,9.08480192224,50.6237,638.712444955,-9.15483,667.161138121,0.0,195,0.0974387,195,9.08436,51.469,9.0848396433,638.712444955,781.237129079,0.108470854768,240.661411116
599.424766589,9.10135,85.6282838613,20.8353488772,0.937855,9.10164033671,50.7508,599.424766589,-9.174,878.378527359,0.0,196,0.0989249,196,9.10151,51.5004,9.10172024782,599.424766589,909.26643993,0.104567757299,842.136138544
637.130117635,9.12096,84.6597059856,40.9094677798,0.951281,9.12137122874,50.8734,637.130117635,-9.1962,939.658414762,0.0,197,0.128348,197,9.12096,51.625,9.12142403486,637.130117635,1002.99439987,0.110746405825,873.778585504
677.123204779,9.13794,74.6546111694,158.98557038,0.95771,9.13853067064,50.9604,677.123204779,-9.20462,709.664079104,0.0,198,0.0769436,198,9.13794,51.7494,9.13855578402,677.123204779,859.249676003,0.0979805876214,261.193986919
757.892664391,9.15096,84.9740230663,37.6437787242,0.956587,9.15145004821,51.0496,757.892664391,-9.21655,944.408562059,0.0,199,0.11099,199,9.15096,51.8718,9.15148492087,757.892664391,991.728062343,0.107142019859,879.745161992
701.414848653,9.16055,71.1537883809,390.552528602,0.960898,9.16117449502,51.1833,701.414848653,-9.23021,628.198727424,0.0,200,0.0883213,200,9.16055,51.9732,9.16122057368,701.414848653,897.820275107,0.101193545726,-434.099946503
673.270487485,9.17712,87.6206953434,24.5101242253,0.916675,9.17741097077,51.2923,673.270487485,-9.24551,1006.41316364,0.0,201,0.0839094,201,9.17712,52.0825,9.17745585218,673.270487485,1057.06873274,0.0985091103988,967.64374413
620.1316036,9.19271,76.120373718,398.882483282,0.953778,9.1933046958,51.4032,620.1316036,-9.26257,670.727595524,0.0,202,0.0755484,202,9.19271,52.2048,9.19337170224,620.1316036,918.894141659,0.0952807524769,-346.660462179
745.677795419,9.21471,78.8970944287,325.62390739,0.938792,9.21500037178,51.5419,745.677795419,-9.28375,767.421398412,0.0,203,0.0946892,203,9.21472,52.2728,9.21507096449,745.677795419,972.566233681,0.104827840634,-190.047638418
633.998704686,9.22392,73.6043410436,368.828287536,0.913681,9.22442041709,51.6538,633.998704686,-9.29355,545.462425321,0.0,204,0.109706,204,9.22392,52.3739,9.2244788202,633.998704686,853.234495197,0.106635269123,-153.657649001
673.904648314,9.23842,76.9142269628,57.7165244647,0.952589,9.23872289906,51.735,673.904648314,-9.30302,976.320911892,0.0,205,0.0924875,205,9.23842,52.5173,9.23877776427,673.904648314,1039.52923404,0.10186934855,856.777310871
653.34559435,9.24716,68.7352760077,453.335530821,0.953521,9.24763735926,51.8476,653.34559435,-9.31727,604.061254454,0.0,206,0.110662,206,9.24716,52.5837,9.24770428782,653.34559435,917.220216631,0.104611983065,-318.935293936
