MaxEsReturn,MaxReturn,AverageQ,AverageAbsQ,Iteration,AverageAction,AveragePolicySurr,QFunRegParamNorm,AverageReturn,StdEsReturn,AverageAbsQYDiff,AverageY,AverageDiscountedReturn,Epoch,StdReturn,PolicyRegParamNorm,AverageAbsY,MinEsReturn,AverageEsReturn,AverageQLoss,MinReturn
713.834179525,2663.48309411,400.293,400.733,555,0.768057,-406.949,188.196,1969.14790443,186.487234859,8.30418291629,400.319648304,209.490280382,555,676.448823839,89.131,400.442473946,12.0912403384,130.451594463,493.507,860.627004536
791.707339082,1676.81627702,399.99,400.442,556,0.789807,-406.713,188.394,811.224169137,210.541173851,8.02729348956,399.993555746,225.668831979,556,261.352604207,89.2196,400.112997307,19.5756676622,259.769310721,443.735,546.810556258
550.946053763,3129.32736522,399.261,399.693,557,0.854458,-405.973,188.577,1598.95472224,140.434148151,8.33753640472,399.263103682,243.189276476,557,728.959431966,89.2934,399.377102046,10.8311435131,174.113388066,480.457,623.504997431
1111.94374377,2280.15134762,399.763,400.189,558,0.793887,-406.349,188.782,952.878352822,355.430083883,8.07243833806,399.785392985,232.284679116,558,404.186830415,89.3858,399.92123471,33.3220795493,284.56277345,445.57,557.963223988
528.052617699,737.344256119,399.525,399.968,559,0.765315,-406.184,188.947,700.253905859,122.429866457,8.05292284838,399.543285377,223.78647771,559,18.7842903752,89.4658,399.650620361,9.32453609805,97.714481534,426.186,667.106325766
599.51970406,1473.84227367,398.458,398.847,560,0.81924,-405.01,189.117,908.218184346,203.108990843,8.14273593442,398.451471049,231.770613521,560,196.25914849,89.5161,398.54386253,7.32453203771,176.461187776,459.376,586.358645448
676.799788619,2459.81321149,399.632,400.068,561,0.779008,-406.365,189.242,1121.08651153,206.822758111,8.19688533072,399.634426814,227.01766519,561,435.189722055,89.5836,399.737760196,7.29244778951,135.143336974,492.959,670.688405359
298.471683777,802.844297879,398.185,398.597,562,0.745273,-404.937,189.449,718.423102682,89.2589307774,8.04449573647,398.193316133,219.380596403,562,67.4478412833,89.6095,398.311645753,8.31899301618,92.647511163,467.232,433.114339115
681.429436581,986.115836517,399.407,399.842,563,0.642767,-406.075,189.594,213.655696086,203.386426089,8.01513964942,399.416905158,117.165510899,563,138.558075758,89.6493,399.560386084,6.48270669409,147.599371328,466.986,144.940501658
762.602352581,2585.736788,399.132,399.504,564,0.76995,-405.676,189.809,1279.32212629,265.72269274,8.24695847135,399.141100048,204.841953369,564,697.580596866,89.7527,399.252198742,39.0123076817,427.024483218,467.739,269.635306867
806.881917581,1653.06923296,399.103,399.513,565,0.727014,-405.822,189.967,733.38261427,204.542813284,7.98071054355,399.104993926,197.040692847,565,299.453697029,89.8374,399.233446824,11.2226199061,139.815546427,447.441,381.640243852
501.280694619,2379.36766428,397.75,398.165,566,0.763613,-404.468,190.133,987.28439367,122.858372516,8.09069917654,397.758535692,169.835106604,566,687.325447893,89.8868,397.852364092,10.9316762386,82.4606944111,492.899,125.654478999
666.922232561,2192.32470548,399.038,399.412,567,0.766179,-405.792,190.326,1171.10211308,189.942818833,8.03454127377,399.037738421,226.722364156,567,489.699451,89.9739,399.135004226,61.6227575354,271.178968481,463.223,659.000442759
197.764620349,2306.40863143,398.821,399.28,568,0.741717,-405.504,190.466,1412.46950168,50.3066200656,8.23608233839,398.835003688,201.319884759,568,605.469253387,90.0227,398.941996596,21.7471076047,78.829527087,485.935,582.311515664
700.917833943,1598.95628881,398.357,398.739,569,0.759379,-404.968,190.628,269.420553215,225.841539956,8.01241852017,398.371683156,113.757884777,569,324.286454676,90.1496,398.468741694,8.77215753115,206.328248568,462.921,129.485775324
731.768462674,2410.81800069,399.145,399.55,570,0.835742,-405.761,190.802,1259.81057275,223.328169075,7.95350736222,399.141165104,224.887142307,570,481.065721075,90.249,399.249197659,14.7752641547,180.053005534,429.764,415.791522628
382.45669363,2201.41066975,397.681,398.052,571,0.789366,-404.409,190.929,1156.46270397,113.991326365,8.23839528329,397.694381147,191.621932619,571,625.841238886,90.2993,397.784096035,5.65873559184,146.914104927,487.495,350.437040134
511.336623529,2323.84021775,399.041,399.406,572,0.818495,-405.793,191.167,1343.96191948,161.154030695,8.0206437906,399.039362688,204.28784007,572,638.202126165,90.3705,399.100001213,7.42532672224,317.439136418,459.744,629.456386155
639.801861565,2094.5372177,398.962,399.338,573,0.726322,-405.863,191.363,559.83656558,210.191655179,8.16345737268,398.984384623,154.378668412,573,421.810457074,90.4289,399.054505193,7.0701225047,185.48011924,470.028,140.634237164
917.558545982,2499.68683542,398.27,398.645,574,0.763633,-405.11,191.601,1574.11944448,218.98638232,8.14954795344,398.253325757,209.459094474,574,754.849159967,90.4695,398.342251159,10.385809782,142.604643997,480.678,644.628750567
851.093798775,2086.5109058,399.612,399.994,575,0.746555,-406.509,191.674,1081.17256249,285.296147169,8.12145534583,399.633602572,202.998731791,575,464.396081477,90.5501,399.710908289,44.651333913,224.028625331,459.295,473.094671729
582.030198366,2167.51441057,398.767,399.11,576,0.755401,-405.511,191.889,1196.45533065,149.15220636,8.07330809876,398.773985377,186.29903239,576,485.325864218,90.6679,398.850177181,8.9389212538,133.109117117,493.805,679.521647976
1065.09484446,2506.72016178,398.912,399.301,577,0.841561,-405.658,192.022,1110.46837368,271.981059655,8.1014755472,398.926458315,217.324011018,577,504.133126592,90.7081,399.011787455,7.20586754657,194.220724894,488.463,125.631553684
441.78418718,1520.27844192,399.46,399.868,578,0.814245,-406.243,192.191,1001.75206072,156.695146248,7.82644040732,399.457676688,202.281373018,578,389.359145602,90.8173,399.575492749,24.4437111976,193.037027769,418.653,140.606673825
403.634922173,2399.15135193,399.719,400.097,579,0.788175,-406.554,192.379,1306.73191501,127.966392312,8.04210443568,399.733898122,225.424766142,579,422.065677748,90.8738,399.811973627,6.77679286028,118.142879835,443.301,771.562972907
1082.28363741,2438.16542584,399.948,400.337,580,0.778671,-406.961,192.588,1504.81379947,300.832444482,8.06859139692,399.955733227,218.027085094,580,605.989940953,90.9102,400.028664506,7.1315666541,214.622801372,479.122,667.939232792
389.273483135,2472.07601605,398.942,399.309,581,0.82799,-405.987,192.848,1268.30915574,130.357093096,8.37195946198,398.94838293,216.795843272,581,478.524960634,90.9645,399.028643697,7.03719932633,157.742483236,519.09,502.291348754
588.30337124,1587.81380925,400.347,400.734,582,0.795361,-407.291,192.987,613.305922012,141.606616094,7.98874110888,400.356673989,186.120455034,582,362.123796033,91.0476,400.431723063,7.00814329632,121.542680557,447.176,147.832839233
440.730126128,2399.72221344,400.086,400.474,583,0.778044,-407.251,193.202,1482.86956886,135.921039433,8.16732220817,400.090576126,211.546937781,583,679.812760764,91.1381,400.182819184,8.85063531678,154.169419704,469.932,268.087517378
819.157900709,1560.77496262,400.001,400.386,584,0.792702,-406.9,193.363,468.965964145,284.076260238,8.05385542574,400.014911544,177.280719888,584,201.485022139,91.1505,400.105026275,3.63899850162,264.102631942,455.072,386.32750365
448.115831864,2609.12692501,401.657,402.056,585,0.821837,-408.622,193.565,1263.65017459,130.888095925,8.27175399215,401.646919299,219.984995194,585,626.195992411,91.2422,401.719278575,7.29707875014,99.1079235673,511.038,727.175219507
421.786287647,2458.72578362,401.944,402.304,586,0.796125,-408.956,193.788,1959.8044303,135.559611842,8.12663042972,401.956357649,221.848058359,586,587.845473748,91.3331,402.042735749,8.6366863089,107.308951472,480.399,817.169477198
408.556401339,2631.54142117,401.857,402.238,587,0.77378,-409.037,193.978,1896.19470255,141.625524231,8.15136763842,401.874752634,229.256448886,587,784.899052503,91.395,401.965369303,9.12479444829,143.655329785,495.239,621.417896394
1004.594155,2528.3443881,402.278,402.675,588,0.787792,-409.305,194.15,1443.39167548,187.714338351,8.1638546365,402.283553254,210.459178431,588,475.884819416,91.3983,402.365465339,466.427832248,653.122664341,472.295,753.162530193
759.859154415,1785.7766139,402.671,403.015,589,0.712026,-409.639,194.331,772.061328022,226.141426512,7.88281477212,402.682350918,209.157416851,589,248.436510145,91.4725,402.760202378,8.96505168995,183.732905177,437.519,578.398072975
547.967138308,1829.62033615,402.585,402.964,590,0.791023,-409.657,194.497,1106.536924,183.184056163,8.1120342224,402.592281955,222.163792229,590,274.67668571,91.5248,402.673688006,9.08044884181,145.023260054,458.904,583.937120094
1214.25244846,2341.25011119,402.673,403.054,591,0.781277,-409.753,194.642,1210.16994217,317.545710876,8.25514338804,402.674148876,210.253760733,591,480.010723062,91.5698,402.774944367,7.2956323392,186.474121657,486.743,669.772579873
784.583546028,2133.70488019,403.011,403.381,592,0.809462,-409.85,194.88,1112.93501052,238.679591902,8.00540721307,403.039339754,209.929714458,592,400.526164271,91.6134,403.106347453,24.7532127421,238.527927191,458.365,626.435486853
473.718431416,2377.06336694,403.832,404.225,593,0.816113,-410.891,195.101,1618.36073008,117.486398443,8.06457149729,403.832250687,210.97647536,593,489.733149997,91.6715,403.919041596,7.63837077106,100.027222875,469.274,786.215240917
631.363915158,1733.98965955,403.693,404.076,594,0.826028,-410.767,195.274,1070.42061481,169.425335419,8.11541626101,403.690017969,214.554265005,594,260.303834282,91.7519,403.771279448,6.90431831314,134.126414181,478.173,615.181189248
582.981021919,1661.96327266,403.287,403.7,595,0.7985,-410.54,195.437,857.455018582,138.489503812,8.22674470976,403.323716738,218.899352023,595,266.557816519,91.7988,403.402290998,7.41612276683,99.6083354565,497.069,579.237949712
1127.74867449,1496.41826534,403.746,404.111,596,0.850078,-410.798,195.561,823.922769358,355.131616106,8.26939092833,403.751082246,202.64982387,596,337.514112161,91.9146,403.83035957,7.52458892842,242.055514446,506.314,434.096281523
1267.60679216,2153.08120234,404.657,405.044,597,0.88225,-411.778,195.761,990.859296719,404.671363098,8.1986502341,404.643555492,198.696271077,597,500.005478453,91.9349,404.72081232,23.1294266531,391.992896981,511.917,151.180425426
760.669573468,2334.7518194,403.927,404.32,598,0.849596,-411.188,195.967,1353.26241473,226.48528955,8.26334758224,403.945594731,223.531370348,598,478.57324711,91.9986,404.020451,7.04144319624,197.207155399,477.373,730.752145704
444.545085174,2007.85967797,404.511,404.915,599,0.64688,-411.335,196.161,1063.51606303,138.897987017,8.0680839912,404.530747893,189.22593204,599,412.7080612,92.0556,404.628705289,8.54910755242,132.370124261,469.593,274.908883821
700.936164831,1404.85210697,404.288,404.724,600,0.853631,-411.313,196.332,806.958158359,220.868551595,8.02079390804,404.288724676,198.195524521,600,328.957095448,92.1401,404.382619392,7.22991497952,225.888793243,445.02,251.128562506
515.771293019,2793.43287997,405.364,405.738,601,0.860407,-412.293,196.49,947.827326688,162.982785619,8.12741173111,405.38136401,209.458378529,601,731.850142445,92.1893,405.457266369,7.42604868444,153.001459648,460.121,256.308332642
801.315388867,2031.61355826,406.308,406.664,602,0.844273,-413.1,196.67,956.429041441,199.648007436,8.02367128838,406.312719673,213.233496987,602,410.987311981,92.2071,406.391097303,8.39259180898,141.73881481,475.228,430.051134216
555.43694353,2467.82314409,404.942,405.274,603,0.870692,-411.648,196.857,1475.55218265,174.490579221,7.98551588237,404.94535832,211.701179171,603,613.923038759,92.2594,405.009190805,8.97794574427,134.067276917,464.587,584.252895568
572.917941899,2429.11601747,405.14,405.519,604,0.856181,-412.151,197.046,795.461810468,153.005707,8.11808879117,405.145585584,201.641052461,604,499.388285733,92.3134,405.231480565,7.07449154717,110.230335806,470.501,228.632416284
1281.05986686,2298.1704659,405.45,405.855,605,0.864678,-412.592,197.198,1254.24029532,353.246169095,8.35847188668,405.462510966,212.212194278,605,584.150628262,92.3714,405.527427599,7.67021826635,192.98983736,498.737,596.837189844
387.644549167,1373.42995491,405.501,405.875,606,0.855673,-412.381,197.417,737.679734862,108.897647954,8.09112457212,405.517637415,195.615710501,606,357.47780985,92.4624,405.601616946,6.92848217495,97.086803878,462.18,227.695431197
788.925757811,1603.07594258,405.267,405.623,607,0.810124,-412.212,197.619,905.924586196,195.791780362,8.15382525465,405.265511219,217.997228373,607,246.431744506,92.5018,405.333329152,7.34487239042,127.257202324,491.227,268.219300989
932.635690864,1857.89376853,405.492,405.817,608,0.835768,-412.4,197.837,969.08076967,264.766547902,8.12534653618,405.493718515,232.373961808,608,302.376368019,92.578,405.561860027,7.34101839492,202.299848222,496.286,581.419124741
909.763025674,2360.5034896,405.32,405.677,609,0.807998,-412.655,198.073,1837.13832147,318.269713118,8.37392079949,405.356372934,226.052615255,609,537.713249803,92.6289,405.410343764,7.01650144676,283.306396521,511.456,716.801186396
595.417979704,2380.44808912,405.55,405.926,610,0.874849,-412.495,198.257,825.922638983,238.144066234,8.10271842594,405.522040017,219.192958326,610,367.602584668,92.694,405.578849861,11.4677447219,233.776394257,514.949,199.574767865
583.290519608,2362.16923056,405.941,406.318,611,0.892576,-412.775,198.438,1410.40559395,156.700619551,8.26390585314,405.974450863,211.007675513,611,592.258561302,92.7472,406.035574705,11.000040482,167.595665442,497.497,593.513821377
741.95249573,2492.36212652,405.323,405.724,612,0.861073,-412.245,198.641,1117.87854006,233.47178846,8.28341118912,405.324917941,224.317007108,612,561.792523227,92.7787,405.379966248,5.99005758872,183.00844733,514.069,664.454584619
1161.71318737,1580.49432322,405.606,405.929,613,0.869616,-412.394,198.819,911.137233235,315.90960535,8.14422133637,405.617900934,221.78567211,613,238.910922926,92.8273,405.6715103,7.15944132336,201.167287523,497.695,616.676946438
679.78288617,2258.15754507,405.208,405.557,614,0.869267,-412.127,199.006,805.176099107,195.054375222,8.41693848742,405.236554825,172.40194361,614,519.1486783,92.9074,405.290657656,36.6813260648,199.428608913,544.723,158.092992415
608.608442938,2013.71136221,405.405,405.757,615,0.888574,-412.392,199.208,1082.65324025,165.012913443,8.06475659997,405.404401565,198.629816089,615,428.986992084,92.9775,405.482406324,8.88054773447,177.110297457,499.421,251.351789952
563.59095007,2255.98536866,405.087,405.421,616,0.909733,-411.971,199.386,1160.10882981,164.653228259,7.89255487582,405.096462884,196.915081399,616,612.172870119,93.059,405.159444851,23.3103270399,198.644967703,452.32,229.303582711
749.907328711,2269.26260272,405.78,406.193,617,0.872941,-412.556,199.497,1180.956994,244.165510633,7.94964641876,405.778038747,213.690147614,617,539.522495812,93.167,405.871039314,5.83147644381,238.622984648,472.009,630.277836945
834.853443135,2335.79561612,406.0,406.365,618,0.888288,-412.738,199.657,1278.29869368,265.087664675,7.90138375811,406.021261245,202.152591251,618,602.298157184,93.2283,406.094874508,8.99475418737,318.790098942,468.222,144.317588794
761.751307538,2234.98928899,405.759,406.086,619,0.895689,-412.57,199.786,912.557496875,217.922305564,8.18385581201,405.763838181,214.675168552,619,418.589386589,93.329,405.827674633,6.7229749395,155.025033603,554.952,645.054188763
577.901661917,2277.61033788,405.498,405.843,620,0.860534,-412.445,199.997,1366.71594101,169.450734866,7.94914331324,405.508073082,202.815531232,620,518.572402887,93.3938,405.563417001,6.68005832656,181.141022574,447.729,556.688125738
602.592658603,2504.62894168,405.002,405.395,621,0.867525,-412.1,200.181,1196.53578052,191.219986786,8.16284511823,405.007661732,210.243567115,621,645.031823645,93.5068,405.082494262,7.5837490528,149.592256137,487.748,603.373489039
1160.1718979,2213.73055082,405.673,406.0,622,0.865534,-412.484,200.373,1735.65721804,346.035378098,7.92160836637,405.681302874,197.598711185,622,471.961073046,93.571,405.759525945,6.60667770477,220.213538526,473.105,820.878711385
878.889441381,2347.90571397,406.327,406.758,623,0.883124,-413.007,200.529,1146.10071656,267.102981975,7.97081899504,406.33546931,212.758961858,623,631.857460574,93.5994,406.42347382,6.60953315579,207.192410012,488.838,293.008514879
