Epoch,AverageY,AverageQLoss,AveragePolicySurr,Iteration,AverageAbsQ,AverageDiscountedReturn,StdEsReturn,AverageAbsQYDiff,MaxReturn,AverageEsReturn,AverageReturn,StdReturn,AverageQ,MaxEsReturn,MinReturn,QFunRegParamNorm,AverageAction,PolicyRegParamNorm,MinEsReturn,AverageAbsY
2793,96.8393044631,23.1126,-101.418,2793,97.0361,99.9956828753,13.2751268746,1.49219230626,1000.0,17.7368421053,1000.0,0.0,96.8378,58.0,1000.0,407.595,0.281916,156.064,3.0,96.8668447982
2794,96.6452981839,21.8428,-101.215,2794,96.849,99.9956828753,11.7350710114,1.43328229125,1000.0,15.0151515152,1000.0,0.0,96.6454,63.0,1000.0,407.649,0.281719,156.044,3.0,96.6694781509
2795,96.5716944863,24.2459,-101.234,2795,96.7798,99.9956828753,13.9470342121,1.46902750539,1000.0,15.5846153846,1000.0,0.0,96.568,75.0,1000.0,407.695,0.166277,156.044,3.0,96.601030282
2796,96.616168299,26.2618,-101.361,2796,96.8305,99.9956828753,11.3658636778,1.61279312986,1000.0,14.4,1000.0,0.0,96.6174,56.0,1000.0,407.715,0.223158,155.996,3.0,96.6531504458
2797,96.5868334944,28.8831,-101.204,2797,96.8291,99.9956828753,9.6881555051,1.60989932469,1000.0,12.0843373494,1000.0,0.0,96.588,58.0,1000.0,407.795,0.23199,155.994,3.0,96.6216502578
2798,96.681980994,27.4255,-101.278,2798,96.8895,99.9956828753,11.7518904031,1.59949987254,1000.0,14.7313432836,1000.0,0.0,96.6814,54.0,1000.0,407.869,0.251334,156.015,2.0,96.7064112928
2799,96.9133302898,22.3388,-101.417,2799,97.098,99.9956828753,11.292992537,1.47100795263,1000.0,14.7272727273,1000.0,0.0,96.9133,67.0,1000.0,407.918,0.242874,156.052,3.0,96.9357002486
2800,96.8741551774,24.071,-101.604,2800,97.084,89.6399891262,12.8803083717,1.52883126227,1000.0,16.1875,482.681818182,333.569590172,96.8697,68.0,80.0,407.929,0.350249,156.113,3.0,96.8925285321
2801,96.9064558544,24.3895,-101.487,2801,97.1087,99.9956828753,10.6556416853,1.50018640534,1000.0,15.1818181818,1000.0,0.0,96.9099,53.0,1000.0,407.991,0.212106,156.106,3.0,96.9269146057
2802,96.8693469071,24.0928,-101.641,2802,97.0538,99.9956828753,10.4385247601,1.49568288667,1000.0,15.8548387097,1000.0,0.0,96.8688,45.0,1000.0,408.053,0.229387,156.13,3.0,96.8865456513
2803,96.8766287637,23.8683,-101.563,2803,97.0696,99.9956828753,14.7041231732,1.52665355058,1000.0,16.4193548387,1000.0,0.0,96.8738,94.0,1000.0,408.109,0.174458,156.144,3.0,96.8897689973
2804,97.1343847541,21.9868,-101.83,2804,97.2958,99.9956828753,11.6922462437,1.42026852079,1000.0,13.1066666667,1000.0,0.0,97.135,67.0,1000.0,408.152,0.217903,156.142,3.0,97.1452923579
2805,97.0066797482,24.8909,-101.671,2805,97.1923,99.9956828753,16.2769137097,1.53873593785,1000.0,16.5245901639,1000.0,0.0,97.0055,117.0,1000.0,408.176,0.320962,156.143,3.0,97.0162174773
2806,97.0760603511,22.2963,-101.733,2806,97.2483,99.9956828753,12.0160061865,1.47915328643,1000.0,13.472972973,1000.0,0.0,97.0738,67.0,1000.0,408.182,0.375894,156.135,3.0,97.087280173
2807,97.3224879215,24.1045,-102.018,2807,97.5166,99.9956828753,10.2312667566,1.47995850788,1000.0,13.9583333333,1000.0,0.0,97.3252,51.0,1000.0,408.254,0.199341,156.16,3.0,97.3368268258
2808,97.1098075052,24.5586,-102.023,2808,97.277,99.9956828753,10.8179377784,1.53523745332,1000.0,13.8333333333,1000.0,0.0,97.1116,62.0,1000.0,408.234,0.231099,156.189,3.0,97.1212180768
2809,97.2594388796,23.7927,-101.896,2809,97.4082,99.9956828753,11.0072231638,1.42336539575,1000.0,11.4886363636,1000.0,0.0,97.2574,87.0,1000.0,408.288,0.245475,156.184,2.0,97.2680456749
2810,97.1931394812,32.5879,-101.764,2810,97.3886,99.9956828753,12.6698723413,1.66877534186,1000.0,16.3606557377,1000.0,0.0,97.1977,74.0,1000.0,408.291,0.185813,156.173,3.0,97.2010851021
2811,97.1733929279,26.2538,-101.847,2811,97.3649,99.9956828753,14.7299477578,1.53891547781,1000.0,15.3692307692,1000.0,0.0,97.1721,100.0,1000.0,408.316,0.212657,156.188,3.0,97.1835926956
2812,97.2710906783,24.1693,-101.816,2812,97.4477,99.9956828753,8.50661182547,1.48984211857,1000.0,12.3950617284,1000.0,0.0,97.2719,43.0,1000.0,408.344,0.418137,156.228,3.0,97.2820324129
2813,97.0208324177,25.7728,-101.632,2813,97.2076,99.9956828753,20.2481942157,1.52701618863,1000.0,18.537037037,1000.0,0.0,97.0199,111.0,1000.0,408.311,0.210671,156.24,3.0,97.0354271978
2814,97.2128055334,28.8151,-101.708,2814,97.4375,54.1732014999,14.2073662654,1.61875560872,165.0,18.0727272727,80.7903225806,25.9786743167,97.2126,61.0,45.0,408.324,0.364415,156.283,2.0,97.2253298918
2815,97.0208551641,26.3794,-101.832,2815,97.2172,77.4003641179,15.0879919141,1.52725579497,627.0,16.55,191.471698113,120.914690615,97.0214,92.0,52.0,408.321,0.715637,156.279,3.0,97.0358511279
2816,97.1519466414,24.3013,-101.883,2816,97.3443,63.9986160967,22.0647084283,1.49487379805,359.0,21.6444444444,110.241758242,47.7680615767,97.1522,113.0,69.0,408.398,0.674068,156.269,3.0,97.1684780918
2817,96.9954625932,23.1495,-101.767,2817,97.1983,99.9956828753,12.5682344331,1.48113836268,1000.0,12.5180722892,1000.0,0.0,96.9963,70.0,1000.0,408.411,0.267422,156.275,3.0,97.0133599753
2818,97.12002347,28.9966,-101.814,2818,97.3376,99.9956828753,8.62125202013,1.69031946393,1000.0,9.48571428571,1000.0,0.0,97.1193,45.0,1000.0,408.431,0.301082,156.246,2.0,97.1460080874
2819,97.1383689546,25.9746,-101.748,2819,97.2836,99.9956828753,9.10823802939,1.48482366941,1000.0,11.1333333333,1000.0,0.0,97.1371,39.0,1000.0,408.534,0.207786,156.246,3.0,97.1539730608
2820,97.1017778732,25.4537,-101.933,2820,97.2904,99.9956828753,12.1831371049,1.56694300407,1000.0,12.141025641,1000.0,0.0,97.1025,68.0,1000.0,408.585,0.320834,156.241,3.0,97.1141658023
2821,97.3238539961,22.8528,-102.222,2821,97.5005,97.6787138803,19.5852659112,1.51396230123,1000.0,18.4736842105,921.454545455,248.382536217,97.321,90.0,136.0,408.614,0.869723,156.24,3.0,97.3340356776
2822,97.6611642974,22.5093,-102.546,2822,97.833,96.7444377539,24.1326871229,1.48800976864,1000.0,24.1538461538,663.875,342.21208245,97.6628,103.0,214.0,408.571,0.874976,156.239,3.0,97.6715680151
2823,97.5990980955,25.4669,-102.401,2823,97.7982,9.82212790633,20.6685171215,1.56960774769,15.0,21.18,10.2996910402,1.60129643258,97.5963,90.0,7.0,408.61,0.724881,156.253,4.0,97.6091220029
2824,97.8546790538,25.8664,-102.403,2824,98.0674,40.3138828236,16.4271079787,1.57491525356,74.0,21.4888888889,51.4820512821,5.20093047863,97.8536,58.0,44.0,408.643,0.662766,156.251,3.0,97.8657620517
2825,97.6850964204,23.7472,-102.355,2825,97.8882,43.8239280493,15.6893622372,1.46017509634,122.0,16.1935483871,57.6954022989,8.32971978729,97.6866,76.0,50.0,408.7,0.638519,156.288,3.0,97.6989915777
2826,97.7158691418,26.9923,-102.4,2826,97.9465,99.9956828753,26.7159952089,1.53562836574,1000.0,20.34,1000.0,0.0,97.7136,180.0,1000.0,408.702,0.8808,156.306,3.0,97.7321434036
2827,97.6348750258,24.8508,-102.297,2827,97.8486,92.8281208552,15.1747185713,1.50940210617,1000.0,17.3859649123,685.4,361.089425674,97.6327,75.0,55.0,408.708,0.892851,156.303,3.0,97.6521042866
2828,97.8180454209,23.1302,-102.304,2828,98.0195,99.9956828753,17.7561748705,1.46105473549,1000.0,24.1666666667,1000.0,0.0,97.8201,88.0,1000.0,408.724,0.906542,156.315,3.0,97.8359991091
2829,97.6530330197,23.784,-102.424,2829,97.8502,99.9956828753,25.4916713089,1.48506898021,1000.0,28.6571428571,1000.0,0.0,97.6514,103.0,1000.0,408.739,0.911773,156.304,3.0,97.6771190751
2830,97.6905423293,22.0132,-102.353,2830,97.8733,99.9956828753,21.3757240633,1.40077161272,1000.0,23.0930232558,1000.0,0.0,97.6942,85.0,1000.0,408.769,0.930693,156.289,3.0,97.7110988172
2831,97.7532612408,26.0149,-102.433,2831,97.9419,99.9956828753,22.8868821599,1.49297855345,1000.0,25.125,1000.0,0.0,97.7502,108.0,1000.0,408.832,0.903903,156.326,3.0,97.769990802
2832,97.6353770428,25.1314,-102.303,2832,97.8694,99.9956828753,20.5847757626,1.55009257838,1000.0,23.9285714286,1000.0,0.0,97.6347,98.0,1000.0,408.766,0.933177,156.333,4.0,97.6560725778
2833,97.4234442901,24.3059,-102.21,2833,97.6157,99.9956828753,12.9974392965,1.47061449743,1000.0,18.8301886792,1000.0,0.0,97.4248,59.0,1000.0,408.814,0.853388,156.355,3.0,97.4500674642
2834,97.5127520008,24.1288,-102.123,2834,97.703,83.9191348041,23.1792015283,1.49647113888,1000.0,26.5405405405,541.052631579,385.72126201,97.511,111.0,49.0,408.845,0.902199,156.391,3.0,97.5457452217
2835,97.4959234432,24.8537,-102.307,2835,97.7175,47.6966166467,21.6026283984,1.47957753361,1000.0,23.0909090909,105.294736842,169.044987702,97.4955,105.0,36.0,408.853,0.865413,156.414,4.0,97.5323702925
2836,97.3186229509,31.6828,-102.119,2836,97.5574,57.4595953162,18.6129417342,1.66082441895,1000.0,18.28,252.414634146,363.125186746,97.3184,89.0,46.0,408.922,0.898475,156.395,3.0,97.3468818508
2837,97.6422582499,23.457,-102.372,2837,97.8464,66.9822378081,18.4579746937,1.40461071392,1000.0,18.9298245614,317.272727273,378.100457449,97.6456,93.0,45.0,408.937,0.919697,156.375,3.0,97.6800755141
2838,97.587355715,25.954,-102.324,2838,97.7824,99.9956828753,25.5992736994,1.5222570373,1000.0,25.1025641026,1000.0,0.0,97.5869,111.0,1000.0,408.978,0.961204,156.419,3.0,97.6132931475
2839,97.5757100779,26.1789,-102.396,2839,97.782,99.9956828753,34.326851053,1.47985897285,1000.0,44.5652173913,1000.0,0.0,97.5748,145.0,1000.0,408.951,0.835404,156.446,6.0,97.6031063567
2840,97.7845221688,24.8883,-102.422,2840,97.9722,99.9956828753,23.2578036817,1.4291492367,1000.0,21.9111111111,1000.0,0.0,97.7854,116.0,1000.0,408.986,0.349808,156.472,3.0,97.8149862934
2841,97.8430362893,26.7232,-102.556,2841,98.0442,99.9956828753,15.7186336489,1.51064420461,1000.0,19.0384615385,1000.0,0.0,97.8406,86.0,1000.0,408.994,0.122774,156.483,4.0,97.8739581571
2842,97.5136759187,25.8099,-102.306,2842,97.7026,99.9956828753,18.9063762275,1.52863915703,1000.0,20.6530612245,1000.0,0.0,97.5127,107.0,1000.0,409.044,0.784365,156.496,3.0,97.5409516686
2843,97.473216898,30.0337,-102.191,2843,97.6949,99.9956828753,20.3329098058,1.6387071806,1000.0,20.9130434783,1000.0,0.0,97.4737,108.0,1000.0,409.087,0.775983,156.463,3.0,97.4960094152
2844,97.6674917818,25.6257,-102.404,2844,97.8682,99.9956828753,16.6249329063,1.51160349485,1000.0,17.8644067797,1000.0,0.0,97.6679,81.0,1000.0,409.127,0.80775,156.467,3.0,97.690796839
2845,97.5860269996,25.2904,-102.549,2845,97.7804,84.3760030902,13.5838892021,1.48634958229,1000.0,15.2222222222,778.461538462,404.541262588,97.5876,57.0,28.0,409.163,0.900437,156.496,3.0,97.6064674123
2846,97.7938285332,24.9743,-102.812,2846,98.0055,93.2715264922,14.8242230076,1.46483606301,1000.0,14.2957746479,911.818181818,278.855393669,97.7884,65.0,30.0,409.226,0.800192,156.516,3.0,97.8133202379
2847,98.0722685553,24.1936,-102.901,2847,98.2731,67.6082136669,21.0577186512,1.52119038167,1000.0,19.7307692308,569.555555556,481.253135311,98.0718,99.0,29.0,409.273,0.798618,156.536,3.0,98.0953230387
2848,98.0305720698,29.1825,-102.744,2848,98.2306,99.9956828753,16.3313355867,1.59999936427,1000.0,14.7777777778,1000.0,0.0,98.0353,81.0,1000.0,409.321,0.894161,156.529,3.0,98.0579389792
2849,97.9300575026,23.9811,-102.661,2849,98.1288,93.4712523175,22.9784413206,1.517493054,1000.0,27.8648648649,912.090909091,277.992954308,97.9316,98.0,33.0,409.381,0.903313,156.54,3.0,97.953260915
2850,97.8888208442,22.9854,-102.599,2850,98.0871,99.9956828753,17.1086718154,1.47476789314,1000.0,20.1960784314,1000.0,0.0,97.8907,79.0,1000.0,409.342,0.902275,156.564,3.0,97.9111795589
2851,98.1159571208,25.6473,-102.746,2851,98.2953,71.7861508291,14.0439251604,1.53541375919,1000.0,19.0588235294,587.277777778,466.486489688,98.1137,50.0,30.0,409.357,0.91507,156.595,3.0,98.1352417498
2852,97.9626804973,25.4934,-102.453,2852,98.1349,93.6650460861,17.8383085375,1.54169536622,1000.0,19.7115384615,912.363636364,277.130514946,97.9607,93.0,36.0,409.361,0.937005,156.649,3.0,97.9804424317
2853,97.6862762978,27.2384,-102.323,2853,97.9037,99.9956828753,13.4228742719,1.64628436717,1000.0,14.9090909091,1000.0,0.0,97.6861,55.0,1000.0,409.33,0.653068,156.654,3.0,97.7087405806
2854,97.3784459692,24.3263,-102.124,2854,97.5668,99.9956828753,10.3048879779,1.44261862616,1000.0,14.7971014493,1000.0,0.0,97.3779,45.0,1000.0,409.359,0.235678,156.649,3.0,97.3971370643
2855,97.4169769164,26.2219,-102.23,2855,97.6079,99.9956828753,14.4181244983,1.49824295347,1000.0,18.1636363636,1000.0,0.0,97.4205,98.0,1000.0,409.358,0.343142,156.661,3.0,97.4376684231
2856,97.5997397031,24.007,-102.324,2856,97.7782,99.9956828753,9.76374433732,1.46044051316,1000.0,12.9487179487,1000.0,0.0,97.596,42.0,1000.0,409.364,0.243749,156.703,3.0,97.6220056811
2857,97.3369461001,30.1632,-102.198,2857,97.5396,99.9956828753,8.71499968515,1.6448499101,1000.0,12.0,1000.0,0.0,97.3363,38.0,1000.0,409.424,0.294302,156.736,3.0,97.3593271499
2858,97.2872611646,26.6058,-102.132,2858,97.4727,99.9956828753,12.2801066937,1.50899399879,1000.0,18.1428571429,1000.0,0.0,97.29,71.0,1000.0,409.462,0.331738,156.769,3.0,97.3067508312
2859,97.5113482976,22.8219,-102.039,2859,97.7008,99.9956828753,16.0189116088,1.48426483281,1000.0,17.2586206897,1000.0,0.0,97.5033,93.0,1000.0,409.541,0.476725,156.794,3.0,97.5272943695
2860,97.5975598913,25.2038,-102.166,2860,97.7941,99.9956828753,19.0425845786,1.54215432531,1000.0,18.4814814815,1000.0,0.0,97.6002,105.0,1000.0,409.585,0.441694,156.8,2.0,97.6150940231
2861,97.282651971,25.8085,-102.077,2861,97.4728,99.9956828753,16.7295009328,1.54679608651,1000.0,18.7450980392,1000.0,0.0,97.2831,94.0,1000.0,409.609,0.506344,156.819,4.0,97.3009709306
2862,97.3957065009,27.8654,-102.053,2862,97.5933,99.9956828753,12.8745419187,1.59212232589,1000.0,17.0163934426,1000.0,0.0,97.3987,72.0,1000.0,409.589,0.467806,156.896,3.0,97.4133150607
2863,97.4084307155,25.4317,-101.998,2863,97.5917,99.9956828753,10.823151678,1.532819086,1000.0,14.2714285714,1000.0,0.0,97.4074,51.0,1000.0,409.601,0.373466,156.898,3.0,97.431683052
2864,97.2225411714,28.6537,-101.978,2864,97.41,99.9956828753,14.5824485328,1.58493322526,1000.0,18.0185185185,1000.0,0.0,97.2248,78.0,1000.0,409.623,0.392803,156.918,3.0,97.2467325765
2865,97.3945471762,24.9895,-101.988,2865,97.5904,99.9956828753,12.2801791817,1.5208559935,1000.0,15.6515151515,1000.0,0.0,97.3938,76.0,1000.0,409.666,0.505519,156.928,3.0,97.4119762931
2866,97.4027084586,26.6107,-101.996,2866,97.5861,99.9956828753,13.802535463,1.52876107096,1000.0,17.5961538462,1000.0,0.0,97.3979,72.0,1000.0,409.71,0.508895,156.981,3.0,97.4239001638
2867,97.1984069354,24.1738,-101.949,2867,97.3963,99.9956828753,21.7837368449,1.51836514505,1000.0,23.347826087,1000.0,0.0,97.2048,94.0,1000.0,409.73,0.616181,156.999,3.0,97.2186500742
2868,97.1150779721,26.4886,-101.905,2868,97.3386,99.9956828753,17.0937506627,1.62741471956,1000.0,24.2682926829,1000.0,0.0,97.1149,83.0,1000.0,409.774,0.691847,157.047,3.0,97.1338226343
2869,97.0694847073,29.3194,-101.877,2869,97.2742,99.9956828753,15.5497767044,1.67642388943,1000.0,22.4,1000.0,0.0,97.0629,64.0,1000.0,409.769,0.254312,157.075,4.0,97.0910086988
2870,97.1566920444,24.9646,-101.858,2870,97.3579,53.5691136989,15.4835205636,1.48107288695,232.0,18.641509434,84.731092437,43.2354696977,97.1578,83.0,43.0,409.823,0.859577,157.107,3.0,97.1702741714
2871,97.1606188827,26.2969,-101.824,2871,97.3643,99.9956828753,14.8001279665,1.56633765086,1000.0,18.8867924528,1000.0,0.0,97.161,63.0,1000.0,409.807,0.799956,157.124,3.0,97.1845241261
2872,97.0004804732,24.6251,-101.654,2872,97.1985,99.9956828753,27.7370418449,1.54013210968,1000.0,26.8421052632,1000.0,0.0,96.9998,133.0,1000.0,409.834,0.197791,157.125,4.0,97.0191319968
2873,97.0670061547,25.2531,-101.771,2873,97.2742,99.9956828753,16.0618249966,1.6248460714,1000.0,21.8,1000.0,0.0,97.0638,75.0,1000.0,409.902,0.377763,157.118,3.0,97.0872391133
2874,96.9699987025,25.1767,-101.654,2874,97.1694,99.9956828753,13.1469204705,1.52479906259,1000.0,17.625,1000.0,0.0,96.9722,51.0,1000.0,409.933,0.393179,157.14,4.0,96.9894745275
2875,97.0543438647,28.8862,-101.628,2875,97.279,99.8101118785,12.1127440702,1.60809231437,1000.0,16.3015873016,944.272727273,176.225109608,97.0531,51.0,387.0,409.93,0.458948,157.153,3.0,97.0813394977
2876,97.0624966527,29.2177,-101.657,2876,97.2845,99.9956828753,17.0656698309,1.64394679493,1000.0,22.1136363636,1000.0,0.0,97.065,97.0,1000.0,410.002,0.507197,157.176,4.0,97.0883958955
2877,96.8946511083,23.613,-101.442,2877,97.0733,99.9956828753,11.7538354224,1.43031196262,1000.0,16.7540983607,1000.0,0.0,96.8952,49.0,1000.0,410.008,0.414192,157.214,3.0,96.9221660455
2878,96.6536897927,24.8658,-101.348,2878,96.882,99.9956828753,17.7009528314,1.58132178204,1000.0,18.4814814815,1000.0,0.0,96.6584,107.0,1000.0,410.036,0.501079,157.243,3.0,96.6804333895
2879,96.5890058872,20.0142,-101.367,2879,96.7597,99.9956828753,15.4613034093,1.38781223145,1000.0,19.6470588235,1000.0,0.0,96.584,64.0,1000.0,410.043,0.473242,157.26,3.0,96.6128570489
2880,96.7353169843,23.2576,-101.371,2880,96.9546,99.9956828753,16.5492157884,1.52567459795,1000.0,17.8888888889,1000.0,0.0,96.7375,81.0,1000.0,410.081,0.51792,157.292,3.0,96.7590976972
2881,96.7336456663,27.5192,-101.417,2881,96.9729,99.9956828753,19.3125660287,1.64268759614,1000.0,23.4545454545,1000.0,0.0,96.7324,86.0,1000.0,410.114,0.475551,157.314,3.0,96.766895225
2882,96.7356380151,29.0903,-101.423,2882,96.9429,99.9956828753,19.1354012304,1.56522391333,1000.0,28.0555555556,1000.0,0.0,96.731,84.0,1000.0,410.119,0.477174,157.33,3.0,96.7669004308
2883,96.7942488736,22.4342,-101.435,2883,96.9747,99.9956828753,16.2938416326,1.46278636437,1000.0,19.1730769231,1000.0,0.0,96.7961,72.0,1000.0,410.15,0.332756,157.334,4.0,96.8234825821
2884,96.6752292359,24.5951,-101.308,2884,96.8898,99.9956828753,23.0196725746,1.52492250374,1000.0,24.3076923077,1000.0,0.0,96.674,100.0,1000.0,410.2,0.382514,157.416,4.0,96.7041052736
2885,96.6860754615,24.2162,-101.197,2885,96.918,99.9956828753,15.78722153,1.52901089591,1000.0,19.0,1000.0,0.0,96.6857,61.0,1000.0,410.261,0.857372,157.443,3.0,96.7196990097
2886,96.6146671895,28.1379,-101.196,2886,96.815,99.9956828753,16.7438159301,1.58150505491,1000.0,21.9090909091,1000.0,0.0,96.6143,75.0,1000.0,410.309,0.915703,157.444,4.0,96.6460909545
2887,96.7217261883,24.7919,-101.139,2887,96.9394,99.9956828753,22.8759229593,1.49887505726,1000.0,23.6818181818,1000.0,0.0,96.7241,91.0,1000.0,410.349,0.88795,157.447,3.0,96.7578935109
2888,96.4172136244,24.1845,-101.026,2888,96.6129,99.9956828753,33.3337755073,1.47643089138,1000.0,23.9523809524,1000.0,0.0,96.4152,161.0,1000.0,410.351,0.915306,157.446,3.0,96.4529953881
2889,96.3361178976,24.2323,-101.138,2889,96.5528,99.9956828753,22.7228939191,1.52923228005,1000.0,23.2558139535,1000.0,0.0,96.3377,95.0,1000.0,410.379,0.894751,157.481,3.0,96.3680787176
2890,96.5329063619,22.3039,-101.212,2890,96.729,99.9956828753,23.6143524571,1.42034940271,1000.0,22.1162790698,1000.0,0.0,96.5355,129.0,1000.0,410.359,0.8552,157.463,3.0,96.5668243138
2891,96.4342909121,26.3614,-101.149,2891,96.6654,99.9956828753,21.9756156783,1.59576631292,1000.0,26.8648648649,1000.0,0.0,96.4329,97.0,1000.0,410.428,0.915693,157.451,4.0,96.4644220144
2892,96.4588996775,24.1594,-101.16,2892,96.6546,99.9956828753,24.5366159992,1.48331990603,1000.0,28.3055555556,1000.0,0.0,96.4551,96.0,1000.0,410.471,0.903227,157.447,4.0,96.4921212306
2893,96.4535337447,24.7725,-101.076,2893,96.6491,99.9956828753,42.7208691901,1.50688213597,1000.0,30.4705882353,1000.0,0.0,96.456,219.0,1000.0,410.466,0.909842,157.475,3.0,96.4766435263
2894,96.1513456396,24.8082,-100.715,2894,96.3372,64.5108340283,23.9872194202,1.48175379537,1000.0,23.0930232558,295.794117647,354.718677215,96.1495,138.0,10.0,410.512,0.959453,157.499,3.0,96.1879990974
2895,96.2806892214,25.4911,-100.805,2895,96.4771,99.9956828753,28.9532487339,1.48184043624,1000.0,28.6285714286,1000.0,0.0,96.2787,122.0,1000.0,410.544,0.972389,157.523,3.0,96.3172781442
2896,96.1135814997,28.2892,-100.74,2896,96.3283,99.9870047095,27.0580474357,1.62325072,1000.0,34.0,964.818181818,88.9502600352,96.1163,105.0,693.0,410.575,0.977072,157.541,4.0,96.1410049456
2897,95.8394247464,20.6584,-100.534,2897,96.0364,99.9956828753,29.0116751657,1.40218059507,1000.0,35.5357142857,1000.0,0.0,95.8372,119.0,1000.0,410.595,0.966457,157.561,4.0,95.8751997484
2898,95.8984568114,26.8282,-100.395,2898,96.1389,99.9956828753,31.5836807369,1.56747029631,1000.0,34.0666666667,1000.0,0.0,95.8976,129.0,1000.0,410.675,0.921065,157.581,4.0,95.9310896492
2899,95.8585019743,27.2562,-100.371,2899,96.0786,99.9956828753,24.8798496863,1.53933487768,1000.0,28.4117647059,1000.0,0.0,95.8612,99.0,1000.0,410.727,0.9026,157.595,5.0,95.8886234958
2900,95.8134018392,23.8905,-100.373,2900,96.0033,99.9956828753,19.0532637494,1.48075667222,1000.0,23.1363636364,1000.0,0.0,95.8113,74.0,1000.0,410.698,0.811102,157.589,3.0,95.8432652649
2901,95.4179791942,26.4695,-100.147,2901,95.6744,99.9956828753,18.3947641175,1.59549841022,1000.0,20.7142857143,1000.0,0.0,95.4179,99.0,1000.0,410.743,0.801165,157.575,3.0,95.4542695594
2902,95.5537456608,25.5708,-100.36,2902,95.7796,99.9956828753,19.1251316638,1.5438765526,1000.0,21.9545454545,1000.0,0.0,95.5523,98.0,1000.0,410.767,0.792682,157.563,3.0,95.5803425059
2903,95.5657768223,22.724,-100.282,2903,95.7704,99.9956828753,11.5569910967,1.40810653917,1000.0,14.3611111111,1000.0,0.0,95.5642,60.0,1000.0,410.724,0.638984,157.588,3.0,95.5976394554
2904,95.7044238024,23.0827,-100.392,2904,95.8881,99.9956828753,16.6412542066,1.42331013776,1000.0,16.813559322,1000.0,0.0,95.7081,87.0,1000.0,410.787,0.838996,157.615,3.0,95.7265187197
2905,95.5178751151,23.6266,-100.109,2905,95.7149,99.9956828753,22.9595027262,1.42136784597,1000.0,21.4888888889,1000.0,0.0,95.5167,140.0,1000.0,410.832,0.862994,157.645,3.0,95.5475180359
