StdEsReturn,MaxReturn,MaxForwardProgress,StdReturn,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageY,AverageAction,AverageQ,AverageAbsQ,Epoch,MinForwardProgress,MinEsReturn,QFunRegParamNorm,MinReturn,AverageReturn,MaxEsReturn,AverageForwardProgress,StdForwardProgress,AverageAbsQYDiff,AverageEsReturn,AverageDiscountedReturn,PolicyRegParamNorm
29.9483335384,121.368144175,0.679498135915,31.8364355856,0.41049,8.53414885804,-8.71803,8.52134206574,0.937485,8.52125,8.53715,280,-0.431743556063,-14.7615345207,82.735,-22.8395196269,28.311899258,71.7731953258,0.0756912018704,0.230420284845,0.399695171671,23.4447348014,15.877025185,43.04
45.8801309095,77.4879261792,0.454962250276,15.4549278041,0.360424,8.50816963591,-8.68799,8.4951897357,0.939982,8.49477,8.51119,281,-0.474567109275,-20.305922141,82.9457,-27.7117761019,20.7256882794,142.91891777,0.0411248568748,0.128316442687,0.393037778817,45.147962698,14.9926118938,43.1116
29.2622550364,112.389168483,0.692499008509,24.7420215314,0.364028,8.47753674513,-8.65932,8.46526669903,0.930036,8.46489,8.48069,282,-0.318476442569,15.0115593708,83.0798,-18.3287029519,39.4020890098,113.813761132,0.161125254189,0.182246751346,0.389606297356,60.0654999015,20.9121721768,43.1881
19.1902645191,125.22290073,0.681793792501,31.0706370042,0.391147,8.43416211871,-8.61095,8.42149315202,0.940472,8.42074,8.43666,283,-0.646671887562,-25.2714469816,83.2495,-50.7943216244,22.6351612213,40.8570275632,0.00379491319388,0.236984642301,0.394377118797,9.23113493942,16.7046354928,43.3032
43.8666981127,84.8698743259,0.455570792128,27.9200869106,0.378187,8.42289803634,-8.59921,8.40676044307,0.94278,8.40688,8.42654,284,-0.750887377553,-7.15281845783,83.394,-61.9043126566,6.08704092245,105.116747755,-0.120208579137,0.221576731615,0.39472844149,46.0826202415,5.94492882329,43.3753
29.9810299458,102.298932642,0.586799178048,23.0882427757,0.366477,8.39741613431,-8.58563,8.38207379835,0.947852,8.3821,8.40084,285,-0.413594991439,-25.2338685134,83.5906,-30.3769836015,22.3624001648,88.2628766067,0.0230041167455,0.178383129702,0.389316050174,18.1367391297,14.987593323,43.4615
40.8682392641,63.2190907077,0.257773350951,22.4320357886,0.370886,8.39422112627,-8.57172,8.37940631336,0.947469,8.3787,8.39718,286,-0.549825748227,-43.515313301,83.7627,-49.6389395637,-8.06416657419,109.302521462,-0.229813429461,0.169488614225,0.392492086589,19.5242691369,-2.53265567063,43.5409
43.3689540437,97.4949723629,0.561423324431,21.3222360175,0.346769,8.34042661177,-8.50988,8.32536837911,0.940505,8.32495,8.34356,287,-0.833421440663,-36.9474126468,83.9239,-65.0513335992,-19.1389115628,96.2285347024,-0.302284440123,0.193197558766,0.386455092627,9.79400149011,-6.50410500376,43.6221
34.0115030416,46.171771247,0.18531681867,11.4662565496,0.359081,8.30683449526,-8.4826,8.2900486826,0.948161,8.28988,8.30981,288,-0.599804304879,-47.7445413029,84.0652,-50.0760866407,-12.2475276403,74.175707175,-0.214319317631,0.0979693009444,0.387595263562,9.50680160576,-4.99632554391,43.7213
34.8713495987,91.077968056,0.457867942446,30.8212251724,0.362312,8.26203644014,-8.44225,8.24557474927,0.933587,8.2453,8.26545,289,-0.770603590714,-45.4790875217,84.2276,-63.3473857654,-0.747321779247,92.7151737386,-0.207048430801,0.243772454856,0.38578283844,8.49805168694,4.15847533755,43.81
31.5306688512,140.164251421,0.866360808426,39.5497522417,0.370153,8.26038620475,-8.42985,8.24150115266,0.92892,8.24069,8.26245,290,-0.83518403362,-34.318718761,84.3901,-50.1152950086,51.7853267641,70.0036849583,0.210982674055,0.314561261902,0.385416313055,17.9119462073,29.071096061,43.8936
32.9009932032,152.7436918,0.923677603391,41.4689830654,0.372048,8.18812798412,-8.36193,8.17042092217,0.931367,8.17036,8.19124,291,-0.435800872222,38.4062038556,84.5743,-25.5996799064,37.525032368,135.50316858,0.114950661578,0.308359533487,0.387570618973,70.4610014888,18.466125403,43.9842
