MaxReturn,QFunRegParamNorm,Epoch,AverageEsReturn,MinReturn,AverageQ,AverageY,StdReturn,AverageAction,AveragePolicySurr,Iteration,AverageAbsY,AverageAbsQYDiff,AverageReturn,AverageQLoss,AverageAbsQ,StdEsReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,PolicyRegParamNorm
4037.60619951,60.5865,124,1187.26197689,1279.28771363,136.347,136.363096541,1024.30295855,0.950628,-137.832,124,136.363567484,2.20663463566,2866.55646593,27.7471,136.347,0.0,1187.26197689,286.80690404,1187.26197689,49.9227
3890.88872592,60.8873,125,1503.81512717,1408.4079634,138.16,138.170205846,926.997277579,0.946887,-139.689,125,138.170701051,2.20770776659,2628.56078236,25.8098,138.16,0.0,1503.81512717,255.644852513,1503.81512717,50.1495
4038.81032686,61.2259,126,2502.99930152,859.973330314,139.567,139.583151688,1085.52276528,0.938046,-141.084,126,139.583571818,2.36870140852,2543.36473479,32.8666,139.567,0.0,2502.99930152,278.95813818,2502.99930152,50.2892
3738.99419831,61.5193,127,2907.28642197,1182.32439341,141.839,141.851274127,884.784981868,0.944041,-143.394,127,141.851621516,2.293849841,2915.70073366,28.9602,141.839,0.0,2907.28642197,256.564320438,2907.28642197,50.5451
4049.86316578,61.8045,128,2813.82905117,1936.40784753,142.979,142.992749385,611.232962271,0.94718,-144.5,128,142.993315823,2.27952510116,3754.98906625,29.6326,142.979,0.0,2813.82905117,299.809869113,2813.82905117,50.8029
4132.11676539,62.0879,129,2881.69377507,539.464027375,145.123,145.137661226,1373.43501175,0.951604,-146.625,129,145.138289466,2.3943271864,3068.86773882,34.4974,145.123,0.0,2881.69377507,291.72939007,2881.69377507,50.9238
3912.67060124,62.3351,130,2573.62187337,3498.43313144,147.579,147.594098015,126.585226616,0.950275,-149.076,130,147.594567984,2.32744508651,3763.91183648,27.7055,147.579,0.0,2573.62187337,307.382845905,2573.62187337,51.1251
3699.02995274,62.7003,131,2753.84453226,1334.71138927,148.586,148.600582536,659.152621747,0.937972,-150.178,131,148.601116997,2.47696511155,3242.76720463,39.4,148.586,0.0,2753.84453226,275.6897439,2753.84453226,51.2982
4250.48997179,63.0173,132,2702.16952755,1374.31250579,151.567,151.58164245,901.357374537,0.948057,-153.139,132,151.581996096,2.37312580962,3399.34140348,30.9979,151.567,0.0,2702.16952755,284.929634975,2702.16952755,51.5036
3697.52163092,63.2683,133,2654.44997377,3185.15623907,152.242,152.257749131,167.101644923,0.939288,-153.84,133,152.258152113,2.4850543524,3463.99282026,36.7047,152.242,0.0,2654.44997377,268.469713337,2654.44997377,51.7557
4230.9443313,63.5195,134,2764.69563832,3265.00726117,154.564,154.579656791,320.587313552,0.943395,-156.14,134,154.579871329,2.40309168092,3707.7587136,36.3492,154.564,0.0,2764.69563832,253.338305511,2764.69563832,51.9205
4047.79632447,63.8168,135,2988.92845007,3640.87243611,156.374,156.390344285,113.223976939,0.946932,-157.966,135,156.390790346,2.42435529552,3841.43665672,34.1673,156.374,0.0,2988.92845007,308.197975719,2988.92845007,52.0846
4115.10620636,64.1209,136,2698.51028873,3389.62705876,158.418,158.433953606,204.699570721,0.947538,-160.021,136,158.434375186,2.43600454193,3737.59106366,35.5804,158.418,0.0,2698.51028873,280.254553206,2698.51028873,52.3322
4178.41380523,64.3886,137,2846.43140931,1163.23419514,159.982,159.996109146,869.684801686,0.959433,-161.583,137,159.996484927,2.43102982119,3762.52092385,33.2626,159.982,0.0,2846.43140931,316.37564453,2846.43140931,52.5693
3970.37754589,64.5866,138,2736.27635414,451.132739239,161.95,161.959124956,1292.97983187,0.952815,-163.555,138,161.959539492,2.46219505006,2952.66561225,37.2411,161.95,0.0,2736.27635414,291.647709943,2736.27635414,52.7793
4030.97056678,64.8038,139,2715.21450743,2035.25967738,163.389,163.409472666,557.151084855,0.952367,-164.984,139,163.409917969,2.45231621192,3683.24639739,31.6274,163.389,0.0,2715.21450743,301.560584347,2715.21450743,52.9617
3960.94848742,65.0329,140,2614.92706455,3608.72199451,164.569,164.57989068,94.1745661789,0.951283,-166.155,140,164.580315625,2.47666423439,3824.67183246,43.6407,164.569,0.0,2614.92706455,301.277082164,2614.92706455,53.1382
4098.39848286,65.1934,141,2580.86131785,3448.71775484,166.732,166.75282388,236.915555807,0.953879,-168.381,141,166.753179556,2.53599699496,3801.39043232,42.5753,166.732,0.0,2580.86131785,308.065113488,2580.86131785,53.3286
3797.44474266,65.4077,142,2896.59274027,912.660104422,168.233,168.243343541,821.225125088,0.954887,-169.86,142,168.243596631,2.51091190352,3359.08715295,46.7112,168.233,0.0,2896.59274027,281.23023997,2896.59274027,53.5004
4077.80113316,65.6842,143,3078.604788,517.982481397,169.936,169.951348434,1258.08152923,0.952076,-171.592,143,169.951710192,2.48299526052,3168.1629523,41.2868,169.936,0.0,3078.604788,298.734044081,3078.604788,53.7159
4074.12087366,65.85,144,2906.757333,3589.13571907,172.043,172.061021231,150.542817155,0.956208,-173.707,144,172.061348271,2.47453272796,3840.43171414,38.2408,172.043,0.0,2906.757333,298.474785051,2906.757333,53.9484
3577.52682179,66.0245,145,2745.91420424,2594.12003972,173.899,173.912574722,277.205159441,0.949569,-175.619,145,173.912902555,2.41137647117,3214.70037307,33.5452,173.899,0.0,2745.91420424,259.858856035,2745.91420424,54.1114
4089.91345216,66.2409,146,2982.18135275,3476.67796744,175.002,175.017372006,176.492704324,0.956133,-176.616,146,175.017884519,2.51822621126,3847.59690439,43.2333,175.002,0.0,2982.18135275,300.33322,2982.18135275,54.2682
3660.24061877,66.3801,147,3008.21987652,3346.10452344,177.181,177.193170144,86.5713273429,0.960685,-178.825,147,177.193470414,2.45901398928,3540.67875432,36.9159,177.181,0.0,3008.21987652,274.331659528,3008.21987652,54.4218
2826.84796711,66.6148,148,2576.2705169,544.817325525,178.753,178.769493259,788.568637733,0.95155,-180.385,148,178.769875991,2.53940430921,1934.50745622,45.5863,178.753,0.0,2576.2705169,190.792063096,2576.2705169,54.6131
3823.40065015,66.7736,149,2736.62089455,1643.46841847,180.092,180.10634197,667.754209157,0.959768,-181.801,149,180.106744989,2.59509338087,3348.99410289,43.7482,180.092,0.0,2736.62089455,298.275953466,2736.62089455,54.8236
4202.18008179,66.9814,150,2708.68485252,1006.15921989,181.658,181.672745218,990.18957718,0.960439,-183.292,150,181.67313205,2.4854661345,3459.56157663,36.6284,181.658,0.0,2708.68485252,310.37990424,2708.68485252,55.1184
4035.88936613,67.2303,151,2871.69410091,2099.68484218,184.039,184.05683827,515.438308802,0.957424,-185.746,151,184.057061121,2.642164571,3570.8067041,49.1547,184.039,0.0,2871.69410091,303.19466397,2871.69410091,55.2213
4194.02851714,67.4013,152,2948.72309933,3693.31783799,185.45,185.463047737,153.635629904,0.963723,-187.186,152,185.463385263,2.49703680143,3942.87514725,38.0644,185.45,0.0,2948.72309933,298.720620714,2948.72309933,55.4722
4064.22283274,67.614,153,2733.36921621,1479.95881091,187.385,187.397977265,747.80067246,0.959554,-189.112,153,187.398502076,2.6663470975,3686.61502452,51.6153,187.385,0.0,2733.36921621,289.438700682,2733.36921621,55.6115
4187.57321342,67.8525,154,2740.7739632,417.978890347,188.583,188.604260264,1131.21459074,0.961762,-190.356,154,188.604582597,2.60737454233,3243.95264245,43.9651,188.583,0.0,2740.7739632,324.379867695,2740.7739632,55.8287
4215.86290351,68.0261,155,2409.98942651,686.898748309,190.287,190.298652358,953.768879015,0.960645,-192.084,155,190.298999427,2.59369848108,3457.50242325,38.1869,190.287,0.0,2409.98942651,293.441789178,2409.98942651,56.0187
3989.78012239,68.2295,156,2580.82185665,1942.06071057,191.725,191.737975006,541.421571444,0.96073,-193.538,156,191.738446443,2.52667515564,3505.17629729,37.7965,191.725,0.0,2580.82185665,290.878030488,2580.82185665,56.2381
3939.8370895,68.3632,157,2930.93281368,1510.33557592,193.256,193.270901473,682.962302151,0.957198,-195.096,157,193.271252131,2.64531605308,3468.36758364,46.3614,193.256,0.0,2930.93281368,288.394135395,2930.93281368,56.4905
4024.72799916,68.5353,158,2653.72387377,3398.07627482,195.48,195.497073604,161.063926587,0.952302,-197.395,158,195.497357233,2.62752669519,3695.74601787,44.6992,195.48,0.0,2653.72387377,293.428741428,2653.72387377,56.6758
3860.42496032,68.7231,159,2830.06252909,-31.0166980074,197.069,197.085759101,1261.30073931,0.961263,-198.962,159,197.086144675,2.75582253139,2250.27885208,54.0208,197.069,0.0,2830.06252909,260.159994707,2830.06252909,56.8762
4051.53932229,68.9118,160,2878.30269801,-26.5540015021,197.9,197.912794524,1139.89788215,0.961434,-199.764,160,197.913090923,2.60214053039,3348.34148997,40.4815,197.9,0.0,2878.30269801,279.068663833,2878.30269801,57.0883
4133.89685291,69.125,161,-127.38202097,252.94361564,198.998,199.010485698,1355.92206321,0.96314,-200.848,161,199.010830367,2.73728050732,3251.14740806,52.6864,198.998,0.0,-127.38202097,290.316008192,-127.38202097,57.2336
4138.12436742,69.3788,162,2560.99086488,965.026766802,199.87,199.892025221,987.448362446,0.961542,-201.726,162,199.892282512,2.68663941442,3153.77795872,45.3725,199.87,0.0,2560.99086488,300.591341082,2560.99086488,57.4042
3962.8796822,69.514,163,2314.73023843,-285.158479812,201.537,201.543952416,1529.12990188,0.965689,-203.31,163,201.544270538,2.56758370008,2145.07862631,40.8635,201.537,0.0,2314.73023843,237.271093494,2314.73023843,57.5667
3947.57826665,69.7127,164,2838.81112871,397.640750425,203.115,203.133502658,1113.38116441,0.974552,-204.928,164,203.133813137,2.76984311242,2136.10888439,55.2291,203.115,0.0,2838.81112871,278.494346417,2838.81112871,57.785
4302.99949958,69.9489,165,2691.01840632,1360.0712376,205.55,205.566936004,911.372725253,0.968719,-207.44,165,205.567146453,2.77749757634,3445.80207652,60.8599,205.55,0.0,2691.01840632,297.974459724,2691.01840632,58.022
3938.20077383,70.1026,166,2579.39272771,3618.73861983,206.99,207.001196473,109.245013053,0.966885,-208.848,166,207.001484579,2.64189855089,3787.05059032,48.5633,206.99,0.0,2579.39272771,302.327335517,2579.39272771,58.207
4131.88688292,70.2847,167,3075.28427391,175.157392692,208.179,208.189721802,1488.01043912,0.971485,-210.032,167,208.190039063,2.80870356383,1815.68141691,60.9477,208.179,0.0,3075.28427391,280.501589789,3075.28427391,58.4092
4061.30231223,70.4883,168,2907.98097205,3306.94381081,209.382,209.410652328,247.130262572,0.974668,-211.123,168,209.410899274,2.85166724247,3800.02296304,65.8895,209.382,0.0,2907.98097205,298.187884367,2907.98097205,58.5618
4130.13844966,70.7216,169,2139.98548136,32.2076183671,210.753,210.758801462,1456.44412639,0.965982,-212.457,169,210.759326818,2.70150742137,2274.92552832,47.4366,210.753,0.0,2139.98548136,287.310089215,2139.98548136,58.7673
4599.86537419,70.9339,170,3267.97809015,342.815733281,212.882,212.895930143,1446.32015031,0.965577,-214.736,170,212.896339106,2.72484309043,3151.366729,52.4502,212.882,0.0,3267.97809015,305.067878311,3267.97809015,59.0003
4095.60129064,71.1095,171,2881.53392797,1245.56281437,213.555,213.563544486,798.741129884,0.969364,-215.311,171,213.563694172,2.69835792801,3628.31408843,48.4061,213.555,0.0,2881.53392797,297.086199436,2881.53392797,59.205
4020.8299288,71.2998,172,3159.87177243,2954.96446744,215.517,215.530010821,284.681535676,0.970704,-217.275,172,215.530347849,2.7605529627,3728.76043148,51.8801,215.517,0.0,3159.87177243,295.185963284,3159.87177243,59.3389
4201.46684325,71.4784,173,2801.76957189,581.468351224,216.378,216.389827574,1081.97397963,0.970016,-218.159,173,216.390053236,2.7212792063,3480.24213444,56.181,216.378,0.0,2801.76957189,305.738152943,2801.76957189,59.5452
4021.41929243,71.7453,174,2595.57669412,2151.83945941,217.971,217.987865723,496.079160718,0.968698,-219.73,174,217.988151773,2.88722110584,3575.42285517,66.8638,217.971,0.0,2595.57669412,290.524502011,2595.57669412,59.7029
4238.15169555,71.9025,175,2681.25245601,1392.53938217,218.92,218.929531039,1032.26806377,0.9654,-220.695,175,218.929850822,2.77429255294,3530.11063676,56.889,218.92,0.0,2681.25245601,292.659259967,2681.25245601,59.8302
4107.76138843,72.1595,176,2842.3576937,1210.54353005,220.778,220.788383878,780.520458337,0.964668,-222.586,176,220.788753417,2.83356442004,3332.91571873,62.1122,220.778,0.0,2842.3576937,295.233137211,2842.3576937,60.0746
4527.5620751,72.4228,177,3145.51966352,687.48993233,222.491,222.515047863,1071.547625,0.972027,-224.301,177,222.515354884,2.97271390527,3880.55890382,72.0199,222.491,0.0,3145.51966352,321.800545634,3145.51966352,60.1661
4234.7072618,72.6586,178,2964.65721734,2442.44227295,223.816,223.830841063,499.428482311,0.973001,-225.63,178,223.831062342,2.86069726306,3881.28319882,62.781,223.816,0.0,2964.65721734,323.355023606,2964.65721734,60.3334
4100.93096952,72.9508,179,3310.84005025,3895.88146863,225.936,225.950452762,69.2427483878,0.969401,-227.728,179,225.950888103,2.91236789889,4010.46694304,69.4969,225.936,0.0,3310.84005025,321.130706502,3310.84005025,60.5335
4326.90743608,73.1385,180,3133.1968527,1747.76080732,226.289,226.299961498,831.377359747,0.968794,-228.087,180,226.300255,2.8771410008,3268.38427622,63.206,226.289,0.0,3133.1968527,321.272678809,3133.1968527,60.7197
4354.36236725,73.3508,181,2940.88752234,1021.59716757,227.912,227.927735037,987.839879133,0.966941,-229.698,181,227.928060502,2.80528731815,3445.47135777,63.5625,227.912,0.0,2940.88752234,326.446773572,2940.88752234,60.8795
3809.54959996,73.5637,182,2833.46065509,2106.58002445,229.521,229.538714293,478.822451179,0.967136,-231.308,182,229.53888203,2.90306231913,3394.08534568,72.6279,229.521,0.0,2833.46065509,282.500671961,2833.46065509,61.0059
4459.82790414,73.6737,183,3028.09003001,3162.18304566,230.727,230.730965421,337.232171391,0.969097,-232.532,183,230.73118251,2.65531188017,4084.19994542,46.9642,230.727,0.0,3028.09003001,335.414159543,3028.09003001,61.1969
4196.73554731,73.8361,184,2808.30926041,3528.95745876,231.711,231.735285428,215.813970552,0.972196,-233.571,184,231.735648795,2.93389038716,3886.84417116,73.2133,231.711,0.0,2808.30926041,317.642360022,2808.30926041,61.3433
4364.38752973,74.0737,185,3056.07056215,2208.04056933,233.366,233.375445575,657.664153497,0.970861,-235.26,185,233.375853827,2.89630909422,3685.79856652,70.6551,233.366,0.0,3056.07056215,314.546260577,3056.07056215,61.4621
4424.7793704,74.3469,186,3167.84359313,2232.06235696,235.34,235.347263884,585.961587674,0.971244,-237.164,186,235.347605157,2.76750198134,3472.89180245,53.9178,235.34,0.0,3167.84359313,323.076148921,3167.84359313,61.6805
4305.53016179,74.5639,187,1918.87202182,3941.74869468,236.016,236.029827471,108.531057598,0.969701,-237.89,187,236.030324183,2.8408905599,4161.94709212,56.016,236.016,0.0,1918.87202182,323.094769996,1918.87202182,61.8191
4125.45191363,74.7987,188,2706.1233793,3723.85835912,237.954,237.969432961,142.638621965,0.969623,-239.836,188,237.969689745,3.02542922662,3923.15542089,78.2465,237.954,0.0,2706.1233793,301.938650521,2706.1233793,62.025
4350.62652218,75.0247,189,3266.83795511,1101.91697551,237.622,237.635930731,946.010286548,0.970372,-239.483,189,237.636228572,2.80532072531,3721.9960744,63.37,237.622,0.0,3266.83795511,314.914324307,3266.83795511,62.2028
4367.10499608,75.2542,190,1574.85867879,1041.91022949,239.494,239.510597483,964.135205751,0.971947,-241.34,190,239.511055454,3.07591480557,3925.40953086,82.4388,239.494,0.0,1574.85867879,334.310597641,1574.85867879,62.3563
4236.51077792,75.4456,191,3195.9390675,-138.675457188,241.657,241.670145435,1401.04395089,0.97091,-243.497,191,241.670385187,2.86711982309,2219.97507063,71.6195,241.657,0.0,3195.9390675,294.750973978,3195.9390675,62.5821
3576.34707233,75.5399,192,2940.13414285,3309.66526986,242.104,242.121807256,79.1823976853,0.969757,-243.888,192,242.122100861,2.90233719608,3459.14394073,71.384,242.104,0.0,2940.13414285,278.14725539,2940.13414285,62.7239
4328.22807155,75.84,193,2587.83517401,1219.94214044,243.22,243.226114924,1130.9788895,0.973734,-245.029,193,243.226385922,2.94668587151,3641.47763635,75.5222,243.22,0.0,2587.83517401,317.317633731,2587.83517401,62.885
4139.21315505,75.9866,194,2768.48914559,3658.29069615,245.358,245.376846927,132.81551841,0.972821,-247.14,194,245.377055295,2.97159586771,3925.49034447,72.5479,245.358,0.0,2768.48914559,305.143187157,2768.48914559,63.0457
3835.84817373,76.244,195,3175.94373598,2990.83980951,246.122,246.139756682,231.39821126,0.972093,-247.924,195,246.140069574,3.01983737456,3610.79042857,89.403,246.122,0.0,3175.94373598,282.258487642,3175.94373598,63.1941
4063.16156906,76.4192,196,3069.43039298,2254.12396455,247.662,247.674134382,477.147687157,0.971167,-249.44,196,247.674793034,2.97688307161,3520.56751783,72.1988,247.662,0.0,3069.43039298,295.146294203,3069.43039298,63.379
4815.14694257,76.6609,197,3048.12364148,3587.70331995,247.776,247.785270008,373.822947689,0.972356,-249.534,197,247.785575582,2.86946106676,4280.25226194,64.8872,247.776,0.0,3048.12364148,313.811314739,3048.12364148,63.596
4339.84242307,76.8895,198,2923.10581731,1693.55085661,249.516,249.531519697,957.924658421,0.970278,-251.303,198,249.531709544,2.91782794483,3219.01469139,68.1903,249.516,0.0,2923.10581731,327.96113449,2923.10581731,63.7772
4546.17682486,77.1377,199,3157.95879486,3938.58875205,250.397,250.409840394,212.825218152,0.970293,-252.116,199,250.410312176,3.06589266176,4257.17645018,83.251,250.397,0.0,3157.95879486,330.57989914,3157.95879486,63.9116
4298.61518593,77.3312,200,2949.8903818,769.866578549,252.104,252.114708265,1219.24837658,0.976251,-253.794,200,252.114961054,2.88431225979,3229.15812349,69.1865,252.104,0.0,2949.8903818,326.468521698,2949.8903818,64.095
4546.67930152,77.5974,201,2391.41089547,1135.26817348,253.864,253.882183327,1081.24696462,0.97319,-255.635,201,253.882524431,3.06405176519,3757.87123107,85.6753,253.864,0.0,2391.41089547,351.054456441,2391.41089547,64.2598
4476.78416623,77.7598,202,2682.93161383,3955.62059365,254.173,254.185406126,122.748279076,0.970113,-255.976,202,254.185781232,2.94230618765,4224.24337877,71.3631,254.173,0.0,2682.93161383,328.890117711,2682.93161383,64.4367
4206.38769643,77.9411,203,3337.73207171,284.509158805,256.286,256.303243568,1137.95796867,0.978127,-258.108,203,256.303704269,3.05379863145,3475.97192735,78.8069,256.286,0.0,3337.73207171,308.543058247,3337.73207171,64.6032
4462.42528534,78.0868,204,3291.45056406,205.0984746,256.404,256.414086852,1343.46980238,0.972159,-258.162,204,256.414429121,2.98642023045,3353.64372748,81.0838,256.404,0.0,3291.45056406,331.796622962,3291.45056406,64.814
4168.26916138,78.3264,205,2922.47191928,1883.21434042,257.135,257.145288688,665.302276792,0.974569,-258.882,205,257.145623459,3.1253220495,3530.67478749,99.4374,257.135,0.0,2922.47191928,306.09594759,2922.47191928,64.9464
4297.53161488,78.5214,206,2825.17725605,3634.64451061,258.968,258.988216378,178.039058086,0.967321,-260.713,206,258.988318565,3.16952170673,4038.29449413,96.8257,258.968,0.0,2825.17725605,311.495718042,2825.17725605,65.1171
4599.45999051,78.6638,207,3379.70797034,286.705843107,259.777,259.785610966,1513.21670216,0.970812,-261.527,207,259.785901949,2.83294390306,3092.48913176,64.8731,259.777,0.0,3379.70797034,320.019421154,3379.70797034,65.2505
4270.00636509,78.8959,208,3126.81986696,1495.88810259,260.22,260.235389406,810.275009067,0.972242,-262.031,208,260.235544632,3.11071781209,3711.60530859,98.3098,260.22,0.0,3126.81986696,316.777235352,3126.81986696,65.3901
4672.00377398,79.0784,209,2983.467033,1635.61739964,261.521,261.533886384,976.360675847,0.970382,-263.296,209,261.534343701,3.02891293226,3858.99839906,82.2936,261.521,0.0,2983.467033,348.206486518,2983.467033,65.5686
