MaxEsReturn,StdEsReturn,MaxReturn,MinReturn,AveragePolicySurr,AverageDiscountedReturn,AverageQLoss,AverageAbsQYDiff,AverageY,AverageAbsY,QFunRegParamNorm,AverageAbsQ,Epoch,AverageAction,AverageEsReturn,AverageReturn,PolicyRegParamNorm,StdReturn,Iteration,AverageQ,MinEsReturn
2095.19509628,0.0,3378.29661325,294.352951852,-7.66155,242.244710671,0.126923,0.160839066108,7.53449707367,7.53454637981,41.0052,7.53369,108,0.963446,2095.19509628,1823.90862374,42.1773,1172.79788946,108,7.53369,2095.19509628
2073.13812058,0.0,2991.48819086,1177.19788302,-7.7648,222.454518421,0.0774534,0.150777985678,7.63519126682,7.63522066094,41.228,7.63378,109,0.94729,2073.13812058,2313.9174951,42.3838,748.13520497,109,7.63378,2073.13812058
2241.62383512,0.0,2728.94331541,987.687009187,-7.92557,199.194713411,0.134724,0.167565456457,7.79677150672,7.79680688979,41.4167,7.79556,110,0.955677,2241.62383512,1989.81016848,42.5043,692.656327293,110,7.79556,2241.62383512
2007.51587121,0.0,3042.06736153,563.159861718,-8.09383,195.899158853,0.113505,0.162064112113,7.96129612699,7.96133837577,41.6448,7.96021,111,0.954807,2007.51587121,2097.23586193,42.7138,675.505767289,111,7.96021,2007.51587121
1804.31803084,0.0,2867.74934421,632.386148889,-8.24611,225.579373942,0.0929957,0.163259545771,8.10714057063,8.10717734438,41.9054,8.10585,112,0.960005,1804.31803084,2477.00056932,42.9594,626.601592705,112,8.10585,1804.31803084
2228.19455316,0.0,2637.22069071,1426.38614478,-8.42096,213.740621731,0.130834,0.168709748413,8.28131805066,8.28134820649,42.1436,8.27949,113,0.95526,2228.19455316,2365.51158992,43.1505,373.905345662,113,8.27949,2228.19455316
2141.28575626,0.0,2664.75087639,470.756456857,-8.54822,150.768864003,0.160021,0.17583171503,8.42360203272,8.42362730809,42.3999,8.42239,114,0.928721,2141.28575626,1242.23467044,43.388,780.844801578,114,8.42239,2141.28575626
1750.61535815,0.0,2648.58351325,250.229123115,-8.73499,173.149385517,0.159373,0.178234138296,8.60100273984,8.60104984621,42.5946,8.59952,115,0.920039,1750.61535815,1249.74590786,43.5875,859.019049793,115,8.59952,1750.61535815
1712.26776358,0.0,3019.20346257,2701.12085752,-8.88576,228.163307878,0.140843,0.176369735341,8.75136547685,8.75139300146,42.7744,8.74958,116,0.98285,1712.26776358,2882.14094305,43.7839,93.0452327453,116,8.74958,1712.26776358
939.774694203,0.0,2472.02702301,1807.1958036,-8.95858,191.029656808,0.143551,0.177064141881,8.82942608135,8.82946020602,43.0291,8.82805,117,0.963891,939.774694203,2148.21027726,44.0062,209.571539068,117,8.82805,939.774694203
1912.35442884,0.0,3156.32117747,611.540100356,-9.13181,214.779047407,0.12934,0.172854124615,9.00107053131,9.00109802983,43.2211,9.00001,118,0.932939,1912.35442884,2083.45180768,44.1835,808.168812757,118,9.00001,1912.35442884
1975.51759762,0.0,3263.7293749,849.916200428,-9.2783,258.434972714,0.164985,0.179205174191,9.14197871994,9.14201509049,43.4078,9.14057,119,0.946313,1975.51759762,2650.40656997,44.3678,765.338959785,119,9.14057,1975.51759762
2224.73333803,0.0,3107.16420876,498.491621753,-9.42512,245.115654002,0.164697,0.182705757189,9.28233927454,9.28237590756,43.6232,9.28109,120,0.950138,2224.73333803,2667.55125459,44.4671,741.499641926,120,9.28109,2224.73333803
2247.58900366,0.0,2830.03856405,727.725872014,-9.64132,212.468868097,0.107768,0.171319985216,9.4956122264,9.49564469331,43.8176,9.49437,121,0.946578,2247.58900366,2202.97342176,44.6881,737.679853233,121,9.49437,2247.58900366
1819.7104082,0.0,2932.94541024,702.909150113,-9.76527,216.308694195,0.184473,0.185327267482,9.6294200282,9.6294611405,44.0593,9.62796,122,0.95889,1819.7104082,2583.87520372,44.8875,635.21801167,122,9.62796,1819.7104082
2090.79162569,0.0,2942.61572112,463.776747354,-9.91687,200.630363321,0.162848,0.179190853257,9.77559601895,9.77562394455,44.2583,9.77444,123,0.933223,2090.79162569,1944.88169929,45.1258,879.076208998,123,9.77444,2090.79162569
2087.49522644,0.0,2867.00399049,763.738005867,-10.104,197.985822998,0.103151,0.168861350579,9.96251966501,9.96254206399,44.4176,9.96113,124,0.932676,2087.49522644,1696.23208907,45.2926,577.859356879,124,9.96113,2087.49522644
2148.87032734,0.0,3126.7496993,1024.09561748,-10.2583,235.710355314,0.142075,0.177814309421,10.1143086176,10.1143429706,44.6401,10.113,125,0.954909,2148.87032734,2581.31731575,45.4259,776.63220963,125,10.113,2148.87032734
2267.29214442,0.0,2858.0132227,1756.57430314,-10.3789,232.321217015,0.175277,0.181965352656,10.2337751287,10.2338121202,44.8541,10.2323,126,0.965302,2267.29214442,2447.29859089,45.6453,353.460077238,126,10.2323,2267.29214442
1995.31311069,0.0,2886.61192944,624.63640706,-10.6024,216.482910387,0.207654,0.188291681121,10.4541864406,10.4542233948,45.0495,10.4523,127,0.922221,1995.31311069,1840.42303627,45.8405,888.687678567,127,10.4523,1995.31311069
1605.80247437,0.0,2862.22511602,531.009321895,-10.6986,188.96673786,0.178042,0.182941252975,10.5557539435,10.5557859406,45.2161,10.5549,128,0.912816,1605.80247437,1538.57928896,46.0376,837.805273828,128,10.5549,1605.80247437
2002.88543205,0.0,3417.66897139,728.094098654,-10.8102,256.984070031,0.177103,0.180238032185,10.6855685407,10.6856063175,45.4318,10.6839,129,0.938085,2002.88543205,2530.22838035,46.2098,1125.21304793,129,10.6839,2002.88543205
1899.40290645,0.0,2642.78602276,57.550924839,-10.9343,169.581295236,0.132763,0.172748193777,10.8040389472,10.8040699823,45.6011,10.8032,130,0.957637,1899.40290645,2204.82975135,46.4503,730.386611808,130,10.8032,1899.40290645
2050.12894475,0.0,3300.94337134,751.087179228,-11.1451,229.14674932,0.186587,0.186022360285,11.0110095787,11.011065182,45.8071,11.01,131,0.951171,2050.12894475,2629.29429718,46.6572,815.790867278,131,11.01,2050.12894475
2447.90345242,0.0,2247.69371787,648.541321862,-11.2,168.418804179,0.248094,0.196482535793,11.0580988593,11.0581417678,46.0792,11.0562,132,0.927351,2447.90345242,1161.31943502,46.8479,554.514282948,132,11.0562,2447.90345242
1742.60594447,0.0,3214.16623326,2762.33748667,-11.4025,229.140575848,0.170355,0.179892379264,11.2799181423,11.2799521522,46.232,11.2781,133,0.96819,1742.60594447,3002.09149695,47.0544,118.952387642,133,11.2781,1742.60594447
2156.96995255,0.0,3222.67938875,1158.74328436,-11.4747,234.080092529,0.212225,0.190391174276,11.3493445634,11.3493612133,46.4181,11.3482,134,0.943981,2156.96995255,2591.71647114,47.2286,567.528291492,134,11.3482,2156.96995255
2358.59683325,0.0,3025.10626618,873.255978735,-11.608,243.94646851,0.184241,0.178847427843,11.4816559504,11.4816619479,46.5921,11.4807,135,0.946883,2358.59683325,2706.04889374,47.3267,616.858609794,135,11.4807,2358.59683325
2356.59927905,0.0,3207.54994192,1075.09595056,-11.7426,259.952487506,0.272261,0.194377209317,11.6222395144,11.6222751761,46.8055,11.6205,136,0.94909,2356.59927905,2895.4055513,47.5817,611.457341541,136,11.6205,2356.59927905
2138.71538826,0.0,3126.56718446,2905.63816737,-11.8684,247.068220077,0.215673,0.188314297983,11.72845244,11.728465579,46.9895,11.7272,137,0.954323,2138.71538826,3025.37467085,47.7491,78.9563443768,137,11.7272,2138.71538826
2220.92705318,0.0,2710.85073807,2419.49935481,-11.9993,214.688241275,0.200031,0.183729154439,11.8560917826,11.8561226747,47.0711,11.8548,138,0.96309,2220.92705318,2595.62235738,47.8883,82.8420348273,138,11.8548,2220.92705318
1882.2877324,0.0,2804.577162,861.377054559,-12.214,224.138735964,0.241479,0.190211750251,12.0681357148,12.0681760231,47.2591,12.0667,139,0.947155,1882.2877324,2262.55597576,48.1326,570.069957872,139,12.0667,1882.2877324
989.186593168,0.0,3376.69474146,880.605272858,-12.2466,272.155798401,0.264316,0.196795440867,12.1071076703,12.1071671658,47.4885,12.1059,140,0.960788,989.186593168,2742.93812658,48.3247,700.016018667,140,12.1059,989.186593168
1991.82231427,0.0,3387.04944254,3082.42868386,-12.3008,265.765380821,0.237302,0.184393719642,12.1618216941,12.1618453496,47.6867,12.1605,141,0.965639,1991.82231427,3233.6964409,48.4694,101.309387158,141,12.1605,1991.82231427
461.808035428,0.0,2932.71462527,2675.04294117,-12.3743,244.860770108,0.165495,0.175751229524,12.2435227183,12.2435492842,47.8299,12.2422,142,0.95301,461.808035428,2834.0211736,48.7151,78.788476978,142,12.2422,461.808035428
1980.35353733,0.0,2966.85447782,865.226773556,-12.5852,241.253181039,0.202163,0.188840569869,12.4534360573,12.4534703911,48.0295,12.4521,143,0.95322,1980.35353733,2624.65543476,48.8727,600.200188839,143,12.452,1980.35353733
2147.05451428,0.0,3104.01436556,2769.37264212,-12.6412,245.696055874,0.218054,0.185111803217,12.5104508898,12.5104759225,48.2257,12.5092,144,0.961606,2147.05451428,2985.23759875,49.0246,105.834415234,144,12.5092,2147.05451428
1899.10971611,0.0,3108.55316154,2685.09132891,-12.696,240.635721756,0.216943,0.183628521514,12.571220477,12.571244257,48.3958,12.57,145,0.969171,1899.10971611,2900.92320104,49.2398,136.266693342,145,12.57,1899.10971611
2287.72373854,0.0,2859.76166601,1320.84677021,-12.832,234.350803365,0.165595,0.17521623121,12.7011464891,12.7011762908,48.552,12.7003,146,0.957557,2287.72373854,2438.78060217,49.4152,461.283216616,146,12.7003,2287.72373854
2029.78185239,0.0,3380.55794059,785.642907049,-13.0274,223.991834335,0.205717,0.188033111368,12.8986014151,12.8986255159,48.7825,12.8967,147,0.947516,2029.78185239,2333.83679675,49.6103,838.902968416,147,12.8967,2029.78185239
1877.02549133,0.0,3607.08909769,1322.99782679,-13.1537,264.149997434,0.230349,0.19221046328,13.0202385443,13.0202719962,48.9701,13.0195,148,0.94809,1877.02549133,3099.27011796,49.8806,611.803173023,148,13.0195,1877.02549133
2224.95496557,0.0,3191.01449299,2907.66669557,-13.2174,231.988378344,0.263439,0.196995547952,13.0880484048,13.0880977105,49.1289,13.0864,149,0.939038,2224.95496557,3011.23929644,50.0439,88.0470153817,149,13.0864,2224.95496557
2343.168409,0.0,3281.88466855,1732.08205232,-13.4219,249.476421901,0.221963,0.18888834551,13.2934583996,13.293493679,49.291,13.2924,150,0.956306,2343.168409,2949.67429219,50.2188,438.595413316,150,13.2924,2343.168409
2037.78047262,0.0,3349.40626399,1792.56339307,-13.5048,255.633452691,0.306214,0.194364764285,13.3749050289,13.3749386132,49.4788,13.3739,151,0.953327,2037.78047262,3042.97765839,50.3251,438.42271834,151,13.3739,2037.78047262
2264.07221792,0.0,3119.23596433,2922.68297472,-13.6728,250.250776758,0.28564,0.193990183384,13.5330636595,13.533074858,49.6508,13.5316,152,0.967845,2264.07221792,3026.78889882,50.4368,60.8126349079,152,13.5316,2264.07221792
2174.39858274,0.0,3458.38313908,3198.16924576,-13.7512,273.519460069,0.364146,0.204137850019,13.619600421,13.619615689,49.8075,13.6187,153,0.950548,2174.39858274,3296.4552169,50.5318,89.8290792123,153,13.6187,2174.39858274
2186.19811167,0.0,3332.93213187,304.916513413,-13.7475,233.530621873,0.133296,0.168161247492,13.619136428,13.6191460899,49.9161,13.6176,154,0.95632,2186.19811167,2125.41756485,50.6953,1107.54275875,154,13.6176,2186.19811167
2097.48239084,0.0,2884.80419357,668.557370022,-13.8814,242.617147369,0.226246,0.180000945253,13.7559464908,13.7559639171,50.0767,13.755,155,0.954467,2097.48239084,2106.09444924,50.8734,711.09813235,155,13.755,2097.48239084
2193.19331454,0.0,3384.20790892,342.202893666,-14.0876,248.053218043,0.359801,0.205156145343,13.9562253721,13.9562540858,50.2573,13.9547,156,0.964971,2193.19331454,2226.09962557,51.0267,861.667767259,156,13.9547,2193.19331454
2194.34235805,0.0,3230.07802384,1392.08342811,-14.261,259.93743089,0.350037,0.202067846583,14.133824488,14.1338732311,50.4495,14.1324,157,0.968101,2194.34235805,2703.70857201,51.1271,600.49632148,157,14.1324,2194.34235805
1967.29679903,0.0,2617.06375025,363.81504195,-14.3644,157.833253803,0.241085,0.188088873526,14.2377809052,14.2378025871,50.6168,14.236,158,0.944255,1967.29679903,1180.80628384,51.3551,658.556469725,158,14.236,1967.29679903
2014.58306135,0.0,3628.31646438,3151.46117691,-14.3915,291.28078147,0.245244,0.193089337556,14.2671235946,14.2671632371,50.762,14.2664,159,0.969444,2014.58306135,3470.32041772,51.4978,138.955035056,159,14.2664,2014.58306135
1068.33554617,0.0,3145.90746346,2836.19129919,-14.4882,239.532604417,0.281077,0.194904923286,14.3644036606,14.3644241858,50.9483,14.363,160,0.969683,1068.33554617,2991.243837,51.6942,103.913508618,160,14.363,1068.33554617
1980.6277096,0.0,3442.84536917,1378.39006504,-14.5889,262.713988898,0.312286,0.197525783239,14.4647736119,14.4647851385,51.1026,14.4634,161,0.96351,1980.6277096,3100.68513466,51.839,582.267642336,161,14.4634,1980.6277096
2151.08885828,0.0,3640.72076363,890.719739655,-14.6259,282.149700056,0.24248,0.186461589206,14.5057578412,14.505787658,51.2797,14.5051,162,0.94322,2151.08885828,3219.58985812,51.986,786.984695253,162,14.5051,2151.08885828
2366.01699929,0.0,3015.07570547,2352.80054604,-14.7385,251.983289576,0.429675,0.210212300777,14.6080394857,14.6080657255,51.4451,14.6068,163,0.965888,2366.01699929,2678.35002561,52.1814,221.635976086,163,14.6068,2366.01699929
2227.70689837,0.0,2929.46984177,991.662114928,-14.876,241.912880668,0.264045,0.1878447388,14.7495398115,14.7495797937,51.6026,14.7478,164,0.96554,2227.70689837,2144.15396038,52.3908,717.553086817,164,14.7478,2227.70689837
2139.73734728,0.0,2940.72513402,342.158870172,-14.9272,188.629205693,0.377277,0.204462549586,14.7925968925,14.7926235811,51.8412,14.792,165,0.969131,2139.73734728,2103.61068034,52.6236,759.553993019,165,14.792,2139.73734728
2244.94406854,0.0,3042.71066815,358.830321445,-15.096,213.151226601,0.332255,0.198504438168,14.9645142717,14.9645422323,52.0928,14.9631,166,0.965153,2244.94406854,2385.01344228,52.8002,846.348285795,166,14.9631,2244.94406854
2097.3445589,0.0,2965.07377616,1780.47278809,-15.2307,214.876494965,0.350901,0.206160452739,15.1002666229,15.1002951821,52.2745,15.0987,167,0.963632,2097.3445589,2530.53051672,52.9557,319.615747779,167,15.0987,2097.3445589
1833.41354617,0.0,3188.18682371,2823.84204402,-15.3846,246.291598146,0.410585,0.207914248432,15.2518527741,15.2518796118,52.4311,15.2503,168,0.969611,1833.41354617,3010.53622803,53.1112,123.504026145,168,15.2503,1833.41354617
2159.54983602,0.0,3514.59942744,3153.01941841,-15.4661,284.270034637,0.235488,0.182889141014,15.3350141624,15.3350451492,52.5603,15.3345,169,0.942346,2159.54983602,3404.58101299,53.2806,99.1065851452,169,15.3345,2159.54983602
2256.44700126,0.0,3054.94341716,2385.30486081,-15.4598,226.525954672,0.458651,0.213437271396,15.3282299744,15.3282605766,52.8264,15.3267,170,0.957749,2256.44700126,2677.72258324,53.4667,198.592434811,170,15.3267,2256.44700126
2071.44145113,0.0,3360.55447983,2441.00167592,-15.6256,222.745054213,0.405935,0.207722373364,15.4953116341,15.4953377241,53.0137,15.4945,171,0.958842,2071.44145113,2750.48579529,53.6253,282.065332595,171,15.4945,2071.44145113
2238.05721017,0.0,3167.96652289,2175.27547055,-15.7651,215.767044932,0.26583,0.192944886989,15.6354468629,15.6354757618,53.1749,15.6342,172,0.958179,2238.05721017,2867.68918644,53.7827,269.306144544,172,15.6342,2238.05721017
2169.00563628,0.0,3420.13655907,3130.26505796,-15.837,260.797762603,0.344462,0.207115156154,15.7055917777,15.7056117006,53.3444,15.7045,173,0.958774,2169.00563628,3255.96905911,53.9536,85.114702097,173,15.7045,2169.00563628
2263.48298542,0.0,3371.32006205,890.873845985,-15.9568,220.719416521,0.298786,0.198479052485,15.8257385147,15.8257571211,53.4872,15.8243,174,0.960347,2263.48298542,2602.58665459,54.165,624.372073412,174,15.8243,2263.48298542
2310.37042993,0.0,2808.28271071,2276.42584705,-16.0236,211.143480355,0.376278,0.206323095229,15.8829840097,15.8830009395,53.6415,15.8815,175,0.967913,2310.37042993,2605.04231414,54.364,180.30535612,175,15.8815,2310.37042993
2198.27655477,0.0,3213.45519139,273.154645904,-16.1264,229.245389061,0.290093,0.194355459558,15.9894807236,15.9895001515,53.7449,15.9887,176,0.969514,2198.27655477,2116.19036855,54.5418,817.587352195,176,15.9887,2198.27655477
2232.02926747,0.0,3554.97246102,156.61269277,-16.2257,263.437283406,0.328019,0.198946314869,16.1001201021,16.100163895,53.9056,16.0988,177,0.960317,2232.02926747,2746.7642541,54.6194,1218.50183609,177,16.0988,2232.02926747
2277.90868766,0.0,3273.51386154,207.590649859,-16.3282,243.500189801,0.372755,0.211303590572,16.1864523057,16.1864942391,54.0901,16.1854,178,0.965686,2277.90868766,2401.52374648,54.7604,1047.85057444,178,16.1854,2277.90868766
2364.34228705,0.0,2606.89228951,1244.06592248,-16.4619,192.339728746,0.309384,0.203319355453,16.3295987571,16.3296334675,54.2635,16.3282,179,0.96742,2364.34228705,2299.90036822,54.9524,381.254257587,179,16.3282,2364.34228705
2431.33181847,0.0,3829.38171102,451.139426181,-16.4503,242.844450325,0.33183,0.208053844985,16.3045903263,16.3046134011,54.444,16.3035,180,0.977174,2431.33181847,2895.70240729,55.1393,1118.95240051,180,16.3035,2431.33181847
2102.77446121,0.0,3702.44875408,3011.0863228,-16.7376,261.21605415,0.342118,0.204059107755,16.5893521391,16.589361927,54.5918,16.5884,181,0.974022,2102.77446121,3328.74998557,55.3367,164.930486755,181,16.5884,2102.77446121
2300.37362641,0.0,3088.71458893,259.563860689,-16.8405,195.459393745,0.389846,0.209882742595,16.7034665057,16.7034841691,54.7821,16.7017,182,0.965358,2300.37362641,2250.77602729,55.391,820.563204372,182,16.7017,2300.37362641
2639.99707211,0.0,3010.56813992,1830.64377617,-16.8591,218.703272058,0.385613,0.206914888131,16.7220824938,16.7221074432,54.9596,16.7216,183,0.974643,2639.99707211,2701.78731783,55.4905,302.724926932,183,16.7216,2639.99707211
1996.04752258,0.0,3738.31032513,3379.74543571,-16.9708,286.607051174,0.48107,0.222842590762,16.8403342419,16.8403664851,55.1622,16.8389,184,0.976619,1996.04752258,3563.00169979,55.5594,105.201921367,184,16.8389,1996.04752258
2281.31931266,0.0,2010.56534653,196.570484597,-17.0971,147.433764311,0.412846,0.21811527024,16.9554497422,16.955478928,55.3583,16.9538,185,0.963126,2281.31931266,1052.45453873,55.756,699.22208392,185,16.9538,2281.31931266
2029.42751204,0.0,2840.14013925,1819.52405523,-17.2737,192.209324612,0.422214,0.220648264162,17.1197887849,17.1198140236,55.4952,17.1192,186,0.970667,2029.42751204,2480.44263157,55.947,328.765747984,186,17.1192,2029.42751204
2018.42877364,0.0,3427.11408349,2729.14650828,-17.267,239.146027234,0.343009,0.208238081274,17.1099891038,17.1100292067,55.614,17.1094,187,0.968852,2018.42877364,3085.73606904,56.0743,182.569797028,187,17.1094,2018.42877364
2308.80684213,0.0,3594.52699141,3227.58852699,-17.4456,259.37248865,0.401585,0.214607804056,17.3030725937,17.303094199,55.7146,17.3008,188,0.967337,2308.80684213,3397.18131489,56.1664,124.074026446,188,17.3008,2308.80684213
2247.48263497,0.0,2833.5177837,741.35650482,-17.5296,212.522028575,0.341704,0.214241225745,17.3903153256,17.3903390483,55.8696,17.3894,189,0.960411,2247.48263497,2255.22097358,56.3431,578.257444981,189,17.3894,2247.48263497
2205.93133667,0.0,2674.02688188,-108.572500686,-17.5326,192.90678204,0.485177,0.226303134378,17.3984396469,17.3984726759,56.1203,17.3972,190,0.967762,2205.93133667,2034.55912153,56.5509,832.840091825,190,17.3972,2205.93133667
2460.78502825,0.0,3133.33982692,2792.56702725,-17.6849,220.162695496,0.418789,0.215178866844,17.5428107964,17.5428186481,56.2508,17.5418,191,0.97238,2460.78502825,2881.43790402,56.71,108.174278959,191,17.5418,2460.78502825
2190.81137515,0.0,3766.11817451,420.694484404,-17.7893,227.096461044,0.552407,0.227547582274,17.6385681764,17.6385825931,56.4686,17.6371,192,0.968981,2190.81137515,2370.61622669,56.813,1078.86829854,192,17.6371,2190.81137515
2302.27287928,0.0,3302.0612385,3000.66907806,-17.8747,248.448470769,0.305496,0.204215681578,17.7334814616,17.7335120787,56.6047,17.7323,193,0.980877,2302.27287928,3150.9225039,57.0346,100.1645643,193,17.7323,2302.27287928
2335.23974804,0.0,3279.21998809,2768.89325621,-17.9933,242.092622848,0.516796,0.233431379398,17.844005006,17.8440658999,56.7977,17.8428,194,0.97612,2335.23974804,3040.60152029,57.2195,166.654181053,194,17.8428,2335.23974804
2293.12968068,0.0,2426.74390278,399.914546555,-18.1235,188.679072717,0.433429,0.218960252303,17.9710621584,17.9710784471,56.9713,17.9698,195,0.979536,2293.12968068,1829.64287236,57.3864,533.96940944,195,17.9698,2293.12968068
2398.67121076,0.0,3414.90815147,1915.98826145,-18.1683,237.904894064,0.383782,0.219828642056,18.0066519119,18.0067010638,57.1439,18.0055,196,0.976418,2398.67121076,2966.4284178,57.639,411.932469903,196,18.0055,2398.67121076
2273.95428944,0.0,3283.14457743,2923.61985049,-18.3563,227.881311719,0.682569,0.247326876108,18.1968970362,18.1969155604,57.3458,18.1959,197,0.980824,2273.95428944,3133.1545929,57.8418,91.8654398885,197,18.1959,2273.95428944
2084.87644673,0.0,3299.97680236,2005.39267103,-18.3851,251.44378526,0.415147,0.209259871874,18.2395348007,18.2395441066,57.4564,18.2382,198,0.964462,2084.87644673,2844.59516427,57.9587,389.030013097,198,18.2382,2084.87644673
2072.56608908,0.0,3091.72546941,300.994856371,-18.5139,234.962707407,0.586064,0.234920785319,18.3637814243,18.3638001684,57.5946,18.3623,199,0.975274,2072.56608908,1778.0868386,58.1578,1009.71129641,199,18.3623,2072.56608908
2503.97037787,0.0,3459.3324786,326.392025189,-18.5598,238.398284655,0.383143,0.214889148268,18.4100073453,18.4100574813,57.7593,18.4088,200,0.9744,2503.97037787,2468.88677451,58.3758,971.278841837,200,18.4088,2503.97037787
725.862422428,0.0,3101.8913847,606.874956877,-18.6519,214.716904171,0.374439,0.211117239517,18.5079940763,18.5080060369,57.8712,18.5069,201,0.974844,725.862422428,2142.23877748,58.5551,920.569073435,201,18.5069,725.862422428
2309.95038311,0.0,3594.66966073,1871.29537098,-18.6725,275.500406781,0.349816,0.207571277311,18.5413296706,18.5413590999,58.0307,18.54,202,0.978452,2309.95038311,3070.54620088,58.6495,607.145494126,202,18.54,2309.95038311
2343.52506004,0.0,3785.97130711,2705.76250702,-18.8713,257.677180528,0.43584,0.221565798191,18.7332783859,18.7333064953,58.1481,18.7322,203,0.987082,2343.52506004,3441.93793343,58.8683,277.422047867,203,18.7322,2343.52506004
2255.24990544,0.0,3319.79288466,1467.22451934,-18.8673,261.672209413,0.52425,0.230397154341,18.7321087474,18.7321324575,58.3566,18.7315,204,0.982041,2255.24990544,2951.89754546,59.0836,504.191924875,204,18.7315,2255.24990544
967.81917489,0.0,3686.44540545,1370.83272487,-18.9766,299.201085488,0.473334,0.226094957292,18.8177972514,18.8178092394,58.5678,18.8165,205,0.980107,967.81917489,3196.32256709,59.275,716.199241614,205,18.8165,967.81917489
2066.51609272,0.0,3219.91424608,2948.07416043,-19.0483,256.661934816,0.514668,0.232155049857,18.9051807154,18.9052173873,58.7241,18.9045,206,0.977319,2066.51609272,3109.98832343,59.3719,84.2219135489,206,18.9045,2066.51609272
