AverageQLoss,AverageDiscountedReturn,QFunRegParamNorm,MinEsReturn,AverageEsReturn,AverageAbsY,MaxEsReturn,AverageQ,MinReturn,AverageReturn,AveragePolicySurr,AverageY,StdReturn,Epoch,Iteration,MaxReturn,StdEsReturn,PolicyRegParamNorm,AverageAction,AverageAbsQYDiff,AverageAbsQ
0.0234618,46.0275597518,39.5117,21.5353060495,124.003808751,2.34690684653,183.057791177,2.34192,-129.423761313,434.604023315,-2.41261,2.34219424416,413.904814486,119,119,1048.21084078,59.1959818104,41.621,0.922556,0.0816483812298,2.34866
0.0271178,41.7997695157,39.6409,145.851658655,207.8876277,2.34555483199,326.684472995,2.34047,-216.736714103,188.065898793,-2.41215,2.34059859616,338.691881974,120,120,993.077788854,62.8270077086,41.7474,0.892051,0.0843165565669,2.34737
0.025485,50.5781450993,39.805,0.0862257348958,115.134437511,2.34380101481,270.47162831,2.33865,-98.4709875604,106.783285226,-2.40892,2.33871519625,160.710890861,121,121,859.200811549,92.1079420031,41.8941,0.951463,0.0832049865606,2.34568
0.0258663,81.2135307622,39.9514,91.317478329,179.029623768,2.3490984995,363.341691738,2.34379,58.6528197338,655.972662097,-2.41365,2.34386761827,365.345751509,122,122,958.347987875,98.3888455646,42.0217,0.905894,0.0830569304392,2.35097
0.0236563,108.892804191,40.0961,53.5265900012,162.671716209,2.34081642418,505.12589021,2.33556,145.155494035,235.678530304,-2.40539,2.33578261107,136.999787468,123,123,929.918975774,137.833617201,42.1791,0.959396,0.0813759231814,2.34253
0.026687,93.3659225367,40.2582,79.2289939361,205.237629485,2.35971547316,293.279920364,2.35534,125.250576527,670.129008425,-2.42998,2.35553229795,333.126547205,124,124,997.753986716,66.14908361,42.2791,0.892702,0.083452703883,2.36154
0.0249112,110.674484879,40.438,-132.559243519,54.5309069549,2.35174845067,338.487021492,2.34707,115.023439565,375.893846127,-2.42134,2.34719050927,302.736223962,125,125,985.508051956,131.707290746,42.4262,0.919069,0.0825044859869,2.35365
0.0249162,64.1592260201,40.5975,124.620412019,174.363189157,2.34727260914,311.473015624,2.34283,55.5029013557,480.884914212,-2.41787,2.34291406832,345.126849756,126,126,1027.3772699,69.7557486745,42.568,0.913019,0.0822456471331,2.34903
0.0256645,14.9999939455,40.7336,76.7536914,261.705149267,2.35281414265,387.457149504,2.34883,-111.775000013,165.533783818,-2.41892,2.3489965469,293.516499227,127,127,859.964813042,113.140931805,42.7206,0.940819,0.0829571741064,2.3545
0.0251824,92.2732136519,40.8768,-76.5032696061,148.430329024,2.35636505656,391.54167547,2.35268,76.500432319,160.594550413,-2.42375,2.35303732958,67.1500291509,128,128,495.860711172,174.893290827,42.8373,0.956235,0.0819308959296,2.35812
0.0271379,70.48290572,41.0815,-3.4233468908,151.394736118,2.35361355671,320.530028409,2.35084,-108.567715842,143.389463971,-2.41847,2.35081080399,148.15371148,129,129,813.316828276,131.900762884,42.9426,0.958299,0.082489249085,2.35582
0.0282363,88.692775427,41.263,-56.9268675614,42.2044221235,2.34446593996,244.089209297,2.34074,39.871487111,478.329638018,-2.40318,2.34082111747,370.995311197,130,130,1084.12615793,101.287594864,43.102,0.921445,0.0842104455703,2.34653
0.0271413,65.9033276651,41.4335,-88.4328433433,123.077248146,2.33324570802,406.66244996,2.3294,14.1866665099,673.837379698,-2.39578,2.32942239278,313.652894153,131,131,1034.314178,170.137354988,43.2636,0.911127,0.0839391502902,2.33561
0.0232274,83.3853985894,41.6061,40.0951874201,66.5038533617,2.33678807959,84.2920139489,2.33292,41.822346265,580.588834645,-2.39947,2.33318858631,386.482860107,132,132,1084.7014759,16.6536066192,43.3783,0.93491,0.0793915036857,2.3384
0.0227706,68.8202234747,41.7829,140.138089061,154.564591764,2.33782375702,168.991094467,2.33484,20.1645651771,646.850333588,-2.40134,2.33495879008,309.602863774,133,133,991.843116721,14.4265027029,43.5235,0.937107,0.0807559667204,2.3396
0.0236595,71.8000655953,41.9571,338.566301316,377.415252989,2.32671380803,416.264204662,2.32365,68.216315307,840.790027711,-2.38774,2.32374124795,266.572247799,134,134,1056.83042004,38.848951673,43.6602,0.950061,0.0803944234721,2.32841
0.0238002,67.3518710413,42.0935,-4.24707751314,307.784642129,2.33497307767,658.396013888,2.33192,10.5469835268,812.285879475,-2.39527,2.33218882409,258.970288127,135,135,964.376574361,216.610511103,43.7941,0.946987,0.0795771995305,2.33672
0.0253787,61.3374051323,42.2057,64.4527226493,137.184763566,2.31131196549,341.998234544,2.30847,-28.474355471,446.076034507,-2.37328,2.30855431646,398.64079567,136,136,1002.56378318,118.282074276,43.9131,0.924569,0.0821665358227,2.31341
0.0234514,93.1283108562,42.3393,140.42581748,269.94318312,2.31255615084,391.741174284,2.3099,334.37783646,839.094861825,-2.36916,2.31006363615,229.38324977,137,137,991.116116969,102.74416025,44.0986,0.980972,0.0780350625546,2.31408
0.025811,103.264990509,42.5183,236.401467463,326.887261232,2.3093904412,475.538128544,2.30656,158.473175534,545.929615425,-2.36552,2.3067044918,352.987551493,138,138,1079.69491789,105.936985998,44.2551,0.90404,0.0788857386777,2.31066
0.0228995,84.9143155024,42.6955,129.291702058,281.569020814,2.29994892933,353.667203859,2.29698,204.045829985,868.381387487,-2.35926,2.29714333515,277.299625825,139,139,1045.04560191,89.8625842418,44.4063,0.900152,0.0778095487939,2.30151
0.0240662,80.3115050124,42.8372,462.981355704,462.981355704,2.30819848833,462.981355704,2.306,56.2911447662,827.566449052,-2.36691,2.3061114051,329.98612767,140,140,1094.56116224,0.0,44.5248,0.961094,0.077439596561,2.3098
0.0190203,79.2058121174,42.9781,13.4901171217,423.374221465,2.30922267951,1070.96730616,2.30727,-35.9488439062,643.291883606,-2.36625,2.30727713258,399.942357316,141,141,1059.89854665,463.280815373,44.6765,0.896152,0.0726088138084,2.31082
0.0206924,87.5284244234,43.0891,-52.1105513542,110.170750089,2.29203923214,437.584956718,2.28956,75.3653223042,876.409774773,-2.34854,2.28974395973,278.362919779,142,142,1166.37154473,143.079217248,44.8005,0.940578,0.0752037024657,2.29368
0.0220706,90.6206521255,43.2185,-47.0171249156,159.283826786,2.30970216207,260.731573923,2.30732,26.6229557519,441.957119932,-2.36788,2.30731028437,260.628019671,143,143,903.039631925,101.194489184,44.9352,0.968152,0.0759135934066,2.31147
0.0223522,34.9428943634,43.3897,9.21201020024,163.072338457,2.28836207817,244.259833723,2.28535,4.57625665456,92.4659574157,-2.34932,2.28559838334,212.676453287,144,144,947.598990644,108.851199126,45.0558,0.955979,0.0772156808315,2.28971
0.0227881,84.758962356,43.5273,-8.79026098599,131.013798924,2.29780716334,433.600092933,2.29585,233.02235288,822.239366642,-2.35775,2.29584430779,257.567568879,145,145,992.774522082,149.154899492,45.1887,0.97436,0.0754347265315,2.2995
0.0228791,81.6242232472,43.6804,83.2945874188,197.522309838,2.28522087189,363.397291603,2.28291,-80.1322562763,236.577800535,-2.33943,2.28298790192,185.516460524,146,146,1022.39267381,88.1687507705,45.2649,0.966758,0.074951899703,2.28677
0.0211795,56.5791691617,43.8517,13.3126960933,34.316327379,2.28514841556,69.2192648587,2.28211,-32.088937952,491.58754936,-2.34082,2.28218531346,350.867663036,147,147,928.479523573,24.8499381929,45.3972,0.938262,0.0758371668401,2.28679
0.0213738,104.381442499,43.9854,6.37201085243,189.809153911,2.26911323536,545.287115045,2.2663,22.6524580513,235.641146549,-2.32495,2.2660856366,157.738531568,148,148,911.017804958,169.904104354,45.5249,0.966256,0.0758803129783,2.27109
0.021705,92.4473905606,44.1483,7.35243807228,140.023096149,2.27576013955,206.338886308,2.27258,39.9628513598,450.602569073,-2.33222,2.27279730623,432.875650736,149,149,1116.1908138,60.4724089771,45.675,0.913844,0.0744844385835,2.27703
0.0229307,26.5308642002,44.2903,-1.21888196923,168.929460904,2.27251254308,352.165568084,2.27029,-69.5506915073,89.9910325012,-2.32783,2.27015329053,162.357503621,150,150,970.405781334,109.898935142,45.799,0.959146,0.0756965703187,2.27393
0.019054,52.2096929909,44.3969,23.8136503562,186.662704819,2.28580168968,354.682733853,2.28312,-119.788518104,78.8578301724,-2.34076,2.28337577288,91.2233955137,151,151,305.175046241,126.973802526,45.8912,0.965493,0.0714313643037,2.28696
0.0221067,5.51509830459,44.5543,-70.3537671215,21.3836697193,2.2767821137,117.831390519,2.27477,-119.359389405,224.774491646,-2.33494,2.27482997711,410.31682103,152,152,930.948291206,43.0432079253,45.9902,0.897231,0.0749841086902,2.27833
0.0212904,77.2663220589,44.6846,-88.7135126929,6.16282389842,2.27357279562,163.451199906,2.27147,39.6548594684,190.795041609,-2.33164,2.2716064408,190.963346562,153,153,914.551781472,68.6101372375,46.1164,0.951192,0.0730649697353,2.27508
0.0270603,92.8424789365,44.839,-3.89701818351,90.9373785049,2.26393576518,243.250792513,2.26178,101.534234474,170.941508311,-2.3193,2.26181903568,49.5658390619,154,154,350.779321164,74.5050525989,46.2269,0.970481,0.0779447125,2.26562
0.0232618,22.7794868241,44.965,-23.7915493248,119.212651241,2.26028352363,244.916727359,2.2582,-86.1637579275,254.22193027,-2.3178,2.25838195098,398.779609611,155,155,911.936684719,84.7448724759,46.3641,0.960439,0.0745732627442,2.2617
0.0215423,17.7662538233,45.0961,-13.1876468361,51.705705682,2.2716879566,163.203451198,2.26941,-26.684591763,321.581809941,-2.3303,2.26955758895,390.507930749,156,156,880.531888225,57.6761267339,46.4672,0.947354,0.0721338181723,2.27288
0.0209727,124.2229441,45.2192,-6.56681263957,108.959594235,2.2656348482,354.509199846,2.26345,32.7075069905,354.772937757,-2.3229,2.26343642951,269.809658598,157,157,1163.13827991,146.175239847,46.6023,0.950171,0.0730659991704,2.26724
0.021926,117.627448598,45.37,37.3032446197,208.793236838,2.26587163186,420.361697631,2.26375,72.4182938461,233.073449405,-2.32284,2.26391983702,67.7338451039,158,158,480.425575605,101.315773034,46.7243,0.97754,0.0730321980882,2.26718
0.0193035,114.661492066,45.4849,42.2659095728,156.049677815,2.26719246722,352.828559761,2.26544,105.623606618,236.466396413,-2.32397,2.26547193989,98.2415050619,159,159,618.63212814,111.496199543,46.8411,0.983016,0.0697612473254,2.26888
0.0210123,129.746174443,45.6029,181.26316333,324.322266267,2.2615655044,533.018879092,2.26002,181.073663475,239.821866646,-2.31801,2.2600940206,42.0753467949,160,160,459.718659906,116.318584596,46.9941,0.985257,0.0727498364124,2.26301
0.021995,127.444150966,45.7635,0.701550781526,197.026902695,2.2527979098,423.587494631,2.25122,145.78171325,279.249679327,-2.30861,2.25138998679,83.3809636732,161,161,552.956397412,142.2363526,47.0995,0.982213,0.0729879757814,2.25405
0.0206563,132.925196719,45.8721,65.4906588382,214.236964397,2.24370436587,488.502935589,2.24199,143.265537402,273.790369596,-2.30085,2.24210026796,77.9796608488,162,162,605.487585972,126.464902932,47.2018,0.980134,0.0722324912124,2.24483
0.0223635,105.452087958,46.0122,70.3955843685,290.383908476,2.25546944424,655.702137302,2.25371,120.357129872,175.709588429,-2.30953,2.25384445467,22.1912736649,163,163,240.991934197,260.110907282,47.3248,0.990957,0.0724644983911,2.25667
0.0232545,104.532192253,46.0991,0.963569233504,184.035649083,2.25410153224,640.842593642,2.2524,122.304096906,173.960697644,-2.30833,2.25251710222,43.3081718417,164,164,306.572799506,189.349802283,47.4293,0.992005,0.0735495728241,2.2555
0.0183691,121.328847105,46.2036,118.990221227,196.208834665,2.23973067063,346.43961323,2.23767,152.27452004,233.979379067,-2.29183,2.23774827736,93.2050172019,165,165,937.955342177,69.8747270984,47.5787,0.983595,0.0699624652206,2.24109
0.0181176,104.773980502,46.3291,4.34392889529,190.801183871,2.24408234844,459.462549227,2.24163,84.2006687063,245.94558257,-2.29897,2.24172543527,92.9082763728,166,166,485.738241461,138.267941954,47.7127,0.984839,0.0681797267691,2.24515
0.0216911,132.041218605,46.444,-3.61739459357,124.202290496,2.23646539627,263.646040118,2.23395,110.42742525,270.474182809,-2.29103,2.23397830638,97.5974184896,167,167,785.265825095,82.1796195323,47.8389,0.987085,0.0722880382363,2.23791
0.018473,77.6383278974,46.5611,0.316857674899,211.14450396,2.23609894166,341.269237648,2.23236,-14.8406835068,203.633662649,-2.2902,2.23236352095,129.94955766,168,168,583.871990694,103.620276514,48.0041,0.978347,0.0708631343253,2.23753
0.0199794,71.6264710631,46.6767,-0.649600796222,184.460123135,2.23324404619,339.951086165,2.22975,-66.561942055,260.968118786,-2.28761,2.22983287284,223.855989196,169,169,1137.56323692,106.174490381,48.0742,0.973409,0.0705521771921,2.23469
0.0192922,101.623386887,46.7694,92.5608866077,193.783838378,2.23888010997,311.159379231,2.23541,108.378582288,156.739772779,-2.2898,2.23542422713,21.4465363478,170,170,206.466918656,67.7155789768,48.1511,0.989394,0.0699125885647,2.2404
0.0207679,51.849888157,46.8821,55.8600391342,155.764488038,2.2319393804,398.941764726,2.2287,14.5524105773,469.609533262,-2.28216,2.22897282494,294.638456224,171,171,879.537708291,105.319456736,48.298,0.963776,0.0707925757303,2.2331
0.020659,124.829390214,47.0279,29.6928823032,329.493670327,2.22735417676,789.783501129,2.22458,138.550187822,228.885515646,-2.27673,2.22439584718,37.7219902892,172,172,318.983457837,330.405797816,48.3985,0.988158,0.0712308051806,2.22898
0.0196214,79.8209659866,47.1236,0.0119114964287,140.78287823,2.23072800467,301.128933536,2.22734,9.61610514907,512.185860534,-2.28075,2.22742611036,355.753426721,173,173,999.737614218,111.337905,48.5308,0.975618,0.0702131689366,2.23217
0.0195509,84.2105441368,47.2737,186.203782952,214.454711333,2.21859355318,262.881130515,2.21525,165.039895463,433.92040948,-2.26834,2.21523812926,300.795641272,174,174,994.786196775,34.4009857334,48.6413,0.9467,0.0690413990118,2.21996
0.0197505,97.0400464456,47.3895,9.40153375094,340.85451646,2.21972638896,730.998928222,2.21636,148.303787708,181.972394827,-2.26819,2.21634633603,93.2723735908,175,175,955.227766933,257.946868034,48.7654,0.984548,0.0695830990147,2.22145
0.023118,114.146635248,47.5212,24.1029207842,309.902085597,2.21508364475,685.808392614,2.21176,78.1207269215,294.421534969,-2.26158,2.2115172065,151.685356993,176,176,728.202789753,218.421289558,48.8248,0.982318,0.0712425664698,2.21708
0.0195723,96.314306148,47.6588,194.028161831,280.667750381,2.19838224454,391.912010932,2.19421,123.82232948,330.971420644,-2.2461,2.19459495547,233.592315243,177,177,1068.86430063,61.0258977204,48.9291,0.968607,0.069241139779,2.19961
0.0212721,70.317744797,47.7747,-3.21945508194,163.858913809,2.19867209972,336.551334376,2.19472,137.267634571,584.742797358,-2.24397,2.1946357835,269.493409006,178,178,1078.99749045,91.8135541917,49.023,0.970495,0.0696432270665,2.20016
0.0214086,102.592330501,47.9173,-4.42216516286,145.236419178,2.18804146617,366.183054414,2.18471,100.261156664,541.953100429,-2.23102,2.18467810148,320.467484399,179,179,1020.37082269,105.628737921,49.1236,0.971853,0.0703578098091,2.18976
0.0182092,87.1089282151,48.0526,95.7053060078,125.423757844,2.17482437682,155.142209681,2.17151,105.356350818,677.858833497,-2.22051,2.17159425229,251.973837914,180,180,1040.43076958,29.7184518365,49.2366,0.963659,0.0678229207507,2.1763
0.0195175,90.0675366422,48.1908,105.928697352,374.383002963,2.18079510175,597.38026192,2.17703,104.453597539,177.836285299,-2.22459,2.17684443384,43.1177739068,181,181,421.156908662,183.166901981,49.3985,0.991296,0.0677816595756,2.18257
0.0193008,85.3129067906,48.3236,146.018839009,225.927545093,2.16229899785,313.722932056,2.15835,123.868974765,437.868861548,-2.2048,2.15827757002,240.608821839,182,182,918.347626766,51.5894703242,49.4598,0.981376,0.0672273291589,2.16375
0.0218151,51.813724259,48.474,36.2457151805,342.736687253,2.15977925801,705.455511404,2.15589,2.93475871059,767.94342687,-2.20144,2.15584124323,342.785273164,183,183,1001.20824077,256.029047298,49.6279,0.959894,0.0707347893878,2.16178
0.0193003,82.4370889997,48.6011,12.4600829782,199.619106921,2.1583120018,438.532728617,2.1542,55.5236205149,437.572919554,-2.20044,2.15438703611,239.175929896,184,184,860.295714106,177.751471877,49.7537,0.980448,0.0674779644714,2.15976
0.0183385,43.8671287587,48.7312,7.45056451223,161.10324227,2.15062083659,420.630092604,2.14633,533.228377718,740.674795005,-2.19186,2.14629160519,121.653007773,185,185,878.865325344,144.996033353,49.8196,0.962413,0.0674005507048,2.15199
0.0182915,62.3618507992,48.8352,-1.6341664177,108.049968528,2.14793650977,330.139532399,2.14428,89.559117152,502.840897175,-2.18707,2.14417204038,269.394632973,186,186,1099.88793545,134.054716956,49.9683,0.983343,0.0663357853086,2.14937
0.018677,113.110989199,48.9461,50.3173052619,180.659605426,2.13666266433,335.78806246,2.13325,161.361252034,269.187733554,-2.17799,2.13328985115,81.4840870449,187,187,605.890111752,105.888683666,50.035,0.988974,0.0669635755909,2.13807
0.0163967,83.2769948225,49.0884,174.554850376,304.857198473,2.11960317449,461.306019234,2.11614,53.2115000183,308.423893172,-2.15825,2.11616748737,224.036338142,188,188,995.309370317,130.40674386,50.1417,0.984907,0.0652649700717,2.12111
0.0184006,92.5518850964,49.227,0.509241847522,181.819164938,2.11732948165,441.461753759,2.11471,90.6144443733,612.949372515,-2.15871,2.11452221609,292.675403314,189,189,1028.10815441,188.961940464,50.2554,0.960084,0.0675898147216,2.11939
0.0173484,92.5967298716,49.3075,45.7444384171,130.480001872,2.10741251712,260.527026245,2.10494,182.795181984,533.275723887,-2.14965,2.1049886623,337.193067375,190,190,1105.39364222,72.9667609752,50.3496,0.961841,0.0660772260954,2.10894
0.0164847,82.4302318401,49.4555,8.20082169365,83.3257470208,2.10649493271,274.146584285,2.10408,17.4094694479,218.620984868,-2.14617,2.10404817804,101.729750964,191,191,521.761772504,84.2712588444,50.4551,0.984635,0.0654899700952,2.10799
0.0180944,85.555819364,49.5588,13.5591903526,136.188275405,2.1017277677,218.903831806,2.09969,64.3325668083,653.129843565,-2.1415,2.09944636926,353.856907551,192,192,998.239429929,74.283365858,50.5254,0.965355,0.0650884973111,2.10352
0.0179386,138.178322303,49.6746,72.3681013795,209.612835071,2.0844775383,284.513026396,2.08202,191.440190127,248.258935262,-2.12384,2.08211436573,18.7760873597,193,193,307.208338595,81.4495337001,50.6692,0.996168,0.0651999205381,2.08593
0.0163824,89.9570034281,49.7566,28.5229401522,223.861354301,2.08225791511,367.775514477,2.08007,35.9801430792,646.731859211,-2.12065,2.07996742404,337.821939973,194,194,1006.24181332,103.377779852,50.7604,0.929187,0.0648532477679,2.08368
0.0181587,115.423335036,49.8708,5.22322014028,156.922112653,2.0731957932,374.347505359,2.07056,121.456062071,204.378144152,-2.11388,2.0706247761,44.6983669936,195,195,368.568760698,122.561971145,50.8385,0.993283,0.0648388369727,2.07469
0.0173549,118.458045502,49.9769,3.58310875894,203.642461922,2.06345606808,489.674239851,2.06102,228.373778169,312.13250592,-2.10391,2.0608383584,92.6719216611,196,196,676.047851265,125.406256208,50.9833,0.990239,0.0642763158987,2.06493
0.0169125,84.6330861768,50.112,0.782716889796,192.054005151,2.0582010181,282.645626172,2.05549,204.725514553,723.171832485,-2.09845,2.05546670879,262.629079794,197,197,956.856729966,89.3379254327,51.09,0.924923,0.0644954195498,2.05965
