AverageAction,AveragePolicySurr,AverageAbsQYDiff,AverageAbsQ,MinReturn,AverageDiscountedReturn,AverageQLoss,MaxEsReturn,StdEsReturn,AverageQ,QFunRegParamNorm,AverageReturn,PolicyRegParamNorm,Iteration,Epoch,MaxReturn,AverageAbsY,MinEsReturn,AverageY,AverageEsReturn,StdReturn
1.0,-22.3555,0.271531892465,22.2197,36.6013261202,34.5277635498,0.477956,53.3764649434,5.98660014445,22.217,47.5786,38.8598042534,13.3384,121,121,41.8635292368,22.2188393566,9.65220182167,22.2178832386,40.8798957264,0.963777451823
1.0,-22.3375,0.273404940607,22.1765,36.5889151463,34.4242042789,0.512435,77.0467186104,8.00573847439,22.1739,47.766,38.7273770085,13.3384,122,122,40.7933801951,22.1753869716,12.8517450399,22.1742763496,41.3894061234,0.975330810788
1.0,-22.3114,0.294067567314,22.168,36.5983820039,34.4337788346,0.656998,86.2947209115,10.3675097914,22.1644,47.9141,38.7402879805,13.3384,123,123,40.7074282833,22.1671952162,5.13242772104,22.1656111302,42.2835028407,0.913602142009
1.0,-22.2304,0.294789969669,22.0652,36.5310600699,34.420655389,0.676538,57.4312333144,3.65580114135,22.0623,47.9921,38.7260935038,13.3384,124,124,41.8199339987,22.0636969227,36.8640199916,22.0629395567,40.7809587653,0.973240593851
1.0,-22.1919,0.277717662605,22.0498,36.79351219,34.4855774732,0.520575,57.4562439339,5.25846919567,22.0453,48.1952,38.8071776863,13.3384,125,125,40.6775405192,22.0481741214,16.8913837197,22.0458105276,40.593883432,0.921946283694
1.0,-22.1478,0.294382431827,22.0313,36.6116507867,34.4420053879,0.562269,67.8790923393,7.96637959176,22.0268,48.3938,38.7518974384,13.3384,126,126,41.768382738,22.0301172732,3.04855422953,22.0280578796,40.9088939974,0.901372270719
1.0,-22.1727,0.289704217125,22.0528,36.7140849936,34.4508317555,0.601016,57.103423649,6.58397820345,22.0485,48.5784,38.7633727586,13.3372,127,127,40.6959289796,22.0510879913,8.40557729515,22.0489019373,41.5898807293,0.945082583017
1.0,-22.1748,0.300435446333,22.0257,36.6384822441,34.4334007085,0.681518,75.7421878524,7.30483245774,22.0222,48.7502,38.7395545584,13.3372,128,128,40.5795900492,22.0252540468,18.8225454532,22.0238561257,42.2173251217,0.89358766792
1.0,-22.2036,0.291323083066,22.0657,36.6756101149,34.4596961427,0.594938,58.9583256168,6.95290955099,22.0615,48.8405,38.7701368771,13.3372,129,129,40.7899925176,22.0643787654,7.54367387411,22.0619758041,41.4091549537,0.920536820089
1.0,-22.1263,0.283259738373,21.9933,36.641670708,34.4446347577,0.565055,75.7011192119,7.65688516913,21.9886,49.0037,38.7569432192,13.3372,130,130,40.6902682539,21.9919694656,38.4575045928,21.989903403,43.7451855652,0.964031567384
1.0,-22.216,0.27504944126,22.0974,36.6382319354,34.4516887553,0.564974,70.49179369,9.19992357046,22.0944,49.1502,38.762959014,13.3372,131,131,40.7533339042,22.096037535,13.2200554218,22.0947286362,43.7090112022,0.927251489967
1.0,-22.1799,0.265366684396,22.0568,36.7187670368,34.5120441187,0.453278,52.3036396684,5.73112632297,22.0519,49.2993,38.842202122,13.3379,132,132,40.6310527755,22.0545373398,13.0864285601,22.0525826779,39.977690921,0.951977952983
1.0,-22.0553,0.293307594097,21.9572,36.7131967592,34.4197813149,0.601047,51.8000970867,3.90418915416,21.9539,49.4273,38.720191179,13.3379,133,133,40.7391952692,21.95652819,25.4588481468,21.9549085561,40.6449993148,0.956093857453
1.0,-22.0345,0.305271526965,21.915,36.6825275334,34.4026502316,0.714534,64.0979333032,7.56192609178,21.9107,49.6248,38.7044343001,13.3379,134,134,40.7337024032,21.9142834479,4.18146828671,21.9117277361,41.0148524934,0.922801433103
1.0,-22.0675,0.264434316746,21.9642,36.7149466184,34.4539107379,0.460835,65.1132779195,5.0630399716,21.9606,49.7273,38.766425924,13.3369,135,135,40.7758859728,21.962945708,36.899193874,21.9616668399,41.6164070044,0.920468517705
1.0,-22.1016,0.301037816341,21.9872,36.5356866909,34.3960150091,0.752219,67.3647781945,7.95141130866,21.9826,49.8415,38.6910293182,13.3369,136,136,41.8734885632,21.9864148411,14.6050806864,21.9840021354,42.8429368507,0.961064929209
1.0,-22.0729,0.28265241048,21.9665,36.7472338176,34.5126707101,0.566991,64.3680990805,7.05431475516,21.9633,49.9587,38.8403981603,13.3372,137,137,40.728655105,21.9653252931,24.3033926551,21.9641787743,41.7046642114,0.951684296056
1.0,-21.9629,0.27705860413,21.846,36.6770453659,34.4787595001,0.624671,63.0940086668,5.66559151342,21.8429,50.0877,38.798485077,13.3372,138,138,40.7301578188,21.8449420333,32.2340235288,21.8436504588,41.8636488128,1.01081794138
1.0,-22.0778,0.270013460571,21.961,36.6504943362,34.4956325122,0.581855,58.8642491107,5.56074482902,21.9576,50.1993,38.8185761705,13.3338,139,139,40.6580493636,21.9592661831,16.3482152212,21.9580136641,41.0443617599,0.923866459411
1.0,-22.0957,0.263717545266,22.0057,36.7016942396,34.5159945735,0.513166,63.0045968698,6.85933950526,22.0032,50.3223,38.8445243912,13.3332,140,140,40.6158264911,22.0054476225,18.9731234962,22.0045185258,42.3079283006,0.917128437861
1.0,-21.9937,0.289541421045,21.899,36.7486770959,34.4683553513,0.668685,53.4221820168,4.33825085306,21.8961,50.4907,38.7838536344,13.3332,141,141,40.8686096954,21.8982563788,34.9567091773,21.8971748588,41.86922204,0.891643784266
1.0,-22.0083,0.281656706101,21.9136,36.7071140612,34.5062468782,0.612735,69.3382559494,7.46990920493,21.9102,50.5905,38.8294923569,13.3328,142,142,40.7883018848,21.9118995929,23.5429302649,21.9104525138,42.9634714337,0.911974346299
1.0,-21.9264,0.278557039871,21.8401,36.7498363787,34.5090562309,0.699471,79.6851816515,7.33119435829,21.8375,50.7688,38.8339596205,13.3382,143,143,41.7716502674,21.8396923316,32.1609511266,21.8385192718,41.9694524907,0.928061280844
1.0,-21.9008,0.293845214346,21.796,36.6276314062,34.5209527829,0.733467,62.4348012671,7.3475308312,21.7929,50.9855,38.8496522678,13.3334,144,144,40.7663372997,21.7958357466,7.46965680192,21.7948509882,41.6710729781,0.954005244143
1.0,-21.9987,0.26744429685,21.881,36.6820295578,34.5536823268,0.564609,75.4780391134,7.14424851651,21.8786,51.0548,38.8924117389,13.3334,145,145,40.6714721445,21.879951043,19.458292432,21.8790910881,42.4556377097,0.928642352553
1.0,-21.9518,0.281060772667,21.8449,36.6560766776,34.4759666949,0.679716,59.8978147388,6.58627926674,21.8422,51.1596,38.7929874839,13.3342,146,146,40.6550572912,21.8440804338,16.415032762,21.8427260028,40.7801662874,0.994492909204
1.0,-21.9631,0.273737664475,21.8712,36.7463597242,34.4867865534,0.65243,51.8680915875,3.02459982597,21.8689,51.2467,38.8085535626,13.3228,147,147,41.8696474731,21.8702011645,28.7679683988,21.8695289646,40.2829990324,0.92964565306
0.990735,-22.2951,0.265590732171,21.758,-2.0277182137,-0.654973685614,0.495483,52.7230224071,19.8512190493,21.7559,51.4524,-1.40246334021,14.5769,148,148,-0.512219708727,21.757998456,-1.618959752,21.7572912405,26.2609930061,0.303174305568
0.990133,-24.4029,0.394930186257,22.9231,-1.98797295484,-0.657270647867,0.743485,12.9830073499,2.45386814445,22.9194,51.8387,-1.40532185897,15.1574,149,149,-0.55991752057,22.9231782411,-1.50905112585,22.9210527832,0.344838424199,0.302423621183
0.973841,-26.1749,0.466469945714,24.4083,-2.06993680053,-0.660231452523,1.14179,4.13295876742,1.33954663767,24.4051,52.1865,-1.4071702981,15.4847,150,150,-0.530332395265,24.4095624946,-1.86794107077,24.4073106735,-0.254789937071,0.314665114455
0.969715,-28.1148,0.449563072993,26.0583,-2.0863442266,-0.657824638907,1.15557,4.89463624282,1.55682318323,26.0501,52.5658,-1.40471644848,15.7609,151,151,-0.62340329719,26.0582321993,-1.64552483043,26.0536688138,0.0182269029499,0.314116231881
0.962952,-29.8981,0.472390035291,27.5889,-2.02562360121,-0.649134900321,1.12886,26.3158291537,3.97059945206,27.5752,52.989,-1.39621365111,15.9269,152,152,-0.505439536345,27.5865336188,-1.78508755774,27.5763801995,0.394949204563,0.329219202315
0.974442,-31.6072,0.490530363732,29.2653,-2.00056564995,-0.668926622162,1.18401,18.494671348,2.97388129162,29.2373,53.2783,-1.41923839721,16.1946,153,153,-0.515518431198,29.2630313188,-1.79291815426,29.2406493834,0.250659874697,0.319944544434
0.973271,-32.8319,0.536789292806,30.8186,-2.00785546287,-0.685748704611,1.70471,4.26114415129,1.58313986258,30.7749,53.5348,-1.43877815162,16.3006,154,154,-0.545202320546,30.8171014416,-1.80207893153,30.7775903194,-0.156806328083,0.298425275421
0.00682255,-33.6187,0.517246611078,31.8323,90.1499605196,64.6697933377,1.73065,205.890176241,66.9073236276,31.7579,53.7509,91.3100095187,17.0471,155,155,92.99889587,31.8306132376,-1.56740512665,31.760628412,45.7758175108,0.709818830754
0.612241,-35.3438,0.566475688253,33.0926,92.691228873,71.1149861287,1.82041,161.945788355,38.7704057875,33.0673,53.9279,95.1708480312,18.2221,156,156,100.09633786,33.0956186773,19.1799697584,33.0710408457,70.4111564529,1.60346915382
0.633107,-37.2999,0.658956300694,34.988,219.160205868,130.299726202,2.40649,223.039021501,55.1265150493,34.9789,54.1563,224.235267943,18.9248,157,157,229.184484638,34.9864855505,24.4455338152,34.9806335061,138.315789838,1.9089312212
0.75436,-38.5768,0.663744203105,36.346,221.68964481,131.031763854,2.58684,232.100418647,65.1074566082,36.336,54.4978,224.330940663,19.4578,158,158,226.690600387,36.3475690127,33.1105710025,36.3417009939,174.420041734,1.38285632508
0.803171,-39.9785,0.680720003082,37.8102,203.115238381,125.913545519,2.5491,319.374822139,50.9351994203,37.7987,54.8338,208.142050956,19.9517,159,159,214.060429564,37.8073777957,94.9143503661,37.8012587173,209.234453458,2.28965838962
0.820997,-41.0893,0.695609305391,38.9141,198.79100508,124.302951021,2.72396,250.155225422,63.560700055,38.9012,55.0956,203.198641035,20.3779,160,160,208.846726468,38.9103885999,11.3302216635,38.9048592315,180.54165837,2.53990120867
0.711766,-42.5216,0.772436547466,40.1814,194.404019848,122.056012165,3.53087,211.436016852,48.9187392122,40.1648,55.4151,199.15942569,20.7659,161,161,204.759609558,40.1749076336,37.6195534986,40.1690541017,179.111983191,1.95670166409
0.756941,-43.9726,0.791874131246,41.6086,197.590756154,123.458644164,3.75659,223.619600294,62.568150972,41.5914,55.691,202.196038689,21.1693,162,162,205.65925574,41.6013052383,18.4587488833,41.5943148304,168.073965702,1.69356948579
0.567064,-45.3762,0.815609243061,42.9658,205.746461268,125.803091352,3.51638,213.662654808,53.8623088873,42.9436,56.012,207.928326506,21.4823,163,163,209.752819041,42.9599603569,18.4026870629,42.9495444585,187.071578655,0.66411664075
0.554556,-46.7947,0.911948000114,44.3138,205.573034205,126.325345108,5.39809,218.158015128,66.1788772405,44.2896,56.3542,209.586046895,21.8237,164,164,212.096170151,44.3069217568,17.4985179607,44.2941658718,154.576008631,1.40784718007
0.480244,-48.419,0.948715437727,45.7467,200.151946993,119.62915928,5.10729,227.716852108,80.5891644077,45.7177,56.6276,209.287286415,22.2081,165,165,219.498642598,45.737727386,13.7072678139,45.7258161685,143.900002085,4.34817791374
0.366092,-49.9085,0.928874232183,47.2077,206.046678439,119.85942714,5.16494,239.674112997,75.7956674758,47.1774,57.008,210.881685901,22.571,166,166,219.020381944,47.1947901878,25.7842688586,47.1811490342,149.010645554,3.2792691322
0.392933,-51.2834,0.930372526319,48.6836,178.355066017,112.479634514,4.76322,266.209020558,78.0791190161,48.6559,57.3451,186.528243745,22.9573,167,167,196.491941915,48.6689631683,29.6571487979,48.6599539857,149.631540776,4.48852568779
0.394822,-52.7839,0.979953950144,50.147,176.589946462,114.032493781,6.45501,198.289072028,66.2840629716,50.1214,57.6454,178.957706242,23.3553,168,168,183.944546827,50.1352064905,14.9203365348,50.1278275931,139.92934212,1.56051985097
0.352214,-54.2225,1.00931430474,51.4564,181.836291532,116.802659179,6.2945,223.331584978,45.5562996772,51.4256,57.9973,185.806519864,23.7904,169,169,188.858546418,51.4399655711,69.8234981881,51.4305666711,159.135830331,1.51147004578
0.346214,-55.5852,1.02055794328,52.834,185.509785369,117.654554449,5.9774,276.021639359,41.8415835771,52.8041,58.3358,188.321110024,24.2472,170,170,190.804061174,52.8194844744,90.7290682852,52.810718558,183.521462393,1.15714246253
0.3647,-57.0374,1.01713895726,54.2184,196.829242964,119.896312238,6.39373,214.320432088,42.1266169744,54.1839,58.6929,199.597413999,24.6856,171,171,202.53306073,54.1953790549,78.7166814561,54.1884404006,165.069243056,1.42976332473
0.350401,-58.6346,1.0529665871,55.7007,186.300756903,117.462916889,5.99497,203.51425852,61.2398708552,55.6689,59.069,189.193233615,25.1462,172,172,192.299111557,55.6809258879,14.5877566259,55.6734524352,153.779111095,1.36340251448
0.367576,-60.1592,1.09829659096,57.224,174.45639826,115.829147805,7.36528,310.598153801,57.5880700036,57.1908,59.3813,185.543583285,25.5495,173,173,198.926576845,57.2035323635,94.1285370613,57.196922337,174.115647342,4.67321256541
0.394219,-61.6807,1.18520960274,58.6986,155.105743743,109.234272405,10.143,194.889935664,68.164761451,58.6682,59.7246,167.896475411,26.0219,174,174,187.576206844,58.681614482,12.7018510375,58.6767214202,132.208890762,6.28435434936
0.467796,-62.9344,1.16577244142,59.9253,168.568434688,112.768464363,8.59253,213.668222745,64.5949085887,59.8909,60.0685,176.93786429,26.5786,175,175,186.360406594,59.9027246516,8.73760277468,59.8959472675,151.414368359,4.07589961077
0.460141,-64.3318,1.22689275867,61.3099,181.441722735,116.56311811,9.47343,196.883958143,35.8286841539,61.2674,60.3971,188.313496577,26.9676,176,176,192.319307477,61.2864536284,87.7254977059,61.2785207728,164.037998211,2.24549011845
0.482036,-65.7259,1.24781228149,62.5661,180.809615055,116.077808692,9.466,205.776325798,46.7015633862,62.5197,60.7355,187.500852948,27.2497,177,177,191.36320836,62.531272991,41.0078846638,62.5262822414,149.395027589,2.93489555045
0.480276,-67.295,1.24761743388,64.0305,171.510464374,114.4290343,11.3362,201.039864683,57.4784554308,63.9901,60.9766,181.373729971,27.6022,178,178,188.229406399,64.0009443265,3.1251864778,63.9977709039,154.83806175,3.5909531041
0.514234,-68.9508,1.31106814147,65.6205,178.574156846,116.1247407,11.2267,195.383802648,58.2710793556,65.5784,61.3535,185.900845267,27.9871,179,179,189.481254497,65.595573469,19.9653119931,65.5912250795,140.885461109,2.80427473465
0.442829,-70.401,1.30582053516,67.0298,172.908498625,116.536453429,10.7502,215.195637538,58.3173801855,66.9806,61.7278,187.11053664,28.3419,180,180,193.249406676,66.9883317372,15.9495033785,66.9841196336,159.015532325,3.5051941013
0.538069,-72.1623,1.35687635403,68.6776,211.794668517,127.814076433,12.2662,206.698179281,49.1262032732,68.629,62.0704,216.06193989,28.741,181,181,219.530333702,68.645297636,66.3789059001,68.6405227081,169.839581658,1.88341274953
0.519978,-73.8365,1.33397934618,70.1933,206.540252094,125.859285965,11.7643,223.022158761,68.6992008972,70.1396,62.4144,211.196211003,29.0162,182,182,214.25798308,70.1504610238,22.046686326,70.1452727873,170.337167934,2.02550628104
0.465476,-75.9512,1.38745741898,71.875,210.375989745,128.840675015,13.3219,216.978491724,85.0416701012,71.8221,62.758,214.936248285,29.3254,183,183,219.836927971,71.8359756449,12.9000033502,71.8308746133,136.436524986,2.0696577497
0.492069,-78.2969,1.43317211041,73.9307,210.922659194,128.247340103,12.3779,224.97304593,38.9575445212,73.8703,63.0792,215.30703195,29.5933,184,184,221.100600925,73.8896823926,92.4706813661,73.8839917615,196.249614219,2.33760700076
0.604428,-80.8368,1.57780546714,76.1052,205.787916773,126.15358414,16.0185,230.402370257,56.8144647684,76.0382,63.4773,211.774021849,29.7904,185,185,217.436521045,76.0547024919,23.89890007,76.0472722708,192.710343953,2.53411791082
0.463394,-83.3333,1.54768052803,78.5569,200.068822248,125.428549961,15.5154,228.547568201,67.1139760224,78.4986,63.7998,205.648471433,30.056,186,186,210.694678138,78.5156318947,32.128893304,78.5109038252,176.582082851,2.29088213364
0.642336,-85.8278,1.55228604621,80.8852,207.374409166,127.373134049,14.3031,232.913320872,53.6034497694,80.8206,64.0974,211.938664171,30.1949,187,187,217.34094082,80.8403359469,20.1499144319,80.8357458984,196.089061743,2.09484977783
0.640087,-88.398,1.56515819957,83.3431,205.198188808,126.47770069,14.2564,224.173938628,81.9855970383,83.2828,64.328,215.204161559,30.3573,188,188,223.49419164,83.2967656778,15.7941260186,83.2923587121,152.722488555,4.89390208948
0.502918,-90.6859,1.72530484307,85.5511,173.714242494,115.267397276,20.7961,218.07581331,59.0869579454,85.4867,64.6911,183.264712812,30.5837,189,189,190.94075987,85.5029964292,24.7788485552,85.4996154265,166.317185127,4.78760803059
0.546235,-92.7826,1.68273554567,87.8384,211.382924291,128.209606724,18.1249,235.125306924,76.6145919592,87.7821,65.0361,216.185707023,30.7357,190,190,222.156844457,87.7969848911,17.1876559644,87.7924809488,148.946383711,2.5273597968
0.537273,-94.8091,1.74600211129,89.6989,208.774648955,128.041004168,21.1646,241.572659515,37.8312698388,89.6279,65.3987,213.817157898,30.8666,191,191,217.906154558,89.648280833,98.7799145902,89.6446983457,204.89282167,2.10636006521
0.546283,-96.3354,1.73875425288,91.4244,206.259346117,126.96332745,18.674,232.023903473,48.1166256188,91.3517,65.7445,211.570148253,31.0833,192,192,216.613964158,91.365825062,83.0359170421,91.3604763791,191.171993425,2.31655350773
0.562045,-97.9512,1.74154119493,93.1217,204.54817854,125.286440131,20.3867,241.845726465,69.6600705416,93.048,66.019,210.884387777,31.2998,193,193,215.456730058,93.0634213911,23.4706848589,93.0593406013,184.156002224,2.10036748092
0.65969,-99.9471,1.85330554395,94.8713,208.258165241,126.543131009,23.0582,220.766602104,46.8792098878,94.7933,66.3127,212.613635445,31.5551,194,194,218.603642671,94.8073550343,52.6772982087,94.803597073,190.757788441,2.67601012066
0.582034,-101.795,1.93768939115,96.5992,195.490547782,120.55525412,27.2002,226.440497743,75.3680944828,96.5223,66.6499,199.65930078,31.8143,195,195,205.849339765,96.5426972521,17.7294977191,96.538427564,150.804918324,2.4590556253
0.483896,-103.832,1.87243741217,98.9762,192.844442027,118.26270804,23.0901,216.56654536,79.7006860092,98.9011,66.9622,196.797283204,32.0712,196,196,201.489701951,98.9197397568,14.828253458,98.9153293111,155.474597352,1.72202681698
0.569784,-105.215,1.90089574523,100.164,196.112863728,120.783164698,24.313,224.427541925,67.2276554432,100.088,67.256,197.944771293,32.2686,197,197,201.846471124,100.098123105,42.6877269251,100.0943913,155.749345024,1.27187280114
0.539349,-106.485,1.95615420644,101.491,194.387726003,119.720424115,27.8837,215.579043614,79.9186799278,101.408,67.4941,196.599993915,32.4395,198,198,199.231398074,101.418794393,3.37994482919,101.416130986,134.317347145,1.05262508902
0.528798,-107.872,1.86788823357,102.904,197.176572765,120.865266968,21.5853,319.993790598,66.7713133055,102.816,67.8238,200.509759024,32.639,199,199,205.073119918,102.834664592,49.6443195063,102.830727105,184.965665806,1.32947644148
0.571179,-109.562,1.94120630843,104.464,167.348829642,113.489567366,23.5272,201.717180791,59.9961944599,104.367,68.2172,183.109840098,32.8618,200,200,191.988225702,104.383192583,14.711426239,104.378526557,164.448398922,5.37982373238
0.557671,-110.779,2.06091722787,105.492,191.176291479,119.023745962,29.2828,205.07036398,67.3230911401,105.393,68.5467,193.774327079,33.1158,201,201,197.668246959,105.40852171,7.53378300479,105.404793767,158.909827133,1.48905577141
0.541049,-112.407,2.04348425898,107.256,196.760874661,120.305845293,30.8532,217.471627694,19.7184436473,107.162,68.8808,198.6699935,33.3273,202,202,200.923908803,107.180570347,150.416535844,107.174660493,191.972670888,0.769095190536
