AverageAbsQ,MinReturn,MinEsReturn,MaxEsReturn,AverageEsReturn,AverageAbsY,Iteration,MaxReturn,AverageReturn,AverageAction,StdReturn,AveragePolicySurr,Epoch,AverageAbsQYDiff,StdEsReturn,AverageDiscountedReturn,PolicyRegParamNorm,AverageQ,QFunRegParamNorm,AverageQLoss,AverageY
33.1511,1012.51315742,2.79673249507,630.565517363,387.138538025,33.1436134045,3857,4897.27236715,2487.58993114,0.999908,1083.46272998,-33.2723,3857,1.00958098108,210.309303522,224.631350063,416.994,33.0518,429.628,4.0749,33.0521352193
33.2151,74.8453064605,-9.88251728946,1519.52035059,288.851746802,33.2061173893,3858,3700.04926047,1955.22968423,0.999936,1062.36056569,-33.3433,3858,1.02026306961,551.895794504,197.485823186,416.968,33.1157,429.676,4.32656,33.1161546321
33.122,75.8263018472,-9.35148932024,1024.08677231,604.80115892,33.1174932684,3859,4469.31882587,1659.4940881,0.999948,1205.95972153,-33.2361,3859,1.02925796738,417.16261866,174.134136058,416.996,33.0228,429.768,4.74996,33.0220716521
33.0705,267.821853533,-3.59963713919,908.543623918,242.309359169,33.0635554393,3860,4271.66708064,1404.97828299,0.999919,1030.4875575,-33.1828,3860,1.02422737485,317.791904195,185.351603102,417.046,32.9727,429.823,4.66218,32.9732437994
33.0671,538.418881031,-5.94037127722,1799.0777436,425.606692654,33.0624537058,3861,5117.57636844,2779.8349796,0.999915,1460.26381049,-33.1881,3861,1.00127691348,690.607251194,258.330141362,417.118,32.9655,429.869,4.45399,32.9662272766
33.0646,770.048895046,173.773925275,605.348899886,299.438685411,33.0573435982,3862,4926.52327439,2528.78604679,0.999934,1515.94607945,-33.1849,3862,0.994278542907,131.548994317,232.170663567,417.184,32.9653,429.907,4.05268,32.9671943392
33.2173,206.589500496,10.4621985762,2908.40670019,654.25054911,33.2092381392,3863,2847.58914493,1022.831959,0.999966,855.369586348,-33.3388,3863,0.984169152374,1129.31701276,195.52333037,417.179,33.1177,429.955,4.00001,33.1162718655
33.1218,233.265285287,9.41238813797,2144.88983557,495.902150812,33.117958111,3864,3077.29750822,1066.67765681,0.999901,775.788480791,-33.2426,3864,0.998030512961,745.168151287,209.875244096,417.129,33.0153,430.034,4.25412,33.0183772972
33.242,156.420951675,-17.48986339,963.411316667,229.341830957,33.2359960481,3865,3592.87200373,1241.50476053,0.999955,787.260922484,-33.3754,3865,0.997394092723,346.443034378,209.392763309,417.205,33.1446,430.039,4.30154,33.1448411047
33.1678,587.48671421,20.4043631701,1336.28798954,524.500279696,33.1613324874,3866,2892.06955028,1421.85434946,0.999951,669.51951785,-33.2937,3866,0.991369462519,463.967813888,214.728883586,417.197,33.0761,430.108,4.18297,33.0761574764
33.1706,133.872778331,8.26747488594,488.795318372,190.909469773,33.1651910357,3867,3681.45077814,1025.23655373,0.999956,943.392921427,-33.3054,3867,0.97434193985,151.045535865,184.248466825,417.261,33.0711,430.174,3.97566,33.0709116252
33.1054,93.6026892459,-4.16739102365,1555.31149144,327.680822444,33.0979973018,3868,4550.44443049,1716.78289676,0.999932,1354.97154545,-33.2352,3868,0.993431175257,512.896039582,189.129747922,417.319,32.9915,430.224,4.25629,32.9921000425
33.0999,166.713034289,33.8628144554,538.885490552,211.420902046,33.0966315472,3869,5207.58758274,1935.36910958,0.99997,1440.71626278,-33.2373,3869,0.990232381467,156.836504217,214.397290507,417.331,32.9855,430.295,4.12071,32.9856402938
33.1558,4.6011083294,113.636641339,581.857855416,230.973002724,33.1472442656,3870,4746.26828002,1405.04575901,0.999903,1084.28062757,-33.2565,3870,0.975830022631,158.387376118,196.321035753,417.472,33.0368,430.361,3.79389,33.0360900508
33.1009,1.90956353043,-1.00064328341,728.040532181,136.722997125,33.0951486415,3871,178.304264208,4.48740751005,0.999923,7.84799832956,-33.2023,3871,1.00956158253,235.090163832,3.52175780011,417.579,32.982,430.398,4.38109,32.982218146
33.1636,2.29056025161,0.244710285567,859.004938018,158.526681852,33.1548098961,3872,10.5678184048,5.67053976833,0.999933,1.87221892384,-33.2535,3872,1.01224221183,231.448618458,4.61976209407,417.553,33.0484,430.447,4.43512,33.0454901387
33.1168,6.46396774481,5.19940108353,1957.42315141,457.425652415,33.114787766,3873,4743.89021405,338.841765741,0.999899,841.92124535,-33.224,3873,1.01001914164,681.106600609,69.8259182562,417.616,33.0156,430.482,4.27579,33.0161741057
33.0979,127.721824805,8.49393172504,715.166247499,276.9594738,33.0912611137,3874,5079.26615872,1800.11707779,0.999976,1483.58921101,-33.2064,3874,1.04897763174,243.600420753,207.501615467,417.71,32.9911,430.531,4.95827,32.9909698734
33.1053,295.495092833,147.394694194,1418.14040928,425.859723779,33.1018541434,3875,4951.51968699,2752.32829409,0.999956,1519.37114472,-33.2393,3875,1.03298925627,497.184986316,220.89309291,417.71,33.0067,430.568,4.41198,33.0071212231
33.1506,295.514700021,6.74577411879,828.266617884,365.887873295,33.1397216534,3876,5188.93027389,3562.58340953,0.999949,1426.40780499,-33.2801,3876,1.00194766015,314.68118128,226.592208276,417.689,33.0358,430.6,3.87751,33.0328305326
33.13,252.498121836,200.283662315,851.883238868,428.968776345,33.1247743317,3877,4139.92906891,1465.94993233,0.999924,1063.60802897,-33.2776,3877,1.0160039003,238.094784739,203.629135413,417.674,33.0402,430.65,4.46005,33.0407539519
33.1513,283.970118674,141.134741039,522.848277921,317.92024397,33.1457968096,3878,4280.37251287,1606.81945878,0.999944,1046.67887597,-33.2787,3878,1.01168546108,123.058614812,208.489370135,417.712,33.0625,430.684,4.18236,33.061444498
33.118,254.512966575,237.745691459,775.769941433,505.80137133,33.1084002695,3879,4760.6718232,1919.58629208,0.999941,1346.82918338,-33.2689,3879,1.01777600886,181.915494064,222.755442249,417.773,33.0353,430.743,4.52821,33.0352472421
33.0745,300.835269416,8.7268266076,1331.61411469,406.062565894,33.0692280595,3880,5196.67693584,2817.87565554,0.999937,1661.63141058,-33.2431,3880,1.03545576297,443.979032138,249.596768901,417.798,32.9883,430.803,4.84507,32.9865092316
33.0091,1222.71945263,4.28504745434,999.492521833,414.950507512,33.0025657771,3881,5309.31824376,3418.68098701,0.999894,1472.35087425,-33.1627,3881,1.04713165447,423.513454039,265.794487215,417.788,32.9102,430.85,4.79366,32.9095635826
33.2128,137.520188025,5.69906415771,1954.15819488,764.017520992,33.2019018691,3882,4372.6802586,2167.00790996,0.999944,1180.24425859,-33.406,3882,1.00983016025,743.002615737,246.448421044,417.808,33.136,430.887,3.84618,33.1343639085
33.1524,126.989494352,6.00200513766,491.750121761,242.260478713,33.146316079,3883,5245.47655597,3009.67160951,0.999979,1527.78672284,-33.3413,3883,1.05807671409,205.222077482,243.770577484,417.872,33.0763,430.959,4.97682,33.0758128785
33.2404,292.014352226,513.933223468,1810.00554591,1124.66127217,33.2268651217,3884,5193.33145137,2204.55855746,0.999955,1609.58702968,-33.4144,3884,1.06438637677,531.743391764,242.560121111,417.807,33.1595,431.02,4.95977,33.159257271
33.2557,407.648822351,-25.1323979334,919.952263335,305.738816157,33.2491991257,3885,5030.868458,2752.17086207,0.999931,1842.60469015,-33.4289,3885,1.01793681546,286.86792047,235.360597444,417.8,33.1701,431.047,3.91734,33.1702168232
33.1698,470.907004754,148.813528869,585.972291525,311.053458002,33.1622276957,3886,3696.99211203,1296.56873496,0.999896,880.615741326,-33.35,3886,1.02635493371,175.919817141,235.065055355,417.824,33.0889,431.108,4.27928,33.0863127077
33.3573,154.122601842,1.33221477905,2014.50108285,732.714564061,33.3527397763,3887,3505.70392726,659.233700198,0.999943,784.355972374,-33.5325,3887,1.0318770495,747.929847789,121.652237084,417.82,33.2861,431.154,4.37513,33.289432687
33.4069,126.297768842,-10.2704202941,1023.22571714,335.466866206,33.3975672828,3888,3512.78879867,1086.89985049,0.999892,796.498447749,-33.5901,3888,1.02573145219,375.163209913,194.225589242,417.897,33.3358,431.179,4.09372,33.3342081262
33.3614,122.707372611,125.326403083,618.182673928,265.829172507,33.3539628899,3889,1628.25881695,314.407936362,0.999963,314.895819089,-33.5536,3889,1.06577193587,150.737301897,134.166168994,417.9,33.2917,431.229,4.87003,33.293016862
33.324,137.817158,36.9621959898,514.675217353,275.954999161,33.315141238,3890,1623.12692706,344.987592637,0.999888,302.310892544,-33.4959,3890,1.05209217674,151.889111499,140.954672023,417.979,33.2508,431.284,4.34133,33.2514425787
33.4151,147.928224644,6.61651423982,462.424817538,244.517553831,33.4071992452,3891,304.282643103,192.804836385,0.999958,28.0374303612,-33.5937,3891,1.05550026156,194.003396748,118.750293084,418.052,33.35,431.319,4.51169,33.3510112116
33.3646,200.494887245,31.7961916973,491.141787153,273.454187175,33.3543268478,3892,1688.05441562,613.955808115,0.999953,324.866384475,-33.524,3892,1.07839654468,126.811779498,202.55241551,418.078,33.2992,431.414,5.39121,33.2950972964
33.2951,95.1222838326,43.0908499161,565.536586405,216.770116629,33.2902936803,3893,1193.78349722,401.623607123,0.999962,155.211454672,-33.4466,3893,1.04727852012,164.543576102,169.791593505,418.147,33.2197,431.437,4.50935,33.221988608
33.3682,171.794931251,136.499120736,848.55922547,315.685020604,33.3635621908,3894,1478.52713839,614.814898386,0.99991,356.097838136,-33.5384,3894,1.05736710172,224.921708495,182.162548442,418.161,33.2995,431.511,4.59413,33.2991326517
33.2585,59.5737292921,21.7248798719,539.344709484,250.496434725,33.2494382432,3895,1361.86541814,209.922890623,0.999935,226.987748721,-33.4362,3895,1.08272215263,145.431950971,88.2259000659,418.244,33.195,431.506,4.51072,33.1907706828
33.2795,668.460024081,-4.26380109968,557.59027624,224.509443331,33.2754168667,3896,3190.06620277,1622.15502685,0.999942,499.792984093,-33.4539,3896,1.0752295266,188.740748307,265.980771834,418.361,33.2206,431.532,4.81531,33.2225276995
33.3244,248.20221672,-6.30955765499,867.762443586,370.699375065,33.3123888164,3897,3302.77832697,1547.36658669,0.999935,841.729202404,-33.4933,3897,1.07380860718,335.611454423,226.163147807,418.368,33.2642,431.565,4.51562,33.262105606
33.2802,310.86585852,50.0047065826,2078.21535636,805.010768578,33.2731688614,3898,5355.29032729,2401.63824318,0.999945,1556.76173787,-33.4559,3898,1.048773512,905.467427744,215.288116576,418.373,33.2246,431.599,4.28196,33.2277362674
33.3288,1039.1384775,57.6570127201,1557.71093264,553.984620554,33.3228886102,3899,5100.18094538,2669.79143616,0.999915,1402.01937671,-33.5166,3899,1.09095515857,571.099741181,214.120294235,418.419,33.2784,431.684,4.58532,33.2786040704
33.2741,173.866469437,89.0896050355,1661.67778828,711.88533028,33.2632218168,3900,5241.49064731,3340.1928146,0.999947,1658.20206316,-33.4544,3900,1.08003526888,605.066903811,225.879809983,418.474,33.2145,431.754,4.55468,33.2131730548
33.2293,599.763656127,18.7804861223,2364.76260986,711.932709893,33.223395853,3901,4825.58412116,2448.30008761,0.999927,1386.59560821,-33.405,3901,1.11274453604,962.493827937,229.80718238,418.462,33.1734,431.797,5.38026,33.1761949597
33.3838,133.000813947,63.069759866,2085.86823327,810.313653109,33.3760991715,3902,4869.80867887,1993.85928315,0.999906,1561.15544781,-33.5491,3902,1.05453105344,906.370988224,211.425269047,418.439,33.3293,431.807,4.26336,33.3274267797
33.2121,154.094161188,131.791364349,966.422666584,624.977618538,33.2093965201,3903,5081.33428961,2572.35468767,0.999966,1732.49322419,-33.3674,3903,1.09261571322,327.469159668,216.627856948,418.503,33.1513,431.881,5.12501,33.1562550683
33.3005,149.090517233,16.6176695121,1044.55924027,434.624359456,33.2881051626,3904,4709.98769478,3076.32449906,0.999952,1734.13767335,-33.4648,3904,1.06595942983,332.331899676,201.815942468,418.592,33.2428,431.892,4.27631,33.2407948003
33.3166,164.861895424,174.702542085,1141.38931806,515.395736649,33.3148334933,3905,4829.99369433,2080.73907302,0.999936,1835.78443592,-33.5117,3905,1.06080193243,380.198076738,170.839386376,418.622,33.2636,431.95,4.31475,33.2683527028
33.3486,371.422145493,-2.1319334748,2004.26618653,762.270864209,33.3356363531,3906,5067.98606871,2298.33727109,0.999935,1794.19074219,-33.5272,3906,1.07043661597,676.712632872,215.046617285,418.59,33.2922,431.946,4.44088,33.2912366571
33.3322,322.934711405,190.457286899,727.620758196,341.819250275,33.3205386046,3907,3756.56474879,1694.17339532,0.99989,1005.75272397,-33.4985,3907,1.09083951551,187.202775975,218.362994403,418.63,33.2769,432.046,5.00334,33.2771463008
33.2645,131.868891989,153.307284048,897.026314334,510.558768193,33.2581683638,3908,5120.43561186,2611.0402159,0.999957,1799.98015178,-33.4193,3908,1.07346406991,264.608576913,195.375433121,418.622,33.2066,432.096,4.64722,33.2069263961
33.27,398.899338474,169.232250432,921.010223574,470.322380563,33.2589428186,3909,4594.06377428,2686.19658446,0.99988,1502.74987806,-33.4345,3909,1.07848352183,262.292372097,219.464576835,418.786,33.2103,432.166,4.39716,33.2091829713
33.3196,369.425779104,-0.305205617901,732.847682849,193.061436712,33.3114288787,3910,4762.14091253,3005.01398043,0.999887,1526.83775542,-33.4941,3910,1.07102193646,234.209462449,213.779392282,418.765,33.268,432.264,4.52537,33.268984481
33.3259,172.858203511,6.46647235176,2011.88925888,380.61102837,33.3180078907,3911,4350.1248869,3464.40878233,0.999993,1275.7418305,-33.5013,3911,1.07302083789,643.67987137,240.663325529,418.787,33.2719,432.297,4.29783,33.2710106877
33.2147,187.493977673,5.69342297357,1512.07169809,486.820050976,33.2097536652,3912,4296.74732607,2896.08374397,0.99995,1502.98392696,-33.3782,3912,1.0778050696,600.949791427,231.993943065,418.798,33.1671,432.347,4.65885,33.1691092763
33.2346,146.039030161,1.0932942628,1131.73470948,440.838946183,33.2280244416,3913,4369.97983236,2947.00934341,0.99994,1435.94531964,-33.3942,3913,1.06514951621,424.109101025,243.695352466,418.87,33.1876,432.389,4.44195,33.1893817131
33.2719,341.161480512,9.95555925873,882.562995784,230.086858487,33.2621972004,3914,4883.53984789,2918.86447023,0.999899,1469.78690509,-33.4391,3914,1.0595702081,276.233578823,251.961538501,418.827,33.2304,432.459,4.20757,33.2287074894
33.209,272.530199267,91.6149899997,3555.39764002,1823.50631501,33.2066163254,3915,5121.91771636,2192.0119671,0.999947,1652.72586427,-33.3975,3915,1.08625226827,1731.89132501,237.827953746,418.913,33.1626,432.528,4.51187,33.1633717386
33.2201,1441.63828865,186.119440998,967.563858352,520.645075084,33.2102416613,3916,4948.25574669,2795.02090347,0.999972,1092.94710186,-33.4025,3916,1.08997044036,320.500476571,259.023759138,418.904,33.1673,432.571,4.89888,33.1699550606
33.222,289.740375721,3.98753714134,894.364240364,462.326348732,33.2079011977,3917,5009.19590038,3348.16791715,0.999949,1595.38616506,-33.4075,3917,1.09628271447,303.603194787,224.510480074,418.912,33.1742,432.622,4.60309,33.1723876049
33.2795,475.049927262,6.30351452555,782.51597638,346.877160992,33.2737606569,3918,5543.8906477,3631.90876483,0.999939,1920.88852495,-33.4686,3918,1.05309762299,299.741854624,260.738257251,418.895,33.2457,432.657,4.06423,33.2457812973
33.2822,493.919034421,145.671786402,1183.59298538,483.966283171,33.2714816753,3919,5127.61034226,2119.75807083,0.999952,1525.32660731,-33.4671,3919,1.07953008364,370.287462233,216.684619305,418.949,33.2414,432.704,4.61053,33.2432559803
33.3017,172.989705551,-0.26775465816,1013.12262043,442.308572174,33.2918247259,3920,4721.06281404,1380.99131865,0.999929,1337.67277658,-33.5111,3920,1.06833841603,461.606814252,183.083070331,419.029,33.2635,432.776,4.44087,33.2638763246
33.2068,229.702769207,1.54785250684,1186.10946746,445.417522369,33.2032432864,3921,4643.98373506,767.292580876,0.999944,1022.7141817,-33.4161,3921,1.06929097677,351.094321935,149.097387961,419.009,33.1665,432.789,4.52699,33.1738095588
33.0761,264.143802144,28.6755603654,773.980170493,406.978196707,33.0702977463,3922,4256.6017165,1418.656672,0.999922,1335.63026305,-33.2709,3922,1.10428279298,286.503467831,188.199580108,419.093,33.041,432.862,5.23139,33.0423624086
33.1993,156.935683298,170.258329729,986.701350613,612.287694776,33.1907919423,3923,674.618621761,373.540181062,0.999966,147.87868947,-33.3825,3923,1.06146811106,292.98690892,122.157464332,419.1,33.1672,432.892,4.34133,33.1668355832
33.1414,128.32131805,10.3791734872,556.070631332,271.923035613,33.1297457843,3924,347.230723048,214.568987963,0.999981,40.4468673913,-33.3033,3924,1.06032024284,182.805542562,100.900307996,419.087,33.1081,432.948,4.48476,33.1081197417
33.0197,210.332773671,12.8905913855,533.601944152,318.786213661,33.0105221485,3925,3921.38306933,895.357665263,0.999907,946.263987092,-33.1828,3925,1.05670606377,206.12269053,142.6697709,419.2,32.9844,432.989,4.232,32.9885354211
33.0416,350.730541759,16.141938991,642.500105434,282.564879207,33.0303237862,3926,5298.58722457,4309.24214384,0.999918,1357.07692527,-33.2291,3926,1.08450489839,211.927508032,233.221319858,419.198,33.0081,433.046,4.53775,33.0057386865
33.227,254.139513617,118.800049259,660.223263101,390.028235229,33.2196978222,3927,5315.20707972,4316.10605887,0.999933,1423.78920899,-33.425,3927,1.07318437006,189.099389758,248.1637274,419.243,33.1905,433.08,4.62491,33.1925315491
33.0292,2295.63590046,22.7332950992,2674.65595034,585.260707796,33.0158400157,3928,5062.93968993,4459.50140921,0.999925,776.738160062,-33.2258,3928,1.0962492951,954.744433125,240.127475329,419.238,32.9878,433.151,5.08919,32.9856816697
33.0731,724.936842583,36.2508437445,700.33391341,261.365941805,33.0611590896,3929,4895.2932717,3058.9474684,0.9999,1301.71507309,-33.2681,3929,1.07575771393,191.397631395,240.774941233,419.196,33.032,433.23,4.56681,33.0312041245
33.0108,876.926408479,59.8289665279,1157.62684042,325.416199487,33.0007152648,3930,4523.07471441,2734.10501094,0.99988,1423.81662638,-33.2109,3930,1.05295646829,389.438858079,211.56272377,419.189,32.9726,433.23,4.2732,32.9713457145
33.0971,88.2156637739,9.32872718365,556.568055671,184.345918069,33.0884734816,3931,4811.96976943,1935.30651363,0.999889,1699.37175914,-33.3138,3931,1.04404286944,182.400439224,160.975618451,419.179,33.0615,433.263,4.09769,33.0620732727
33.1187,202.105230002,-2.52859741846,1003.11142928,463.341671197,33.113330012,3932,4779.91393907,1771.69706855,0.999897,1765.71621419,-33.3426,3932,1.0534529179,413.862953754,116.873037087,419.146,33.0779,433.326,4.36503,33.081410647
33.1631,81.6084975332,-11.7605027206,936.325125136,252.998582656,33.156339217,3933,4637.86733745,1590.06598267,0.999869,1610.2376059,-33.3811,3933,1.07146069499,341.244360001,127.844494795,419.169,33.1269,433.404,4.36092,33.1272536341
33.1457,139.74156242,-10.0534556856,1012.52599955,180.795068505,33.1358217339,3934,5119.17682259,2739.35726551,0.999952,1952.39398347,-33.3452,3934,1.05292350372,305.796797282,193.660313153,419.234,33.1013,433.426,4.13917,33.1008313173
33.1757,142.03113214,-4.67422323137,989.33482284,383.386698787,33.170181689,3935,5138.98515121,914.699746705,0.99996,1294.87779214,-33.3851,3935,1.08962974098,310.324650495,148.987356801,419.26,33.1288,433.486,4.93838,33.1339846849
33.2738,88.2546016619,24.1586417133,615.396068154,188.114424113,33.2624572735,3936,2425.8448706,554.528987183,0.999993,540.669301412,-33.4722,3936,1.05591463668,188.761727649,136.337542071,419.241,33.2249,433.538,4.33952,33.2271971942
33.2175,146.66719751,44.8327210213,478.214891282,233.885747949,33.2109684033,3937,3715.22816733,401.99326669,0.999873,642.75209526,-33.4061,3937,1.08114336207,154.225063793,128.837181217,419.298,33.1728,433.572,4.90607,33.1744151807
33.1128,111.379442869,120.809002073,584.348978188,278.401629671,33.1047056825,3938,1430.45110777,272.646581967,0.999921,195.924046242,-33.3024,3938,1.0663066882,157.460419129,124.694013476,419.301,33.066,433.591,4.23669,33.066276649
33.169,140.374091024,9.94831604167,462.048500128,218.672050254,33.1643268227,3939,2526.99755517,334.013219091,0.999917,493.936624317,-33.3498,3939,1.08240712951,139.54044785,117.572763829,419.3,33.1188,433.637,4.50394,33.1213830785
33.2112,140.668943497,64.4895382095,528.212454275,270.825522494,33.2013231076,3940,5435.14725763,931.082678888,0.999966,1231.84945567,-33.3971,3940,1.07427979082,152.235949205,161.479541258,419.303,33.1628,433.694,4.30356,33.1600096564
33.125,211.73478054,92.8207992318,1457.66515689,577.32249079,33.1200826158,3941,4775.77497454,1253.3095024,0.99996,1411.65098509,-33.3094,3941,1.10121937674,506.396952116,172.515580613,419.354,33.0743,433.739,4.60666,33.0762185938
33.1139,229.290439877,99.7232095099,609.284407751,384.861190568,33.1075294026,3942,5798.77387877,3377.05763234,0.999917,1903.22907859,-33.2985,3942,1.08709775482,195.442304642,227.724485127,419.348,33.0635,433.75,4.28303,33.0658626599
33.0279,244.862044234,102.066028096,608.555415805,401.441697895,33.0190068569,3943,5621.61339634,3094.75299664,0.999916,1414.97339384,-33.202,3943,1.11508041061,217.78347916,231.218725537,419.388,32.9658,433.743,4.88551,32.9646658034
33.1259,209.397279089,6.77207414438,344.864278649,205.710216409,33.1233887284,3944,5456.70302819,2713.57382552,0.999958,1878.76780492,-33.3024,3944,1.0876660198,112.672308189,191.945365571,419.467,33.069,433.767,4.37718,33.0716867244
33.1296,276.331157811,124.216037727,276.353110912,204.955170265,33.1228801185,3945,5007.36633924,2614.1327803,0.999925,1920.43560105,-33.3096,3945,1.08659784527,54.1846415635,186.537813165,419.498,33.0705,433.784,4.38043,33.0681308564
33.0658,363.510084611,8.23306110551,1126.02102975,513.828086541,33.0544222033,3946,4565.52593474,886.483677639,0.999891,915.96869151,-33.2488,3946,1.10438360589,413.881564268,162.694645042,419.48,33.0126,433.813,4.58623,33.0137870274
33.148,264.208013747,53.1162505286,622.808612633,322.258581046,33.1384133155,3947,5404.36807187,1144.23429969,0.999966,1528.19717133,-33.3183,3947,1.11169906561,183.807648327,155.764804762,419.508,33.0908,433.853,4.83636,33.0904828754
33.1258,145.618540436,2.56142755333,666.520362234,287.709686357,33.118075885,3948,4926.13267535,1102.40626612,0.999867,1307.76802774,-33.2681,3948,1.09404992434,235.90267378,167.580844893,419.542,33.0619,433.876,4.36448,33.0606654018
33.0615,129.195953319,26.8778302461,875.575487741,313.002941783,33.0539396442,3949,4569.56710573,781.344637298,0.999907,1003.25444909,-33.2017,3949,1.12308801614,278.276986616,154.203756099,419.564,33.0082,433.909,4.90461,33.0046984624
33.1058,126.453914438,-2.46693696698,369.931779729,175.326678148,33.0973546005,3950,4581.2497225,1089.66408129,0.99993,1112.21278102,-33.2447,3950,1.13617416234,149.307408912,180.923465524,419.586,33.0406,433.974,4.84564,33.0395547645
33.15,167.418805979,1.09935550351,986.988845314,350.256010223,33.1409520292,3951,4478.9387277,1668.46772221,0.999956,1568.13819449,-33.2939,3951,1.15191613651,408.055633007,190.146912812,419.561,33.087,434.034,4.80992,33.0876511292
33.0156,80.8131606366,-10.6528723632,543.467288798,209.954346408,33.0049907174,3952,3390.89140941,902.061347554,0.999888,806.88775635,-33.1421,3952,1.1464223456,226.625244971,190.568942289,419.549,32.9493,434.086,4.71053,32.9483851277
32.9219,167.807755184,-7.65751222289,683.037505952,179.183467811,32.9147828469,3953,4990.39343937,1353.28983919,0.999927,1242.6478997,-33.0244,3953,1.18613046985,218.465391904,221.278615265,419.689,32.8401,434.151,5.07065,32.8397743417
32.9769,84.7864246604,-4.6394704185,601.053893781,219.40914457,32.9681531964,3954,5285.11170172,1191.23169516,0.999903,1621.32143607,-33.1095,3954,1.1546624478,183.311941888,157.514363879,419.717,32.9093,434.231,4.68914,32.9096814454
32.855,154.44322574,-0.761372313699,1343.94264404,363.090535005,32.8382932659,3955,4954.07764564,1423.12593573,0.999958,1408.4750186,-32.9804,3955,1.15747359696,537.836893854,191.76349173,419.719,32.7845,434.255,4.44415,32.779247929
32.8497,45.5128382259,1.45365072702,642.358748297,143.449332722,32.8419377957,3956,3152.74395169,587.102897123,0.999959,858.320460667,-32.9854,3956,1.15533508522,163.983224923,109.680573507,419.709,32.7906,434.311,4.58865,32.7914343132
32.8556,123.419959497,-8.38236674617,800.553251796,351.426979902,32.8472572966,3957,5204.14798742,388.260603057,0.999937,793.585177492,-32.9974,3957,1.17880357968,301.021400525,120.777361345,419.721,32.7965,434.36,4.68912,32.7933398617
32.9178,123.249849023,0.1803032613,920.523128597,287.205666653,32.9027914279,3958,5392.37412256,785.95812182,0.999937,1373.57928021,-33.092,3958,1.20149802814,328.834000135,143.847571857,419.786,32.8541,434.395,5.1553,32.8475211893
32.957,2.46464775629,5.54749621305,1972.93259522,507.798584078,32.9429309979,3959,1697.97611582,72.6041725668,0.999889,139.526482737,-33.1465,3959,1.18508663481,846.059496457,44.1548819959,419.783,32.9021,434.421,4.89619,32.8995176013
33.0317,19.2707771864,-0.170752101745,1245.48615938,197.145799474,33.0237752088,3960,2619.30754727,238.884579174,0.999994,407.860246609,-33.2202,3960,1.1965806742,313.105608632,104.350599702,419.791,32.9816,434.48,4.90544,32.9825229924
33.0619,113.940046104,-3.22376912044,514.221363463,102.180379592,33.0539830135,3961,2793.24901683,163.45628914,0.99996,219.692117175,-33.2505,3961,1.13567639215,153.769497859,98.1029512081,419.804,33.0159,434.526,4.33755,33.0157321347
32.9719,109.854692813,-1.6962240338,930.30379,161.693059106,32.9665589809,3962,4082.6919208,1089.80162456,0.99995,1110.16753567,-33.1782,3962,1.18536538322,252.890683943,175.335962587,419.827,32.9252,434.56,4.91173,32.925463471
33.1264,118.815088398,6.72474756552,1067.79352669,272.487876441,33.1181020741,3963,4974.594452,347.021173806,0.999961,769.713404847,-33.3265,3963,1.17122419017,334.45810674,112.772117341,419.911,33.0818,434.597,4.57408,33.0798437898
33.1051,121.795605994,3.70007723348,950.532893188,379.252047962,33.0997281612,3964,4733.76578849,1502.65299266,0.999918,1351.06457553,-33.3224,3964,1.20928841036,336.78121237,225.124441298,420.034,33.0577,434.632,5.51035,33.0593622019
33.2787,92.2870838648,9.0324947008,610.559385293,212.969468034,33.2671905706,3965,4523.44333216,1492.83394648,0.999952,1456.33481969,-33.4943,3965,1.1551501897,206.771617058,183.097945649,420.034,33.2353,434.639,4.60396,33.2347550524
33.3822,111.817257022,24.1097732892,1218.01073272,601.326658282,33.3663461288,3966,4580.45178459,1000.74958657,0.999934,1390.85504306,-33.5845,3966,1.13922116413,486.058617257,161.755859744,420.05,33.3352,434.706,4.68775,33.3306848654
33.3526,292.30240743,115.412199499,793.085888348,387.555807593,33.3452292258,3967,4810.92145805,3467.64209062,0.999924,1688.65380205,-33.564,3967,1.17185740101,285.436833165,266.94552902,420.064,33.3128,434.781,4.9633,33.3125988628
33.4,369.62603244,11.8583194113,1181.12977179,266.735175371,33.3924150569,3968,5208.61390781,2877.34093764,0.999906,1894.97575698,-33.6282,3968,1.13460081003,318.124103244,239.920395394,420.105,33.3628,434.819,4.59836,33.3635503137
33.282,140.876928908,9.59131800754,1270.7543262,433.770662795,33.2735359944,3969,5198.23435935,2927.05699074,0.999991,2019.42253713,-33.5106,3969,1.14865281104,443.41207707,242.081169293,420.121,33.2398,434.878,4.79286,33.2398491587
33.4275,105.541441131,434.632053805,3394.30027437,1504.22148545,33.4178868817,3970,4436.03288073,3166.35202667,0.999918,1716.80966856,-33.6694,3970,1.14731214654,1340.35096971,227.813810227,420.203,33.3894,434.915,4.73015,33.3899381283
33.4552,647.834991292,4.11008444275,864.54929919,519.191070369,33.4446207272,3971,5070.6164706,3730.72313288,0.999947,1395.49926137,-33.685,3971,1.14628663163,361.155439512,279.857709561,420.23,33.4153,434.958,5.03968,33.4149362318
33.6497,22.2539725441,57.0615164083,1223.45050691,759.126852528,33.644342023,3972,4599.41349258,3992.11329243,0.999948,1262.94354066,-33.8965,3972,1.11600935583,460.429868102,259.227304279,420.291,33.6148,435.009,4.7116,33.6163540733
