QFunRegParamNorm,AverageDiscountedReturn,AverageReturn,AverageEsReturn,AverageAbsY,MaxEsReturn,AverageAction,AverageQLoss,MinEsReturn,AverageQ,AverageAbsQYDiff,AveragePolicySurr,StdEsReturn,MaxReturn,MinReturn,Epoch,StdReturn,AverageAbsQ,AverageY,Iteration,PolicyRegParamNorm
74.8306,243.59048779,2884.42462479,1952.63231819,24.0666825454,1952.63231819,0.863632,0.660037,1952.63231819,24.0411,0.22989424127,-24.1516,0.0,3004.91306337,2731.83240729,467,91.8198227818,24.067,24.0408497355,467,75.8846
74.828,136.283363288,1047.84065765,1947.08767783,24.0688204032,1947.08767783,0.916307,0.598708,1947.08767783,24.0427,0.227520168637,-24.1497,0.0,1561.06135277,272.076935552,468,396.053224817,24.0663,24.0449920279,468,75.9824
74.9356,138.086747796,1001.13167285,2099.11053798,24.0722628178,2099.11053798,0.926664,0.811335,2099.11053798,24.0493,0.253435873138,-24.1264,0.0,1556.63783789,-316.45093978,469,541.825887644,24.0716,24.0497174157,469,76.0087
75.0303,263.667536832,3152.96006229,1445.02247977,24.10784234,1445.02247977,0.945365,0.791397,1445.02247977,24.0802,0.255875251489,-24.1725,0.0,3283.27998066,2980.90466508,470,102.647003221,24.1075,24.0804203191,470,76.079
75.0571,203.270755552,2360.87280554,1998.2745248,24.0270335299,1998.2745248,0.907564,0.620727,1998.2745248,24.0,0.2350905508,-24.0951,0.0,2606.5827846,1917.15893529,471,177.789393487,24.0264,24.0005853823,471,76.2355
75.1011,261.393134722,3203.06145079,1856.73164008,24.0028465261,1856.73164008,0.965598,0.646624,1856.73164008,23.9746,0.235316235517,-24.067,0.0,3312.71734752,3101.41848902,472,56.3492648952,24.0021,23.9753144939,472,76.2876
75.1033,266.131637893,3150.86213105,1781.16828343,23.9306182751,1781.16828343,0.947295,0.809208,1781.16828343,23.9045,0.249965686545,-23.9914,0.0,3297.69386459,2997.90587679,473,78.7752344689,23.929,23.9061083647,473,76.3319
75.1728,205.78304526,2547.41542377,1689.91787824,24.0086094204,1689.91787824,0.945697,0.638577,1689.91787824,23.9828,0.235700194987,-24.0682,0.0,2644.01398107,2467.77266107,474,49.0030788761,24.0084,23.98302738,474,76.3912
75.2331,247.57407037,2866.94069599,1641.27143019,24.0766838465,1641.27143019,0.964387,0.729456,1641.27143019,24.049,0.239135790629,-24.143,0.0,3138.72756104,1541.61948442,475,447.200657126,24.076,24.0494963057,475,76.4977
75.2647,250.968704259,3110.49362116,1723.47928588,24.0603532884,1723.47928588,0.9573,0.58148,1723.47928588,24.0355,0.225406714745,-24.1397,0.0,3300.2097097,2963.36674317,476,89.5897089663,24.059,24.0367499718,476,76.508
75.3421,275.15059473,3322.44505809,1802.38531077,23.9661666899,1802.38531077,0.958761,0.578623,1802.38531077,23.9454,0.232473079874,-24.0604,0.0,3433.64925939,3178.41136496,477,63.4398345288,23.9655,23.9459700428,477,76.625
75.3999,249.581100008,3001.06837821,2290.20141064,24.0614723296,2290.20141064,0.945997,0.599299,2290.20141064,24.0369,0.229092821842,-24.1524,0.0,3081.21382542,2745.1089471,478,93.6753166963,24.0607,24.0375222417,478,76.7022
75.4622,195.456433973,2508.72815988,2231.565195,24.1225756188,2231.565195,0.930961,0.725999,2231.565195,24.097,0.240573987581,-24.2096,0.0,2870.52364265,1606.5692037,479,333.208455656,24.1223,24.0973113392,479,76.8253
75.5358,218.867802561,2682.73615159,2065.72766426,24.0119875675,2065.72766426,0.957058,0.682531,2065.72766426,23.9858,0.236158826545,-24.09,0.0,2863.0397391,2500.73727998,480,111.301423487,24.0108,23.9868193395,480,76.9093
75.6052,166.063918603,1559.3430567,2052.94115703,24.0449275415,2052.94115703,0.94962,0.770596,2052.94115703,24.0153,0.242585983793,-24.1265,0.0,2285.50950131,-186.642757094,481,924.908450422,24.0443,24.0158566568,481,76.9977
75.6642,239.484716941,2978.7899367,1731.71811466,24.0686644373,1731.71811466,0.961642,0.675926,1731.71811466,24.0502,0.236329807118,-24.1631,0.0,3047.05075462,2802.77380347,482,72.2299852639,24.0681,24.0505438142,482,77.1084
75.6467,250.135109285,3059.81028879,2088.4424221,24.137519262,2088.4424221,0.910966,0.808924,2088.4424221,24.1148,0.249049894759,-24.2136,0.0,3206.13816168,2877.09380539,483,107.077415427,24.1365,24.1158052043,483,77.1155
75.7228,199.558710171,2489.5975366,1972.44389462,24.0330045153,1972.44389462,0.858082,0.606061,1972.44389462,24.0115,0.234674493124,-24.1235,0.0,2716.64112738,2286.7604777,484,119.613800544,24.0322,24.0121075337,484,77.0995
75.7964,248.866552829,3062.44809793,1991.0202153,24.1633118218,1991.0202153,0.921383,0.630053,1991.0202153,24.14,0.225581750482,-24.2482,0.0,3199.13281555,2659.6871793,485,149.130784795,24.1634,24.1397383037,485,77.2312
75.9152,224.186885047,2503.709442,1991.75605743,24.233282013,1991.75605743,0.935205,0.845864,1991.75605743,24.2064,0.248328563483,-24.3237,0.0,2854.09353535,1270.99685986,486,435.650572013,24.2325,24.2070061662,486,77.3757
75.925,259.514209469,3122.31473983,2132.37485051,24.1540890262,2132.37485051,0.930081,0.634619,2132.37485051,24.1296,0.235821375789,-24.2348,0.0,3218.27463289,3004.58692454,487,61.6092736961,24.1531,24.1306561369,487,77.4694
76.045,249.083260331,3114.84329493,1981.09020034,24.2027230719,1981.09020034,0.947001,0.86597,1981.09020034,24.1794,0.254926037792,-24.288,0.0,3225.21644262,3026.23862184,488,47.4910374179,24.2014,24.180376433,488,77.5583
76.0971,266.397087894,3303.76690507,2053.93880121,24.1787379974,2053.93880121,0.960309,0.609057,2053.93880121,24.1587,0.23226302168,-24.2755,0.0,3353.0668741,3200.7803325,489,47.191556233,24.1779,24.1593705676,489,77.6723
76.1712,136.364069477,1400.80874668,2120.93664808,24.2808946582,2120.93664808,0.924949,0.696521,2120.93664808,24.2578,0.242921188982,-24.3628,0.0,1674.73629094,962.199780528,490,209.690091114,24.28,24.2586382577,490,77.849
76.2038,232.026045344,2804.05117772,1919.90435391,24.2532540067,1919.90435391,0.973314,0.789477,1919.90435391,24.2312,0.241307161927,-24.3261,0.0,2952.95754326,2604.88990398,491,88.053758411,24.2525,24.2317109965,491,77.8688
76.3106,251.009945906,3063.53887038,1850.15556603,24.1246117515,1850.15556603,0.961915,0.868055,1850.15556603,24.101,0.249213768161,-24.212,0.0,3131.16995045,2914.06274387,492,62.4044096641,24.124,24.1014946351,492,77.8953
76.3929,252.088586168,3055.16549571,1980.65544882,24.2317741054,1980.65544882,0.95333,0.925084,1980.65544882,24.2098,0.25791002774,-24.3251,0.0,3136.69736917,2963.57438624,493,52.3828048854,24.2306,24.2109126906,493,78.0457
76.459,257.640740751,2733.57815678,1937.14048112,24.2360903871,1937.14048112,0.959521,0.952202,1937.14048112,24.2153,0.249279255732,-24.336,0.0,3291.52422822,781.637273968,494,881.449563314,24.2359,24.215473632,494,78.0905
76.4852,229.803519376,2349.04228788,2191.2956523,24.1478365112,2191.2956523,0.967817,0.775761,2191.2956523,24.1233,0.238244325778,-24.2436,0.0,3176.7262185,314.687455469,495,824.702460254,24.1468,24.1242676854,495,78.1466
76.5689,250.899178282,3068.18253675,2256.61484091,24.2835262865,2256.61484091,0.956063,0.674549,2256.61484091,24.264,0.234820943436,-24.3661,0.0,3120.41568613,2981.01096435,496,38.548870646,24.2829,24.2644590666,496,78.2719
76.6223,270.805875526,3295.39854632,1976.33175213,24.3147046709,1976.33175213,0.948673,0.555425,1976.33175213,24.2972,0.231654709873,-24.3996,0.0,3388.03207709,3217.81657,497,46.7909434094,24.3138,24.2979567152,497,78.3205
76.6544,273.360473826,3337.41367904,2013.3593847,24.2584402665,2013.3593847,0.961798,0.727611,2013.3593847,24.236,0.240806169293,-24.3477,0.0,3432.33852548,3191.15499773,498,62.0851561576,24.2576,24.2367852937,498,78.386
76.7243,278.638293667,3414.43841948,2005.07520926,24.2603712047,2005.07520926,0.959195,0.761251,2005.07520926,24.2359,0.247633845284,-24.3485,0.0,3476.46616044,3345.6636273,499,39.9403685744,24.2595,24.2366188974,499,78.4528
76.8223,202.120256678,2565.51882576,2103.09547163,24.2775106925,2103.09547163,0.894273,0.656716,2103.09547163,24.2565,0.237202187459,-24.3764,0.0,2663.60708469,2468.48948931,500,65.1932937832,24.2768,24.2570543074,500,78.5219
76.9054,236.286677597,2706.77033794,1970.67897672,24.3541512583,1970.67897672,0.957404,0.843924,1970.67897672,24.3334,0.258642050775,-24.4463,0.0,3178.5177762,171.307150945,501,858.726634527,24.3527,24.3344448998,501,78.6497
76.9309,256.147852445,3035.94268158,2096.64351128,24.3794585679,2096.64351128,0.965825,0.774834,2096.64351128,24.3589,0.245122123051,-24.4838,0.0,3231.90586603,2838.73921268,502,109.917402414,24.3785,24.3596684184,502,78.8253
76.9834,269.28854387,3275.80696381,2207.73184717,24.3239048412,2207.73184717,0.943293,0.750767,2207.73184717,24.307,0.246477824609,-24.4239,0.0,3417.71069636,3071.69729328,503,99.3565079399,24.3233,24.3074173392,503,78.846
77.0664,262.793649663,3062.42112218,1833.45696744,24.4266429818,1833.45696744,0.95988,0.752465,1833.45696744,24.4031,0.239775978703,-24.5147,0.0,3356.48286249,2317.77201227,504,360.553189407,24.4257,24.4039299183,504,78.9548
77.0964,256.454138449,2903.30907921,1691.04341371,24.4346530194,1691.04341371,0.981452,0.710342,1691.04341371,24.4088,0.237225616793,-24.5198,0.0,3215.54428999,1230.44932843,505,570.083917217,24.4348,24.4084360916,505,78.9883
77.1068,254.324983119,2806.97125117,2209.87301453,24.4548615013,2209.87301453,0.970287,0.640783,2209.87301453,24.4311,0.242619743616,-24.553,0.0,3204.83878043,799.146312519,506,713.562718128,24.4541,24.431586087,506,79.0825
77.1674,244.891432204,2868.41935383,2240.21740677,24.4607630855,2240.21740677,0.964079,0.713896,2240.21740677,24.4384,0.23733073521,-24.5581,0.0,3353.60425507,-308.535864555,507,1062.3949367,24.4597,24.4395192469,507,79.1769
77.2201,253.237666953,3160.50675735,2079.19150691,24.4082021886,2079.19150691,0.971334,0.569673,2079.19150691,24.3842,0.218692746698,-24.4911,0.0,3290.67066764,3041.6309274,508,87.9700138141,24.408,24.3843240198,508,79.3549
77.2651,272.970661975,3307.07084344,2002.53781908,24.4109205333,2002.53781908,0.94835,0.574996,2002.53781908,24.3853,0.227158755989,-24.498,0.0,3369.2056934,3091.02029141,509,78.34537475,24.4099,24.3860859337,509,79.502
77.3289,237.13214717,2870.85315975,2061.82179804,24.4481227576,2061.82179804,0.943503,0.806759,2061.82179804,24.4271,0.239903357825,-24.5431,0.0,2927.95533215,2795.32835482,510,36.858415956,24.4468,24.4281594069,510,79.5249
77.3933,277.765553859,3309.35169298,2055.99056792,24.5591351426,2055.99056792,0.946197,0.58947,2055.99056792,24.5361,0.225772137611,-24.6557,0.0,3396.41436671,3221.8465866,511,54.1304803613,24.5577,24.5373599458,511,79.5547
77.473,269.877867508,3328.23949147,2183.32215112,24.4216691244,2183.32215112,0.968435,0.787333,2183.32215112,24.3987,0.242332298822,-24.5101,0.0,3427.56136266,3220.86511099,512,71.8966682824,24.4218,24.3983215153,512,79.629
77.4883,255.781010327,2974.90040062,2213.69473215,24.5550710061,2213.69473215,0.932612,0.499133,2213.69473215,24.5309,0.218313028188,-24.655,0.0,3316.07921084,862.800805538,513,709.610601935,24.5535,24.5323862664,513,79.7803
77.5497,196.812968347,2284.64452461,2089.88634722,24.4674904562,2089.88634722,0.967192,0.848334,2089.88634722,24.444,0.257061970053,-24.5274,0.0,2734.79980539,1601.54073364,514,328.191175767,24.4674,24.4440391832,514,79.901
77.5763,158.549643661,1752.23712469,1242.39907364,24.5259294561,1242.39907364,0.963511,0.621804,1242.39907364,24.5061,0.241137640185,-24.5927,0.0,2475.56299606,42.8458578583,515,701.375573191,24.5255,24.5064980674,515,79.9602
77.6991,266.222859683,3258.21391686,1549.26720587,24.4467767249,1549.26720587,0.951333,0.640768,1549.26720587,24.4237,0.254185575148,-24.5093,0.0,3412.7369874,3131.99354445,516,78.0455796904,24.4446,24.425870295,516,80.0857
77.7614,233.061005511,2805.59381321,1483.14432532,24.4936630783,1483.14432532,0.951129,0.750662,1483.14432532,24.4711,0.254788702504,-24.5706,0.0,3147.33766099,2379.60155786,517,203.889313434,24.4936,24.4710519622,517,80.2013
77.7977,267.55963008,3118.28857925,1807.59277126,24.4856990768,1807.59277126,0.938341,0.829426,1807.59277126,24.4632,0.254194229687,-24.5637,0.0,3269.58690019,2956.79589695,518,98.4732327039,24.4853,24.463440184,518,80.2529
77.8373,205.264944909,2491.73571217,2040.05496418,24.5239037567,2040.05496418,0.876334,0.635863,2040.05496418,24.4973,0.238542917575,-24.6051,0.0,2564.07689335,2417.38954473,519,40.089450646,24.5223,24.4988239817,519,80.2557
77.8998,276.132487846,3387.98449753,2015.14402734,24.5027456886,2015.14402734,0.912261,0.646337,2015.14402734,24.483,0.234120644209,-24.5882,0.0,3498.03750737,3070.2972008,520,124.359248717,24.5027,24.482853421,520,80.3639
77.9907,211.566500376,1137.87355595,2200.97990032,24.4465728819,2200.97990032,0.975879,1.07921,2200.97990032,24.4201,0.269033820581,-24.5416,0.0,3066.0115941,-126.607985382,521,1130.19169138,24.4453,24.4213618411,521,80.4878
77.994,235.905496819,2489.73215794,2076.15999513,24.5289633146,2076.15999513,0.913459,0.661076,2076.15999513,24.5089,0.23172294017,-24.6187,0.0,3039.8694455,996.517591006,522,652.219698365,24.5283,24.5094082168,522,80.5264
78.0683,267.938876064,3187.9879877,1875.69640875,24.5794369908,1875.69640875,0.904362,0.68675,1875.69640875,24.5614,0.235169406128,-24.6718,0.0,3232.31786139,3152.84411342,523,25.9316532516,24.5785,24.5622093708,523,80.5808
78.1259,267.177374727,3226.92062958,2030.39970384,24.5225752011,2030.39970384,0.888854,0.579148,2030.39970384,24.4982,0.228634812624,-24.6106,0.0,3308.27411889,3152.61008436,524,46.4059209625,24.5226,24.4980034339,524,80.6882
78.1921,269.434042482,3171.27715276,1983.91276641,24.6127455379,1983.91276641,0.889738,0.738615,1983.91276641,24.593,0.239727825139,-24.7007,0.0,3282.413159,3095.28504433,525,56.8430183335,24.6111,24.5944744701,525,80.8422
78.2617,246.373776071,2974.08642465,171.28412326,24.5736512824,171.28412326,0.896675,0.691989,171.28412326,24.5536,0.239311533287,-24.6563,0.0,3206.85592214,2471.2892535,526,202.680698759,24.5731,24.554019016,526,80.9193
78.2994,265.80455691,3327.7573021,1885.06924586,24.5634160646,1885.06924586,0.919144,0.723518,1885.06924586,24.5389,0.232727692335,-24.6615,0.0,3431.1080644,3114.60397596,527,100.130391755,24.5619,24.5403468777,527,81.049
78.3763,270.14138964,3363.115615,1974.31239071,24.6188611542,1974.31239071,0.952901,0.914743,1974.31239071,24.5984,0.25351264725,-24.7306,0.0,3437.42141043,3265.32868175,528,51.5542926464,24.6175,24.5995916295,528,81.2129
78.4083,206.183469042,2153.45938105,2214.62484369,24.663670248,2214.62484369,0.95906,0.848555,2214.62484369,24.6438,0.239596330581,-24.7675,0.0,2477.59511373,1270.74392416,529,344.95660456,24.6633,24.6440877941,529,81.3019
78.4526,247.01709289,3199.24799491,2237.04821947,24.6153798109,2237.04821947,0.943235,0.754161,2237.04821947,24.5934,0.232320112879,-24.7117,0.0,3331.53162339,3080.33339276,530,71.7336884589,24.6146,24.5941373444,530,81.4841
