MaxEsReturn,AveragePolicySurr,PolicyRegParamNorm,AverageAction,AverageAbsY,AverageEsReturn,AverageQ,AverageAbsQYDiff,StdReturn,StdEsReturn,MinEsReturn,AverageAbsQ,Iteration,MinReturn,QFunRegParamNorm,AverageY,MaxReturn,Epoch,AverageQLoss,AverageDiscountedReturn,AverageReturn
3383.47308073,-440.366,128.323,0.985428,438.42936607,3383.47308073,438.421,3.71343386085,170.882311537,0.0,3383.47308073,438.422,915,4251.31389265,192.26,438.429306338,4809.74039166,915,223.556,344.836616177,4503.7069151
3331.96306688,-439.714,128.355,0.987858,437.791813789,3331.96306688,437.786,3.91842992395,148.877359899,0.0,3331.96306688,437.787,916,4207.10466088,192.413,437.78952311,4735.17158416,916,261.385,349.450509903,4500.42089216
3657.30125439,-440.267,128.45,0.989549,438.343961254,3657.30125439,438.331,3.62252185891,543.025026121,0.0,3657.30125439,438.336,917,2917.06317089,192.648,438.343196545,4830.12787929,917,198.035,374.698884163,4512.9339202
3421.331823,-439.913,128.471,0.988467,437.917975473,3421.331823,437.911,3.83867664715,641.744326255,0.0,3421.331823,437.913,918,2566.29799981,192.758,437.917947809,4909.84619532,918,236.47,350.812342708,4452.93218595
3301.27575601,-440.071,128.545,0.987327,438.169264962,3301.27575601,438.156,3.53449623283,295.290497715,0.0,3301.27575601,438.156,919,3720.24592903,192.84,438.167401911,4627.34160806,919,171.446,329.578253972,4224.61585336
3139.90843999,-440.825,128.595,0.989258,438.983330924,3139.90843999,438.971,3.73733056888,195.916747073,0.0,3139.90843999,438.971,920,4167.52654801,192.895,438.983062917,4746.16087886,920,232.196,352.527056371,4419.09465423
3215.50342471,-440.967,128.692,0.986971,439.01995843,3215.50342471,439.007,3.61454852823,114.897957427,0.0,3215.50342471,439.008,921,4483.86384865,193.003,439.019558582,4876.39561657,921,193.284,361.561076037,4736.97416626
2799.55542507,-440.137,128.705,0.989162,438.223751645,2799.55542507,438.217,3.76468916248,962.119643769,0.0,2799.55542507,438.218,922,1513.0374999,193.171,438.223017333,4868.34106446,922,229.362,358.209747046,4348.84728047
3040.67022427,-440.081,128.809,0.987881,438.156443211,3040.67022427,438.144,3.69447255844,285.894931784,0.0,3040.67022427,438.145,923,3823.09840523,193.29,438.155403778,4823.85028084,923,203.861,329.828701153,4414.73771864
3225.88470414,-439.944,128.805,0.991268,438.026849044,3225.88470414,438.016,3.85054148151,1504.04871023,0.0,3225.88470414,438.018,924,854.192682848,193.39,438.026386149,4894.62931469,924,257.872,376.992808243,3825.55449602
3187.8762512,-441.181,128.87,0.990816,439.257953138,3187.8762512,439.26,3.58338511295,1377.87678781,0.0,3187.8762512,439.26,925,720.583085023,193.467,439.257941294,5101.86995013,925,199.955,370.958067241,3993.15074545
3368.05512976,-440.661,128.903,0.989709,438.749298083,3368.05512976,438.725,3.9513163902,138.027112858,0.0,3368.05512976,438.725,926,4347.02635811,193.592,438.748522803,4846.02996286,926,258.672,355.325030547,4621.61446039
3347.54746785,-440.528,128.983,0.987117,438.591933458,3347.54746785,438.582,3.66568329404,1339.13140632,0.0,3347.54746785,438.583,927,807.336064261,193.724,438.591889808,4860.27236246,927,199.174,339.02675649,3844.43570798
3233.52285523,-441.39,129.013,0.988626,439.45307587,3233.52285523,439.447,3.73552061439,1489.89707598,0.0,3233.52285523,439.449,928,837.648563888,193.892,439.449370468,4988.80480535,928,236.085,353.600296205,3789.63877915
3367.41838248,-440.623,128.987,0.988471,438.686280743,3367.41838248,438.689,3.6133537223,1532.30287798,0.0,3367.41838248,438.69,929,573.703174599,194.009,438.685983144,4516.10359828,929,213.857,330.779341663,2954.43944969
3693.04257938,-440.394,129.104,0.985449,438.448596403,3693.04257938,438.428,3.90238451804,743.609557784,0.0,3693.04257938,438.429,930,2891.73032363,194.173,438.448383313,5096.63487422,930,251.298,359.352442043,4501.29373767
2986.56263088,-440.389,129.151,0.98647,438.497149436,2986.56263088,438.481,3.85598374933,210.13479497,0.0,2986.56263088,438.484,931,4366.33522774,194.304,438.493937458,5007.43016304,931,250.006,369.03055376,4736.83546758
3309.87272359,-440.851,129.181,0.987978,438.957424492,3309.87272359,438.948,3.67822027329,90.4435025756,0.0,3309.87272359,438.949,932,4523.2377547,194.424,438.957287129,4845.33148256,932,205.966,362.668378967,4669.82917273
3436.92906491,-440.131,129.269,0.987013,438.248265225,3436.92906491,438.232,3.61916066576,128.280342874,0.0,3436.92906491,438.232,933,4194.08664436,194.523,438.247894179,4643.09391394,933,213.25,349.082140705,4532.46920978
3218.98302098,-440.63,129.323,0.987183,438.65846811,3218.98302098,438.653,3.79384077061,259.225800113,0.0,3218.98302098,438.655,934,3543.51322521,194.631,438.656896193,4478.52507203,934,230.626,329.172195082,4237.51219975
3157.84508293,-440.707,129.444,0.985879,438.86030371,3157.84508293,438.846,3.88749170864,541.398839455,0.0,3157.84508293,438.847,935,2832.08127427,194.706,438.860186553,4919.3704301,935,242.741,325.42026659,4157.74353775
3128.0765591,-440.623,129.5,0.986538,438.694045127,3128.0765591,438.682,3.62362600996,218.85834256,0.0,3128.0765591,438.685,936,4297.53801571,194.765,438.69269643,5015.52922454,936,186.77,355.536778586,4692.38976326
3279.57450214,-441.137,129.559,0.987731,439.174772014,3279.57450214,439.166,3.49923257398,1190.45655783,0.0,3279.57450214,439.168,937,959.419305447,194.858,439.172178796,5208.1352715,937,181.967,360.755604117,4086.06909736
3338.66684241,-441.549,129.605,0.987988,439.621881935,3338.66684241,439.609,3.85226186171,561.667341365,0.0,3338.66684241,439.612,938,3164.8129541,194.948,439.621566706,4831.6744244,938,242.839,368.208823604,4296.30139838
3182.87829762,-441.022,129.702,0.989396,439.154227914,3182.87829762,439.146,3.90349985193,228.864139155,0.0,3182.87829762,439.149,939,4343.7709927,195.11,439.152488213,5058.85227604,939,261.701,364.314217371,4668.39668858
3204.95142743,-441.067,129.79,0.989141,439.116292802,3204.95142743,439.105,3.62973204467,891.162947528,0.0,3204.95142743,439.109,940,2517.1085637,195.227,439.114212371,4902.23882616,940,203.574,356.303094623,4162.79039049
3483.67600746,-440.758,129.835,0.988173,438.820609699,3483.67600746,438.821,3.54847361038,1436.33657796,0.0,3483.67600746,438.823,941,103.134028623,195.331,438.820545986,5172.3687493,941,199.144,368.995137923,4387.77188955
2826.48616289,-440.561,129.848,0.988336,438.588757763,2826.48616289,438.568,3.81584184614,1648.4670536,0.0,2826.48616289,438.573,942,607.869519326,195.497,438.586392231,4708.70936781,942,234.962,320.502593999,3412.73640274
3331.7992603,-440.478,129.915,0.983593,438.528924324,3331.7992603,438.523,3.59993174974,572.85440839,0.0,3331.7992603,438.524,943,2814.40548624,195.623,438.528801475,4875.48658921,943,202.715,369.227139097,4504.26204874
3409.32495253,-441.071,130.046,0.988444,439.187273938,3409.32495253,439.174,3.74731955423,240.303245336,0.0,3409.32495253,439.176,944,3966.56955493,195.712,439.187068462,4879.28664368,944,214.403,353.291266864,4592.65371844
3206.05305792,-440.656,130.107,0.987302,438.708229667,3206.05305792,438.697,4.00098232805,873.983177868,0.0,3206.05305792,438.703,945,1700.3015916,195.857,438.706308466,4896.21195553,945,290.941,323.087823203,4186.28526208
3353.6409023,-440.668,130.161,0.98696,438.724846863,3353.6409023,438.717,3.68848541063,118.403873537,0.0,3353.6409023,438.722,946,4312.59178045,195.921,438.723638414,4770.01195036,946,222.893,324.902852421,4464.7711184
3299.54221764,-441.186,130.228,0.986802,439.297217709,3299.54221764,439.277,3.65676091258,1254.218564,0.0,3299.54221764,439.284,947,761.608107889,196.016,439.295333185,5060.46122348,947,210.931,375.981454954,4208.22538004
3385.11763996,-441.683,130.338,0.988493,439.712406039,3385.11763996,439.713,3.52219182459,1821.06388474,0.0,3385.11763996,439.719,948,273.269217331,196.057,439.711115443,5217.74127921,948,180.793,349.142787483,3517.38408738
3503.80273953,-441.712,130.402,0.985687,439.831619899,3503.80273953,439.817,3.74837973932,985.573353576,0.0,3503.80273953,439.827,949,1318.43485835,196.15,439.829034512,4795.81383476,949,221.509,345.141707386,4242.38982487
3268.35126491,-441.478,130.393,0.982904,439.599763833,3268.35126491,439.59,3.54552353175,390.202879643,0.0,3268.35126491,439.595,950,3470.36949909,196.216,439.598102567,4960.71205383,950,189.863,358.509243627,4525.81950528
3026.00587329,-441.033,130.43,0.985963,439.105703065,3026.00587329,439.092,3.59524529526,1316.56146044,0.0,3026.00587329,439.099,951,509.874747963,196.313,439.102817669,4864.89650937,951,199.954,361.555565364,4140.8254846
2668.80204252,-441.761,130.539,0.986243,439.807309105,2668.80204252,439.803,3.55260889498,1258.00045599,0.0,2668.80204252,439.807,952,544.865798105,196.453,439.806999551,4973.29974982,952,188.483,358.580078436,3939.7036734
3515.98059944,-441.973,130.714,0.986311,440.054412212,3515.98059944,440.046,3.4206351985,1006.46852851,0.0,3515.98059944,440.048,953,2022.36351913,196.49,440.054343358,4739.21237899,953,153.142,346.765470979,4072.09906955
3479.58459056,-441.026,130.766,0.985817,439.183731508,3479.58459056,439.172,3.81571121587,1362.04181884,0.0,3479.58459056,439.177,954,148.629305875,196.661,439.183253258,4946.1759242,954,253.267,355.757539252,4212.03221924
3312.34537546,-440.548,130.847,0.984722,438.658374478,3312.34537546,438.643,3.80229854623,798.769696118,0.0,3312.34537546,438.651,955,2198.42997503,196.787,438.654576174,4650.25528889,955,249.893,347.50986689,4034.14836168
3423.79405594,-441.327,130.9,0.983868,439.413427716,3423.79405594,439.404,3.86256373986,117.067501022,0.0,3423.79405594,439.408,956,4440.88077853,196.963,439.413006527,4869.7434052,956,244.969,351.36990658,4658.34850508
2999.41862543,-441.367,130.93,0.984866,439.465369813,2999.41862543,439.457,3.71169731873,848.915365973,0.0,2999.41862543,439.463,957,2004.1491134,197.137,439.464823707,4965.19665083,957,215.662,357.699258796,4278.0203688
3002.56733302,-441.712,130.989,0.985189,439.691683566,3002.56733302,439.677,3.78847669832,206.730397363,0.0,3002.56733302,439.684,958,4128.49941505,197.254,439.688511011,4823.24892181,958,252.199,337.847675461,4448.44497038
3205.75124264,-441.927,131.055,0.989689,440.01141389,3205.75124264,439.996,3.68075361265,155.749401097,0.0,3205.75124264,440.002,959,4127.83402695,197.339,440.010349577,4619.40761642,959,218.895,340.049342932,4362.23903409
3245.56831484,-442.694,131.171,0.988903,440.841249378,3245.56831484,440.841,3.46427260219,1335.67199263,0.0,3245.56831484,440.845,960,163.947165756,197.443,440.840037745,4916.76275141,960,186.685,328.436309324,4122.72156537
3395.57880911,-441.31,131.247,0.988474,439.358113179,3395.57880911,439.352,3.68919674637,946.840783722,0.0,3395.57880911,439.359,961,1353.34204258,197.597,439.357508333,4874.52767704,961,219.846,331.172671844,4111.4306477
2959.75990534,-440.932,131.303,0.987826,438.922653799,2959.75990534,438.907,3.77541566764,153.919840461,0.0,2959.75990534,438.912,962,4595.95877996,197.703,438.920394759,5112.03200313,962,229.742,365.66347804,4884.72180233
3851.97705464,-441.664,131.343,0.986199,439.72444325,3851.97705464,439.712,3.8515153312,152.155989702,0.0,3851.97705464,439.725,963,4368.48057918,197.838,439.72216707,4805.4030721,963,259.968,357.613679985,4667.85113622
3364.35301475,-441.586,131.334,0.989351,439.681848306,3364.35301475,439.665,3.90278920996,313.129899923,0.0,3364.35301475,439.675,964,3406.86452786,197.995,439.677963051,4547.53569055,964,267.132,320.296058514,4292.14058592
3260.36319834,-442.344,131.373,0.984496,440.523325948,3260.36319834,440.501,3.73963000154,182.623684349,0.0,3260.36319834,440.512,965,4015.52554677,198.09,440.521010312,4587.0892888,965,215.046,334.613810649,4341.02423255
3353.69974737,-441.768,131.448,0.985586,439.885297481,3353.69974737,439.885,3.608600681,149.527483427,0.0,3353.69974737,439.894,966,4253.00167091,198.176,439.88364028,4774.79571063,966,187.812,349.099173065,4598.50139592
3171.67609065,-441.35,131.529,0.988444,439.408282091,3171.67609065,439.402,3.65261512443,147.562157719,0.0,3171.67609065,439.412,967,4401.54295642,198.255,439.405211082,4925.31834232,967,217.295,340.120986292,4679.33680515
3083.45991044,-442.488,131.584,0.987106,440.591389702,3083.45991044,440.575,3.70003063565,374.372957613,0.0,3083.45991044,440.587,968,2965.45224359,198.336,440.586367943,4372.81765792,968,225.178,326.24651161,4070.23005104
3057.8685145,-442.664,131.632,0.985,440.679118963,3057.8685145,440.662,3.70562227631,178.733779991,0.0,3057.8685145,440.675,969,4373.49065566,198.433,440.672091845,4850.69843961,969,225.15,346.599342105,4615.4778343
3014.32623994,-442.267,131.678,0.987938,440.185317649,3014.32623994,440.177,3.87840720383,155.339412729,0.0,3014.32623994,440.189,970,4364.82780803,198.598,440.181648472,4880.12290413,970,268.336,352.216414216,4621.12612124
3285.41683553,-442.907,131.729,0.987532,440.858776701,3285.41683553,440.833,3.67755110761,788.412114728,0.0,3285.41683553,440.844,971,2088.80189789,198.703,440.853817103,4923.81399875,971,224.646,358.217704388,4404.97408983
2797.2519392,-442.943,131.857,0.986739,440.90977083,2797.2519392,440.896,3.64464550628,1659.90192407,0.0,2797.2519392,440.909,972,345.641296264,198.828,440.903327473,4970.27121644,972,206.866,367.104518005,3737.84951958
3265.17120434,-441.852,131.925,0.985391,439.860147612,3265.17120434,439.838,4.09460323267,1274.04009986,0.0,3265.17120434,439.855,973,445.338422897,198.989,439.850030972,4882.04786278,973,315.621,337.500379685,4242.7354473
3319.32194994,-441.445,131.947,0.985011,439.516109032,3319.32194994,439.495,3.76603749818,82.5286265242,0.0,3319.32194994,439.513,974,4677.57211578,199.054,439.503189931,4911.78485823,974,236.194,372.039805913,4778.10528323
3124.32339122,-441.949,132.08,0.987614,440.018042752,3124.32339122,439.994,3.76762797992,1038.32461551,0.0,3124.32339122,440.017,975,1013.03843064,199.144,440.001430053,4610.97747222,975,245.034,333.148985309,4076.22652332
3278.85662793,-442.04,132.076,0.990092,440.150474775,3278.85662793,440.119,3.46890610613,1349.70510489,0.0,3278.85662793,440.143,976,636.481911512,199.258,440.132104146,4742.47710366,976,180.176,348.089954,3924.06030241
3247.86943447,-442.352,132.199,0.988155,440.459341095,3247.86943447,440.433,3.4491930209,1091.408795,0.0,3247.86943447,440.458,977,818.17836855,199.375,440.438635387,4630.05744759,977,176.443,354.954074972,3723.38607471
193.101380478,-442.179,132.231,0.9849,440.264382512,193.101380478,440.229,3.84638794881,892.296553412,0.0,193.101380478,440.255,978,1533.57955938,199.483,440.244362283,4593.36170297,978,258.19,361.654786902,4199.98400682
3245.77215663,-441.881,132.293,0.987739,440.056282318,3245.77215663,440.015,3.57590593031,1536.26812539,0.0,3245.77215663,440.047,979,305.39183471,199.579,440.026525805,4897.95763938,979,203.138,343.797242617,3715.92280849
2959.27158974,-441.974,132.392,0.987117,440.120376529,2959.27158974,440.086,3.41504871008,1136.31673384,0.0,2959.27158974,440.124,980,692.72521687,199.686,440.084233243,4643.30395027,980,161.3,343.779114484,4057.04477624
3234.58218489,-442.619,132.473,0.989567,440.797376836,3234.58218489,440.747,3.6997795946,1216.82367783,0.0,3234.58218489,440.794,981,571.482299552,199.77,440.755267558,4838.32050179,981,211.809,354.427197468,4202.52699709
3423.0085786,-442.579,132.525,0.985478,440.796873066,3423.0085786,440.733,3.48878993112,192.921352879,0.0,3423.0085786,440.785,982,4454.33667902,199.888,440.747556971,4980.94148636,982,178.462,360.504498258,4674.51577625
3280.14758368,-441.737,132.622,0.98703,439.866605917,3280.14758368,439.812,3.69983838558,1257.55222124,0.0,3280.14758368,439.867,983,1394.07972791,200.003,439.815523308,4951.36127587,983,227.001,367.52303808,3771.41931879
3415.41347607,-442.256,132.676,0.989311,440.337790772,3415.41347607,440.279,3.81609361621,884.005586547,0.0,3415.41347607,440.331,984,2070.84231203,200.138,440.28980732,5002.0261772,984,249.273,357.894320079,4095.76419502
3572.67374535,-441.892,132.766,0.989486,439.979687268,3572.67374535,439.921,3.66222269641,903.731602833,0.0,3572.67374535,439.971,985,1737.18850409,200.289,439.930448738,4692.53304617,985,219.029,354.271584792,4060.71621299
3241.56337266,-442.109,132.818,0.987884,440.249402213,3241.56337266,440.195,3.47574970241,137.018094367,0.0,3241.56337266,440.244,986,4201.08631365,200.397,440.204797057,4653.43956088,986,172.514,349.882232462,4453.19994164
3119.986793,-441.953,132.833,0.987896,440.160467875,3119.986793,440.088,3.77771791846,1016.49213951,0.0,3119.986793,440.152,987,1326.48687729,200.554,440.096823261,4941.23088865,987,226.193,368.972726345,4329.2140234
3379.88251495,-442.337,132.991,0.990196,440.443626934,3379.88251495,440.398,3.58911390378,781.710335775,0.0,3379.88251495,440.449,988,2088.67809137,200.65,440.395280133,5029.45718288,988,192.357,355.72818543,4313.84584956
3468.90649855,-442.529,132.995,0.987614,440.673302598,3468.90649855,440.606,3.79342813417,184.374805303,0.0,3468.90649855,440.657,989,4489.97535625,200.773,440.624714654,5068.49610907,989,232.646,368.054574564,4755.50084208
3352.57510158,-442.814,133.078,0.986002,441.046021433,3352.57510158,440.983,3.66648716001,304.797492266,0.0,3352.57510158,441.042,990,3879.93434344,200.885,440.988829241,4796.95611448,990,220.77,364.364478437,4514.53206328
3408.18997872,-442.503,133.134,0.987596,440.677947403,3408.18997872,440.619,3.79594215169,1609.80503798,0.0,3408.18997872,440.672,991,211.199323277,200.999,440.625665345,4834.4490636,991,239.604,349.705348379,3861.51090714
3316.41727986,-442.099,133.177,0.987326,440.256265621,3316.41727986,440.182,3.60495237875,240.271780575,0.0,3316.41727986,440.245,992,4340.67309035,201.091,440.193334113,5075.73337782,992,210.967,385.99117385,4835.82315305
