Iteration,StdReturn,AverageEsReturn,AverageAbsQYDiff,StdEsReturn,QFunRegParamNorm,AverageReturn,MinReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,AverageQLoss,AverageAction,AverageAbsQ,AverageY,PolicyRegParamNorm,MaxReturn,AveragePolicySurr,AverageQ,AverageAbsY,Epoch
2208,856.660105819,1304.6347416,3.16183979257,0.0,309.662,4105.09694329,2056.12745841,1304.6347416,362.977277738,1304.6347416,221.192,0.995481,429.034,429.026436199,188.606,4738.3648346,-430.801,429.032,429.026462307,2208
2209,1183.23528799,3197.06301227,2.9195710057,0.0,309.759,2714.80950661,122.289597772,3197.06301227,339.867348028,3197.06301227,165.77,0.9976,428.884,428.873191009,188.613,4107.60798553,-430.617,428.884,428.873996576,2209
2210,1501.96364505,2848.25003747,3.24730270584,0.0,309.885,2896.41832946,329.115704561,2848.25003747,332.13791575,2848.25003747,240.36,0.996371,428.347,428.334041858,188.591,4296.94723177,-430.055,428.346,428.334130005,2210
2211,1749.91166394,2787.9078272,2.82607030328,0.0,309.953,2891.31360296,69.9712999768,2787.9078272,336.159437806,2787.9078272,142.408,0.995465,429.044,429.047722805,188.774,4624.7661007,-430.733,429.043,429.047773412,2211
2212,908.103566026,3007.98473154,3.30251880336,0.0,310.117,4293.05435533,2010.46066562,3007.98473154,386.77877446,3007.98473154,233.558,0.996329,428.681,428.66953561,188.812,5033.89391651,-430.363,428.68,428.67028283,2212
2213,1755.02905107,2808.57649531,3.20524900194,0.0,310.228,3023.64354676,-159.949646737,2808.57649531,322.906737378,2808.57649531,230.807,0.995014,428.975,428.967804592,188.807,4526.75505963,-430.77,428.975,428.967845866,2213
2214,1351.26254757,2981.86463027,3.08957106446,0.0,310.3,4154.12070215,108.268842168,2981.86463027,358.440886228,2981.86463027,217.236,0.99471,428.87,428.867733395,188.834,4711.52957894,-430.659,428.869,428.86861454,2214
2215,1364.37077178,3092.59563615,3.1064574514,0.0,310.393,3614.59250648,-212.800076171,3092.59563615,315.902387848,3092.59563615,214.037,0.991802,428.728,428.719396828,188.855,4575.27742085,-430.465,428.725,428.719437042,2215
2216,127.232995763,3183.75536732,3.06409654542,0.0,310.45,4737.54457735,4490.11728449,3183.75536732,382.749828554,3183.75536732,202.503,0.995793,428.818,428.805796033,188.841,4928.61059757,-430.574,428.818,428.805857976,2216
2217,1148.94027627,3177.39593601,3.14442732656,0.0,310.607,3371.12322331,277.879499083,3177.39593601,342.335340295,3177.39593601,227.097,0.995573,428.587,428.576950705,188.987,4331.48147133,-430.343,428.586,428.577000274,2217
2218,1478.13508065,3110.58461438,2.99391366823,0.0,310.693,3425.02689437,-308.880411121,3110.58461438,322.652478422,3110.58461438,184.101,0.996157,429.175,429.170371252,189.07,4440.0466839,-430.85,429.175,429.170417452,2218
2219,1365.98044567,3287.42549041,3.11903115453,0.0,310.818,2083.26475113,526.054932869,3287.42549041,323.623931138,3287.42549041,194.174,0.99815,429.057,429.049157095,189.088,3923.381587,-430.765,429.055,429.049210481,2219
2220,90.9132974352,3185.17538774,3.16963158926,0.0,310.977,4475.24407222,4324.01281561,3185.17538774,357.415477605,3185.17538774,215.616,0.993887,429.051,429.038874156,189.149,4599.46734703,-430.895,429.05,429.038902869,2220
2221,72.0516175848,2956.73851998,3.05517353988,0.0,311.084,4569.54887264,4449.93799084,2956.73851998,363.710295694,2956.73851998,190.05,0.992585,429.248,429.259998071,189.156,4659.0586931,-431.029,429.248,429.260075246,2221
2222,713.075156849,3025.95437305,3.10042893241,0.0,311.155,3993.37950374,2520.18751119,3025.95437305,369.569838681,3025.95437305,200.45,0.996875,429.769,429.758456006,189.192,4686.79879605,-431.523,429.769,429.758507792,2222
2223,128.344840979,2975.25289831,3.11643410175,0.0,311.242,4411.79721824,4177.49639416,2975.25289831,368.368993282,2975.25289831,210.317,0.997659,429.424,429.412367924,189.254,4610.52768254,-431.239,429.424,429.412576752,2223
2224,1572.52254423,3301.40722903,3.16369351057,0.0,311.342,2272.4138503,-143.495774391,3301.40722903,281.408969145,3301.40722903,218.209,0.997215,429.155,429.148094408,189.342,4010.27346439,-431.025,429.153,429.149077276,2224
2225,1400.6807028,2913.61505012,3.13207473349,0.0,311.473,3827.31572458,-218.273113413,2913.61505012,347.730110836,2913.61505012,208.344,0.996832,429.36,429.352407919,189.49,4608.88097922,-431.29,429.359,429.353320066,2225
2226,1371.31757569,2880.70695672,3.1015982772,0.0,311.535,3192.54126631,-258.094313105,2880.70695672,333.44172291,2880.70695672,195.896,0.998202,429.569,429.557442139,189.481,4225.40528901,-431.35,429.567,429.558116212,2226
2227,1551.81204423,3077.79848283,3.17542766554,0.0,311.654,3212.6411563,737.599143304,3077.79848283,371.909563606,3077.79848283,216.851,0.99802,430.0,430.000235102,189.589,4606.68574616,-431.772,430.0,430.000285748,2227
2228,479.741781595,3053.91151266,3.09727800878,0.0,311.741,4375.08773245,2964.47075885,3053.91151266,366.955881768,3053.91151266,183.66,0.997106,430.27,430.261620535,189.593,4648.99385526,-432.101,430.27,430.262132137,2228
2229,876.628911773,3048.27400786,3.12141869354,0.0,311.893,4181.66118508,1576.13624949,3048.27400786,360.98946332,3048.27400786,195.43,0.997584,430.348,430.333684367,189.569,4647.18919481,-432.286,430.347,430.33525486,2229
2230,122.7259072,2948.95367605,2.8387512431,0.0,312.005,4552.27060568,4350.15507596,2948.95367605,367.87096951,2948.95367605,129.579,0.995753,430.218,430.214028471,189.513,4748.8811645,-432.198,430.214,430.214757738,2230
2231,865.784628028,3131.37127788,3.21801499274,0.0,312.13,1195.64690368,-481.422960432,3131.37127788,319.263942348,3131.37127788,211.711,0.999056,430.104,430.095774633,189.527,2798.5594615,-432.009,430.102,430.096240548,2231
2232,731.046245627,2950.68666573,3.05221600856,0.0,312.23,4065.30496138,2352.03228748,2950.68666573,341.156530349,2950.68666573,188.454,0.995631,430.663,430.654884664,189.623,4692.96150045,-432.518,430.662,430.655782556,2232
2233,1685.94139434,3169.17071483,3.25548389432,0.0,312.363,2209.77886079,-357.530276527,3169.17071483,312.861639393,3169.17071483,242.332,0.998891,430.648,430.638455462,189.667,4483.82360898,-432.516,430.648,430.638781208,2233
2234,1384.6538313,2855.10434067,3.17319699054,0.0,312.528,3755.91219364,483.207802987,2855.10434067,358.899717733,2855.10434067,223.519,0.997776,430.783,430.77890809,189.698,4608.22290274,-432.702,430.783,430.778980844,2234
2235,822.256654095,3098.82082905,2.80358193362,0.0,312.561,4544.70405999,2095.9550599,3098.82082905,381.488810675,3098.82082905,156.255,0.99613,431.524,431.521096996,189.684,4950.2428479,-433.384,431.524,431.521218813,2235
2236,1167.34045378,3114.12006908,3.209643482,0.0,312.696,992.168874346,-80.8827774455,3114.12006908,276.833491992,3114.12006908,233.66,0.998728,431.589,431.577942586,189.735,3709.31196611,-433.485,431.588,431.578097913,2236
2237,1488.34466886,3150.77272055,3.1970375043,0.0,312.876,998.927793821,-340.410824025,3150.77272055,251.031060959,3150.77272055,235.119,0.998779,431.258,431.255299226,189.804,3829.08124311,-433.092,431.257,431.255479805,2237
2238,977.565053223,2955.70117908,2.80649635371,0.0,312.952,827.09620184,-229.214994821,2955.70117908,265.977663225,2955.70117908,155.277,0.99842,431.407,431.396292567,189.755,3270.65075819,-433.266,431.407,431.396369357,2238
2239,1753.1162291,2958.90998223,2.85250053595,0.0,313.037,2934.92584198,-432.047850535,2958.90998223,331.535883678,2958.90998223,166.656,0.998368,431.826,431.814581505,189.787,4794.76447509,-433.654,431.825,431.815225184,2239
2240,1745.21741059,3261.14578414,3.14039589717,0.0,313.068,3256.87435287,-189.657131864,3261.14578414,356.277815712,3261.14578414,230.558,0.997208,431.1,431.09059574,189.891,4899.25279572,-432.868,431.099,431.090761683,2240
2241,1436.42239981,2970.15700283,3.00537795698,0.0,313.211,3976.69686076,451.403393656,2970.15700283,386.805658404,2970.15700283,197.729,0.99699,432.13,432.11352206,189.987,4883.35097882,-433.854,432.13,432.113832768,2241
2242,2018.32052825,2769.19684475,3.10014183441,0.0,313.342,3046.80515432,2.51232931229,2769.19684475,357.726415305,2769.19684475,206.989,0.997609,432.161,432.162734949,189.984,4946.79066147,-433.859,432.159,432.163092427,2242
2243,1512.41032663,-131.943261095,3.03913686131,0.0,313.435,2950.65488436,-55.2961605444,-131.943261095,334.303305076,-131.943261095,191.172,0.997679,432.398,432.391995884,190.028,4229.54892602,-434.18,432.397,432.392024597,2243
2244,2121.90136082,3031.45663773,3.09202983943,0.0,313.591,2329.77231739,-306.399818791,3031.45663773,303.637449231,3031.45663773,196.873,0.998425,432.017,432.004992327,189.916,4512.96319801,-433.881,432.016,432.005030108,2244
2245,1302.80661748,3181.38579305,3.03383817495,0.0,313.701,1825.80828684,156.93359524,3181.38579305,318.677093543,3181.38579305,184.425,0.99794,432.141,432.13821035,189.914,4172.21788779,-433.984,432.141,432.138323528,2245
2246,1288.91076147,2847.46044103,3.01729206836,0.0,313.761,1338.01591397,-108.462036417,2847.46044103,286.711121767,2847.46044103,187.684,0.998146,432.589,432.580867712,189.915,4115.88692171,-434.483,432.589,432.580918882,2246
2247,1740.6696927,3113.02159839,3.02764473989,0.0,313.798,2696.80010676,-125.570483841,3113.02159839,351.981635079,3113.02159839,184.863,0.997977,432.423,432.416064113,189.931,4611.18295644,-434.264,432.422,432.416105198,2247
2248,1215.39446433,3122.1486081,3.09938927156,0.0,313.924,3737.34400023,1319.17702528,3122.1486081,358.615853684,3122.1486081,211.933,0.996052,432.479,432.466130246,190.029,4891.71946169,-434.328,432.479,432.46617625,2248
2249,1401.80096894,2857.53016072,3.08568049814,0.0,314.021,3149.62259549,442.355770535,2857.53016072,323.600822173,2857.53016072,218.709,0.995888,432.47,432.466950234,190.12,4235.22928723,-434.386,432.47,432.46698285,2249
2250,850.574805843,2972.5556729,2.88005965176,0.0,314.088,4086.4142248,2308.93123438,2972.5556729,360.524396067,2972.5556729,166.166,0.997259,432.688,432.681213336,190.04,4700.97772148,-434.518,432.688,432.681334202,2250
2251,1398.75756113,2776.16089895,3.10700785559,0.0,314.256,3835.48542379,-18.8824199628,2776.16089895,348.682894426,2776.16089895,216.112,0.995249,432.603,432.586266886,190.08,4579.55314379,-434.467,432.603,432.586295626,2251
2252,1679.35563497,2864.94572503,3.23116990223,0.0,314.387,2914.08318346,592.16098609,2864.94572503,354.273007562,2864.94572503,252.022,0.995939,432.34,432.338124723,190.21,4725.79938777,-434.237,432.34,432.338151903,2252
2253,1482.30911681,2915.29366824,3.0830478547,0.0,314.462,1022.32016648,-117.700997483,2915.29366824,274.395993547,2915.29366824,241.004,0.999123,432.496,432.488988894,190.143,4542.15354208,-434.345,432.496,432.48904316,2253
2254,1392.55139506,3155.13045175,3.15010976518,0.0,314.582,1530.45186756,-31.3776503203,3155.13045175,323.981349856,3155.13045175,233.951,0.997773,432.706,432.69985151,190.208,4359.83915149,-434.594,432.706,432.699857374,2254
2255,1242.08766887,3034.55593893,3.09697454273,0.0,314.623,1173.40548084,14.344235193,3034.55593893,282.682591602,3034.55593893,211.307,0.998477,432.963,432.963670815,190.275,3518.04839283,-434.745,432.963,432.963753566,2255
2256,1082.96910437,2856.09534065,3.2404420196,0.0,314.742,4228.78938137,988.621326143,2856.09534065,377.837020757,2856.09534065,240.952,0.998098,432.921,432.914950543,190.306,4753.449399,-434.707,432.921,432.915016552,2256
2257,382.078210807,2973.32152933,2.83386593915,0.0,314.81,4384.12532357,3550.27742921,2973.32152933,347.112947695,2973.32152933,155.751,0.996883,432.726,432.713901007,190.436,4880.20795262,-434.443,432.726,432.71401741,2257
2258,1939.62466313,2941.4533528,2.96649908772,0.0,314.936,2720.8455015,-324.480195784,2941.4533528,321.544550382,2941.4533528,186.165,0.997897,433.122,433.116603776,190.492,4591.13247197,-434.856,433.122,433.116630426,2258
2259,1363.06350601,3029.06757722,3.26214296181,0.0,315.098,4045.71702196,277.714427036,3029.06757722,360.033225958,3029.06757722,240.933,0.997455,432.952,432.950229075,190.528,4875.89243006,-434.711,432.952,432.950274153,2259
2260,78.2264235747,2834.46657978,3.11668257334,0.0,315.263,4803.74594795,4633.27330774,2834.46657978,378.333494568,2834.46657978,203.725,0.993632,432.519,432.511623318,190.664,4947.62124686,-434.284,432.519,432.511638338,2260
2261,1326.64081625,2892.85602557,3.09651939689,0.0,315.34,3151.71546133,475.799137747,2892.85602557,313.61777028,2892.85602557,201.257,0.994745,433.172,433.161468584,190.756,4295.0596368,-434.842,433.17,433.161773232,2261
2262,645.825666212,2882.62026676,3.12024363048,0.0,315.484,4284.45948947,2385.78784191,2882.62026676,354.133113574,2882.62026676,198.274,0.997056,433.031,433.018526332,190.705,4713.73760471,-434.767,433.031,433.018800116,2262
2263,1444.47093397,3093.7424626,3.01557798113,0.0,315.553,4143.81568677,-112.992438079,3093.7424626,350.813735771,3093.7424626,179.946,0.998057,433.022,433.01963502,190.73,4937.80148144,-434.803,433.022,433.01963502,2263
2264,1658.46693768,3017.62829747,3.01012111061,0.0,315.667,3793.25878102,2.33815922957,3017.62829747,372.575706683,3017.62829747,184.319,0.996974,433.119,433.109252429,190.732,4973.27833123,-434.928,433.118,433.109362014,2264
2265,141.283545739,3034.10778947,3.10439255419,0.0,315.713,4766.18088056,4536.99745639,3034.10778947,377.763190842,3034.10778947,189.088,0.996441,433.213,433.206285423,190.827,5070.00502431,-435.056,433.213,433.206327489,2265
2266,156.388652215,3191.57764223,3.2177066465,0.0,315.882,4753.37474692,4566.87505435,3191.57764223,389.060063113,3191.57764223,221.896,0.99737,433.553,433.550235752,190.888,5036.67782788,-435.322,433.553,433.550235752,2266
2267,1058.31209264,3167.27947031,3.19885208036,0.0,315.994,4163.78486693,1010.16549067,3167.27947031,350.608881815,3167.27947031,203.396,0.997507,433.473,433.469229859,191.079,4711.24701939,-435.352,433.473,433.469276657,2267
2268,1356.95136095,2914.22896145,3.14122892998,0.0,316.091,3522.82453008,47.0292758414,2914.22896145,325.60455612,2914.22896145,199.51,0.996943,433.253,433.238115748,191.105,4364.29897714,-435.048,433.252,433.238234169,2268
2269,1867.10698968,2917.55881433,3.16109620986,0.0,316.241,1969.28559965,-231.27781607,2917.55881433,314.317345179,2917.55881433,199.64,0.99817,433.438,433.434681182,191.044,4385.94770023,-435.2,433.438,433.434688861,2269
2270,148.42195582,3019.57750269,3.625369129,0.0,316.399,4635.4400212,4274.42894471,3019.57750269,399.527509314,3019.57750269,291.665,0.998127,433.473,433.459864683,191.014,4812.15075852,-435.364,433.472,433.461805667,2270
2271,72.8853074277,2947.33662721,3.21377980755,0.0,316.496,4572.92222899,4403.33141177,2947.33662721,370.452223564,2947.33662721,209.426,0.995708,433.637,433.63128079,191.095,4656.48769571,-435.635,433.636,433.63128079,2271
2272,1634.19780993,3264.67407777,2.97329457127,0.0,316.571,3467.67584666,155.569257581,3264.67407777,355.493117942,3264.67407777,166.527,0.998541,434.353,434.349660375,191.107,4833.31542644,-436.281,434.353,434.349766246,2272
2273,62.9280418964,2831.29777484,3.05176294295,0.0,316.657,4517.56153557,4434.65449874,2831.29777484,367.163337866,2831.29777484,183.645,0.997464,434.321,434.30622778,191.106,4667.11428778,-436.175,434.32,434.306390803,2273
2274,1588.14482478,3133.20173316,3.08591831338,0.0,316.757,2873.76285052,-117.403467894,3133.20173316,334.050679464,3133.20173316,191.134,0.997294,434.047,434.047531028,191.202,4342.16160207,-435.882,434.046,434.047610886,2274
2275,1129.09206518,3003.82385593,3.16817485328,0.0,316.883,3990.58716619,979.486784173,3003.82385593,375.173854246,3003.82385593,228.083,0.99809,434.37,434.355008246,191.214,4653.19252152,-436.207,434.37,434.355087678,2275
2276,2005.87481055,3192.57241866,3.14246991309,0.0,316.984,2976.53892129,-137.709638344,3192.57241866,357.127085243,3192.57241866,213.051,0.998579,434.843,434.838925312,191.344,4906.61076218,-436.64,434.843,434.839855165,2276
2277,1683.96884731,2733.05190866,3.18659250247,0.0,317.141,2037.91523769,-250.948535,2733.05190866,328.97279347,2733.05190866,211.047,0.997139,434.101,434.095185906,191.462,4680.8433691,-436.009,434.101,434.097059639,2277
2278,1620.94122242,2848.73292651,3.20989195448,0.0,317.265,3180.60940805,-279.890739249,2848.73292651,354.865433923,2848.73292651,215.119,0.997558,433.987,433.972434515,191.443,4963.80359224,-435.802,433.984,433.974906512,2278
2279,63.7741573246,3090.9239411,3.18207436774,0.0,317.372,4361.27928261,4261.52609323,3090.9239411,357.320289861,3090.9239411,215.99,0.995912,434.023,434.024029494,191.423,4475.78344524,-435.803,434.021,434.024641239,2279
2280,247.837329152,2987.32740361,3.30299565375,0.0,317.504,4381.29044355,3663.71341017,2987.32740361,362.405878041,2987.32740361,260.906,0.996976,434.585,434.577005905,191.469,4578.21733942,-436.355,434.583,434.57739271,2280
2281,1328.34820858,3134.07071726,3.13168047485,0.0,317.643,2200.07111164,480.748539284,3134.07071726,327.937723388,3134.07071726,211.504,0.996731,433.948,433.938242639,191.59,4381.11656283,-435.775,433.946,433.939137214,2281
2282,1640.79790877,3083.10646331,2.99918748998,0.0,317.757,3725.85535258,-336.499150065,3083.10646331,353.664160965,3083.10646331,186.383,0.997105,434.283,434.26933749,191.613,4845.74973895,-436.117,434.282,434.269990192,2282
2283,1783.23986767,3017.91744409,3.34267298733,0.0,317.868,3486.46098351,-106.705903286,3017.91744409,342.076345885,3017.91744409,250.095,0.996678,434.554,434.543044871,191.643,4702.58661797,-436.428,434.554,434.543159789,2283
2284,1852.64313579,2968.50657615,2.99210687192,0.0,317.981,3284.90305772,-74.325869427,2968.50657615,350.308355721,2968.50657615,192.81,0.99569,434.816,434.814242732,191.688,4647.47804893,-436.69,434.814,434.814516329,2284
2285,1433.36237666,3166.82717955,2.97831334225,0.0,318.111,3783.72027516,-238.013460253,3166.82717955,347.84707208,3166.82717955,184.05,0.996339,434.658,434.650736147,191.774,4650.3660219,-436.507,434.658,434.650765522,2285
