MaxReturn,Iteration,AverageAbsY,AveragePolicySurr,StdReturn,Epoch,AverageAbsQ,QFunRegParamNorm,AverageAction,AverageY,AverageQLoss,PolicyRegParamNorm,AverageEsReturn,MaxEsReturn,AverageAbsQYDiff,AverageReturn,AverageDiscountedReturn,MinReturn,StdEsReturn,AverageQ,MinEsReturn
1000.0,1493,239.630537197,-258.993,0.0,1493,240.259,388.143,0.367018,239.556448869,182.547,157.746,20.0816326531,61.0,4.36653140407,1000.0,99.9956828753,1000.0,12.7308667719,239.567,3.0
1000.0,1494,239.984004308,-259.11,464.760448717,1494,240.556,388.146,0.445771,239.90963236,165.789,157.778,17.7931034483,45.0,4.23812028993,576.944444444,74.9643406173,44.0,10.6799177007,239.903,3.0
1000.0,1495,240.33252988,-259.32,0.0,1495,240.942,388.15,0.370133,240.270023756,189.051,157.823,15.5625,64.0,4.44353943686,1000.0,99.9956828753,1000.0,12.5522346118,240.265,2.0
1000.0,1496,239.768142463,-258.964,0.0,1496,240.403,388.199,0.422199,239.721325811,195.805,157.855,15.2461538462,56.0,4.5279961071,1000.0,99.9956828753,1000.0,12.242461755,239.719,3.0
1000.0,1497,239.536154773,-258.329,0.0,1497,240.13,388.194,0.359644,239.490560812,207.552,157.898,19.862745098,55.0,4.4789675234,1000.0,99.9956828753,1000.0,11.8900512175,239.497,3.0
1000.0,1498,239.074928705,-258.078,0.0,1498,239.528,388.16,0.40136,239.028790803,169.004,157.882,19.5490196078,70.0,3.92985717079,1000.0,99.9956828753,1000.0,14.2461742033,239.036,2.0
1000.0,1499,237.90467803,-256.957,0.0,1499,238.559,388.172,0.267235,237.8625029,204.795,157.856,24.25,63.0,4.67111589857,1000.0,99.9956828753,1000.0,16.2569216028,237.854,4.0
889.0,1500,237.32813712,-256.147,145.146335392,1500,237.958,388.229,0.47859,237.285206182,199.509,157.833,18.1071428571,57.0,4.49978433517,239.636363636,85.343483783,95.0,12.6019819465,237.291,3.0
1000.0,1501,237.58489676,-255.962,334.387826986,1501,238.116,388.28,0.479599,237.547851966,159.066,157.853,20.7083333333,70.0,3.99150107452,531.210526316,93.7119092215,86.0,15.3051711486,237.542,3.0
1000.0,1502,237.291776706,-256.063,0.0,1502,237.903,388.306,0.447633,237.250436856,187.41,157.862,22.7333333333,99.0,4.25370489929,1000.0,99.9956828753,1000.0,20.6251195283,237.261,3.0
243.0,1503,236.573735962,-255.801,32.2848762473,1503,237.157,388.335,0.556289,236.530552043,182.976,157.87,15.8571428571,91.0,4.29141083209,72.0575539568,49.3204647155,45.0,15.0183561154,236.532,4.0
1000.0,1504,236.886943306,-255.743,0.0,1504,237.504,388.322,0.422166,236.846298707,193.483,157.918,16.5166666667,64.0,4.55298438696,1000.0,99.9956828753,1000.0,14.7834272827,236.852,3.0
1000.0,1505,236.284577898,-255.573,0.0,1505,236.82,388.374,0.413742,236.243704099,176.203,157.943,15.65625,83.0,4.22935820543,1000.0,99.9956828753,1000.0,13.000262918,236.233,3.0
1000.0,1506,236.494210541,-255.827,0.0,1506,237.085,388.4,0.423875,236.451346342,189.687,157.984,15.6875,73.0,4.44656821375,1000.0,99.9956828753,1000.0,12.6044077112,236.457,3.0
1000.0,1507,236.250693784,-255.817,246.296112734,1507,236.818,388.415,0.426416,236.225701187,176.342,158.019,18.9811320755,62.0,4.13146753474,774.615384615,99.365120027,306.0,13.8720440551,236.228,3.0
1000.0,1508,236.53798001,-255.511,0.0,1508,237.189,388.442,0.368286,236.501713875,193.577,158.034,18.0,54.0,4.57880194104,1000.0,99.9956828753,1000.0,14.3767489055,236.492,2.0
1000.0,1509,236.307285806,-254.766,0.0,1509,236.886,388.437,0.42484,236.270692508,168.366,158.062,15.4153846154,42.0,4.19659821151,1000.0,99.9956828753,1000.0,11.5610650397,236.274,3.0
1000.0,1510,235.866046273,-255.445,0.0,1510,236.448,388.449,0.370265,235.814212518,176.596,158.092,20.5714285714,80.0,4.32292699716,1000.0,99.9956828753,1000.0,17.0784504387,235.826,3.0
1000.0,1511,235.713181283,-254.652,0.0,1511,236.238,388.458,0.411713,235.664332778,154.842,158.124,16.0655737705,66.0,3.96469883488,1000.0,99.9956828753,1000.0,13.0168476611,235.662,2.0
1000.0,1512,235.829290687,-254.658,0.0,1512,236.376,388.465,0.336941,235.788413113,178.036,158.201,20.3125,62.0,4.24271889567,1000.0,99.9956828753,1000.0,13.9495463636,235.784,3.0
1000.0,1513,235.372188665,-254.005,182.111989884,1513,236.038,388.522,0.401723,235.329357759,195.535,158.211,21.306122449,97.0,4.52738726073,914.363636364,99.9031200891,499.0,19.4392870467,235.335,4.0
1000.0,1514,234.868005541,-254.125,0.0,1514,235.484,388.572,0.408089,234.812570946,186.709,158.25,14.8636363636,55.0,4.50281762202,1000.0,99.9956828753,1000.0,11.4029320573,234.808,3.0
1000.0,1515,234.47032853,-253.855,0.0,1515,235.05,388.537,0.289604,234.422498684,187.547,158.264,18.7222222222,59.0,4.39846202656,1000.0,99.9956828753,1000.0,13.2977534536,234.416,3.0
1000.0,1516,234.541545127,-253.743,0.0,1516,235.154,388.57,0.350307,234.507395595,177.651,158.303,14.9545454545,54.0,4.35381280286,1000.0,99.9956828753,1000.0,10.6093609584,234.508,3.0
1000.0,1517,234.986114759,-253.865,0.0,1517,235.594,388.589,0.363549,234.956269592,188.078,158.34,19.9166666667,69.0,4.33611814308,1000.0,99.9956828753,1000.0,18.1622701102,234.948,3.0
1000.0,1518,234.761015069,-253.419,398.574070834,1518,235.359,388.556,0.386273,234.725815978,163.139,158.318,17.262295082,67.0,4.16243605853,781.692307692,86.5837963167,53.0,11.9834607872,234.741,4.0
1000.0,1519,234.567170732,-253.73,271.3809192,1519,235.2,388.605,0.364811,234.526723086,180.598,158.347,15.5873015873,57.0,4.40930793258,914.181818182,94.8178825914,56.0,11.4734129111,234.528,3.0
1000.0,1520,233.626858425,-252.831,0.0,1520,234.218,388.637,0.313474,233.596085643,172.099,158.406,19.7647058824,82.0,4.22031658877,1000.0,99.9956828753,1000.0,14.6147766148,233.595,3.0
1000.0,1521,234.581112066,-253.339,0.0,1521,235.168,388.702,0.35344,234.544684952,177.815,158.446,17.4821428571,82.0,4.19773305926,1000.0,99.9956828753,1000.0,14.4135242437,234.536,3.0
1000.0,1522,234.136881372,-252.98,0.0,1522,234.818,388.705,0.358887,234.107335143,188.184,158.478,17.3728813559,47.0,4.40004199565,1000.0,99.9956828753,1000.0,13.5332588495,234.121,3.0
1000.0,1523,234.320840513,-253.744,429.958380758,1523,234.861,388.742,0.377664,234.288451279,163.114,158.599,14.768115942,58.0,3.99122903275,728.071428571,82.4001832604,47.0,9.95372616492,234.286,3.0
1000.0,1524,233.886076024,-253.243,263.618964943,1524,234.463,388.735,0.363326,233.834373581,170.017,158.618,15.9193548387,43.0,3.97192038324,916.636363636,96.0485178249,83.0,11.1908637666,233.827,2.0
1000.0,1525,233.79761391,-253.089,0.0,1525,234.415,388.805,0.296218,233.743795249,170.3,158.66,15.5384615385,50.0,4.32276651161,1000.0,99.9956828753,1000.0,11.948706944,233.746,3.0
1000.0,1526,234.44181149,-253.275,0.0,1526,235.103,388.766,0.363251,234.389960767,187.962,158.656,17.7454545455,75.0,4.3878597358,1000.0,99.9956828753,1000.0,15.7794091165,234.398,3.0
1000.0,1527,234.199091774,-253.0,0.0,1527,234.738,388.775,0.379569,234.138549558,160.172,158.683,13.7857142857,45.0,4.23177134845,1000.0,99.9956828753,1000.0,9.65681529453,234.132,3.0
1000.0,1528,234.16206515,-253.158,0.0,1528,234.742,388.809,0.29519,234.104316582,164.848,158.706,21.0,96.0,4.1516577175,1000.0,99.9956828753,1000.0,18.3738945246,234.106,3.0
1000.0,1529,233.566878702,-252.314,0.0,1529,234.13,388.893,0.237659,233.497841224,166.13,158.764,14.652173913,49.0,4.05534520518,1000.0,99.9956828753,1000.0,10.9964764936,233.493,3.0
1000.0,1530,233.563390368,-252.686,0.0,1530,234.152,388.941,0.364001,233.504585837,175.539,158.786,20.8541666667,86.0,4.1892042111,1000.0,99.9956828753,1000.0,18.61114091,233.505,3.0
1000.0,1531,234.138162032,-252.818,215.595995176,1531,234.669,388.909,0.386713,234.080558477,181.994,158.826,15.6612903226,58.0,4.39664580578,840.461538462,99.7780247951,391.0,11.4129857398,234.075,2.0
1000.0,1532,234.053156992,-252.938,221.646915999,1532,234.659,388.952,0.355851,233.986961658,181.918,158.901,15.2769230769,55.0,4.23395001372,929.909090909,99.0860219388,229.0,12.5851043727,233.995,3.0
1000.0,1533,233.224498609,-252.421,262.846068176,1533,233.823,389.028,0.359205,233.148991116,197.209,158.967,16.9672131148,106.0,4.34495323996,834.333333333,98.4701474472,174.0,16.3456187674,233.162,3.0
1000.0,1534,232.827426821,-251.909,286.881314987,1534,233.338,389.052,0.538835,232.725134624,144.4,158.99,18.462962963,73.0,3.9451459656,523.333333333,94.4811387196,101.0,14.8007919745,232.725,3.0
1000.0,1535,233.531511351,-252.285,0.0,1535,234.169,389.1,0.397516,233.451135407,195.939,159.054,15.0454545455,57.0,4.68598318333,1000.0,99.9956828753,1000.0,11.795520231,233.449,3.0
1000.0,1536,232.879909168,-251.62,322.712312573,1536,233.454,389.157,0.466469,232.787328099,170.236,159.057,15.0793650794,49.0,4.12332674321,412.615384615,83.0548629399,52.0,10.0353369101,232.774,3.0
1000.0,1537,232.367634363,-251.388,0.0,1537,232.971,389.188,0.433029,232.297276914,186.367,159.161,18.8545454545,63.0,4.32837463468,1000.0,99.9956828753,1000.0,13.4656710758,232.298,3.0
1000.0,1538,232.68212246,-251.317,260.055066775,1538,233.218,389.164,0.369743,232.603337488,168.241,159.175,18.4727272727,94.0,4.16729559301,751.928571429,98.907393597,216.0,15.104309494,232.596,4.0
1000.0,1539,232.172536456,-251.007,0.0,1539,232.778,389.201,0.39632,232.103377976,169.293,159.188,18.98,62.0,4.18676248192,1000.0,99.9956828753,1000.0,14.0619913241,232.12,3.0
1000.0,1540,231.574210348,-250.312,0.0,1540,232.156,389.275,0.431757,231.481357116,175.33,159.285,20.3076923077,61.0,4.28517745446,1000.0,99.9956828753,1000.0,13.6769576879,231.471,3.0
1000.0,1541,231.533200646,-249.896,0.0,1541,232.151,389.324,0.315448,231.45867143,203.614,159.312,17.3859649123,83.0,4.47289818813,1000.0,99.9956828753,1000.0,14.669163726,231.475,3.0
1000.0,1542,230.791867446,-249.155,0.0,1542,231.283,389.409,0.347973,230.732708203,170.972,159.354,20.6458333333,76.0,4.02130665154,1000.0,99.9956828753,1000.0,15.2103166515,230.726,3.0
1000.0,1543,230.17902663,-248.606,0.0,1543,230.747,389.399,0.379313,230.125659739,140.992,159.311,21.0638297872,80.0,4.02319052879,1000.0,99.9956828753,1000.0,15.6944281417,230.127,4.0
1000.0,1544,229.105949945,-247.125,0.0,1544,229.722,389.443,0.399984,229.053273082,182.653,159.36,20.9387755102,81.0,4.25253003005,1000.0,99.9956828753,1000.0,17.3492435444,229.061,3.0
1000.0,1545,228.873371436,-246.397,345.315771792,1545,229.428,389.49,0.389044,228.81165922,159.495,159.395,19.82,83.0,4.0924632598,811.307692308,95.8048207895,116.0,16.4544097433,228.812,4.0
1000.0,1546,228.147038733,-246.018,0.0,1546,228.743,389.544,0.421691,228.110774943,176.552,159.422,16.5,83.0,4.11051417097,1000.0,99.9956828753,1000.0,14.6053643113,228.109,3.0
1000.0,1547,227.078694784,-245.059,0.0,1547,227.676,389.538,0.340954,227.02762127,164.183,159.411,19.6078431373,82.0,4.15697723354,1000.0,99.9956828753,1000.0,16.4603843276,227.034,3.0
1000.0,1548,226.304769002,-243.969,0.0,1548,226.895,389.511,0.390414,226.262455209,167.888,159.433,15.0147058824,108.0,4.0396018734,1000.0,99.9956828753,1000.0,15.4343892646,226.272,3.0
1000.0,1549,225.883508317,-243.847,0.0,1549,226.446,389.556,0.350795,225.838673595,193.478,159.411,18.9607843137,78.0,4.39868910318,1000.0,99.9956828753,1000.0,14.1794670443,225.837,3.0
1000.0,1550,226.163453028,-243.591,0.0,1550,226.75,389.57,0.318744,226.127774031,171.742,159.429,18.2678571429,84.0,4.22339092092,1000.0,99.9956828753,1000.0,18.2868913544,226.124,3.0
586.0,1551,224.979808062,-243.29,71.4955050224,1551,225.652,389.582,0.326786,224.920109361,182.255,159.435,18.6274509804,82.0,4.60306297518,86.8017241379,53.0601844186,43.0,18.1453400103,224.926,3.0
1000.0,1552,225.267275087,-242.739,0.0,1552,225.806,389.62,0.358276,225.211233268,164.67,159.423,15.3970588235,65.0,3.99223602965,1000.0,99.9956828753,1000.0,10.5901448441,225.215,3.0
1000.0,1553,224.68547834,-242.358,316.039303885,1553,225.28,389.636,0.413171,224.630778703,186.928,159.425,14.4285714286,64.0,4.55267717126,411.28,88.1778445987,75.0,12.5738634006,224.631,3.0
559.0,1554,224.222516165,-241.911,78.09726617,1554,224.761,389.685,0.524413,224.175527554,150.151,159.441,15.7142857143,60.0,4.05496140289,115.402298851,61.9614672606,33.0,11.718156542,224.175,4.0
1000.0,1555,224.265440847,-242.208,0.0,1555,224.751,389.696,0.366885,224.215450925,146.209,159.541,18.2363636364,69.0,3.94810926325,1000.0,99.9956828753,1000.0,12.8288930102,224.218,3.0
1000.0,1556,223.741958606,-242.219,152.076848649,1556,224.312,389.705,0.551754,223.701357444,165.035,159.585,15.196969697,51.0,4.42845544759,68.8766233766,37.4133122696,40.0,10.826762152,223.698,3.0
1000.0,1557,224.874213909,-242.729,0.0,1557,225.469,389.722,0.302037,224.827200294,155.703,159.552,14.3857142857,67.0,3.99344551526,1000.0,99.9956828753,1000.0,12.761877221,224.827,3.0
1000.0,1558,223.925346006,-242.237,278.061735751,1558,224.444,389.737,0.330119,223.860954005,153.568,159.582,18.1296296296,77.0,3.99758996946,339.066666667,83.9054865446,69.0,14.7422877469,223.861,3.0
1000.0,1559,224.09194047,-242.432,281.137670902,1559,224.665,389.721,0.410511,224.018658216,165.676,159.668,15.2835820896,67.0,4.24159041009,548.1,95.525680477,94.0,12.6748145739,224.024,3.0
1000.0,1560,224.273540024,-242.588,239.343796256,1560,224.927,389.748,0.384512,224.18099399,179.146,159.721,15.85,59.0,4.44821680152,358.392857143,89.3455997091,87.0,12.8916316526,224.174,2.0
1000.0,1561,224.622795943,-242.548,281.770544947,1561,225.169,389.764,0.31659,224.555858992,143.215,159.757,18.4464285714,51.0,3.81947169671,423.6,87.8332199698,64.0,13.3723056603,224.558,3.0
1000.0,1562,224.095881744,-242.009,0.0,1562,224.736,389.818,0.274775,224.003741786,164.331,159.808,20.5102040816,76.0,4.05481763227,1000.0,99.9956828753,1000.0,15.5249929495,224.004,3.0
1000.0,1563,224.430201519,-242.389,0.0,1563,224.962,389.891,0.281922,224.357467426,142.582,159.81,18.641509434,47.0,3.88424714105,1000.0,99.9956828753,1000.0,13.0558948439,224.35,3.0
1000.0,1564,224.181199728,-242.476,0.0,1564,224.728,389.925,0.286091,224.137813786,169.369,159.861,19.7,92.0,4.12826985892,1000.0,99.9956828753,1000.0,15.8395075681,224.141,4.0
1000.0,1565,223.957843474,-242.15,0.0,1565,224.505,389.96,0.263447,223.935339296,171.45,159.873,21.625,62.0,4.08516544832,1000.0,99.9956828753,1000.0,13.2643397247,223.943,5.0
1000.0,1566,223.576310243,-241.827,0.0,1566,224.098,389.917,0.271907,223.553406222,170.96,159.899,17.75,55.0,4.20486841181,1000.0,99.9956828753,1000.0,11.9839922993,223.553,2.0
1000.0,1567,224.393761393,-242.183,274.54319686,1567,224.938,389.852,0.376696,224.371727053,164.069,159.948,20.1836734694,79.0,4.20294002101,913.181818182,94.2125709224,45.0,16.0772033681,224.369,4.0
857.0,1568,223.339863104,-241.36,172.980322707,1568,223.887,389.779,0.460858,223.277250939,173.015,159.939,22.3111111111,60.0,4.26916183362,125.925925926,52.4485672476,33.0,12.2543819323,223.278,3.0
1000.0,1569,223.808049355,-241.552,413.502439832,1569,224.179,389.713,0.424798,223.630363819,182.6,159.932,15.5555555556,52.0,4.36971975552,283.805555556,52.3008712009,39.0,10.6767478816,223.629,3.0
1000.0,1570,223.727126619,-241.741,0.0,1570,224.184,389.752,0.41548,223.60838628,167.828,159.976,18.3392857143,98.0,4.18795508874,1000.0,99.9956828753,1000.0,16.7771919855,223.609,3.0
1000.0,1571,223.764043734,-242.062,0.0,1571,224.255,389.667,0.347689,223.656881149,160.435,160.007,16.2833333333,64.0,4.2390527282,1000.0,99.9956828753,1000.0,12.767264999,223.664,3.0
1000.0,1572,222.694325107,-241.316,268.21864154,1572,223.272,389.621,0.337638,222.642104462,183.813,160.083,23.8604651163,71.0,4.32942408488,915.181818182,95.3598412843,67.0,15.9396848549,222.635,3.0
973.0,1573,223.695263682,-241.364,280.439507667,1573,224.144,389.597,0.473379,223.665294503,162.095,160.089,24.525,147.0,4.04098107096,479.333333333,91.7292346535,54.0,27.4617802591,223.668,3.0
52.0,1574,222.337864566,-240.499,5.05398029081,1574,222.884,389.55,0.690682,222.28206925,166.561,160.092,23.5476190476,79.0,4.40859946354,42.7735042735,34.8581946737,37.0,16.7533967856,222.281,4.0
117.0,1575,223.420001647,-240.966,21.4152499362,1575,223.927,389.544,0.635583,223.363480372,149.27,160.152,17.7931034483,47.0,3.87724534133,60.125748503,44.1480107891,40.0,11.7572554572,223.352,3.0
112.0,1576,222.534667619,-240.767,13.0887590136,1576,223.04,389.511,0.597765,222.507698357,163.544,160.176,19.6530612245,109.0,4.10649666231,63.106918239,46.5109076981,41.0,19.2974049439,222.498,3.0
1000.0,1577,223.064026903,-240.25,472.326706802,1577,223.627,389.492,0.451339,223.045799679,176.339,160.216,21.0612244898,56.0,4.30384655629,458.217391304,63.6731427716,42.0,14.8988537612,223.046,4.0
1000.0,1578,222.70687278,-240.191,269.656040476,1578,223.242,389.44,0.356691,222.69318997,152.498,160.243,18.7547169811,62.0,4.04577259823,914.727272727,95.1209096574,62.0,12.4049680559,222.7,3.0
1000.0,1579,221.844048506,-239.724,0.0,1579,222.436,389.419,0.296606,221.822289029,153.44,160.308,18.6111111111,75.0,4.17964334004,1000.0,99.9956828753,1000.0,14.8304200219,221.814,3.0
1000.0,1580,222.303930893,-239.977,0.0,1580,222.859,389.434,0.339464,222.283410476,166.125,160.328,20.387755102,48.0,4.22438100114,1000.0,99.9956828753,1000.0,11.9553870131,222.272,4.0
1000.0,1581,221.746669365,-239.545,0.0,1581,222.262,389.415,0.379204,221.722391986,132.93,160.367,19.0961538462,58.0,3.81476071166,1000.0,99.9956828753,1000.0,14.8327335716,221.723,3.0
1000.0,1582,221.83687963,-239.335,304.477168308,1582,222.375,389.374,0.434045,221.820939874,154.586,160.407,19.8235294118,66.0,4.16491085999,595.352941176,95.6155903581,120.0,12.608285297,221.818,3.0
1000.0,1583,221.053272096,-238.83,259.048083803,1583,221.584,389.37,0.308218,221.029842663,148.353,160.49,26.6857142857,116.0,3.90136868778,838.583333333,98.9845791207,221.0,23.7026477467,221.033,3.0
1000.0,1584,220.704763551,-238.549,0.0,1584,221.255,389.384,0.346793,220.681522955,165.849,160.477,27.6315789474,103.0,4.22164232602,1000.0,99.9956828753,1000.0,20.5917983835,220.685,3.0
1000.0,1585,220.440637734,-237.933,273.105797924,1585,220.981,389.343,0.401752,220.416958099,159.497,160.586,23.2682926829,92.0,4.18389696843,913.636363636,94.4960201853,50.0,17.9810528874,220.416,4.0
1000.0,1586,220.497802419,-237.968,0.0,1586,221.071,389.318,0.321797,220.458571622,175.671,160.651,22.5869565217,68.0,4.43888488146,1000.0,99.9956828753,1000.0,15.313500845,220.462,3.0
1000.0,1587,220.305488973,-237.134,130.949741163,1587,220.784,389.275,0.370797,220.262724744,153.528,160.673,19.6730769231,82.0,4.08277969507,950.727272727,99.9571520632,544.0,14.9379758101,220.249,3.0
1000.0,1588,219.567213448,-236.97,122.24766884,1588,220.123,389.224,0.666122,219.531336573,159.551,160.712,20.5833333333,68.0,4.03878829755,58.6077348066,35.9732028369,38.0,15.3403516547,219.533,3.0
1000.0,1589,218.849112521,-236.069,272.10749283,1589,219.402,389.229,0.373611,218.817687215,157.466,160.755,23.7857142857,70.0,4.16268045456,298.888888889,76.9452107036,44.0,15.4589097661,218.816,3.0
1000.0,1590,219.158478658,-235.719,253.76620487,1590,219.705,389.192,0.368303,219.137331654,156.928,160.806,26.1842105263,99.0,4.09290036271,122.390243902,42.3338282559,43.0,17.8367675605,219.14,3.0
1000.0,1591,218.181772513,-235.249,272.243358562,1591,218.755,389.17,0.323049,218.156310195,155.942,160.827,18.6851851852,44.0,4.20771621694,913.909090909,94.6593773235,53.0,12.7378468936,218.16,4.0
1000.0,1592,217.457144057,-234.501,0.0,1592,218.019,389.125,0.339959,217.418019172,147.797,160.893,20.14,64.0,3.96166761127,1000.0,99.9956828753,1000.0,13.5543498553,217.415,5.0
575.0,1593,216.741459219,-233.923,132.088250059,1593,217.345,389.121,0.263456,216.698864585,172.003,160.901,25.15,76.0,4.39190254781,179.375,72.1815812252,47.0,14.9039424315,216.698,4.0
1000.0,1594,217.112013298,-233.815,475.800954682,1594,217.598,389.107,0.424938,217.072205829,136.777,160.925,21.1956521739,62.0,3.64202070791,548.631578947,70.4453940708,41.0,15.2595224229,217.072,2.0
1000.0,1595,216.048485385,-233.072,354.978667199,1595,216.662,389.083,0.461518,215.997000106,159.349,160.955,26.0512820513,129.0,4.22985964677,841.25,89.6500056581,44.0,22.4338900201,215.995,3.0
1000.0,1596,215.529434401,-232.353,187.809117092,1596,216.044,389.063,0.356729,215.488327079,139.036,160.97,26.3947368421,96.0,3.82157194377,936.909090909,99.7093996523,344.0,18.8268278258,215.484,3.0
362.0,1597,215.555695599,-232.107,66.3615221099,1597,216.118,388.993,0.618167,215.519417298,158.726,160.94,21.1276595745,62.0,4.08865679526,142.563380282,71.382539492,47.0,14.4643612229,215.528,4.0
