Iteration,MinEsReturn,AverageAction,MinReturn,Epoch,AverageQLoss,MaxEsReturn,PolicyRegParamNorm,AverageAbsY,AverageEsReturn,QFunRegParamNorm,AverageAbsQ,StdEsReturn,StdReturn,AverageAbsQYDiff,AverageDiscountedReturn,AveragePolicySurr,AverageQ,MaxReturn,AverageReturn,AverageY
2766,3679.18226985,0.975764,1116.29655659,2766,345.039,3679.18226985,201.895,578.207212599,3679.18226985,375.583,578.199,0.0,1653.02573515,4.28087007223,474.951501495,-580.693,578.191,6750.68758717,6048.55234835,578.198639202
2767,3977.83339098,0.988024,47.931206379,2767,390.551,3977.83339098,201.852,578.650985754,3977.83339098,375.693,578.651,0.0,1971.37732327,4.45029939579,374.058053518,-581.255,578.642,5792.33036217,3884.5048194,578.647815129
2768,3527.23896671,0.983918,5881.30095884,2768,451.977,3527.23896671,201.886,578.400348858,3527.23896671,375.829,578.37,0.0,151.852028049,4.83845749083,473.951811058,-580.882,578.365,6303.1397645,6063.7090863,578.397918659
2769,3851.09473843,0.980822,878.146042887,2769,426.065,3851.09473843,201.894,578.328151474,3851.09473843,375.909,578.332,0.0,1614.4498083,4.54420299381,462.34425179,-580.985,578.331,6393.92044559,5634.85096283,578.322989665
2770,3708.75127688,0.976636,5568.92487779,2770,277.307,3708.75127688,201.933,579.906700264,3708.75127688,376.044,579.888,0.0,155.815363956,4.01131096354,420.945136524,-582.482,579.88,6031.55395431,5848.36418905,579.901777892
2771,3905.48718054,0.979135,3161.6635913,2771,548.726,3905.48718054,201.922,579.094477062,3905.48718054,376.238,579.084,0.0,904.075104971,4.93484770508,466.582076879,-581.703,579.071,6366.69453681,5852.62314526,579.089802631
2772,3943.71312407,0.980306,5640.99938006,2772,254.67,3943.71312407,201.906,578.423429882,3943.71312407,376.263,578.426,0.0,87.6058247981,3.98410446444,444.545438697,-580.846,578.421,5957.47737102,5775.22412525,578.422284589
2773,3661.81089894,0.980598,5935.51344678,2773,534.084,3661.81089894,202.03,578.314918186,3661.81089894,376.455,578.299,0.0,99.413005817,4.9812455433,472.655517673,-580.945,578.298,6268.67748638,6102.34155743,578.314793961
2774,3841.25960793,0.980728,5751.03419473,2774,371.643,3841.25960793,202.034,578.379398506,3841.25960793,376.547,578.377,0.0,178.797085297,4.37431326102,459.871436193,-581.026,578.37,6387.39468685,6125.19714094,578.374993473
2775,3983.51745666,0.982463,5672.55849517,2775,320.527,3983.51745666,202.073,577.949930834,3983.51745666,376.673,577.94,0.0,183.312225607,4.28996056667,430.462298517,-580.612,577.937,6229.16833771,5952.16368296,577.94694474
2776,226.038868928,0.987053,1568.27911727,2776,341.968,226.038868928,202.128,578.078958431,226.038868928,376.716,578.074,0.0,1974.91377393,4.29862617418,475.257720959,-580.755,578.071,6546.93004372,3954.649367,578.078402036
2777,-27.9821110646,0.988362,-256.654654846,2777,363.409,-27.9821110646,202.14,577.978331671,-27.9821110646,376.837,577.953,0.0,2303.16240849,4.33659184681,413.33663051,-580.535,577.951,6077.03322389,3388.204895,577.978314692
2778,3496.38676233,0.977373,4530.22095724,2778,393.456,3496.38676233,202.107,577.448696811,3496.38676233,376.957,577.451,0.0,659.987640228,4.42547553331,472.406689016,-580.0,577.445,6940.32285936,6458.02027174,577.445518538
2779,3805.24788718,0.985154,612.317006334,2779,383.667,3805.24788718,202.159,577.851160108,3805.24788718,377.024,577.842,0.0,1755.06591499,4.36884943253,419.879988206,-580.395,577.841,5980.20506222,4936.1440169,577.851132583
2780,3989.18275371,0.980686,1742.09244521,2780,351.675,3989.18275371,202.233,578.222665157,3989.18275371,377.099,578.228,0.0,1507.75896395,4.34652759571,496.786836636,-580.875,578.216,6890.44932112,6256.80325539,578.220812859
2781,3848.27358211,0.979453,2175.80727937,2781,420.399,3848.27358211,202.2,578.649834284,3848.27358211,377.166,578.624,0.0,1736.62856369,4.50769644642,515.741997075,-581.172,578.624,7218.95032777,5958.92796252,578.649834284
2782,3898.20421591,0.977211,4942.84148057,2782,460.61,3898.20421591,202.188,577.816824013,3898.20421591,377.269,577.81,0.0,492.409306744,4.54596435412,487.718877401,-580.342,577.81,6702.57183438,6277.96589687,577.816716601
2783,184.800230989,0.979426,868.670294443,2783,502.597,184.800230989,202.285,578.194702412,184.800230989,377.335,578.199,0.0,1961.92701051,4.72575176992,451.671319132,-580.744,578.199,6364.09535479,5156.65732049,578.194226099
2784,3358.96420192,0.981881,5743.51870949,2784,340.949,3358.96420192,202.29,578.161410936,3358.96420192,377.413,578.143,0.0,105.523880831,4.19913909066,462.091776907,-580.7,578.143,6172.34894074,5963.29695181,578.161342829
2785,3855.84602552,0.984497,5634.93019723,2785,386.117,3855.84602552,202.281,577.937898363,3855.84602552,377.499,577.941,0.0,120.488797586,4.43484721313,450.974387136,-580.381,577.941,5997.93937582,5863.45067326,577.937898363
2786,3743.53695574,0.982795,753.778475587,2786,348.02,3743.53695574,202.367,577.754350075,3743.53695574,377.572,577.719,0.0,1906.68085992,4.36106288152,425.87058095,-580.235,577.716,6529.09722509,5235.32398224,577.751812701
2787,3675.78411704,0.982329,6360.53451066,2787,354.722,3675.78411704,202.365,577.227084768,3675.78411704,377.63,577.233,0.0,98.3970550468,4.32597230701,495.894921959,-579.878,577.231,6704.71255649,6574.76408854,577.227051687
2788,3410.60748841,0.986092,5902.21494809,2788,350.119,3410.60748841,202.356,577.991509629,3410.60748841,377.672,577.964,0.0,147.783748546,4.3098322023,473.036803863,-580.62,577.963,6399.70711235,6116.71107785,577.991509629
2789,3956.09116067,0.983761,5940.1039282,2789,395.804,3956.09116067,202.336,577.15451052,3956.09116067,377.784,577.151,0.0,114.195115643,4.45569162713,481.690302063,-579.702,577.149,6342.91728852,6115.82159136,577.15451052
2790,4185.34774147,0.98179,6452.2754408,2790,368.808,4185.34774147,202.369,576.684007117,4185.34774147,377.844,576.678,0.0,57.4516254357,4.30872875179,476.183233984,-579.216,576.677,6626.45148892,6551.60583267,576.683918859
2791,3815.87782579,0.984928,3057.99562172,2791,273.528,3815.87782579,202.383,578.279971503,3815.87782579,377.919,578.26,0.0,851.984759735,4.0738423426,428.062072074,-580.945,578.257,6156.12984867,5536.72078359,578.279639458
2792,3650.90652823,0.982765,5850.70702082,2792,453.786,3650.90652823,202.403,577.992989017,3650.90652823,378.046,577.977,0.0,52.6065246662,4.69786841405,456.488569882,-580.568,577.971,6020.49231106,5963.3519638,577.991124046
2793,3420.09915531,0.982366,6234.72278232,2793,395.562,3420.09915531,202.456,576.954418594,3420.09915531,378.116,576.955,0.0,123.687326177,4.49815261985,445.235780445,-579.524,576.953,6621.98003654,6439.32021569,576.954298523
2794,3370.60572712,0.979815,6219.70968702,2794,427.157,3370.60572712,202.509,577.375836173,3370.60572712,378.216,577.368,0.0,160.080235264,4.49607193012,486.051397954,-579.896,577.365,6804.18665246,6533.43261476,577.375433635
2795,3998.82151448,0.985333,5115.07085716,2795,396.229,3998.82151448,202.56,577.312148695,3998.82151448,378.267,577.301,0.0,368.136186919,4.42793481564,434.590295599,-580.036,577.3,6426.95795925,6044.98800782,577.311862516
2796,3809.31333841,0.979782,540.034703791,2796,332.93,3809.31333841,202.512,577.305452776,3809.31333841,378.325,577.304,0.0,1722.24588178,4.11405041089,443.84529421,-579.98,577.304,6296.55510063,5288.97569494,577.305452776
2797,3653.06077326,0.980344,2408.41212705,2797,369.643,3653.06077326,202.579,577.149179745,3653.06077326,378.442,577.135,0.0,1554.09511854,4.31839196299,458.834066399,-579.764,577.135,6519.48333948,5571.49377306,577.149179745
2798,3840.51722831,0.973204,5590.15296578,2798,433.743,3840.51722831,202.595,577.825863263,3840.51722831,378.533,577.84,0.0,161.691957935,4.57779534426,446.789248425,-580.388,577.839,6105.57369059,5850.43825491,577.825847569
2799,3774.81328871,0.979868,841.577054829,2799,345.141,3774.81328871,202.647,577.990725469,3774.81328871,378.637,577.961,0.0,1773.37653849,4.34957095817,478.936622539,-580.531,577.961,7027.76973143,6139.77209368,577.987550637
2800,4166.55093786,0.983425,2950.8543219,2800,407.657,4166.55093786,202.683,576.958230968,4166.55093786,378.717,576.946,0.0,1099.66339643,4.42977947112,484.459432545,-579.444,576.941,6618.01444302,5847.71654481,576.955370886
2801,3750.10422924,0.980539,6138.86338596,2801,372.027,3750.10422924,202.673,577.441659181,3750.10422924,378.775,577.452,0.0,193.458536355,4.35117579908,500.671363712,-579.981,577.452,6726.78209193,6472.04746613,577.441659181
2802,3808.64517304,0.981635,526.810385882,2802,313.268,3808.64517304,202.672,577.234863227,3808.64517304,378.853,577.199,0.0,1725.83758602,4.2407258074,475.11651565,-579.739,577.199,6427.55393697,5495.44708537,577.234830909
2803,4141.46254016,0.979507,6065.4580384,2803,490.138,4141.46254016,202.747,577.053668146,4141.46254016,379.031,577.025,0.0,173.653280033,4.75800363747,489.470161723,-579.532,577.025,6582.27813514,6327.01835077,577.05362078
2804,3795.3357804,0.977366,3287.47379582,2804,386.653,3795.3357804,202.836,576.969302405,3795.3357804,379.06,576.982,0.0,1088.08760496,4.52668755198,489.835501759,-579.601,576.982,6594.04926054,5792.03284147,576.96925195
2805,4032.10409382,0.980187,1089.76217884,2805,450.978,4032.10409382,202.904,577.846760042,4032.10409382,379.192,577.837,0.0,1633.0498842,4.57833153868,469.126326264,-580.297,577.837,6445.85652144,5449.23172038,577.846695465
2806,3989.29071667,0.978475,895.170791349,2806,311.825,3989.29071667,202.939,577.024658802,3989.29071667,379.299,577.016,0.0,2107.70283172,4.06562939058,464.317217704,-579.594,577.016,6352.92400389,4710.28532775,577.024653501
2807,3633.99570273,0.984172,-67.5176871243,2807,409.238,3633.99570273,202.896,577.723305371,3633.99570273,379.391,577.708,0.0,1991.26698388,4.52440875997,459.200840848,-580.177,577.708,6766.30341,5877.03993257,577.723305371
2808,4041.70939847,0.977187,2268.44184436,2808,341.645,4041.70939847,202.973,577.410733366,4041.70939847,379.479,577.402,0.0,1223.60334793,4.45201086392,480.090004611,-579.815,577.402,6507.73906487,5908.79065652,577.410113474
2809,3618.0865742,0.975822,6227.949797,2809,374.56,3618.0865742,203.087,577.539172204,3618.0865742,379.567,577.525,0.0,114.888326482,4.40420722244,479.573341755,-579.98,577.523,6594.44926233,6394.17226634,577.53910793
2810,4390.54249336,0.980491,6186.32641286,2810,415.355,4390.54249336,203.1,576.681511184,4390.54249336,379.619,576.672,0.0,206.357341012,4.64301302002,494.003813795,-579.117,576.67,6818.98940764,6514.74368109,576.681511184
2811,3553.8066695,0.97681,1992.28657316,2811,315.613,3553.8066695,203.178,576.694020315,3553.8066695,379.708,576.691,0.0,1243.93378692,4.15800633508,454.32243814,-579.27,576.691,6273.13871113,5627.78123564,576.693951187
2812,3950.09672656,0.982535,5118.79881935,2812,425.655,3950.09672656,203.125,577.054494532,3950.09672656,379.801,577.051,0.0,112.092985628,4.57409559852,417.303326744,-579.571,577.046,5497.19027208,5376.99888207,577.054454118
2813,3474.12499525,0.978368,5668.16285139,2813,396.019,3474.12499525,203.163,577.404653656,3474.12499525,379.863,577.401,0.0,213.513691945,4.47789038689,482.53458719,-579.94,577.401,6498.03015323,6123.45651051,577.40460824
2814,4077.8727135,0.981299,5379.97759046,2814,453.816,4077.8727135,203.202,575.602013889,4077.8727135,379.991,575.592,0.0,63.8735756602,4.77754159026,432.50683959,-578.128,575.591,5615.94630314,5484.97675095,575.601927017
2815,3908.63788816,0.981864,2065.25192537,2815,464.711,3908.63788816,203.251,577.497659733,3908.63788816,380.082,577.482,0.0,1528.96598523,4.75239494747,486.114301328,-580.096,577.482,6432.7059094,5442.53884977,577.497614878
2816,4104.34832451,0.981093,5977.24990197,2816,408.362,4104.34832451,203.229,577.278255689,4104.34832451,380.154,577.282,0.0,160.581688213,4.42784293643,489.203337192,-579.874,577.282,6576.49305095,6220.77980606,577.278241553
2817,4175.70311301,0.981748,2294.86853816,2817,340.268,4175.70311301,203.298,577.156073768,4175.70311301,380.253,577.155,0.0,1231.83055552,4.32557910678,467.963033792,-579.768,577.151,6424.553216,5752.91348483,577.156073768
2818,4028.65706128,0.976409,6129.1437485,2818,434.451,4028.65706128,203.236,576.311718774,4028.65706128,380.395,576.288,0.0,120.193400199,4.62120482442,477.533522569,-578.686,576.288,6540.27295594,6297.24229742,576.311674077
2819,3699.197174,0.974683,5882.16647402,2819,395.068,3699.197174,203.274,577.179053177,3699.197174,380.533,577.157,0.0,305.590352991,4.43134398702,511.732993736,-579.544,577.157,6893.27675953,6563.67208846,577.17904186
2820,4006.40877939,0.977003,5409.68947376,2820,276.006,4006.40877939,203.325,576.602223193,4006.40877939,380.638,576.586,0.0,236.868793336,4.02199654908,453.599565477,-579.054,576.586,6230.35179947,5756.84729263,576.6021198
2821,3821.4502563,0.976939,2456.63667808,2821,403.977,3821.4502563,203.397,576.641559556,3821.4502563,380.709,576.652,0.0,1143.48679452,4.5202536507,488.550436675,-579.097,576.652,6492.43050444,5858.35917596,576.641517941
2822,3977.70253879,0.983344,3023.13577351,2822,481.442,3977.70253879,203.463,575.642675183,3977.70253879,380.832,575.596,0.0,793.232354075,4.80130959428,422.357344663,-578.066,575.596,5796.59968684,5366.53791913,575.640598129
2823,3994.54584411,0.979502,1420.96072683,2823,379.479,3994.54584411,203.522,576.126005914,3994.54584411,380.944,576.135,0.0,1476.88103194,4.39497245714,483.587448451,-578.536,576.135,6646.69864013,5830.77543338,576.125901647
2824,3463.9377139,0.971435,6049.76735471,2824,402.286,3463.9377139,203.651,575.391801375,3463.9377139,381.102,575.382,0.0,190.666939024,4.55404316009,470.157466518,-577.858,575.382,6595.10947357,6320.04467092,575.391661127
2825,3740.42042963,0.975694,-104.961470279,2825,462.052,3740.42042963,203.679,576.055557101,3740.42042963,381.231,576.032,0.0,1721.7349766,4.72622046782,431.057962601,-578.554,576.032,5834.05290102,5035.06004168,576.055457608
2826,3688.97132207,0.983229,1238.84195134,2826,344.552,3688.97132207,203.753,576.513528238,3688.97132207,381.367,576.516,0.0,1523.83801026,4.39681759663,400.347312243,-579.149,576.516,5496.66652323,3927.91886024,576.51346006
2827,3616.53179192,0.979032,5007.32703055,2827,371.634,3616.53179192,203.848,575.841140298,3616.53179192,381.424,575.832,0.0,138.94253302,4.46091247292,427.372919307,-578.43,575.832,5534.68897482,5327.44619475,575.840979192
2828,3667.46954219,0.979928,200.122402312,2828,441.055,3667.46954219,203.894,576.604489801,3667.46954219,381.535,576.585,0.0,1660.5236285,4.65524064,411.744891559,-579.089,576.585,5849.11201721,4842.39265521,576.604488244
2829,3879.05229652,0.985955,1934.23466244,2829,400.03,3879.05229652,203.885,576.097414252,3879.05229652,381.632,576.082,0.0,1251.78740562,4.49190093929,447.497878289,-578.524,576.082,6065.94894499,4575.02708923,576.097368701
2830,3295.22432286,0.978047,3102.14718023,2830,393.775,3295.22432286,203.934,575.717203359,3295.22432286,381.692,575.707,0.0,954.232405773,4.40485370833,485.826350976,-578.172,575.707,6613.21373872,5909.82841074,575.717140339
2831,3639.85658043,0.977928,765.769552616,2831,404.942,3639.85658043,203.991,576.020418591,3639.85658043,381.819,576.003,0.0,2070.02970566,4.45343650362,490.291522968,-578.55,576.003,6794.94160281,5210.36503571,576.020309504
2832,3599.12329644,0.974688,5770.94855418,2832,415.162,3599.12329644,204.066,576.292135313,3599.12329644,381.965,576.288,0.0,136.564065475,4.62167200656,428.097815756,-578.906,576.287,6192.44179045,5967.11343616,576.292088816
2833,3925.58716249,0.974792,2301.17969676,2833,396.226,3925.58716249,204.099,575.853265818,3925.58716249,382.053,575.833,0.0,1665.26273944,4.51909709178,477.8242236,-578.473,575.833,6714.82631321,5421.43028959,575.853194968
2834,3879.51632358,0.982614,5702.23731046,2834,235.877,3879.51632358,204.089,576.879787776,3879.51632358,382.135,576.878,0.0,130.289819929,3.97657693378,450.40703772,-579.521,576.878,6156.98303494,5878.21676672,576.879787776
2835,3427.71457453,0.978105,5835.97447365,2835,437.717,3427.71457453,204.07,574.995319708,3427.71457453,382.175,574.998,0.0,154.10519291,4.83409085688,471.787856559,-577.5,574.998,6339.3935997,6136.14668076,574.995193608
2836,3810.91565816,0.977033,1648.30084323,2836,410.89,3810.91565816,204.099,576.315952012,3810.91565816,382.301,576.288,0.0,1350.37234284,4.55063915308,461.678494612,-578.888,576.288,6537.35561363,5662.54707301,576.315906461
2837,3851.77469279,0.985202,805.383978335,2837,382.271,3851.77469279,204.178,576.62681136,3851.77469279,382.397,576.614,0.0,2289.78098679,4.55339994513,430.660236584,-579.128,576.614,6328.39831678,3373.41837871,576.626791468
2838,4227.5243589,0.979324,502.548444125,2838,373.137,4227.5243589,204.261,575.798584333,4227.5243589,382.523,575.794,0.0,1845.5364761,4.51301101886,460.568813707,-578.394,575.794,6924.22640118,6002.44456779,575.798563801
2839,3870.70380824,0.97667,1757.76309997,2839,460.185,3870.70380824,204.368,575.2906545,3870.70380824,382.714,575.286,0.0,1355.73008414,4.71264060894,436.987326402,-577.946,575.286,6522.50910045,5760.9858225,575.2906545
2840,3213.9065987,0.979533,2487.13528485,2840,356.725,3213.9065987,204.546,575.665371908,3213.9065987,382.765,575.657,0.0,1117.31465486,4.35516761515,456.519896067,-578.148,575.657,6488.74960859,5781.08112482,575.665173153
2841,3499.96570483,0.974979,2249.80018311,2841,383.858,3499.96570483,204.514,576.384797981,3499.96570483,382.84,576.37,0.0,1154.40263825,4.47568447655,460.401523198,-578.745,576.37,6359.8343053,5686.65345509,576.384692205
2842,3841.24896502,0.978683,857.549479351,2842,371.8,3841.24896502,204.508,576.227599517,3841.24896502,382.964,576.216,0.0,1591.59130551,4.47818372835,454.376242354,-578.783,576.216,5991.26827534,5072.86908194,576.225844563
2843,3650.04800955,0.977597,6323.88156347,2843,357.446,3650.04800955,204.501,575.427682561,3650.04800955,383.047,575.425,0.0,212.435405268,4.44797634716,490.499671185,-577.966,575.425,6933.45974855,6573.425995,575.427644191
2844,4108.21568771,0.974396,1129.10009428,2844,396.198,4108.21568771,204.477,576.352621893,4108.21568771,383.109,576.325,0.0,1617.01871387,4.54513619946,473.965909118,-578.948,576.325,6742.32444742,5954.42714614,576.352607756
