AverageAbsQ,AverageQLoss,AverageY,PolicyRegParamNorm,QFunRegParamNorm,AverageDiscountedReturn,Iteration,MinReturn,Epoch,MaxEsReturn,StdEsReturn,AverageAction,AverageEsReturn,AverageAbsQYDiff,AveragePolicySurr,AverageQ,MaxReturn,MinEsReturn,StdReturn,AverageAbsY,AverageReturn
41.1988,1.43809,40.9726986507,418.72,281.963,360.612370161,3008,4308.79905246,3008,2896.05287655,0.0,0.999952,2896.05287655,0.324933907987,-41.1322,40.9731,4622.56385486,2896.05287655,92.6872131124,41.2005055421,4459.18653264
41.0968,2.09933,40.8642532061,418.777,282.058,354.800587391,3009,4219.73608177,3009,3026.97947193,0.0,0.999949,3026.97947193,0.34883231857,-41.0305,40.864,4486.38733265,3026.97947193,74.434931504,41.0979095424,4399.12047471
41.1124,1.7727,40.8820492055,418.805,282.049,372.159341642,3010,4514.22855096,3010,2710.99700809,0.0,0.999934,2710.99700809,0.336500149234,-41.0441,40.8823,4732.39926485,2710.99700809,68.4315899658,41.1140458952,4651.4024675
41.1604,2.03974,40.9330202771,418.79,282.048,364.842581986,3011,4221.99941912,3011,2956.79153912,0.0,0.999882,2956.79153912,0.33727283349,-41.0906,40.9326,4547.53513382,2956.79153912,90.8223412255,41.1630236718,4427.10667765
41.1971,2.29858,40.9728482163,418.931,282.113,377.722322106,3012,4504.47361371,3012,3152.97858656,0.0,0.999949,3152.97858656,0.349227865051,-41.1281,40.9736,4891.41528906,3152.97858656,96.1592863428,41.1978353814,4713.93287431
41.1313,1.85428,40.9031374619,419.121,282.168,362.195701122,3013,4250.55986245,3013,2920.23019707,0.0,0.999925,2920.23019707,0.337009514353,-41.0589,40.9033,4944.94725742,2920.23019707,235.16453643,41.1341268719,4613.68616177
41.2699,2.30915,41.0548589697,419.065,282.217,384.996070353,3014,3516.80960005,3014,3390.37032052,0.0,0.999953,3390.37032052,0.360387840275,-41.2136,41.0543,4844.3455973,3390.37032052,361.016594314,41.2721633583,4535.57518025
41.2141,1.52399,40.9888467987,419.077,282.215,352.913391219,3015,4310.31839837,3015,3042.29511497,0.0,0.999939,3042.29511497,0.324098932598,-41.1494,40.9899,4639.74374766,3042.29511497,93.8903937459,41.213947378,4534.54764606
41.0848,2.37184,40.851517897,419.05,282.26,343.63429453,3016,4140.16626629,3016,3175.9300955,0.0,0.999908,3175.9300955,0.361276800986,-41.0043,40.8516,4459.24255467,3175.9300955,110.350047668,41.0874022727,4283.58761563
41.024,1.51349,40.7851946722,419.141,282.321,343.800835705,3017,4153.40173299,3017,3038.4568736,0.0,0.999901,3038.4568736,0.323472136899,-40.9327,40.784,4498.30019293,3038.4568736,104.374478853,41.0275659206,4305.02639288
41.1721,1.74863,40.9453751953,419.12,282.378,351.756370937,3018,4042.65834694,3018,3177.29188584,0.0,0.999922,3177.29188584,0.33158825799,-41.1169,40.9471,4376.2232222,3177.29188584,101.639243069,41.1720493337,4193.71213781
41.2008,1.73322,40.9760890199,419.179,282.407,345.591864041,3019,4040.55685767,3019,3018.51605053,0.0,0.999908,3018.51605053,0.32521247152,-41.146,40.9756,4322.26218194,3018.51605053,72.9418134361,41.2034153383,4225.09021509
41.0498,2.46296,40.8137074094,419.291,282.444,346.940491598,3020,4285.6154764,3020,3092.00313079,0.0,0.999851,3092.00313079,0.358180154426,-40.9778,40.8139,4605.89840949,3092.00313079,100.932036386,41.0524387433,4428.93767944
41.0628,1.79929,40.8279712556,419.505,282.449,378.474114747,3021,4499.33006321,3021,2892.68061089,0.0,0.999878,2892.68061089,0.32197128981,-40.9724,40.8282,4969.65906789,2892.68061089,124.172421237,41.0652079318,4754.30378382
41.1771,0.944292,40.9495050752,419.536,282.468,371.760802892,3022,4216.5539084,3022,2116.50930469,0.0,0.999927,2116.50930469,0.283296621359,-41.0897,40.9493,4874.01473921,2116.50930469,183.005120661,41.1801429628,4559.80940421
41.0686,2.23121,40.8355390518,419.578,282.522,322.743387667,3023,3138.63063212,3023,3138.0506597,0.0,0.999899,3138.0506597,0.340829304176,-40.9809,40.8353,4063.32804213,3138.0506597,272.275442198,41.0709364896,3785.45877319
41.212,1.74573,40.9932361414,419.661,282.563,361.06436886,3024,3866.50228869,3024,2825.51122758,0.0,0.999964,2825.51122758,0.323502200719,-41.1451,40.9925,4528.86442422,2825.51122758,188.098492961,41.2151655028,4268.7844739
41.0927,2.45812,40.857974394,419.745,282.626,293.729358016,3025,3677.79565786,3025,2757.29913663,0.0,0.999879,2757.29913663,0.349591038589,-40.9963,40.8635,4270.85733481,2757.29913663,165.33843971,41.0900224128,3886.45274604
41.0922,1.97078,40.8688298845,419.967,282.63,289.551079575,3026,83.6212428883,3026,3296.65586232,0.0,0.999954,3296.65586232,0.340689432717,-41.0169,40.8658,3991.45363555,3296.65586232,1212.57623388,41.0980130663,3037.77178889
41.1502,1.5802,40.926403643,419.851,282.647,300.545939991,3027,3784.20943363,3027,2714.73867186,0.0,0.999857,2714.73867186,0.311226310961,-41.0685,40.9276,4383.80760472,2714.73867186,188.294854323,41.1506103596,4130.97990098
41.1615,1.65573,40.940017725,419.932,282.645,304.850513547,3028,1349.88336218,3028,2917.0223698,0.0,0.999845,2917.0223698,0.314639522136,-41.0843,40.9399,4274.82264933,2917.0223698,809.575897132,41.1640607694,3748.84250872
41.1464,1.80053,40.9266944096,419.912,282.679,311.793255672,3029,3720.44453216,3029,2489.79883642,0.0,0.999948,2489.79883642,0.320023153371,-41.0691,40.9274,4057.24018178,2489.79883642,116.064290811,41.1474970441,3905.20086885
41.0905,1.98606,40.8673142733,419.904,282.692,285.011863205,3030,3650.23366358,3030,2876.18156764,0.0,0.999933,2876.18156764,0.329842368169,-41.0109,40.8679,3967.35091751,2876.18156764,98.2066766911,41.0912365915,3768.80379384
41.081,1.61419,40.8600825167,419.932,282.748,300.347231131,3031,3641.73515734,3031,2697.58598406,0.0,0.999885,2697.58598406,0.317713813696,-40.9778,40.8598,3853.95163192,2697.58598406,67.8803731476,41.0836343981,3728.08534748
40.8697,1.94813,40.6329625507,420.051,282.768,296.343902431,3032,3569.82023925,3032,2751.7419306,0.0,0.999855,2751.7419306,0.322894770091,-40.7594,40.6331,3904.09030651,2751.7419306,109.760738456,40.8716374212,3729.26412962
40.9366,1.71197,40.7018384422,420.133,282.814,283.631804464,3033,359.40846822,3033,2954.9071963,0.0,0.999923,2954.9071963,0.317193920807,-40.8344,40.7021,4258.27313522,2954.9071963,1101.93265588,40.9367721649,3638.09355431
40.9376,1.64651,40.7113603032,420.097,282.842,302.579650295,3034,3786.80386317,3034,2805.85168291,0.0,0.999865,2805.85168291,0.31651890791,-40.8482,40.7117,4217.73552931,2805.85168291,141.48866216,40.9392602445,3999.16967469
40.8679,2.09083,40.6355075306,420.191,282.884,319.819565113,3035,3903.56757393,3035,2944.16855283,0.0,0.999825,2944.16855283,0.335158792626,-40.7623,40.6367,4499.2790481,2944.16855283,170.744589284,40.8688453799,4120.61689111
40.9399,1.93042,40.720450446,420.247,282.943,313.154097442,3036,3123.29600124,3036,3000.6859976,0.0,0.999931,3000.6859976,0.317223717808,-40.8395,40.7194,4063.72140433,3000.6859976,255.302688535,40.9431644393,3838.97955394
40.7991,1.94598,40.5678156177,420.228,282.981,309.971793756,3037,255.904926175,3037,3037.67042009,0.0,0.999858,3037.67042009,0.332321121043,-40.7014,40.5682,3999.26519508,3037.67042009,1070.18090101,40.8005455178,3437.78522865
40.8191,2.15714,40.5912041811,420.441,283.051,245.645102005,3038,-328.416796674,3038,2816.63317796,0.0,0.999939,2816.63317796,0.340403121056,-40.7144,40.5911,3672.9818171,2816.63317796,1487.06366655,40.8209207319,2177.41476331
40.7799,2.18306,40.5526231358,420.46,283.072,217.976744438,3039,-433.681976664,3039,2675.46845057,0.0,0.99994,2675.46845057,0.347280011028,-40.6676,40.5547,3483.56119963,2675.46845057,1406.06164057,40.7794787542,1166.89027959
40.6722,1.95651,40.4401471529,420.324,283.101,312.624279024,3040,2205.4344129,3040,2455.07115401,0.0,0.999939,2455.07115401,0.335442982612,-40.5816,40.4394,4086.07582678,2455.07115401,624.813176983,40.6749189219,3596.75537809
40.7452,1.73694,40.5195576689,420.275,283.136,314.927481893,3041,1851.90931174,3041,909.512780029,0.0,0.999963,909.512780029,0.334074000362,-40.6561,40.5198,4123.77517105,909.512780029,653.591742401,40.7468529661,3706.22919857
40.6517,1.51047,40.4164499865,420.243,283.151,311.858218761,3042,3552.26071834,3042,2670.79288449,0.0,0.999904,2670.79288449,0.319829880411,-40.5626,40.4174,4172.78163114,2670.79288449,176.932580637,40.6533982049,3880.1180095
40.7146,1.69213,40.4826169922,420.328,283.164,284.823965898,3043,1894.38292405,3043,2689.08359789,0.0,0.999928,2689.08359789,0.323624675111,-40.6261,40.4842,3893.39183555,2689.08359789,573.561472387,40.7149116731,3597.99064802
40.6999,1.53063,40.4723458268,420.345,283.183,297.760346104,3044,3150.09289369,3044,2825.32561452,0.0,0.999891,2825.32561452,0.313443685426,-40.6065,40.4713,4226.88840426,2825.32561452,281.63781503,40.7030413246,3793.86013634
40.593,2.07147,40.3546502456,420.502,283.238,260.083503232,3045,-147.806877689,3045,2783.66503095,0.0,0.999908,2783.66503095,0.340783955752,-40.5048,40.3555,4202.92971211,2783.66503095,1547.89572933,40.5957983844,2672.65276507
40.503,2.05049,40.257291832,420.53,283.298,287.891924959,3046,-144.036220886,3046,2244.14380541,0.0,0.999879,2244.14380541,0.332036196511,-40.4101,40.2582,4086.31974964,2244.14380541,1432.62813914,40.503052729,2965.8248482
40.5738,1.51528,40.3352294284,420.62,283.358,278.553390417,3047,41.2314156704,3047,2757.79938288,0.0,0.999973,2757.79938288,0.321334514432,-40.4823,40.3347,4131.46350749,2757.79938288,1364.21262496,40.5757535724,2185.64455523
40.4988,1.94317,40.2541465763,420.566,283.385,297.390117864,3048,2648.19029247,3048,188.560521581,0.0,0.999925,188.560521581,0.339839861339,-40.3865,40.2535,4380.93386881,188.560521581,544.257173552,40.5012397217,3635.11300097
40.4467,1.90143,40.2007608864,420.657,283.419,235.929474266,3049,-385.206875639,3049,2838.62954587,0.0,0.999945,2838.62954587,0.33129757477,-40.3297,40.202,3742.00558906,2838.62954587,1779.1809226,40.4481342942,1718.21971827
40.5065,2.48952,40.268756537,420.706,283.429,286.918149254,3050,405.170396774,3050,2778.73493479,0.0,0.999908,2778.73493479,0.358861763694,-40.3844,40.2692,4023.11120172,2778.73493479,1240.58791293,40.5072792954,2777.18813426
40.4556,1.70951,40.217204064,420.692,283.479,290.295121669,3051,226.498126307,3051,1818.26323623,0.0,0.999903,1818.26323623,0.325507633578,-40.3459,40.2156,4046.09688993,1818.26323623,1095.29750558,40.4591648404,2470.2714784
40.4094,1.41867,40.1628543655,420.621,283.515,264.11701153,3052,-267.585776028,3052,2625.94416549,0.0,0.999948,2625.94416549,0.315659139252,-40.2829,40.1646,3731.40800756,2625.94416549,1379.56362643,40.4105116287,2406.20746966
40.4966,1.67566,40.2651110172,420.562,283.533,312.189586844,3053,3437.98770755,3053,2493.32445992,0.0,0.999946,2493.32445992,0.328568137535,-40.378,40.2657,4114.97141138,2493.32445992,164.788370641,40.4979898679,3815.28019933
40.4351,2.14799,40.2038762968,420.576,283.571,296.780992523,3054,3521.80944333,3054,2674.97345194,0.0,0.999894,2674.97345194,0.345030978535,-40.3198,40.2036,4020.21223921,2674.97345194,119.324689947,40.4380792179,3783.67678574
40.2734,2.1621,40.0318007601,420.587,283.586,285.613420011,3055,1008.26911669,3055,2770.94938296,0.0,0.999919,2770.94938296,0.344878005776,-40.1444,40.0326,3814.85060668,2770.94938296,815.80621243,40.2746203499,3442.58889614
40.2556,2.1754,40.0135166489,420.684,283.653,339.634994151,3056,4018.64675777,3056,2737.2320988,0.0,0.999869,2737.2320988,0.340526346157,-40.1425,40.0131,4404.20050052,2737.2320988,114.112778227,40.2578664577,4236.93876729
40.2669,1.48038,40.026004379,420.728,283.663,345.068508446,3057,3870.6082353,3057,2995.80885026,0.0,0.999898,2995.80885026,0.309739130809,-40.1561,40.0274,4451.26047201,2995.80885026,153.461225136,40.2683836887,4213.59755124
40.2385,2.12367,39.9997689685,420.762,283.69,357.287815076,3058,1463.18924219,3058,2912.52876961,0.0,0.999909,2912.52876961,0.339901851665,-40.1337,40.0009,4513.99713717,2912.52876961,869.575722342,40.2399505357,4047.72707425
40.1779,1.18302,39.9319387302,420.867,283.725,369.143483872,3059,1644.35747023,3059,2932.81360052,0.0,0.999934,2932.81360052,0.293440633917,-40.0529,39.9323,4637.44577191,2932.81360052,856.505373219,40.1808034489,4203.17468538
40.1735,1.72864,39.9320895829,420.986,283.763,324.703782897,3060,-404.549533379,3060,2936.44297869,0.0,0.99992,2936.44297869,0.330466619375,-40.0627,39.9329,4476.03522825,2936.44297869,1635.08481984,40.1761765754,3518.54042864
40.1959,1.21898,39.9583479177,421.131,283.777,376.157918549,3061,3459.61997948,3061,2953.34505291,0.0,0.999925,2953.34505291,0.294259887571,-40.0917,39.9572,4882.70404658,2953.34505291,383.46979759,40.1980980131,4569.92764761
40.1455,2.21465,39.9017909947,421.13,283.821,367.199613557,3062,1630.87439072,3062,3207.51637589,0.0,0.999862,3207.51637589,0.338666416862,-40.0308,39.9024,4774.89843787,3207.51637589,884.045241087,40.1473209958,4268.38430319
40.1401,1.69919,39.8991399704,421.156,283.82,377.222920975,3063,480.397968139,3063,2974.00755401,0.0,0.999945,2974.00755401,0.30834648265,-40.0222,39.8997,4743.41644665,2974.00755401,1236.62648977,40.1404063672,4173.72495731
40.1219,1.93623,39.8808990678,421.058,283.904,368.038112508,3064,4297.27126382,3064,2956.59754931,0.0,0.9999,2956.59754931,0.321994412354,-40.0129,39.8818,4614.70705298,2956.59754931,102.943991837,40.1236932498,4430.78449794
40.0893,2.191,39.8475590952,421.158,283.932,376.55576197,3065,1740.322856,3065,3008.93617412,0.0,0.999933,3008.93617412,0.339197962744,-39.993,39.8483,4897.02858398,3008.93617412,863.268078622,40.0903718402,4262.45045928
40.0558,1.77289,39.8119451351,421.177,283.958,327.740307283,3066,1077.56149972,3066,2904.77527845,0.0,0.999956,2904.77527845,0.310025937679,-39.9538,39.8117,4527.44937688,2904.77527845,981.016753922,40.0580104011,3986.0507377
40.0532,1.59211,39.8097281691,421.277,283.99,393.937901889,3067,1237.59418419,3067,2833.66544472,0.0,0.999894,2833.66544472,0.307201060053,-39.9511,39.81,4904.78461294,2833.66544472,1054.20045606,40.0546613865,4302.48777257
40.0484,1.60882,39.805200007,421.187,284.041,338.084988785,3068,-237.436777832,3068,2895.48628376,0.0,0.999964,2895.48628376,0.313758835437,-39.9598,39.8058,4922.91141005,2895.48628376,1832.53950255,40.0500283642,3555.89560363
39.9539,1.813,39.7013242332,421.272,284.072,354.664187001,3069,28.9956691655,3069,2831.28606846,0.0,0.999943,2831.28606846,0.3244051521,-39.8493,39.7026,4855.95612767,2831.28606846,1385.36809095,39.9557397283,3719.00068291
40.0127,1.81033,39.7628250963,421.217,284.1,355.861214694,3070,-430.014383962,3070,2980.80619345,0.0,0.99995,2980.80619345,0.319293648308,-39.9087,39.763,4995.78845479,2980.80619345,1754.98658356,40.0152747105,3916.28244595
40.0387,1.98532,39.7939912273,421.296,284.172,355.911675489,3071,906.851319085,3071,3134.84989543,0.0,0.999929,3134.84989543,0.325499061007,-39.9434,39.7946,4935.47460821,3134.84989543,1410.5532748,40.0405211589,3842.14839013
40.0926,1.78012,39.8525863482,421.341,284.202,337.555349508,3072,-402.491118477,3072,2670.84925386,0.0,0.999944,2670.84925386,0.320052061762,-39.9886,39.8518,4981.55726007,2670.84925386,1536.97302416,40.0944868977,4193.68609532
40.0908,2.00046,39.8547840142,421.373,284.268,363.213706286,3073,445.482331984,3073,3172.38033091,0.0,0.999852,3172.38033091,0.333060639952,-39.9908,39.8544,4796.68699659,3172.38033091,1402.01209368,40.0932633342,3762.17965456
39.9494,1.28374,39.6952029631,421.451,284.327,324.189751312,3074,583.341693423,3074,3249.66266329,0.0,0.999884,3249.66266329,0.298594707109,-39.8251,39.696,4418.97436737,3249.66266329,1267.32736921,39.950167467,3315.743445
40.0563,2.32609,39.8187346942,421.553,284.375,310.041682735,3075,704.189782318,3075,2947.50974914,0.0,0.999925,2947.50974914,0.358015890271,-39.9518,39.8189,4033.56966868,2947.50974914,945.250409679,40.0567560394,3428.71738148
39.928,1.54125,39.6783768748,421.567,284.418,245.45845657,3076,137.018714617,3076,2496.23610024,0.0,0.999917,2496.23610024,0.314920534126,-39.7918,39.6792,3937.91312403,2496.23610024,1231.68161949,39.9292840613,2617.67067807
39.991,2.55633,39.7508151506,421.598,284.47,268.459505916,3077,698.24277033,3077,2915.01521059,0.0,0.999926,2915.01521059,0.37175711241,-39.8665,39.7508,3499.7854006,2915.01521059,908.65790695,39.9926490479,2782.47909768
39.8674,1.62852,39.6171586122,421.61,284.513,253.810279758,3078,-123.069908227,3078,2567.37596295,0.0,0.999906,2567.37596295,0.334195276154,-39.7522,39.6178,3733.92436945,2567.37596295,1429.48957017,39.8692665659,2712.88029584
39.9245,1.85822,39.6833424659,421.63,284.524,270.800646148,3079,2284.1961884,3079,2097.60415315,0.0,0.999957,2097.60415315,0.348422902848,-39.8001,39.6837,3758.81084673,2097.60415315,475.175915668,39.9262223118,3128.81991082
39.8868,2.23625,39.6448245018,421.718,284.559,252.071092525,3080,1491.74503062,3080,3035.82198148,0.0,0.999926,3035.82198148,0.369139241872,-39.7818,39.6452,3609.56944281,3035.82198148,533.155802676,39.8890940773,2788.22454135
39.796,1.62896,39.5458104184,421.722,284.575,255.646589484,3081,248.259502806,3081,2376.51508476,0.0,0.999943,2376.51508476,0.350059177193,-39.6743,39.5453,3557.05582341,2376.51508476,988.778759838,39.7987528466,2508.2653141
39.7672,1.62368,39.5152316254,421.851,284.55,280.949063921,3082,316.302048378,3082,2413.0175229,0.0,0.999945,2413.0175229,0.364589571536,-39.6281,39.517,4197.5304218,2413.0175229,1166.36755941,39.7676401798,2955.26756913
39.7672,1.16576,39.5171423022,422.073,284.62,265.289302609,3083,2712.31121711,3083,2043.35417785,0.0,0.99998,2043.35417785,0.338571019481,-39.619,39.5169,3315.71689079,2043.35417785,193.150570344,39.7695362451,3007.32425808
39.7827,1.62213,39.5382803668,421.957,284.687,262.900154288,3084,29.2486432775,3084,2666.71387214,0.0,0.999878,2666.71387214,0.376203836505,-39.6583,39.5393,3929.6420438,2666.71387214,1335.93733176,39.7844146609,2736.28278278
39.7541,1.20784,39.5021477274,421.833,284.721,362.253205257,3085,4131.56058248,3085,1540.99984854,0.0,0.999956,1540.99984854,0.367695828384,-39.6585,39.5035,4769.09327704,1540.99984854,169.695255282,39.7551874035,4413.0783469
39.7556,1.76894,39.5031137604,421.93,284.762,350.196584504,3086,4415.98613571,3086,2937.61843051,0.0,0.999939,2937.61843051,0.397557079707,-39.6664,39.5037,4660.30592627,2937.61843051,78.9143846775,39.7568858033,4530.68138566
39.7532,1.43049,39.4968502822,421.95,284.814,346.902340324,3087,4279.36407558,3087,3087.83030236,0.0,0.999945,3087.83030236,0.367654782477,-39.6629,39.4957,4558.18480069,3087.83030236,91.9373686482,39.7566292686,4424.91130587
39.7848,2.47489,39.5337008956,421.835,284.846,334.325462089,3088,684.552688825,3088,2985.69549785,0.0,0.999936,2985.69549785,0.419740519634,-39.6734,39.5349,4645.81440944,2985.69549785,1112.67902876,39.7856432577,3996.14052363
39.7402,2.40418,39.4864999812,421.756,284.863,333.313332475,3089,4134.95107246,3089,2736.57723259,0.0,0.999976,2736.57723259,0.425860648909,-39.6025,39.487,4360.54879983,2736.57723259,72.2003326574,39.7413970725,4269.24618081
39.732,2.30565,39.4815485376,421.82,284.931,363.169142016,3090,4376.28069412,3090,2849.12659631,0.0,0.999938,2849.12659631,0.418826133453,-39.5986,39.4814,4567.82737875,2849.12659631,54.6964669165,39.7342454428,4485.47786796
