PolicyRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MinReturn,Epoch,MinEsReturn,AverageY,QFunRegParamNorm,AverageEsReturn,AveragePolicySurr,AverageReturn,StdReturn,Iteration,MaxReturn,StdEsReturn,AverageAbsY,AverageQ,AverageAbsQ,AverageAction,AverageQLoss,MaxEsReturn
107.317,186.923830307,6.25303222499,144.788870715,848,8.88458982266,315.088073207,218.47,343.089272376,-319.723,507.448151618,158.382627012,848,1007.76784285,236.526976513,315.172062991,315.084,315.369,0.899475,296.077,751.884781865
107.426,236.933977802,6.11332915914,628.248507898,849,6.95397320866,314.87125929,218.561,344.364068218,-319.601,1029.66188953,205.22607517,849,1509.27288679,395.574138089,314.9298619,314.86,315.15,0.918707,281.458,1133.93410872
107.518,217.132425345,6.1964378717,489.199455433,850,7.33208512755,314.228610344,218.685,186.914427845,-319.03,805.690077622,153.426832471,850,1174.95569407,210.69989728,314.30827248,314.222,314.512,0.902913,303.737,552.194308478
107.552,187.444259456,6.14560757601,388.535129382,851,8.18030441095,314.136464347,218.784,231.485162447,-319.084,507.518377341,130.897716288,851,899.576197932,267.870355943,314.223324694,314.14,314.423,0.915776,289.128,783.829724932
107.544,178.628655867,6.15094538086,247.692094472,852,8.18311626722,313.946427028,218.87,218.077695186,-318.863,488.722221694,123.642250515,852,816.025464965,234.976534321,314.019302255,313.938,314.238,0.91266,280.535,813.25537742
107.662,218.989095971,5.76834255362,534.601099567,853,5.82413442122,314.156673265,218.904,225.417810464,-318.818,717.462632492,89.6933177748,853,892.736975644,265.002228992,314.251446102,314.154,314.452,0.898335,250.399,870.062615564
107.672,204.629476382,6.10090916323,444.16815193,854,7.66376725809,313.545353519,218.975,182.236552656,-318.305,709.83624371,175.791741059,854,1198.65720088,186.644404935,313.650580355,313.532,313.863,0.889213,280.081,590.15853039
107.695,204.962627443,6.193069976,366.951127304,855,8.13550448743,313.412170328,218.993,488.778048945,-318.333,647.517107088,136.827867915,855,1032.15409166,307.976321139,313.537092758,313.396,313.724,0.898809,293.224,923.329337658
107.73,216.509171962,5.78522784594,346.660189987,856,5.30003351528,313.460299055,219.063,251.575047086,-318.22,700.393679906,175.115215994,856,1057.87657599,376.683144825,313.558441338,313.462,313.769,0.883662,248.652,1172.35811891
107.753,218.185162023,6.0457270567,573.803313504,857,5.28162028261,313.439544943,219.159,272.041596149,-318.09,776.90424939,205.210563196,857,1638.19159758,298.98796842,313.530556317,313.44,313.749,0.908073,286.335,902.573273616
107.781,229.374334727,6.08107667103,743.223368465,858,94.5766802329,313.664435672,219.212,482.870080216,-318.278,1101.43404685,472.793753948,858,2830.82148133,391.111868885,313.76705276,313.65,313.95,0.888701,284.722,1105.23113692
107.857,229.476899703,5.8487443725,524.075417195,859,10.9655518985,313.241997769,219.273,351.500138568,-317.983,975.965587616,356.745559194,859,2026.92345505,336.918271814,313.340044541,313.231,313.568,0.907972,272.433,1087.09520977
107.933,231.188517266,6.01374794797,685.276398393,860,146.460409161,312.853386999,219.336,365.997125837,-317.694,1111.1764806,502.772017577,860,2983.40404365,175.817551286,312.916157469,312.849,313.138,0.891163,291.224,674.755873777
107.952,225.493745652,5.91895894819,503.100215071,861,26.7912182172,313.237938596,219.411,390.139089988,-318.034,782.891723966,174.138786436,861,1337.49476305,406.035424304,313.322041171,313.234,313.54,0.918142,272.873,1182.6943976
108.068,237.619708506,5.92941453503,688.615199723,862,8.63653011287,313.329853309,219.421,190.443152853,-317.994,849.077750661,145.887284009,862,1322.31020569,211.044476067,313.409601454,313.322,313.614,0.907029,276.558,663.540756114
108.132,232.179465186,5.95475159875,699.28641468,863,8.78054414275,312.629530976,219.529,205.78313962,-317.442,849.754434665,133.121900827,863,1075.17041817,255.142818727,312.72649219,312.624,312.927,0.896266,273.96,681.467161554
108.108,220.369304523,5.87012254442,622.9549991,864,7.10970996824,312.799720062,219.589,208.648404038,-317.69,923.005867211,246.286010118,864,1975.59399999,318.279612971,312.902927543,312.805,313.143,0.871257,265.265,898.857270013
108.148,211.146254584,5.93800234959,457.318409257,865,7.97289025243,312.921941909,219.7,255.205365357,-317.643,837.963773892,270.602151675,865,1635.66627664,224.425386475,313.008428735,312.901,313.195,0.858702,276.876,667.524248015
108.164,233.111989423,5.93184503832,617.336088189,866,17.7420835106,312.242353925,219.792,458.892346182,-316.837,946.471864855,270.810356456,866,1882.30417479,287.37085309,312.331651119,312.239,312.539,0.878018,283.184,826.147404235
108.168,229.157941336,6.00002632766,241.464460242,867,13.9946293697,311.811849178,219.862,274.769534109,-316.335,970.887757729,288.336966203,867,1525.13851637,244.587857584,311.897775563,311.815,312.118,0.858578,281.495,738.231168863
108.287,243.536908794,6.11013705595,640.432042947,868,9.32355201612,311.278148493,219.987,298.721253464,-316.226,1233.92862416,366.722058214,868,2332.7089579,304.340879584,311.365308095,311.273,311.555,0.834772,286.783,703.28196013
108.3,210.802318828,6.0767716101,338.988886848,869,7.43735329861,312.287657689,220.001,328.39702711,-317.176,812.097480807,234.159582952,869,1155.83988013,312.24131484,312.357751007,312.254,312.523,0.863846,288.08,891.020667449
108.357,251.449518185,6.02826286324,895.007066213,870,5.32430732135,312.005300026,220.113,249.485816537,-316.819,1270.67806719,251.317047764,870,2001.64818361,362.284673751,312.072033929,312.021,312.284,0.885413,277.099,1091.23730909
108.396,238.864594738,6.0668145031,645.987418636,871,6.69094712975,311.220147875,220.179,170.083679756,-316.158,1032.42819342,280.318864359,871,1913.93019663,231.287220279,311.29636956,311.206,311.47,0.872277,294.642,773.527216093
108.379,227.352764492,5.88501569663,559.704541658,872,11.3043834386,311.740825323,220.258,333.278363371,-316.404,1060.2560287,482.407501836,872,2466.48875661,326.701569164,311.822492238,311.741,312.014,0.91183,270.832,1015.61638375
108.412,251.138786028,6.00696518589,787.608748025,873,13.1303657079,311.629367768,220.328,190.715882657,-316.294,1241.09970257,273.173305334,873,2171.64398023,142.99431932,311.715339143,311.625,311.903,0.89698,286.894,401.279023856
108.389,210.265925207,5.96408635634,230.92884473,874,10.2853270979,311.268486598,220.397,214.309585674,-315.913,764.064958063,378.196026605,874,1572.59993477,189.656881429,311.35339141,311.259,311.552,0.915759,288.874,664.592738794
108.542,229.490581045,6.02775636641,233.271235045,875,39.7258827329,311.247773669,220.439,362.076244269,-316.041,838.180233236,189.167539741,875,1355.80003451,363.209873123,311.325838474,311.244,311.523,0.897228,305.438,1091.34539
108.601,206.114674124,5.69985443385,364.786226116,876,39.9775278809,311.199200376,220.495,264.95953094,-315.951,739.357396049,231.954321808,876,1459.8373077,191.906733268,311.281056272,311.194,311.444,0.887361,264.087,592.766237976
108.617,208.869568264,5.93563885062,454.951135697,877,14.6803472291,311.339221622,220.587,219.326184547,-316.106,558.128821079,109.490740674,877,843.141347544,254.27135824,311.439628301,311.345,311.633,0.854186,280.138,822.506293779
108.667,238.784099144,5.87956946706,559.194029036,878,8.12661627507,311.436177808,220.641,186.652300462,-316.312,936.601155229,408.785803784,878,2490.88112972,160.733628506,311.518206074,311.435,311.706,0.853652,270.656,517.075966271
108.751,239.6724029,5.869224673,640.109596349,879,20.083163911,310.9557901,220.717,209.829064553,-315.628,910.121715066,207.046871687,879,1433.70751815,222.861460025,311.020271036,310.95,311.222,0.86015,288.693,700.09920783
108.725,198.990086737,5.78118923721,397.27307689,880,323.109421034,310.449177146,220.803,641.378609925,-315.272,712.034784899,198.270541711,880,1235.69711105,267.306686257,310.543642959,310.434,310.723,0.909172,248.536,1012.95057267
108.794,238.951925156,5.68849202486,247.251934665,881,42.1682525775,310.609824974,220.9,291.77153189,-315.283,1094.54184866,485.381342638,881,2467.70185921,346.075856638,310.690496561,310.592,310.871,0.913216,243.628,1114.83607425
108.81,213.852496946,5.84753095059,363.361303321,882,38.208781221,310.535701263,221.013,304.189090498,-315.426,753.144343361,206.5600457,882,1259.82717126,294.749515465,310.606531887,310.532,310.836,0.885906,266.334,792.723447931
108.851,204.234289457,5.76232110822,337.133977665,883,16.4294911709,310.730120412,221.135,203.412859858,-315.32,790.581218537,253.627584465,883,1265.19320243,160.861607602,310.806816006,310.733,310.98,0.867897,278.088,486.489245447
108.869,196.786332782,5.87387940237,182.00261408,884,97.1543271505,310.51436235,221.232,462.210011044,-315.218,869.212888202,448.652821229,884,2188.78809947,316.259781846,310.598884728,310.498,310.814,0.897416,281.23,1038.34907071
108.968,208.115249291,5.8460126034,116.795165228,885,18.8558236355,311.083067187,221.281,384.715232746,-315.723,912.008226394,454.764052907,885,2908.18678902,391.99205121,311.160504546,311.082,311.364,0.900006,273.949,1148.49575044
108.998,232.047122557,5.76932713767,751.423571528,886,39.6461566587,310.543328835,221.335,443.316610879,-315.146,1327.68790398,530.79570273,886,2860.39482191,377.021221683,310.614303735,310.537,310.818,0.925304,273.352,1251.49593686
109.077,215.492642806,6.00711691129,490.430426096,887,40.1508841157,309.938866826,221.413,315.880825665,-314.805,887.922396879,259.912930548,887,1403.43520638,231.367303178,310.014678202,309.913,310.181,0.898869,294.958,714.63734443
109.106,205.88759909,5.67945875447,446.31507905,888,28.2044971116,310.174809273,221.518,409.654114682,-314.974,922.066694308,270.228637245,888,1736.6171675,265.589271102,310.249627004,310.176,310.439,0.901009,254.336,723.037261014
109.152,212.442244242,5.89113222581,335.964123714,889,39.4149030856,310.145429416,221.532,460.045177851,-314.804,741.46028668,241.103791167,889,1309.17701452,358.035979506,310.214415918,310.134,310.412,0.915765,283.667,927.607001683
109.226,220.518805637,5.94866914594,196.686804367,890,49.6316086147,309.854922294,221.635,395.604220454,-314.444,1075.1257639,295.542492705,890,1506.98009091,303.257520614,309.914737007,309.862,310.113,0.917608,291.562,879.749717427
109.275,217.641203874,5.78720586342,532.115160348,891,5.01575686972,309.550353521,221.719,180.100096176,-314.247,920.816702585,260.610740925,891,1521.89204124,224.368544365,309.615731795,309.538,309.812,0.904426,277.198,600.558236479
109.302,212.312608308,5.77336716904,463.728485201,892,8.97818333484,309.995674198,221.804,259.440181097,-314.72,756.35940244,259.244353219,892,1425.2794034,277.260931495,310.08851904,309.996,310.281,0.903727,275.739,790.824017025
109.345,191.860639541,5.78454241498,189.350264745,893,171.584519176,309.313264547,221.889,587.675204452,-313.993,557.359474667,169.794827272,893,1010.69822798,359.099848942,309.377357203,309.312,309.577,0.902405,267.733,1032.24023726
109.354,185.743669789,5.71939159355,108.398146633,894,5.66701959112,309.276258056,221.944,250.032435444,-313.893,613.756209514,243.957885566,894,983.343859051,429.458633903,309.340156065,309.268,309.51,0.896,256.545,1230.83768844
109.402,238.313515055,5.7729035811,482.343571086,895,6.07264327236,309.27234101,222.028,241.712116542,-313.879,1953.39519107,986.853438296,895,3473.93995693,304.272187352,309.333429269,309.267,309.562,0.927234,264.202,827.497677226
109.527,232.654533859,5.83859938173,873.612010114,896,8.87293349405,309.161186719,222.132,465.371820968,-313.65,1537.80560798,527.07281233,896,3116.03520988,249.475675082,309.236382343,309.164,309.448,0.904802,280.673,766.779649911
109.544,215.837201828,5.89234405004,232.127595436,897,6.73512882516,309.086315934,222.261,377.142767657,-313.733,1039.75778249,423.329226122,897,1931.73243012,314.990631691,309.159849213,309.078,309.345,0.917068,281.522,883.78381682
109.568,236.837154843,5.66474277212,614.52370624,898,5.72247810456,309.241531304,222.316,276.264579074,-313.938,1965.09176838,1104.67097632,898,3327.40777662,281.823571664,309.342383101,309.23,309.516,0.909702,252.627,706.588378122
109.565,237.658291394,5.61846211187,608.244537019,899,5.46031807077,309.336313058,222.393,139.287325559,-313.701,974.736644568,553.929145893,899,3507.14561389,219.361145324,309.410675853,309.34,309.625,0.856757,244.077,865.12880079
109.641,204.303872581,5.72189418134,372.893581274,900,4.72976566434,309.330816078,222.464,126.434107685,-313.777,649.688923408,193.885819348,900,1092.92577141,201.87439024,309.421289488,309.309,309.597,0.892481,265.485,772.762215718
109.686,232.629226774,5.91094792996,507.980527819,901,7.32132542924,309.074631063,222.497,415.682527916,-313.731,962.403588502,406.699289494,901,2375.58529644,581.112784903,309.147959346,309.076,309.361,0.842587,279.111,1672.84874255
109.681,240.357831723,5.7751743573,570.926318356,902,6.85217610922,308.304868627,222.576,286.879939864,-313.067,1101.41786491,599.626473445,902,3169.87205336,166.529796577,308.364463699,308.306,308.608,0.876543,265.257,471.759485347
109.784,254.504449213,5.7047809782,560.889427826,903,10.0149084761,308.621881541,222.67,239.515901956,-313.427,1645.41176998,725.035718985,903,3322.12604664,266.715294668,308.700281601,308.606,308.921,0.876704,255.753,802.137611536
109.801,229.114746912,5.73490783612,355.717224597,904,5.99746102447,308.827917871,222.705,270.360921152,-313.476,968.565903721,635.887243434,904,3403.823631,237.684287703,308.914999191,308.818,309.127,0.881468,268.495,710.238275418
109.945,214.442741103,5.91124774455,401.904410522,905,5.34950326026,308.871443498,222.781,256.876594094,-313.496,719.383321504,205.864059088,905,1382.73515121,410.238453466,308.949782434,308.872,309.165,0.877963,294.573,1374.3635928
109.98,211.197411457,5.72981874926,285.652847035,906,354.999770428,308.061258917,222.854,582.815974462,-312.731,1091.08666418,639.024490443,906,3263.21733751,219.139296216,308.163383371,308.046,308.351,0.873105,267.754,920.360709355
109.956,205.383468688,5.56719053833,218.295477999,907,6.99102879432,308.957200277,222.936,262.726495212,-313.601,833.491389487,369.005490233,907,2318.65526715,269.195188527,309.040123976,308.96,309.237,0.870986,255.473,857.419143985
110.019,220.333109583,5.60471661836,479.19075121,908,9.28687431107,308.45909928,223.044,322.089433032,-312.846,1019.24824722,386.766684791,908,2014.65882063,296.348987206,308.54880598,308.461,308.78,0.852446,252.635,897.319657315
110.067,207.093583018,5.852335286,444.459506346,909,8.8994681864,308.028296891,223.088,336.548041548,-312.881,805.174938328,334.972203036,909,1828.5370937,411.60284258,308.107537786,308.016,308.277,0.900423,282.767,1281.71041481
110.139,216.436711762,5.63472033205,411.799924228,910,9.54437730579,308.670429356,223.187,380.823365253,-313.327,1255.82445071,682.833368123,910,2843.463462,376.085306329,308.756542535,308.659,308.947,0.839559,253.555,1115.67532866
110.189,230.527756161,5.59694781192,606.52963201,911,8.53634189807,308.615221786,223.282,157.853671797,-313.207,1144.42678711,373.685467715,911,2044.28355128,184.514991729,308.691195314,308.608,308.88,0.901972,243.467,643.519369087
110.231,237.458034343,5.77550299827,745.84784139,912,8.81312943794,308.642143209,223.348,347.923233537,-313.341,1087.20637238,661.025500261,912,3132.22040115,357.881515772,308.722252308,308.639,308.913,0.859498,275.98,1096.32064295
110.29,265.440839515,5.70489894241,808.981376344,913,8.82078366013,308.644027722,223.452,179.320107553,-313.236,1794.72020731,809.80932236,913,3479.69349739,225.877699465,308.724338529,308.632,308.928,0.864671,273.998,853.834442504
110.414,249.658260373,5.68732138769,961.301571042,914,8.25852381784,308.454639583,223.514,290.661288221,-313.191,1503.45955087,420.054139286,914,2351.94422983,372.729454507,308.530921775,308.457,308.701,0.899216,257.071,1305.26769196
110.409,236.154390963,5.82665064954,836.999964813,915,8.23191981002,309.014687989,223.591,226.591223279,-313.586,1615.87685144,546.610273284,915,2966.66538451,236.04692791,309.0865722,309.01,309.256,0.911283,285.041,762.327852619
