AverageAction,StdEsReturn,Iteration,AverageDiscountedReturn,AverageEsReturn,AverageReturn,AverageQLoss,AverageQ,PolicyRegParamNorm,Epoch,MaxEsReturn,AverageY,StdReturn,AverageAbsQ,MinEsReturn,AveragePolicySurr,MinReturn,AverageAbsY,MaxReturn,QFunRegParamNorm,AverageAbsQYDiff
0.976433,312.636177274,731,159.188033089,499.195837997,1224.9307569,231.18,281.247,95.559,731,1052.69648509,281.255481537,836.445263574,281.388,210.974669643,-284.977,109.079930306,281.333893094,3743.85507611,129.713,6.99112193618
0.98379,233.195879953,732,169.092938222,214.54416179,1001.06195233,228.728,281.725,95.6424,732,572.052573141,281.744226703,830.327291904,281.875,-0.307765660475,-285.449,145.376940399,281.825189031,3055.69357958,129.827,7.08185340868
0.984979,318.670578019,733,164.867490666,1253.54223198,1768.0473771,219.84,282.302,95.7144,733,1682.18379788,282.313695028,1402.86399833,282.457,918.696713271,-285.943,157.957963755,282.396124508,3645.58148605,129.889,6.95400030014
0.983412,406.694187259,734,164.845578433,332.62976022,1576.2891113,231.508,282.591,95.6765,734,1227.2907615,282.599169406,1080.99056301,282.725,-1.01114855667,-286.318,124.839941317,282.667746891,3533.73336503,129.963,7.07246329817
0.983573,258.091364281,735,156.994372133,157.033937679,1962.48562101,223.502,283.222,95.7316,735,693.331957467,283.237650266,1348.03892857,283.378,-2.07083226551,-286.769,138.766078976,283.319739368,3605.40672707,130.001,6.9899662466
0.984013,283.515919174,736,155.97650372,545.943756377,2355.61888644,247.486,283.131,95.8075,736,968.050041241,283.132705858,1349.38251674,283.267,162.701116491,-286.822,162.468289054,283.203323413,4082.90790818,130.09,7.09071355479
0.981283,228.37597632,737,135.262122086,213.734227054,944.938802509,211.923,283.288,95.8685,737,642.202416941,283.300599978,808.608712656,283.448,-1.89329110309,-286.834,63.538178384,283.378804952,3152.12186132,130.185,6.86151997082
0.980207,714.059036654,738,158.834746042,935.635862317,1515.87074599,216.999,283.406,95.8982,738,1855.77695479,283.421912432,1107.254493,283.561,115.251925822,-287.026,136.907353631,283.509471817,3595.69808703,130.25,6.94546903295
0.98871,520.221120831,739,157.792126776,310.982841718,1587.18957578,196.945,283.959,95.9596,739,1455.23010172,283.969286079,1242.84945897,284.116,-2.38584251033,-287.654,119.961898814,284.049121621,3603.89185414,130.359,6.95195960883
0.981606,435.897614075,740,143.219275726,439.807720498,1316.09635338,216.234,284.225,96.0014,740,1209.9153036,284.241832145,1067.53089774,284.388,25.7728700147,-287.967,103.226887836,284.342651913,3676.77477194,130.413,6.95412136873
0.986189,0.0,741,189.57994432,136.233762468,1371.01987665,252.752,283.465,96.0618,741,136.233762468,283.465888375,1084.5469986,283.634,136.233762468,-287.208,177.290108838,283.572452258,3237.26181232,130.547,7.18757757233
0.988253,875.5768148,742,171.834941382,1270.88847139,1393.71176898,218.031,284.419,96.0771,742,2735.67931344,284.440843988,913.368661789,284.552,522.057141431,-288.091,115.526300392,284.504371359,3150.73443561,130.598,6.98534379887
0.990661,579.436437749,743,201.666464706,288.335560923,2686.12687038,240.553,284.104,96.123,743,1577.67582167,284.10590932,1085.30193818,284.257,-3.00038296739,-287.9,466.711651463,284.175964298,4179.9539388,130.645,7.19171763269
0.985933,514.603045138,744,185.570562003,491.558375137,2018.15678063,232.216,285.728,96.2029,744,1348.86266902,285.734494631,1154.17195539,285.855,-1.8655108324,-289.452,324.125022215,285.792128923,3733.98136925,130.733,7.03185900055
0.986546,132.409582033,745,159.270258259,352.220400439,2823.64406601,223.898,285.138,96.2047,745,563.925200193,285.151586047,943.045510669,285.288,199.220762942,-288.959,243.810819048,285.227754896,3969.63952288,130.803,6.96705187594
0.988473,478.157689869,746,201.635666044,294.229271812,2987.88564159,237.268,286.089,96.2551,746,1450.9134847,286.102343721,796.376709154,286.21,-3.44118981806,-289.747,1307.27217756,286.156091402,3750.20159881,130.864,7.11852231162
0.985568,375.581132952,747,199.865521056,341.317069367,2443.13132681,234.299,285.773,96.3337,747,1001.25918448,285.783507018,972.07720352,285.927,-2.54785520984,-289.561,257.455319424,285.858046098,3591.56165846,130.938,7.0172360268
0.985763,782.567717787,748,189.095587468,763.728761038,1938.95537778,232.689,286.671,96.3848,748,1868.99030786,286.681396488,1286.04271463,286.814,161.944816565,-290.344,346.601886096,286.767533754,4014.45685166,131.048,7.11802355926
0.988424,812.600084225,749,160.407630175,894.392047348,1762.25626245,234.588,286.575,96.396,749,2042.3715479,286.593940365,1074.23619669,286.712,274.733433884,-290.321,171.569573375,286.658833366,3437.37094155,131.142,7.02700671244
0.985103,360.867056872,750,185.764808,318.239049842,2297.85380392,233.217,286.946,96.458,750,891.896790723,286.951466453,1197.750437,287.092,2.36940485307,-290.732,202.177881957,287.021021514,3840.84623798,131.226,7.12081646403
0.986949,251.652022635,751,222.386231933,910.787841819,3137.06343941,233.538,287.167,96.5048,751,1205.97473821,287.185117322,1276.60443452,287.3,511.508307493,-290.952,102.674103941,287.240438285,4370.07087391,131.309,7.0255862173
0.985517,278.568584777,752,199.148158462,168.206990911,2009.16438375,256.893,287.484,96.5862,752,1015.64444438,287.49511197,928.477319219,287.624,-1.34932783792,-291.288,457.138550176,287.547721409,3640.61241081,131.365,7.17867302106
0.982616,0.0,753,106.489863211,5.45149087074,642.083189414,220.99,287.862,96.6249,753,5.45149087074,287.865570271,882.508246283,287.998,5.45149087074,-291.583,99.4227432484,287.926458741,2843.12538862,131.43,6.94669086975
0.98751,798.033107268,754,215.765740966,390.594857624,3048.72399749,229.681,288.068,96.6889,754,2688.54206757,288.073207806,923.575053001,288.201,-2.36315422431,-291.816,1697.13880428,288.149459835,4418.71592336,131.493,7.03600232925
0.987985,128.33393778,755,150.988067122,467.589471488,2376.99127149,233.555,288.659,96.7393,755,676.858486971,288.677579682,1254.69346168,288.8,341.289775092,-292.289,148.187828061,288.73817348,3791.16588215,131.57,7.13023807302
0.989474,416.974153405,756,173.053585699,409.870840357,2256.85533365,253.29,287.459,96.777,756,1098.20032588,287.45324105,1176.01611947,287.615,-2.19138710858,-291.31,164.724891022,287.511299531,3391.38447842,131.649,7.25477852086
0.985537,388.674205044,757,184.656139142,625.611993059,2804.44792578,230.968,288.823,96.8384,757,1127.06510427,288.83945082,1455.34872482,288.977,-2.05202848846,-292.515,118.650140653,288.89354191,3949.26652056,131.762,7.08746029518
0.989,409.79371178,758,207.89923538,412.507860935,3211.9254172,225.979,288.908,96.8797,758,1166.18783601,288.918541058,1131.84506666,289.029,-2.2833839528,-292.584,383.790249596,288.984141044,4277.44054352,131.853,7.07968739251
0.986764,351.786183685,759,209.213355963,434.610123285,2614.7395946,244.769,289.377,96.9517,759,915.468378592,289.379075288,1207.39513278,289.521,30.4806255183,-293.014,224.9638947,289.452806396,3841.70239146,131.944,7.12674688651
0.988929,594.84407605,760,180.818069916,354.634213574,2435.0323471,227.743,289.632,97.0458,760,1637.13188264,289.650356919,1411.09422008,289.783,-1.78307165728,-293.241,187.788499144,289.725092516,4055.96390795,131.999,7.15001510619
0.9891,453.131830672,761,189.750015298,419.245993464,2097.18523192,259.447,289.045,97.0475,761,1111.74330696,289.066388495,1373.52540019,289.186,-2.70787429081,-292.803,116.137146718,289.144093649,3850.87787721,132.126,7.30445281083
0.990557,859.088217627,762,222.576947224,754.689900095,2007.34395734,238.988,289.519,97.1312,762,1956.22101482,289.534245607,1160.62770411,289.647,-1.93162844987,-293.342,519.808343155,289.591650783,4021.47249688,132.197,7.14002920404
0.98779,268.296004325,763,222.880180193,305.394221076,3201.13647151,215.178,289.725,97.1625,763,645.201413113,289.737264903,848.694125611,289.863,-0.901643997997,-293.519,1255.32294976,289.801337228,3930.79001244,132.311,7.01116480387
0.988275,458.17154792,764,186.567381678,470.987327309,2929.54361754,249.913,290.191,97.2682,764,1259.92308256,290.207892869,810.003633488,290.332,34.0364332875,-293.932,1340.90178739,290.278568894,3677.34622447,132.399,7.31023033455
0.974839,369.870277404,765,60.7903662802,649.15753519,693.574633095,225.536,291.109,97.3273,765,993.669003335,291.106440893,1189.71872257,291.283,136.035376549,-294.791,10.4935072655,291.181249563,3432.09996503,132.46,7.07164229203
0.986565,256.408315275,766,184.760853272,219.404287376,2857.86509165,243.22,291.048,97.4013,766,855.186427079,291.062882311,958.322196619,291.199,-3.15574297588,-294.828,358.937274616,291.124418537,3709.00323487,132.526,7.18736697987
0.98795,345.0104432,767,168.325849256,179.967151544,2132.07680484,224.186,291.389,97.4226,767,1139.57211784,291.392825311,1484.86378499,291.512,-0.734367589735,-295.082,94.058555814,291.462410687,3879.91626865,132.642,7.0857690156
0.98859,693.047245126,768,228.812630935,717.960643187,3462.9655926,248.279,291.296,97.4869,768,1713.80416695,291.306042386,517.187284178,291.448,-0.739781517663,-295.094,2545.94296392,291.368707139,4280.90726936,132.707,7.21468488714
0.989264,318.780060455,769,181.777302369,287.129239833,3282.73469863,244.823,292.184,97.5061,769,929.265290042,292.199167124,1477.8580248,292.321,-1.66261034777,-295.991,124.426431048,292.27033811,4368.11148209,132.74,7.23110405422
0.986332,522.942294893,770,163.905310517,665.30614304,1817.30462298,231.323,292.502,97.5885,770,1578.8761979,292.517714762,1254.71468983,292.643,-1.22136545717,-296.415,275.804335184,292.584930915,4430.43036949,132.821,7.14707088949
0.988505,346.308750296,771,172.393368314,495.036575456,2500.15037654,241.983,293.177,97.6087,771,943.657717821,293.182180515,1616.25184816,293.293,0.0661252404035,-296.854,67.409926046,293.244137677,3973.22310313,132.909,7.24264489443
0.987742,399.058191718,772,199.588267312,363.598554042,1456.90283104,263.691,292.626,97.651,772,998.414392266,292.629202101,958.364105025,292.769,-0.940684342875,-296.44,325.884272375,292.698840709,3360.0640277,133.012,7.33245038756
0.986587,288.512561419,773,181.801239871,205.876147,2649.74770564,239.382,293.338,97.7105,773,800.058278189,293.34728869,1325.83431945,293.495,-0.742992260712,-297.135,103.026687479,293.431987797,4046.53819696,133.091,7.27956910477
0.989207,147.527208223,774,194.605479741,805.794607695,2960.50798891,240.205,293.888,97.7994,774,953.321815918,293.90115935,906.086198331,294.022,658.267399472,-297.707,633.618348257,293.97678397,3737.41910733,133.18,7.25602853784
0.990506,325.545559152,775,219.200279682,1156.23560973,2944.95041713,240.974,294.035,97.8333,775,1532.95591085,294.047479561,1284.57584435,294.183,738.678540191,-297.785,114.66727435,294.124085815,4086.95091666,133.274,7.22093910948
0.989817,340.587987391,776,184.473545753,291.580518941,2448.41915534,232.174,293.772,97.8521,776,1087.7193213,293.789555113,1643.9806291,293.916,-2.8693734616,-297.537,113.108416947,293.871504517,4204.48317037,133.348,7.16452053216
0.989374,546.185905728,777,209.125229391,208.612617203,3186.97130704,256.502,294.406,97.9067,777,1916.83276192,294.413284409,1456.78553393,294.534,-3.58984187487,-298.208,103.914025302,294.490679325,4192.77667421,133.424,7.27445961631
0.991282,300.956074341,778,227.448959069,382.635893231,3518.53347117,228.563,294.811,97.9689,778,786.408833764,294.816974172,712.902320656,294.97,18.3809975808,-298.615,1360.50443035,294.898516132,3932.80998867,133.505,7.20035293425
0.989709,552.058944434,779,194.370813662,884.479108558,2354.10575538,260.669,294.607,98.0686,779,1560.43193341,294.619613607,1385.20472144,294.776,208.169352928,-298.484,156.016162817,294.698850505,3970.92363834,133.588,7.44099595869
0.988439,471.945057772,780,168.864706115,397.649102089,1948.37318956,263.786,294.418,98.1257,780,1377.85274891,294.420864505,1390.9723265,294.557,-1.68725232064,-298.213,172.741093512,294.492774999,3830.57052729,133.683,7.3911761549
0.97824,465.469224786,781,160.876994075,510.385245046,685.43906575,236.087,295.407,98.1646,781,1040.23728299,295.425559815,461.179842973,295.559,5.5786463208,-299.302,149.078546715,295.509675377,2197.08674498,133.804,7.29252416379
0.985855,347.894908765,782,159.765399829,294.314279282,1903.11197322,247.008,295.918,98.2278,782,777.863518027,295.92502476,1413.87874812,296.054,-2.21607068781,-299.677,43.2486274458,295.992301981,4090.14529796,133.906,7.24953654235
0.988614,564.24211527,783,197.589152633,871.770426151,2522.01154702,277.815,296.125,98.2614,783,1400.74820572,296.146107153,1296.94653866,296.252,-2.38893090857,-299.968,125.66104734,296.212122581,4033.86061734,133.985,7.51762216749
0.981014,1015.88609389,784,157.573597975,681.153739783,737.996387759,247.773,296.238,98.3112,784,2436.75077464,296.237794552,442.675719675,296.388,15.2578317245,-300.062,-61.6182972749,296.31056741,2100.8029438,134.071,7.32144716284
0.988199,720.533296392,785,204.118069322,827.404758993,3311.30725208,266.611,296.078,98.3593,785,1547.93805539,296.090643332,1124.24857007,296.234,106.871462602,-299.871,239.41181699,296.168999704,4241.51758532,134.172,7.45132848132
0.987832,377.553541385,786,184.176579024,286.886160332,2320.06310365,235.309,296.654,98.4203,786,1011.62222202,296.664331334,1429.39585772,296.807,-2.16830033964,-300.442,133.169906555,296.739310792,4104.88197805,134.239,7.26353338381
0.989464,294.880349774,787,226.298902867,270.660804729,2870.48453433,249.905,297.215,98.4051,787,853.860343461,297.231832078,1092.74061321,297.383,-1.23956362597,-301.003,446.086606563,297.316403387,4240.3364558,134.295,7.32644866858
0.989843,405.900870589,788,240.341696133,362.875569769,3245.67501114,255.572,297.799,98.4255,788,1060.77371404,297.806204341,671.801759087,297.95,82.6133659561,-301.668,1661.25099197,297.882064832,3996.55392006,134.351,7.40161705479
0.986433,541.699244892,789,204.575075413,503.980101938,1704.09408886,253.859,297.661,98.4625,789,1292.03442507,297.662396659,1020.84929596,297.83,-1.64449412202,-301.546,149.367440441,297.744435108,3751.87684094,134.45,7.29652505521
0.984317,245.278447989,790,227.015176529,448.942302358,3347.86735096,265.076,297.934,98.5499,790,769.549831803,297.949420995,783.361574601,298.075,104.028222127,-301.72,1338.43829513,298.020710352,4018.68488511,134.539,7.43031818785
0.98422,410.953907968,791,198.503437854,686.963702802,2530.32954012,253.233,298.109,98.546,791,1097.91761077,298.11127409,1545.08336224,298.274,276.009794834,-301.84,122.689570664,298.204055089,4299.92702466,134.595,7.35568812047
0.988504,995.240485786,792,234.047744132,855.064317311,3836.26083332,267.577,298.224,98.6144,792,2625.10301714,298.244180523,453.146231111,298.406,19.4070424222,-302.016,2516.8102748,298.335794891,4226.56551824,134.655,7.42808674454
0.989632,558.471294615,793,230.113049956,372.429828121,3136.82879122,253.404,298.684,98.6748,793,1612.68820837,298.684667143,1220.05052848,298.834,19.3222722254,-302.435,211.17478077,298.763374368,4196.03689497,134.754,7.44522904429
0.987804,648.6186077,794,230.107265252,467.736712143,3548.92996834,257.127,298.897,98.6868,794,1695.85566891,298.912689167,389.907268343,299.067,-1.0166074041,-302.849,2530.34658118,298.997210289,3921.05038237,134.848,7.415694217
0.987292,317.183090152,795,199.722115248,966.470517087,1661.88903709,261.936,299.189,98.7285,795,1402.29524042,299.201166575,925.072428508,299.358,656.632767663,-302.981,217.805814639,299.283043709,3435.04416037,134.932,7.42242739698
0.989354,525.962114957,796,203.409728117,449.936273849,2873.3955623,245.803,298.982,98.7722,796,1444.40514422,298.99887807,1551.31738622,299.137,-1.8198979249,-302.76,83.1669226595,299.086175182,4286.7008909,135.013,7.32955030929
0.98947,471.481127094,797,232.66881661,501.173967157,3595.70127732,266.896,299.993,98.8359,797,1211.67633309,300.006440416,1062.69736333,300.146,-2.37215771268,-303.709,467.729495646,300.105522891,4351.4970473,135.102,7.39680559583
0.982622,440.267264285,798,190.642900399,372.752500292,3225.72460435,246.927,299.642,98.8565,798,1077.10827117,299.639383025,1327.5802282,299.812,0.165967426731,-303.304,212.414127253,299.72315118,4162.67802455,135.173,7.2918198925
0.981496,938.042630111,799,126.014165197,803.058610424,1108.41412081,254.064,299.728,98.9293,799,2499.43312397,299.742359359,1459.64287904,299.897,-2.14966335093,-303.414,67.870640379,299.835803553,4125.4222988,135.217,7.35811547524
0.983932,383.486448193,800,200.734381936,543.403432728,1031.11354297,272.612,300.253,98.9939,800,962.28532146,300.272733373,936.051437243,300.427,35.6400849284,-303.931,212.036507163,300.36356713,3973.00504146,135.281,7.49221257736
0.982051,417.642737316,801,228.797863384,498.470583748,3399.99723152,247.201,299.766,99.0538,801,992.074416001,299.769072831,927.55633757,299.941,-3.05618781974,-303.642,1073.33553548,299.867707868,4163.46202891,135.337,7.33271140752
