Iteration,AverageQLoss,AveragePolicySurr,QFunRegParamNorm,AverageQ,AverageY,AverageDiscountedReturn,AverageAction,StdEsReturn,AverageAbsQYDiff,Epoch,MaxReturn,MinReturn,AverageAbsY,MinEsReturn,MaxEsReturn,StdReturn,AverageAbsQ,AverageReturn,PolicyRegParamNorm,AverageEsReturn
126,73.0883,-159.49,62.8357,155.29,155.314044476,119.497662031,0.889974,99.4746167385,4.76047734919,126,442.247226398,152.986928077,155.383721169,-17.3950118552,332.407151621,53.0947877567,155.447,230.619964153,45.9984,162.450067414
127,81.0006,-160.313,63.1254,156.162,156.178832996,122.174683134,0.896922,104.545204307,4.89067612142,127,488.813299932,160.602159799,156.258407258,1.16527242992,373.581358738,55.4633657186,156.327,232.514173772,46.1496,206.140890322
128,81.0177,-161.286,63.3205,157.138,157.157269199,123.238506839,0.888267,118.904762301,4.87685309619,128,347.187606899,173.036618592,157.238012442,1.63327388778,394.442452926,36.2545629753,157.304,229.582780175,46.2739,246.193830003
129,86.8218,-161.747,63.5396,157.681,157.714347433,136.261574177,0.862634,125.494468677,4.94912920611,129,384.900914875,143.950894749,157.799823025,-5.05943769846,350.50498053,46.4848435325,157.856,286.930176251,46.442,167.347787263
130,77.4475,-162.733,63.7488,158.665,158.680570078,123.672560173,0.840718,138.3379633,4.83191333087,130,415.909939685,114.126891431,158.751134999,5.37822934009,400.420876842,66.5603095911,158.828,242.555716097,46.565,233.681720516
131,84.449,-163.696,63.9914,159.707,159.730310487,130.22054019,0.892021,94.0790991372,4.97004219203,131,475.000418085,129.668334789,159.822784517,2.11074863897,325.607270707,87.414254388,159.882,302.035092944,46.7474,161.211005151
132,84.6266,-163.989,64.2396,159.931,159.947820849,96.0652314328,0.891632,112.288672941,4.95992475875,132,310.824248645,108.808841417,160.034019296,53.3257675648,353.292951983,40.7225921811,160.11,163.025227107,46.8779,219.305157343
133,83.9276,-165.032,64.4474,160.98,161.001391644,107.554146378,0.900708,119.794688415,5.00219961755,133,248.31486808,142.641129949,161.074764444,38.5071844225,439.830456867,20.1336965424,161.147,174.633502652,46.9956,251.69215859
134,80.6657,-165.682,64.6612,161.613,161.640471525,113.584412633,0.87932,143.256477657,5.00354177046,134,565.944835958,31.8926296018,161.717633718,-0.834434021429,399.411337702,115.258010087,161.79,282.472716447,47.1138,208.246911424
135,85.7719,-166.457,64.8573,162.398,162.416371539,138.254638546,0.890051,158.124587165,5.05775268274,135,435.374446434,159.193824392,162.497509374,-2.98576763726,486.657211888,70.6346249412,162.553,298.216349456,47.2697,213.603202545
136,89.6137,-167.46,65.0899,163.36,163.384494342,109.837445333,0.897739,98.7134075071,5.07895670612,136,259.735529082,134.320657968,163.461917403,-9.20254169537,352.082416191,25.9612821009,163.514,181.109120113,47.4214,150.637528435
137,85.6896,-167.629,65.3137,163.515,163.531696999,125.189824644,0.893118,122.341316009,5.07915789181,137,301.158155791,142.740647557,163.609047891,19.8881348279,451.44673673,32.4280410956,163.689,214.037339699,47.5361,142.267935662
138,91.2494,-168.906,65.5756,164.738,164.758273927,117.130159234,0.905832,122.101421016,5.09183377849,138,468.680054092,127.654234201,164.839823938,-3.07912929465,427.885661499,86.3901146381,164.908,259.179253236,47.6588,173.889534634
139,93.9406,-169.44,65.7526,165.353,165.377545031,142.468078691,0.887488,133.423646723,5.19197396335,139,462.697831207,191.251638592,165.453199263,4.82530230343,374.85823378,71.1141806952,165.516,340.895443888,47.8221,229.147090891
140,83.7163,-170.236,65.9509,166.19,166.20921195,126.865647843,0.91009,99.8292384567,5.07665211113,140,449.165079177,162.65347622,166.29493625,26.3798669343,368.293535698,46.1351884548,166.364,260.486084779,47.9744,188.672962485
141,94.5992,-170.726,66.162,166.542,166.565942562,145.9143433,0.88636,84.9211929041,5.1381792339,141,530.505989397,166.795518797,166.654689355,-2.82246478019,297.44439945,77.5967427398,166.714,356.521913486,48.0875,184.487340724
142,85.069,-171.884,66.3572,167.837,167.849438849,134.360580013,0.903538,134.146943642,5.07964276342,142,830.093757502,169.13792906,167.914745505,63.4495296143,450.165392465,156.472611347,167.994,359.141171677,48.2107,258.789156973
143,92.4879,-172.385,66.5621,168.31,168.335001457,124.213520827,0.899014,60.884018969,5.1380108227,143,327.775325527,98.8373820584,168.420218015,110.736833724,300.184244209,38.0144798988,168.493,238.985729576,48.2917,183.112482199
144,87.9702,-173.273,66.7752,169.161,169.186660355,134.315643584,0.903615,66.9317513145,5.09762756104,144,516.321907946,154.897717565,169.272771246,96.3464615946,307.62288677,92.7262654591,169.335,323.226063504,48.4472,209.432180165
145,92.6186,-173.653,66.9426,169.61,169.631176923,125.2531575,0.877473,184.686323493,5.17174908281,145,1039.66244,141.370541412,169.724055721,24.6226054775,498.967613556,177.357695917,169.795,374.387578639,48.5252,215.432491821
146,87.2388,-174.72,67.1519,170.544,170.56538086,140.226816119,0.901766,91.7941969007,5.11773022105,146,484.338462969,172.119166298,170.649323939,-0.963408292653,339.910495949,38.4768308129,170.716,290.343086837,48.6775,158.603667122
147,99.4046,-175.548,67.3567,171.384,171.404980976,136.194206772,0.901413,103.21828366,5.28211413379,147,440.811449586,183.544296831,171.483568616,18.4853405617,344.618729738,63.8863020839,171.558,293.158434788,48.7512,162.54503347
148,91.596,-176.484,67.5433,172.34,172.372384795,101.781745716,0.857822,95.5112636289,5.22017571312,148,1244.35191114,-83.1956331009,172.461434495,29.760858899,346.947665198,296.435908268,172.512,445.30839186,48.866,208.13783246
149,103.349,-176.794,67.7554,172.668,172.687759445,133.11243853,0.898623,154.311801755,5.40522395208,149,523.23200984,90.3515488347,172.761111286,-3.41862222766,480.206550451,91.8891800967,172.849,346.572432504,48.9592,183.217721758
150,91.5259,-178.115,67.8822,173.914,173.933635668,116.228942559,0.882419,125.131030161,5.28656199759,150,1125.49392103,-65.7734917203,174.011033709,-4.06391223309,403.937940885,207.927995212,174.106,337.5310257,49.0964,155.22955349
151,94.2074,-178.551,68.0712,174.402,174.420798068,86.7513027464,0.870046,86.1178349312,5.32843790944,151,1324.09712183,-87.1245493581,174.508658121,-4.35618839194,232.997400347,337.818144849,174.577,419.344184561,49.2154,123.711282545
152,93.5135,-179.25,68.2552,175.039,175.06328043,107.773021213,0.880216,193.844746552,5.31111483784,152,800.450822574,20.5451704296,175.1503358,2.41274585034,530.548163017,212.215873583,175.217,373.73887047,49.3338,285.137998871
153,95.3058,-179.977,68.4367,175.848,175.866929192,139.111446572,0.907426,129.17395978,5.33774930416,153,762.926540918,310.515684446,175.93238504,4.40937856953,415.809463418,130.16715707,176.002,484.643118564,49.4643,185.620948035
154,92.7008,-180.942,68.6803,176.788,176.803697703,148.843203148,0.934029,130.288926765,5.3490785213,154,648.745167654,229.321718808,176.887577745,5.92277144211,408.010079858,106.837806763,176.96,374.742105514,49.601,184.654061363
155,103.754,-180.942,68.8642,176.766,176.794759802,123.961070607,0.904405,86.9908282679,5.41736915274,155,688.696109085,132.561334883,176.879953005,17.3212528053,271.382908037,94.45580284,176.943,306.955493107,49.7338,134.988479197
156,94.585,-182.177,69.0225,177.831,177.852173797,118.676102471,0.88559,189.943872573,5.31904532172,156,695.391189101,91.762132067,177.941617313,2.98845916645,553.620012191,124.700206713,178.037,371.290271315,49.8388,232.174472273
157,99.8503,-183.273,69.2042,178.889,178.913240976,38.6582574886,0.836735,137.39767874,5.39998388429,157,1054.06608231,-148.298517371,178.993555056,-1.21621069099,429.178553758,287.499837947,179.064,146.698302312,49.9327,118.922206809
158,105.973,-183.813,69.3646,179.565,179.590703276,125.223983117,0.903891,121.584559661,5.47022349263,158,658.114205657,165.028618026,179.667302745,-5.02598472318,295.488948908,117.643813076,179.732,326.171145512,50.0892,141.631629838
159,100.307,-184.123,69.5751,179.902,179.92450741,126.612787215,0.917273,175.612698501,5.45704748806,159,710.223523365,184.959218624,180.003829615,-4.48206527896,487.822450596,129.637800564,180.074,314.025056655,50.1706,185.022166443
160,104.345,-185.35,69.7326,181.062,181.082243099,86.8830980789,0.869627,250.010396078,5.42619639752,160,990.218495148,-26.3350340297,181.152144327,2.28762637475,775.494901406,202.643657043,181.219,295.736553387,50.2746,187.632259067
161,109.682,-186.073,69.9014,181.799,181.82860728,125.634966039,0.87941,166.614557192,5.50043751669,161,944.740578121,96.0282748886,181.909046855,29.1690131452,497.592742904,168.539204692,181.972,371.299948673,50.3945,179.884841612
162,106.233,-186.9,70.0889,182.511,182.538402203,115.358387267,0.895237,104.216909705,5.54632572423,162,813.542922487,173.103758075,182.616900776,-30.2642496538,297.641234156,141.475331296,182.672,411.355995841,50.4846,166.856462489
163,113.501,-187.235,70.258,182.898,182.911883254,63.8696335132,0.852802,188.798439267,5.59477348455,163,1012.88596124,-20.5933160268,182.992738803,-3.47846994854,579.335558888,274.389818807,183.066,252.61835043,50.6175,169.127836994
164,119.612,-188.127,70.3987,183.815,183.839894276,125.620707357,0.907668,232.171275774,5.63117364144,164,526.642868499,10.4824650235,183.911183619,-1.82435967673,651.869128012,105.583689947,183.984,361.44101678,50.768,273.267188477
165,111.799,-188.984,70.5519,184.798,184.811995059,122.081671348,0.899921,87.7863288844,5.553630906,165,1206.83241255,193.254906141,184.888231487,74.5186138709,317.965033543,171.014068317,184.968,320.316626943,50.8784,205.222304124
166,105.63,-189.991,70.7361,185.853,185.880317236,123.536677736,0.868592,160.498342729,5.47473915715,166,990.786109185,66.4789236558,185.939567192,-5.59628720846,489.180314199,194.073080698,186.011,457.025235134,51.0008,305.530963599
167,112.911,-190.219,70.8702,186.036,186.053288542,133.347737237,0.901517,104.75841385,5.57456259603,167,683.039494967,182.718153634,186.117235916,8.25033635676,350.313812147,113.964122828,186.201,355.738094687,51.066,204.041950296
168,112.422,-190.686,71.0633,186.385,186.411489365,103.114348527,0.867924,133.258878408,5.57594595846,168,835.893057269,65.4531836499,186.47277787,-4.08523402247,317.332246878,150.810589393,186.54,423.809375107,51.2328,115.790538465
169,111.481,-191.23,71.2588,187.127,187.156566988,119.876258645,0.915545,137.501885049,5.52277948786,169,358.730653991,134.006164475,187.219050495,-10.5765076235,449.21315087,35.5721979176,187.281,248.644687889,51.3341,223.752492244
170,113.561,-191.559,71.4288,187.435,187.447840465,133.760950918,0.913886,192.001433302,5.55595110705,170,801.218709241,183.361323809,187.500168277,-3.27663798645,559.262091488,114.364553297,187.574,330.146942105,51.4234,174.24761507
171,106.546,-192.189,71.5593,188.072,188.096304974,127.025993805,0.927541,199.288712496,5.56929971031,171,687.39806791,210.104682367,188.160314084,-5.34773469682,575.389948081,60.1312753025,188.224,272.026061122,51.523,145.787196072
172,113.414,-192.823,71.7538,188.74,188.764632734,128.460139266,0.913961,135.473686588,5.59608538205,172,543.733136359,184.117045144,188.815022554,53.297415079,476.768768552,74.8944726847,188.878,296.698031069,51.6074,188.253909937
173,113.88,-193.343,71.9411,189.028,189.052471138,119.097792618,0.91375,146.356874189,5.59127841439,173,431.314473329,189.466960209,189.103620546,-5.98622930405,442.945961039,49.5935864488,189.168,259.043451539,51.7321,174.607283906
174,107.395,-193.771,72.1141,189.562,189.588337258,116.724427927,0.857454,188.674014376,5.53260258838,174,623.373382267,77.581350514,189.648669856,-9.4782239662,622.497077732,113.219743968,189.71,362.619598173,51.8474,146.72588651
175,111.268,-194.265,72.2672,190.083,190.106359877,127.72036035,0.908716,174.152213697,5.63064843093,175,715.729040761,212.186463036,190.159671012,-5.42614113579,489.724329839,92.6942594644,190.218,311.597196413,51.9735,226.499148381
176,116.815,-194.886,72.4373,190.793,190.81761048,147.625358023,0.916793,141.266487107,5.59234806271,176,506.85783598,248.606334104,190.872726928,-4.27605056377,415.569694983,55.090873864,190.942,348.243230533,52.0731,127.750624773
177,110.053,-194.9,72.6035,190.793,190.818159171,114.890511246,0.909355,137.482988492,5.52619410725,177,551.441338195,110.633929094,190.884481659,1.76735577747,397.127294462,127.676480975,190.957,252.182953221,52.1661,241.61993859
178,111.546,-195.637,72.7533,191.43,191.450484499,116.163077302,0.890738,135.856562781,5.54380381436,178,764.628941747,140.265703507,191.510656043,76.3285237736,503.843686611,120.580206239,191.575,369.536230398,52.2536,339.490947361
179,115.69,-196.18,72.8675,192.072,192.093924052,124.340879876,0.890465,204.848135978,5.65322216886,179,624.76171493,144.68839433,192.148492329,2.23510442453,485.332483088,118.695428717,192.215,318.446966204,52.3664,246.860174865
180,120.993,-196.401,73.0133,192.256,192.287628311,118.697331887,0.873865,140.174824468,5.66958774113,180,598.507948552,129.6467921,192.345633335,-4.24690460809,356.760580938,117.057612822,192.405,368.932638307,52.5173,181.199115616
181,110.551,-197.03,73.1539,193.003,193.02337505,121.561278156,0.905602,86.117828803,5.53956971243,181,520.868300818,211.664860364,193.072210008,175.347229557,452.492757232,77.3648097434,193.132,324.270593151,52.6008,304.571006144
182,119.412,-197.281,73.3021,193.32,193.34553388,115.921447715,0.871731,147.9346859,5.69956941388,182,1097.90515966,203.766341036,193.395115017,-3.32808926012,397.68201191,174.233263114,193.473,381.883905148,52.7268,192.603010738
183,114.84,-197.447,73.4325,193.397,193.4177447,111.946848042,0.865923,252.910380622,5.67099547187,183,908.661590138,54.6644241274,193.47570282,0.136343174947,739.999221959,211.139036041,193.545,423.428060695,52.8337,283.841991738
184,118.693,-197.268,73.5693,193.146,193.158107875,66.4683792682,0.875999,284.041133825,5.65157188986,184,670.758636847,-74.7738519989,193.215987985,-1.11146352815,671.186097829,174.289982112,193.294,197.700626663,52.9489,275.61796644
185,119.317,-198.11,73.6884,194.072,194.099220143,133.389700761,0.888633,128.256323256,5.62963627237,185,746.334722053,182.561370688,194.160752901,60.8635682016,426.940948101,105.686905824,194.227,367.578230079,53.0703,176.195282519
186,122.965,-198.729,73.8401,194.75,194.778073449,122.750735077,0.878753,123.992575282,5.61717536147,186,744.96131524,227.871759952,194.846614141,-4.29637422986,423.212239833,135.720985529,194.893,396.566576566,53.2,172.003986533
187,121.969,-198.792,73.9525,194.816,194.826975836,116.622961975,0.849618,101.715404889,5.63753674087,187,816.754492843,-91.2484067038,194.891054789,0.797433856316,270.95575666,161.897574213,194.963,339.398537242,53.3005,114.645263402
188,117.449,-199.375,74.0703,195.391,195.419932364,108.628359903,0.87614,93.526087273,5.59107891372,188,861.975363148,38.7758993958,195.484958132,-3.20353957109,320.068885061,170.373537283,195.539,318.540760551,53.3794,160.028837378
189,113.934,-199.059,74.2374,195.072,195.092148825,132.74014415,0.877374,144.755792753,5.57386702914,189,499.067259747,125.046726248,195.162208378,-5.45011553016,356.868206564,94.6376843882,195.233,288.980297802,53.4665,179.020192438
190,120.272,-199.733,74.402,195.681,195.694872278,110.301425278,0.849819,237.660772157,5.68018788356,190,697.203344712,129.899853369,195.776989563,57.5031361281,743.445060676,109.071784313,195.836,243.253112488,53.5886,303.558853971
191,127.947,-199.765,74.5957,195.78,195.807665529,125.08742303,0.877699,182.189661182,5.6975836964,191,1198.21970785,159.660038825,195.872188708,-5.02046138667,511.551611303,230.109810906,195.926,456.98405643,53.704,178.02441606
192,112.836,-200.413,74.7538,196.51,196.536237045,116.881433366,0.901381,174.805658978,5.56873776332,192,786.848721617,144.917863916,196.597539613,0.395969873227,602.964724648,106.746692425,196.671,237.736641019,53.79,158.961216063
193,126.989,-200.947,74.8964,196.919,196.934943414,132.869339231,0.898182,172.556691913,5.641060918,193,517.806064958,42.2824263113,197.000408666,0.19795628144,458.030101581,91.2176995191,197.067,332.082414482,53.8932,226.35682777
194,113.097,-200.696,75.0,196.765,196.787428922,116.363259784,0.8839,121.615960251,5.5109279815,194,1047.64875842,135.522358369,196.843577637,-7.50507657447,354.375902415,184.114994888,196.917,343.152782157,53.9829,197.445204917
195,123.929,-201.235,75.1421,197.315,197.336143719,113.207857852,0.915168,327.093985582,5.68445494769,195,663.720455818,114.640611385,197.403853898,-0.263681650472,727.043600041,106.387027129,197.471,220.476054456,54.0863,321.426066804
196,119.628,-201.528,75.2416,197.565,197.59331941,119.577311744,0.868005,254.448562213,5.61907455818,196,1264.76757948,92.63887242,197.664653419,-4.78547862171,806.169120133,251.230029195,197.749,511.470768776,54.1769,243.92962667
197,109.031,-201.861,75.3612,198.133,198.150813565,123.601207929,0.894479,152.106133978,5.4221428738,197,649.988081249,149.485909655,198.200002195,-4.59214603523,512.139379437,89.157490619,198.262,305.793472326,54.3133,132.871571937
198,116.722,-202.098,75.4787,198.293,198.311390008,103.178564135,0.890079,183.645529166,5.54037067073,198,699.244482503,126.606278665,198.362522423,-62.3976852371,586.648795443,108.747136755,198.444,191.209545972,54.4234,134.984122532
199,118.075,-201.901,75.6113,198.009,198.024177852,103.265682279,0.846902,73.3477763998,5.58741512743,199,854.645903073,144.871387596,198.08481189,37.4289935438,287.573620398,153.996317001,198.168,357.430295542,54.5214,137.645956145
200,131.308,-201.363,75.7531,197.593,197.621112173,81.5432703093,0.889712,114.749801875,5.67536526153,200,179.084579883,93.6561427344,197.690552099,-5.35782173062,409.546701543,9.58934305898,197.759,114.079065007,54.6214,146.045009533
