AverageAbsQ,AverageAbsQYDiff,StdReturn,MinReturn,MinEsReturn,Iteration,QFunRegParamNorm,AveragePolicySurr,MaxEsReturn,StdEsReturn,PolicyRegParamNorm,AverageAbsY,AverageY,AverageAction,AverageQLoss,MaxReturn,AverageReturn,Epoch,AverageQ,AverageEsReturn,AverageDiscountedReturn
30.3569,0.249934131814,56.2051085981,3719.68352189,2303.02947151,3677,197.211,-30.4179,2303.02947151,0.0,197.603,30.3583248884,30.3129362088,0.9843,1.09505,3945.30229332,3836.08847293,3677,30.3117,2303.02947151,323.421577314
30.3021,0.251303438402,70.6978763695,3760.26923568,2243.79629345,3678,197.243,-30.3678,2243.79629345,0.0,197.675,30.3015353078,30.2486470121,0.993417,1.24343,4006.73007242,3905.50435834,3678,30.2494,2243.79629345,320.05458278
30.3176,0.247866957055,224.796519964,3137.60125273,2211.0370172,3679,197.253,-30.379,2211.0370172,0.0,197.76,30.3186602504,30.2648545593,0.993683,1.15789,3949.0058363,3542.87884285,3679,30.264,2211.0370172,293.562729832
30.3434,0.269551161493,495.7469693,2193.49752242,2527.2662996,3680,197.242,-30.3937,2527.2662996,0.0,197.86,30.3449562732,30.2944938698,0.985686,1.24435,3978.82576875,3423.28534624,3680,30.2929,2527.2662996,286.204169784
30.3391,0.277129171284,159.607108358,3286.38371569,1817.57509837,3681,197.27,-30.3952,1817.57509837,0.0,197.852,30.3392444706,30.2912720158,0.968749,1.14357,3804.15745569,3596.06516949,3681,30.2912,1817.57509837,273.112298417
30.3255,0.280053480611,95.3583073255,3623.40498293,1794.47609645,3682,197.3,-30.3823,1794.47609645,0.0,197.858,30.3262022081,30.2774115137,0.977156,1.22539,3890.86102921,3785.13680514,3682,30.2771,1794.47609645,310.747547683
30.3371,0.274608693953,158.0575721,3501.08019932,2004.98786551,3683,197.312,-30.4013,2004.98786551,0.0,197.994,30.3383185692,30.2904963521,0.984462,1.07705,4028.97135367,3767.08086677,3683,30.2895,2004.98786551,312.674635998
30.3255,0.279139327907,48.3697820062,3448.88101868,2221.91970802,3684,197.375,-30.388,2221.91970802,0.0,197.957,30.3262153083,30.2741489964,0.969939,1.15992,3612.26583665,3532.01360717,3684,30.2736,2221.91970802,294.155455443
30.3669,0.257892377055,67.3402669954,3632.24117169,2206.83252925,3685,197.391,-30.4371,2206.83252925,0.0,198.069,30.3670878393,30.3151922023,0.986316,0.920947,3887.03533046,3713.04540919,3685,30.3152,2206.83252925,298.951079035
30.3816,0.247910752809,54.5478749127,3607.37320398,2455.43268717,3686,197.384,-30.4492,2455.43268717,0.0,198.001,30.3823194325,30.3313145632,0.972826,0.877195,3769.46210086,3692.96304806,3686,30.3306,2455.43268717,304.044449588
30.3953,0.254232202959,54.596207617,3892.6416896,2097.97595417,3687,197.426,-30.4668,2097.97595417,0.0,197.995,30.3964598055,30.3467517433,0.996105,1.03255,4074.05364939,3990.54807514,3687,30.3459,2097.97595417,326.201585684
30.4128,0.234687572974,44.4067131492,3716.03567014,2367.01223189,3688,197.435,-30.4725,2367.01223189,0.0,198.047,30.4127282093,30.3588102306,0.991,0.756449,3872.73719923,3803.77541128,3688,30.3589,2367.01223189,308.337301804
30.4199,0.239795428387,56.7663261882,3802.88150006,2415.16533593,3689,197.492,-30.4892,2415.16533593,0.0,198.081,30.4208889216,30.3745789894,0.993556,0.947185,4006.08176467,3901.44653996,3689,30.3739,2415.16533593,318.707796357
30.4371,0.249356855653,75.6594714886,3757.08003679,2629.48031777,3690,197.492,-30.5161,2629.48031777,0.0,198.102,30.4381078827,30.391357768,0.991376,1.12095,3990.92632564,3860.24192367,3690,30.3903,2629.48031777,313.169986057
30.4737,0.258220737667,46.0523712759,3852.77553651,2468.02180887,3691,197.486,-30.5525,2468.02180887,0.0,198.15,30.4743214613,30.4324458176,0.997445,1.24582,3966.62123527,3918.3298258,3691,30.4322,2468.02180887,316.369826439
30.4543,0.237726834011,143.656738148,3392.16785157,2373.22543216,3692,197.513,-30.5226,2373.22543216,0.0,198.231,30.4548867263,30.40951182,0.994516,1.03553,3873.07074041,3687.43413661,3692,30.4092,2373.22543216,303.304330052
30.4498,0.232824274626,335.290268636,2705.52709152,2260.84427247,3693,197.54,-30.5105,2260.84427247,0.0,198.24,30.4498929491,30.3994729251,0.992265,0.916243,3788.19986371,3375.24542384,3693,30.3995,2260.84427247,299.642118552
30.4497,0.248806354756,77.6903689984,3612.74466135,2524.2190576,3694,197.569,-30.5108,2524.2190576,0.0,198.183,30.4500293234,30.3966270103,0.984851,1.13446,3878.03000704,3713.30409615,3694,30.3967,2524.2190576,307.596151548
30.5018,0.233097731823,53.5458361935,3836.64535172,2377.12753002,3695,197.551,-30.5616,2377.12753002,0.0,198.103,30.5018636882,30.4571074112,0.994591,0.81482,4040.68925116,3955.58361813,3695,30.4571,2377.12753002,315.396195365
30.4715,0.237777485003,75.6606515213,3697.01456788,2346.8647076,3696,197.57,-30.5237,2346.8647076,0.0,198.11,30.4707113146,30.4198341832,0.991384,0.935932,3920.18058033,3819.7116385,3696,30.4207,2346.8647076,304.01954441
30.4967,0.251975190297,83.2273485547,3630.72719207,2509.2869186,3697,197.579,-30.5685,2509.2869186,0.0,198.102,30.498516755,30.4512490525,0.98853,1.21048,3879.20751472,3772.13310331,3697,30.4495,2509.2869186,304.524383885
30.4941,0.234921980123,136.810558838,3580.93667434,2508.73053701,3698,197.648,-30.5654,2508.73053701,0.0,198.165,30.4941190397,30.4442708886,0.996247,0.908352,4043.24273908,3789.38012842,3698,30.4443,2508.73053701,306.995169822
30.5086,0.225561951839,46.4043220771,3729.80884777,2562.74889384,3699,197.673,-30.5766,2562.74889384,0.0,198.131,30.5078266738,30.4591584232,0.993963,0.752598,3862.63044341,3800.3143362,3699,30.4598,2562.74889384,306.659722718
30.5278,0.236326457975,58.0868388028,3614.82682498,2491.84572148,3700,197.678,-30.6009,2491.84572148,0.0,198.194,30.5285722712,30.4829215906,0.995637,0.958002,3807.5635183,3736.44315879,3700,30.4822,2491.84572148,306.185119234
30.5121,0.254534252883,62.3918302347,3768.34364478,2186.56990679,3701,197.698,-30.5793,2186.56990679,0.0,198.153,30.5128191083,30.4658901534,0.993629,1.20937,3935.32991656,3849.07154051,3701,30.4659,2186.56990679,312.002793977
30.5402,0.228303950763,64.3243762662,3733.90801532,2277.66318753,3702,197.748,-30.6094,2277.66318753,0.0,198.384,30.5415923306,30.4967911768,0.99242,0.753847,3982.39458892,3879.78410443,3702,30.4955,2277.66318753,310.361610631
30.5511,0.241095829411,99.8761945967,3741.05550012,2288.16529114,3703,197.79,-30.6354,2288.16529114,0.0,198.452,30.5515765265,30.5049307346,0.997891,1.05007,4040.48126375,3885.46949151,3703,30.5047,2288.16529114,311.787108077
30.5575,0.2513487272,87.1624300081,3723.39567719,2408.23568195,3704,197.794,-30.6388,2408.23568195,0.0,198.45,30.5578412452,30.5121200891,0.998911,1.27529,3949.490384,3845.03206607,3704,30.5118,2408.23568195,309.400905488
30.5639,0.236453510623,59.5472040872,3765.52448042,2416.32419907,3705,197.826,-30.6416,2416.32419907,0.0,198.431,30.5643068554,30.5161051512,0.99836,1.00478,3964.9957887,3860.56585471,3705,30.516,2416.32419907,310.023190324
30.5859,0.229250833207,42.9097675269,3669.68329931,2246.76268929,3706,197.868,-30.6616,2246.76268929,0.0,198.413,30.5862436811,30.5400780546,0.999281,0.951315,3820.18058084,3756.61556002,3706,30.5398,2246.76268929,304.486298039
30.5959,0.244859596644,53.6715498761,3597.56575396,2282.60399885,3707,197.879,-30.6632,2282.60399885,0.0,198.406,30.596769286,30.5525689887,0.998732,1.25038,3789.69990051,3717.63106162,3707,30.552,2282.60399885,293.82460013
30.5734,0.239891989095,53.7396653947,3544.74064025,2412.71041051,3708,197.902,-30.6488,2412.71041051,0.0,198.41,30.5751607423,30.529001409,0.999366,1.08749,3696.51036773,3613.80095023,3708,30.5275,2412.71041051,298.385721616
30.6152,0.222206799655,70.4426733781,3642.0051105,2288.13737932,3709,197.931,-30.687,2288.13737932,0.0,198.523,30.6157518593,30.5724505415,0.999734,0.796242,3850.62196588,3765.6301381,3709,30.5721,2288.13737932,305.288144668
30.5548,0.243408309922,56.518483585,3736.96383184,2425.71908716,3710,197.981,-30.6287,2425.71908716,0.0,198.567,30.5549638329,30.5047347861,0.999496,1.17418,3940.67932016,3820.93415021,3710,30.5047,2425.71908716,316.459648515
30.6206,0.240754158374,57.0638377609,3775.35406746,2133.24731017,3711,198.039,-30.7016,2133.24731017,0.0,198.606,30.6207144547,30.5782218713,0.999813,1.12194,3956.45655815,3868.61159471,3711,30.5787,2133.24731017,311.561585946
30.6072,0.240673815862,43.0984266032,3806.156582,2385.94990758,3712,198.064,-30.6702,2385.94990758,0.0,198.611,30.6090149061,30.5656683287,0.998323,1.01575,3969.50860961,3903.20282222,3712,30.5645,2385.94990758,316.715253129
30.5978,0.221994232172,54.1362116776,3581.77867232,2399.64042659,3713,198.053,-30.6532,2399.64042659,0.0,198.604,30.5980149797,30.5530895099,0.995787,0.728581,3775.47261381,3681.40055175,3713,30.5532,2399.64042659,303.971687879
30.5602,0.251905728779,39.5855452216,3473.00662467,2344.57777708,3714,198.066,-30.6027,2344.57777708,0.0,198.497,30.5605915498,30.5192314457,0.998058,1.20073,3595.55576758,3530.09901728,3714,30.5189,2344.57777708,293.838816636
30.5923,0.231506459578,52.9670161294,3338.78503755,2216.11072745,3715,198.087,-30.6488,2216.11072745,0.0,198.497,30.5928748766,30.5567929799,0.999482,0.812377,3514.69905147,3444.51352784,3715,30.5563,2216.11072745,288.447099999
30.5286,0.244943033224,44.7847206544,3223.61090495,2277.71355914,3716,198.13,-30.5679,2277.71355914,0.0,198.586,30.5296659784,30.4885685782,0.99985,1.01443,3363.74115031,3302.28360138,3716,30.4877,2277.71355914,282.19383063
30.4706,0.24878947612,37.3626497682,3471.73098738,2077.48473799,3717,198.182,-30.5018,2077.48473799,0.0,198.633,30.4704141906,30.4273404835,0.999835,1.11234,3585.06411028,3533.72680611,3717,30.4276,2077.48473799,289.52296461
30.4575,0.236689871767,26.3256672919,3400.23845862,2073.44285649,3718,198.187,-30.4967,2073.44285649,0.0,198.638,30.4587410585,30.4190856734,0.999968,0.90375,3486.62639173,3436.13831646,3718,30.4178,2073.44285649,289.187503419
30.444,0.240365400826,61.8418831825,3373.65463733,2172.38494964,3719,198.238,-30.4926,2172.38494964,0.0,198.675,30.4439696536,30.4070181073,0.999609,1.13396,3586.2932207,3486.19393144,3719,30.4075,2172.38494964,289.469263014
30.4252,0.247021049316,52.4292725538,3423.28864796,2392.09018825,3720,198.266,-30.479,2392.09018825,0.0,198.704,30.4257946225,30.3901675917,0.999946,1.20701,3608.2991548,3528.89357505,3720,30.3898,2392.09018825,297.625847636
30.3909,0.231311527646,36.8514168808,3355.90550634,2276.53282773,3721,198.32,-30.458,2276.53282773,0.0,198.782,30.3909642435,30.3550888942,0.999991,0.971168,3475.7559973,3415.04730012,3721,30.3552,2276.53282773,286.481399564
30.3487,0.238075699697,31.8360588413,3424.9419813,2321.72588865,3722,198.36,-30.4043,2321.72588865,0.0,198.78,30.3498012717,30.3079549706,1.0,1.0695,3555.68052,3478.9097864,3722,30.3072,2321.72588865,284.027465578
30.371,0.219411865672,29.7283084333,3335.22352041,2182.16317845,3723,198.394,-30.4277,2182.16317845,0.0,198.743,30.3721933759,30.3345140037,0.999953,0.874885,3416.2351962,3370.22379168,3723,30.3336,2182.16317845,277.720815313
30.3356,0.230151501806,153.402621806,2732.77040394,2176.84949524,3724,198.444,-30.3893,2176.84949524,0.0,198.706,30.3359515559,30.2977641373,0.999765,1.08218,3135.96486955,2987.34107282,3724,30.298,2176.84949524,250.578289901
30.3276,0.231279648767,780.176463745,122.057068259,2074.72875707,3725,198.427,-30.3722,2074.72875707,0.0,198.762,30.3284728141,30.2938123399,0.999779,1.06852,2993.68418438,2417.38458392,3725,30.2931,2074.72875707,214.840338835
30.2792,0.220987743397,161.266759067,2634.12705947,2132.44441018,3726,198.457,-30.3228,2132.44441018,0.0,198.814,30.2795848937,30.2438704867,0.998444,0.775842,3238.46573361,3044.92808231,3726,30.2437,2132.44441018,254.096478009
30.2688,0.215497555131,1024.27986818,-266.118702813,2020.27633663,3727,198.463,-30.3239,2020.27633663,0.0,198.821,30.2683996489,30.2334603047,0.999941,0.64616,3194.45035632,2804.15805962,3727,30.2341,2020.27633663,250.027176295
30.218,0.232634673119,145.360247424,2965.64183109,2148.02605318,3728,198.469,-30.2744,2148.02605318,0.0,198.884,30.2174413351,30.1785897365,0.999917,0.908775,3502.57683899,3325.08340477,3728,30.1793,2148.02605318,253.147718761
30.266,0.2412947075,155.166852812,2676.9221605,2188.10462975,3729,198.471,-30.3247,2188.10462975,0.0,198.857,30.2679157604,30.2358412317,0.999917,1.08735,3142.74463956,2992.96540901,3729,30.2341,2188.10462975,243.285260925
30.2426,0.220721243665,1223.85490952,-198.242104912,1886.22037018,3730,198.473,-30.3013,1886.22037018,0.0,198.874,30.2436175648,30.2107336235,0.999879,0.823559,3066.02147587,2064.39718803,3730,30.2097,1886.22037018,229.257685486
30.1908,0.242524843194,62.0019439368,3014.80227138,2043.5277377,3731,198.514,-30.2462,2043.5277377,0.0,198.948,30.190874712,30.1587647461,0.999921,1.21092,3231.75382883,3171.56489681,3731,30.1588,2043.5277377,264.377434733
30.1507,0.243342266617,735.232831349,93.9808312343,1874.76569971,3732,198.553,-30.2038,1874.76569971,0.0,199.081,30.1509735684,30.1180124439,0.995264,1.17323,2676.59661118,2163.88181118,3732,30.1177,1874.76569971,195.748034041
30.1316,0.24870292615,1147.56241706,-57.032687287,2150.52120049,3733,198.564,-30.185,2150.52120049,0.0,199.119,30.1309118179,30.0980963799,0.998847,1.28243,3092.67864673,1908.18111985,3733,30.0989,2150.52120049,238.225383853
30.1388,0.244982083249,634.89797839,1220.21054272,2253.67925358,3734,198.609,-30.2034,2253.67925358,0.0,199.087,30.1404504505,30.108950677,0.999728,1.13668,3385.95132209,2942.74205864,3734,30.1073,2253.67925358,261.160895773
30.1335,0.22914984164,71.9440657431,3245.34094896,2137.76619587,3735,198.671,-30.2019,2137.76619587,0.0,199.093,30.1333116623,30.1034869898,0.999936,0.947122,3472.05140213,3391.15056418,3735,30.1038,2137.76619587,281.411293238
30.0636,0.237580684611,43.2008858821,3373.53862736,1813.14933054,3736,198.668,-30.1225,1813.14933054,0.0,199.255,30.062417073,30.0254295636,0.999526,1.10936,3492.85800021,3430.27049155,3736,30.0266,1813.14933054,278.672468107
30.0657,0.223221751284,90.2205846769,3249.9141702,2187.42773371,3737,198.678,-30.1152,2187.42773371,0.0,199.319,30.0666483088,30.0299737029,0.999441,0.878141,3573.44186278,3443.55391394,3737,30.0291,2187.42773371,272.029141946
30.0356,0.226203181096,50.626542773,3347.02815258,2235.2358563,3738,198.703,-30.0913,2235.2358563,0.0,199.384,30.0358609414,29.9976603283,0.999798,0.955696,3524.16626553,3402.71194808,3738,29.9975,2235.2358563,287.685710231
30.0192,0.223129684823,45.4450118023,3202.71123244,2108.95580589,3739,198.716,-30.0773,2108.95580589,0.0,199.265,30.020077144,29.9811922558,1.0,0.965315,3338.83953695,3288.45173044,3739,29.9805,2108.95580589,271.918140415
30.0374,0.226175105557,46.2678080527,3285.36870862,2288.08122805,3740,198.74,-30.0952,2288.08122805,0.0,199.388,30.0369975501,29.9983194688,0.998603,1.06983,3461.46390333,3394.16120082,3740,29.999,2288.08122805,280.460948164
29.9963,0.221802929125,44.3873380306,3326.54450246,2312.27002599,3741,198.768,-30.0571,2312.27002599,0.0,199.351,29.9970216706,29.9552338272,0.999946,0.894297,3484.84596323,3407.64018872,3741,29.9548,2312.27002599,278.697094153
29.9847,0.232308000136,72.6890398167,3471.04565326,2271.62151106,3742,198.76,-30.039,2271.62151106,0.0,199.475,29.9860781536,29.9431089362,0.991126,1.05631,3702.27992486,3631.43776809,3742,29.9412,2271.62151106,300.43823582
30.0011,0.236941541883,63.4361202154,3654.95010093,2379.49989011,3743,198.826,-30.0635,2379.49989011,0.0,199.425,30.0004269684,29.9600714188,0.999549,1.19839,3836.51580481,3764.20705728,3743,29.9615,2379.49989011,303.636677016
29.9655,0.23313769711,41.4268915973,3643.53540362,2469.25897969,3744,198.849,-30.0262,2469.25897969,0.0,199.457,29.9676193347,29.9258843943,0.999641,1.1923,3808.77715684,3736.43464744,3744,29.9242,2469.25897969,308.187785761
29.9806,0.221194613584,32.0220122486,3623.02627206,2361.33506975,3745,198.882,-30.0378,2361.33506975,0.0,199.46,29.9799722091,29.9386958417,0.999676,0.966445,3724.3538979,3695.27631047,3745,29.9394,2361.33506975,301.699278888
30.0071,0.217407941286,50.9400091229,3664.30154695,2223.01196882,3746,198.904,-30.0686,2223.01196882,0.0,199.522,30.0074111291,29.9696370706,0.999777,0.767328,3821.43160417,3758.03766277,3746,29.9696,2223.01196882,295.681527668
29.9561,0.217920265921,50.5798430458,3697.41573787,2392.32001823,3747,198.928,-30.0096,2392.32001823,0.0,199.535,29.9567731945,29.9117487609,0.999959,0.818142,3869.73420202,3798.11194326,3747,29.9115,2392.32001823,308.354064727
29.9507,0.224821089685,57.9191225728,3532.95668823,2573.16628383,3748,198.917,-29.9924,2573.16628383,0.0,199.508,29.951256898,29.9071117701,0.999822,0.986745,3708.97965251,3623.4637724,3748,29.9069,2573.16628383,287.562069379
29.9606,0.218337712308,38.4243723469,3350.05648689,2447.70147335,3749,198.937,-30.0162,2447.70147335,0.0,199.492,29.9611898445,29.920249738,0.999933,0.831167,3492.31709094,3413.94947347,3749,29.9198,2447.70147335,274.97262107
29.9361,0.232481439706,59.084786383,3291.59089623,2091.17054007,3750,198.978,-29.9748,2091.17054007,0.0,199.524,29.9360852221,29.8955795993,0.996538,1.02204,3499.23467283,3419.66577505,3750,29.896,2091.17054007,278.590668992
29.8927,0.232713546677,57.4320249596,3348.92528114,2120.70339333,3751,198.999,-29.9361,2120.70339333,0.0,199.566,29.8928716632,29.8536241527,0.999735,1.17832,3542.92708625,3456.27598272,3751,29.8534,2120.70339333,273.271371583
29.8516,0.228551537461,60.0554917341,3614.50668066,2316.02569639,3752,199.004,-29.8952,2316.02569639,0.0,199.696,29.8528230741,29.8083644948,0.996799,1.09862,3837.19241189,3734.77334396,3752,29.8074,2316.02569639,304.082122945
29.865,0.230722476611,21.6480861154,3711.16888549,2415.07494571,3753,199.021,-29.918,2415.07494571,0.0,199.637,29.8658221394,29.8256552282,0.995407,1.0138,3784.26598453,3738.43023296,3753,29.8251,2415.07494571,301.14575536
29.8327,0.227386643637,51.910803976,3771.93355784,2383.85856071,3754,199.039,-29.8816,2383.85856071,0.0,199.774,29.8341342768,29.7933639731,0.999425,0.98267,3946.02200768,3875.70319441,3754,29.7924,2383.85856071,313.739436428
29.8485,0.237443533725,60.9845657402,3864.99246808,2428.39445701,3755,199.035,-29.9153,2428.39445701,0.0,199.791,29.8482088688,29.8108707879,0.999698,1.22427,4035.96730688,3935.37647418,3755,29.8115,2428.39445701,318.613420957
29.8695,0.218521897931,88.3375650521,3540.69147841,2433.04629875,3756,199.082,-29.9338,2433.04629875,0.0,199.746,29.8698925597,29.8316090937,0.997239,0.850694,3845.58388231,3733.02848941,3756,29.8315,2433.04629875,294.483604144
29.8305,0.217712840991,115.184858743,3476.42711721,2115.5779786,3757,199.111,-29.8829,2115.5779786,0.0,199.823,29.8299332605,29.7875824586,0.998847,0.8135,3939.63440678,3755.37376323,3757,29.7882,2115.5779786,296.544624081
29.8089,0.214526845659,85.5672349328,3616.02987098,2113.38507026,3758,199.128,-29.8691,2113.38507026,0.0,199.853,29.8091708479,29.7609489402,0.999791,0.720681,3908.05738544,3758.8544148,3758,29.7607,2113.38507026,303.332801919
29.7962,0.241459264879,88.733906842,3496.90120445,2345.15755025,3759,199.16,-29.8536,2345.15755025,0.0,199.922,29.7969238685,29.7504889326,0.999798,1.24527,3779.47136452,3694.07042081,3759,29.7499,2345.15755025,287.650014308
