AveragePolicySurr,PolicyRegParamNorm,MaxEsReturn,Iteration,StdReturn,MaxReturn,StdEsReturn,AverageY,MinReturn,AverageAbsY,AverageAbsQYDiff,MinEsReturn,Epoch,AverageAction,AverageQLoss,QFunRegParamNorm,AverageQ,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageReturn
-7.80958,111.735,690.296917041,123,564.559360377,2218.71774398,0.0,7.70044176101,520.504497627,7.70048233235,0.157890219831,690.296917041,123,0.947609,0.0944511,86.9061,7.7016,690.296917041,7.7016,178.814542754,1647.78174298
-7.89602,112.168,1253.08060569,124,625.277725015,2436.56192568,0.0,7.79441284284,501.473133704,7.79445246735,0.151192756182,1253.08060569,124,0.936792,0.0707348,87.1713,7.79576,1253.08060569,7.79576,170.342517109,1381.07740048
-7.92615,112.637,466.08255281,125,504.399586945,2114.33803337,0.0,7.82276034847,339.060955917,7.82280031472,0.154398284102,466.08255281,125,0.933732,0.083045,87.497,7.8238,466.08255281,7.8238,175.405321972,1206.45807964
-8.04388,112.984,1565.99226675,126,569.800072373,2100.3668357,0.0,7.9381582876,477.378363765,7.93822028603,0.157448015714,1565.99226675,126,0.94303,0.0808812,87.8467,7.93995,1565.99226675,7.93995,137.525303138,1091.83335414
-8.18133,113.466,1473.49042176,127,759.046158255,2605.24169104,0.0,8.07174504358,589.491634725,8.07178305448,0.163530693039,1473.49042176,127,0.944263,0.102624,88.1565,8.07253,1473.49042176,8.07257,206.438074701,1417.9891441
-8.29961,113.862,1207.07691484,128,757.457182226,2609.67157168,0.0,8.1897630582,567.76861897,8.18978818514,0.170778424002,1207.07691484,128,0.929815,0.132066,88.5005,8.19092,1207.07691484,8.19092,185.456139171,1451.25938225
-8.3944,114.29,1502.46170388,129,542.236410411,2506.31673714,0.0,8.28209135621,584.187478068,8.28212527736,0.16261780067,1502.46170388,129,0.969618,0.106838,88.883,8.28333,1502.46170388,8.28333,182.88640065,1959.22828194
-8.48327,114.745,1242.10592832,130,529.421414817,2501.01383863,0.0,8.37297196153,854.838044279,8.37299605786,0.16133072659,1242.10592832,130,0.954011,0.0952931,89.1721,8.37444,1242.10592832,8.37444,190.853828059,1729.2436947
-8.66503,115.171,1452.75704988,131,593.635096099,2569.88763588,0.0,8.55255490172,696.330116157,8.55261335056,0.172462415627,1452.75704988,131,0.964727,0.116828,89.5596,8.55316,1452.75704988,8.55316,188.084702993,1827.49069045
-8.67561,115.627,1863.52876575,132,802.073375623,2234.07329779,0.0,8.56025499947,63.7529340298,8.56031345721,0.176961228801,1863.52876575,132,0.9406,0.153463,89.9417,8.56121,1863.52876575,8.56143,161.956354185,963.97220363
-8.77892,115.974,619.925347723,133,546.98109297,2556.20858643,0.0,8.65708290916,1137.70303607,8.65711814883,0.168713576371,619.925347723,133,0.963904,0.108551,90.274,8.65862,619.925347723,8.65862,193.02348613,1912.06177058
-8.84797,116.361,660.945219614,134,315.593541073,2892.6179972,0.0,8.72687784465,1758.37376568,8.72692572991,0.176285779565,660.945219614,134,0.986341,0.143232,90.6418,8.72781,660.945219614,8.72786,196.038004021,2440.23027165
-8.93957,116.766,732.187533297,135,754.936611854,2820.0308038,0.0,8.81873305876,646.518512952,8.81875895156,0.171416597423,732.187533297,135,0.953605,0.119626,90.879,8.81961,732.187533297,8.81961,196.574745806,1841.16276549
-9.03677,117.119,978.866390503,136,576.428227563,2578.63530523,0.0,8.91663626657,879.528552163,8.91669725246,0.176534921342,978.866390503,136,0.958108,0.132589,91.1799,8.91791,978.866390503,8.91791,192.362603917,1970.0902101
-9.0672,117.48,849.855787546,137,608.047237409,2251.1521914,0.0,8.95291458637,487.658084977,8.95293690892,0.168911008387,849.855787546,137,0.951045,0.108122,91.4245,8.95434,849.855787546,8.95434,170.57301929,1557.4408365
-9.12168,117.861,1200.9813018,138,731.859098664,2323.33118062,0.0,9.00862528955,127.005329387,9.00866356173,0.172508217376,1200.9813018,138,0.959595,0.118427,91.7947,9.00979,1200.9813018,9.00979,183.284705476,1604.83306972
-9.29131,118.259,1258.39153063,139,747.992968088,2421.4869103,0.0,9.17449295234,446.599602809,9.17452527501,0.180576750881,1258.39153063,139,0.948892,0.14263,92.1178,9.1754,1258.39153063,9.1754,190.112209395,1653.9829739
-9.39775,118.612,1467.07534879,140,640.961332413,2121.08246658,0.0,9.28130077292,294.458658863,9.28136731604,0.18496156134,1467.07534879,140,0.974973,0.144381,92.4755,9.28255,1467.07534879,9.28255,174.539194333,1615.47575908
-9.49412,119.059,1398.12467213,141,165.648459012,2942.18089758,0.0,9.37249565205,2341.37876498,9.37251599088,0.184438137991,1398.12467213,141,0.981357,0.159933,92.7435,9.37359,1398.12467213,9.37359,223.61176187,2615.14395002
-9.5787,119.491,1881.95983938,142,111.310054817,1840.67824824,0.0,9.46348739146,1451.93968397,9.4635151844,0.179930992782,1881.95983938,142,0.981048,0.123908,93.0431,9.46409,1881.95983938,9.46409,166.859596126,1720.07635762
-9.72197,119.832,1046.31719958,143,486.149205522,2009.71668629,0.0,9.60382482729,709.352407575,9.60385535913,0.179046171687,1046.31719958,143,0.961303,0.135608,93.3148,9.605,1046.31719958,9.60504,175.234262518,1638.53533906
-9.75793,120.185,1250.97072062,144,438.615842755,2422.59543751,0.0,9.64007200181,806.563672286,9.64010598965,0.179491700807,1250.97072062,144,0.968472,0.125315,93.6918,9.64146,1250.97072062,9.64147,205.428194277,2054.77214481
-9.86983,120.564,1325.47017801,145,410.166671523,2608.42466997,0.0,9.74753827955,1333.98371407,9.74758381022,0.188019337189,1325.47017801,145,0.969872,0.155056,93.9684,9.74825,1325.47017801,9.74825,213.501013723,2131.50594005
-9.95063,120.888,1174.78729608,146,336.880207878,2332.21671908,0.0,9.83080168335,1296.76636595,9.8308337377,0.179272923548,1174.78729608,146,0.969742,0.112585,94.2507,9.83212,1174.78729608,9.83223,204.185031806,2051.791272
-10.1174,121.333,1784.14660344,147,830.48663073,2216.22273079,0.0,9.99457402382,38.735285265,9.99459322574,0.185990815382,1784.14660344,147,0.94598,0.141773,94.5398,9.99477,1784.14660344,9.99479,170.036803451,1286.05734069
-10.2618,121.707,1519.19803266,148,273.570661249,2072.94295689,0.0,10.1355834886,1169.65030791,10.1356266157,0.197056186377,1519.19803266,148,0.965018,0.168615,94.7828,10.1371,1519.19803266,10.1371,177.202398806,1870.08825237
-10.2416,121.994,617.87670079,149,641.562923565,2976.82610569,0.0,10.1151861617,603.132536251,10.1152760479,0.195650528924,617.87670079,149,0.976019,0.186185,95.1707,10.1162,617.87670079,10.1162,229.085096605,2469.08322892
-10.4272,122.437,1383.13317568,150,603.377114673,2786.238105,0.0,10.3001913325,602.901821421,10.3003115035,0.193168837504,1383.13317568,150,0.973867,0.151112,95.4467,10.3013,1383.13317568,10.3013,195.751320198,2309.06819901
-10.5296,122.802,1578.26090204,151,238.466396922,2389.61919137,0.0,10.4063092825,1548.3580532,10.4063550696,0.191390719172,1578.26090204,151,0.973225,0.135726,95.7328,10.4075,1578.26090204,10.4075,186.424062774,2217.49699086
-10.7022,123.156,1680.98592207,152,613.829208409,2549.62118005,0.0,10.5805198709,491.321485579,10.5806181243,0.188088059694,1680.98592207,152,0.956061,0.127829,96.0687,10.5816,1680.98592207,10.5817,174.544698096,1507.37021708
-10.7392,123.621,1747.56328189,153,143.230604332,2627.15063576,0.0,10.6138327899,2176.85272775,10.6138684327,0.202653556605,1747.56328189,153,0.980553,0.218482,96.3279,10.6148,1747.56328189,10.6148,212.252208055,2474.38336559
-10.7399,124.109,1430.01729953,154,211.347186387,2863.93006607,0.0,10.6175843979,2010.86039733,10.6177087598,0.186434419227,1430.01729953,154,0.980432,0.130025,96.5883,10.6186,1430.01729953,10.6187,203.823929126,2460.16927321
-10.8954,124.515,1086.80170807,155,748.700116373,2697.88327469,0.0,10.7718612365,658.284546654,10.7718991117,0.193606615676,1086.80170807,155,0.967602,0.159849,96.8658,10.773,1086.80170807,10.773,212.443147112,1949.12492138
-10.9771,124.895,1674.02649357,156,789.965120978,2764.54116173,0.0,10.8504028353,576.379618179,10.8505132105,0.20895412117,1674.02649357,156,0.951682,0.227442,97.2263,10.851,1674.02649357,10.8511,199.299435911,1903.23273706
-11.1815,125.191,1761.70646971,157,793.106697393,2773.9406077,0.0,11.0537476139,587.21501432,11.0538745586,0.210051685425,1761.70646971,157,0.955057,0.242624,97.5539,11.0542,1761.70646971,11.0542,205.999139131,1726.33957854
-11.2919,125.525,1838.93773813,158,488.608295295,2357.01936136,0.0,11.1636401849,868.730251945,11.1638024833,0.197259248234,1838.93773813,158,0.967071,0.154413,97.8269,11.1645,1838.93773813,11.1646,182.725507792,1850.70409366
-11.3224,125.981,1457.32733605,159,312.794908212,2831.11510824,0.0,11.1961062179,1877.03565087,11.1963409463,0.192381558586,1457.32733605,159,0.972947,0.154853,98.118,11.198,1457.32733605,11.1981,224.789665908,2405.93438386
-11.4059,126.31,1931.53876894,160,541.355915389,2425.37073532,0.0,11.2826562643,604.879920195,11.2827848879,0.206722468074,1931.53876894,160,0.966251,0.214366,98.4391,11.2834,1931.53876894,11.2834,177.493858083,1628.18759877
-11.5399,126.701,898.364889266,161,844.526730072,2464.78808575,0.0,11.4180443704,-99.3718020537,11.4181712674,0.200587734558,898.364889266,161,0.948474,0.169594,98.7485,11.4191,898.364889266,11.4191,196.356518471,1393.59341405
-11.6698,127.136,1615.34698802,162,89.9521079538,2261.0202597,0.0,11.547363362,1965.14308493,11.5475385248,0.199463461892,1615.34698802,162,0.980893,0.176268,99.0061,11.5475,1615.34698802,11.5479,179.760339882,2085.00704772
-11.7102,127.481,1898.9362969,163,646.374845451,2142.64572649,0.0,11.581561296,594.516199365,11.5817975176,0.223198024625,1898.9362969,163,0.951386,0.276191,99.3538,11.5821,1898.9362969,11.5824,161.282825549,1428.64626114
-11.8367,127.854,1389.18153781,164,678.190886596,2525.11496731,0.0,11.7087055686,622.839137608,11.7088251786,0.203622202702,1389.18153781,164,0.955737,0.185853,99.6131,11.7103,1389.18153781,11.7103,197.04257914,1716.43464
-11.9353,128.207,1720.92310818,165,854.761445234,2920.67288434,0.0,11.8135254072,535.691025106,11.8136543198,0.20859469476,1720.92310818,165,0.95151,0.243159,99.8344,11.814,1720.92310818,11.8146,210.302044282,1930.06790286
-12.0944,128.519,1325.02406464,166,822.924951137,3195.95871474,0.0,11.9691163376,775.056612435,11.9691988577,0.218427855599,1325.02406464,166,0.959176,0.268684,100.035,11.9695,1325.02406464,11.9696,237.014971159,2430.73157663
-12.1511,128.901,1726.20149255,167,600.20675241,2484.2178201,0.0,12.0201925745,657.194980884,12.020420901,0.205313217246,1726.20149255,167,0.964298,0.202725,100.319,12.021,1726.20149255,12.0211,190.106022863,1813.51851096
-12.2482,129.277,2075.30290898,168,853.972761386,2712.3605352,0.0,12.1181686227,285.672852301,12.1182185656,0.213259625994,2075.30290898,168,0.957824,0.244987,100.57,12.1191,2075.30290898,12.1194,204.312562421,1562.68008731
-12.3852,129.604,1766.46479894,169,742.780822642,2473.06057544,0.0,12.2598148512,219.469134907,12.2598569379,0.190879377489,1766.46479894,169,0.962215,0.141145,100.802,12.2612,1766.46479894,12.2613,171.320262158,1688.8848099
-12.4318,129.883,1978.57442878,170,691.749327183,2385.7368734,0.0,12.3092599908,403.358955696,12.3093841287,0.214950814391,1978.57442878,170,0.959316,0.231068,101.103,12.3097,1978.57442878,12.3098,179.629021892,1600.12165623
-12.5908,130.249,1343.8183713,171,902.110933189,3287.16585378,0.0,12.4598897656,318.797236692,12.4599189496,0.211405688242,1343.8183713,171,0.972029,0.21934,101.42,12.4607,1343.8183713,12.4608,226.66686004,2360.69372346
-12.6435,130.495,1821.72332209,172,638.92422644,2173.64480855,0.0,12.5121277343,481.258070627,12.5122127398,0.210006686412,1821.72332209,172,0.948709,0.201107,101.622,12.5126,1821.72332209,12.5127,180.111512196,1264.41670066
-12.7846,130.916,617.013513018,173,961.182021624,2408.40344352,0.0,12.6467702617,-514.122372991,12.6468237018,0.219927492554,617.013513018,173,0.949733,0.228464,101.825,12.6473,617.013513018,12.6475,173.226902918,1120.77602777
-12.8258,131.224,923.122434989,174,769.191063106,2676.56744077,0.0,12.6846002104,225.588795086,12.6847376983,0.212919628448,923.122434989,174,0.961735,0.21846,102.109,12.6854,923.122434989,12.6855,187.354470911,1525.7569676
-12.8296,131.568,538.121630964,175,640.658048806,2688.18671376,0.0,12.6884890316,284.79833507,12.6885669035,0.215881372392,538.121630964,175,0.95212,0.236211,102.372,12.6891,538.121630964,12.6892,197.86312444,1523.28618647
-12.9121,132.003,926.560923341,176,984.99230788,3016.68313883,0.0,12.7733635231,340.526934705,12.7734012685,0.210564576356,926.560923341,176,0.970605,0.188857,102.63,12.7744,926.560923341,12.7744,230.282811062,2076.63039748
-13.0578,132.388,1889.95533994,177,646.90802133,2091.23173757,0.0,12.9238714082,377.350193647,12.9239262645,0.218295781811,1889.95533994,177,0.947207,0.213196,102.887,12.9241,1889.95533994,12.9244,177.671319391,1194.5382756
-13.1289,132.743,1822.76135412,178,619.106639025,2596.30523384,0.0,12.9912009656,472.31816919,12.9913000314,0.227226126846,1822.76135412,178,0.934295,0.255358,103.118,12.9922,1822.76135412,12.9922,197.549562,1402.370411
-13.1971,133.108,1527.69804963,179,728.586807777,3206.05912307,0.0,13.0649987253,706.215564034,13.065069475,0.221773325676,1527.69804963,179,0.971973,0.237978,103.4,13.0658,1527.69804963,13.066,240.59245929,2433.58512808
-13.255,133.454,286.807922527,180,887.194009077,3174.2776002,0.0,13.1160942348,504.592418248,13.1161396109,0.208264675487,286.807922527,180,0.976542,0.177286,103.633,13.1169,286.807922527,13.1169,251.860849355,1899.94142581
-13.3443,133.828,1899.60834618,181,821.163361431,2622.93344342,0.0,13.2098109606,562.706201177,13.209883338,0.225732028249,1899.60834618,181,0.956365,0.270085,103.894,13.21,1899.60834618,13.21,191.964805304,1588.38884011
-13.4631,134.125,258.834864191,182,1102.25805265,3090.13115912,0.0,13.3266183317,-550.425078461,13.3269681194,0.223794697205,258.834864191,182,0.972754,0.241876,104.146,13.3278,258.834864191,13.3279,214.699399265,2068.86845365
-13.5608,134.372,2003.94719496,183,575.365979691,2481.99255988,0.0,13.418675278,760.423626346,13.4187545555,0.222602388653,2003.94719496,183,0.953623,0.243725,104.382,13.4191,2003.94719496,13.4192,188.014644094,1693.91834487
-13.6168,134.792,1857.73531828,184,598.804920209,3070.886287,0.0,13.479553488,956.607047331,13.4795891136,0.243857987731,1857.73531828,184,0.980347,0.317602,104.68,13.4802,1857.73531828,13.4804,225.137678216,2671.01853071
-13.692,135.143,1311.31103552,185,271.88287721,2376.69504985,0.0,13.5552471761,1553.24419349,13.5552818569,0.234503636918,1311.31103552,185,0.981292,0.269343,104.906,13.5551,1311.31103552,13.5553,175.415150072,2074.64379539
-13.738,135.408,1905.49538507,186,456.253643442,3168.95882868,0.0,13.6075793938,1449.84781806,13.6076374099,0.230117291113,1905.49538507,186,0.982659,0.276042,105.113,13.6085,1905.49538507,13.6086,241.874873261,2738.34071977
-13.852,135.715,407.54471995,187,455.286213448,2581.77331958,0.0,13.7156235152,883.70674155,13.715707155,0.225178768203,407.54471995,187,0.952541,0.256495,105.303,13.7169,407.54471995,13.7169,207.728904979,1264.21158048
-13.8559,136.018,1641.64740321,188,805.649531939,2775.28210287,0.0,13.7212605667,617.594226857,13.721293346,0.226647676311,1641.64740321,188,0.962708,0.272011,105.52,13.722,1641.64740321,13.7222,197.401557933,1631.84537985
-14.0423,136.474,1658.18869121,189,878.205203392,3322.55888972,0.0,13.9110885206,687.191848635,13.9111631676,0.226687959141,1658.18869121,189,0.972054,0.271615,105.748,13.9115,1658.18869121,13.9116,232.362215824,2320.37506317
-14.0538,136.8,1715.77167103,190,878.850901645,3365.68565881,0.0,13.9153739257,465.167873768,13.915423492,0.24707520074,1715.77167103,190,0.972097,0.353662,106.038,13.9158,1715.77167103,13.9159,233.394553847,2461.20044158
-14.1913,137.149,2103.05932497,191,530.560564459,2614.78690398,0.0,14.0502891458,1041.13015115,14.0503297487,0.23700705463,2103.05932497,191,0.978942,0.294596,106.273,14.0506,2103.05932497,14.0506,193.721949064,2074.01127669
-14.2132,137.38,941.83083784,192,679.239793738,2890.48018999,0.0,14.0669299591,831.169302741,14.0669846372,0.249855929446,941.83083784,192,0.968476,0.364311,106.537,14.0674,941.83083784,14.0674,220.188368933,2159.54587427
-14.3118,137.705,1553.16337337,193,583.99512385,3273.17013236,0.0,14.1717316659,1093.43565315,14.1717720046,0.239738850741,1553.16337337,193,0.982298,0.268566,106.825,14.1719,1553.16337337,14.1722,241.191542682,2726.05628856
-14.4106,138.069,1094.82439057,194,953.217027764,2936.11130391,0.0,14.270331224,593.018348562,14.2703648146,0.238938483195,1094.82439057,194,0.971667,0.333555,107.037,14.2716,1094.82439057,14.2716,216.010182365,1942.48850583
-14.5175,138.355,2072.12656056,195,1152.7801375,3423.51727189,0.0,14.3801831151,395.908268109,14.3802229921,0.238759261741,2072.12656056,195,0.968872,0.268798,107.281,14.3805,2072.12656056,14.3807,207.275265605,1836.91279026
-14.5619,138.745,2003.49532921,196,1153.51204734,2907.43316209,0.0,14.4102670972,116.396474794,14.4103119005,0.248813463745,2003.49532921,196,0.968807,0.366626,107.603,14.411,2003.49532921,14.411,194.531439072,1531.22046783
-14.672,139.137,1963.59662156,197,214.050023574,3277.61895427,0.0,14.5278879566,2528.62786633,14.5279154812,0.25490855324,1963.59662156,197,0.988056,0.384066,107.839,14.5274,1963.59662156,14.5275,239.173803131,2978.8206254
-14.7356,139.433,1039.26161686,198,413.381849895,2948.64357291,0.0,14.5939745304,1459.1171066,14.5941093775,0.23965160505,1039.26161686,198,0.985237,0.321378,108.076,14.5954,1039.26161686,14.5955,216.669872379,2613.05525878
-14.8245,139.698,1933.44213549,199,635.219656703,3136.89539317,0.0,14.6879705152,831.697677445,14.688013301,0.249143767658,1933.44213549,199,0.986719,0.346159,108.286,14.6874,1933.44213549,14.6874,248.622801243,2710.03642703
-14.8907,140.06,911.432328248,200,985.932000598,3360.61907537,0.0,14.7487173587,113.443423976,14.7488025695,0.234195820417,911.432328248,200,0.978776,0.24451,108.527,14.7493,911.432328248,14.7494,258.772607945,2194.4014756
-14.985,140.401,2198.32164481,201,891.379717957,2651.44819776,0.0,14.8496038249,288.33389365,14.8497608208,0.236070030157,2198.32164481,201,0.970734,0.264302,108.839,14.8504,2198.32164481,14.8507,188.620884368,1491.5254635
-15.0096,140.664,1946.35159246,202,917.68092158,3119.60984315,0.0,14.8736775161,513.11999678,14.873794049,0.235705608409,1946.35159246,202,0.978297,0.248601,109.041,14.8739,1946.35159246,14.8743,241.560049676,2391.31698618
-15.0889,140.954,466.531156639,203,646.349778809,3056.76453764,0.0,14.9535452486,1345.17947941,14.9535894273,0.239444387245,466.531156639,203,0.975251,0.286463,109.302,14.9543,466.531156639,14.9544,240.04673787,2140.7921595
-15.1831,141.241,1440.58945301,204,411.243319977,1791.82823957,0.0,15.0455949865,300.729324951,15.0457283824,0.251624410559,1440.58945301,204,0.961471,0.363538,109.528,15.0456,1440.58945301,15.0459,160.410976381,615.620141025
-15.2631,141.517,544.393472917,205,546.813996198,2915.42882731,0.0,15.1268712853,973.26374377,15.1268952653,0.251655132585,544.393472917,205,0.98667,0.367331,109.739,15.1269,544.393472917,15.127,214.296372523,2525.47604535
