MaxReturn,AverageEsReturn,PolicyRegParamNorm,QFunRegParamNorm,Epoch,MaxEsReturn,AverageReturn,StdEsReturn,AverageAbsY,AverageDiscountedReturn,MinReturn,AveragePolicySurr,AverageQ,AverageAbsQYDiff,AverageQLoss,MinEsReturn,AverageAbsQ,AverageAction,AverageY,StdReturn,Iteration
2102.12654112,969.55371266,43.895,43.2473,123,969.55371266,1979.44050129,0.0,8.39190248861,175.776118485,1838.17741029,-8.50794,8.39107,0.145244114828,0.106641,969.55371266,8.39116,0.939591,8.39181319853,75.4236588456,123
1541.41498657,1187.80279122,43.9588,43.3928,124,1187.80279122,1429.60537925,0.0,8.47830283318,123.086885802,1326.59278122,-8.59049,8.47743,0.138712496188,0.076299,1187.80279122,8.47748,0.946414,8.47823846536,63.5898166325,124
2356.47175859,784.33269413,44.1659,43.5494,125,784.33269413,2232.21618621,0.0,8.57304347263,195.479754925,2170.42795631,-8.68759,8.57228,0.137852996361,0.069074,784.33269413,8.57243,0.921586,8.57283781267,45.1903099208,125
2085.43826722,1164.33208725,44.2426,43.7255,126,1164.33208725,2033.30701817,0.0,8.63119881019,172.068916929,1996.95233986,-8.74832,8.63047,0.141663767439,0.0892253,1164.33208725,8.63062,0.91897,8.63103791875,30.5856980267,126
2296.84148229,1040.80648651,44.4869,43.9177,127,1040.80648651,2166.34293539,0.0,8.774074077,173.359863442,2051.39175029,-8.88599,8.77294,0.151183199961,0.122062,1040.80648651,8.77305,0.943433,8.77392936019,84.9573890969,127
2147.03716483,1341.29188621,44.6811,44.1272,128,1341.29188621,2003.26976316,0.0,8.84499939777,173.65809708,1860.44199002,-8.96429,8.84384,0.14505832617,0.112244,1341.29188621,8.84399,0.923667,8.84478249348,77.6793145015,128
2185.08908142,1398.05882336,44.8186,44.2362,129,1398.05882336,1990.86184816,0.0,8.94298285427,181.369221191,1404.04745002,-9.05884,8.9422,0.14330888933,0.0999879,1398.05882336,8.94226,0.923133,8.94284104765,210.0495215,129
2299.78644689,1021.50185975,44.9913,44.4218,130,1021.50185975,2111.32895123,0.0,9.04018400259,179.103924213,1941.15783726,-9.15294,9.03944,0.140659611948,0.085026,1021.50185975,9.0397,0.926876,9.03994214903,104.873747561,130
2457.06436875,1260.74217036,45.2822,44.5797,131,1260.74217036,2195.3601779,0.0,9.1431788744,177.81936033,1973.00120094,-9.25788,9.14244,0.151328701421,0.111445,1260.74217036,9.14268,0.936701,9.14294389207,126.066613779,131
2295.48824289,1380.64565856,45.4218,44.7466,132,1380.64565856,2173.07394371,0.0,9.19710792841,181.374402438,2086.29413319,-9.30954,9.19556,0.152594770144,0.122289,1380.64565856,9.1959,0.958058,9.19672800409,75.7779037774,132
2280.61657295,1463.53550805,45.5637,44.8931,133,1463.53550805,2070.5516968,0.0,9.2764241007,173.869440936,1919.97042107,-9.39914,9.27621,0.146175183043,0.105454,1463.53550805,9.27637,0.964391,9.27617549298,105.798770283,133
2153.01927234,1220.26851382,45.6105,45.0359,134,1220.26851382,2063.78658846,0.0,9.41199673576,172.900832741,1970.15427937,-9.52915,9.41032,0.160142816024,0.144583,1220.26851382,9.41065,0.948285,9.41160864403,59.5078614141,134
2121.46374906,1317.23850334,45.7891,45.1853,135,1317.23850334,1931.44048554,0.0,9.48865335471,170.037424118,1220.10761732,-9.60788,9.48792,0.147487279496,0.107643,1317.23850334,9.48816,0.933832,9.48844412483,248.000099448,135
-506.97345158,1336.57870515,45.8791,45.3997,136,1336.57870515,-517.669221207,0.0,9.59158893165,-48.4922801726,-519.600306102,-9.7092,9.5904,0.156241924555,0.142134,1336.57870515,9.5907,0.86947,9.59134005066,3.60768973854,136
2343.67530359,837.045105343,46.0603,45.4899,137,837.045105343,2030.86968537,0.0,9.61133604021,177.882409159,1282.16095956,-9.71716,9.61026,0.145615421341,0.106319,837.045105343,9.61049,0.958226,9.61112017552,286.201401853,137
2337.78006733,816.825322361,46.1363,45.6013,138,816.825322361,2156.29961179,0.0,9.70280743526,186.568898743,1955.0741299,-9.81858,9.7019,0.146781757956,0.112566,816.825322361,9.70201,0.944307,9.70252672416,104.10680994,138
2444.19064342,1375.91497027,46.3015,45.8066,139,1375.91497027,2218.76908392,0.0,9.81134225315,205.354562103,1157.05877692,-9.92118,9.80991,0.155259627827,0.147122,1375.91497027,9.81053,0.939072,9.8107654506,359.728214005,139
2211.59184734,1363.24173919,46.4299,45.9877,140,1363.24173919,1681.75485174,0.0,9.8412061286,162.245830139,133.638559706,-9.95995,9.84003,0.161070553756,0.159046,1363.24173919,9.84039,0.931871,9.84072328266,748.570765958,140
2059.91026983,623.866925138,46.4847,46.1374,141,623.866925138,1862.41942187,0.0,9.88517673644,167.739015599,1716.96241829,-9.99786,9.88442,0.148935031084,0.126703,623.866925138,9.88465,0.942968,9.88501379923,99.5833145906,141
2228.60336556,1159.26231567,46.6603,46.2927,142,1159.26231567,2112.55762617,0.0,9.97869525606,188.019142617,1928.90943444,-10.0971,9.97765,0.148104849729,0.102928,1159.26231567,9.97788,0.962535,9.9783784698,86.1374587395,142
2626.36771364,1263.26753939,46.7794,46.4866,143,1263.26753939,2393.41007233,0.0,10.0592004743,213.673604554,1801.26167597,-10.1755,10.0578,0.153576071618,0.120818,1263.26753939,10.0581,0.960676,10.0587340864,207.881230741,143
2297.4884302,540.420145672,47.0114,46.6264,144,540.420145672,2074.51282883,0.0,10.0925959518,163.944575194,1890.29503426,-10.2131,10.0916,0.153109902978,0.131944,540.420145672,10.0921,0.976539,10.0921110538,120.444013937,144
2212.75718957,1282.92920441,47.0606,46.7732,145,1282.92920441,2058.07421784,0.0,10.1911431213,164.893174198,1925.25286002,-10.3087,10.1897,0.15431620321,0.133742,1282.92920441,10.1901,0.971392,10.1908138692,76.0973987117,145
2364.30113303,1291.13837703,47.2431,46.8812,146,1291.13837703,2243.98427282,0.0,10.2497220538,184.465415028,2088.60964646,-10.3703,10.2491,0.145397091456,0.0956715,1291.13837703,10.2493,0.956259,10.2494219218,96.3486151591,146
2439.78172939,1418.36214732,47.3543,46.9994,147,1418.36214732,2006.61906495,0.0,10.3450168028,182.313265978,1134.17574951,-10.4617,10.3436,0.153358530382,0.13009,1418.36214732,10.3438,0.953011,10.3447755032,465.426150641,147
2288.68621425,1477.25604642,47.5229,47.1248,148,1477.25604642,1764.3262925,0.0,10.4709531205,177.296466853,815.559046848,-10.5879,10.47,0.149956526794,0.126394,1477.25604642,10.4703,0.937091,10.4706000297,523.987464799,148
2373.17729394,1445.70319967,47.6535,47.3706,149,1445.70319967,1818.0848411,0.0,10.4793603371,180.471160899,-585.517193936,-10.5956,10.4785,0.166432345304,0.191483,1445.70319967,10.4786,0.952459,10.4791102816,811.239100218,149
2752.19673041,1032.83591947,47.7993,47.5144,150,1032.83591947,2531.86118665,0.0,10.5562619926,222.616365729,1991.74273031,-10.6712,10.5552,0.151105907588,0.140773,1032.83591947,10.5553,0.964471,10.5560471778,200.615101158,150
2439.84038636,1307.02999613,47.8785,47.7009,151,1307.02999613,2291.06743958,0.0,10.6878581751,202.034152082,2154.24493291,-10.8016,10.6871,0.159392631278,0.165505,1307.02999613,10.6872,0.953209,10.687604195,93.5886648723,151
2749.95197389,1252.00457997,48.118,47.8025,152,1252.00457997,2581.74363979,0.0,10.7164406466,211.02024324,2447.7316367,-10.8307,10.7149,0.157159199777,0.144239,1252.00457997,10.7153,0.941979,10.7159556433,85.4554912304,152
2492.99710727,470.782247845,48.3637,47.9749,153,470.782247845,2009.00497159,0.0,10.7178592136,196.336270649,1228.45007538,-10.8384,10.7169,0.164152079121,0.19246,470.782247845,10.7171,0.942141,10.7176086121,457.468100888,153
1923.33175121,1330.59389963,48.466,48.041,154,1330.59389963,1809.26648391,0.0,10.7877043473,148.18077182,1703.66120687,-10.9037,10.787,0.14441837196,0.102642,1330.59389963,10.7873,0.944876,10.7872573025,81.8989165458,154
2602.14804312,536.73002334,48.6668,48.1996,155,536.73002334,2390.3472254,0.0,10.8595370004,212.288491677,2179.97670742,-10.9775,10.8585,0.151796266824,0.140873,536.73002334,10.8589,0.969838,10.8591326832,127.346142658,155
2733.16628443,1276.77189761,48.6784,48.3361,156,1276.77189761,2442.26253314,0.0,10.9635988083,214.916352254,1534.86825097,-11.0823,10.9625,0.161886615325,0.183739,1276.77189761,10.9628,0.960932,10.9632078633,319.750885339,156
3095.02018262,1429.46123835,48.863,48.4827,157,1429.46123835,3048.81067995,0.0,11.0217401785,243.510543528,2992.08071945,-11.1391,11.0202,0.17094043609,0.219301,1429.46123835,11.0206,0.954771,11.0213103708,37.2482348896,157
2837.1374397,1096.37346748,48.9355,48.5701,158,1096.37346748,2712.52927879,0.0,11.0684403079,228.135743575,2587.84321896,-11.1811,11.0671,0.153924346857,0.142553,1096.37346748,11.0673,0.940717,11.0681096531,80.7322276305,158
1835.50839174,1386.25022675,49.0815,48.677,159,1386.25022675,1706.67325195,0.0,11.1661663209,152.392791566,1587.65576226,-11.2775,11.1653,0.156026322834,0.159198,1386.25022675,11.1658,0.968625,11.1657273031,84.6024634302,159
2905.47812589,1509.32477863,49.2078,48.8081,160,1509.32477863,2530.25423535,0.0,11.2056886303,217.880409959,883.27890779,-11.321,11.2045,0.1591382251,0.187083,1509.32477863,11.2049,0.96087,11.2053307736,560.888733102,160
2719.13399343,673.236737882,49.4229,49.0155,161,673.236737882,2405.1359052,0.0,11.2633368822,212.886067337,1525.42814345,-11.3831,11.2623,0.161784778346,0.173701,673.236737882,11.2631,0.956286,11.2626502134,309.968413298,161
2766.01106344,1288.29560067,49.6151,49.1875,162,1288.29560067,2592.93248697,0.0,11.329553984,213.800337696,2439.62713645,-11.4487,11.3282,0.157448434969,0.150809,1288.29560067,11.3287,0.959309,11.3289000039,100.974861199,162
2647.34507478,1363.20972946,49.721,49.379,163,1363.20972946,2510.71627765,0.0,11.3675991299,204.87439257,2351.43531064,-11.4847,11.366,0.172080209405,0.222416,1363.20972946,11.3667,0.966622,11.3668253265,83.6504368757,163
2765.64207954,1532.58675961,49.8364,49.4818,164,1532.58675961,2702.93445627,0.0,11.4805111855,220.749583833,2627.12147476,-11.5932,11.479,0.159703435245,0.169246,1532.58675961,11.4799,0.971321,11.4797040271,46.129781973,164
3155.69057963,1419.12316299,49.993,49.653,165,1419.12316299,2972.31049897,0.0,11.5207150427,247.438971435,2826.16820495,-11.6437,11.5195,0.167507855261,0.186648,1419.12316299,11.5203,0.973772,11.5197958129,103.718008742,165
2435.51257503,1437.51715037,50.1235,49.8304,166,1437.51715037,2328.98744414,0.0,11.6670509928,191.002827627,2256.80477972,-11.7952,11.6652,0.169412196037,0.205346,1437.51715037,11.6661,0.957209,11.6662227461,51.8059500176,166
2529.8812072,1461.63675393,50.1346,49.9321,167,1461.63675393,2311.73934143,0.0,11.7007089694,205.3585869,1351.631097,-11.8256,11.6986,0.167289877807,0.190787,1461.63675393,11.6997,0.953738,11.6995515012,331.396910014,167
2561.53210528,1569.74393102,50.2488,50.0524,168,1569.74393102,2441.56753824,0.0,11.7997979883,207.601042449,2201.55145008,-11.9179,11.7979,0.164527915811,0.212334,1569.74393102,11.799,0.96152,11.7986074675,94.4505584206,168
2824.24375784,872.507020018,50.4505,50.1701,169,872.507020018,2079.39897834,0.0,11.8751755398,218.566007733,535.124834115,-12.0009,11.8736,0.160807356144,0.172896,872.507020018,11.8748,0.9536,11.8741121085,846.591519416,169
2404.00459785,1265.40250502,50.564,50.3092,170,1265.40250502,2311.37156484,0.0,11.8887069565,205.251331644,2212.69377998,-12.0035,11.8873,0.163688105165,0.187968,1265.40250502,11.8883,0.971811,11.8878692464,58.4035474022,170
2524.50962946,1168.32502655,50.8295,50.4099,171,1168.32502655,2104.8600406,0.0,11.973059412,193.543201838,547.660073723,-12.0913,11.972,0.165018161394,0.18267,1168.32502655,11.9726,0.955687,11.9725589868,661.402603356,171
2438.29211081,1318.20242391,51.0155,50.5143,172,1318.20242391,2254.48221641,0.0,12.0735813765,199.262832431,1389.4875018,-12.2043,12.0727,0.162547174393,0.163552,1318.20242391,12.0731,0.958903,12.0731581892,296.038319756,172
2835.71937186,403.781980228,51.1665,50.6581,173,403.781980228,2473.40507394,0.0,12.1284440494,212.34562538,234.049170413,-12.2578,12.1272,0.164752128277,0.1815,403.781980228,12.1277,0.976495,12.1278661202,753.340765127,173
2954.02493674,1297.46464975,51.3208,50.7749,174,1297.46464975,1445.06691355,0.0,12.1719730198,194.302336903,633.480823664,-12.2983,12.1707,0.165863710739,0.198029,1297.46464975,12.171,0.930499,12.1716768859,825.185943591,174
3139.77476739,1404.01945478,51.4177,50.9336,175,1404.01945478,2674.21370511,0.0,12.2370062369,249.948348028,1644.9177792,-12.3648,12.2359,0.173694297181,0.228528,1404.01945478,12.2362,0.96909,12.2366287436,486.935325521,175
3056.56222318,1499.07923558,51.5192,51.0315,176,1499.07923558,2885.21362333,0.0,12.3462561802,228.583757722,2730.04933573,-12.4745,12.3458,0.160046746021,0.161558,1499.07923558,12.346,0.979401,12.3459704681,107.188008718,176
2768.96972457,691.22830767,51.6867,51.194,177,691.22830767,2507.47330401,0.0,12.3482385451,216.691612994,1664.63810237,-12.4696,12.3475,0.160807918249,0.189306,691.22830767,12.3476,0.978082,12.3480597566,294.387513171,177
2685.14451036,1220.81656266,51.842,51.3674,178,1220.81656266,2400.62954085,0.0,12.4011598606,210.054101205,1199.73005063,-12.5259,12.4007,0.170877426383,0.196747,1220.81656266,12.4009,0.967077,12.4009650976,408.186020883,178
2496.28903508,1245.88535315,51.8811,51.5675,179,1245.88535315,1989.11494317,0.0,12.453711878,203.205252163,7.65392914687,-12.5783,12.4527,0.167862928385,0.180976,1245.88535315,12.4529,0.964236,12.4536102271,818.653481762,179
2976.49435796,1550.27260343,52.1197,51.638,180,1550.27260343,2433.37032487,0.0,12.5048756813,228.749586276,533.809743147,-12.6307,12.5043,0.154751128575,0.130991,1550.27260343,12.5043,0.960584,12.504823049,709.160926472,180
3190.73804711,1343.01313124,52.1738,51.7941,181,1343.01313124,2986.53660742,0.0,12.6165255292,243.302932536,2678.67526474,-12.746,12.6157,0.164050076659,0.158901,1343.01313124,12.6158,0.979033,12.6164278975,143.378794602,181
3107.05855592,905.658630301,52.3461,51.9302,182,905.658630301,2629.63751486,0.0,12.743707606,237.624054122,1367.27157228,-12.8753,12.7431,0.163222614785,0.163374,905.658630301,12.7431,0.964274,12.7436234053,619.325592025,182
3172.22616598,1702.58146778,52.5937,52.0566,183,1702.58146778,2789.84775727,0.0,12.7891597539,236.086878805,1905.65153093,-12.9154,12.7885,0.172410224102,0.204688,1702.58146778,12.7886,0.965768,12.7890469549,452.122778723,183
2477.3963462,1810.86677239,52.7684,52.2218,184,1810.86677239,2046.56123239,0.0,12.8102828597,170.286254249,569.164822982,-12.9329,12.8093,0.174674540631,0.207144,1810.86677239,12.8097,0.969589,12.8101579058,511.276782376,184
3246.3151906,525.570711351,52.852,52.3949,185,525.570711351,3132.9201512,0.0,12.9031725546,258.583574521,3015.5988906,-13.0369,12.9023,0.175414225874,0.217136,525.570711351,12.9023,0.972966,12.9030656537,71.6873394665,185
3224.84761101,1527.08599039,53.0076,52.5712,186,1527.08599039,2923.87714005,0.0,12.9828536257,250.762287778,2553.15389808,-13.1212,12.9821,0.179210573817,0.262275,1527.08599039,12.9821,0.980913,12.9827819569,198.306799642,186
3038.41998601,1667.21379278,53.2343,52.7136,187,1667.21379278,2648.2804029,0.0,13.0022262148,232.229437353,1126.22709871,-13.1307,13.0018,0.165970634689,0.18247,1667.21379278,13.0019,0.978078,13.0021412547,525.754147572,187
2562.75383937,1804.51374266,53.3838,52.842,188,1804.51374266,2126.02587089,0.0,13.042647568,206.127018317,853.100588595,-13.172,13.0416,0.168419292658,0.180131,1804.51374266,13.0417,0.966371,13.0424751117,614.466292196,188
2381.04379069,1504.37206518,53.4637,53.0016,189,1504.37206518,2021.7334948,0.0,13.1483966364,189.223362358,1105.58627697,-13.2836,13.1477,0.173388881432,0.201805,1504.37206518,13.1478,0.959129,13.1483582054,386.540716214,189
2655.12985863,597.780557522,53.6032,53.146,190,597.780557522,2537.52164307,0.0,13.2038376932,208.364744934,2410.16523214,-13.3389,13.2027,0.189021544686,0.295138,597.780557522,13.2027,0.981785,13.2037733482,86.1577439545,190
2948.73542035,1361.1454414,53.7205,53.3276,191,1361.1454414,2716.68832478,0.0,13.2975764604,238.256382259,2600.2990055,-13.4373,13.297,0.178453073987,0.20384,1361.1454414,13.297,0.974717,13.297494188,112.090402788,191
2664.32832835,1623.9109133,53.7599,53.5263,192,1623.9109133,2513.17519214,0.0,13.3336833547,212.477411038,2410.82275233,-13.4711,13.3331,0.18888208654,0.282413,1623.9109133,13.3333,0.979797,13.3336115572,80.389188308,192
2877.86746758,821.030952928,53.9538,53.6641,193,821.030952928,2598.47222594,0.0,13.4228660429,229.308518845,1791.81133917,-13.5492,13.4223,0.172619480035,0.162607,821.030952928,13.4223,0.971919,13.4228351526,351.456863137,193
2929.06204305,1469.7635541,54.0573,53.8126,194,1469.7635541,2657.00753218,0.0,13.5105000434,244.290056267,1132.30692353,-13.6381,13.5098,0.183189262556,0.223023,1469.7635541,13.5099,0.979865,13.5104455585,520.593854913,194
2566.25206705,1530.0297795,54.123,53.9405,195,1530.0297795,2202.26509486,0.0,13.5777750451,207.201854412,1220.43777791,-13.7097,13.5766,0.183742511508,0.246578,1530.0297795,13.5766,0.973229,13.5777203396,421.087042191,195
2869.75374708,1663.39153222,54.2892,54.0956,196,1663.39153222,2584.00306112,0.0,13.5953878241,225.258707481,2092.71460175,-13.7313,13.5951,0.180711246166,0.230007,1663.39153222,13.5952,0.97748,13.5953429681,237.275187002,196
3212.56506579,1784.05475311,54.3543,54.2837,197,1784.05475311,3049.49492587,0.0,13.6910952611,253.662993154,2764.17133195,-13.8291,13.6898,0.189041950685,0.30061,1784.05475311,13.6899,0.9868,13.6910148376,124.688261249,197
3042.57256053,1721.35704691,54.5361,54.4344,198,1721.35704691,2758.23352047,0.0,13.7384145738,250.081645574,1552.11809332,-13.8698,13.7382,0.176485846537,0.20705,1721.35704691,13.7382,0.971627,13.7383991362,457.696451017,198
3057.02833341,404.372409832,54.6282,54.586,199,404.372409832,2878.50233276,0.0,13.8204536789,237.518328773,2719.36584386,-13.9595,13.8197,0.185816663576,0.270235,404.372409832,13.8197,0.985114,13.8204238055,120.071770406,199
2851.63125683,1770.49917428,54.6883,54.7546,200,1770.49917428,2589.08252016,0.0,13.8771705776,237.466648794,1593.10725361,-14.0089,13.8761,0.185413721819,0.247346,1770.49917428,13.8762,0.979172,13.8771282127,356.915179316,200
3168.27727771,1716.42755773,54.831,54.9036,201,1716.42755773,2449.12347359,0.0,13.9914408184,236.142586477,164.682947153,-14.1219,13.991,0.174963577041,0.217106,1716.42755773,13.991,0.974513,13.9914157385,925.608032918,201
3033.51944912,1633.3963763,54.9239,54.9919,202,1633.3963763,2828.6487931,0.0,14.050975755,238.10090746,2608.78111012,-14.1815,14.0497,0.173516060146,0.195938,1633.3963763,14.0497,0.97498,14.050952199,117.132030263,202
3236.67385332,2103.25036437,55.0441,55.1041,203,2103.25036437,2953.03225856,0.0,14.1573291598,261.899811202,1838.62173174,-14.2865,14.1574,0.182465395104,0.221427,2103.25036437,14.1574,0.969506,14.1572896345,380.338778619,203
2234.00739157,1769.5769315,55.1313,55.2782,204,1769.5769315,2017.82466288,0.0,14.2044349973,176.964435523,914.295563594,-14.3393,14.2034,0.194323764153,0.321306,1769.5769315,14.2034,0.982191,14.2043938864,378.281653633,204
3245.03707889,1884.55362126,55.2486,55.4218,205,1884.55362126,3126.76680674,0.0,14.2867927782,255.764870225,3074.32594204,-14.4121,14.2861,0.184245524797,0.226209,1884.55362126,14.2861,0.974628,14.2867672539,54.6069692679,205
2929.85811758,1545.40693038,55.3924,55.6155,206,1545.40693038,2186.79453118,0.0,14.3699734944,228.537262927,687.471100691,-14.5031,14.3695,0.187675357957,0.276438,1545.40693038,14.3695,0.979426,14.3699325313,771.997777934,206
