Iteration,AverageAction,AveragePolicySurr,AverageQ,AverageEsReturn,AverageReturn,MaxEsReturn,AverageAbsY,PolicyRegParamNorm,AverageAbsQ,MinEsReturn,AverageQLoss,Epoch,StdReturn,MaxReturn,StdEsReturn,QFunRegParamNorm,AverageDiscountedReturn,MinReturn,AverageAbsQYDiff,AverageY
2890,0.999897,-318.053,316.107,558.358547436,1772.86754821,782.235343962,316.421248641,164.356,316.488,336.835739859,323.325,2890,1573.00807442,4247.67613483,168.804703556,254.161,167.962642316,44.6359715405,9.13930488069,316.11028012
2891,0.999767,-318.694,316.811,401.024849088,1889.66249383,872.193363458,317.061575788,164.347,317.163,17.8171363791,352.511,2891,1271.39771904,3914.04627966,295.235806853,254.171,137.057026475,142.490229972,9.29342612758,316.818750382
2892,0.999855,-318.661,316.749,111.413405433,1159.62790862,621.212062739,317.067426677,164.377,317.081,1.01638213004,288.609,2892,1553.58338186,4289.31783572,198.280782904,254.206,103.567296334,72.8482681024,8.94067609113,316.756956132
2893,0.999846,-318.764,316.952,358.551859505,1548.9350389,984.638299473,317.224195643,164.427,317.282,5.42500904761,367.026,2893,1374.61149095,3810.2676447,399.258195886,254.239,108.877516052,123.156698758,9.22658652204,316.961034201
2894,0.999849,-318.681,317.004,167.017101627,925.675264953,312.662481777,317.308329015,164.455,317.368,3.73552083557,340.409,2894,1026.30636804,3809.91157479,125.668316749,254.288,126.096729113,90.0449941284,9.14413598228,316.991206848
2895,0.999888,-317.51,315.772,199.607993861,1927.44329726,458.086421209,316.088292824,164.458,316.159,15.6029699756,366.628,2895,1472.58389698,4338.28672377,172.529693435,254.318,182.094466885,7.47483736499,9.30065726848,315.776563396
2896,0.999788,-316.773,314.946,239.007321544,1271.02130576,963.723840542,315.269443556,164.468,315.366,0.393867984167,344.047,2896,1055.81916942,3347.39911096,347.720143909,254.33,144.795493085,60.4257866703,9.32811762229,314.949421638
2897,0.999821,-316.693,314.791,280.293466653,2976.71525445,1238.53907017,315.180423036,164.508,315.257,0.14754631679,335.164,2897,1380.6946505,4871.92409228,381.179683476,254.371,247.142378173,733.208075134,9.19544539283,314.800201595
2898,0.999827,-317.681,315.556,265.785113957,1871.35033226,1036.13004436,315.963093002,164.513,316.0,-54.8215701185,340.225,2898,1117.02443891,4626.17490307,371.877666271,254.398,208.308026467,150.932275504,9.2378210365,315.556922281
2899,0.999863,-317.276,315.261,1054.0993685,2208.25994922,3079.20010838,315.608400941,164.54,315.673,12.4549561947,385.28,2899,1126.40572594,4507.28463365,1432.15949258,254.413,233.196769485,798.677716079,9.41066703843,315.259878057
2900,0.999874,-317.634,315.671,271.222241479,2133.21139865,525.343885073,316.042306503,164.532,316.119,65.1865166121,334.541,2900,1472.09058292,4638.19389316,139.018082907,254.473,206.421778868,118.653510402,9.25744432643,315.685507138
2901,0.999826,-317.466,315.44,369.849487587,2672.98371697,1422.61492991,315.759397489,164.542,315.835,-0.740356551636,395.622,2901,932.883091381,4583.76749014,543.090790064,254.534,223.724981735,1318.74860913,9.43674973808,315.433750225
2902,0.999909,-317.829,315.819,341.575282344,1686.13080355,1037.18791598,316.276735361,164.542,316.321,6.37408183255,359.793,2902,1280.484457,4918.27799636,349.914223187,254.57,197.236596467,310.581208523,9.24844602161,315.846997913
2903,0.999906,-317.239,315.383,299.554351761,2212.58629765,579.358678618,315.791650582,164.566,315.844,-1.48310457685,341.414,2903,1777.68059508,4912.59866136,221.693072814,254.623,185.780645018,103.103330657,9.2899848333,315.392410389
2904,0.999801,-318.1,316.026,649.845923523,1970.29973179,1367.91804799,316.393445895,164.578,316.449,161.812615469,321.247,2904,1525.64061681,4509.65850518,518.562738979,254.67,213.734392318,115.131263323,9.28964203889,316.034095212
2905,0.999855,-317.209,315.31,286.396633738,1291.57109931,831.297337917,315.749746158,164.597,315.79,4.63994360372,388.418,2905,1187.97979238,4189.60809358,288.02601212,254.735,129.485157405,64.0519750978,9.57325337986,315.306094248
2906,0.999902,-316.651,314.714,250.422867581,800.996104276,854.152032091,315.132991957,164.623,315.178,14.7790184935,350.086,2906,1111.16959134,4641.21175612,262.043541009,254.8,125.287346016,80.8137281544,9.4183918809,314.710981556
2907,0.99985,-316.775,314.778,200.29946996,852.101912241,540.315908737,315.261519505,164.652,315.315,81.9949686016,366.063,2907,712.889983695,3104.92991925,162.566041978,254.857,178.337020625,64.2442979058,9.52711132275,314.791461226
2908,0.999835,-316.859,314.963,845.584548769,973.652598125,2148.23772585,315.390569725,164.656,315.421,69.3218890586,346.269,2908,644.025863976,2174.78409103,798.116806843,254.902,167.645689826,110.667618556,9.36813090138,314.980252684
2909,0.999799,-316.698,314.847,184.322282679,519.933331162,643.740321139,315.288627503,164.675,315.363,12.0115767177,346.57,2909,968.165212889,4523.55056132,215.099260411,254.959,89.7663239573,55.3007215284,9.35234377437,314.841516252
2910,0.999827,-316.019,314.057,104.591871919,1663.49541543,517.664184952,314.514859742,164.692,314.574,-2.22351020828,374.841,2910,1493.42958146,4306.49035107,146.166374471,255.009,152.130646678,89.9432148525,9.47872376377,314.080788158
2911,0.999887,-316.685,314.636,1162.60512912,2319.33650125,2887.82777766,315.108405194,164.734,315.192,144.261938428,360.887,2911,1475.45766856,4672.52242491,1226.52552752,255.043,157.365563132,100.391315825,9.459392555,314.637117519
2912,0.999736,-316.727,314.649,375.406562646,3297.75210975,1407.29353389,315.094006884,164.743,315.138,26.1323834265,371.18,2912,1598.96213877,4809.64011105,484.777039093,255.136,166.77555515,118.410695264,9.4306600846,314.651075917
2913,0.999853,-316.174,314.121,153.357369206,1701.74508483,570.20427678,314.665933317,164.795,314.754,-1.89788530202,374.251,2913,1465.2534659,4386.67998105,191.392225029,255.188,137.425636167,78.5558210065,9.57643636002,314.14195951
2914,0.999888,-317.266,315.32,389.79875919,1487.10326814,1790.85552344,315.839312681,164.819,315.858,78.8473554403,343.026,2914,1057.63950276,4557.10636408,628.202460454,255.22,142.965582825,100.134192163,9.32989729388,315.327822702
2915,0.99983,-318.142,316.1,273.443504033,533.041268066,996.484170696,316.697713492,164.87,316.798,3.70697879828,336.98,2915,987.396725269,3632.73617183,347.31134168,255.345,70.7231649261,36.1004882169,9.29158549806,316.108347039
2916,0.999919,-317.376,315.36,225.753348476,1506.17348729,454.586275272,315.883203608,164.92,315.904,9.51061295735,321.082,2916,1362.41088865,4204.26651464,147.155700904,255.365,140.235451669,89.3824015125,9.14340104381,315.360287326
2917,0.999872,-317.336,315.197,262.115447985,1415.96023846,819.114114301,315.80871207,164.92,315.863,42.7910884688,355.198,2917,1502.88163681,4628.20968707,277.564964457,255.392,102.523789802,90.016353221,9.42131767446,315.1927211
2918,0.999847,-318.131,315.933,380.502471598,1893.99484315,646.147001531,316.554336135,164.954,316.606,45.2431833244,341.579,2918,1387.09356567,4622.24564629,255.275717583,255.474,139.512239066,92.1528737851,9.34391344745,315.943318279
2919,0.999916,-317.369,315.247,212.884910481,1685.92515504,685.970233699,315.903128012,164.951,315.989,0.10386787519,336.174,2919,1535.49645413,4214.5852593,204.364254378,255.522,115.86059628,30.808062112,9.31649939551,315.212763997
2920,0.999726,-317.946,315.823,212.757241622,939.410266194,664.435644837,316.572263787,164.953,316.569,-1.99132105169,352.528,2920,838.40616484,3623.55999332,235.697404443,255.602,158.790860309,87.880592278,9.5605722629,315.875758981
2921,0.999838,-317.964,315.957,301.974889787,1019.11304642,520.869364068,316.608073515,164.978,316.687,6.51479899321,374.482,2921,858.094535419,3829.68260747,193.683164468,255.684,150.790686116,107.431882003,9.57237187017,315.966181076
2922,0.999745,-317.409,315.533,94.2142234355,593.364647731,239.760813551,316.11109232,164.968,316.153,-4.21296136049,392.018,2922,583.709870583,2321.44665039,89.9112879835,255.715,146.797589159,88.1070172791,9.70086492301,315.547127195
2923,0.999778,-316.243,314.587,613.791916295,942.592251235,2041.9681893,315.159589912,165.006,315.24,13.3872324311,351.541,2923,783.958552229,3046.53200194,830.400669287,255.755,162.698977084,9.0207480345,9.66092814327,314.577524608
2924,0.999852,-316.506,314.819,297.88205513,880.055807261,643.584638034,315.535643448,165.017,315.607,-9.59939992591,352.395,2924,955.595356934,3837.1373407,217.81962127,255.746,156.144236294,166.446613853,9.70846640795,314.837416168
2925,0.999764,-316.136,314.472,178.424719833,213.69924082,1134.32191661,315.114888697,165.051,315.226,-4.61668859014,400.969,2925,464.57577592,3085.84789256,309.263379409,255.788,40.1578536012,1.60883835448,9.79557825786,314.485975668
2926,0.999742,-315.621,313.862,72.7747551946,1167.93402037,289.91400225,314.555594247,165.014,314.616,-7.16263828908,379.949,2926,889.970468416,3735.68828593,99.6964156255,255.841,188.980063521,148.830565493,9.85211250447,313.875885396
2927,0.999811,-315.884,314.209,259.626620638,636.502170119,1261.91965122,314.765804429,165.059,314.858,7.01725490778,395.556,2927,610.10558668,2309.15686679,450.292404506,255.906,119.530375281,81.0088098413,9.81721872234,314.210919471
2928,0.999808,-316.694,314.745,135.217795908,408.644378396,848.347382585,315.268079754,165.099,315.349,1.83503180726,383.477,2928,739.980053549,2833.4538078,243.967500602,255.973,79.2189105231,52.0358998026,9.64980465237,314.735532984
2929,0.999851,-315.25,313.361,238.294883011,1644.8252151,874.801964349,313.91506795,165.083,313.946,5.41960873235,417.81,2929,948.619164446,3219.46635309,263.707292691,256.001,160.954221275,80.4199810379,9.77755573664,313.3833104
2930,0.999768,-316.233,314.193,322.416313218,2665.4056753,1663.43215255,314.69190018,165.145,314.759,4.81638799801,375.048,2930,1492.61234624,4452.33941218,553.790885108,256.027,209.264211696,443.64660108,9.58702469225,314.190222586
2931,0.999822,-316.131,313.974,369.817074482,1546.56657703,1065.99080455,314.511885979,165.192,314.59,-3.97611071615,350.57,2931,749.627232608,3037.92332838,394.226041151,256.057,185.604480411,415.8776766,9.47647069051,313.995669571
2932,0.999695,-316.577,314.472,305.287618774,1928.43205767,1185.61107912,315.096217411,165.207,315.164,7.73735096868,359.017,2932,1143.04418979,3811.30771706,400.077260668,256.096,183.92182415,146.921207433,9.58301526964,314.498374028
2933,0.999898,-316.234,314.272,355.732851905,1223.80231404,951.627380636,314.834547378,165.222,314.899,4.45857337044,325.939,2933,1083.24558986,3758.81036646,312.393487555,256.138,138.39628662,144.277055791,9.29410453283,314.283000496
2934,0.999811,-316.083,314.093,411.596206541,2869.07005907,1267.12490467,314.67127426,165.22,314.738,54.0731534573,359.605,2934,1021.14724746,4240.78564306,399.558807183,256.175,181.672507263,1220.07795297,9.42326561534,314.081238173
2935,0.999894,-316.653,314.623,392.97829424,2293.25446521,1010.13549385,315.23779837,165.235,315.292,-0.736743192846,337.168,2935,1724.75840464,4572.21570772,389.910110631,256.233,116.566694038,44.6061417571,9.30293267171,314.640941812
2936,0.99983,-316.053,313.945,563.057487593,2670.62190701,961.696265135,314.470613685,165.283,314.556,46.5043750168,376.301,2936,1678.13215377,4359.20630869,381.819438981,256.31,143.729685909,93.219842488,9.43771940878,313.932567344
2937,0.999787,-316.965,314.928,165.45348349,3161.8974926,395.037044564,315.468941578,165.314,315.513,1.98096992873,372.707,2937,838.607049061,3925.05138345,147.251135648,256.362,165.189890875,1623.9981152,9.49941062529,314.940128059
2938,0.999804,-316.298,314.283,2054.75283593,2826.33415367,3085.56962659,314.892374598,165.332,314.958,1023.93604527,354.199,2938,1207.67325607,3916.49582591,1030.81679066,256.388,158.83491515,87.8538516498,9.44808483194,314.29328539
2939,0.999782,-317.37,315.393,639.162046561,3060.72623979,907.105254759,315.981260467,165.383,316.048,293.087247866,391.09,2939,1298.25197823,4311.05875703,253.429133082,256.464,162.855820388,133.160460296,9.63941646305,315.395727684
2940,0.999655,-316.449,314.592,296.364635988,3228.81602445,616.835067638,315.202369712,165.402,315.272,-2.59197575826,362.723,2940,667.213641014,4025.13576118,248.171114547,256.475,202.458521878,1904.98934054,9.47807534177,314.596647187
2941,0.999767,-317.544,315.541,553.230723141,2320.48739102,1156.28976186,316.097940728,165.422,316.164,64.3774342334,316.982,2941,1515.37676686,3779.21413166,376.613329878,256.509,140.589610661,104.776081498,9.21441509141,315.53236635
2942,0.999779,-316.435,314.49,588.567997498,2738.32416862,1503.87820889,315.01494229,165.415,315.043,4.31555953871,360.775,2942,945.647734935,3424.09019106,605.69255914,256.565,158.376155959,162.280651924,9.49456732939,314.514515919
2943,0.99966,-317.653,315.64,480.845797815,2430.7758316,1198.27380665,316.16830314,165.394,316.205,12.978231914,341.048,2943,1035.11979609,3613.04555645,399.528212595,256.644,163.737972645,410.556104516,9.46968552586,315.635370368
2944,0.999776,-317.451,315.367,333.524402903,2534.45083603,928.875207786,315.959444434,165.431,316.05,8.1060951554,324.748,2944,961.505309333,3836.37975557,300.355574878,256.718,174.573113321,468.957883659,9.3149704821,315.37266378
2945,0.999772,-316.773,314.76,302.142557606,1902.90058778,821.356400592,315.4182465,165.468,315.487,3.63763467844,330.655,2945,925.808829605,3745.83079043,277.585797194,256.754,164.014796008,469.290391066,9.30075957645,314.776738632
2946,0.999828,-318.03,316.022,430.247091154,1903.06700939,730.004255455,316.628363041,165.503,316.664,2.09828548206,325.952,2946,1093.79308088,4046.8563218,234.698089698,256.856,184.691456375,480.490100611,9.3118901036,316.035376407
2947,0.99986,-319.013,317.008,441.242305088,3131.73576089,775.51012452,317.516173934,165.486,317.546,189.500307859,372.171,2947,1103.60625598,4215.34335357,221.721532167,256.898,184.916893047,481.043231534,9.46214956804,317.023360164
2948,0.999772,-317.746,315.605,371.223705406,3736.44789415,587.72621101,316.214175207,165.549,316.272,115.27690675,343.102,2948,292.004632218,4012.02733597,194.88282884,256.974,196.41980555,2987.50443525,9.3237182085,315.606063688
2949,0.999788,-317.301,315.123,821.611854402,3278.75947471,1708.35972715,315.830652776,165.538,315.95,238.906703464,370.219,2949,1111.97967579,4421.78465395,552.029649463,257.008,196.709573217,1203.18411227,9.42238966119,315.113092983
2950,0.999848,-318.477,316.365,643.820299352,3596.55866036,1304.47734729,316.983674996,165.508,317.04,-1.17344482008,329.252,2950,1146.06299668,4425.77561492,433.604512592,257.034,203.259082172,249.398918827,9.12965279629,316.369218909
2951,0.999842,-319.666,317.469,802.720558934,2370.95363979,2694.97211186,317.986616632,165.537,318.043,67.4416144129,390.185,2951,1118.37188127,4683.9029885,1098.24803599,257.145,232.527526554,525.095023927,9.42966397773,317.485377222
2952,0.999841,-318.673,316.645,829.049685421,2210.87071285,1628.17720673,317.18484963,165.567,317.269,119.466851998,331.877,2952,1542.74446779,4233.92754908,702.642191657,257.187,139.038734498,149.31201928,9.20103715959,316.639990738
2953,0.999897,-317.884,315.742,537.040195414,1917.3836813,2119.42611861,316.450815968,165.605,316.528,6.34750283509,358.236,2953,1060.67799162,3909.34763169,797.421903777,257.224,179.597829155,191.76332146,9.48684938765,315.758423353
2954,0.999863,-318.328,316.322,599.904142216,3241.40523794,1533.27918221,316.939860534,165.613,316.992,244.993794193,362.028,2954,1240.72702346,4438.74958003,540.314701607,257.265,212.467241208,167.980425855,9.3919370956,316.315085244
2955,0.999844,-319.295,317.116,394.251935356,3560.04284616,1204.52800638,317.712806795,165.593,317.75,9.8615095033,343.682,2955,1280.49716913,4563.90237521,383.703753687,257.315,230.346484632,158.305034238,9.41039285342,317.128756903
2956,0.999885,-318.852,316.68,609.688882161,2094.90341948,1762.22196588,317.275272674,165.557,317.347,71.0488363764,366.98,2956,1030.33873958,4474.79603173,657.824879173,257.338,239.709627412,661.464943594,9.45514126282,316.688223695
2957,0.999903,-319.307,317.146,927.427485278,2387.32291029,2211.10684646,317.765043034,165.578,317.838,7.30019119674,325.19,2957,937.531412646,4214.04021924,935.705980377,257.399,221.162043807,842.134187267,9.19899881886,317.153644241
2958,0.999882,-319.17,317.111,341.199089153,507.30230441,717.572618387,317.623977188,165.582,317.718,129.502715904,331.56,2958,851.220533897,3583.0863929,214.3804309,257.423,106.535254111,157.060235965,9.37497291528,317.122989983
2959,0.999943,-318.728,316.698,999.117325464,1916.31185447,1446.64931912,317.275741249,165.617,317.31,460.751607603,394.04,2959,953.765375311,3606.67384527,352.067360693,257.49,208.759807299,142.348536802,9.53452543477,316.711588226
