AverageQ,Iteration,AverageAbsQ,AverageAbsQYDiff,Epoch,AverageY,AverageDiscountedReturn,AverageAbsY,AverageReturn,StdEsReturn,QFunRegParamNorm,MaxEsReturn,AverageEsReturn,PolicyRegParamNorm,AverageQLoss,MinEsReturn,StdReturn,AverageAction,AveragePolicySurr,MaxReturn,MinReturn
41.261,2896,41.3701,0.814881127592,2896,41.2620741392,99.9956828753,41.2765657868,1000.0,13.777874752,239.342,58.0,18.9811320755,125.502,7.00554,3.0,0.0,0.107568,-44.2123,1000.0,1000.0
41.4115,2897,41.5257,0.874089070869,2897,41.411793792,99.9956828753,41.426328268,1000.0,20.7571981606,239.388,106.0,25.1025641026,125.538,7.73253,3.0,0.0,0.432151,-44.277,1000.0,1000.0
41.481,2898,41.591,0.903526455682,2898,41.4814366814,99.9956828753,41.4926466173,1000.0,18.0171386172,239.451,88.0,18.8888888889,125.597,8.35118,3.0,0.0,0.0256568,-44.4036,1000.0,1000.0
41.7233,2899,41.8285,0.853396551815,2899,41.7241197001,99.9956828753,41.736002451,1000.0,28.5194039451,239.502,127.0,25.2352941176,125.604,7.30475,4.0,0.0,0.0243298,-44.5927,1000.0,1000.0
41.4622,2900,41.5744,0.917746015816,2900,41.4629418494,99.9956828753,41.4773480091,1000.0,26.3653245898,239.532,147.0,26.5581395349,125.599,8.90604,4.0,0.0,0.6653,-44.573,1000.0,1000.0
41.9111,2901,42.0199,0.860121915083,2901,41.9144964718,99.9956828753,41.9310614464,1000.0,43.9398178905,239.608,210.0,31.7419354839,125.62,7.40747,3.0,0.0,0.0179185,-44.8281,1000.0,1000.0
41.8682,2902,41.9946,0.925453019805,2902,41.8694991542,99.9956828753,41.8884921448,1000.0,15.6474859028,239.669,61.0,19.8163265306,125.613,8.62933,3.0,0.0,0.23474,-44.8551,1000.0,1000.0
42.1267,2903,42.2379,0.885287739635,2903,42.1283482326,99.9956828753,42.1429706805,1000.0,32.8573416143,239.77,152.0,29.7714285714,125.658,7.5164,3.0,0.0,0.104624,-45.1105,1000.0,1000.0
42.1593,2904,42.2568,0.873431955566,2904,42.1564898316,99.9956828753,42.1694251741,1000.0,14.0152522602,239.827,59.0,17.5357142857,125.697,7.02226,3.0,0.0,0.0595783,-45.1847,1000.0,1000.0
42.3981,2905,42.5037,0.846011250401,2905,42.401260405,99.9956828753,42.4177345245,1000.0,17.3763108396,239.917,89.0,19.8431372549,125.688,6.70952,3.0,0.0,0.0135038,-45.3933,1000.0,1000.0
42.4931,2906,42.6051,0.904510448862,2906,42.4925175879,99.9956828753,42.5082846548,1000.0,17.2620604981,239.95,89.0,20.9791666667,125.613,8.29269,3.0,0.0,0.167733,-45.4627,1000.0,1000.0
42.6387,2907,42.7392,0.915413093093,2907,42.6411572199,99.9956828753,42.6543642646,1000.0,17.8910124489,240.025,87.0,21.6590909091,125.646,8.89399,3.0,0.0,0.0480852,-45.5581,1000.0,1000.0
42.6878,2908,42.7848,0.917844945699,2908,42.6880111323,99.9956828753,42.7000716793,1000.0,15.9758797141,240.091,81.0,21.3541666667,125.659,8.14423,4.0,0.0,0.0532954,-45.7221,1000.0,1000.0
42.6605,2909,42.7746,0.874292951779,2909,42.6636813841,99.9956828753,42.6794954788,1000.0,20.7614121606,240.192,99.0,20.6734693878,125.654,7.89561,4.0,0.0,0.35574,-45.7084,1000.0,1000.0
42.7718,2910,42.8789,0.848476590405,2910,42.7718143949,99.9956828753,42.7879120838,1000.0,29.9078891584,240.3,134.0,29.4411764706,125.663,7.65916,3.0,0.0,0.128969,-45.9048,1000.0,1000.0
42.8568,2911,42.971,0.908762423352,2911,42.8562520481,85.6113391792,42.8746054815,325.322580645,18.1299288743,240.405,99.0,22.5111111111,125.651,8.55891,4.0,238.324445039,0.282184,-45.9931,1000.0,83.0
43.2801,2912,43.3991,0.841129525,2912,43.2828285122,99.9956828753,43.3038053679,1000.0,19.3369261191,240.506,92.0,20.1162790698,125.652,6.83803,3.0,0.0,0.553067,-46.2988,1000.0,1000.0
43.3913,2913,43.5068,0.896452803926,2913,43.3925800331,99.9956828753,43.4118019708,1000.0,22.1375625019,240.592,137.0,20.7592592593,125.695,8.12973,3.0,0.0,0.337078,-46.5013,1000.0,1000.0
43.221,2914,43.3388,0.877378965838,2914,43.2196285232,99.9956828753,43.2340777753,1000.0,14.2590711371,240.637,90.0,17.4821428571,125.713,7.78246,3.0,0.0,0.0187748,-46.401,1000.0,1000.0
43.5079,2915,43.6219,0.863035650333,2915,43.5101023979,99.9956828753,43.5307161967,1000.0,18.964861521,240.752,89.0,20.612244898,125.736,7.45856,3.0,0.0,0.0963547,-46.5503,1000.0,1000.0
43.6247,2916,43.7275,0.87277884619,2916,43.6280664475,99.9956828753,43.6457527088,1000.0,19.9200803211,240.87,101.0,20.48,125.754,7.62288,3.0,0.0,0.0748875,-46.7216,1000.0,1000.0
44.0524,2917,44.1657,0.944976479928,2917,44.0555386478,99.9956828753,44.0706228971,1000.0,14.240514743,240.959,53.0,16.3770491803,125.762,9.15616,3.0,0.0,0.0692557,-47.1079,1000.0,1000.0
43.9844,2918,44.0906,0.932498695088,2918,43.982873783,99.9956828753,44.000751852,1000.0,24.3407605462,241.024,118.0,22.4318181818,125.79,8.4081,3.0,0.0,0.305476,-47.0544,1000.0,1000.0
44.1505,2919,44.2613,0.864062360801,2919,44.1552158174,53.7603629211,44.1745919004,78.3203125,13.7867354393,241.113,75.0,18.6666666667,125.829,7.23503,3.0,18.3183367805,0.487502,-47.3224,139.0,43.0
44.1751,2920,44.2944,0.940852364677,2920,44.1744585884,88.1118467344,44.1924966809,315.03030303,23.9276898778,241.166,103.0,23.023255814,125.825,8.82459,3.0,215.050590926,0.460084,-47.3764,1000.0,109.0
44.5227,2921,44.6369,0.906919268927,2921,44.5265339006,99.9730798557,44.5427895797,951.363636364,18.4522679595,241.193,91.0,21.3617021277,125.846,8.38106,4.0,117.629829803,0.0601796,-47.5924,1000.0,600.0
44.5342,2922,44.6524,0.900193910015,2922,44.5341716729,99.9956828753,44.5590614119,1000.0,32.2434240705,241.217,160.0,25.9487179487,125.866,8.2155,3.0,0.0,0.0769027,-47.6208,1000.0,1000.0
44.7083,2923,44.8,0.902832189714,2923,44.7084223871,99.9956828753,44.7260924133,1000.0,13.5384786457,241.273,75.0,15.1666666667,125.869,8.15118,3.0,0.0,0.0291877,-47.7244,1000.0,1000.0
44.5366,2924,44.6755,0.955855365568,2924,44.5394284124,99.9956828753,44.5602576357,1000.0,17.3405429391,241.322,77.0,23.1627906977,125.842,9.52784,2.0,0.0,0.107905,-47.5831,1000.0,1000.0
44.7754,2925,44.9007,0.908205342329,2925,44.7774507558,99.9956828753,44.8009328394,1000.0,14.2177737106,241.397,61.0,17.875,125.868,8.65364,3.0,0.0,0.55953,-47.8738,1000.0,1000.0
44.7156,2926,44.8317,0.86392534103,2926,44.7161377092,99.9956828753,44.7403245017,1000.0,30.2928731431,241.463,138.0,35.6428571429,125.911,7.57943,4.0,0.0,0.114177,-47.7589,1000.0,1000.0
44.7895,2927,44.9066,0.899341983103,2927,44.7892684764,99.9956828753,44.8127759738,1000.0,27.370851189,241.488,112.0,29.2058823529,125.896,8.74793,3.0,0.0,0.571527,-47.8006,1000.0,1000.0
44.9467,2928,45.0603,0.861356139875,2928,44.9460646387,99.9956828753,44.9662770563,1000.0,10.6116870055,241.549,45.0,16.3114754098,125.877,8.3986,3.0,0.0,0.0633764,-47.9631,1000.0,1000.0
44.7787,2929,44.9009,0.86494072503,2929,44.7828796164,99.9956828753,44.8058876154,1000.0,15.815736377,241.678,87.0,18.537037037,125.902,8.25005,3.0,0.0,0.628858,-47.8646,1000.0,1000.0
44.9215,2930,45.0467,0.833201527216,2930,44.9195238121,71.6250876722,44.9492750355,161.777777778,15.1601929623,241.793,68.0,17.4310344828,125.911,7.02832,3.0,104.754352782,0.529764,-47.9568,476.0,48.0
44.9915,2931,45.1198,0.868590062719,2931,44.991773602,53.4244460285,45.0181250195,79.4761904762,14.8217686563,241.892,71.0,17.4385964912,125.921,7.99592,3.0,28.3945317466,0.421513,-48.0788,201.0,48.0
45.0536,2932,45.1896,0.946557453674,2932,45.0527513065,73.3314134714,45.0811471626,191.566037736,13.5883060293,241.989,53.0,19.4901960784,125.912,9.42137,3.0,168.920156358,0.550722,-48.1258,1000.0,52.0
45.191,2933,45.3082,0.915727701548,2933,45.1923098403,99.9956828753,45.2088514854,1000.0,22.4622413419,242.03,100.0,20.8510638298,125.89,8.73981,4.0,0.0,0.47359,-48.3439,1000.0,1000.0
45.1917,2934,45.3133,0.864215954785,2934,45.193947989,99.9956828753,45.2122292133,1000.0,30.0493653761,242.078,131.0,23.3863636364,125.866,7.67621,3.0,0.0,0.342177,-48.3943,1000.0,1000.0
45.3027,2935,45.4293,0.860496229011,2935,45.3023618253,99.9956828753,45.3268347128,1000.0,26.8079014518,242.232,125.0,27.9444444444,125.871,8.03073,3.0,0.0,0.402923,-48.4071,1000.0,1000.0
45.3208,2936,45.4648,0.9130055304,2936,45.3231012282,94.6588124828,45.351451611,500.65,18.7914632913,242.287,96.0,21.5217391304,125.84,8.74432,3.0,268.158959388,0.566187,-48.4776,1000.0,100.0
45.3177,2937,45.4362,0.851074930501,2937,45.3177577264,99.9956828753,45.340159582,1000.0,18.0793051713,242.361,62.0,23.8974358974,125.825,7.92802,4.0,0.0,0.253268,-48.4204,1000.0,1000.0
45.2837,2938,45.4089,0.918934081394,2938,45.2847476777,99.9956828753,45.3132591058,1000.0,25.5159240838,242.44,150.0,22.7391304348,125.804,8.48078,3.0,0.0,0.270917,-48.4258,1000.0,1000.0
45.3034,2939,45.4322,0.960981184643,2939,45.30354805,99.9956828753,45.3323582419,1000.0,19.2780260984,242.501,97.0,23.6904761905,125.798,10.2495,4.0,0.0,0.168729,-48.4317,1000.0,1000.0
45.569,2940,45.6845,0.91094590874,2940,45.5704501101,99.9956828753,45.5882656172,1000.0,29.7855820811,242.566,155.0,31.303030303,125.791,9.22871,4.0,0.0,0.0610816,-48.6725,1000.0,1000.0
45.441,2941,45.5679,0.94749251235,2941,45.4449161855,65.7989051622,45.4630205099,114.078651685,31.7559900897,242.662,142.0,28.7058823529,125.826,9.39296,4.0,43.0959798222,0.709926,-48.6274,329.0,66.0
45.5841,2942,45.7124,0.890931848601,2942,45.5809404873,99.9956828753,45.6037472778,1000.0,23.8737348444,242.741,132.0,23.7380952381,125.85,7.86745,4.0,0.0,0.579038,-48.7136,1000.0,1000.0
45.4165,2943,45.5454,0.970089741569,2943,45.4189691259,99.9956828753,45.4416064621,1000.0,21.9763509255,242.799,98.0,25.7,125.848,9.70526,3.0,0.0,0.473087,-48.5868,1000.0,1000.0
45.7052,2944,45.81,0.921693842046,2944,45.7074156914,99.9956828753,45.7275220969,1000.0,15.2023335954,242.896,72.0,18.6538461538,125.857,8.53334,3.0,0.0,0.271648,-48.8334,1000.0,1000.0
45.8708,2945,45.9856,0.925673213175,2945,45.8724103314,99.9956828753,45.8899006461,1000.0,32.1068336251,242.968,186.0,28.6111111111,125.902,9.10137,3.0,0.0,0.37384,-48.9168,1000.0,1000.0
45.8393,2946,45.9518,0.913889284943,2946,45.8416901526,99.9956828753,45.8588334379,1000.0,19.957245969,243.055,113.0,20.5,125.951,8.46426,3.0,0.0,0.613836,-48.9727,1000.0,1000.0
45.8261,2947,45.9317,0.897685902728,2947,45.8259958358,99.9956828753,45.8427026827,1000.0,18.5281172464,243.099,108.0,20.1224489796,125.997,8.49572,3.0,0.0,0.647093,-48.9521,1000.0,1000.0
45.9619,2948,46.0824,0.927429367827,2948,45.9637776976,99.9956828753,45.9801360386,1000.0,16.3250692959,243.134,84.0,18.462962963,126.024,8.34686,4.0,0.0,0.582059,-49.1997,1000.0,1000.0
46.1118,2949,46.2446,0.993629251327,2949,46.1132949308,99.9956828753,46.1359924076,1000.0,28.064187846,243.162,181.0,22.1428571429,126.042,9.78047,4.0,0.0,0.83224,-49.2553,1000.0,1000.0
46.158,2950,46.2721,0.906909712116,2950,46.1595729227,99.9956828753,46.1820839245,1000.0,20.1687326765,243.266,110.0,20.3333333333,126.073,8.04358,4.0,0.0,0.274014,-49.3884,1000.0,1000.0
46.377,2951,46.4837,0.942124815374,2951,46.3794421787,99.9956828753,46.400255125,1000.0,19.2285671114,243.37,81.0,19.7843137255,126.076,8.84604,3.0,0.0,0.104198,-49.5325,1000.0,1000.0
46.3863,2952,46.505,0.99525873111,2952,46.3866668299,83.8152508357,46.4090451297,255.675,15.1009122246,243.456,71.0,17.4561403509,126.083,10.2695,3.0,185.38667529,0.560961,-49.4207,853.0,89.0
46.4006,2953,46.5273,0.996102942024,2953,46.4029945195,99.9956828753,46.4214857751,1000.0,33.4242028423,243.509,171.0,28.3823529412,126.066,10.1355,4.0,0.0,0.372565,-49.5909,1000.0,1000.0
46.5866,2954,46.7109,0.936784952522,2954,46.5853845239,61.2484997499,46.6031245384,325.75,16.0146991303,243.616,79.0,20.0,126.086,9.20099,3.0,421.855573627,0.691426,-49.571,1000.0,56.0
46.4043,2955,46.5234,0.963604626541,2955,46.4044606635,60.047693284,46.4217074798,93.037037037,14.0494709427,243.651,74.0,17.5172413793,126.108,10.4937,3.0,19.2618053873,0.719651,-49.5235,165.0,49.0
46.5112,2956,46.6266,0.943958341239,2956,46.5143597202,99.9956828753,46.5322988806,1000.0,17.2808405751,243.743,86.0,19.0,126.122,9.05024,3.0,0.0,0.740831,-49.6516,1000.0,1000.0
46.3476,2957,46.4564,0.95111869325,2957,46.3462654559,99.9956828753,46.3667149328,1000.0,16.581611222,243.792,88.0,17.8771929825,126.127,9.27733,3.0,0.0,0.231058,-49.5136,1000.0,1000.0
46.5058,2958,46.6353,0.921290049529,2958,46.5070879375,99.9956828753,46.5277849254,1000.0,16.6204202672,243.869,64.0,18.7254901961,126.123,8.05678,3.0,0.0,0.397361,-49.73,1000.0,1000.0
46.4567,2959,46.5862,0.979597996435,2959,46.4564994972,99.9956828753,46.4795029518,1000.0,16.3856417695,243.948,66.0,18.7272727273,126.157,9.97386,3.0,0.0,0.210563,-49.6226,1000.0,1000.0
46.5074,2960,46.6243,0.924484185807,2960,46.5074566732,99.9956828753,46.529996975,1000.0,17.1809531648,244.027,85.0,21.4680851064,126.204,8.32755,3.0,0.0,0.508053,-49.6506,1000.0,1000.0
46.6255,2961,46.7483,0.945012622713,2961,46.6246080333,99.9956828753,46.6444657357,1000.0,17.2231249504,244.088,85.0,17.9818181818,126.22,8.55253,3.0,0.0,0.125553,-49.8463,1000.0,1000.0
46.9417,2962,47.054,0.938377476342,2962,46.9453906084,99.9956828753,46.9679412348,1000.0,35.6577347632,244.162,254.0,19.7647058824,126.307,8.4168,3.0,0.0,0.0347935,-50.1141,1000.0,1000.0
46.7629,2963,46.8811,0.942835173728,2963,46.7638095617,99.9956828753,46.7867318613,1000.0,16.9864047529,244.241,83.0,16.875,126.328,9.53943,3.0,0.0,0.368619,-49.959,1000.0,1000.0
46.7775,2964,46.8923,0.910594817145,2964,46.7790326475,99.9956828753,46.7971220564,1000.0,19.3976985764,244.279,95.0,20.1923076923,126.323,8.13736,3.0,0.0,0.478993,-49.9535,1000.0,1000.0
46.7098,2965,46.8272,0.957297521114,2965,46.7058949481,99.9956828753,46.721473371,1000.0,32.6918611502,244.396,165.0,29.3529411765,126.359,9.28322,4.0,0.0,0.316004,-49.9383,1000.0,1000.0
46.9707,2966,47.0802,0.959148855713,2966,46.9733806856,96.6735534491,46.992016628,669.666666667,19.7819372298,244.436,94.0,24.023255814,126.361,9.59842,3.0,319.803411836,0.549475,-50.0512,1000.0,117.0
47.0412,2967,47.1656,0.989403769614,2967,47.0412473901,99.9956828753,47.0594050212,1000.0,18.6688870517,244.527,82.0,20.8125,126.366,10.4619,2.0,0.0,0.408105,-50.1421,1000.0,1000.0
46.7562,2968,46.8801,0.922024460367,2968,46.7588975084,99.9956828753,46.7806352468,1000.0,24.168296919,244.596,121.0,23.5238095238,126.44,9.04015,3.0,0.0,0.559353,-49.9327,1000.0,1000.0
47.0111,2969,47.1446,0.978845606612,2969,47.0100015667,99.9956828753,47.0324839657,1000.0,19.2754508552,244.663,111.0,22.0217391304,126.476,9.07303,4.0,0.0,0.241473,-50.1702,1000.0,1000.0
46.9747,2970,47.098,0.969020744102,2970,46.9747099027,99.9956828753,46.9949056911,1000.0,21.0712606337,244.686,123.0,21.8444444444,126.469,9.70923,2.0,0.0,0.257509,-50.1914,1000.0,1000.0
47.0209,2971,47.1401,0.937403597806,2971,47.0228036126,99.9956828753,47.0453251127,1000.0,21.9808683718,244.683,131.0,22.9772727273,126.472,8.94335,3.0,0.0,0.429029,-50.2893,1000.0,1000.0
47.1076,2972,47.2139,0.961588209898,2972,47.1068443022,99.9956828753,47.1248326828,1000.0,24.6264085892,244.799,126.0,23.8,126.525,10.1552,3.0,0.0,0.598581,-50.2755,1000.0,1000.0
47.1765,2973,47.2967,0.966756880436,2973,47.1767275924,99.9956828753,47.2028776029,1000.0,13.6353299271,244.909,66.0,17.3333333333,126.556,9.17175,3.0,0.0,0.818507,-50.4208,1000.0,1000.0
47.1583,2974,47.2839,0.937978886224,2974,47.1569439093,99.9956828753,47.1856897103,1000.0,23.2746775979,244.937,144.0,22.0222222222,126.584,8.91681,3.0,0.0,0.196869,-50.312,1000.0,1000.0
47.0618,2975,47.1944,0.930220825367,2975,47.0657063171,99.9956828753,47.0958743986,1000.0,12.995091381,245.053,64.0,20.26,126.634,8.54923,3.0,0.0,0.227114,-50.2865,1000.0,1000.0
47.2152,2976,47.3408,0.965307707,2976,47.2116159266,82.2746299208,47.243879968,336.166666667,14.9976329493,245.127,85.0,19.3846153846,126.646,9.70053,3.0,285.545102489,0.479302,-50.3945,1000.0,48.0
47.297,2977,47.4293,0.988472089744,2977,47.3005000183,99.9956828753,47.330158674,1000.0,19.0821648933,245.202,85.0,21.152173913,126.668,9.47713,3.0,0.0,0.364576,-50.4534,1000.0,1000.0
47.4104,2978,47.5351,0.914376036842,2978,47.411114238,99.9956828753,47.4469748937,1000.0,20.7505347246,245.271,100.0,22.7555555556,126.702,8.19034,3.0,0.0,0.233384,-50.4783,1000.0,1000.0
47.3927,2979,47.5164,0.891583332138,2979,47.3926797311,99.9956828753,47.4279002265,1000.0,20.2226267181,245.365,104.0,19.9565217391,126.719,7.85401,3.0,0.0,0.375243,-50.5136,1000.0,1000.0
47.2915,2980,47.4302,0.949989987418,2980,47.2909152508,99.9956828753,47.3179038434,1000.0,22.4298288496,245.459,100.0,22.1666666667,126.709,8.68649,3.0,0.0,0.576024,-50.3488,1000.0,1000.0
47.1936,2981,47.3209,0.953639875641,2981,47.1957331853,99.9956828753,47.2271016172,1000.0,33.8731848674,245.525,202.0,28.9142857143,126.703,9.43794,3.0,0.0,0.264982,-50.3118,1000.0,1000.0
47.2837,2982,47.4101,0.88173478449,2982,47.285735555,99.9956828753,47.3153067151,1000.0,21.125166344,245.644,87.0,28.1142857143,126.762,8.95644,3.0,0.0,0.223058,-50.3656,1000.0,1000.0
47.1991,2983,47.3172,0.883737650276,2983,47.1961738433,99.9956828753,47.2241741341,1000.0,24.9502814255,245.701,101.0,22.4888888889,126.818,8.6073,3.0,0.0,0.50417,-50.3186,1000.0,1000.0
47.1302,2984,47.2614,0.956366801934,2984,47.1279006076,99.9956828753,47.1543309153,1000.0,20.5942333914,245.811,115.0,20.5714285714,126.875,9.58035,3.0,0.0,0.512485,-50.3345,1000.0,1000.0
47.3589,2985,47.4802,0.914876475681,2985,47.3627790973,99.9956828753,47.3840985797,1000.0,15.7323564099,245.848,87.0,16.8644067797,126.896,8.80872,3.0,0.0,0.384763,-50.5033,1000.0,1000.0
47.1439,2986,47.2607,0.93861038528,2986,47.1411524068,99.9941547224,47.1689997385,985.636363636,42.1433414016,245.907,186.0,34.2857142857,126.966,9.83215,4.0,45.4218063915,0.472231,-50.3714,1000.0,842.0
47.5304,2987,47.6631,0.954225634239,2987,47.5336218877,99.9956828753,47.5627895151,1000.0,31.5289522492,245.956,156.0,24.8571428571,127.033,9.3545,3.0,0.0,0.314826,-50.642,1000.0,1000.0
47.3394,2988,47.4692,0.907785150463,2988,47.3395622069,99.9948777866,47.3635560951,989.909090909,34.194981889,246.042,232.0,21.9130434783,127.018,8.52865,3.0,31.910256389,0.0549439,-50.3531,1000.0,889.0
47.4376,2989,47.5588,0.938227858995,2989,47.4403605622,99.9956828753,47.4644247968,1000.0,13.0790086634,246.075,60.0,16.2950819672,126.988,9.07421,2.0,0.0,0.622341,-50.5474,1000.0,1000.0
47.2588,2990,47.4023,0.994346478201,2990,47.261578912,99.9956828753,47.2855302522,1000.0,20.6154780174,246.155,88.0,21.9545454545,127.007,10.2111,3.0,0.0,0.670693,-50.4143,1000.0,1000.0
47.2797,2991,47.401,0.933431442166,2991,47.2786289793,99.9956828753,47.3075056128,1000.0,24.4242340694,246.207,98.0,28.8888888889,127.025,8.24945,4.0,0.0,0.292221,-50.4271,1000.0,1000.0
47.2222,2992,47.348,1.01290566343,2992,47.2259373908,99.9956828753,47.2474488964,1000.0,30.8953205734,246.297,155.0,26.4166666667,127.03,11.1154,2.0,0.0,0.348486,-50.3724,1000.0,1000.0
47.3746,2993,47.4906,0.943904089476,2993,47.3743353259,99.9956828753,47.3922910097,1000.0,22.0736916543,246.34,86.0,26.6666666667,127.067,8.89901,3.0,0.0,0.30355,-50.5024,1000.0,1000.0
47.3805,2994,47.4911,0.941127432664,2994,47.3809364734,99.9956828753,47.3957762182,1000.0,26.4443891955,246.34,139.0,24.7692307692,127.05,9.19047,3.0,0.0,0.833682,-50.4904,1000.0,1000.0
47.3031,2995,47.4263,0.949833696109,2995,47.3017243905,99.9956828753,47.3200337636,1000.0,25.3578826155,246.438,120.0,23.4772727273,127.064,8.92107,3.0,0.0,0.509251,-50.488,1000.0,1000.0
47.5989,2996,47.7095,0.928417187227,2996,47.6009609742,99.9956828753,47.618730349,1000.0,22.8933864436,246.54,118.0,23.5,127.109,9.00326,3.0,0.0,0.204547,-50.5697,1000.0,1000.0
47.4245,2997,47.5558,0.9457955521,2997,47.4279301372,99.9956828753,47.4549416003,1000.0,24.0126300101,246.588,150.0,20.44,127.145,8.9295,3.0,0.0,0.467502,-50.5168,1000.0,1000.0
47.3666,2998,47.4976,0.975280457217,2998,47.3651735786,99.9956828753,47.3873309921,1000.0,21.991156083,246.631,124.0,24.2682926829,127.174,9.27912,3.0,0.0,0.191459,-50.5742,1000.0,1000.0
47.5676,2999,47.6835,0.91441640023,2999,47.5659844078,99.9956828753,47.5887602316,1000.0,13.8798385205,246.739,87.0,17.6909090909,127.207,8.96905,3.0,0.0,0.344872,-50.6177,1000.0,1000.0
47.4476,3000,47.57,0.944251631831,3000,47.4502102317,99.9956828753,47.4668713209,1000.0,14.5602789686,246.814,92.0,17.2881355932,127.213,9.57172,3.0,0.0,0.498779,-50.497,1000.0,1000.0
47.518,3001,47.6478,0.904255044336,3001,47.5174215415,99.9956828753,47.5403658216,1000.0,26.9560290102,246.847,135.0,24.35,127.315,8.99562,3.0,0.0,0.448151,-50.4523,1000.0,1000.0
47.4129,3002,47.5434,0.930160201891,3002,47.4105814177,88.4911453894,47.431966851,387.461538462,22.2354770877,246.886,131.0,24.0465116279,127.335,9.34079,3.0,287.427212294,0.721401,-50.5122,1000.0,73.0
47.4129,3003,47.5349,0.9205759196,3003,47.415166498,99.9956828753,47.4354509868,1000.0,17.3090918238,246.937,79.0,19.1730769231,127.37,9.25818,3.0,0.0,0.614934,-50.4841,1000.0,1000.0
47.3711,3004,47.4889,0.873979092488,3004,47.3713543639,99.0964911156,47.3877608574,837.083333333,18.0923010705,247.001,86.0,22.0444444444,127.385,8.11887,4.0,264.418373773,0.549895,-50.3623,1000.0,249.0
47.5325,3005,47.658,0.936126690418,3005,47.5300788169,99.1397563431,47.5467842098,857.25,20.5022014586,247.063,83.0,21.0869565217,127.403,9.35558,3.0,236.847041006,0.542669,-50.525,1000.0,231.0
47.4071,3006,47.5382,0.932205117425,3006,47.4132603728,93.5139806797,47.4277107905,361.678571429,19.2707239958,247.163,85.0,25.1842105263,127.417,8.66335,4.0,183.209687355,0.565078,-50.3428,862.0,164.0
47.3706,3007,47.4774,0.874711419665,3007,47.3676765792,99.9956828753,47.3812394057,1000.0,21.5344433065,247.226,105.0,20.8076923077,127.439,8.35295,3.0,0.0,0.561276,-50.4303,1000.0,1000.0
47.3304,3008,47.4456,0.932125075877,3008,47.3318919992,99.9956828753,47.3431812237,1000.0,20.497010682,247.254,82.0,20.4897959184,127.451,8.81722,4.0,0.0,0.491358,-50.3814,1000.0,1000.0
