PolicyRegParamNorm,MinReturn,Iteration,AverageAbsQ,AveragePolicySurr,AverageQLoss,MaxReturn,AverageDiscountedReturn,AverageY,Epoch,MinEsReturn,AverageEsReturn,QFunRegParamNorm,AverageQ,AverageAbsQYDiff,AverageReturn,AverageAbsY,MaxEsReturn,StdEsReturn,StdReturn,AverageAction
111.463,794.642942107,1106,244.7,-247.304,167.286,3360.1264951,212.323435511,244.590422128,1106,22.1321926127,742.693378759,163.067,244.586,5.6985877035,2059.44476094,244.643328655,1570.44669482,559.237466543,929.050412798,0.900937
111.502,355.587269092,1107,244.856,-247.44,167.196,3128.36562661,207.913857463,244.749950874,1107,200.560545735,200.560545735,163.118,244.737,5.77926512653,2267.70919504,244.821778075,200.560545735,0.0,769.637200654,0.901369
111.519,1112.59572716,1108,245.518,-248.037,158.471,3022.18058377,186.830610029,245.403343749,1108,39.9769497279,1281.40815853,163.158,245.402,5.68132609159,2085.89697177,245.460446815,2622.9377659,1056.86215169,679.07635098,0.912569
111.553,725.614857235,1109,245.889,-248.393,152.662,2885.14556066,209.483810922,245.790264974,1109,-0.671121925087,499.352032239,163.196,245.782,5.61669080199,1959.26016551,245.84170275,1040.47512322,452.663510859,732.226066401,0.918454
111.575,94.7152662545,1110,245.364,-247.868,175.239,3123.05228515,185.326256247,245.277365356,1110,98.5246694507,98.5246694507,163.257,245.263,5.79061295049,2199.6259197,245.326968015,98.5246694507,0.0,865.216524644,0.90215
111.63,990.305326522,1111,246.433,-248.973,174.817,3445.88407317,227.268803533,246.321390712,1111,492.214360256,1263.03965617,163.335,246.312,5.73388453437,2533.1041079,246.380469478,2306.01170908,765.076509749,748.452508743,0.90533
111.634,183.595375875,1112,245.626,-248.157,159.616,3244.62687499,182.965252908,245.519080694,1112,0.308805022524,456.951884801,163.39,245.522,5.7010208666,2432.12311697,245.580792349,1221.03502139,403.250992069,878.416808305,0.921095
111.677,122.121156334,1113,246.783,-249.375,152.65,3128.20353728,143.247535337,246.685999035,1113,6.39522072937,340.641746934,163.426,246.677,5.62549741613,1083.09236982,246.734246229,674.888273139,334.246526205,1061.35655323,0.944284
111.711,98.8078746436,1114,246.56,-249.248,161.271,3122.11024393,150.150453306,246.426217206,1114,534.558376637,1060.01302093,163.493,246.422,5.6719361084,1928.04326107,246.503044328,1360.64630397,372.839374958,1057.01515894,0.924613
111.765,581.186887649,1115,247.401,-250.067,152.086,3093.62065575,198.753269519,247.310921671,1115,88.5462771861,658.297662669,163.549,247.295,5.62147887695,1657.91107501,247.368316909,1940.26271987,697.870432395,868.874301789,0.920604
111.826,473.948594476,1116,247.166,-249.79,156.698,3129.60398909,180.894931794,247.052910233,1116,0.473595539797,402.228129149,163.608,247.049,5.63395895309,2011.96188342,247.128216192,1992.36190561,717.442862593,976.308284685,0.925848
111.846,27.1633919379,1117,248.032,-250.65,165.624,3205.31328554,147.964800006,247.913434551,1117,1.39666412676,231.955559476,163.667,247.9,5.73097258352,1469.93124304,247.989556784,616.740757999,251.369768373,1001.40440448,0.919532
111.884,114.475583617,1118,248.303,-250.894,166.772,3024.99280203,145.455560557,248.16788223,1118,-0.389421720199,266.701479807,163.703,248.163,5.68469873324,867.347211908,248.245142999,893.247570972,371.681451078,1011.96773699,0.958103
111.904,205.116238553,1119,248.22,-250.829,158.775,3187.97861871,192.398814022,248.109557754,1119,0.400500371299,487.080543383,163.794,248.099,5.67111136159,1871.46693649,248.176308647,1183.68141541,382.170722468,871.79990214,0.921911
111.946,111.24748088,1120,248.587,-251.178,167.377,3120.83473365,171.665692444,248.454869071,1120,116.768717277,736.620154124,163.83,248.452,5.69100448525,1338.85363296,248.536780635,1356.47159097,619.851436847,988.103849464,0.947997
111.975,134.29809528,1121,248.763,-251.423,175.432,3016.82713358,142.215361298,248.654660431,1121,1330.92633142,1330.92633142,163.901,248.651,5.77258704221,1299.85058732,248.727104248,1330.92633142,0.0,996.682158826,0.933238
112.005,64.5401770217,1122,249.673,-252.38,172.594,2946.23489407,124.341746213,249.557987864,1122,1.30565633345,1008.11821658,163.948,249.556,5.79066409556,1383.75067477,249.616247174,3261.19055318,1172.80562837,1214.61730368,0.928539
112.039,119.373282034,1123,249.675,-252.282,160.547,3057.19296719,169.020912647,249.559782857,1123,118.412620629,552.132100796,164.029,249.561,5.63435535916,1608.73581839,249.61887416,1106.63458808,350.554946473,1055.78322763,0.931839
112.084,435.851819947,1124,249.698,-252.334,164.562,3017.81100562,205.954929728,249.603429724,1124,31.7921717929,482.269238937,164.083,249.583,5.74749053024,1779.5768136,249.661065346,949.920583123,362.724370143,922.88359685,0.925521
112.136,426.028096511,1125,249.892,-252.389,185.491,3156.90809037,189.716094641,249.786346771,1125,-1.55324776721,395.894294952,164.169,249.776,5.80780579283,1404.38388886,249.85478802,1332.54944557,494.729638094,756.757276257,0.935697
112.18,110.514639992,1126,250.573,-253.113,178.664,2749.07065899,127.296748791,250.469686271,1126,-0.274931196877,374.318235982,164.269,250.468,5.84906410931,824.095758188,250.528642243,690.275434786,227.390532198,857.527928052,0.929116
112.212,119.592738701,1127,250.409,-253.043,178.441,2539.27430367,131.901199064,250.29792801,1127,-0.766084448933,312.740299953,164.31,250.288,5.8460479374,1111.93021985,250.366171553,1274.56322966,499.721431558,845.912780258,0.940743
112.25,101.49213587,1128,250.483,-253.147,163.112,2918.59303451,121.362373133,250.372040721,1128,56.2077405201,446.093596361,164.385,250.375,5.6380532242,828.469161641,250.441664444,835.265556179,318.04942202,879.720691061,0.915239
112.275,441.546976119,1129,250.561,-253.14,170.216,3126.55371387,145.879622809,250.45339195,1129,718.534043222,947.370923219,164.464,250.441,5.71529584037,1477.31745145,250.519313463,1315.52239869,262.875371642,726.055658853,0.951399
112.304,97.8942419129,1130,250.974,-253.619,177.9,3076.96503797,123.22417709,250.875701285,1130,2.24663060847,359.017777191,164.53,250.856,5.85768964957,564.038932543,250.935491885,481.628500889,167.870178898,761.899399824,0.944042
112.33,166.456947294,1131,250.615,-253.243,167.906,3052.08963054,145.614279261,250.502977118,1131,134.251637802,134.251637802,164.578,250.508,5.68644091487,1534.52421519,250.551038974,134.251637802,0.0,1020.89610447,0.907831
112.421,733.361322868,1132,251.387,-253.951,157.221,3248.80221466,208.350955428,251.302594184,1132,1308.67151587,2067.56812167,164.678,251.284,5.61771489895,2532.67190701,251.356246595,2826.46472747,758.896605796,858.557015558,0.875254
112.445,47.4395427627,1133,252.221,-254.892,168.642,2833.93193171,133.507670234,252.087968617,1133,-0.136475809779,628.007718818,164.732,252.093,5.71741622871,778.790704814,252.140554266,1570.99075796,545.837649948,916.138854506,0.918501
112.494,269.977778655,1134,251.072,-253.665,184.116,3367.63739976,208.59019343,250.973309258,1134,183.193303343,651.285007463,164.827,250.963,5.78987030224,2588.95627399,251.033322191,1478.37014412,498.70624527,1065.53802542,0.887294
112.538,86.450383878,1135,251.638,-254.279,161.035,3339.7698532,168.778276991,251.5596507,1135,162.626577034,702.876732069,164.865,251.548,5.64413823271,1550.88398645,251.601892338,1549.82615056,606.426138868,1106.43421763,0.910776
112.595,284.026411024,1136,251.895,-254.488,179.248,3395.25978911,217.341494635,251.802114056,1136,-1.91518995774,645.225643178,164.948,251.795,5.76811210378,2727.48258241,251.846861021,1769.41456958,797.948804423,934.352778766,0.876045
112.575,197.380976199,1137,252.288,-254.757,177.874,3400.87631353,181.193812752,252.195793952,1137,-1.93903954306,451.138837111,164.994,252.191,5.83479443415,2426.00517044,252.247080608,997.304282017,419.156077452,966.668343633,0.917987
112.626,87.2158801949,1138,252.152,-254.663,174.76,3332.94209349,209.281573516,252.050900247,1138,-0.244171136015,182.137881053,165.058,252.043,5.72573169583,1676.61895647,252.113845493,537.089212091,207.919232756,1067.71940695,0.919702
112.695,214.274583313,1139,253.206,-255.741,175.517,2874.88219392,163.08287092,253.102594534,1139,-0.899097936291,783.087352994,165.129,253.093,5.69215252657,1856.11627313,253.160461228,1512.08128496,508.169040473,842.375952609,0.930574
112.722,29.0079932031,1140,252.833,-255.328,174.436,2930.83849482,101.398578776,252.737446142,1140,-0.852711442855,244.699033963,165.177,252.73,5.70282698234,982.349061732,252.796534201,970.3159558,333.150272156,1051.70238332,0.907406
112.758,216.303437575,1141,253.647,-256.198,153.31,3420.0358732,171.726604011,253.535911753,1141,-0.222935981054,233.710008215,165.225,253.526,5.67647640452,1634.05020943,253.595641525,998.249404536,387.866117544,1086.90122616,0.915599
112.79,363.352535063,1142,253.504,-256.08,185.483,3014.87526532,131.331101394,253.418726392,1142,1.11303949459,518.330904114,165.286,253.411,5.90014417313,1972.00930934,253.460414469,1595.95672585,530.554821843,839.998211735,0.902854
112.789,28.5864608586,1143,253.055,-255.686,173.981,3322.89561379,131.575722993,252.945067148,1143,10.7362874035,351.359180206,165.342,252.93,5.78899332034,1030.83951268,253.013947394,1036.66622147,417.647980605,563.514570282,0.88223
112.836,385.117737791,1144,253.673,-256.192,168.731,3285.32136129,197.198469276,253.571680421,1144,-1.37418583959,419.136202326,165.417,253.572,5.7579095179,1805.40076936,253.625087374,1920.4351562,753.024888872,1124.53937037,0.919032
112.867,57.6476425991,1145,253.936,-256.501,182.174,2818.70123124,107.772057954,253.815923787,1145,-1.64300629392,309.144617944,165.511,253.812,5.83598585795,1138.3973901,253.880953343,1097.90658524,397.601050529,949.686024226,0.929778
112.886,286.451144506,1146,253.511,-256.142,170.823,3371.14662097,203.732178386,253.383708706,1146,239.608273295,313.114913489,165.571,253.368,5.78185300926,1656.75441281,253.476725367,435.316468795,73.3753006479,1098.14463055,0.926728
112.948,613.187182914,1147,254.25,-256.835,162.913,3182.76179798,199.356502871,254.12732458,1147,156.682948621,490.266996719,165.611,254.123,5.78431483091,2365.55970764,254.209929331,961.155337697,268.090875647,826.404121734,0.903201
112.986,127.112103728,1148,254.648,-257.194,179.234,3080.1384863,131.644736953,254.532449399,1148,0.624906288748,210.567741314,165.664,254.526,5.88142594875,1300.2538512,254.60694552,705.622511255,244.759732778,1095.4157615,0.928472
113.026,1033.89884997,1149,254.861,-257.374,175.281,3369.88311497,200.506788482,254.730026992,1149,0.218602428036,272.823101951,165.701,254.728,5.79166195892,2284.51415533,254.822615628,913.829095177,355.765306819,739.251072358,0.917595
113.068,108.23019157,1150,254.542,-257.117,160.77,3321.56108368,190.438515456,254.42707614,1150,-0.49726006167,1317.35159485,165.772,254.419,5.72270008677,2010.54730296,254.508907044,2841.00577032,1169.13122742,1033.71156087,0.916257
113.068,97.7568561327,1151,255.243,-257.809,181.521,3203.86200875,115.535401063,255.119705549,1151,31.3829283705,291.013916988,165.868,255.111,5.85078056485,669.051416375,255.204368731,724.112712584,251.854497594,950.818618508,0.940984
113.138,857.027372787,1152,255.261,-257.777,172.687,3359.75874026,235.185987126,255.110969832,1152,-1.96880173561,325.958089141,165.889,255.107,5.80304394892,1976.98045772,255.200889911,975.550157921,428.10010649,746.755366784,0.91176
113.161,122.012156455,1153,255.698,-258.257,166.872,3228.7773774,176.032875753,255.570579229,1153,300.103850874,685.380586485,165.993,255.56,5.72997567922,1351.81875635,255.638310963,1620.91460479,542.364334337,1035.79039809,0.895893
113.19,98.3788052585,1154,255.395,-258.02,164.087,2929.54687792,170.321458131,255.278524596,1154,-0.402852239431,618.823865026,166.048,255.272,5.72199664428,1523.70016742,255.335671798,2032.62478746,736.830430815,884.49819626,0.905043
113.215,241.299025552,1155,255.906,-258.568,185.251,3039.87208829,183.063877968,255.807499784,1155,-1.33543710575,292.822963548,166.105,255.796,5.84804937779,1706.61724416,255.86518339,1624.43028594,555.026013542,846.026469686,0.900887
113.21,92.7357324106,1156,256.349,-258.962,153.946,3094.91334874,134.327025973,256.257327429,1156,0.0111832875264,337.276808234,166.175,256.253,5.63126856613,884.292515505,256.300392636,1180.1428397,411.370869344,1001.1000201,0.931665
113.241,350.901111562,1157,256.184,-258.817,169.822,2361.37843589,195.446704127,256.06716681,1157,94.6457122749,374.402059423,166.234,256.068,5.75010233034,1169.0717272,256.127496425,654.158406572,279.756347149,583.961836977,0.911557
113.29,73.8762811764,1158,257.206,-259.679,177.534,3124.80309343,187.93439572,257.128222926,1158,805.755245202,1529.29136728,166.295,257.118,5.71371722412,1757.76856845,257.182458081,2362.67492773,640.338227942,1009.83573328,0.885989
113.37,143.545336412,1159,257.544,-260.108,180.611,3191.81160649,175.355538536,257.426571029,1159,0.0262607830766,295.159185094,166.386,257.421,5.81416270863,847.435338057,257.479741027,536.929867921,193.788368321,854.471883351,0.927544
113.433,80.435707553,1160,258.302,-260.977,159.369,2553.77478906,118.452808046,258.217986485,1160,-0.749173445114,379.201460988,166.473,258.199,5.69379877971,370.233189052,258.265757251,870.631306831,317.432709896,487.241554614,0.936294
113.477,267.46103546,1161,257.801,-260.542,193.073,3277.98594234,194.014536773,257.713613074,1161,-1.46992344018,258.666932599,166.491,257.713,5.8742518919,1850.63237514,257.754416289,763.640671585,275.19734314,1154.04572926,0.904238
113.479,444.421516564,1162,258.442,-261.062,180.092,3079.84116217,182.705232817,258.389443702,1162,-0.938523756817,411.292602765,166.528,258.372,5.78677433371,1778.77054381,258.42465973,905.684304295,414.883529892,1029.18857612,0.897615
113.553,95.0593167207,1163,258.282,-260.85,181.433,3414.99569086,118.321419884,258.187490489,1163,1.21717998003,480.334907491,166.643,258.184,5.8219866106,660.048416867,258.237230331,1013.17516482,431.381317355,992.158396602,0.929255
113.611,132.000286708,1164,258.329,-260.994,190.955,3411.84878846,182.165926861,258.249229998,1164,1.3576821622,602.360614222,166.734,258.249,5.85772976322,1586.38409873,258.284231541,1183.26543051,426.036432238,1021.31853121,0.898762
113.631,97.4710889936,1165,258.492,-261.128,187.264,2090.35624931,95.2506580092,258.405228969,1165,45.5778019963,45.5778019963,166.786,258.393,5.84229724744,313.230412717,258.453420118,45.5778019963,0.0,461.469258779,0.947331
113.647,5.51502428562,1166,259.181,-261.777,168.377,3064.55270007,129.496798864,259.070152865,1166,1.17670899077,733.839950068,166.845,259.068,5.75101027093,1103.64060969,259.116786625,3175.17020742,1228.57353206,1163.79808695,0.898355
113.697,82.1758995013,1167,259.118,-261.644,181.839,3177.29407209,172.362711579,259.041898365,1167,0.398706573467,714.72941543,166.919,259.03,5.84177861293,2452.8810276,259.062107027,2047.41732582,835.763927785,802.604819522,0.91809
113.771,138.708479293,1168,258.826,-261.325,176.798,3201.8080997,190.684541799,258.745703853,1168,36.3050426301,534.995311675,167.011,258.734,5.73337700111,1322.26383298,258.775587556,1537.34131002,477.123215224,944.079053,0.917348
113.809,387.650490664,1169,258.397,-260.959,185.927,3267.93116313,220.124448005,258.313828596,1169,215.850607848,1486.17763172,167.094,258.308,5.85869096307,2277.28482687,258.350726698,2756.5046556,1270.32702388,950.890771057,0.920208
113.856,94.9223501403,1170,259.381,-262.05,171.498,2929.12001757,127.365050422,259.279813548,1170,91.5234404898,841.215530787,167.148,259.273,5.78500589153,1090.27776192,259.3263165,1920.54211831,782.228230665,1199.09531664,0.917101
113.893,87.1735148163,1171,259.91,-262.448,183.186,3154.07190574,149.260701263,259.822221668,1171,-1.60616920095,288.558229088,167.171,259.819,5.85456046068,1311.48908791,259.86792044,584.405711696,231.458845726,1150.89248265,0.90862
113.926,462.942129733,1172,259.251,-261.824,175.317,3076.6955108,207.98012723,259.179724565,1172,45.2664304583,408.610632016,167.271,259.165,5.82491680207,1714.15382755,259.223830441,926.209004152,375.819740827,913.052677807,0.910803
113.921,413.444574986,1173,259.928,-262.524,177.858,2504.8391016,205.467959635,259.847412519,1173,334.979553928,767.820045414,167.367,259.848,5.8730837354,1113.98354055,259.890361187,1405.06701996,402.791314411,641.669292177,0.919598
113.967,106.809569752,1174,260.464,-263.112,192.537,3355.2224157,178.380143717,260.37795981,1174,55.1343781096,381.567541588,167.443,260.375,5.93045490663,1618.42518344,260.410878462,683.743111675,228.534289074,1156.2216619,0.903138
