AverageQ,MaxEsReturn,AverageForwardProgress,AverageY,MaxForwardProgress,StdEsReturn,AverageAbsY,MinEsReturn,Epoch,StdReturn,AverageDiscountedReturn,AverageReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageEsReturn,AverageQLoss,MinReturn,AverageAction,MinForwardProgress,MaxReturn,QFunRegParamNorm,AveragePolicySurr,StdForwardProgress,AverageAbsQ
3.83148,68.67329528,0.117512767514,3.83683747204,0.948039091794,30.9015088713,3.84902935163,-20.141851445,357,40.7278072678,17.8208650861,30.5936809285,27.8082,0.196950569215,19.6677238276,0.160193,-39.7427212844,0.997073,-0.56376473685,116.338312398,105.534,-3.85361,0.394215208256,3.84302
3.79092,75.3263028186,0.0378078158262,3.79306320652,0.89635319816,38.7419902205,3.80872783445,-36.2463152084,358,41.9323520713,12.8288592951,22.5130041831,27.7522,0.181903625611,15.7107356138,0.135267,-34.3221149304,0.987378,-0.534847663918,109.168574612,105.679,-3.80831,0.408718273177,3.80785
3.75293,106.085634238,0.0946788903124,3.75606025258,0.892113300741,39.5702479693,3.77320924027,-25.92249421,359,42.8710424055,15.9430382842,28.4117083736,27.7698,0.178713475923,14.6050720291,0.130646,-35.2271842852,0.991443,-0.543773935681,110.329430791,105.682,-3.78217,0.41578838118,3.77131
3.74758,83.5730565769,0.0479349703084,3.74917293296,0.886706037376,35.9110425834,3.76914558205,-17.6690592434,360,40.6190795858,13.3684137771,23.5851854228,27.7648,0.193196672243,22.0416228585,0.142271,-39.9966659468,0.996854,-0.59265663814,107.34909889,106.158,-3.77184,0.394816880438,3.76893
3.72014,101.362799026,0.0755097374447,3.71942949689,0.814598452791,44.3972008356,3.73990997859,-27.2144568355,361,38.5475544707,15.0419231817,26.5437500975,27.752,0.20262028949,21.6923281769,0.163742,-42.2842440181,0.999466,-0.612476905685,102.737443582,106.36,-3.76063,0.372565902661,3.74079
3.69521,108.590225678,0.0222553475993,3.70091164551,0.945145727735,46.4383799202,3.72071956931,-21.2062996819,362,46.0276362564,11.6727370145,20.9782415515,27.7678,0.186109458201,31.4464373902,0.13955,-39.6361072577,0.998454,-0.551100425915,113.601980282,106.437,-3.71435,0.446285351882,3.7134
3.66888,94.6294780987,0.0718331361587,3.6682429093,0.859678106692,45.6033950458,3.68721203922,-16.5680738053,363,41.0881580463,14.7387637665,25.6231562713,27.8034,0.169224136155,35.5791341254,0.116995,-41.8348127347,0.995561,-0.570104311058,107.316566123,106.654,-3.68399,0.396886549808,3.6866
3.60925,106.470366294,0.0833129880278,3.60657324628,0.900401827566,42.8181776898,3.62773026768,-26.2694295268,364,41.2852793969,15.2976430458,26.9118242554,27.8791,0.215507049756,13.5899868659,0.173654,-39.270450675,0.997537,-0.570267998387,111.305371977,106.781,-3.63988,0.397938255432,3.63192
3.60152,101.839009585,0.0170088273385,3.60030694002,0.869572199307,34.8476964912,3.62193658068,-15.6018542174,365,38.0034603507,11.6424305054,20.2094395406,27.8675,0.186444609157,23.0590747529,0.134819,-32.3204060585,0.995152,-0.512952049964,106.079921004,106.81,-3.6343,0.368945095931,3.62376
3.56554,79.1071413857,0.0555148404828,3.56665927761,0.900647285772,36.3715203487,3.58721265317,-28.3849099806,366,43.7425208347,13.9115003155,24.1895076554,27.8583,0.172532574432,20.3766942055,0.124943,-45.1897465909,0.997526,-0.611982840534,109.177065158,106.868,-3.59326,0.42442276791,3.5845
3.56031,87.4290926509,0.0511432303658,3.5569971934,0.929164176094,36.0521081072,3.57790394857,-29.4102325049,367,44.1781846726,12.9024259933,23.3749528955,27.8726,0.181416177657,22.4467516314,0.130049,-40.6479012636,0.997951,-0.587910176929,112.726382233,107.031,-3.58023,0.424971937456,3.58173
3.53431,68.9661468741,0.0817281863172,3.53448301826,0.890896301046,31.9769992771,3.5563624846,-23.7695201946,368,43.6843587191,15.4808892283,27.1739109861,27.9096,0.171352683661,2.92089937928,0.120416,-38.0557346034,0.99628,-0.557856243133,109.972481778,107.186,-3.55568,0.424584901512,3.55553
3.50561,84.475165322,0.0842718991739,3.50493755176,0.95803446404,41.9245568485,3.52675755542,-35.6445025949,369,45.4785392906,15.3799341707,26.6198045751,27.9605,0.175580746874,14.4287883141,0.122709,-36.3104723823,0.996243,-0.538556977715,115.607066111,107.059,-3.53051,0.440096890025,3.52702
3.51882,96.8953053008,0.11286356224,3.51221097716,0.894146082815,47.8216440919,3.53268157694,-24.4959719703,370,41.6796856819,17.4385800776,30.419101672,27.9608,0.25986129417,23.0483370394,0.294776,-34.31990297,0.999267,-0.534791887721,108.93282349,107.304,-3.55806,0.409302652778,3.53917
3.491,77.0444864555,0.108807429881,3.49573473107,0.907734604846,33.4108743759,3.51550394043,-24.5620590093,371,43.9579363934,17.0247513441,29.9719208285,27.9774,0.178992530205,32.966171408,0.127675,-36.6946130108,0.999311,-0.53937305818,111.351764872,107.487,-3.53118,0.427535008879,3.51146
3.46642,95.9915791263,0.0647635998791,3.46569006897,0.911967928992,37.2636742415,3.4856444959,-11.4608996409,372,39.9245644155,14.5977477612,25.2014874332,27.9936,0.166504101618,34.8433217233,0.112461,-36.6673812833,0.998905,-0.557151201076,112.299399608,107.525,-3.503,0.386382775855,3.48668
3.48675,113.385488733,0.0944659529687,3.4804844563,0.852913507891,46.2238946123,3.49859953602,-27.7852438824,373,42.9713775622,15.8982744961,28.1332151524,28.0375,0.176358669088,39.17318734,0.129135,-47.7493385921,0.998055,-0.671090257173,104.30341649,107.593,-3.5183,0.414377880275,3.50375
3.48221,109.697593135,0.0474519195305,3.48180730719,0.895585610467,40.0593636418,3.49877537215,-19.8848069264,374,39.7054473331,13.1580194002,23.3357159618,28.1063,0.216955691313,25.7156106631,0.185879,-42.8331379332,0.997686,-0.608900866656,109.50904799,107.474,-3.50234,0.385086997053,3.49733
3.48877,108.91967327,0.062768481112,3.49112682622,0.895640314597,41.9546347336,3.50593810339,-31.7325731979,375,40.6518005184,14.4684962228,25.0508966792,28.1202,0.220104628551,18.8455883993,0.183308,-38.6336769475,0.996926,-0.579556166661,110.961148418,107.666,-3.50327,0.394737158991,3.50285
3.51137,92.4120277146,0.0982329449217,3.50345561137,0.935204659975,45.3285346821,3.51642670349,-31.5583060861,376,43.3656563556,16.6112333322,28.7724968095,28.1166,0.218852648813,16.3959428697,0.171232,-44.3254461018,0.996238,-0.637835807418,113.094797227,107.762,-3.55302,0.423301807755,3.52272
3.48097,62.4338004043,0.130212897745,3.48507450448,0.925397795808,25.9424485122,3.49696710284,-13.5415804373,377,44.9321902628,18.3737764838,31.906189299,28.1405,0.177861576235,12.9168039015,0.139476,-47.8845784704,0.997607,-0.669192881801,112.062106729,107.704,-3.51265,0.436773225129,3.4937
3.48552,99.2754743345,0.0589603769292,3.4839698169,0.896416111145,34.8301838286,3.49556764882,-16.3157701112,378,43.0223681637,14.1346002003,24.5429531894,28.1647,0.186977739707,52.799203888,0.14933,-47.4879198179,0.996472,-0.664741544819,110.944714863,107.969,-3.51991,0.417922830168,3.49735
3.44501,98.6995423944,0.0855113440028,3.45228836735,0.951174019127,37.8938257549,3.46354956894,-33.821279313,379,43.0448901943,15.535993216,27.468445034,28.1707,0.188748723749,36.7924667722,0.150257,-36.3176132621,0.995473,-0.556025344141,114.032938612,108.071,-3.47651,0.418212009584,3.45666
3.47173,86.7981609658,0.109223265749,3.45516998237,0.952664948793,35.3703832175,3.46647327049,-18.8986084953,380,39.8800284308,16.9618885082,29.7942037432,28.1624,0.211758403893,35.5387243316,0.173882,-36.4235837045,0.997342,-0.558288645015,114.532053677,108.482,-3.50274,0.387425550222,3.48418
3.46988,106.951549653,0.0262581648762,3.4636097187,0.867961338056,41.7245525424,3.47469377604,-23.6189000781,381,40.3037317692,11.5954866657,21.3112105168,28.2416,0.18851623176,26.6154226973,0.149274,-45.0121324461,0.998779,-0.638782678725,108.484084879,108.719,-3.50066,0.390661984081,3.48044
3.39782,100.266726227,0.121064199835,3.4055282432,0.961672509287,47.0396071016,3.41605463668,-37.4170345101,382,42.5545073901,17.4889198091,30.8803760369,28.2841,0.181540557427,33.1323691778,0.161611,-49.2810729754,0.997738,-0.681410623075,114.56085989,108.909,-3.42855,0.412814339626,3.40889
3.34739,79.7707561094,0.0828657164615,3.35532588498,0.833605750696,22.9296000921,3.36552290986,-2.70150594425,383,37.5198405205,15.2608832185,26.8002826086,28.3162,0.185011146786,46.8684857622,0.155552,-38.1609703783,0.99811,-0.578233673688,102.679335065,109.275,-3.37774,0.364277578245,3.35813
3.35647,90.8051969149,0.169272548322,3.35789852545,0.959096533915,40.0738674288,3.36860818513,-40.0691030589,384,39.0999963459,20.5486330164,36.1909283699,28.3485,0.170448175842,9.70133948588,0.136976,-42.9029812155,0.998837,-0.623616251211,114.469592636,109.432,-3.38393,0.383719901937,3.368
3.32763,81.9704565009,0.145851932076,3.33415120644,0.901527091064,27.6594880296,3.34526661182,-1.25187623095,385,38.1634667516,18.9940555226,33.5038578003,28.3735,0.17083781926,29.3930431531,0.134427,-39.9417993749,0.99823,-0.587068166107,111.483758108,109.665,-3.35223,0.368223128967,3.33986
3.27383,111.16574326,0.141629935665,3.27937187879,0.845831428112,40.1855697439,3.28970896715,-28.0674752353,386,40.2262511754,18.8876132266,33.1743821311,28.4023,0.168992575296,36.4448968151,0.137047,-52.1372121996,0.998791,-0.698591616476,106.109318955,109.919,-3.30347,0.390512563686,3.28305
3.25773,98.1085570557,0.0908348239184,3.26320850853,0.885808838973,45.9379156384,3.27262652753,-31.7566828515,387,38.6422540545,15.6607008898,28.0056962065,28.4022,0.166741934528,43.5903348818,0.136164,-37.765454206,0.998775,-0.551247506179,109.900015871,110.106,-3.29457,0.376326975473,3.26646
3.24813,90.8590273373,0.0621508440553,3.24684380307,0.920456200357,34.7258127661,3.25642776549,-20.5924513775,388,36.4041301841,14.0890811414,24.871653375,28.4196,0.159525284002,16.8369160274,0.125303,-43.2381039913,0.997914,-0.619300434661,112.241297945,110.368,-3.28658,0.354784383015,3.25854
3.21647,98.2406101084,0.0983415679793,3.21647699657,0.912299660577,49.5901223653,3.22555771156,-38.7262618816,389,40.5556523454,15.9855268732,28.874150005,28.4501,0.156243412483,20.9071886631,0.12129,-43.628993365,0.999032,-0.623754548164,111.151939092,110.493,-3.24705,0.396123947879,3.22537
3.22332,98.9656943849,0.147807834316,3.22346756991,0.912812484812,30.6458868161,3.23241618398,-0.674025013157,390,42.4841526419,19.3102455598,33.6140366834,28.4659,0.156525572124,47.0051612243,0.117984,-47.1111488374,0.998839,-0.652146798076,110.773077078,110.687,-3.25087,0.410194735113,3.23272
3.17892,75.1899310885,0.0103132488399,3.18103683888,0.805402981376,33.5824582964,3.19068234866,-29.6919708622,391,39.1154780834,10.877637098,19.6262717764,28.4738,0.153638302845,33.3108475889,0.118108,-40.7299002179,0.999997,-0.594949862591,101.798498054,110.802,-3.21178,0.380580141613,3.18926
3.15937,87.3819544928,0.0998039449544,3.16114942963,0.923117605745,33.4344296162,3.16974871192,-24.6737207711,392,46.108676405,16.2600199263,28.6675861175,28.4819,0.168472715312,27.7851181735,0.129516,-45.3348675281,0.999988,-0.643283546499,113.871026684,111.182,-3.18941,0.448490834913,3.16787
3.12668,77.1648021515,0.0807331382976,3.12550030742,0.927629458841,36.896541964,3.13441201823,-28.6172756494,393,42.9345861339,15.2629405817,26.863389715,28.4856,0.166988420218,11.9800099788,0.13149,-43.2451990605,1.0,-0.622432074007,112.212141383,111.365,-3.14861,0.416543625916,3.13623
3.09245,110.573384375,0.0203273913584,3.09831697338,0.944587136917,51.5245700728,3.10656572755,-25.2606705187,394,41.3837627202,11.5282629877,20.4696369075,28.4891,0.156923141609,52.5901682932,0.12032,-34.4959220382,1.0,-0.514444052813,115.193193463,111.645,-3.11457,0.401700380736,3.1018
3.07288,81.2318644801,0.0635555397392,3.07310298895,0.827797658595,33.2034630091,3.08177219057,-41.5578014856,395,42.0309695802,13.924748069,24.4563047123,28.4903,0.15385756484,-0.24933261311,0.112553,-35.1548976806,0.999999,-0.517698612699,104.253989263,111.88,-3.09465,0.403906021003,3.08277
3.0511,89.4948751229,0.0306690786784,3.05345590021,0.980692291862,36.7147130821,3.06262548779,-18.1259826259,396,43.7840252672,12.1788116327,21.6590291547,28.498,0.146975477948,22.264002878,0.107698,-45.6047507378,1.0,-0.641322123548,117.998734526,112.059,-3.07565,0.423365147738,3.06062
3.0257,106.595462097,0.0748385083392,3.02777299595,0.903349462279,41.0146125549,3.0366853693,-36.2380081229,397,42.8228918553,14.8701758892,26.0990229534,28.4991,0.145166667618,9.30515613152,0.106477,-41.7041762486,1.0,-0.606045595368,110.584609671,112.234,-3.04299,0.414594224278,3.03498
3.00331,108.640954925,0.0477824427294,3.00138561918,0.91691261803,48.4324322902,3.01045939167,-28.4744289605,398,41.675817545,13.2629316995,23.4910748742,28.4994,0.157632761314,29.2841037157,0.119121,-46.9372835174,0.999991,-0.616882671987,112.401579361,112.849,-3.01794,0.404465783736,3.01208
2.97548,80.1193697086,0.00609932681988,2.97698649683,0.86440355138,31.2154528214,2.98555984669,-27.9626658228,399,44.0904701458,10.7243281426,19.1010634973,28.5015,0.155911667685,24.3063301572,0.119197,-46.740869054,1.0,-0.654218964548,106.428803821,113.095,-2.98126,0.427371270556,2.98419
2.93953,97.3549478678,0.0658957128249,2.94082482945,0.82080867982,45.4843349215,2.94978073743,-30.1870966557,400,42.5722495978,14.4988212543,25.6016407341,28.6614,0.146212809422,14.3857480048,0.110278,-43.3143303861,0.999525,-0.617991919332,101.228327524,113.099,-2.95683,0.413143264498,2.94927
2.89768,65.8647226415,0.0510619863285,2.90135837649,0.893941964998,25.7479641889,2.91073650349,-14.3336275202,401,40.297896777,13.3059431518,23.5224349336,28.626,0.140912466698,27.0258009907,0.102357,-34.945557467,0.99916,-0.53080115885,108.799651779,113.393,-2.90754,0.38703565575,2.90731
2.87441,79.3053803622,0.0505729000497,2.86982739762,0.97417524334,34.0835250113,2.87899425787,-27.523147355,402,44.9000416614,13.5202413026,23.6031776078,28.6088,0.150181510453,0.227942666887,0.10384,-42.8849249271,0.998297,-0.589044756046,116.473733505,113.898,-2.89064,0.436130102584,2.88346
2.84554,95.1387842277,0.0922038217187,2.84691416024,0.936939856714,38.1529536356,2.85557829962,-34.2881815577,403,43.8265630655,15.7194269932,28.0555261552,28.6173,0.139029819617,17.9655415459,0.091711,-47.6751343548,0.996478,-0.643266846224,112.875603175,114.031,-2.8634,0.426406325752,2.85376
2.81586,111.73917694,0.107325678391,2.81900218547,0.956263384893,54.3293364441,2.82721429826,-30.2640093278,404,39.6631292483,17.1084633248,29.4812983412,28.6357,0.138107123095,35.375182191,0.0934652,-41.515712262,0.994932,-0.573491447949,114.796343872,114.241,-2.83147,0.385041249736,2.82389
2.78812,89.4801953492,0.0918315013346,2.78862017551,0.863801629302,32.163279834,2.79690515648,-24.0972313971,405,41.1984376278,15.8071369999,27.723058389,28.658,0.138125575992,12.592421109,0.0936711,-35.5663421213,0.994175,-0.545787352474,105.385478223,114.369,-2.80929,0.3964840266,2.79652
2.75282,96.3511566044,0.102975498213,2.75245185306,0.942890680003,35.7269105501,2.75999837027,-20.715892399,406,44.5855751536,16.3510674282,29.2730459909,28.6653,0.135701905511,18.0441126755,0.0930743,-36.6934144618,0.993655,-0.553600292184,114.11821263,114.584,-2.77233,0.436186315335,2.75953
2.71065,109.988665188,0.0847308021945,2.71131973066,0.922031311301,41.1148323971,2.71768239181,-18.5474199561,407,40.2444291528,15.7577635242,27.4110270644,28.6613,0.137405424155,26.7649339088,0.0901399,-36.2586300528,0.992039,-0.543620632337,111.704661502,114.991,-2.72414,0.392632753562,2.71646
2.69311,109.079111144,0.0787502460592,2.69390178985,0.889416749374,42.5645885589,2.69908635205,-11.3720199573,408,38.6325679126,15.4868594716,26.848521403,28.6874,0.138136391927,37.640151969,0.0903253,-35.3168642988,0.991123,-0.535881565381,108.451312041,115.189,-2.71591,0.376761841347,2.69849
2.66825,77.6992244168,0.106482459227,2.66807404532,0.855810503207,38.4434039227,2.67316813659,-30.7873309492,409,37.9157250027,17.0939646725,30.0574616863,28.7026,0.123579631151,15.3902023601,0.0771594,-26.7489329771,0.991924,-0.450674964,107.287529616,115.256,-2.69151,0.370451843782,2.67363
2.65345,97.2346317628,0.139054065239,2.6547244384,0.940773540029,43.8180480184,2.65994319245,-25.8151854168,410,42.4376443216,18.9353343084,32.9402903486,28.7443,0.126822193923,23.957732887,0.0804526,-39.6357100947,0.992936,-0.537478712981,113.457926257,115.293,-2.68106,0.414371267355,2.6595
2.63457,105.957657104,0.0867378482141,2.63564841752,0.937988763351,45.4666950625,2.64075628434,-32.4916035087,411,42.111578574,15.8083361564,27.8278581128,28.7578,0.119742291335,20.8527821268,0.070375,-32.0758931534,0.992653,-0.510256278742,112.56776919,115.518,-2.65459,0.412985397619,2.64011
2.59557,90.5261356336,0.122657437353,2.59918452575,0.870651882088,30.8728862687,2.60438055835,-28.087184953,412,40.6587668956,17.872998776,31.2935778179,28.7869,0.132602194525,42.5742904689,0.0821045,-36.1379077337,0.993552,-0.542908894252,105.937026467,115.482,-2.60168,0.396658975078,2.60108
2.56828,88.374599957,-0.0265779766371,2.57461145474,0.905148565699,43.0743737689,2.57954131232,-25.7073562256,413,39.0298290835,8.45782064329,15.6186347858,28.7986,0.179053464806,16.1869396627,0.18649,-36.2143748808,0.99804,-0.55393798387,110.465350404,115.484,-2.56536,0.378321941196,2.57417
2.54013,78.3080667089,0.1518556412,2.53940690129,0.92784874327,32.0290107889,2.54448634658,-29.8982955445,414,40.416062226,19.3273225154,34.235641568,28.7751,0.118608263657,15.1388432903,0.0701239,-26.9192182006,0.997656,-0.4656678408,113.683399906,115.718,-2.5542,0.391464901547,2.54605
2.51578,60.0407228128,0.0664189924705,2.51841120164,0.91241445388,25.1589358714,2.52298910083,-29.563067466,415,40.1812215442,14.1136202903,25.4137584208,28.8057,0.147189334581,14.9296526524,0.0960841,-40.0930845811,0.997782,-0.546250223659,111.330935305,116.093,-2.53664,0.388530504192,2.52353
2.48729,88.9448377645,0.0548774792189,2.48820148214,0.958736621684,36.4375086621,2.4930109289,-38.0681849914,416,39.4583064673,13.4696676002,24.007456535,28.8413,0.113346098657,11.0581254116,0.0612904,-35.518932972,0.99829,-0.51621702473,116.383409199,116.246,-2.50802,0.38086307182,2.49285
2.48169,111.959875478,0.12136062788,2.47937457814,0.929232912875,52.027575687,2.48437446033,-21.6087520286,417,40.7993816685,17.9433938773,30.9936180246,28.8634,0.116816743714,41.3206456126,0.0634738,-43.1159906076,0.998403,-0.61659034675,114.392879135,116.586,-2.4991,0.398453924059,2.48735
2.45372,99.1840802885,0.0676738907013,2.45631873012,0.818289251603,28.7064085578,2.46148019226,-19.8379026945,418,40.5256104813,14.3193964732,25.588444495,28.8503,0.128313712279,11.9397885678,0.0700222,-41.0722696527,0.995705,-0.601328651204,101.663276589,116.771,-2.47617,0.392045594819,2.46037
2.43508,75.5136631221,0.0433417156845,2.43326461242,0.889231960583,32.6068656594,2.43911236068,-29.8383735313,419,39.0725046438,13.1068955547,22.9411575595,28.8254,0.109437911854,16.7757574741,0.0577675,-34.9148165223,0.997941,-0.538592115072,108.320440637,116.78,-2.45598,0.378757753499,2.44141
2.41744,98.0751902182,0.0806881685838,2.41519571632,0.957245055015,40.5276694298,2.4209548942,-25.0024635453,420,43.5754817072,15.182133742,26.9088348981,28.8459,0.112510365443,31.5349468602,0.0610761,-43.13167047,0.997061,-0.612573930256,116.327587842,117.18,-2.43897,0.425736328898,2.42349
2.39972,63.4250645877,0.0595196254122,2.40378396942,0.930550887227,28.7452666554,2.40898061006,-30.1337252129,421,42.7478063086,13.9813211507,24.4489624586,28.8476,0.113758590652,18.093170938,0.0610352,-38.9429385267,0.999995,-0.579596588543,114.529442616,117.247,-2.42804,0.41409207948,2.40489
2.3898,85.5114598603,0.0860694782064,2.39137577005,0.905065400712,40.0069179601,2.39622524289,-26.6392263397,422,41.6310914464,15.7688091182,27.3647993737,28.8779,0.112307929969,19.2174722068,0.0598121,-39.1286236848,0.996858,-0.541704163538,109.950675873,117.363,-2.41514,0.403924002811,2.39495
2.37279,70.5975165026,0.059869830369,2.37302390954,0.920848143701,25.992675656,2.3765487874,-7.57827776839,423,39.8242853116,13.6955493308,24.1847947663,28.8932,0.101730819064,30.7994524828,0.0548525,-33.7540584054,0.997684,-0.489069933298,113.731591568,117.457,-2.40064,0.383391290681,2.37694
2.36436,87.3110169446,0.0538173684853,2.36552366598,0.937030029406,40.8941491572,2.36793379485,-32.271339048,424,44.8938380436,13.4495427539,24.1928325179,28.8866,0.113853941919,23.5249376138,0.0594347,-39.7718243236,0.998076,-0.528584703065,114.922526786,117.434,-2.38644,0.436802923259,2.36688
2.3656,92.7779550711,-0.0118641091806,2.37023894766,0.873428710103,41.366469111,2.37164215089,-23.561749936,425,38.3873122313,9.59860336583,17.3878586843,28.9107,0.163999453409,31.6689220116,0.133141,-38.9969327142,0.997494,-0.577773206757,107.796684635,117.719,-2.40021,0.373618921292,2.3685
2.36695,106.174837045,0.165325554321,2.36769900528,0.850288269078,48.0466783366,2.36885559956,-23.6044052159,426,41.0950118857,20.0754717838,35.6373733148,28.9135,0.10916209167,20.1347084327,0.0564214,-37.8580466651,0.997488,-0.530621708317,106.50795474,117.836,-2.39472,0.39589248657,2.3684
2.37605,78.2549106116,0.121025014154,2.37121356613,0.944037101177,34.2178648348,2.37219869929,-16.102237606,427,42.7771596585,17.5515753797,30.7868986362,28.9322,0.127177447051,19.3094752583,0.0682207,-30.541516729,0.997855,-0.492384233004,114.476723061,117.955,-2.40794,0.41363448163,2.37743
2.36474,83.380621578,0.0578209748514,2.36876021233,0.922671377551,38.4782914199,2.36954704885,-33.1827259735,428,39.6971465142,14.0960397953,24.4302172048,28.9429,0.114864550172,33.7007213792,0.0619839,-40.6694987069,0.997462,-0.596063117529,111.916461837,118.17,-2.39578,0.387569562358,2.36614
2.3384,76.129954986,0.132695401418,2.34289831244,0.931476430351,34.9401403359,2.34352848895,-24.7594273804,429,42.0024193423,18.3206964132,32.1597187152,28.9459,0.104075071544,15.1464641649,0.0536604,-36.4201264974,0.997884,-0.55512923377,114.698322052,118.246,-2.36701,0.406683340341,2.33923
2.33035,105.242370719,0.128169429888,2.33068030505,0.895799559812,46.0866416681,2.33106456369,-35.0990857767,430,42.0026961726,18.0020071431,31.9529397028,28.9455,0.10398624079,33.6824375236,0.0519651,-42.7876325388,0.999996,-0.618001240821,108.471879516,118.388,-2.34924,0.407776414107,2.33099
2.30659,106.057516795,0.116125477902,2.30631317853,0.852366149622,46.9845402248,2.30660657164,-37.4926177908,431,39.3856095368,17.3566055812,30.2134641749,28.9458,0.104600108598,33.2644527716,0.051746,-34.8590152268,1.0,-0.537858294175,106.720562722,118.569,-2.32813,0.380387049115,2.3071
2.29105,97.5491588587,0.0902473902861,2.29469689133,0.923646747745,39.9741300553,2.29504365216,-17.5604012103,432,42.668550731,15.8485680684,27.9147771627,28.9459,0.115567246411,35.259671172,0.0642662,-35.5495853235,1.0,-0.535853561033,111.299218276,118.764,-2.31803,0.414386792396,2.29158
2.30469,96.2084057042,0.140896528247,2.30001634128,0.911869672436,39.7955037017,2.30028578154,-31.2498525666,433,42.2713689175,18.8562177874,33.0412560944,28.9459,0.103058359887,37.5013628819,0.0493135,-45.769609368,1.0,-0.612334059737,110.849812507,119.095,-2.33183,0.410117621192,2.30514
2.27845,100.593288215,0.0963545215623,2.28119288317,0.929028382299,43.5009978294,2.28142991556,-22.5260443547,434,40.6541963552,16.2204456573,28.3793525031,28.9467,0.0987727134623,24.0020455413,0.0473422,-39.1202622475,1.0,-0.547134839601,112.258585574,119.357,-2.30876,0.393469655282,2.27898
2.26438,83.1565927103,-0.00913800645503,2.25898199076,0.822276398987,31.5135156363,2.25946455469,-13.8076041349,435,39.647007567,9.42337877239,17.1738063965,28.9467,0.107997757465,27.0401505041,0.0683231,-45.3709523699,1.0,-0.639458501304,103.743730178,119.577,-2.27972,0.382978160844,2.26506
2.23411,80.5500629398,0.112112647493,2.23810234347,0.850155162264,37.9778534835,2.23848109471,-33.5877727188,436,40.7189555505,17.325055701,29.9801153677,28.9468,0.0876879672442,18.4884758207,0.0359633,-40.3090530763,1.0,-0.592182011333,104.648432328,119.836,-2.2494,0.39457911152,2.23476
2.1788,84.4843282526,0.052509120596,2.18800516563,0.899286021349,36.1046396459,2.18843089715,-41.375605896,437,43.3969924548,13.5888604742,23.7285704196,28.9468,0.10442905236,7.2746289015,0.0495683,-42.4935458497,1.0,-0.613971940803,110.387690359,119.874,-2.18693,0.419659466247,2.17959
2.16582,100.433093831,0.135170475824,2.16492002171,0.916831934962,42.2536765427,2.16538306036,-19.0506119667,438,43.2533381418,18.317145269,32.3393546669,28.9468,0.0832599218264,41.9852213949,0.0328916,-44.7075239255,1.0,-0.614216936583,112.801199615,120.153,-2.17283,0.419714700974,2.16672
2.12911,70.8298182484,0.0868854263412,2.1288852419,0.874856393881,34.6214498276,2.1295728855,-26.7439345773,439,42.4258753257,15.6193613606,27.3454123837,28.9468,0.0787175455321,16.9335006831,0.0297568,-40.4841092408,1.0,-0.537597062218,108.984909459,120.234,-2.13624,0.411960556124,2.12982
2.11419,99.4286157299,0.059478730064,2.11496951941,0.912285575406,41.5327436202,2.11540049346,-37.9646619081,440,39.5467988039,13.8024219553,24.3995111259,28.9468,0.0825218171848,36.1729450289,0.0326198,-40.9394915319,1.0,-0.595814547321,110.174757453,120.432,-2.12182,0.381956527497,2.11477
2.07778,85.5873806434,0.135093846437,2.07808326741,0.902998113076,37.7072149425,2.07845636613,-35.6551552692,441,40.5695908085,18.6169005975,32.5428398338,28.9468,0.0807564177889,9.57943140187,0.0292419,-38.4822892999,1.0,-0.562318663998,110.709479239,120.672,-2.08308,0.395413003001,2.07811
2.05349,103.557752013,0.115602465831,2.0533682822,0.96563260167,38.560286879,2.05371200146,-15.2802308954,442,41.0327376821,17.0801640065,30.2139148594,28.947,0.0802141880845,39.8314395822,0.0293516,-36.6401731372,1.0,-0.506963709558,115.928358519,120.974,-2.0599,0.396697213625,2.0541
2.03996,106.13000486,0.0515451009141,2.04017686867,0.888025279238,39.2656152689,2.04061466377,-7.29715563722,443,42.9850451125,13.5607185924,23.7917427654,28.947,0.0783950675599,36.1606080557,0.0295174,-44.8741872579,1.0,-0.609959266017,110.459630149,120.862,-2.04909,0.415522850064,2.04067
2.00818,103.027493557,0.0950669212181,2.00879062356,0.917201174521,43.1783848416,2.00914013155,-24.7905788977,444,40.4619723697,16.2155799009,28.3130814239,28.947,0.0724171825818,18.439217632,0.026266,-38.880810448,1.0,-0.579654704865,110.839746042,120.961,-2.0167,0.393326514469,2.00859
1.98852,89.2575588666,0.0993888634379,1.98950625668,0.89678897215,40.7902723206,1.98982905807,-25.3808279802,445,41.8544699878,16.240733352,28.5923838937,28.947,0.0718763501806,22.7546054797,0.0246586,-32.4248903066,1.0,-0.514147343807,111.28869883,121.21,-1.99606,0.403064213523,1.98916
1.97625,86.5891676139,0.0599869034015,1.97755087039,0.914799629486,30.7772733683,1.97799460073,-22.2195426089,446,39.750625621,14.3243756074,24.8570479181,28.9486,0.0882278169616,25.00536497,0.0327279,-41.2079229724,0.999842,-0.60281963421,111.184091494,121.593,-1.98321,0.38917501229,1.97685
1.95391,97.8845904646,0.0680835300487,1.95649677231,0.802010039774,28.8252967533,1.95687408425,2.76859472029,447,40.9966069994,14.4514356575,25.5658392553,28.9576,0.0829380558214,44.2522255079,0.0307663,-39.3399747697,0.999999,-0.540018097238,101.736776942,121.922,-1.96169,0.397392767026,1.95435
