AverageDiscountedReturn,AveragePolicySurr,AverageReturn,Iteration,AverageAction,StdReturn,AverageAbsQ,PolicyRegParamNorm,AverageEsReturn,MinReturn,AverageAbsY,AverageQLoss,MaxEsReturn,Epoch,AverageY,AverageAbsQYDiff,QFunRegParamNorm,StdEsReturn,AverageQ,MaxReturn,MinEsReturn
374.915424809,-408.173,4635.95599956,357,0.9832,115.252903508,406.04,80.8689,2541.81378649,4459.78879573,406.066396583,236.214,2541.81378649,357,406.066228636,3.74282971441,100.265,0.0,406.04,4802.48225181,2541.81378649
258.456174303,-408.538,1616.72360412,358,0.974234,1421.41239209,406.532,81.0113,2511.10632713,-175.156067843,406.545001886,178.074,2511.10632713,358,406.544803556,3.38186693117,100.386,0.0,406.532,3448.34906648,2511.10632713
397.021087454,-407.46,4771.03945556,359,0.97309,640.19205618,405.441,80.9355,2810.70587241,2878.78392585,405.463378562,233.231,2810.70587241,359,405.463281559,3.65360062278,100.55,0.0,405.441,5221.55111261,2810.70587241
358.848613832,-408.122,4008.07405884,360,0.969723,1403.95426479,406.029,81.0413,3208.44753917,-165.592660532,406.049138254,221.867,3208.44753917,360,406.048866814,3.61631287805,100.718,0.0,406.029,4783.48368906,3208.44753917
356.088991392,-407.575,4503.18030111,361,0.96939,62.476589686,405.45,81.1533,3031.37944854,4393.79294617,405.463292667,202.18,3031.37944854,361,405.463255482,3.60811999119,100.876,0.0,405.45,4603.31911764,3031.37944854
326.367270583,-408.248,4014.9391231,362,0.9655,50.6311788778,406.187,81.2528,2981.29790447,3940.74018853,406.203401842,204.241,2981.29790447,362,406.203308258,3.44073804388,100.965,0.0,406.187,4123.45332417,2981.29790447
347.454569892,-409.863,3933.54475756,363,0.963214,606.049899595,407.814,81.4583,3142.67413487,2634.83859633,407.833806008,244.54,3142.67413487,363,407.833751015,3.7019487104,101.106,0.0,407.814,4589.27173244,3142.67413487
360.086212088,-408.241,3345.94134946,364,0.965037,1575.45368401,406.22,81.5733,2750.25156984,-332.056598191,406.243368253,196.728,2750.25156984,364,406.243323886,3.45002602076,101.273,0.0,406.22,4402.70288109,2750.25156984
327.921007124,-409.239,3103.10265395,365,0.970204,1874.24228622,407.289,81.7123,2868.22977301,-284.617288967,407.297967685,240.858,2868.22977301,365,407.297817572,3.74569906441,101.386,0.0,407.289,4544.38552814,2868.22977301
379.732890435,-408.781,4695.94494997,366,0.965254,92.64466523,406.895,81.8115,2989.33838758,4477.40338219,406.929094053,205.043,2989.33838758,366,406.928897755,3.46137209522,101.498,0.0,406.895,4798.73355454,2989.33838758
364.254417311,-409.253,4632.36286402,367,0.96958,79.8395938498,407.321,81.9532,2857.93204174,4518.95845889,407.330705508,201.227,2857.93204174,367,407.330574165,3.47758859919,101.664,0.0,407.321,4763.42366426,2857.93204174
372.462613285,-409.541,4295.12955911,368,0.964717,852.469538364,407.48,82.1153,2766.42002996,1747.72119927,407.495492795,209.168,2766.42002996,368,407.495321116,3.45491174367,101.76,0.0,407.48,4689.61549931,2766.42002996
303.105865933,-407.897,3821.18627648,369,0.962567,1593.64933129,405.87,82.1889,3130.0600774,-912.774064837,405.884506249,206.04,3130.0600774,369,405.884368456,3.5155097332,101.899,0.0,405.87,4830.91858553,3130.0600774
323.596176346,-410.133,3993.13600158,370,0.956255,723.636120077,408.06,82.3977,2855.2702754,2026.89603891,408.072294513,150.063,2855.2702754,370,408.072212201,3.22896466178,101.994,0.0,408.06,4611.10908046,2855.2702754
390.226941388,-409.515,4669.96729656,371,0.952331,134.635527601,407.465,82.4998,2944.63515499,4339.72062803,407.488376193,246.271,2944.63515499,371,407.488281675,3.70643182256,102.087,0.0,407.465,4835.64063763,2944.63515499
368.044410569,-408.503,4204.57156961,372,0.975489,660.76141959,406.424,82.5478,2990.77438898,2347.51614013,406.438486966,180.517,2990.77438898,372,406.43838501,3.33195400073,102.178,0.0,406.424,4655.53794511,2990.77438898
363.926589693,-408.649,4490.0165823,373,0.968396,228.300476527,406.611,82.627,2988.89562242,3868.15009833,406.616243958,183.858,2988.89562242,373,406.616089782,3.36027384686,102.278,0.0,406.611,4759.51560499,2988.89562242
351.216780324,-409.054,3776.21121561,374,0.977514,1154.04147508,407.049,82.7085,3100.28170557,1261.88548119,407.075496099,207.238,3100.28170557,374,407.075306583,3.47158654865,102.4,0.0,407.049,4683.80821249,3100.28170557
366.304012323,-409.613,4532.82362015,375,0.965475,99.2529599706,407.574,82.8039,2998.32923319,4427.2991169,407.597857159,163.477,2998.32923319,375,407.597811374,3.25794778832,102.537,0.0,407.574,4758.91731004,2998.32923319
371.66960155,-409.095,4216.12737157,376,0.973202,1137.75052215,407.003,82.8824,3282.6540041,823.06847666,407.027804324,184.858,3282.6540041,376,407.027752244,3.44227090616,102.721,0.0,407.003,4809.76898207,3282.6540041
356.510195238,-410.288,4187.44927707,377,0.975383,694.489431539,408.187,83.0176,3152.42353847,2225.51875969,408.19669363,161.58,3152.42353847,377,408.196616046,3.23808802264,102.889,0.0,408.187,4712.88745035,3152.42353847
307.011947944,-410.439,3897.19131856,378,0.971493,248.596279443,408.413,83.1219,3041.34039527,3508.98566084,408.434930206,223.315,3041.34039527,378,408.434870452,3.55723686725,103.049,0.0,408.413,4381.96150587,3041.34039527
360.463555351,-410.878,4386.66272829,379,0.948375,56.3640919928,408.789,83.1304,3034.19343007,4300.28549071,408.808752396,234.831,3034.19343007,379,408.808703468,3.62864088864,103.181,0.0,408.789,4479.8216116,3034.19343007
334.186541127,-410.548,3922.29671691,380,0.975312,739.509703223,408.455,83.1703,2935.9075661,1766.37563409,408.469045509,218.044,2935.9075661,380,408.468852775,3.46418567116,103.294,0.0,408.455,4477.90195465,2935.9075661
366.562988664,-410.745,4469.69472659,381,0.972737,86.412181982,408.72,83.2777,3070.16074012,4233.49217077,408.742854969,227.05,3070.16074012,381,408.742658397,3.62906017043,103.483,0.0,408.72,4537.47143884,3070.16074012
346.11128399,-410.624,4142.17609971,382,0.962605,90.6123193633,408.634,83.297,2772.53092095,4011.59141216,408.650757058,152.888,2772.53092095,382,408.650652853,3.25144617237,103.629,0.0,408.634,4289.87692767,2772.53092095
354.590044246,-411.138,4154.90498471,383,0.961957,620.153688234,409.147,83.4959,3076.97615748,2379.32809314,409.16453832,193.494,3076.97615748,383,409.164356197,3.44378454647,103.695,0.0,409.147,4651.78800886,3076.97615748
353.37070341,-411.197,4220.10384551,384,0.977087,371.018437665,409.25,83.5378,3115.70593577,3532.05363645,409.277591879,223.157,3115.70593577,384,409.277403521,3.58409313959,103.858,0.0,409.25,4717.82725835,3115.70593577
355.751003616,-409.554,4552.47717717,385,0.962767,170.637661902,407.614,83.6914,2695.5616621,4218.37337988,407.623880674,218.251,2695.5616621,385,407.623735957,3.59178036152,104.027,0.0,407.614,4764.73162048,2695.5616621
327.99316916,-410.528,4251.30025663,386,0.967304,125.787353847,408.541,83.7933,2895.35332991,4075.44389044,408.569994405,207.541,2895.35332991,386,408.56990487,3.43829583087,104.039,0.0,408.541,4474.3867599,2895.35332991
378.024095239,-409.864,4777.03540323,387,0.971292,87.6667254144,407.776,83.9095,3081.17416167,4624.77782556,407.778510634,182.198,3081.17416167,387,407.778437492,3.35667464533,104.113,0.0,407.776,4972.97569646,3081.17416167
338.70411536,-410.647,4234.68925136,388,0.961711,84.6432295662,408.584,84.0422,3019.70987083,4138.76170551,408.598104476,196.013,3019.70987083,388,408.597998605,3.41445317274,104.259,0.0,408.584,4411.66844602,3019.70987083
322.892753948,-410.144,3902.5670618,389,0.935603,106.447698595,408.064,84.06,2865.93871973,3804.6348894,408.085279528,214.03,2865.93871973,389,408.085263489,3.50224972179,104.418,0.0,408.064,4126.17802574,2865.93871973
366.99992024,-411.831,4634.69165416,390,0.976662,57.5794211358,409.748,84.1283,2839.9487205,4527.05480631,409.766645106,174.795,2839.9487205,390,409.76662098,3.31222595467,104.553,0.0,409.748,4720.77600379,2839.9487205
344.968140904,-411.319,4204.72467908,391,0.966885,83.3390368698,409.123,84.2405,3080.80953546,4062.72948215,409.144129353,208.779,3080.80953546,391,409.144025073,3.47893429819,104.656,0.0,409.123,4349.83681131,3080.80953546
330.909755295,-411.105,3646.72240595,392,0.970188,1244.15050784,409.11,84.2553,2919.27125102,-68.3348660901,409.125093012,180.827,2919.27125102,392,409.124859792,3.35347608402,104.832,0.0,409.11,4199.70672268,2919.27125102
357.304332207,-410.983,3894.90014827,393,0.967183,1135.9332959,408.968,84.406,2963.64897531,520.918519116,408.984177059,186.286,2963.64897531,393,408.983963703,3.39428947257,105.005,0.0,408.968,4508.54281053,2963.64897531
341.691005996,-410.789,4066.12192689,394,0.968269,89.1276289585,408.763,84.4277,2827.93789043,3935.04330735,408.774419137,160.571,2827.93789043,394,408.774145131,3.26027764732,105.155,0.0,408.763,4224.9863304,2827.93789043
380.404618708,-412.199,4582.71540078,395,0.969552,80.3677524346,410.173,84.4866,2729.17845534,4471.29862693,410.201041928,179.679,2729.17845534,395,410.201041928,3.27458606901,105.294,0.0,410.173,4720.7956631,2729.17845534
338.29875237,-411.407,4146.27662604,396,0.969298,64.673893701,409.378,84.6371,2743.15172319,4063.01046356,409.391386239,248.079,2743.15172319,396,409.391304336,3.75961844838,105.434,0.0,409.378,4248.38406861,2743.15172319
366.039952531,-411.528,4823.84608507,397,0.959818,166.53862651,409.451,84.8342,3008.95974982,4475.07037636,409.470069876,264.765,3008.95974982,397,409.469969979,3.70125814405,105.57,0.0,409.451,5069.04115428,3008.95974982
355.923804971,-411.13,4503.39497273,398,0.963547,72.6128952503,409.097,84.9328,3161.3728502,4363.47207239,409.117439794,147.668,3161.3728502,398,409.11742192,3.07918386206,105.715,0.0,409.097,4608.96718228,3161.3728502
365.841506578,-411.783,4562.56490763,399,0.97401,171.561545652,409.652,85.1039,2968.24113744,4268.53693792,409.668396144,175.502,2968.24113744,399,409.668351504,3.27044872632,105.775,0.0,409.652,4849.5981981,2968.24113744
391.802399587,-411.752,4886.67613139,400,0.937807,164.245437331,409.735,85.1501,2883.76558031,4647.71954314,409.75907121,206.928,2883.76558031,400,409.759005649,3.38395783825,105.91,0.0,409.735,5285.12652487,2883.76558031
384.072572996,-411.472,4757.38447991,401,0.948246,99.1028843491,409.495,85.3781,3057.95583854,4534.46804337,409.508493932,178.259,3057.95583854,401,409.508452792,3.40698604661,106.131,0.0,409.495,4875.98079197,3057.95583854
370.195325701,-412.378,4457.54686148,402,0.957301,141.72455707,410.416,85.4107,3185.37161625,4254.75470355,410.412550257,173.139,3185.37161625,402,410.412470828,3.29245478246,106.302,0.0,410.416,4714.85372248,3185.37161625
390.451084957,-412.632,4868.47315334,403,0.966998,77.771847309,410.588,85.6248,2564.13182932,4716.68013656,410.614336546,158.905,2564.13182932,403,410.614304669,3.22039470297,106.419,0.0,410.588,4968.26447128,2564.13182932
356.862147184,-413.513,4463.3220088,404,0.976373,87.036931629,411.554,85.7076,2999.24582327,4293.19041684,411.580979849,218.649,2999.24582327,404,411.580920593,3.56542352796,106.527,0.0,411.554,4566.48349099,2999.24582327
330.97907738,-413.613,4158.36231746,405,0.977881,184.201088795,411.558,85.7519,2947.42729402,3861.25987352,411.576141526,269.798,2947.42729402,405,411.575949026,3.80578914976,106.764,0.0,411.558,4512.91633986,2947.42729402
213.104356146,-412.907,1261.15729886,406,0.98381,1054.91244206,411.016,85.8876,2983.97584527,-601.995937531,411.021406154,168.476,2983.97584527,406,411.021357955,3.22072442818,106.834,0.0,411.016,2956.24705096,2983.97584527
384.007357921,-412.547,4667.12388892,407,0.959025,279.428942549,410.641,86.0092,2248.44674183,3894.4562667,410.658989884,153.947,2248.44674183,407,410.658825592,3.17557762122,106.978,0.0,410.641,4951.35751769,2248.44674183
372.495212919,-413.448,4567.10578183,408,0.98337,67.1003249571,411.307,86.0556,2974.48890882,4464.32199887,411.348137448,158.724,2974.48890882,408,411.348057251,3.20829492253,107.137,0.0,411.307,4696.35712976,2974.48890882
376.313174327,-414.965,4803.89281678,409,0.969424,107.744137053,412.728,86.2128,3038.92013189,4639.8140259,412.731822032,217.257,3038.92013189,409,412.73168165,3.62373397151,107.312,0.0,412.728,4962.09930649,3038.92013189
367.024556569,-413.547,4541.9442047,410,0.973849,93.9841376924,411.406,86.3009,3112.97644778,4385.17540743,411.426695602,164.554,3112.97644778,410,411.426544181,3.20637301306,107.432,0.0,411.406,4654.91469263,3112.97644778
375.741176831,-414.268,4597.77054661,411,0.967307,91.5848342801,412.173,86.3736,2867.94900978,4448.69587622,412.192831048,200.607,2867.94900978,411,412.192553994,3.46401158106,107.589,0.0,412.173,4782.20720029,2867.94900978
393.945838947,-413.394,4921.26041657,412,0.976361,45.4327403775,411.469,86.488,3036.01107936,4843.38680885,411.481080214,242.708,3036.01107936,412,411.480992674,3.66441485829,107.74,0.0,411.469,4975.74773828,3036.01107936
373.932170531,-414.563,4678.9501126,413,0.973289,72.6559062615,412.487,86.5603,2679.18836367,4491.97296137,412.502123057,234.861,2679.18836367,413,412.502073462,3.64675678144,107.923,0.0,412.487,4760.982133,2679.18836367
381.643013763,-414.806,4704.24376255,414,0.972635,87.3840974568,412.552,86.6138,2876.24347727,4517.59943174,412.594568146,257.3,2876.24347727,414,412.594526494,3.74228478386,108.06,0.0,412.552,4850.70935476,2876.24347727
368.398410702,-415.353,4450.18416953,415,0.979446,383.667516727,413.236,86.7399,3110.07306303,3386.5159451,413.238980754,160.593,3110.07306303,415,413.238889821,3.12881295131,108.121,0.0,413.236,4826.01697917,3110.07306303
317.982103424,-414.454,3936.21392551,416,0.972301,94.5882620229,412.383,86.745,3196.2027757,3766.11826973,412.398020271,194.345,3196.2027757,416,412.397922938,3.41839973007,108.213,0.0,412.383,4040.26163361,3196.2027757
324.116240781,-413.676,3518.51463075,417,0.973733,935.523241986,411.737,86.869,3049.51831491,784.169321251,411.760345089,232.495,3049.51831491,417,411.760098831,3.62346568686,108.363,0.0,411.737,4269.88754433,3049.51831491
328.369712991,-414.568,4318.6571932,418,0.971547,286.726643829,412.706,86.9497,2826.25363748,3910.31668267,412.699124367,164.342,2826.25363748,418,412.698886228,3.27277723818,108.521,0.0,412.706,4817.70020717,2826.25363748
317.828549843,-414.265,4051.70976477,419,0.968432,287.695069494,412.299,87.0411,3196.85525013,3522.97829376,412.324609582,158.294,3196.85525013,419,412.324515314,3.22121702163,108.644,0.0,412.299,4414.54669736,3196.85525013
353.638830675,-415.064,4597.22739625,420,0.971036,236.110687248,413.027,87.07,2996.84566269,4255.38289418,413.035547714,157.472,2996.84566269,420,413.035461743,3.22634135505,108.763,0.0,413.027,4917.51495161,2996.84566269
405.302492382,-414.219,5169.2100568,421,0.976241,79.7857256219,412.189,87.29,3072.16815923,5029.78211959,412.213811943,194.635,3072.16815923,421,412.21378319,3.44991715079,108.898,0.0,412.189,5287.14241227,3072.16815923
366.3192919,-413.983,4642.81594589,422,0.974458,92.7252476726,411.919,87.3002,3160.65865882,4530.92288012,411.933569542,189.511,3160.65865882,422,411.933563412,3.38888196714,109.012,0.0,411.919,4864.87829889,3160.65865882
353.822967847,-414.019,4165.38837519,423,0.977268,136.70864511,412.021,87.4012,2857.63465963,3979.4128767,412.021004271,292.337,2857.63465963,423,412.020876187,3.90079310689,109.186,0.0,412.021,4351.46904334,2857.63465963
362.326817291,-414.184,4345.7577059,424,0.984215,54.6913376362,412.056,87.4744,3039.50960808,4246.78918019,412.088523092,184.055,3039.50960808,424,412.08839914,3.26374784708,109.24,0.0,412.056,4443.20883989,3039.50960808
401.096275337,-414.44,4999.13992068,425,0.976451,81.6629528448,412.441,87.5693,2992.73251419,4906.38500612,412.472488685,173.367,2992.73251419,425,412.47239695,3.2118028957,109.432,0.0,412.441,5191.34364086,2992.73251419
388.919572239,-414.8,5077.9143609,426,0.978003,92.1031821667,412.679,87.6053,3051.31683926,4941.01410757,412.685966733,219.961,3051.31683926,426,412.685853906,3.43958222422,109.64,0.0,412.679,5229.39993816,3051.31683926
210.51322859,-415.253,1757.77484695,427,0.954225,1537.63859438,413.211,87.6854,2880.02436317,-353.890664406,413.221426169,207.507,2880.02436317,427,413.221342413,3.39129308536,109.766,0.0,413.211,4082.76659395,2880.02436317
293.326850813,-415.104,3400.95016928,428,0.969438,279.936888897,413.139,87.7981,3161.97372051,2762.92770217,413.172314624,190.589,3161.97372051,428,413.172223265,3.33359338723,109.884,0.0,413.139,3797.52539054,3161.97372051
276.047890397,-415.611,2551.92100672,429,0.967466,1091.12603217,413.639,87.8901,2993.07290047,67.6751453749,413.643128724,187.709,2993.07290047,429,413.643089345,3.28553383994,109.971,0.0,413.639,3712.26845724,2993.07290047
346.496439871,-415.412,4414.64810147,430,0.972791,200.601667132,413.506,87.9963,2872.7916573,3991.60790656,413.525682031,220.48,2872.7916573,430,413.52545122,3.55076314795,110.145,0.0,413.506,4793.08885745,2872.7916573
331.087073128,-415.701,3986.08452949,431,0.963484,959.149902596,413.847,88.0371,3067.78793301,1575.22959563,413.864207122,190.54,3067.78793301,431,413.86405638,3.33304466019,110.289,0.0,413.847,4865.0487093,3067.78793301
366.023754058,-416.51,4532.96567611,432,0.939918,117.214567693,414.54,88.0181,3018.13749147,4336.81789562,414.559354652,194.874,3018.13749147,432,414.559238663,3.31061296902,110.366,0.0,414.54,4732.05136673,3018.13749147
343.753928897,-415.156,4183.63224307,433,0.957371,177.960300753,413.189,88.1787,2770.01775657,3826.70830242,413.208128723,234.265,2770.01775657,433,413.208040267,3.65285580847,110.539,0.0,413.189,4421.90513487,2770.01775657
382.507926146,-416.822,4472.44754524,434,0.962621,1266.26412525,414.996,88.2299,3021.20142741,680.996906289,415.008090219,187.535,3021.20142741,434,415.007872681,3.26017488838,110.654,0.0,414.996,4993.98140972,3021.20142741
372.554609318,-415.072,4633.18995471,435,0.976788,118.312971627,413.075,88.2871,2952.37097361,4335.47805192,413.089206639,233.315,2952.37097361,435,413.089071076,3.57360565981,110.742,0.0,413.075,4762.92508886,2952.37097361
390.750852282,-415.36,5039.22165857,436,0.965452,187.83545857,413.386,88.3851,3036.51116511,4781.15278604,413.399736811,207.866,3036.51116511,436,413.399552642,3.3691871683,110.868,0.0,413.386,5369.37545157,3036.51116511
315.622973839,-415.388,3587.03378011,437,0.974797,1228.87785481,413.329,88.4159,2884.65055691,433.996009664,413.34433531,238.917,2884.65055691,437,413.344325829,3.48837603336,111.037,0.0,413.329,4591.22438995,2884.65055691
222.238575678,-415.95,2886.78099462,438,0.975376,490.137793033,413.922,88.5384,2869.00605983,2211.77393909,413.942804754,255.928,2869.00605983,438,413.942681977,3.66438405163,111.246,0.0,413.922,3675.16243623,2869.00605983
358.53676511,-415.762,4513.26772028,439,0.971679,186.747182255,413.855,88.5974,1628.19483806,4238.27019415,413.877278245,183.242,1628.19483806,439,413.877131543,3.35014565531,111.373,0.0,413.855,4767.93157424,1628.19483806
343.813150174,-414.607,4362.24894222,440,0.968243,505.824017894,412.721,88.6637,3167.87652359,2925.30283072,412.726421981,245.275,3167.87652359,440,412.726244111,3.6595855893,111.516,0.0,412.721,4846.89824491,3167.87652359
348.728314084,-414.675,4499.74934074,441,0.955945,157.194204821,412.754,88.6835,2963.32902875,4172.59644982,412.773018378,165.519,2963.32902875,441,412.772916416,3.19867524834,111.642,0.0,412.754,4744.90066428,2963.32902875
410.382694915,-416.12,5044.30276001,442,0.954588,30.2641430032,414.208,88.8394,3181.30662775,4993.92355248,414.221196458,207.038,3181.30662775,442,414.221140725,3.44948215282,111.758,0.0,414.208,5097.43138427,3181.30662775
367.810164812,-415.47,4524.01510974,443,0.963466,138.934622511,413.526,88.9617,2860.85418706,4293.89352687,413.542349022,149.595,2860.85418706,443,413.542219396,3.10970462165,111.761,0.0,413.526,4782.67583462,2860.85418706
406.343240683,-415.286,5037.08651423,444,0.955251,72.0100543183,413.289,89.0374,2729.17749061,4956.3914008,413.297085013,268.299,2729.17749061,444,413.296924689,3.78557779792,111.923,0.0,413.289,5221.94557292,2729.17749061
375.750371058,-415.336,4685.03134712,445,0.962463,142.563897964,413.383,89.138,2905.09600762,4424.4313766,413.410178942,266.696,2905.09600762,445,413.410169462,3.57643056457,112.017,0.0,413.383,4823.99029293,2905.09600762
360.44318982,-415.187,4495.93740259,446,0.954352,98.0755266021,413.221,89.1878,2618.87779629,4382.61009889,413.228400098,190.346,2618.87779629,446,413.228341728,3.23094054873,112.195,0.0,413.221,4671.99804242,2618.87779629
338.838869251,-414.893,3994.10045476,447,0.960183,942.596228787,412.947,89.2935,3030.03950243,1181.2606806,412.96385777,198.694,3030.03950243,447,412.963721769,3.32982515533,112.343,0.0,412.947,4547.1571946,3030.03950243
316.538905705,-415.073,3306.49849854,448,0.974409,2273.53429774,413.178,89.3513,2288.54057712,-1010.34758553,413.188643041,219.702,2288.54057712,448,413.188550485,3.43657490699,112.491,0.0,413.178,4849.46017515,2288.54057712
382.697077849,-414.616,4748.97166591,449,0.961167,247.082365696,412.763,89.3986,3063.02760999,4189.95548437,412.778876075,152.326,3063.02760999,449,412.778768181,3.10100022267,112.579,0.0,412.763,5068.83336006,3063.02760999
376.3526006,-415.15,4243.85015304,450,0.961574,1249.17251061,413.402,89.4853,3013.2096403,873.083808806,413.411789521,275.119,3013.2096403,450,413.411619833,3.83765218018,112.699,0.0,413.402,5072.12399738,3013.2096403
378.700445093,-413.998,4781.30871538,451,0.967069,111.060269957,412.144,89.5501,3033.65523617,4590.65461485,412.160183161,225.002,3033.65523617,451,412.159990066,3.38808231413,112.802,0.0,412.144,4940.78800607,3033.65523617
326.082247064,-413.911,2873.26534014,452,0.965005,2064.35993576,412.117,89.6209,2812.64308797,-272.044482945,412.135280078,189.976,2812.64308797,452,412.135079864,3.30587898016,112.99,0.0,412.117,4697.52317626,2812.64308797
347.134980768,-413.426,3543.73767409,453,0.962159,1170.49366659,411.503,89.7302,2933.24318975,621.990460954,411.510778336,187.749,2933.24318975,453,411.510690337,3.35161214614,113.148,0.0,411.503,4502.61939256,2933.24318975
332.248753174,-414.666,3287.17181622,454,0.959668,1577.76249901,412.728,89.8982,2917.74670466,-290.947146866,412.738965794,229.678,2917.74670466,454,412.738827454,3.59641713436,113.305,0.0,412.728,4684.33107606,2917.74670466
313.62226284,-414.413,2983.54567014,455,0.970568,1510.34481747,412.376,89.9036,2868.04849637,-219.940625347,412.398901146,168.276,2868.04849637,455,412.39877765,3.25088798499,113.459,0.0,412.376,4616.15342647,2868.04849637
395.710696517,-415.085,5023.16808392,456,0.952873,87.1232563038,413.102,90.0213,3124.29348433,4903.36451146,413.09979388,190.23,3124.29348433,456,413.099648895,3.34477833154,113.598,0.0,413.102,5165.30963808,3124.29348433
391.517032958,-414.66,5015.50873704,457,0.961219,64.9102912982,412.631,90.0959,2964.0457477,4879.37446954,412.656704768,227.7,2964.0457477,457,412.656645982,3.63740916824,113.679,0.0,412.631,5093.09033017,2964.0457477
369.850768806,-414.826,4606.88239895,458,0.961551,583.933776946,413.014,90.3541,3172.07354003,2996.157517,413.040546414,185.138,3172.07354003,458,413.040474073,3.30846737053,113.782,0.0,413.014,5070.0748056,3172.07354003
304.177912364,-414.48,3553.06384959,459,0.971231,822.00785836,412.616,90.4274,2757.18814869,1473.85670154,412.631496157,234.776,2757.18814869,459,412.631487048,3.59532950517,113.924,0.0,412.616,4429.0076897,2757.18814869
307.329791366,-414.783,3870.69187513,460,0.974542,166.343106176,412.925,90.5169,3157.07876043,3633.79651705,412.927878552,152.578,3157.07876043,460,412.92783317,3.17741615866,114.082,0.0,412.925,4111.22949097,3157.07876043
376.841434406,-413.589,4742.57653512,461,0.974361,49.6121067714,411.625,90.6209,2754.49936759,4664.89838298,411.643994472,245.721,2754.49936759,461,411.643852353,3.68884555719,114.18,0.0,411.625,4809.91820186,2754.49936759
362.630265906,-415.168,4649.68600872,462,0.966802,192.484476539,413.145,90.6914,2991.88446102,4172.04145649,413.173050397,209.668,2991.88446102,462,413.172973599,3.38116693753,114.306,0.0,413.145,4914.6791845,2991.88446102
382.036867931,-413.45,4738.64530303,463,0.966719,121.326160233,411.422,90.843,2831.72988516,4459.86761745,411.429288575,187.843,2831.72988516,463,411.429128431,3.31269754292,114.463,0.0,411.422,4885.99295786,2831.72988516
384.874236286,-415.2,4647.87469339,464,0.970309,173.563017561,413.08,91.0083,3166.82034742,4340.32254981,413.094435012,180.119,3166.82034742,464,413.094319006,3.20623002689,114.539,0.0,413.08,4844.82830192,3166.82034742
403.179142292,-416.114,4821.72768846,465,0.978642,521.499354565,413.996,91.0386,3200.66756776,3387.06118244,414.015941187,163.916,3200.66756776,465,414.015859843,3.23643269741,114.648,0.0,413.996,5324.02368108,3200.66756776
382.826293452,-415.668,4852.54515611,466,0.958703,61.4373293256,413.674,91.1231,2878.53863595,4748.55240233,413.69550218,173.553,2878.53863595,466,413.695469999,3.27728151097,114.774,0.0,413.674,4988.93185145,2878.53863595
406.945608108,-415.178,5051.70931297,467,0.960514,162.206913402,413.182,91.14,2971.64175833,4682.68614252,413.198004198,239.744,2971.64175833,467,413.197930057,3.6106656894,114.863,0.0,413.182,5303.27906798,2971.64175833
358.248871847,-414.751,4527.20587574,468,0.977343,186.114751392,412.805,91.2107,3143.76974413,4123.25774641,412.816148903,175.829,3143.76974413,468,412.816098118,3.18247237644,114.933,0.0,412.805,4846.29058817,3143.76974413
389.022129472,-413.271,4934.17441575,469,0.963533,148.680129947,411.419,91.272,2585.45670282,4682.62921093,411.443366132,183.017,2585.45670282,469,411.443258856,3.25669258556,115.035,0.0,411.419,5160.81918287,2585.45670282
405.126676975,-415.078,5079.828909,470,0.956428,89.3285866411,413.282,91.3223,2779.00712519,4964.56908063,413.29717547,215.446,2779.00712519,470,413.297047975,3.41038062959,115.088,0.0,413.282,5239.7984567,2779.00712519
363.704541241,-415.733,4626.28625972,471,0.954526,188.421755868,413.895,91.4212,2836.59958712,4404.36421525,413.891472092,188.524,2836.59958712,471,413.891392316,3.24675014382,115.247,0.0,413.895,4995.28781557,2836.59958712
388.576002639,-414.857,4194.19469121,472,0.975742,1031.72277576,412.847,91.4702,3275.55427284,1434.77569188,412.871290591,138.631,3275.55427284,472,412.871136358,3.08173938132,115.344,0.0,412.847,5119.49513829,3275.55427284
396.464167653,-415.657,4963.44344497,473,0.9761,86.6728086623,413.606,91.578,3064.59747592,4822.42570456,413.628113331,203.91,3064.59747592,473,413.628026962,3.42261610721,115.433,0.0,413.606,5114.76893014,3064.59747592
298.011749107,-415.174,2840.90244499,474,0.97744,1728.75857856,413.202,91.6569,3210.7682923,-248.553188525,413.217118204,169.247,3210.7682923,474,413.217093833,3.16059067643,115.556,0.0,413.202,4460.69842362,3210.7682923
347.759517549,-416.228,3756.49520027,475,0.983129,1800.63345712,414.269,91.6964,2983.97216374,-348.993441739,414.276483258,153.08,2983.97216374,475,414.276386807,3.19526907417,115.694,0.0,414.269,4898.49390636,2983.97216374
366.308781103,-415.04,4480.28426213,476,0.966249,128.241843776,413.074,91.7878,3139.94872761,4243.26214764,413.092270257,188.121,3139.94872761,476,413.092243017,3.30447197011,115.776,0.0,413.074,4702.33565809,3139.94872761
345.756250142,-414.908,4260.21912456,477,0.969645,147.286183762,412.906,91.8902,3051.26263269,3879.69337347,412.909960496,182.907,3051.26263269,477,412.909931779,3.36079700109,115.938,0.0,412.906,4419.38877516,3051.26263269
343.661687221,-416.221,4283.7329613,478,0.960257,64.4367175692,414.358,91.969,3057.75647177,4179.871089,414.380385071,186.922,3057.75647177,478,414.380323653,3.31605412913,115.986,0.0,414.358,4387.2271109,3057.75647177
357.825841479,-415.731,4353.11985049,479,0.979846,430.066989773,413.92,92.076,2964.1218761,3101.70317109,413.933618596,230.913,2964.1218761,479,413.933483567,3.55465006828,116.076,0.0,413.92,4731.35294176,2964.1218761
