AverageReturn,PolicyRegParamNorm,MaxReturn,AverageAbsQYDiff,Iteration,AverageQLoss,AverageY,QFunRegParamNorm,AverageEsReturn,StdEsReturn,MinReturn,AverageDiscountedReturn,AveragePolicySurr,AverageQ,Epoch,MaxEsReturn,MinEsReturn,AverageAction,StdReturn,AverageAbsY,AverageAbsQ
3597.78959809,49.9798,3804.07904779,0.222292865502,124,0.225661,16.0959378162,47.5198,1477.91661819,0.0,3264.2787299,290.64833339,-16.2894,16.0949,124,1477.91661819,1477.91661819,0.975435,143.604757092,16.0959469299,16.0949
2710.48919662,50.1869,3933.36745857,0.235911420379,125,0.297057,16.274040844,47.7041,2609.23619399,0.0,192.682930409,300.029392785,-16.4667,16.2724,125,2609.23619399,2609.23619399,0.984279,1092.94721904,16.2740729451,16.2724
2688.45443422,50.3823,4160.63119581,0.239922155387,126,0.354418,16.453498892,47.9229,2784.07698154,0.0,897.978701778,302.146503664,-16.6509,16.4517,126,2784.07698154,2784.07698154,0.976402,1350.02625717,16.453513039,16.4517
2305.16900658,50.5292,3492.10221624,0.241530611111,127,0.336257,16.5098871255,48.1307,2613.68581265,0.0,529.8665911,268.849980181,-16.6981,16.5087,127,2613.68581265,2613.68581265,0.977485,1171.12887773,16.5099352406,16.5087
3231.11925756,50.6883,4175.61277707,0.240845283503,128,0.3635,16.8045811417,48.3673,588.876703717,0.0,1337.32504354,329.371287323,-16.9936,16.8032,128,588.876703717,588.876703717,0.979854,1074.36434093,16.8046168214,16.8032
2490.72884966,50.9186,4238.14981893,0.238288029559,129,0.340853,16.947534088,48.5161,2123.88491088,0.0,948.490482489,305.779083226,-17.1283,16.9459,129,2123.88491088,2123.88491088,0.979586,1055.97363557,16.9475576163,16.9459
3345.74578008,51.1495,3494.11928256,0.236237841072,130,0.274677,16.9740852395,48.7145,2644.66941327,0.0,3060.5785579,274.577453959,-17.1578,16.9727,130,2644.66941327,2644.66941327,0.967566,115.537014163,16.9741104962,16.9727
2665.74513578,51.3528,4400.37359039,0.247525330841,131,0.387385,17.2271936458,48.8724,1764.09364771,0.0,428.552576601,315.561851089,-17.4172,17.2255,131,1764.09364771,1764.09364771,0.98221,1290.20674095,17.2272385044,17.2255
4036.59936699,51.5012,4143.34924566,0.266511553711,132,0.478255,17.3150249786,49.1192,2649.44836921,0.0,3871.50553256,314.681317552,-17.5049,17.3123,132,2649.44836921,2649.44836921,0.97944,82.4061421618,17.3150669652,17.3123
3421.60225716,51.7187,3845.12030378,0.240131335643,133,0.326907,17.5935970191,49.2958,2069.01043816,0.0,2082.42870255,282.950757142,-17.7875,17.5926,133,2069.01043816,2069.01043816,0.980554,469.063695895,17.5936360117,17.5926
4359.49618751,51.9044,4685.12233605,0.259936283717,134,0.437908,17.6934992223,49.5114,2772.95893444,0.0,3904.8942307,320.608538529,-17.8855,17.6917,134,2772.95893444,2772.95893444,0.985602,238.511556409,17.6935638742,17.6917
2689.93664403,52.1157,3013.12925161,0.254866247775,135,0.419558,17.9682391741,49.7238,2776.12515758,0.0,2345.60817913,229.752084564,-18.1588,17.9667,135,2776.12515758,2776.12515758,0.979778,219.835994135,17.968243178,17.9667
2735.95474664,52.2863,4488.56117309,0.265999826778,136,0.493325,18.1163413061,49.9875,2662.47353203,0.0,787.30823715,258.593213924,-18.3085,18.1144,136,2662.47353203,2662.47353203,0.984935,1501.04225265,18.1163775169,18.1144
4048.17663486,52.4305,4242.58533222,0.249196914886,137,0.383072,18.1424040643,50.1161,2159.47900068,0.0,3856.80746026,320.093847506,-18.3441,18.1405,137,2159.47900068,2159.47900068,0.98075,127.582346407,18.1424275574,18.1405
2973.96837677,52.6356,4234.14267027,0.247143005137,138,0.361903,18.4092358875,50.2636,2944.13489531,0.0,686.017824546,297.435648121,-18.608,18.4077,138,2944.13489531,2944.13489531,0.98355,1111.46300761,18.409265924,18.4077
4286.4136158,52.7748,4561.58643352,0.261883927086,139,0.500306,18.6624307572,50.4227,2775.58113188,0.0,4035.62105783,323.741903994,-18.8605,18.6606,139,2775.58113188,2775.58113188,0.985909,167.696636913,18.6624502687,18.6606
2481.19250189,52.8936,4027.21976593,0.272171825672,140,0.566335,18.721111063,50.6098,1534.98615922,0.0,401.51434172,266.758114335,-18.9259,18.7196,140,1534.98615922,1534.98615922,0.980796,1385.68989525,18.7211616827,18.7196
2429.94896315,53.1179,3874.03064626,0.252820859946,141,0.397849,18.8991786056,50.7917,2872.7428375,0.0,408.832219171,246.546921421,-19.0956,18.8978,141,2872.7428375,2872.7428375,0.980497,1323.78178501,18.899210915,18.8978
2648.92775574,53.3065,4194.89797193,0.255734721264,142,0.466046,18.9803638306,50.9697,2846.46040428,0.0,467.090782817,266.097016696,-19.1789,18.9784,142,2846.46040428,2846.46040428,0.984288,1520.73540701,18.9803767383,18.9784
3679.55880144,53.4743,4047.2037258,0.242052567774,143,0.279089,19.2911116029,51.1501,1719.18335285,0.0,3025.47463724,314.767517708,-19.4966,19.2899,143,1719.18335285,1719.18335285,0.980065,323.693154552,19.2911700317,19.2899
3156.59393568,53.6791,4381.51150537,0.257189490274,144,0.38039,19.4439958152,51.3406,2780.03094635,0.0,551.44062158,306.53321359,-19.6383,19.4422,144,2780.03094635,2780.03094635,0.983089,1316.31910103,19.4440377293,19.4422
3747.12027931,53.8955,4627.90189662,0.268860116298,145,0.504302,19.5709210678,51.5042,2885.3524423,0.0,1143.46890158,319.819169448,-19.768,19.5693,145,2885.3524423,2885.3524423,0.980143,1119.67505757,19.5709458951,19.5693
2661.79272075,54.1242,3702.58117097,0.247087388538,146,0.320481,19.7192462929,51.6941,2712.54699052,0.0,269.780726344,261.605501458,-19.9254,19.7178,146,2712.54699052,2712.54699052,0.987787,1111.14516212,19.7192615322,19.7178
3322.19701688,54.2781,4424.38010453,0.254066162881,147,0.394186,20.0020192075,51.837,2962.8389066,0.0,1485.57194905,327.494760448,-20.1923,20.0,147,2962.8389066,2962.8389066,0.986613,1003.70001024,20.0020481682,20.0
3927.41921273,54.5145,4135.80623186,0.268842719299,148,0.487239,20.147686747,52.0267,3056.17799273,0.0,3741.98275985,318.96804625,-20.3353,20.1463,148,3056.17799273,3056.17799273,0.982945,119.885001041,20.1477436884,20.1463
4119.07630418,54.7014,4605.97202782,0.272298957241,149,0.525529,20.3404536246,52.2514,2862.00191981,0.0,1290.62696126,355.190396126,-20.54,20.3385,149,2862.00191981,2862.00191981,0.983468,952.211729323,20.3405102189,20.3386
2964.20019853,54.8707,3877.89976392,0.274559301036,150,0.571005,20.4861223696,52.4283,3174.17907857,0.0,1188.00882502,285.856450874,-20.6912,20.4842,150,3174.17907857,3174.17907857,0.981224,1036.63033076,20.486148173,20.4842
1652.15016568,55.0065,2523.43742141,0.265830948149,151,0.56926,20.6667352536,52.5683,2400.12447747,0.0,778.341041172,227.449421301,-20.8711,20.6655,151,2400.12447747,2400.12447747,0.981495,545.043023566,20.6667684186,20.6655
3275.35087374,55.1861,4440.61587595,0.275192584059,152,0.604576,20.8865781708,52.7737,2636.80297126,0.0,431.933110563,306.972693864,-21.0788,20.8846,152,2636.80297126,2636.80297126,0.983831,1465.62451818,20.8866021987,20.8846
4106.75681904,55.415,4535.3672765,0.280328713273,153,0.746237,20.9391661658,52.9466,2875.42893346,0.0,3430.59423613,338.960730914,-21.1382,20.9383,153,2875.42893346,2875.42893346,0.984526,350.080690081,20.9392030808,20.9383
4350.07505189,55.6023,4516.84206635,0.250717748844,154,0.37233,21.0336222481,53.1992,3114.56059211,0.0,4210.97773391,353.389627992,-21.2352,21.0319,154,3114.56059211,3114.56059211,0.982079,85.2907779302,21.033644879,21.0319
3999.50429125,55.8171,4438.23982793,0.259958872936,155,0.455198,21.3369281556,53.3951,2832.74201667,0.0,2126.71981215,335.631071875,-21.5331,21.3356,155,2832.74201667,2832.74201667,0.983205,646.688977865,21.3369408694,21.3356
4176.61577573,55.9692,4568.64087578,0.29386346229,156,0.769615,21.4189488534,53.6087,2802.30214525,0.0,3675.62503062,325.50764643,-21.6174,21.417,156,2802.30214525,2802.30214525,0.984831,275.04867782,21.4189859108,21.417
3178.47579688,56.1363,4065.859253,0.29726754283,157,0.799553,21.6381444936,53.8275,2718.27738676,0.0,1382.50664778,304.94848968,-21.8367,21.6359,157,2718.27738676,2718.27738676,0.980148,884.219184826,21.6381951264,21.6359
2700.99945295,56.2944,4264.15278842,0.267296328896,158,0.479066,21.8534520781,54.0567,2760.66338223,0.0,710.41883454,278.912941218,-22.0504,21.8521,158,2760.66338223,2760.66338223,0.984868,1415.0934432,21.8534785769,21.8521
3253.48592297,56.4459,4148.45349288,0.283073158283,159,0.58891,21.9634475498,54.27,2699.10448153,0.0,791.616607056,317.351754168,-22.1737,21.9613,159,2699.10448153,2699.10448153,0.978308,1027.92925745,21.9634885721,21.9613
4020.36939535,56.6603,4321.26944249,0.285249562205,160,0.70378,22.0938041832,54.4823,3143.04864008,0.0,3586.30057271,320.772764183,-22.2944,22.0923,160,3143.04864008,3143.04864008,0.985432,243.608616483,22.0938402382,22.0923
4449.15520409,56.8399,4790.53254522,0.275956717397,161,0.579845,22.3011862269,54.6803,2784.00346118,0.0,4078.20853019,343.723381622,-22.4994,22.2992,161,2784.00346118,2784.00346118,0.988261,221.671966406,22.3012086293,22.2992
3064.09064205,57.0817,4387.47474555,0.269113376206,162,0.47725,22.420390618,54.8405,1222.24574699,0.0,570.211461386,307.754493099,-22.6121,22.4193,162,1222.24574699,1222.24574699,0.98491,1392.86276331,22.42042432,22.4193
2670.93636632,57.1969,4193.52410934,0.32580240659,163,0.953515,22.5718293269,55.0609,3223.04032837,0.0,864.681741668,322.50169753,-22.777,22.5692,163,3223.04032837,3223.04032837,0.987179,1264.04758805,22.571871832,22.5692
2081.41895516,57.4416,3878.78465654,0.28186032694,164,0.542367,22.619812993,55.1499,2542.68208092,0.0,715.563831692,279.736978868,-22.8108,22.6174,164,2542.68208092,2542.68208092,0.988813,1261.2599703,22.6198362025,22.6174
3117.55177283,57.5456,4085.50811553,0.312745851371,165,0.885805,22.8033496912,55.3457,2761.18450359,0.0,475.610900963,300.431821253,-22.9935,22.8022,165,2761.18450359,2761.18450359,0.990227,1066.03957543,22.8033694159,22.8022
3042.09830811,57.7523,3554.97114327,0.292197452019,166,0.689692,22.9748591808,55.5403,2770.04990082,0.0,-68.7098459495,246.070955538,-23.1614,22.973,166,2770.04990082,2770.04990082,0.987715,1043.3239059,22.9748823579,22.973
4066.58001493,57.9578,4244.23268161,0.300036487776,167,0.694375,23.191385258,55.7013,3122.21512986,0.0,3827.13642529,325.922027021,-23.3896,23.1889,167,3122.21512986,3122.21512986,0.981933,142.629110644,23.1914192059,23.1889
4325.85404162,58.1413,4618.57722476,0.307221802442,168,0.967916,23.2900155876,55.8695,2776.89024521,0.0,2863.10293795,350.52883813,-23.4863,23.2879,168,2776.89024521,2776.89024521,0.990088,495.571520484,23.2900384863,23.2879
1064.65040779,58.2682,3556.02296825,0.27899268634,169,0.536098,23.3919578914,56.0832,2895.76396477,0.0,437.412991562,258.046498896,-23.5805,23.3911,169,2895.76396477,2895.76396477,0.981501,870.753665269,23.3919972673,23.3911
3029.33067746,58.5775,4537.52433128,0.30078745823,170,0.865304,23.5906351669,56.274,3098.04841744,0.0,436.110569865,317.476489083,-23.7802,23.5889,170,3098.04841744,3098.04841744,0.984851,1368.46914383,23.5906780463,23.5889
1829.59897165,58.7935,4289.96099772,0.292418614164,171,0.709545,23.5366783932,56.4819,260.317655723,0.0,-215.071433146,273.936835581,-23.7284,23.5349,171,260.317655723,260.317655723,0.988004,1441.01107001,23.53670404,23.5349
3318.60674365,58.9716,4086.99929496,0.281379120648,172,0.525194,23.5055845531,56.6394,346.016154754,0.0,975.477675965,308.595705678,-23.6908,23.5046,172,346.016154754,346.016154754,0.987234,1145.485497,23.5056130204,23.5046
2053.84612374,59.1203,4178.74550652,0.291907486323,173,0.695654,23.7774343986,56.785,2946.02733576,0.0,654.280681567,317.256425601,-23.9739,23.7757,173,2946.02733576,2946.02733576,0.988972,1069.14522927,23.7774519153,23.7757
3638.74278566,59.3313,4277.095565,0.277169213454,174,0.544949,23.7813384123,56.9742,1873.06330866,0.0,551.515367586,309.381937678,-23.9891,23.7805,174,1873.06330866,1873.06330866,0.987819,1041.42410393,23.7813601491,23.7805
3802.46009686,59.5594,4233.70490485,0.320273721841,175,0.883138,23.9862938594,57.1426,2680.00802865,0.0,1087.31890593,333.517028463,-24.1918,23.9837,175,2680.00802865,2680.00802865,0.984834,907.069233346,23.9863077334,23.9837
4507.77230816,59.7344,4809.04943996,0.294929485008,176,0.707876,24.0708580452,57.2686,2953.0836661,0.0,3574.66565138,372.528682095,-24.2677,24.0696,176,2953.0836661,2953.0836661,0.988781,340.742700629,24.070866405,24.0696
2489.15597909,59.8423,4197.73141168,0.2828350671,177,0.589851,24.2553336943,57.4744,2794.93217485,0.0,660.916893062,314.411660243,-24.4522,24.254,177,2794.93217485,2794.93217485,0.989289,1235.20289755,24.2553911264,24.254
4301.00338263,60.0251,4488.03082799,0.296338716035,178,0.638235,24.3440598165,57.7015,1952.32934772,0.0,4181.16988842,343.708445165,-24.5225,24.3425,178,1952.32934772,1952.32934772,0.989752,103.065309951,24.3440818535,24.3425
2233.46278623,60.1298,4145.37838639,0.284819272666,179,0.560699,24.5190788059,57.9289,1000.28139183,0.0,168.225145682,269.119399116,-24.7006,24.5178,179,1000.28139183,1000.28139183,0.988391,1333.44480289,24.5191301386,24.5178
3394.97605506,60.3505,4654.26064989,0.29586729142,180,0.666851,24.4452446439,58.0969,2707.22205283,0.0,1690.98385025,288.129377986,-24.6481,24.4438,180,2707.22205283,2707.22205283,0.987628,900.745481385,24.4452886313,24.4438
3538.3094453,60.5562,4514.31194372,0.288128490809,181,0.598242,24.6155729687,58.2685,1337.05071278,0.0,724.667963789,329.202476376,-24.8114,24.6147,181,1337.05071278,1337.05071278,0.986731,1092.56552145,24.615619195,24.6147
3708.36626074,60.6412,4233.32035304,0.292534059632,182,0.682931,24.8184688689,58.4384,2609.77279283,0.0,1241.61457519,314.526449945,-25.0117,24.8166,182,2609.77279283,2609.77279283,0.988858,832.821672075,24.8184950377,24.8166
4129.47608016,60.9368,4388.82177833,0.28949055317,183,0.607931,24.8871798875,58.6373,3218.15350523,0.0,3729.56223411,341.681630896,-25.0806,24.8865,183,3218.15350523,3218.15350523,0.98632,211.790556767,24.8872083714,24.8865
4333.8255631,61.0606,4717.38706872,0.324885237931,184,0.890963,24.9268127729,58.8441,3249.90059959,0.0,3987.67100182,343.10204064,-25.1232,24.9253,184,3249.90059959,3249.90059959,0.985926,201.299269894,24.9268444131,24.9253
4116.47351096,61.2265,4642.79694651,0.299229648113,185,0.727007,25.2021314899,59.0751,2857.20074119,0.0,2637.63013883,329.424993071,-25.4032,25.1999,185,2857.20074119,2857.20074119,0.986053,542.238456218,25.2021691238,25.1999
1998.00781371,61.408,3472.45602459,0.303003856969,186,0.754746,25.2134803112,59.2013,2995.95957925,0.0,506.695795958,262.847069833,-25.4121,25.2123,186,2995.95957925,2995.95957925,0.991039,1001.22195356,25.2135454393,25.2123
4372.27731569,61.5041,4775.69328433,0.304739213338,187,0.788338,25.3035909945,59.4506,1450.50820749,0.0,3777.75055977,362.699168264,-25.5112,25.3025,187,1450.50820749,1450.50820749,0.989476,262.680424818,25.303634878,25.3025
4193.21643588,61.6733,4363.52509095,0.303239954165,188,0.753205,25.4581587089,59.6566,2623.97993775,0.0,3878.52090834,339.435924214,-25.6523,25.4562,188,2623.97993775,2623.97993775,0.988932,142.750825707,25.4581755014,25.4562
3389.79537358,61.8457,4395.98642859,0.298238015343,189,0.665949,25.5724771093,59.8096,2119.25539134,0.0,388.639345248,308.118161829,-25.7712,25.5712,189,2119.25539134,2119.25539134,0.986491,1462.91602896,25.572525015,25.5712
2976.00660407,62.0547,4452.18671363,0.321337870655,190,0.889321,25.6634136481,59.9846,3042.33164268,0.0,850.805259491,297.837226974,-25.8633,25.6617,190,3042.33164268,3042.33164268,0.987794,1343.26235398,25.6634577055,25.6617
641.028206772,62.2811,1563.46377017,0.32768294948,191,1.0452,25.8709607566,60.1715,2952.94184891,0.0,-121.219255388,201.431253454,-26.0621,25.8695,191,2952.94184891,2952.94184891,0.988317,545.069769117,25.8709722374,25.8695
2404.75210572,62.407,4180.73415872,0.320090087387,192,0.896702,25.7839084616,60.3366,224.343518237,0.0,-581.614213825,240.622807969,-25.9743,25.7815,192,224.343518237,224.343518237,0.989572,1710.81702157,25.7839779047,25.7815
2468.08883678,62.5557,3653.08223902,0.286489855131,193,0.57882,26.0109309066,60.4624,2861.73867924,0.0,426.619714322,259.575975799,-26.1909,26.0099,193,2861.73867924,2861.73867924,0.989743,1070.07910042,26.010969333,26.0099
2769.44689617,62.6917,4379.45293406,0.328268434795,194,1.03861,26.0023806615,60.6581,2449.42759159,0.0,-19.7036653608,246.969372365,-26.1983,26.0004,194,2449.42759159,2449.42759159,0.988345,1681.83382235,26.0024087136,26.0004
4005.67565212,62.8779,4291.3027983,0.310108318081,195,0.790424,25.9266268209,60.8309,1008.79377676,0.0,3731.81286031,317.420780767,-26.1252,25.9256,195,1008.79377676,1008.79377676,0.988528,161.362721501,25.9266567813,25.9256
3329.62784561,62.9619,3821.02083477,0.322407001625,196,0.961563,26.1588775378,61.0776,2109.40780419,0.0,722.485647201,298.052729062,-26.3602,26.1575,196,2109.40780419,2109.40780419,0.990965,873.867956053,26.1589065475,26.1575
2323.12373178,63.142,3942.54437148,0.33364716075,197,1.01714,26.2533942567,61.2483,2859.20424415,0.0,380.294373216,255.776521616,-26.4466,26.2522,197,2859.20424415,2859.20424415,0.989541,1245.26973198,26.2534597931,26.2522
3332.80168379,63.3372,3819.16180216,0.308379867998,198,0.863022,26.3669089718,61.4268,3198.62106145,0.0,762.331015894,293.195206994,-26.5763,26.3657,198,3198.62106145,3198.62106145,0.990807,862.901794226,26.3669287995,26.3657
2336.6364745,63.6152,3291.38890153,0.328372866901,199,0.954994,26.4781799841,61.5849,3203.3434478,0.0,1443.56154673,238.463661084,-26.6945,26.4766,199,3203.3434478,3203.3434478,0.98787,638.734794676,26.4782064781,26.4766
2071.87735135,63.7654,3236.73085634,0.317219355729,200,0.721987,26.7580757512,61.8016,3125.01716523,0.0,736.887106341,232.579684193,-26.9649,26.756,200,3125.01716523,3125.01716523,0.988804,1072.2322454,26.7581214009,26.756
1902.93594822,63.9056,3861.70241027,0.313064666952,201,0.782713,26.6428702932,61.9216,1928.12639934,0.0,695.089636068,290.50633785,-26.8487,26.6418,201,1928.12639934,1928.12639934,0.990258,1018.60400207,26.6428933532,26.6418
4019.92591145,63.9606,4158.66365997,0.297876087017,202,0.611086,26.8871992859,62.0717,2568.84417477,0.0,3890.02165571,321.918450624,-27.097,26.8844,202,2568.84417477,2568.84417477,0.989447,95.6463537285,26.8872335675,26.8844
4515.57857285,64.2289,4749.95374236,0.309321128699,203,0.74196,26.9667783959,62.2225,1793.0545705,0.0,4350.80302698,357.438866642,-27.177,26.967,203,1793.0545705,1793.0545705,0.987786,99.184671325,26.966812301,26.9671
4500.96245907,64.3774,4710.84839347,0.316740470295,204,0.86569,27.0759977492,62.4023,3139.703177,0.0,4208.33012534,358.656193677,-27.2808,27.074,204,3139.703177,3139.703177,0.991062,135.92477283,27.0760422041,27.074
3941.95873489,64.5736,4512.79521656,0.324180197939,205,0.943237,27.2151171373,62.5646,3336.48283837,0.0,335.9215111,324.553184,-27.4231,27.2136,205,3336.48283837,3336.48283837,0.990193,1204.26872103,27.2151531965,27.2136
3599.47044153,64.7438,3735.52459591,0.333491444294,206,1.06827,27.347949688,62.763,3064.26656121,0.0,3518.34841321,285.165563883,-27.5495,27.3466,206,3064.26656121,3064.26656121,0.989525,66.35152421,27.3479951617,27.3466
1899.35238031,64.8681,3635.45452342,0.313697402826,207,0.851263,27.4485337892,62.9368,2335.49644489,0.0,872.434223241,270.397928627,-27.6425,27.447,207,2335.49644489,2335.49644489,0.988006,895.63686379,27.4485546639,27.447
