Iteration,AverageReturn,MaxEsReturn,Epoch,AverageDiscountedReturn,MinEsReturn,AverageQ,AverageAbsY,MaxReturn,AveragePolicySurr,AverageQLoss,AverageAction,StdReturn,QFunRegParamNorm,MinReturn,AverageEsReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsQ,StdEsReturn,AverageY
1580,928.789281283,845.442525842,1580,89.70336808,845.442525842,11.764,11.7641878396,1199.98008447,-11.8104,0.156009,0.966153,472.774246869,163.891,-480.436579308,845.442525842,247.721,0.0969017373558,11.764,0.0,11.764155908
1581,1057.98800053,750.818477264,1581,88.0908099825,750.818477264,11.7628,11.7628750887,1244.23380361,-11.8084,0.149095,0.970415,87.3982409466,163.93,910.735709342,750.818477264,247.752,0.0961439306517,11.7628,0.0,11.762851547
1582,1048.86508612,795.635924479,1582,93.9444234101,795.635924479,11.7637,11.7639707095,1184.75982706,-11.8132,0.134556,0.975997,162.256592538,163.936,587.344411525,795.635924479,247.751,0.0949939797199,11.7637,0.0,11.7639652798
1583,1140.5487716,886.052699824,1583,98.8310924063,886.052699824,11.7592,11.7591481308,1183.3897234,-11.8045,0.184191,0.956993,38.4512610201,163.951,1056.42433095,886.052699824,247.816,0.101322268571,11.7592,0.0,11.7591204936
1584,1209.81069699,807.851569687,1584,88.9480378684,807.851569687,11.7642,11.7643118308,1283.33452222,-11.8098,0.127365,0.968731,50.6240969753,163.946,1086.18959386,807.851569687,247.785,0.094269605717,11.7642,0.0,11.764294062
1585,1190.09784117,860.694837925,1585,104.989045274,860.694837925,11.7591,11.7595344781,1302.59427127,-11.8003,0.153912,0.965718,69.1323839493,163.962,1074.64709888,860.694837925,247.813,0.0982293168877,11.7591,0.0,11.7595113578
1586,1142.71124301,847.104646226,1586,99.1692457246,847.104646226,11.7589,11.7590584852,1203.23604066,-11.8015,0.122471,0.957776,43.5445322738,164.016,1076.33287367,847.104646226,247.851,0.0919806567578,11.7589,0.0,11.7590315748
1587,1152.48002279,764.577335092,1587,99.6245855008,764.577335092,11.7571,11.7568977487,1211.13550569,-11.7993,0.128535,0.971816,44.1616450933,164.028,1077.34934884,764.577335092,247.938,0.0921358372249,11.7571,0.0,11.7568697579
1588,1192.74346428,837.550866453,1588,99.9768458569,837.550866453,11.7504,11.7508772943,1241.10962894,-11.7899,0.153831,0.967276,34.3368073196,164.057,1136.47109982,837.550866453,248.011,0.0995381787736,11.7504,0.0,11.7508539389
1589,1198.25004703,773.708732692,1589,97.441561675,773.708732692,11.741,11.7404298918,1284.49826742,-11.7828,0.148315,0.96102,51.2178478528,164.039,1132.17220305,773.708732692,248.047,0.0962755694561,11.741,0.0,11.7404085536
1590,845.981086588,829.716445685,1590,78.985354372,829.716445685,11.7292,11.730384173,921.384634593,-11.7757,0.210155,0.959575,46.7048687384,164.075,760.23582766,829.716445685,248.034,0.107043338045,11.7292,0.0,11.7303416466
1591,1083.96230184,821.892645696,1591,93.7440792028,821.892645696,11.7314,11.7314025067,1157.82219492,-11.7769,0.113114,0.957321,45.6750727353,164.088,1018.55980082,821.892645696,248.061,0.0921269043604,11.7314,0.0,11.7313727179
1592,1145.52761795,803.595703001,1592,98.5692045621,803.595703001,11.7229,11.7231992855,1196.99091683,-11.766,0.182025,0.963967,38.3128994522,164.095,1047.679641,803.595703001,248.114,0.102668189185,11.7229,0.0,11.7231690152
1593,1195.6791268,807.973646334,1593,98.9888036023,807.973646334,11.7304,11.7303998696,1260.1745857,-11.7763,0.0883465,0.954989,39.4467540299,164.107,1109.1884186,807.973646334,248.151,0.0888364975404,11.7304,0.0,11.7303789976
1594,1155.08994143,757.271861965,1594,90.8509153383,757.271861965,11.7282,11.7283187913,1210.79282228,-11.7729,0.136231,0.960029,36.6927567307,164.134,1077.23447615,757.271861965,248.187,0.0954413514165,11.7282,0.0,11.7282981205
1595,1187.41233887,884.839784057,1595,94.5013764714,884.839784057,11.7249,11.7258014398,1288.80261501,-11.7688,0.177541,0.967462,63.3796507421,164.184,1106.11772899,884.839784057,248.257,0.101495227468,11.7249,0.0,11.7257623891
1596,1139.44587917,851.258109106,1596,95.9467352665,851.258109106,11.7186,11.7179992531,1221.35049385,-11.7624,0.166373,0.96305,89.894476191,164.209,917.813266475,851.258109106,248.407,0.0983348880492,11.7186,0.0,11.7179785539
1597,1255.65389053,849.462356209,1597,106.989721865,849.462356209,11.714,11.7143833025,1337.20783849,-11.7581,0.152883,0.959661,42.3051399479,164.217,1192.35089695,849.462356209,248.479,0.0956344259329,11.714,0.0,11.7143355048
1598,1147.60961338,808.195314016,1598,92.8898072049,808.195314016,11.7169,11.7173618136,1247.55195688,-11.7648,0.129637,0.956674,57.6506568992,164.224,1059.4597073,808.195314016,248.498,0.0940124133858,11.7169,0.0,11.7173200532
1599,1139.4509962,793.695977541,1599,93.3313674136,793.695977541,11.7137,11.7137474011,1227.50372553,-11.763,0.174673,0.960464,51.0423029663,164.274,1078.10257715,793.695977541,248.532,0.0990219321946,11.7137,0.0,11.7137304658
1600,1240.91308931,864.779914315,1600,100.922067849,864.779914315,11.7076,11.7081187751,1298.68373786,-11.7479,0.145592,0.96619,34.7432011653,164.313,1177.94654862,864.779914315,248.549,0.0964799298226,11.7076,0.0,11.7080692474
1601,1198.27315923,790.225939135,1601,102.377037047,790.225939135,11.7022,11.7020890156,1299.15518088,-11.7488,0.139621,0.965076,42.5458713861,164.349,1146.09288048,790.225939135,248.598,0.0937183001731,11.7022,0.0,11.702055049
1602,1167.30106911,787.950171774,1602,82.0758452012,787.950171774,11.7115,11.7113697461,1271.93759199,-11.7618,0.116965,0.960083,81.5580688869,164.357,972.564755949,787.950171774,248.665,0.0903606544012,11.7115,0.0,11.7113484502
1603,1305.95204159,774.520699226,1603,105.723707213,774.520699226,11.7157,11.716078661,1375.48686257,-11.7607,0.144854,0.955864,34.0043335834,164.368,1264.22278465,774.520699226,248.703,0.0964261877423,11.7157,0.0,11.7160615472
1604,1239.61685997,761.105959872,1604,104.476396381,761.105959872,11.7116,11.7116696144,1303.46966822,-11.7608,0.150151,0.961178,42.2520328181,164.39,1169.04123691,761.105959872,248.749,0.0939962084747,11.7116,0.0,11.7116324862
1605,1246.73908942,869.957046195,1605,95.7116678128,869.957046195,11.7206,11.7205988254,1337.47634307,-11.7705,0.101957,0.957867,54.9131083641,164.403,1159.32944563,869.957046195,248.737,0.0899731849874,11.7206,0.0,11.7205843001
1606,1146.61343897,826.166004451,1606,95.0109653274,826.166004451,11.7176,11.7178739849,1242.21470849,-11.7637,0.174411,0.966257,55.2535749263,164.475,1011.59163264,826.166004451,248.812,0.102765585869,11.7176,0.0,11.7178422002
1607,1281.05624068,861.135351909,1607,107.965606184,861.135351909,11.7216,11.7216926446,1375.22694565,-11.7664,0.127347,0.955457,57.720788096,164.464,1183.14554777,861.135351909,248.796,0.0955839576298,11.7216,0.0,11.7216781491
1608,1262.84343129,813.144486037,1608,110.415498864,813.144486037,11.7265,11.7266804335,1336.02526025,-11.7801,0.127675,0.960039,40.4730232284,164.481,1204.01351053,813.144486037,248.851,0.0946983365151,11.7265,0.0,11.7266268243
1609,1189.20291059,744.833515875,1609,93.3130804449,744.833515875,11.7245,11.7251028818,1234.6735405,-11.774,0.196469,0.966164,33.3623925319,164.511,1134.39154904,744.833515875,248.947,0.105426469895,11.7245,0.0,11.7250536894
1610,953.196827851,789.242106869,1610,24.8416895528,789.242106869,11.7231,11.7236221812,1221.89803851,-11.772,0.189262,0.968482,180.264260198,164.524,601.716076515,789.242106869,248.978,0.104061003811,11.7231,0.0,11.723575041
1611,1097.63795981,787.053128694,1611,85.0711075548,787.053128694,11.7292,11.7292440969,1175.06332526,-11.7754,0.161359,0.954429,52.8473981859,164.572,1011.67878091,787.053128694,249.035,0.097528910799,11.7292,0.0,11.7292174255
1612,1258.61781671,729.042656553,1612,103.462803122,729.042656553,11.7338,11.7341285629,1350.37003362,-11.7777,0.150006,0.961303,45.7403203169,164.589,1159.48777546,729.042656553,249.104,0.0967094972423,11.7338,0.0,11.7340925269
1613,1229.17779117,833.676573539,1613,100.573359116,833.676573539,11.7297,11.7296239143,1326.97599674,-11.7797,0.156453,0.969385,37.8336489923,164.627,1180.05657193,833.676573539,249.123,0.0984135933754,11.7297,0.0,11.7295930858
1614,1267.11480085,692.393736844,1614,106.703021086,692.393736844,11.7357,11.7358057146,1370.24048703,-11.7856,0.127698,0.968964,45.3190722953,164.648,1210.31507099,692.393736844,249.152,0.0937582930471,11.7357,0.0,11.735795102
1615,1215.10941859,835.441906325,1615,106.766129903,835.441906325,11.7366,11.7370888135,1263.03407346,-11.7862,0.125071,0.971112,37.0187411675,164.633,1146.3854484,835.441906325,249.23,0.0924276517625,11.7366,0.0,11.737071812
1616,1027.04158581,811.528241563,1616,85.6819905845,811.528241563,11.7474,11.7478550851,1076.16545637,-11.7949,0.129424,0.97319,29.3093065946,164.658,968.447779695,811.528241563,249.288,0.0938910960948,11.7474,0.0,11.747831119
1617,1196.57686368,795.449406381,1617,103.600927747,795.449406381,11.7519,11.7520348612,1319.1037425,-11.8006,0.143655,0.954023,48.8789739402,164.667,1142.00285811,795.449406381,249.345,0.0942131921866,11.7519,0.0,11.7520028908
1618,1148.99878999,823.041535791,1618,92.8578087725,823.041535791,11.746,11.7464303797,1173.67742863,-11.7908,0.154437,0.953921,27.4415395257,164.696,1085.7270158,823.041535791,249.389,0.0972889024116,11.746,0.0,11.7464015601
1619,992.65171594,833.158185675,1619,88.3228271362,833.158185675,11.7461,11.7464210721,1043.78757442,-11.7908,0.127529,0.955208,30.6403502936,164.697,945.422779634,833.158185675,249.413,0.0932327118206,11.7461,0.0,11.7464055983
1620,1145.6369881,756.175536138,1620,100.064634832,756.175536138,11.7514,11.7510694498,1245.289713,-11.7994,0.112372,0.958181,46.9714230206,164.677,1071.45576899,756.175536138,249.438,0.0886235927667,11.7514,0.0,11.7510431205
1621,1230.80775692,776.545952204,1621,99.5015225166,776.545952204,11.7421,11.7422442866,1275.0531316,-11.786,0.181486,0.957268,30.9586628812,164.693,1186.47901089,776.545952204,249.471,0.102937517638,11.7421,0.0,11.7422185582
1622,1212.4373176,772.272801538,1622,98.2956302395,772.272801538,11.7496,11.7499201485,1331.36272762,-11.7945,0.0970314,0.956423,44.355711252,164.71,1181.95688571,772.272801538,249.505,0.0901737456273,11.7496,0.0,11.7498972814
1623,1175.63662089,774.026681664,1623,97.5945795976,774.026681664,11.7415,11.7416923098,1241.1008247,-11.783,0.137318,0.953698,46.5547522477,164.721,1098.02701731,774.026681664,249.516,0.0960575687547,11.7415,0.0,11.7416423761
1624,1128.24123761,758.642515602,1624,95.2192049169,758.642515602,11.7362,11.7363757919,1190.69666019,-11.7817,0.152021,0.95974,37.060491982,164.745,1073.75598164,758.642515602,249.549,0.0978119041712,11.7362,0.0,11.7363427816
1625,1221.58311996,833.674310501,1625,100.01686825,833.674310501,11.7378,11.7381849433,1308.79532991,-11.7832,0.110196,0.957405,63.0525805153,164.769,1117.87401503,833.674310501,249.569,0.0902766919148,11.7378,0.0,11.7381807515
1626,1202.12033573,833.565700286,1626,97.9332693489,833.565700286,11.7393,11.739273703,1244.71894589,-11.7897,0.150518,0.966091,25.5235713665,164.799,1163.11000724,833.565700286,249.599,0.100279963121,11.7393,0.0,11.7392343013
1627,1236.62320492,789.693802303,1627,107.750691218,789.693802303,11.7364,11.7361361091,1297.42599916,-11.7812,0.141081,0.957982,53.4181178913,164.815,1154.28824754,789.693802303,249.667,0.0968139017998,11.7364,0.0,11.736109926
1628,1265.21953591,826.684901583,1628,104.436576469,826.684901583,11.7371,11.7376317101,1331.41999328,-11.7857,0.138897,0.958657,44.9570841499,164.864,1190.0290093,826.684901583,249.703,0.0944124833114,11.7371,0.0,11.7375974893
1629,1186.31382887,797.306769442,1629,102.748822607,797.306769442,11.7421,11.7420095421,1262.79759108,-11.7919,0.130097,0.953246,58.4892511687,164.88,1092.89286493,797.306769442,249.812,0.0939546937939,11.7421,0.0,11.7419823705
1630,1177.15407309,794.921834054,1630,103.547666409,794.921834054,11.7428,11.7435379044,1278.57105867,-11.7922,0.15374,0.960134,62.4311941735,164.899,1075.68001755,794.921834054,249.834,0.101049550189,11.7428,0.0,11.7435178204
1631,1238.94672892,726.470727624,1631,100.68688684,726.470727624,11.7497,11.7489595933,1276.94056785,-11.7984,0.133143,0.959557,23.0567494022,164.944,1192.88004443,726.470727624,249.89,0.0958723237479,11.7497,0.0,11.7489389618
1632,1144.51243044,817.093121075,1632,102.032018677,817.093121075,11.7532,11.7536939075,1205.04929013,-11.8037,0.10954,0.963859,61.8979393808,164.959,1014.21739443,817.093121075,249.932,0.0949558790021,11.7532,0.0,11.7536914135
1633,1170.72801462,786.125640528,1633,100.129325113,786.125640528,11.7634,11.763540675,1280.54939552,-11.8146,0.115951,0.959558,46.2956777778,164.991,1101.70533705,786.125640528,250.08,0.0954467609622,11.7634,0.0,11.7635353625
1634,1128.14733974,840.090539664,1634,89.520011282,840.090539664,11.7706,11.7706092446,1195.83724754,-11.8242,0.123317,0.968008,32.0751435916,165.005,1100.64531189,840.090539664,250.131,0.0944480996103,11.7706,0.0,11.7705887891
1635,1279.47364405,831.734910532,1635,107.210435197,831.734910532,11.7773,11.7774272519,1368.06606226,-11.8308,0.137647,0.95668,32.7967550605,165.026,1247.57347491,831.734910532,250.18,0.097534469296,11.7773,0.0,11.7774035284
1636,1165.81961603,806.387220716,1636,96.799429909,806.387220716,11.7795,11.7800330763,1247.69513593,-11.8316,0.156164,0.961161,53.6833157177,165.053,1082.83591609,806.387220716,250.245,0.102651411762,11.7795,0.0,11.7800004674
1637,1307.99546208,751.882402073,1637,97.5733193503,751.882402073,11.7787,11.77852584,1393.30644824,-11.8242,0.149769,0.959331,51.3333513555,165.076,1214.92057115,751.882402073,250.258,0.0989084608989,11.7787,0.0,11.778503421
1638,1206.72808875,832.912736414,1638,90.8644378006,832.912736414,11.7812,11.7815526912,1269.96602921,-11.8316,0.189672,0.956481,35.4664975202,165.133,1153.54350214,832.912736414,250.288,0.10613878916,11.7812,0.0,11.7815172379
1639,1165.73099448,762.666681046,1639,90.7341486323,762.666681046,11.7832,11.7829113501,1310.28243494,-11.8355,0.180151,0.954361,72.3820161664,165.169,1071.76645558,762.666681046,250.347,0.10386699543,11.7832,0.0,11.7828773441
1640,1105.29308657,830.053958572,1640,93.919203897,830.053958572,11.7929,11.7933304461,1231.43861103,-11.8413,0.105943,0.95429,134.015333619,165.185,718.073635415,830.053958572,250.391,0.0937808889972,11.7929,0.0,11.7933142652
1641,1196.34472225,892.319997506,1641,96.057452023,892.319997506,11.7902,11.790486982,1259.28553572,-11.8365,0.173458,0.959849,45.9182862044,165.216,1107.8494904,892.319997506,250.505,0.102873197125,11.7902,0.0,11.7904486567
1642,617.095021628,784.044541047,1642,70.1824129285,784.044541047,11.7845,11.7848961655,1079.93047139,-11.8327,0.17249,0.969902,504.482456162,165.231,-348.506248809,784.044541047,250.534,0.104150583928,11.7845,0.0,11.7848562375
1643,1058.06804398,823.699409812,1643,94.8396821592,823.699409812,11.7858,11.7862349426,1254.29654975,-11.831,0.16429,0.968378,421.585569385,165.226,-204.388404393,823.699409812,250.578,0.101492798371,11.7858,0.0,11.7862123123
1644,1213.72913844,858.062577148,1644,104.002647496,858.062577148,11.7924,11.7922246306,1295.19594603,-11.8428,0.122428,0.960742,30.4257207028,165.243,1184.43549936,858.062577148,250.663,0.0952766424268,11.7924,0.0,11.7922148899
1645,1146.79550672,732.615558071,1645,97.2072743731,732.615558071,11.8015,11.8022215993,1205.99213129,-11.8518,0.112529,0.96096,22.826117679,165.251,1122.74794447,732.615558071,250.723,0.0951032607849,11.8015,0.0,11.8022082377
1646,1160.85707747,778.043791082,1646,99.6512730268,778.043791082,11.7979,11.7976509362,1211.47029598,-11.8442,0.167678,0.961735,40.822023256,165.292,1086.10959605,778.043791082,250.763,0.103901626215,11.7979,0.0,11.7976286092
1647,1195.94559541,859.078455639,1647,95.7835062441,859.078455639,11.8029,11.8033388051,1298.50289151,-11.8533,0.146591,0.956096,70.4863984696,165.332,1028.01205182,859.078455639,250.803,0.0991164984289,11.8029,0.0,11.8033288666
1648,1223.96135457,798.441303856,1648,107.260663502,798.441303856,11.8063,11.806110128,1300.80278747,-11.8535,0.148221,0.967581,64.4887445243,165.36,1079.6763289,798.441303856,250.847,0.098136981163,11.8063,0.0,11.8060878121
1649,1084.94169943,857.742460173,1649,102.474138456,857.742460173,11.7935,11.7941204964,1250.16029937,-11.8376,0.183001,0.962616,158.719690427,165.419,673.413547178,857.742460173,250.888,0.104118001814,11.7935,0.0,11.7940829792
1650,1051.36014724,815.857924626,1650,97.0533237254,815.857924626,11.8005,11.800775725,1131.00336248,-11.85,0.167815,0.971306,50.4595198605,165.422,956.26823082,815.857924626,250.904,0.100792672086,11.8005,0.0,11.8007369628
1651,1203.17853734,834.033465832,1651,106.656820031,834.033465832,11.802,11.8020351309,1250.52729843,-11.8489,0.125049,0.961118,32.33517393,165.43,1151.09107077,834.033465832,250.891,0.0936209166759,11.802,0.0,11.8020031425
1652,1034.36722616,815.237365484,1652,105.498562816,815.237365484,11.7972,11.7976711823,1223.73366979,-11.8419,0.155465,0.957762,421.204607823,165.496,-225.537119329,815.237365484,250.928,0.0987729410105,11.7972,0.0,11.797640242
1653,1212.15543614,793.628240473,1653,99.5000701334,793.628240473,11.793,11.7933502682,1309.28757679,-11.8385,0.156686,0.958981,47.793624598,165.525,1146.97231556,793.628240473,250.938,0.100588931163,11.793,0.0,11.7933170707
1654,1105.50692788,773.548180285,1654,102.859505494,773.548180285,11.7847,11.7847390599,1157.0140122,-11.8261,0.172378,0.960836,32.3188094513,165.541,1066.68636762,773.548180285,250.978,0.102021415453,11.7847,0.0,11.7846812503
1655,1169.38579013,746.931286369,1655,101.169417397,746.931286369,11.7866,11.7867766122,1272.12656595,-11.833,0.1297,0.959956,47.5551147816,165.569,1103.17092238,746.931286369,251.059,0.0947587741959,11.7866,0.0,11.7867567842
1656,1215.7277357,846.127474713,1656,98.6883377853,846.127474713,11.7902,11.7905933594,1312.96526065,-11.8403,0.154904,0.953702,53.0129888424,165.599,1128.91464921,846.127474713,251.169,0.0979465889234,11.7902,0.0,11.7905638468
1657,1316.28097758,830.995369615,1657,109.454015399,830.995369615,11.7732,11.773307353,1445.42958519,-11.8187,0.220003,0.954467,55.0994465357,165.637,1253.51255325,830.995369615,251.196,0.108326658645,11.7732,0.0,11.7732420697
1658,1236.79603673,775.753805118,1658,96.5220397149,775.753805118,11.7753,11.7753683354,1305.21016816,-11.8242,0.144561,0.954582,44.079891102,165.674,1148.50049384,775.753805118,251.189,0.0949467122669,11.7753,0.0,11.775343022
1659,1206.15211449,853.504578213,1659,104.760491114,853.504578213,11.7713,11.7712931167,1270.5632299,-11.8215,0.172548,0.949314,53.169039406,165.696,1092.21949129,853.504578213,251.201,0.101047582842,11.7713,0.0,11.7712675893
