AverageDiscountedReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageReturn,Iteration,MaxReturn,AverageQLoss,AverageY,AverageAction,MinEsReturn,PolicyRegParamNorm,AverageQ,AverageAbsY,MinReturn,StdEsReturn,Epoch,StdReturn,AverageAbsQ,AverageEsReturn,MaxEsReturn
178.821013003,-206.513,4.77729015579,82.6224,598.62865172,122,1658.42664881,120.348,201.994351506,0.863273,11.4184374567,44.8682,201.966,202.034385808,258.594369436,127.857675844,122,383.069305088,202.112,206.164783732,408.889787166
218.024170384,-207.656,4.77607468068,82.9193,1026.81060356,123,2437.83805879,126.023,203.215209971,0.88083,3.33142012985,44.9949,203.194,203.275287488,399.982820735,272.165921131,123,597.944152667,203.347,351.125641959,856.090604261
211.882389411,-208.732,4.93612321674,83.3232,786.469844923,124,2281.27328723,139.262,204.221288667,0.860912,13.6602779102,45.1167,204.196,204.259494899,264.231476519,150.329897471,124,394.497197022,204.327,196.944801078,428.013615882
181.439157543,-210.336,4.73317579521,83.649,683.380352975,125,1937.75021276,114.068,205.961150951,0.867907,22.9081805049,45.2522,205.947,205.999685172,252.954348665,168.165635971,125,495.037088181,206.092,252.421828379,492.382120544
216.797745625,-212.152,4.78164734688,83.9992,575.235922004,126,668.639061689,117.362,207.971555011,0.83767,11.2798009979,45.3912,207.945,208.056942482,364.142476655,362.406958601,126,84.9063190586,208.13,403.405447288,1054.80994183
181.780675938,-213.09,5.05169291809,84.2983,678.772761352,127,1792.52534287,135.479,208.834322602,0.882592,88.1762898077,45.5544,208.82,208.899695896,243.436317885,124.694686709,127,462.720476991,209.0,369.656396865,497.890836676
219.798454365,-214.352,4.97777615388,84.67,1391.28188479,128,2513.55235911,137.603,209.999861611,0.897106,13.7384589299,45.7278,209.981,210.043846909,490.691417827,257.273821386,128,610.202323483,210.159,375.931987815,767.797649219
179.670980364,-215.987,5.16399216887,85.0659,658.742816626,129,1670.35920524,148.233,211.532748851,0.840894,11.6063446127,45.8237,211.507,211.572639689,104.338381291,307.686304385,129,406.969344188,211.669,250.44460346,1042.44224762
168.756093049,-217.337,4.88513829689,85.2715,957.472440032,130,2294.00069487,124.425,212.955857579,0.838395,78.2791529846,45.9244,212.933,213.061399529,181.56645615,368.71550221,130,606.184937474,213.161,367.886577289,1133.52289556
130.503112521,-219.516,5.01414211559,85.6068,403.731456584,131,1588.68258337,135.477,215.112598897,0.816892,17.1683856513,46.0122,215.102,215.163130849,181.26176358,257.835496193,131,383.577909636,215.258,199.924482404,929.523000648
147.051007533,-220.176,5.2120368998,85.9223,312.423873031,132,1200.01547272,147.257,215.589185415,0.802052,14.1853018059,46.1101,215.544,215.651161754,224.831871249,254.37933242,132,162.219303955,215.728,262.214897451,605.398402226
186.89248143,-221.817,5.22505464494,86.2176,490.924983315,133,1259.86923964,144.365,217.341668385,0.823387,54.342814242,46.2016,217.325,217.406434443,300.938631581,418.54900375,133,176.063016761,217.514,534.592547153,1279.60982597
194.18672679,-222.966,5.31570058812,86.5471,472.593256703,134,869.393909257,163.935,218.560991132,0.848327,29.1994155285,46.3013,218.542,218.626089663,331.450518312,287.889313644,134,102.762558418,218.715,516.550976102,964.714624226
186.002207644,-224.447,5.03838747273,86.9456,468.546539779,135,614.954180278,131.421,219.970716572,0.816167,101.366488834,46.4486,219.952,220.014927681,358.14422688,220.16796259,135,94.1277531887,220.114,352.260855008,713.944420028
211.038574877,-226.231,5.33288755819,87.253,870.860596774,136,1678.6185602,163.933,221.680199452,0.817655,9.17394116709,46.551,221.645,221.71892497,394.71239038,220.820614447,136,379.98566107,221.813,205.676798805,777.671665856
186.140239829,-227.613,5.07394482911,87.5421,497.154240518,137,1539.60561871,143.406,223.104420491,0.846075,25.591909405,46.6481,223.081,223.168679168,356.409065557,214.040761921,137,219.252860708,223.256,295.875993352,651.34718885
185.443815299,-228.287,5.28407282454,87.8318,494.948624945,138,943.527919222,159.01,223.773975892,0.851213,80.5297520455,46.8359,223.764,223.82055687,253.335308023,214.505132837,138,175.080220873,223.946,365.260247331,618.588952545
172.109283422,-228.978,5.25380223469,88.1934,461.990925104,139,1273.97995384,142.846,224.362414803,0.852201,26.499726568,46.9698,224.328,224.406069894,273.4287844,272.974470292,139,271.850075307,224.479,369.585941569,826.758919644
184.494439196,-231.307,5.19482713889,88.5121,448.340287173,140,889.036504391,142.763,226.648884403,0.850759,106.515431655,47.0676,226.641,226.694803267,327.906898709,134.456046893,140,72.454891513,226.826,272.875781142,502.043221631
210.478060772,-232.278,5.46190147651,88.8361,755.613491544,141,1914.93400022,165.061,227.708561103,0.849369,23.9350386295,47.1722,227.689,227.746317408,434.195329061,185.613394724,141,374.384374541,227.859,323.99243907,543.167804456
199.923421843,-234.172,5.32686310223,89.1243,1581.51937385,142,2204.58292585,158.255,229.57126057,0.819848,153.199301476,47.2202,229.534,229.604940035,316.467212014,302.306587212,142,719.270142272,229.67,487.187478119,883.803016861
161.371287138,-236.052,5.42950135001,89.5122,422.261079788,143,1740.29576463,176.497,231.384519322,0.825737,14.5792067053,47.3161,231.361,231.437835366,242.891776843,217.471933656,143,282.63195544,231.509,302.892360542,666.758294667
205.176139066,-236.837,5.1922240291,89.72,1545.81220419,144,2259.86635979,148.314,232.091270485,0.838249,199.363333098,47.4491,232.071,232.13253582,317.464176193,142.358334613,144,645.383660744,232.194,414.148879945,583.374972485
173.316566971,-239.141,5.37778097457,90.0822,402.335382373,145,963.927556576,152.003,234.276587412,0.828992,15.3402086928,47.5239,234.241,234.328947488,256.791496534,304.552816319,145,136.625717621,234.421,337.776227394,1042.30522431
202.512928603,-240.523,5.38758834867,90.4229,891.353225862,146,2241.64034471,161.447,235.671212462,0.790594,25.8428251229,47.6285,235.633,235.711109064,286.128377371,204.544762034,146,464.414526698,235.781,311.044122462,665.934991397
198.33810137,-242.355,5.43911367089,90.6238,494.896843008,147,1792.83481827,167.359,237.369640036,0.804878,12.4417177275,47.7145,237.365,237.408743094,257.737717766,266.861593659,147,184.524826407,237.529,372.629161988,674.862879336
206.161679697,-243.39,5.48948710793,90.9505,996.260064319,148,1846.8522339,166.781,238.703583224,0.79487,154.559409627,47.7978,238.667,238.741638532,293.322690975,272.254960744,148,454.844778563,238.828,422.384684567,933.335728498
212.431015972,-243.777,5.36846490668,91.2441,821.132573756,149,1843.30879221,150.003,239.066704551,0.816577,13.6467121538,47.8752,239.045,239.107276215,394.537693912,187.717465363,149,412.969770404,239.193,229.634447516,535.683315559
214.356640573,-245.512,5.98870058509,91.658,802.949916601,150,1585.80361294,204.672,240.523356834,0.815325,99.002005533,48.0165,240.494,240.559317922,295.309047534,289.084466954,150,286.980253614,240.674,395.317422137,884.300890883
172.715403692,-246.296,5.56708455447,91.8639,437.03960967,151,1352.80120108,164.981,241.319996815,0.815554,17.3612963852,48.1602,241.3,241.352282549,261.733179809,233.025680139,151,236.968146657,241.477,398.007558558,710.955843367
213.579810871,-248.934,5.74000531665,92.2236,867.494552191,152,1436.10371844,183.812,244.055505155,0.795403,21.3201697223,48.3044,244.022,244.107715717,267.473589493,450.918609472,152,280.840022411,244.203,527.602084029,1260.12866052
190.469994057,-251.087,5.65931611384,92.467,656.25051221,153,2230.64528722,172.707,246.118107069,0.809924,31.0698963239,48.4252,246.081,246.148419065,261.849250849,279.65957625,153,430.635153889,246.217,328.628395624,773.450794754
171.139814877,-252.241,5.72690970991,92.7594,441.122207428,154,1479.42544676,195.08,247.393757447,0.806989,71.5253707822,48.5371,247.367,247.43066839,231.468268846,191.531311022,154,274.860199426,247.506,286.509959783,638.734623322
211.113369678,-253.045,5.69219116803,93.0991,863.744436766,155,2030.81773054,175.262,247.997333444,0.8203,19.5077844474,48.6166,247.979,248.034781582,256.683609274,188.895846741,155,455.164011721,248.141,296.851175175,612.446107711
209.595745925,-253.472,5.7486620618,93.4359,913.634693388,156,1612.35690716,183.043,248.514555048,0.825219,9.84737913605,48.778,248.491,248.556626912,256.349299944,112.774866304,156,350.634372561,248.654,204.362508716,423.596374294
201.726364216,-255.855,5.65608802006,93.6628,552.571562701,157,1061.86387344,174.319,251.156109687,0.831488,14.8054143693,48.9355,251.125,251.192902305,370.671069635,212.638357183,157,165.414101444,251.294,228.561950539,631.688404008
211.193110042,-256.494,5.52320040693,93.9588,874.302513966,158,2198.28966066,162.495,251.612471849,0.808026,19.1512050269,49.06,251.582,251.653230972,278.75721885,163.15100703,158,451.345310446,251.754,228.214263121,507.811406736
221.656418511,-257.433,5.66078130941,94.3028,949.505547857,159,1754.45705222,172.167,252.600216669,0.777971,46.7530069139,49.193,252.581,252.628913876,525.470001928,203.14895086,159,307.256404419,252.711,347.477579396,616.296564437
197.135688866,-259.239,5.56352044976,94.5745,619.275006744,160,1243.56097322,154.873,254.416528321,0.745408,10.0965858416,49.2857,254.381,254.452733182,274.742500217,224.894759073,160,274.198048659,254.536,351.113864087,648.841543612
214.443650533,-258.809,5.68685550977,94.7664,707.232874647,161,1110.59215944,172.54,253.827216213,0.776539,14.338410382,49.4333,253.801,253.873242241,283.95703989,168.783446075,161,121.563492488,253.981,299.744667455,528.11165398
225.151753221,-262.205,5.81799094491,95.0426,900.12369328,162,1862.15345306,181.561,257.457941967,0.74387,46.8406859531,49.5285,257.431,257.508822301,432.635327261,359.148222863,162,310.862450548,257.562,382.008536088,892.620229893
202.932901517,-262.068,5.6553296402,95.3815,718.178472349,163,1237.87933255,168.753,257.210463952,0.779963,16.8070346857,49.6427,257.192,257.261916835,303.050216076,242.504846237,163,263.489836487,257.382,269.350576038,708.381176636
211.819099388,-262.879,5.98865138627,95.6942,781.437813268,164,1899.5225704,209.103,258.039615167,0.754816,4.73069309159,49.7076,258.0,258.07742254,351.800110541,259.272901842,164,416.566325321,258.169,285.718807088,652.201604769
217.295116982,-264.042,5.77429113851,95.9511,777.48242427,165,1604.76759169,182.331,259.209372936,0.785054,10.2649060248,49.7897,259.193,259.264302839,290.782749754,263.73453279,165,275.018434104,259.369,293.431341276,757.669445394
223.258928091,-265.776,6.18728556799,96.2381,947.852786911,166,1630.47343353,218.082,260.88250239,0.787452,16.3719280214,49.8859,260.849,260.926944708,311.306874533,139.718952579,166,336.467257702,261.027,185.23391417,448.973850292
197.395803942,-266.716,5.60763373852,96.4696,994.510877228,167,2347.2335151,153.439,261.853334559,0.800979,9.46935123381,50.0452,261.818,261.892928391,153.347833644,237.099991369,167,621.462979709,261.992,143.25233615,933.830742709
154.402394541,-267.491,6.02015206162,96.7052,435.318655765,168,2047.46336159,203.834,262.494236058,0.792573,33.6387164359,50.1611,262.457,262.521348659,160.122349645,209.47993355,168,369.419013974,262.609,277.602954531,702.934523377
168.215395282,-268.151,5.73645973428,96.9362,427.419479948,169,910.749985458,175.761,263.250876746,0.799871,17.0362764346,50.2484,263.239,263.281766903,154.465407741,173.330977127,169,201.019110095,263.411,216.926389675,447.008129733
206.98772424,-268.449,6.01181091554,97.1273,1023.0319143,170,2685.42392902,203.541,263.641209907,0.814605,467.1717006,50.3513,263.613,263.686445193,264.98075633,206.170733721,170,661.754655517,263.776,664.518749911,1025.1001057
154.341888399,-270.018,5.78990001608,97.4325,299.412011489,171,311.584049466,182.375,265.15182843,0.798928,7.81109745316,50.4933,265.116,265.190944412,290.983629791,166.585703854,171,4.63730791767,265.244,181.192208761,612.892615481
232.573792991,-270.712,5.84914040452,97.7664,1288.27955837,172,2729.10963882,181.889,265.802698278,0.79828,153.31828582,50.6145,265.783,265.835390181,926.209034076,261.884225672,172,571.951690445,265.93,419.538437208,899.619157964
174.056672088,-271.235,5.80242890959,98.0111,501.520086994,173,1871.01508056,193.589,266.339017449,0.789328,61.9372685727,50.7297,266.308,266.366026731,257.016638628,227.63081531,173,337.591811775,266.46,290.815834683,717.782954944
145.903182856,-271.57,6.00723843597,98.3034,359.934732712,174,2039.49155453,217.936,266.783110949,0.798852,12.5502799823,50.8131,266.741,266.815675526,163.990758682,277.504380899,174,350.566122725,266.911,281.014537519,754.64860184
228.053009695,-272.141,6.07092801882,98.6437,1001.01505948,175,2985.79711953,216.387,267.314906814,0.776889,19.3782337122,50.8586,267.307,267.347366596,642.857240512,167.929627399,175,564.111144216,267.44,191.457078321,545.93724855
217.289642147,-273.951,6.00685358371,99.0365,1214.65351852,176,2645.76154536,207.64,269.069586487,0.796241,12.1966457576,50.9572,269.036,269.102176071,231.061637959,198.283158136,176,607.754285992,269.216,313.507897864,530.120292902
203.986816752,-274.826,6.06059103471,99.2993,799.714991598,177,2659.28021925,208.576,269.776638343,0.791059,15.8479758004,51.0769,269.744,269.807789393,289.81921824,245.733169543,177,470.289303177,269.924,220.941324174,761.768758933
225.388274152,-275.912,5.94665525613,99.4985,993.701823644,178,2020.6623624,215.828,270.891115355,0.759389,12.3030937769,51.1418,270.871,270.931926325,421.726369727,199.313979835,178,357.674549751,271.026,198.535970071,573.259881205
230.148121921,-275.99,6.18131640341,99.7431,1386.08323235,179,2773.61894802,241.568,270.962844291,0.780492,23.3157069823,51.2512,270.931,270.987534802,428.303153042,171.642759947,179,497.278083526,271.087,207.66793207,528.72711278
163.920380015,-276.602,5.95091623659,100.056,422.829587934,180,1627.80892111,213.908,271.658253132,0.794648,20.3046440043,51.3444,271.623,271.714937823,251.377444033,309.698960884,180,301.333631311,271.784,380.962086127,996.515416566
200.683788848,-277.361,5.93761633845,100.339,719.464777904,181,1772.9688706,208.07,272.451676394,0.73514,301.610332905,51.4876,272.412,272.497590866,259.582435878,136.605059671,181,370.865031338,272.578,535.219104351,673.455132222
152.809191097,-278.032,6.0038969078,100.574,315.273667355,182,861.113306246,198.927,273.130728755,0.768309,14.5648084677,51.6699,273.137,273.160495107,242.491810161,167.00677909,182,130.109047647,273.308,219.031660402,523.038976436
226.299820654,-279.591,6.25767924263,100.821,848.927842726,183,971.464554696,230.868,274.601857634,0.772813,10.6569733944,51.7863,274.565,274.650228719,684.199518821,189.245041779,183,105.609794877,274.74,220.287159919,635.811702448
156.028660152,-279.424,5.91631461796,101.103,392.46153732,184,2228.19263438,208.937,274.433507625,0.80691,5.63971971323,51.8599,274.415,274.500957474,177.493964976,274.659806084,184,323.916967917,274.583,306.545912171,819.765764611
222.175079193,-280.498,5.91553491233,101.346,844.599121864,185,1535.15771478,200.746,275.675239055,0.760865,14.8154927583,51.9335,275.639,275.721538056,403.424344408,347.676117294,185,228.079671654,275.861,392.652125886,918.00911184
166.345019254,-280.88,6.06772310484,101.593,459.983914053,186,1418.54107454,215.886,276.23268755,0.811228,56.3885487323,52.0541,276.213,276.281239586,221.733871723,149.961315993,186,314.592514866,276.403,301.092903269,583.49298594
148.213797535,-282.474,5.91143533814,101.816,316.447484128,187,2510.27158281,199.775,277.481766103,0.75829,17.8967826717,52.1387,277.459,277.517478592,204.802102709,171.853710064,187,274.992117474,277.643,165.693942936,661.527625519
205.723988313,-282.57,5.97105814297,102.054,759.031721874,188,2091.64926182,196.751,277.74776157,0.709013,21.0149500983,52.1964,277.726,277.789153389,402.786271592,129.336795403,188,460.638690962,277.898,197.992489935,426.458323522
184.638961025,-284.0,6.15941193894,102.408,571.846185623,189,2425.8978883,237.555,279.066089641,0.762772,92.446600086,52.3463,279.063,279.103413722,293.272700753,274.614587908,189,369.467627184,279.237,319.96202763,849.126663107
202.492786039,-282.464,6.10328055216,102.651,524.86120077,190,994.608883498,209.834,277.509264728,0.764298,12.7603045367,52.4509,277.472,277.556496095,401.835633023,158.622517637,190,113.797283694,277.679,178.77320378,587.084921382
203.331454579,-284.929,6.30649923909,102.975,713.810103821,191,1522.80473316,254.139,279.934351521,0.762679,5.77095173415,52.5711,279.899,279.997912556,174.834701127,222.341685079,191,337.60141672,280.096,263.868596403,668.418689584
189.157186715,-286.755,6.00463671821,103.243,431.109275255,192,663.973241289,198.345,281.682053982,0.756212,13.7687221785,52.681,281.668,281.716305233,107.697246524,286.905800026,192,54.9635673595,281.825,271.667321452,713.682021579
211.370057742,-286.802,6.25661134671,103.558,673.290813963,193,1378.61580907,229.145,281.666401414,0.73906,7.19054827831,52.8251,281.63,281.719208995,343.554300537,183.391636518,193,243.15311088,281.8,215.326779698,603.900698537
133.364752997,-287.8,6.15840399257,103.831,275.785818269,194,902.167949421,201.174,282.425476393,0.747929,14.6084425108,52.9649,282.405,282.499345092,53.6367168074,169.311784977,194,117.434748816,282.601,306.11443158,556.34650612
137.135531249,-287.45,6.46680087673,104.032,247.774153606,195,324.772317673,273.311,282.275540911,0.767284,6.63052171867,53.0993,282.257,282.329254336,195.289611785,248.196587244,195,24.0615339301,282.441,241.326498813,650.654814619
203.958549361,-287.712,6.50069143508,104.33,732.690799071,196,1368.06655292,249.033,282.676881801,0.779377,31.0767045402,53.228,282.638,282.720834612,273.763450008,206.956237466,196,254.055816564,282.823,311.258711625,756.486933658
160.092871271,-289.69,6.31260609804,104.61,418.618098451,197,952.023997061,238.56,284.560832566,0.759019,7.58541171338,53.3523,284.541,284.615224121,206.407433057,238.560242719,197,220.425934896,284.713,211.94953315,596.259596094
141.116951177,-289.525,6.35340202352,104.89,260.180469803,198,345.653776029,234.587,284.433956782,0.74648,19.7753075921,53.4732,284.412,284.486841615,226.410872483,178.811641516,198,22.3674868947,284.607,217.073317401,629.763837058
182.73797675,-291.84,6.22497634064,105.113,553.086528222,199,1339.8590676,202.5,286.833811429,0.717667,11.5262047176,53.5803,286.799,286.871126097,246.420102421,105.700747821,199,273.135111676,287.01,174.912859173,321.807613784
151.046825789,-291.638,6.22914642888,105.355,294.663288214,200,634.362014662,218.994,286.578239886,0.72845,58.6691239418,53.6863,286.55,286.631866899,231.858887879,251.923877403,200,65.3946405852,286.755,283.473142702,761.370633772
223.512487578,-292.602,6.32076447218,105.627,912.796808512,201,1631.78616345,232.901,287.624258539,0.822759,13.3640630806,53.8137,287.601,287.684743244,503.858516437,164.902726909,201,346.831843299,287.829,173.014675356,656.844356672
