AverageAbsQ,AverageAction,AverageDiscountedReturn,MaxReturn,AverageQ,AverageEsReturn,AverageY,MinEsReturn,AverageReturn,StdEsReturn,MinReturn,QFunRegParamNorm,StdReturn,Iteration,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,Epoch,AverageQLoss,MaxEsReturn,AveragePolicySurr
115.392,0.429339,99.9956828753,1000.0,115.17,15.9508196721,115.163746564,3.0,1000.0,9.5065572357,1000.0,131.547,0.0,135,50.814,3.49225559781,115.197594575,135,73.7787,42.0,-127.442
116.251,0.503467,99.9956828753,1000.0,115.984,15.875,115.977533338,3.0,1000.0,12.7689809695,1000.0,132.09,0.0,136,50.8928,3.54567214398,116.02709023,136,79.609,59.0,-128.529
117.091,0.48692,99.9956828753,1000.0,116.817,19.8039215686,116.80179221,3.0,1000.0,20.7808543181,1000.0,132.482,0.0,137,50.9763,3.64835724889,116.848543726,137,81.6199,110.0,-129.406
118.036,0.56411,99.9956828753,1000.0,117.774,20.2040816327,117.769300226,3.0,1000.0,15.3436546638,1000.0,133.022,0.0,138,51.0661,3.57516579429,117.815001081,138,79.3946,75.0,-130.534
118.822,0.505984,99.9956828753,1000.0,118.557,22.3111111111,118.551255655,3.0,1000.0,17.3331054116,1000.0,133.525,0.0,139,51.1848,3.57826216323,118.593400251,139,80.6173,65.0,-131.385
119.774,0.367266,99.9956828753,1000.0,119.491,15.671875,119.486735555,3.0,1000.0,11.1342022159,1000.0,134.113,0.0,140,51.2985,3.80163175372,119.531380546,140,82.9545,46.0,-132.268
121.173,0.536839,99.9956828753,1000.0,120.907,13.32,120.90180004,3.0,1000.0,11.9857248425,1000.0,134.636,0.0,141,51.4528,3.60247408412,120.956924207,141,79.9763,61.0,-133.528
121.453,0.44506,99.9956828753,1000.0,121.165,14.3285714286,121.151571925,3.0,1000.0,10.2326109342,1000.0,135.097,0.0,142,51.6252,3.62349530167,121.209296623,142,80.9416,44.0,-134.31
123.164,0.484808,99.9956828753,1000.0,122.884,17.224137931,122.8751668,3.0,1000.0,14.5163915715,1000.0,135.591,0.0,143,51.7827,3.63140520469,122.916341521,143,84.1486,76.0,-135.505
123.67,0.472828,99.9956828753,1000.0,123.379,18.0545454545,123.378229057,3.0,1000.0,17.972117983,1000.0,136.018,0.0,144,51.9227,3.7295218519,123.429564091,144,86.6514,86.0,-136.513
124.513,0.484356,99.9956828753,1000.0,124.232,15.5625,124.219837804,3.0,1000.0,13.9226378158,1000.0,136.6,0.0,145,52.0818,3.76696275767,124.272423452,145,87.576,66.0,-137.337
125.756,0.432335,99.9956828753,1000.0,125.454,18.1090909091,125.455511898,3.0,1000.0,14.5185432869,1000.0,136.943,0.0,146,52.1508,3.82165765361,125.515032657,146,90.0713,72.0,-138.344
126.58,0.479723,99.9956828753,1000.0,126.292,19.2115384615,126.267322633,3.0,1000.0,15.1687134215,1000.0,137.294,0.0,147,52.2849,3.75196149731,126.321217215,147,86.2284,79.0,-139.12
127.103,0.450374,99.9956828753,1000.0,126.801,15.484375,126.796041547,3.0,1000.0,12.3288181047,1000.0,137.722,0.0,148,52.38,3.84168976269,126.850578822,148,91.5656,66.0,-140.057
127.786,0.443626,99.9956828753,1000.0,127.478,15.223880597,127.476990836,3.0,1000.0,12.0519037891,1000.0,138.251,0.0,149,52.4818,3.77295404276,127.540189124,149,89.1295,53.0,-140.767
128.314,0.438593,99.9956828753,1000.0,128.033,20.914893617,128.029242217,3.0,1000.0,18.1410898207,1000.0,138.685,0.0,150,52.6467,3.78451193562,128.080713826,150,94.0115,84.0,-141.311
129.611,0.457403,99.9956828753,1000.0,129.311,14.2957746479,129.295348239,3.0,1000.0,10.7956620999,1000.0,139.116,0.0,151,52.7324,3.85672551348,129.360495913,151,94.9052,54.0,-142.736
130.347,0.439797,99.9956828753,1000.0,130.044,14.2857142857,130.04471759,3.0,1000.0,10.6289938472,1000.0,139.691,0.0,152,52.8332,3.9360502814,130.092843815,152,95.6562,52.0,-143.308
131.077,0.344366,99.9956828753,1000.0,130.788,13.6081081081,130.783298892,3.0,1000.0,8.91524289519,1000.0,140.16,0.0,153,52.9314,3.9487725377,130.846322977,153,99.5247,40.0,-144.279
131.868,0.388196,99.9956828753,1000.0,131.584,15.1515151515,131.560329323,3.0,1000.0,11.1440192198,1000.0,140.464,0.0,154,53.0467,3.78618534869,131.619210415,154,91.9309,53.0,-144.97
132.55,0.366645,99.9956828753,1000.0,132.257,15.7619047619,132.253317722,3.0,1000.0,11.7131242165,1000.0,140.909,0.0,155,53.2094,3.97714414516,132.308484054,155,101.945,69.0,-145.628
133.128,0.428,99.9956828753,1000.0,132.825,14.3188405797,132.82474259,3.0,1000.0,11.0039423155,1000.0,141.353,0.0,156,53.3558,3.81281788543,132.892701352,156,95.2025,48.0,-146.429
133.784,0.343327,99.9956828753,1000.0,133.481,14.0555555556,133.463542489,3.0,1000.0,11.3735669291,1000.0,141.754,0.0,157,53.4873,3.8492087293,133.528235936,157,98.9233,58.0,-147.069
134.957,0.323031,99.9956828753,1000.0,134.643,14.6911764706,134.638546453,3.0,1000.0,11.7689238762,1000.0,142.151,0.0,158,53.6493,3.95606398114,134.696332172,158,102.714,55.0,-148.089
135.353,0.357643,99.9956828753,1000.0,135.028,13.0684931507,135.013058662,3.0,1000.0,11.4093554104,1000.0,142.609,0.0,159,53.775,3.98593073866,135.070169679,159,102.777,61.0,-148.766
135.963,0.358659,99.9956828753,1000.0,135.658,14.7605633803,135.654652607,3.0,1000.0,13.2871480728,1000.0,142.985,0.0,160,53.9483,3.95543903436,135.723712898,160,99.8092,60.0,-149.691
137.106,0.35332,99.9956828753,1000.0,136.804,13.6849315068,136.792558177,3.0,1000.0,10.986762536,1000.0,143.395,0.0,161,54.085,3.89140546063,136.852112649,161,100.49,52.0,-150.694
138.008,0.343298,99.9956828753,1000.0,137.707,13.2266666667,137.69909215,3.0,1000.0,8.86577439119,1000.0,143.894,0.0,162,54.2325,3.93401244707,137.760642527,162,97.2435,42.0,-151.577
138.748,0.329821,99.9956828753,1000.0,138.45,13.8904109589,138.44763103,3.0,1000.0,11.7619791968,1000.0,144.383,0.0,163,54.4345,4.10387569706,138.510288391,163,104.231,66.0,-152.434
138.899,0.362615,99.9956828753,1000.0,138.563,12.8461538462,138.553582111,3.0,1000.0,10.5491243081,1000.0,144.81,0.0,164,54.5956,4.14864591796,138.62681725,164,111.83,52.0,-152.789
140.146,0.483512,99.9956828753,1000.0,139.829,14.7910447761,139.829185309,3.0,1000.0,11.5700814809,1000.0,145.393,0.0,165,54.6938,4.03495444662,139.902111942,165,106.758,48.0,-153.782
141.014,0.446805,99.9956828753,1000.0,140.697,16.8333333333,140.685753916,3.0,1000.0,13.9680190276,1000.0,145.84,0.0,166,54.7361,3.96202942452,140.761142776,166,108.053,75.0,-154.602
141.778,0.421404,99.9956828753,1000.0,141.445,12.5844155844,141.434576806,3.0,1000.0,10.8751481845,1000.0,146.271,0.0,167,54.8287,4.0528472575,141.524149203,167,106.136,58.0,-155.309
142.061,0.343107,99.9956828753,1000.0,141.726,10.6391752577,141.721217165,3.0,1000.0,8.83197747528,1000.0,146.472,0.0,168,54.9608,4.06566783832,141.800213449,168,108.574,58.0,-156.002
142.826,0.358427,99.9956828753,1000.0,142.515,11.4712643678,142.50158562,3.0,1000.0,8.50671010392,1000.0,146.814,0.0,169,55.1,4.06918859236,142.569405767,169,108.098,43.0,-156.998
143.505,0.434823,99.9956828753,1000.0,143.138,14.7313432836,143.136042865,3.0,1000.0,12.2773691692,1000.0,147.224,0.0,170,55.2394,4.29131889216,143.219555674,170,113.449,55.0,-157.75
143.869,0.39107,99.9956828753,1000.0,143.519,14.8656716418,143.503705169,3.0,1000.0,10.3041732198,1000.0,147.52,0.0,171,55.3406,4.21939314063,143.577926958,171,115.994,48.0,-158.32
144.827,0.393947,99.9956828753,1000.0,144.473,14.5441176471,144.462506809,3.0,1000.0,11.8946772865,1000.0,147.88,0.0,172,55.4633,4.19714271488,144.536432058,172,113.948,47.0,-159.171
145.427,0.387681,99.9956828753,1000.0,145.086,14.9130434783,145.073211099,3.0,1000.0,11.8306150751,1000.0,148.321,0.0,173,55.621,4.26771002753,145.170201094,173,117.646,59.0,-159.985
146.761,0.364632,99.9956828753,1000.0,146.416,13.6388888889,146.406303307,3.0,1000.0,9.64984967579,1000.0,148.687,0.0,174,55.7574,4.22676581432,146.489611364,174,117.156,42.0,-161.05
147.054,0.35478,99.9956828753,1000.0,146.709,14.0972222222,146.705423939,3.0,1000.0,9.32314879185,1000.0,149.19,0.0,175,55.9214,4.27478444091,146.798621389,175,118.913,39.0,-161.715
148.055,0.326403,99.9956828753,1000.0,147.691,15.0,147.686324541,3.0,1000.0,11.293902727,1000.0,149.663,0.0,176,55.9809,4.25803131733,147.759495441,176,117.048,43.0,-162.74
148.529,0.315528,99.9956828753,1000.0,148.171,10.8152173913,148.166563468,2.0,1000.0,13.9532833504,1000.0,150.032,0.0,177,56.1534,4.35584985555,148.243166217,177,123.042,123.0,-163.413
149.399,0.35,99.9956828753,1000.0,149.052,10.4583333333,149.034449228,3.0,1000.0,8.82340243645,1000.0,150.381,0.0,178,56.2471,4.31639818003,149.119829895,178,119.977,51.0,-164.499
150.814,0.359773,99.9956828753,1000.0,150.438,10.5806451613,150.422465175,3.0,1000.0,7.5210422817,1000.0,150.868,0.0,179,56.4054,4.21600744432,150.523422788,179,117.383,36.0,-165.418
151.271,0.330032,99.9956828753,1000.0,150.895,12.2530120482,150.890631486,3.0,1000.0,8.67185361641,1000.0,151.335,0.0,180,56.5027,4.33626580231,151.000981674,180,119.591,36.0,-166.193
151.953,0.351049,99.9956828753,1000.0,151.573,12.2469135802,151.567153221,2.0,1000.0,8.94224384827,1000.0,151.945,0.0,181,56.6146,4.38877230992,151.691524799,181,126.387,49.0,-166.54
152.735,0.301187,99.9956828753,1000.0,152.331,11.2674418605,152.31668885,3.0,1000.0,9.13646465977,1000.0,152.38,0.0,182,56.7239,4.51202247491,152.442850016,182,129.01,46.0,-167.628
152.958,0.361098,99.9956828753,1000.0,152.55,13.698630137,152.540686415,3.0,1000.0,10.93402999,1000.0,152.728,0.0,183,56.8504,4.62870427421,152.662581907,183,133.228,50.0,-168.408
154.579,0.365935,99.9956828753,1000.0,154.193,12.6707317073,154.196149141,3.0,1000.0,10.5415031997,1000.0,153.116,0.0,184,56.9978,4.47486859533,154.325983692,184,131.015,54.0,-169.659
155.046,0.326406,99.9956828753,1000.0,154.629,13.5753424658,154.614980615,2.0,1000.0,10.8815764977,1000.0,153.465,0.0,185,57.1416,4.65183121432,154.743233783,185,138.482,52.0,-170.07
155.63,0.331338,99.9956828753,1000.0,155.208,12.4125,155.19747306,3.0,1000.0,9.51406031881,1000.0,153.78,0.0,186,57.2974,4.47660953792,155.333783514,186,126.817,46.0,-171.162
156.57,0.273092,99.9956828753,1000.0,156.159,11.0769230769,156.147695208,3.0,1000.0,8.20108645875,1000.0,154.208,0.0,187,57.3994,4.51426174759,156.28823252,187,135.223,56.0,-172.052
157.16,0.342993,99.9956828753,1000.0,156.749,11.9642857143,156.744224111,3.0,1000.0,11.1199589205,1000.0,154.64,0.0,188,57.4781,4.62741688312,156.869931045,188,135.072,80.0,-172.704
158.251,0.312842,99.9956828753,1000.0,157.841,11.5581395349,157.831087546,3.0,1000.0,10.3862662575,1000.0,155.034,0.0,189,57.6545,4.6385985508,157.966890503,189,145.381,67.0,-173.576
159.011,0.343148,99.9956828753,1000.0,158.611,12.0975609756,158.594955636,3.0,1000.0,11.9721320269,1000.0,155.401,0.0,190,57.7469,4.54107786083,158.714654829,190,139.66,69.0,-174.434
159.256,0.355852,99.9956828753,1000.0,158.794,11.1428571429,158.78399716,3.0,1000.0,8.06099198838,1000.0,155.734,0.0,191,57.8488,4.60462303792,158.951982486,191,135.809,44.0,-175.039
160.428,0.365317,99.9956828753,1000.0,160.004,15.3692307692,159.995918754,3.0,1000.0,13.5369229895,1000.0,156.304,0.0,192,57.985,4.64556933471,160.141432312,192,138.496,66.0,-176.377
161.37,0.338817,99.9956828753,1000.0,160.917,12.8684210526,160.920626723,3.0,1000.0,13.1872567129,1000.0,156.691,0.0,193,58.1016,4.7992551655,161.066107986,193,151.176,78.0,-177.384
161.822,0.311794,99.9956828753,1000.0,161.409,14.8115942029,161.393333898,3.0,1000.0,9.83380057203,1000.0,157.019,0.0,194,58.2355,4.65977604057,161.526817692,194,141.12,42.0,-178.161
163.02,0.183524,99.9956828753,1000.0,162.586,10.902173913,162.574728363,3.0,1000.0,9.47773108811,1000.0,157.502,0.0,195,58.2973,4.72706831942,162.729970868,195,143.605,66.0,-178.808
163.643,0.154931,99.9956828753,1000.0,163.178,10.7826086957,163.176328051,3.0,1000.0,8.45040015383,1000.0,157.829,0.0,196,58.4061,4.78703319135,163.319406595,196,145.887,41.0,-179.84
164.659,0.270982,99.9956828753,1000.0,164.241,10.4791666667,164.222701831,3.0,1000.0,8.95937493945,1000.0,158.087,0.0,197,58.5977,4.76395460558,164.349483224,197,147.096,50.0,-180.757
165.325,0.321041,99.9956828753,1000.0,164.891,12.6455696203,164.891613803,3.0,1000.0,10.1383317913,1000.0,158.407,0.0,198,58.7,4.79129924978,165.025400058,198,151.073,53.0,-181.582
166.348,0.335846,99.9956828753,1000.0,165.93,12.3703703704,165.911605542,3.0,1000.0,11.8482633456,1000.0,158.766,0.0,199,58.8227,4.73115921685,166.052716777,199,142.247,78.0,-182.57
166.644,0.35398,99.9956828753,1000.0,166.202,13.0666666667,166.187732153,3.0,1000.0,11.8460495056,1000.0,159.179,0.0,200,58.9038,4.86433634014,166.321234002,200,149.527,61.0,-183.394
167.933,0.377334,99.9956828753,1000.0,167.478,10.829787234,167.483606526,3.0,1000.0,8.71735649208,1000.0,159.563,0.0,201,59.0231,4.78007207304,167.624976787,201,145.884,64.0,-184.513
169.0,0.389717,99.4491389892,1000.0,168.568,11.9382716049,168.551671822,3.0,893.25,10.2020884802,295.0,159.896,240.148261497,202,59.1593,4.92373579656,168.664448115,202,156.382,53.0,-185.203
169.423,0.39839,99.0280900788,1000.0,168.969,14.338028169,168.955382564,3.0,715.4,12.7532858643,293.0,160.278,265.682968969,203,59.3139,4.86240206016,169.076801583,203,153.014,73.0,-186.298
170.549,0.423723,97.6674901269,1000.0,170.126,11.1758241758,170.120577649,3.0,670.866666667,10.4698346457,138.0,160.575,286.828140569,204,59.4692,4.92905626733,170.246881747,204,159.143,75.0,-187.2
171.226,0.429889,99.6200248153,1000.0,170.774,11.1111111111,170.765188751,3.0,903.416666667,10.1636000232,312.0,160.964,204.062269227,205,59.6403,4.86790522419,170.909719507,205,157.201,53.0,-188.019
171.934,0.388601,99.9956828753,1000.0,171.491,16.0161290323,171.475823786,3.0,1000.0,16.3228436164,1000.0,161.311,0.0,206,59.7684,5.03867177633,171.607952794,206,165.467,99.0,-189.071
172.907,0.401196,99.9956828753,1000.0,172.454,14.2028985507,172.453285438,3.0,1000.0,10.5233759257,1000.0,161.71,0.0,207,59.8891,4.98287541292,172.601965553,207,166.723,55.0,-189.909
173.334,0.338714,99.9956828753,1000.0,172.869,13.5131578947,172.852773274,3.0,1000.0,9.47224952587,1000.0,162.067,0.0,208,60.0159,4.95181313977,172.988695952,208,155.409,42.0,-190.576
174.642,0.345822,99.9956828753,1000.0,174.193,15.8571428571,174.182193218,3.0,1000.0,13.9259460285,1000.0,162.492,0.0,209,60.1743,4.93935176921,174.351563054,209,157.777,74.0,-191.867
175.653,0.344907,99.9514455086,1000.0,175.212,12.1851851852,175.201356661,3.0,957.181818182,11.0454852082,529.0,162.924,135.402979813,210,60.2814,5.06951774721,175.36045003,210,168.63,65.0,-192.737
175.88,0.255195,99.9956828753,1000.0,175.427,13.1038961039,175.425277841,3.0,1000.0,10.9729116471,1000.0,163.237,0.0,211,60.415,4.88729628692,175.571174466,211,157.21,65.0,-193.357
177.365,0.306186,99.9956828753,1000.0,176.865,12.275,176.847395358,3.0,1000.0,11.8837862233,1000.0,163.582,0.0,212,60.6201,5.21376938557,177.009859704,212,176.726,69.0,-194.669
177.672,0.353342,99.9945143247,1000.0,177.212,11.6363636364,177.202528178,3.0,985.181818182,8.96734203321,875.0,164.044,36.4986131289,213,60.7612,5.1206167424,177.378574898,213,173.685,44.0,-195.474
178.472,0.296752,99.9956828753,1000.0,177.991,12.475,177.982411339,3.0,1000.0,11.5455348512,1000.0,164.464,0.0,214,60.9,5.23714735231,178.158202748,214,178.831,57.0,-196.176
179.027,0.362061,99.7532562489,1000.0,178.558,12.5384615385,178.546186984,3.0,777.692307692,10.0558597634,393.0,164.908,204.516459603,215,61.0768,5.08496644434,178.733564256,215,176.364,63.0,-196.853
179.76,0.191887,99.9956828753,1000.0,179.272,11.6477272727,179.268807304,3.0,1000.0,8.04538231863,1000.0,165.271,0.0,216,61.2107,5.12745878733,179.435404169,216,173.423,46.0,-197.932
181.557,0.172377,99.9956828753,1000.0,181.087,11.1363636364,181.082008822,2.0,1000.0,8.47614542834,1000.0,165.699,0.0,217,61.3328,4.98611265982,181.22716985,217,163.594,38.0,-199.06
181.385,0.214842,99.9956828753,1000.0,180.892,13.3733333333,180.878710929,3.0,1000.0,9.84922783211,1000.0,165.961,0.0,218,61.4322,5.04327623403,181.050100019,218,169.405,53.0,-199.57
182.603,0.127267,99.9956828753,1000.0,182.051,11.8928571429,182.041698934,3.0,1000.0,10.3544536739,1000.0,166.335,0.0,219,61.6089,5.28553563867,182.245367621,219,183.547,53.0,-200.401
183.006,0.341215,98.9943950424,950.0,182.499,13.2763157895,182.495760867,3.0,557.736842105,11.1445038191,314.0,166.607,170.074857236,220,61.7198,5.39384200873,182.65945399,220,189.385,53.0,-200.998
183.89,0.34675,99.9937738587,1000.0,183.379,11.0674157303,183.365912404,3.0,984.0,8.96660189265,824.0,167.05,50.5964425627,221,61.8279,5.2641511388,183.522644735,221,178.384,53.0,-201.85
184.516,0.260361,99.9956828753,1000.0,183.988,12.4512195122,183.970947242,3.0,1000.0,10.0184615427,1000.0,167.388,0.0,222,61.9392,5.23027035119,184.163435232,222,187.175,53.0,-202.414
185.289,0.372582,97.8862461776,1000.0,184.768,12.6835443038,184.761756107,3.0,739.071428571,11.9180156192,148.0,167.733,283.193135582,223,62.1011,5.26624527617,184.953686852,223,191.1,59.0,-203.333
186.474,0.324313,99.9956828753,1000.0,185.966,11.202247191,185.955816993,3.0,1000.0,10.107489464,1000.0,167.928,0.0,224,62.2392,5.47428624929,186.125156295,224,189.761,62.0,-204.844
186.791,0.310276,99.9956828753,1000.0,186.297,11.9518072289,186.288947652,3.0,1000.0,9.32273243783,1000.0,168.312,0.0,225,62.2986,5.30017247782,186.460826151,225,185.126,62.0,-205.248
187.608,0.394515,87.473869332,1000.0,187.049,13.1428571429,187.032064073,3.0,495.409090909,9.78564318867,65.0,168.673,348.465814039,226,62.4575,5.46823439285,187.248805761,226,200.149,51.0,-206.098
188.417,0.369611,98.7779762331,1000.0,187.855,15.7213114754,187.843077507,2.0,925.181818182,16.4098442541,200.0,169.001,229.416975746,227,62.5857,5.48508188679,188.02683335,227,194.291,76.0,-206.626
189.386,0.37702,99.9719000269,1000.0,188.869,14.0675675676,188.870438056,3.0,962.727272727,11.8108185417,590.0,169.413,117.866712788,228,62.7344,5.53543310068,189.043881887,228,199.458,55.0,-208.014
189.918,0.362101,99.9956828753,1000.0,189.409,14.3913043478,189.382077521,2.0,1000.0,15.0854737608,1000.0,169.81,0.0,229,62.9219,5.2925594578,189.569299837,229,189.256,89.0,-208.599
190.879,0.314903,99.9956828753,1000.0,190.37,12.4875,190.355169915,3.0,1000.0,9.37549165377,1000.0,170.209,0.0,230,63.0512,5.59302924807,190.536929325,230,203.926,48.0,-209.249
191.606,0.173031,99.9956828753,1000.0,191.051,11.3146067416,191.038683752,3.0,1000.0,9.19647649383,1000.0,170.541,0.0,231,63.135,5.56687322747,191.238832354,231,199.269,54.0,-210.396
192.384,0.219796,99.9956828753,1000.0,191.815,12.0365853659,191.803233764,3.0,1000.0,9.37230627571,1000.0,170.905,0.0,232,63.264,5.64660642382,192.039682106,232,211.572,40.0,-211.302
193.371,0.206728,99.9956828753,1000.0,192.785,11.7674418605,192.776948777,3.0,1000.0,9.47048587762,1000.0,171.188,0.0,233,63.3832,5.51794588847,193.023460817,233,203.073,67.0,-212.542
193.765,0.191026,99.9956828753,1000.0,193.221,13.5890410959,193.210605118,3.0,1000.0,9.87710181057,1000.0,171.497,0.0,234,63.5297,5.5398170102,193.421941597,234,199.31,43.0,-213.424
195.588,0.313126,99.9956828753,1000.0,195.049,13.6712328767,195.04359043,3.0,1000.0,12.0638197846,1000.0,171.791,0.0,235,63.7499,5.57759465305,195.227404088,235,208.263,57.0,-214.312
195.489,0.348611,99.9956828753,1000.0,194.956,13.6575342466,194.950768645,3.0,1000.0,11.2289000646,1000.0,172.216,0.0,236,63.873,5.65646997109,195.117210998,236,210.49,62.0,-214.634
196.158,0.340051,99.9956828753,1000.0,195.62,14.1,195.608266397,3.0,1000.0,11.0196577598,1000.0,172.543,0.0,237,64.0105,5.50523717117,195.776815177,237,205.332,54.0,-215.707
197.364,0.263408,99.9956828753,1000.0,196.873,12.1666666667,196.866485799,3.0,1000.0,9.33354591595,1000.0,172.805,0.0,238,64.0866,5.49513343645,197.03242188,238,207.127,55.0,-216.559
197.951,0.131452,99.9956828753,1000.0,197.441,10.0404040404,197.417414418,3.0,1000.0,7.65667226279,1000.0,173.171,0.0,239,64.2152,5.55388835386,197.582365914,239,210.669,60.0,-217.08
197.993,0.29294,99.9956828753,1000.0,197.454,11.1444444444,197.434179723,3.0,1000.0,9.42757316612,1000.0,173.465,0.0,240,64.39,5.78950109406,197.614596046,240,212.859,48.0,-217.576
198.79,0.209278,99.9956828753,1000.0,198.266,12.2682926829,198.271568268,3.0,1000.0,9.22357633999,1000.0,173.761,0.0,241,64.5159,5.72324135502,198.438644884,241,220.081,54.0,-218.585
200.074,0.295684,99.9956828753,1000.0,199.554,10.7065217391,199.54152057,3.0,1000.0,8.57769864175,1000.0,174.227,0.0,242,64.6723,5.64790255171,199.719440922,242,207.855,47.0,-219.54
200.176,0.335127,99.9940147359,1000.0,199.629,11.25,199.605295679,3.0,985.0,7.93618009785,835.0,174.48,47.4341649025,243,64.8419,5.69998447562,199.783816208,243,218.344,38.0,-219.81
201.251,0.345043,99.9956828753,1000.0,200.747,11.0322580645,200.743735533,3.0,1000.0,9.99080395756,1000.0,174.848,0.0,244,64.9869,5.70663606294,200.921508563,244,233.162,54.0,-221.013
202.18,0.350453,99.9956828753,1000.0,201.649,12.7307692308,201.630633373,3.0,1000.0,11.0959372063,1000.0,175.211,0.0,245,65.1141,5.60317734643,201.818710668,245,218.112,64.0,-221.986
202.591,0.358039,99.9956828753,1000.0,202.06,12.8846153846,202.054274073,3.0,1000.0,10.631328606,1000.0,175.527,0.0,246,65.2633,5.71198355256,202.227200935,246,222.752,65.0,-222.834
203.771,0.265462,99.9956828753,1000.0,203.221,13.2266666667,203.21275261,3.0,1000.0,14.9162759725,1000.0,175.928,0.0,247,65.4021,5.79005974479,203.406865671,247,224.312,100.0,-223.65
204.397,0.382786,99.9956828753,1000.0,203.843,10.9891304348,203.827223866,3.0,1000.0,7.93519206805,1000.0,176.211,0.0,248,65.5764,5.77142068139,203.992212786,248,218.765,43.0,-224.342
