AverageAbsY,AverageAbsQ,MinReturn,QFunRegParamNorm,StdReturn,AverageReturn,AverageQLoss,PolicyRegParamNorm,MaxEsReturn,Iteration,AverageEsReturn,MaxReturn,AverageAction,AverageDiscountedReturn,AverageQ,AveragePolicySurr,StdEsReturn,MinEsReturn,AverageY,AverageAbsQYDiff,Epoch
136.34278559,136.836,1000.0,280.221,0.0,1000.0,86.2051,144.036,42.0,2509,7.86507936508,1000.0,0.273783,99.9956828753,136.248,-155.907,7.96655028268,2.0,136.257497049,2.80260377151,2509
135.887985606,136.408,1000.0,280.208,0.0,1000.0,92.7394,144.05,49.0,2510,7.96031746032,1000.0,0.241944,99.9956828753,135.813,-156.134,7.40699025658,3.0,135.805814899,3.06399599399,2510
136.273173423,136.645,1000.0,280.254,0.0,1000.0,84.2092,144.07,44.0,2511,9.42452830189,1000.0,0.28484,99.9956828753,136.198,-156.499,8.78350524564,2.0,136.208046316,2.68811240833,2511
136.698051229,137.139,1000.0,280.252,0.0,1000.0,86.5255,144.109,170.0,2512,8.66371681416,1000.0,0.505679,99.9956828753,136.633,-156.532,16.4045162244,3.0,136.637905377,2.78843305165,2512
137.338425064,137.797,57.0,280.286,15.1291784581,71.5285714286,91.6763,144.122,77.0,2513,9.86274509804,124.0,0.568394,50.7514659648,137.28,-157.367,10.9473241566,3.0,137.271993984,2.83623376572,2513
137.074199095,137.498,49.0,280.241,40.7833134948,79.5555555556,79.4147,144.121,69.0,2514,10.8804347826,304.0,0.650858,52.1022600491,137.014,-157.048,13.4615736461,3.0,137.021247862,2.5335613701,2514
138.272549243,138.722,91.0,280.229,275.737634456,882.416666667,92.693,144.139,39.0,2515,7.60902255639,1000.0,0.817268,96.6014978676,138.211,-157.946,6.82194004385,2.0,138.221269571,2.88851252663,2515
137.225913155,137.69,1000.0,280.242,0.0,1000.0,103.478,144.099,77.0,2516,8.2735042735,1000.0,0.327852,99.9956828753,137.175,-157.511,10.5268268866,3.0,137.175107893,2.98273786347,2516
137.6761956,138.109,1000.0,280.257,0.0,1000.0,88.2269,144.12,82.0,2517,8.87931034483,1000.0,0.594458,99.9956828753,137.596,-157.573,11.5326785868,3.0,137.606627848,2.80007273988,2517
138.535463938,138.911,48.0,280.278,355.206504374,273.076923077,86.5544,144.104,58.0,2518,8.46153846154,1000.0,0.401413,62.397904657,138.447,-157.719,8.98197479051,3.0,138.457619315,2.70876754073,2518
138.417437337,138.879,46.0,280.296,74.1089384636,116.517241379,74.6059,144.096,50.0,2519,7.69696969697,332.0,0.67707,61.9883247186,138.327,-157.906,8.58816962361,2.0,138.329299646,2.58631551958,2519
138.05724816,138.474,1000.0,280.309,0.0,1000.0,89.5009,144.1,106.0,2520,8.51724137931,1000.0,0.351486,99.9956828753,137.964,-158.059,11.5149698359,3.0,137.972317971,2.78701235164,2520
138.481186123,138.98,1000.0,280.309,0.0,1000.0,87.509,144.116,62.0,2521,6.33333333333,1000.0,0.487555,99.9956828753,138.414,-158.586,7.13454339126,3.0,138.401599204,2.85433622145,2521
138.808184646,139.283,1000.0,280.375,0.0,1000.0,91.0253,144.114,35.0,2522,6.5974025974,1000.0,0.72552,99.9956828753,138.7,-158.297,6.33124542078,2.0,138.711671506,2.83441504386,2522
138.225925417,138.697,1000.0,280.379,0.0,1000.0,93.0401,144.093,75.0,2523,8.72413793103,1000.0,0.751083,99.9956828753,138.155,-158.403,11.1784785583,3.0,138.150372,2.89778300781,2523
138.275966512,138.753,19.0,280.366,487.462819095,564.0,101.977,144.099,108.0,2524,8.69565217391,1000.0,0.482332,63.2789960936,138.199,-158.542,11.8733709459,3.0,138.191690719,2.92466988443,2524
137.850729681,138.331,1000.0,280.384,0.0,1000.0,98.442,144.115,64.0,2525,9.43137254902,1000.0,0.275495,99.9956828753,137.755,-158.117,9.55634457549,3.0,137.74597288,2.94578867463,2525
138.627310853,139.098,1000.0,280.407,0.0,1000.0,97.1425,144.127,43.0,2526,7.01351351351,1000.0,0.163093,99.9956828753,138.512,-158.459,7.19044644564,3.0,138.521799785,2.91489886945,2526
138.54649939,138.953,1000.0,280.421,0.0,1000.0,101.484,144.146,42.0,2527,7.61832061069,1000.0,0.186924,99.9956828753,138.425,-158.08,7.10816970598,2.0,138.428886183,2.84701256973,2527
138.009692802,138.413,1000.0,280.438,0.0,1000.0,88.9865,144.139,79.0,2528,7.28888888889,1000.0,0.19027,99.9956828753,137.869,-158.29,9.02577926597,3.0,137.877634548,2.68729073773,2528
138.148791051,138.604,24.0,280.465,363.547442648,837.416666667,80.3797,144.135,54.0,2529,8.03968253968,1000.0,0.0845729,86.9672398943,138.063,-158.285,7.98152707835,3.0,138.059332054,2.6418003795,2529
138.42477205,138.904,1000.0,280.476,0.0,1000.0,86.2546,144.13,39.0,2530,8.14049586777,1000.0,0.079191,99.9956828753,138.332,-157.986,6.96426033891,3.0,138.34477729,2.72900565221,2530
138.095414002,138.576,1000.0,280.481,0.0,1000.0,86.5545,144.169,48.0,2531,8.09677419355,1000.0,0.187312,99.9956828753,138.03,-157.948,7.72450995923,2.0,138.025378621,2.74334604326,2531
137.793974307,138.238,1000.0,280.511,0.0,1000.0,88.5053,144.155,91.0,2532,7.80769230769,1000.0,0.0834081,99.9956828753,137.721,-157.506,10.1822591976,2.0,137.730059904,2.80628738721,2532
138.141355214,138.577,1000.0,280.478,0.0,1000.0,82.0833,144.156,50.0,2533,7.872,1000.0,0.104648,99.9956828753,138.065,-157.64,7.94780573492,3.0,138.063263957,2.67579276552,2533
138.755695723,139.177,1000.0,280.455,0.0,1000.0,89.3095,144.168,34.0,2534,7.52592592593,1000.0,0.0629142,99.9956828753,138.688,-158.267,6.35007101696,2.0,138.696154859,2.7199374691,2534
137.393962582,137.856,1000.0,280.498,0.0,1000.0,89.0646,144.192,48.0,2535,8.71681415929,1000.0,0.0640432,99.9956828753,137.346,-157.715,7.92941094861,3.0,137.347854486,2.77529536308,2535
137.939346188,138.347,1000.0,280.53,0.0,1000.0,87.5401,144.173,56.0,2536,8.43333333333,1000.0,0.146822,99.9956828753,137.883,-157.906,9.6641376002,3.0,137.885966793,2.71035649635,2536
137.4570922,137.898,1000.0,280.6,0.0,1000.0,77.5379,144.161,35.0,2537,6.90845070423,1000.0,0.514311,99.9956828753,137.42,-157.744,6.1745786531,3.0,137.416745284,2.61933384416,2537
137.876243538,138.34,1000.0,280.577,0.0,1000.0,91.655,144.19,74.0,2538,9.01769911504,1000.0,0.43793,99.9956828753,137.834,-157.801,12.0625085086,3.0,137.837777216,2.83137673694,2538
137.392101367,137.823,64.0,280.606,137.456915534,162.238095238,87.4015,144.198,38.0,2539,7.54135338346,649.0,0.47476,67.810936697,137.353,-157.254,6.43710026506,3.0,137.355531851,2.72289624782,2539
137.522414277,138.063,1000.0,280.618,0.0,1000.0,95.5206,144.191,105.0,2540,9.70873786408,1000.0,0.493033,99.9956828753,137.495,-157.44,13.0805058154,3.0,137.49113083,2.96492122981,2540
137.654657294,138.029,1000.0,280.618,0.0,1000.0,77.7933,144.172,81.0,2541,11.0888888889,1000.0,0.753205,99.9956828753,137.607,-157.194,15.2451408976,3.0,137.618869871,2.56376080551,2541
137.555130944,138.002,1000.0,280.646,0.0,1000.0,90.8204,144.158,108.0,2542,11.2988505747,1000.0,0.702375,99.9956828753,137.507,-157.045,15.6983892157,3.0,137.512753688,2.73184886778,2542
137.134928065,137.54,1000.0,280.662,0.0,1000.0,76.7155,144.184,130.0,2543,12.4268292683,1000.0,0.799878,99.9956828753,137.081,-157.102,19.9199804632,3.0,137.084341838,2.60175028929,2543
137.30224489,137.782,219.0,280.693,290.120827716,820.538461538,89.3335,144.193,68.0,2544,8.22429906542,1000.0,0.82783,98.3248939578,137.272,-157.35,11.2957757477,3.0,137.257133661,2.75558535486,2544
137.817833228,138.257,1000.0,280.71,0.0,1000.0,86.2674,144.25,150.0,2545,13.3506493506,1000.0,0.826912,99.9956828753,137.759,-156.798,23.5971417121,3.0,137.767983131,2.73336795108,2545
136.022690463,136.508,1000.0,280.726,0.0,1000.0,85.1201,144.26,139.0,2546,14.1948051948,1000.0,0.823189,99.9956828753,135.996,-156.269,23.2273008652,2.0,135.984454675,2.7882360453,2546
136.849449467,137.295,1000.0,280.708,0.0,1000.0,81.962,144.272,108.0,2547,9.18348623853,1000.0,0.78175,99.9956828753,136.795,-156.481,14.3060679611,3.0,136.803733204,2.64254263874,2547
137.126341734,137.581,1000.0,280.703,0.0,1000.0,98.2078,144.289,133.0,2548,12.8266666667,1000.0,0.7847,99.9956828753,137.076,-156.507,20.4850341035,2.0,137.085259281,2.89452661478,2548
136.231011825,136.66,1000.0,280.673,0.0,1000.0,81.4543,144.295,131.0,2549,14.8550724638,1000.0,0.775587,99.9956828753,136.188,-156.106,23.1374439999,2.0,136.190168385,2.62214570863,2549
136.516427418,136.878,1000.0,280.689,0.0,1000.0,76.4246,144.338,62.0,2550,8.79824561404,1000.0,0.420019,99.9956828753,136.48,-156.183,12.9236488143,3.0,136.474663764,2.5938059685,2550
136.585575157,137.017,1000.0,280.695,0.0,1000.0,86.9374,144.378,90.0,2551,16.6166666667,1000.0,0.61154,99.9956828753,136.548,-155.958,20.6236851433,2.0,136.544565191,2.77561962067,2551
135.603265766,136.067,1000.0,280.719,0.0,1000.0,88.1105,144.406,90.0,2552,31.09375,1000.0,0.768368,99.9956828753,135.552,-155.291,22.6885975974,8.0,135.560430456,2.73476811271,2552
135.974240863,136.324,1000.0,280.733,0.0,1000.0,83.2111,144.415,135.0,2553,35.7142857143,1000.0,0.594861,99.9956828753,135.922,-155.101,29.576604102,3.0,135.923144391,2.64232819977,2553
135.718886954,136.18,1000.0,280.754,0.0,1000.0,87.2647,144.384,82.0,2554,38.0384615385,1000.0,0.691944,99.9956828753,135.669,-154.942,23.5281840308,4.0,135.676750597,2.76557922099,2554
135.562329541,135.931,1000.0,280.767,0.0,1000.0,77.7141,144.37,160.0,2555,36.5714285714,1000.0,0.719817,99.9956828753,135.521,-155.054,30.19156525,5.0,135.511986282,2.50667716977,2555
135.121771835,135.574,1000.0,280.746,0.0,1000.0,74.7806,144.365,105.0,2556,32.2666666667,1000.0,0.742877,99.9956828753,135.076,-154.58,24.4961675007,4.0,135.079527761,2.55703144158,2556
134.898166964,135.434,1000.0,280.752,0.0,1000.0,100.526,144.337,127.0,2557,43.4347826087,1000.0,0.822487,99.9956828753,134.847,-153.647,32.3537862672,3.0,134.84905574,3.02412188315,2557
134.357647532,134.806,1000.0,280.739,0.0,1000.0,77.3402,144.324,102.0,2558,28.5833333333,1000.0,0.791136,99.9956828753,134.308,-153.334,22.519590237,4.0,134.306822933,2.6177547585,2558
134.318007687,134.686,1000.0,280.788,0.0,1000.0,82.0518,144.333,105.0,2559,36.2,1000.0,0.808044,99.9956828753,134.259,-153.142,27.7776888887,6.0,134.266720195,2.50400299108,2559
134.335511913,134.745,74.0,280.779,64.065165722,156.328125,83.6132,144.344,160.0,2560,18.0655737705,342.0,0.73974,75.3676657634,134.277,-152.814,31.1863089194,3.0,134.288834698,2.6906478947,2560
134.587777023,135.096,1000.0,280.767,0.0,1000.0,89.7744,144.345,83.0,2561,11.6626506024,1000.0,0.664634,99.9956828753,134.55,-153.366,13.7510368577,3.0,134.541273794,2.81620137619,2561
133.841024791,134.297,70.0,280.786,118.190208698,223.311111111,81.6348,144.357,102.0,2562,10.8064516129,577.0,0.774373,83.0125189893,133.793,-152.959,15.8387425267,3.0,133.787409771,2.65268901944,2562
133.755521007,134.184,104.0,280.773,284.100732719,404.346153846,70.1216,144.361,96.0,2563,10.6947368421,1000.0,0.763178,89.0955677951,133.699,-152.389,16.241644773,3.0,133.705993552,2.44634719204,2563
133.66587489,134.045,241.0,280.794,265.606693356,684.866666667,71.9441,144.374,181.0,2564,11.7558139535,1000.0,0.896327,98.5827377431,133.608,-152.634,23.1561614918,2.0,133.600761053,2.3827518781,2564
132.745756916,133.157,102.0,280.832,33.4900956283,147.823529412,77.6618,144.405,114.0,2565,12.1518987342,287.0,0.885704,76.2419418798,132.682,-151.709,17.6965194372,3.0,132.696361596,2.63867948834,2565
133.309524426,133.809,1000.0,280.849,0.0,1000.0,79.1956,144.409,100.0,2566,14.0972222222,1000.0,0.879574,99.9956828753,133.265,-151.942,22.8856819153,2.0,133.25773218,2.67490443751,2566
132.805187561,133.275,1000.0,280.862,0.0,1000.0,92.6781,144.41,102.0,2567,18.5740740741,1000.0,0.802811,99.9956828753,132.752,-151.556,21.8865778689,3.0,132.763929573,2.84148314935,2567
132.668274766,133.14,1000.0,280.913,0.0,1000.0,85.7696,144.398,50.0,2568,8.75213675214,1000.0,0.772077,99.9956828753,132.627,-151.533,9.15386610482,3.0,132.631128545,2.71586441171,2568
133.209783002,133.595,1000.0,280.927,0.0,1000.0,69.2554,144.394,63.0,2569,10.414893617,1000.0,0.677054,99.9956828753,133.177,-151.427,13.7997915298,2.0,133.171702455,2.43531320518,2569
133.095008832,133.513,56.0,280.911,12.4829425404,70.2797202797,74.8062,144.405,81.0,2570,13.1447368421,111.0,0.7321,50.2902160517,133.049,-151.9,14.9540559076,3.0,133.055538848,2.6069084339,2570
132.22212844,132.702,102.0,280.968,314.143526313,551.052631579,74.4229,144.401,75.0,2571,11.9764705882,1000.0,0.714466,93.689341927,132.184,-150.974,14.783915322,3.0,132.176783446,2.52077388774,2571
132.468863875,132.94,70.0,280.977,69.460418385,167.183333333,85.8326,144.411,150.0,2572,12.5696202532,368.0,0.697984,77.5000983483,132.394,-150.988,26.7830872122,3.0,132.405881397,2.83442174226,2572
131.951520849,132.382,1000.0,280.982,0.0,1000.0,84.2201,144.425,78.0,2573,11.7209302326,1000.0,0.733856,99.9956828753,131.906,-150.74,15.6551879823,3.0,131.893746517,2.65048367597,2573
132.01758685,132.406,1000.0,280.999,0.0,1000.0,74.9366,144.398,137.0,2574,10.4270833333,1000.0,0.636276,99.9956828753,131.972,-150.54,20.3166315243,3.0,131.970296617,2.54364521205,2574
131.773005998,132.133,649.0,280.999,100.905405338,968.090909091,70.2875,144.405,141.0,2575,9.35849056604,1000.0,0.675289,99.9827140444,131.736,-150.19,16.9634394203,2.0,131.743195458,2.42655298534,2575
131.536366696,132.09,79.0,280.97,115.031684116,198.529411765,79.1208,144.417,65.0,2576,8.87272727273,594.0,0.605291,80.0967507571,131.516,-150.286,11.3762984002,2.0,131.502313894,2.76972927261,2576
130.885038212,131.324,128.0,280.967,253.042395037,437.739130435,87.2869,144.433,97.0,2577,8.54166666667,1000.0,0.600661,94.1787058731,130.844,-150.09,11.2856072303,2.0,130.848907129,2.8019406317,2577
131.444995133,131.826,120.0,281.003,310.672612604,834.833333333,76.489,144.429,76.0,2578,9.70192307692,1000.0,0.802824,96.5886228986,131.397,-150.024,10.433746845,3.0,131.399945399,2.44999933508,2578
131.059707416,131.498,1000.0,281.007,0.0,1000.0,78.3485,144.455,115.0,2579,18.4814814815,1000.0,0.835719,99.9956828753,131.024,-149.631,24.9018374606,2.0,131.018681333,2.56707994669,2579
130.590137866,131.029,1000.0,280.968,0.0,1000.0,78.4267,144.43,99.0,2580,11.9879518072,1000.0,0.657797,99.9956828753,130.54,-149.287,19.2882347409,3.0,130.550990653,2.5431502815,2580
130.506786609,130.926,1000.0,280.986,0.0,1000.0,70.1954,144.427,67.0,2581,10.8021978022,1000.0,0.689473,99.9956828753,130.459,-148.798,13.0756209528,3.0,130.458804854,2.42956376799,2581
130.752016393,131.262,191.0,280.954,180.443569018,404.28,86.1314,144.419,66.0,2582,9.61320754717,929.0,0.697631,95.6243040418,130.699,-149.409,11.4352737588,2.0,130.702631663,2.84565980104,2582
130.771074458,131.171,970.0,280.985,8.62439361864,997.272727273,75.4207,144.405,59.0,2583,9.08181818182,1000.0,0.385608,99.995544767,130.723,-149.192,10.754391761,2.0,130.718596907,2.67057821546,2583
130.417236237,130.842,67.0,281.021,9.88628730862,87.0956521739,79.9499,144.406,69.0,2584,7.91129032258,118.0,0.587608,58.1234977589,130.347,-148.875,9.72609733155,3.0,130.346672892,2.67189759568,2584
130.72057085,131.155,1000.0,281.041,0.0,1000.0,79.3105,144.394,114.0,2585,8.33606557377,1000.0,0.473936,99.9956828753,130.657,-149.108,12.8564652714,3.0,130.659231014,2.64553747838,2585
130.324496966,130.745,134.0,281.057,277.988155143,411.16,83.5242,144.396,63.0,2586,7.43703703704,1000.0,0.593052,91.534063798,130.257,-148.654,8.49366422468,3.0,130.262568788,2.62535479126,2586
130.300867667,130.683,1000.0,281.061,0.0,1000.0,79.8963,144.402,86.0,2587,9.52380952381,1000.0,0.475997,99.9956828753,130.242,-148.839,11.0204098429,3.0,130.233681963,2.54743812237,2587
129.97006278,130.339,110.0,281.049,313.462370304,503.904761905,73.0267,144.388,78.0,2588,9.18348623853,1000.0,0.490678,93.3634679397,129.922,-148.611,13.323887039,3.0,129.922197358,2.52993834918,2588
129.853506152,130.22,1000.0,281.123,0.0,1000.0,77.6821,144.403,71.0,2589,11.2471910112,1000.0,0.463515,99.9956828753,129.793,-148.043,12.9009022408,3.0,129.798488408,2.60882538422,2589
129.208335464,129.679,1000.0,281.138,0.0,1000.0,74.7784,144.405,55.0,2590,7.7109375,1000.0,0.429185,99.9956828753,129.162,-147.784,8.19694335537,2.0,129.158759153,2.57096743338,2590
129.57346814,130.087,1000.0,281.098,0.0,1000.0,85.5511,144.422,76.0,2591,7.76153846154,1000.0,0.362834,99.9956828753,129.527,-147.751,9.04586930479,2.0,129.529825448,2.84456973713,2591
129.477418125,129.805,1000.0,281.11,0.0,1000.0,74.2712,144.405,71.0,2592,9.63541666667,1000.0,0.40869,99.9956828753,129.438,-147.558,12.1707639719,3.0,129.433540845,2.42365091778,2592
129.654022096,130.035,303.0,281.142,219.061302303,904.75,69.3836,144.435,203.0,2593,23.9555555556,1000.0,0.402936,99.5680451082,129.601,-148.157,42.8609926548,3.0,129.599060395,2.41228867073,2593
129.690426202,130.173,1000.0,281.181,0.0,1000.0,84.0348,144.462,76.0,2594,8.52991452991,1000.0,0.579755,99.9956828753,129.64,-147.813,10.456726171,3.0,129.63057914,2.72796285085,2594
129.406387747,129.752,1000.0,281.161,0.0,1000.0,77.4942,144.486,53.0,2595,8.69230769231,1000.0,0.569938,99.9956828753,129.34,-148.06,10.2150689247,2.0,129.348030958,2.59433616845,2595
128.657805151,129.098,1000.0,281.124,0.0,1000.0,77.5341,144.491,103.0,2596,7.89705882353,1000.0,0.708589,99.9956828753,128.592,-147.109,11.1949827337,2.0,128.590243401,2.65966464553,2596
129.364720617,129.787,1000.0,281.069,0.0,1000.0,73.807,144.504,53.0,2597,6.54901960784,1000.0,0.531355,99.9956828753,129.29,-147.548,6.51287430545,2.0,129.289547462,2.56861391744,2597
128.952900999,129.329,1000.0,281.051,0.0,1000.0,69.0458,144.507,70.0,2598,8.04724409449,1000.0,0.630035,99.9956828753,128.859,-147.0,10.3664041463,2.0,128.867070667,2.46424843209,2598
128.991043394,129.432,1000.0,281.067,0.0,1000.0,75.5917,144.506,62.0,2599,9.47524752475,1000.0,0.475464,99.9956828753,128.919,-146.828,10.8020845618,3.0,128.91585774,2.6558104485,2599
128.58295828,128.994,1000.0,281.058,0.0,1000.0,72.2957,144.495,119.0,2600,10.1067961165,1000.0,0.524887,99.9956828753,128.491,-147.097,15.7454956551,2.0,128.494632288,2.52850334043,2600
128.703364989,129.16,944.0,281.065,18.386574333,991.545454545,87.4657,144.476,92.0,2601,7.4609375,1000.0,0.333953,99.9952095427,128.625,-146.77,10.147276685,3.0,128.620375654,2.8292200018,2601
128.078431195,128.543,103.0,281.079,36.5702103042,141.0,81.2235,144.472,82.0,2602,7.65909090909,241.0,0.315646,74.2765195722,127.982,-146.353,9.40891706764,3.0,127.982402499,2.67547581002,2602
127.58426541,127.936,52.0,281.096,357.473243754,417.4,74.6422,144.504,70.0,2603,9.68224299065,1000.0,0.443357,83.5814090983,127.49,-145.758,12.9503712146,2.0,127.491707123,2.52466787883,2603
128.510318448,128.868,39.0,281.102,0.838077568504,40.9387755102,75.9232,144.522,81.0,2604,8.23140495868,44.0,0.611553,33.7286851661,128.425,-146.363,9.73938102007,3.0,128.424436721,2.56530105199,2604
127.184220593,127.691,52.0,281.123,5.6800539862,61.3926380368,92.7938,144.496,55.0,2605,7.55303030303,85.0,0.72342,45.9589830034,127.124,-145.701,8.2483372006,3.0,127.101138977,2.89432950306,2605
127.754734483,128.164,48.0,281.122,5.7094470369,58.9529411765,67.5388,144.496,64.0,2606,7.29197080292,85.0,0.730914,44.6162066582,127.631,-145.53,8.53858616986,3.0,127.656840391,2.45261409155,2606
127.713566053,128.118,60.0,281.121,5.60149396982,71.7428571429,80.0638,144.497,66.0,2607,8.93805309735,97.0,0.650689,51.2995981158,127.618,-145.645,10.3942489084,3.0,127.618186271,2.70376098672,2607
127.748403066,128.098,57.0,281.135,9.64238170279,78.8203125,58.7477,144.474,76.0,2608,8.39830508475,118.0,0.677825,54.5054124112,127.631,-146.151,11.9718170679,2.0,127.640907747,2.34868325609,2608
127.204359729,127.642,72.0,281.128,15.5519374367,97.7766990291,77.5471,144.473,82.0,2609,7.95275590551,150.0,0.62655,62.1279120187,127.106,-145.688,10.7123141061,3.0,127.099355168,2.66955785037,2609
126.994884039,127.417,45.0,281.16,32.7972698862,68.5068493151,86.7075,144.504,65.0,2610,8.44915254237,265.0,0.74662,47.8616326564,126.88,-144.922,11.0986313537,2.0,126.8766588,2.76111346518,2610
126.791034673,127.23,109.0,281.176,347.830719149,785.071428571,73.4069,144.51,69.0,2611,8.15447154472,1000.0,0.686155,95.456628828,126.675,-144.863,8.96427645507,2.0,126.678087128,2.66235786314,2611
127.101648834,127.536,54.0,281.147,187.159503284,182.418181818,73.9501,144.509,60.0,2612,9.16666666667,947.0,0.681975,69.5487427513,127.005,-144.777,10.0715036209,2.0,126.993596831,2.55358800443,2612
